wavelength,Back_ThrOrnf,Belly_ThrOrnf,Breast_ThrOrnf,Crissum_ThrOrnf,Crown_ThrOrnf,DorTail_ThrOrnf,Patch10_ThrOrnf,Patch11_ThrOrnf,Rump_ThrOrnf,Throat_ThrOrnf,WingTip_ThrOrnf
571.13,13.2674444444,22.9728888889,17.524,21.6527777778,13.9582222222,11.2774444444,16.091,23.7713333333,14.2706666667,20.7052222222,9.73488888888
571.47,13.2687777778,22.9982222222,17.5661111111,21.645,13.929,11.2822222222,16.0795555556,23.7757777778,14.2891111111,20.6987777778,9.729
571.81,13.2843333333,23.0231111111,17.5756666667,21.6541111111,13.9193333333,11.2963333334,16.0546666667,23.7856666667,14.3028888889,20.726,9.71388888891
572.15,13.291,22.9996666667,17.57,21.6697777778,13.903,11.2866666667,16.0354444445,23.7821111111,14.2721111111,20.6877777778,9.71111111112
572.49,13.3152222222,23.0473333333,17.6106666667,21.6793333333,13.9235555556,11.3073333333,16.0791111111,23.8061111111,14.3015555555,20.7053333333,9.72966666664
572.83,13.2763333334,23.0378888889,17.5525555556,21.6777777778,13.8857777778,11.314,16.0622222222,23.7947777778,14.2791111111,20.7153333333,9.72811111111
573.17,13.2685555556,23.0246666667,17.5363333333,21.6676666667,13.8582222222,11.326,16.0244444444,23.763,14.2702222222,20.718,9.72033333333
573.51,13.327,23.0583333333,17.5764444445,21.7016666667,13.8855555556,11.3796666667,16.0545555555,23.8022222222,14.2613333333,20.7796666667,9.74999999999
573.85,13.3913333334,23.0726666667,17.5942222222,21.7515555555,13.9212222222,11.4396666667,16.124,23.8516666666,14.2918888889,20.8452222222,9.82811111111
574.19,13.3681111111,23.0676666667,17.593,21.7674444444,13.93,11.4342222222,16.1486666667,23.8303333333,14.2746666666,20.8664444444,9.81244444443
574.53,13.3517777778,23.063,17.5544444444,21.7605555556,13.9017777778,11.4168888889,16.1273333333,23.7874444445,14.2503333333,20.8672222222,9.803
574.87,13.3391111111,23.1144444444,17.5594444445,21.7738888889,13.9284444444,11.4145555556,16.1011111111,23.7975555556,14.2297777778,20.8548888889,9.76511111111
575.21,13.3553333333,23.1324444445,17.5703333333,21.8133333333,13.9096666667,11.4466666667,16.1121111111,23.8417777778,14.2552222222,20.8897777778,9.79488888889
575.55,13.3923333333,23.1951111111,17.6345555556,21.8816666667,13.9392222222,11.4856666667,16.1754444445,23.8801111111,14.2952222222,20.9528888889,9.85999999999
575.89,13.3548888889,23.2387777778,17.6661111111,21.925,13.9478888889,11.5144444444,16.2041111111,23.916,14.33,21.0255555556,9.84977777776
576.22,13.3314444444,23.2443333333,17.6583333333,21.9341111111,13.9166666667,11.4883333333,16.2004444444,23.9084444444,14.2984444444,21.06,9.85855555558
576.56,13.3487777778,23.2597777778,17.6988888889,21.9608888889,13.9222222222,11.4867777778,16.1986666667,23.8572222222,14.2696666667,21.0758888889,9.83255555558
576.90,13.3462222222,23.3464444444,17.7205555556,22.0006666667,13.9158888889,11.5441111111,16.2542222222,23.8805555556,14.3047777778,21.1366666667,9.86166666667
577.24,13.3154444444,23.3526666666,17.6781111111,21.9921111111,13.8907777778,11.5352222222,16.2871111111,23.8341111111,14.297,21.1423333333,9.89322222222
577.58,13.3046666667,23.3763333334,17.6782222222,21.9693333334,13.8443333333,11.5154444444,16.224,23.7838888889,14.253,21.1168888889,9.87477777779
577.92,13.3066666667,23.3937777778,17.6653333333,21.9606666667,13.8371111111,11.5184444444,16.1913333333,23.7788888889,14.2085555556,21.1574444445,9.89844444443
578.26,13.3054444444,23.3484444445,17.6462222222,21.9376666667,13.7912222222,11.523,16.16,23.7453333333,14.1673333333,21.1461111111,9.89555555554
578.60,13.2571111111,23.2835555555,17.5963333333,21.8705555555,13.7236666667,11.5215555556,16.1492222222,23.6622222222,14.1434444444,21.1427777778,9.91344444443
578.94,13.2713333333,23.3204444445,17.5733333333,21.8822222222,13.7333333333,11.5198888889,16.1803333333,23.6232222222,14.1282222222,21.1511111111,9.9308888889
579.28,13.3053333333,23.394,17.5777777778,21.9351111111,13.7858888889,11.5718888889,16.2018888889,23.6618888889,14.1608888889,21.2246666667,9.96511111112
579.61,13.3205555556,23.3556666667,17.5548888889,21.8945555555,13.7906666667,11.5831111111,16.1863333333,23.6525555556,14.1725555556,21.2423333333,10.0292222222
579.95,13.3738888889,23.4221111111,17.6218888889,21.9453333333,13.8843333333,11.7053333333,16.182,23.6911111111,14.2246666667,21.2918888889,10.1507777778
580.29,13.3473333333,23.4362222222,17.5781111111,21.9301111111,13.8496666667,11.66,16.1662222222,23.7287777778,14.2012222222,21.2894444445,10.137
580.63,13.3967777778,23.4157777778,17.5881111111,21.9185555556,13.8647777778,11.6332222222,16.1322222222,23.7068888889,14.1625555556,21.2976666667,10.1233333333
580.97,13.4223333333,23.3987777778,17.588,21.9432222222,13.8775555556,11.6325555556,16.1292222222,23.7344444444,14.1348888889,21.324,10.1151111111
581.31,13.4072222222,23.4111111111,17.5822222222,21.9507777778,13.9067777778,11.6277777778,16.1413333333,23.7301111111,14.135,21.3467777778,10.1072222222
581.65,13.4681111111,23.4803333333,17.6235555556,22.0156666667,13.9188888889,11.6768888889,16.1767777778,23.7846666667,14.2141111111,21.366,10.1148888889
581.98,13.5454444444,23.6454444444,17.6891111111,22.0628888889,13.9981111111,11.7558888889,16.2608888889,23.8644444444,14.2932222222,21.4682222222,10.2204444444
582.32,13.5522222222,23.6313333334,17.66,22.0602222222,14.0364444445,11.6816666667,16.2333333333,23.8337777778,14.2517777778,21.4561111111,10.1837777778
582.66,13.5235555556,23.5942222222,17.6565555556,22.0144444444,14.026,11.6688888889,16.2284444444,23.8365555556,14.2708888889,21.4517777778,10.17
583.00,13.5054444444,23.525,17.593,21.955,13.9624444445,11.6162222222,16.1716666667,23.7728888889,14.1646666667,21.3443333333,10.1367777778
583.34,13.5237777778,23.5703333333,17.5864444444,21.9344444444,13.9261111111,11.5618888889,16.1694444445,23.7256666667,14.1008888889,21.2903333333,10.0777777778
583.68,13.4953333333,23.5246666667,17.5198888889,21.8663333333,13.8112222222,11.5031111111,16.1724444444,23.722,14.057,21.2832222222,9.99488888889
584.01,13.6232222222,23.5724444444,17.613,21.8828888889,13.921,11.6286666666,16.2495555556,23.8078888889,14.1808888889,21.3525555555,10.1106666667
584.35,13.6264444445,23.6053333333,17.6334444445,21.8977777778,13.9727777778,11.6688888889,16.2623333333,23.8497777778,14.2535555555,21.4008888889,10.177
584.69,13.6506666667,23.695,17.667,21.9933333333,13.9936666667,11.6934444445,16.305,23.883,14.3311111111,21.4186666667,10.2682222222
585.03,13.6484444445,23.7088888889,17.6295555556,21.9808888889,13.943,11.6924444444,16.3002222222,23.8762222222,14.327,21.4744444445,10.2867777778
585.37,13.6343333333,23.6925555556,17.5731111111,21.9385555556,13.9225555556,11.6941111111,16.3106666667,23.8842222222,14.2818888889,21.5134444444,10.2842222222
585.70,13.6425555556,23.6765555556,17.5438888889,21.9496666667,13.9431111111,11.7135555555,16.3201111111,23.8804444444,14.2921111111,21.5296666667,10.2567777778
586.04,13.7485555556,23.8263333333,17.6626666666,22.0098888889,13.9562222222,11.8457777778,16.3842222222,24.0054444444,14.4048888889,21.661,10.3485555555
586.38,13.769,23.9032222222,17.6878888889,22.0202222222,13.9664444444,11.8643333333,16.3394444444,24.0348888889,14.3815555555,21.7124444445,10.3762222222
586.72,13.7162222222,23.8815555556,17.6565555556,21.991,13.9061111111,11.8232222222,16.3142222222,23.969,14.3743333334,21.727,10.346
587.06,13.7278888889,23.9091111111,17.6724444444,22.0227777778,13.924,11.8697777778,16.3171111111,24.0144444444,14.4225555556,21.7822222222,10.4131111111
587.39,13.7046666667,23.8864444445,17.6411111111,22.0101111111,13.9195555556,11.8372222222,16.2496666667,24.012,14.4223333333,21.7628888889,10.3748888889
587.73,13.7652222222,24.001,17.6716666667,22.108,13.931,11.891,16.3005555556,24.0534444445,14.4811111111,21.7988888889,10.4297777778
588.07,13.793,24.0507777778,17.6477777778,22.1373333334,13.8982222222,11.8876666667,16.2882222222,24.0702222222,14.4744444444,21.776,10.4623333333
588.41,13.7778888889,24.0051111111,17.5978888889,21.9695555556,13.8404444445,11.8544444444,16.2011111111,24.0175555555,14.4352222222,21.711,10.3942222222
588.74,13.7712222222,24.016,17.6483333334,21.9502222222,13.8372222222,11.8583333333,16.1538888889,24.0188888889,14.4777777778,21.6987777778,10.3975555556
589.08,13.8364444444,24.1137777778,17.7546666667,21.9893333333,13.884,11.9417777778,16.2163333333,24.0386666667,14.5634444444,21.7128888889,10.4691111111
589.42,13.8713333333,24.1478888889,17.7784444444,22.0168888889,13.8682222222,11.9195555556,16.2007777778,24.0475555556,14.5814444445,21.7356666667,10.5165555556
589.76,13.9182222222,24.179,17.752,22.0871111111,13.8652222222,11.9528888889,16.2256666667,24.0854444445,14.6027777778,21.7394444444,10.5601111111
590.09,13.9803333333,24.1998888889,17.8044444444,22.1466666667,13.8811111111,12.0258888889,16.3035555555,24.0948888889,14.6372222222,21.7595555555,10.5851111111
590.43,14.0695555556,24.3083333333,17.9334444444,22.1958888889,13.9643333333,12.0821111111,16.3777777778,24.1733333333,14.7504444444,21.8465555555,10.6853333333
590.77,14.1132222222,24.33,17.9361111111,22.2408888889,14.013,12.1261111111,16.4151111111,24.1851111111,14.7722222222,21.8903333334,10.7318888889
591.11,14.1564444445,24.3458888889,17.949,22.3015555555,14.0041111111,12.1222222222,16.4744444445,24.1476666667,14.7686666667,21.914,10.8263333333
591.44,14.0902222222,24.2562222222,17.875,22.2364444444,13.9525555556,12.0678888889,16.3486666667,24.0862222222,14.6556666666,21.925,10.7842222222
591.78,14.0524444445,24.2117777778,17.8916666667,22.2002222222,13.9198888889,12.0737777778,16.34,24.0842222222,14.6396666667,21.8944444445,10.7254444444
592.12,14.092,24.2851111111,17.9043333334,22.3025555556,13.9621111111,12.0866666667,16.3881111111,24.1064444444,14.6832222222,21.9325555556,10.7442222222
592.46,14.087,24.2585555556,17.8427777778,22.3135555556,13.9432222222,12.1066666667,16.3961111111,24.1241111111,14.6327777778,21.9141111111,10.7353333333
592.79,13.9996666667,24.1631111111,17.6918888889,22.2158888889,13.8581111111,11.9914444444,16.2867777778,24.0255555556,14.5331111111,21.819,10.703
593.13,13.9583333333,24.1134444444,17.7183333333,22.1825555556,13.8426666667,11.9834444445,16.3286666667,24.0202222222,14.5073333333,21.7884444444,10.7372222222
593.47,13.9467777778,24.0647777778,17.7134444444,22.174,13.8524444444,11.9752222222,16.3342222222,23.9273333333,14.4814444445,21.7622222222,10.741
593.80,13.9211111111,24.0115555555,17.6585555555,22.1443333333,13.8567777778,11.9038888889,16.2703333333,23.917,14.4411111111,21.7328888889,10.7473333333
594.14,13.8198888889,23.8532222222,17.4998888889,22.0325555555,13.7313333333,11.8367777778,16.1668888889,23.8554444444,14.3244444445,21.6004444444,10.6377777778
594.48,13.7668888889,23.836,17.5038888889,22.0141111111,13.7073333333,11.8358888889,16.1618888889,23.8778888889,14.3548888889,21.5661111111,10.633
594.81,13.7984444444,23.9323333333,17.5667777778,22.0472222222,13.773,11.9112222222,16.1638888889,23.936,14.4064444444,21.6227777778,10.6374444444
595.15,13.7784444445,23.9225555556,17.5862222222,22.008,13.7577777778,11.9177777778,16.1805555556,23.9303333333,14.4476666666,21.5672222222,10.639
595.49,13.7766666667,23.9193333333,17.5793333333,22.022,13.772,11.9037777778,16.1857777778,23.9658888889,14.4358888889,21.587,10.6631111111
595.82,13.7135555555,23.8854444444,17.5935555556,21.9743333333,13.735,11.9158888889,16.181,23.9472222222,14.4115555556,21.5811111111,10.6751111111
596.16,13.7734444444,23.9807777778,17.6601111111,22.0068888889,13.7972222222,11.9523333333,16.233,23.9903333333,14.4657777778,21.6427777778,10.736
596.50,13.7903333333,23.9917777778,17.7222222222,22.0294444444,13.8445555555,11.9747777778,16.2688888889,24.0161111111,14.4776666667,21.6506666667,10.7565555556
596.83,13.7511111111,23.9563333334,17.6358888889,21.991,13.814,11.9488888889,16.157,23.9403333333,14.4386666667,21.6278888889,10.7084444445
597.17,13.7208888889,23.9172222222,17.6278888889,21.9327777778,13.8207777778,11.9253333333,16.1055555556,23.9792222222,14.4383333333,21.605,10.703
597.51,13.7051111111,23.9422222222,17.6335555555,21.9144444445,13.8188888889,11.9345555556,16.0933333333,23.9482222222,14.4407777778,21.5834444445,10.7357777778
597.84,13.7932222222,24.0771111111,17.7531111111,22.0516666667,13.9292222222,12.0447777778,16.1573333333,24.0442222222,14.5247777778,21.7133333333,10.87
598.18,13.85,24.0672222222,17.7153333333,21.982,13.9127777778,12.0225555556,16.1436666667,23.9502222222,14.4685555556,21.684,10.839
598.52,13.8343333333,23.9963333333,17.6677777778,21.9444444445,13.9301111111,11.9867777778,16.141,23.9201111111,14.4271111111,21.6587777778,10.8245555556
598.85,13.8422222222,23.9533333333,17.6395555555,21.9715555555,13.9567777778,11.9566666667,16.1273333333,23.8581111111,14.4141111111,21.6614444445,10.8114444444
599.19,13.9047777778,24.0015555556,17.6872222222,22.0227777778,14.0392222222,12.0358888889,16.1473333333,23.8373333333,14.4627777778,21.7168888889,10.8726666667
599.53,13.8737777778,23.918,17.581,21.9776666667,14.0394444444,11.9543333334,16.0587777778,23.7515555555,14.3691111111,21.618,10.8007777778
599.86,13.8174444444,23.8518888889,17.5641111111,21.9931111111,14.0487777778,11.966,16.0602222222,23.7258888889,14.3475555556,21.6041111111,10.8178888889
600.20,13.8266666667,23.8358888889,17.5552222222,22.0273333333,14.0326666667,11.9942222222,16.0798888889,23.6864444444,14.3287777778,21.5946666667,10.8061111111
600.53,13.8247777778,23.7836666667,17.5918888889,22.0124444445,14.0172222222,11.9785555556,16.1124444445,23.7183333333,14.3515555556,21.5383333333,10.7696666667
600.87,13.814,23.7616666667,17.5491111111,22.0155555556,13.9651111111,11.9711111111,16.1245555556,23.7006666667,14.3404444444,21.5167777778,10.7793333333
601.21,13.8668888889,23.7652222222,17.6355555556,22.0553333333,13.9831111111,12.0507777778,16.1922222222,23.7833333333,14.4235555555,21.5782222222,10.8123333333
601.54,13.7686666667,23.6386666667,17.5395555556,21.9196666667,13.8836666667,11.9546666666,16.1093333333,23.676,14.351,21.4245555556,10.6891111111
601.88,13.7334444444,23.6563333333,17.5326666667,21.9395555556,13.8673333333,11.9602222222,16.0665555556,23.7066666667,14.3441111111,21.4395555555,10.6945555555
602.21,13.6572222222,23.6387777778,17.5122222222,21.8632222222,13.7548888889,11.9125555555,15.9573333333,23.6325555556,14.3255555555,21.334,10.6247777778
602.55,13.6381111111,23.6822222222,17.5457777778,21.8723333333,13.7513333333,11.9534444445,15.992,23.7072222222,14.368,21.3834444444,10.6533333334
602.88,13.6032222222,23.6178888889,17.5295555556,21.8173333333,13.7138888889,11.9233333333,15.9555555555,23.6887777778,14.3541111111,21.3154444444,10.6337777778
603.22,13.6104444444,23.6178888889,17.5756666667,21.8446666667,13.671,11.9882222222,15.9701111111,23.7145555555,14.3764444444,21.3555555556,10.6702222222
603.56,13.5616666667,23.5377777778,17.527,21.7321111111,13.5842222222,11.9073333333,15.8818888889,23.6308888889,14.3471111111,21.2502222222,10.6244444444
603.89,13.5277777778,23.5252222222,17.5115555555,21.712,13.5734444445,11.8783333333,15.8506666667,23.6616666667,14.3645555556,21.2528888889,10.6428888889
604.23,13.5718888889,23.6174444444,17.5636666667,21.7694444444,13.641,11.959,15.8887777778,23.6527777778,14.3793333333,21.2862222222,10.7103333333
604.56,13.5422222222,23.672,17.6066666666,21.8317777778,13.668,12.004,15.8951111111,23.6472222222,14.39,21.3008888889,10.7161111111
604.90,13.4641111111,23.6313333334,17.5127777778,21.7952222222,13.6412222222,11.9285555556,15.8032222222,23.5374444444,14.3082222222,21.2101111111,10.647
605.23,13.4718888889,23.7021111111,17.5425555556,21.8696666667,13.6926666667,11.9732222222,15.8515555555,23.563,14.2955555556,21.299,10.7043333333
605.57,13.4444444445,23.6672222222,17.5686666667,21.8567777778,13.6997777778,11.9881111111,15.8538888889,23.5032222222,14.2902222222,21.2456666667,10.7196666667
605.90,13.4755555555,23.648,17.5818888889,21.8954444444,13.7091111111,12.0342222222,15.895,23.4762222222,14.3,21.2842222222,10.7762222222
606.24,13.4623333333,23.5958888889,17.5605555556,21.8887777778,13.6627777778,11.9996666667,15.8547777778,23.365,14.247,21.2486666667,10.7686666667
606.58,13.4346666667,23.6198888889,17.5401111111,21.9086666667,13.6305555556,11.9801111111,15.8693333333,23.3103333333,14.2237777778,21.2504444445,10.7501111111
606.91,13.4147777778,23.6532222222,17.5344444445,21.9578888889,13.6505555556,11.9676666667,15.8908888889,23.3088888889,14.2186666667,21.258,10.7391111111
607.25,13.394,23.658,17.5082222222,22.0191111111,13.6563333334,11.976,15.8907777778,23.308,14.192,21.2326666667,10.7164444445
607.58,13.3408888889,23.6324444444,17.5002222222,22.014,13.5913333333,11.9766666666,15.8532222222,23.2836666667,14.1737777778,21.2088888889,10.6547777778
607.92,13.2585555555,23.55,17.415,21.941,13.4864444444,11.889,15.7918888889,23.2167777778,14.1025555555,21.1594444445,10.5605555555
608.25,13.289,23.5231111111,17.4222222222,21.9164444445,13.4741111111,11.86,15.8043333333,23.1954444444,14.1206666667,21.1556666667,10.6013333333
608.59,13.2583333333,23.4645555556,17.3632222222,21.8434444445,13.4166666667,11.7871111111,15.7807777778,23.1573333334,14.0581111111,21.1073333333,10.556
608.92,13.1442222222,23.2724444445,17.2346666667,21.69,13.2755555556,11.6383333333,15.6228888889,23.0054444444,13.9224444444,20.9013333333,10.3961111111
609.26,13.075,23.2296666667,17.2146666667,21.6793333333,13.2173333333,11.622,15.5806666667,23.0017777778,13.8687777778,20.8782222222,10.3632222222
609.59,13.0454444445,23.2282222222,17.1807777778,21.6604444445,13.2387777778,11.6164444444,15.5824444445,23.0098888889,13.843,20.8623333333,10.3271111111
609.93,13.0237777778,23.241,17.175,21.7002222222,13.246,11.6411111111,15.5664444445,23.077,13.8365555556,20.8431111111,10.3317777778
610.26,12.997,23.1743333333,17.1295555555,21.6648888889,13.1736666667,11.6101111111,15.5038888889,23.0244444444,13.7846666667,20.798,10.3162222222
610.60,13.0382222222,23.1996666667,17.1694444444,21.6921111111,13.2016666667,11.6362222222,15.5016666667,23.035,13.8266666667,20.8034444445,10.3812222222
