wavelength,Back_SpoHycm,Belly_SpoHycm,Breast_SpoHycm,Crissum_SpoHycm,Crown_SpoHycm,DorTail_SpoHycm,Patch10_SpoHycm,Rump_SpoHycm,Throat_SpoHycm,WingTip_SpoHycm
456.35,17.1545,10.2016666667,5.2415,8.7675,24.9718333333,8.30516666667,33.9955,11.2231666667,6.87525,9.45383333331
456.70,17.1951666666,10.2306666667,5.24483333334,8.7875,25.015,8.351,34.0305,11.237,6.88375,9.47233333335
457.06,17.1918333334,10.2316666667,5.24,8.78508333334,25.0106666666,8.372,34.0456666666,11.249,6.89075,9.47583333335
457.41,17.1731666667,10.2093333333,5.22533333333,8.77641666666,25.0238333333,8.394,34.0386666667,11.2818333333,6.8725,9.48733333335
457.76,17.15,10.166,5.12966666666,8.73733333334,24.9936666667,8.3605,33.9885,11.2318333333,6.8185,9.48383333335
458.12,17.1253333333,10.1363333333,5.108,8.7185,24.9893333334,8.31016666667,33.9903333334,11.203,6.7715,9.45433333334
458.47,17.1173333334,10.1365,5.0645,8.71075,24.9518333333,8.27783333333,33.9841666666,11.1703333333,6.7225,9.45699999998
458.82,17.1151666667,10.0951666667,5.02733333334,8.69791666666,24.9121666667,8.26383333334,33.9978333334,11.1445,6.72125,9.44316666665
459.18,17.0955,10.0603333333,5.01266666666,8.71066666667,24.9093333333,8.2485,34.0053333334,11.1405,6.74275,9.43416666666
459.53,17.1203333334,10.0971666667,5.08883333333,8.7315,24.938,8.30483333334,34.0486666666,11.1683333334,6.781,9.46549999998
459.88,17.1348333333,10.1215,5.12883333333,8.75358333334,24.97,8.31733333334,34.1018333334,11.1826666667,6.805,9.50666666665
460.24,17.115,10.1203333334,5.14083333333,8.76741666666,24.9543333334,8.29016666666,34.0835,11.1771666667,6.835,9.50333333332
460.59,17.0863333333,10.0883333333,5.14716666667,8.747,24.9263333334,8.259,34.0886666666,11.184,6.85325,9.51483333331
460.94,17.0858333333,10.0971666667,5.15633333334,8.718,24.9355,8.23633333334,34.0866666667,11.178,6.86525,9.51549999998
461.29,17.0938333333,10.1201666667,5.19033333333,8.74375,24.9368333333,8.2395,34.0993333333,11.1763333333,6.8875,9.52766666669
461.65,17.1353333334,10.1908333333,5.30633333334,8.80075,25.0016666667,8.29466666666,34.1771666666,11.2431666667,6.9645,9.57750000002
462.00,17.1611666667,10.2406666667,5.34416666667,8.783,25.0081666666,8.32766666666,34.1945,11.251,6.9755,9.59383333334
462.35,17.197,10.2688333334,5.39883333334,8.81983333334,25.0546666667,8.37183333334,34.2226666666,11.2885,7.02775,9.62033333335
462.71,17.2625,10.34,5.45983333334,8.87341666666,25.1175,8.43416666666,34.2963333334,11.3475,7.071,9.67666666668
463.06,17.2838333333,10.4066666667,5.50266666667,8.88466666666,25.1653333333,8.484,34.3256666667,11.4013333333,7.0845,9.7095
463.41,17.3335,10.4643333333,5.515,8.93808333333,25.222,8.48383333333,34.3616666666,11.4586666667,7.11575,9.745
463.76,17.3718333333,10.5056666667,5.527,8.94,25.2598333333,8.5485,34.379,11.4858333333,7.1395,9.76766666667
464.12,17.3891666666,10.5431666667,5.54983333334,8.93375,25.3211666667,8.5875,34.4375,11.5205,7.14725,9.79983333334
464.47,17.4321666666,10.596,5.5645,8.98333333334,25.3458333334,8.63383333333,34.4371666667,11.5356666667,7.17625,9.81700000001
464.82,17.455,10.6121666667,5.568,9.00883333333,25.3778333333,8.63333333333,34.4448333334,11.5296666666,7.17275,9.80616666668
465.17,17.4886666666,10.6,5.54483333333,9.01691666667,25.4308333334,8.63783333333,34.5071666667,11.578,7.192,9.82450000002
465.53,17.4621666667,10.5483333333,5.47583333334,9.00908333333,25.4046666667,8.582,34.5173333333,11.5465,7.15825,9.81833333335
465.88,17.4813333333,10.5713333333,5.51233333334,9.07616666666,25.4411666666,8.579,34.5383333334,11.574,7.19775,9.87033333334
466.23,17.4635,10.537,5.52083333334,9.05575,25.3966666667,8.55683333333,34.4775,11.557,7.22725,9.84016666665
466.58,17.4228333333,10.5015,5.50483333334,9.05308333333,25.3903333334,8.50816666666,34.4543333334,11.5253333333,7.213,9.82250000002
466.94,17.4328333334,10.4586666667,5.43766666666,9.03783333334,25.3418333333,8.44116666666,34.4435,11.4726666667,7.17525,9.78866666666
467.29,17.395,10.435,5.38833333333,8.95666666667,25.3305,8.424,34.4588333334,11.4153333333,7.135,9.76716666669
467.64,17.3776666667,10.4323333333,5.39716666667,8.99133333333,25.3385,8.42366666666,34.5361666667,11.4188333333,7.161,9.74966666669
467.99,17.4015,10.418,5.4145,9.01208333334,25.3366666667,8.43433333333,34.5526666667,11.4326666667,7.1525,9.76083333332
468.35,17.3831666666,10.4155,5.42366666666,9.01541666667,25.361,8.40616666667,34.6023333333,11.4268333333,7.126,9.77349999999
468.70,17.4068333334,10.4191666667,5.43466666666,9.0465,25.3776666667,8.43316666667,34.6406666667,11.45,7.14425,9.8135
469.05,17.3981666667,10.4225,5.44316666667,9.02225,25.3258333333,8.43816666667,34.6011666667,11.3998333333,7.138,9.79566666668
469.40,17.4973333333,10.4911666667,5.50966666666,9.08016666666,25.4001666667,8.48083333333,34.6788333333,11.4793333333,7.19875,9.83066666665
469.75,17.5338333333,10.529,5.49266666667,9.12925,25.447,8.55333333333,34.7351666667,11.5276666666,7.22275,9.85966666666
470.11,17.5756666667,10.5775,5.489,9.145,25.5246666667,8.55266666667,34.8766666667,11.567,7.212,9.89883333334
470.46,17.6766666667,10.6398333334,5.57216666666,9.21166666666,25.6053333333,8.62533333333,34.9556666667,11.626,7.30825,9.96066666667
470.81,17.73,10.7231666667,5.6415,9.24325,25.7318333333,8.7245,35.0555,11.714,7.39075,10.039
471.16,17.7405,10.73,5.66583333333,9.31441666667,25.7288333333,8.734,35.0408333334,11.7443333333,7.43225,10.0506666667
471.51,17.7441666666,10.7001666667,5.64833333333,9.30916666666,25.699,8.70633333333,34.9625,11.7481666667,7.39525,10.034
471.87,17.7,10.6585,5.61216666667,9.24758333334,25.6845,8.6545,34.9508333334,11.6936666667,7.37025,10.0101666667
