wavelength,Back_TacCorm,Belly_TacCorm,Breast_TacCorm,Crissum_TacCorm,Crown_TacCorm,DorTail_TacCorm,Patch10_TacCorm,Rump_TacCorm,Throat_TacCorm,WingTip_TacCorm
408.26,7.3436,3.9156,5.69286666667,4.6224,6.60166666667,4.72693333333,43.503,5.40593333333,3.55066666667,4.9274
408.62,7.39646666667,3.9688,5.75633333333,4.6558,6.62206666666,4.78396666667,43.5104,5.45093333333,3.61186666667,4.9814
408.98,7.3778,3.92813333333,5.72666666667,4.62993333333,6.5684,4.75703333333,43.5742666667,5.4238,3.5734,4.9632
409.34,7.38506666667,3.9068,5.72133333333,4.6098,6.56326666667,4.76513333333,43.6068,5.4046,3.57126666667,4.95846666667
409.70,7.42913333333,3.9438,5.7358,4.62713333333,6.5818,4.78606666667,43.5410666667,5.4338,3.60606666667,5.00746666667
410.06,7.4386,3.94386666666,5.7446,4.62973333333,6.5766,4.79433333333,43.58,5.45233333333,3.59893333333,5.00386666667
410.42,7.37986666667,3.8872,5.66513333333,4.5698,6.50093333333,4.73543333333,43.5288666667,5.39126666667,3.54253333333,4.92326666667
410.77,7.3766,3.90066666667,5.663,4.56386666667,6.51106666667,4.71993333333,43.4854666667,5.4196,3.5586,4.94793333333
411.13,7.36066666667,3.89406666667,5.658,4.5496,6.50173333333,4.69613333333,43.5803333333,5.38353333333,3.54266666667,4.93326666667
411.49,7.39606666667,3.9446,5.70733333333,4.56446666667,6.5358,4.7488,43.5984666667,5.42733333333,3.57126666667,4.9776
411.85,7.38893333333,3.9428,5.71886666666,4.58466666667,6.53426666667,4.77713333333,43.6145333333,5.4512,3.57886666667,4.9928
412.21,7.3608,3.8852,5.6616,4.54146666667,6.4702,4.7398,43.6684666667,5.40406666666,3.52193333333,4.94586666667
412.57,7.3704,3.88866666667,5.67406666667,4.56006666667,6.48846666666,4.74676666667,43.6998,5.42553333333,3.53553333334,4.95153333334
412.92,7.35013333333,3.855,5.66486666667,4.53413333333,6.46853333334,4.73866666667,43.7101333333,5.42586666667,3.53366666666,4.9368
413.28,7.374,3.90213333333,5.70146666667,4.565,6.48466666667,4.7751,43.7617333333,5.467,3.5606,4.96753333333
413.64,7.41593333333,3.94306666667,5.74846666667,4.6108,6.51753333333,4.79636666667,43.8622666667,5.506,3.60393333333,5.0156
414.00,7.42606666667,3.95853333333,5.75653333333,4.61713333333,6.539,4.80253333333,43.8529333333,5.49686666667,3.62166666667,5.0546
414.36,7.4086,3.96093333333,5.76013333334,4.61,6.5222,4.79516666667,43.9438,5.49386666667,3.61146666667,5.04606666667
414.72,7.35793333333,3.92706666667,5.73146666667,4.58906666667,6.44953333333,4.7874,44.0547333333,5.4476,3.5698,4.98093333333
415.07,7.36593333333,3.92266666667,5.72273333333,4.5912,6.43713333333,4.79406666666,44.0682,5.46313333333,3.55906666667,4.97193333334
415.43,7.3408,3.87953333333,5.69053333333,4.58953333333,6.39873333333,4.7638,44.0320666667,5.44266666666,3.52506666667,4.93913333333
415.79,7.34293333333,3.8796,5.69486666667,4.5912,6.39793333333,4.7719,44.0176,5.45213333333,3.52606666667,4.94446666667
416.15,7.3772,3.91593333333,5.7368,4.63293333333,6.4152,4.80336666667,44.0397333333,5.47766666667,3.55053333333,4.98633333333
416.51,7.336,3.886,5.71466666667,4.59466666667,6.36126666667,4.77723333333,44.0146666667,5.44606666667,3.50526666667,4.9522
416.86,7.338,3.90373333333,5.72346666667,4.5968,6.35406666667,4.77643333333,44.0524,5.43533333333,3.48746666667,4.95253333333
417.22,7.32193333333,3.87,5.71606666667,4.56933333333,6.31986666667,4.75493333334,44.1040666667,5.4212,3.4744,4.91873333333
417.58,7.311,3.86186666667,5.70766666666,4.56,6.28153333333,4.7547,44.0994666667,5.41393333333,3.4626,4.89326666667
417.94,7.2676,3.82893333333,5.6794,4.53226666667,6.2222,4.7239,44.116,5.3754,3.43086666667,4.853
418.29,7.26533333334,3.8348,5.6834,4.5296,6.2106,4.7359,44.0532,5.37033333333,3.4292,4.85533333333
418.65,7.2836,3.8468,5.70306666666,4.53013333333,6.2162,4.74486666667,44.0132666667,5.38073333333,3.44306666667,4.87653333333
419.01,7.27686666667,3.85146666667,5.69613333334,4.52966666667,6.2016,4.73493333333,43.9525333333,5.37526666667,3.4478,4.88393333333
419.37,7.26153333333,3.84046666667,5.6858,4.50613333333,6.15553333333,4.71723333334,43.9644666667,5.3568,3.44193333333,4.8718
419.73,7.24326666667,3.83073333333,5.66773333333,4.48366666667,6.1124,4.6914,43.9678666667,5.32726666667,3.42393333333,4.8536
420.08,7.23046666667,3.8334,5.65306666667,4.47486666667,6.10533333333,4.6913,43.9175333333,5.3412,3.4328,4.84426666667
420.44,7.24766666667,3.84153333333,5.66973333333,4.4986,6.11353333333,4.70353333333,43.948,5.3602,3.458,4.88133333333
420.80,7.2398,3.8422,5.66813333333,4.50133333333,6.09773333334,4.70106666667,43.9305333333,5.35913333333,3.46326666666,4.88266666667
421.16,7.23753333333,3.85013333333,5.6634,4.51633333333,6.0916,4.7109,43.9178,5.35866666667,3.4628,4.89786666667
421.51,7.23306666667,3.85006666667,5.6594,4.5146,6.08013333333,4.70333333333,43.91,5.35146666667,3.45386666667,4.9052
421.87,7.2544,3.8616,5.67213333333,4.53473333333,6.074,4.71936666667,43.9024666667,5.373,3.47066666667,4.917
422.23,7.2514,3.85086666667,5.66726666667,4.5346,6.05586666666,4.70826666667,43.9436,5.373,3.4804,4.92333333333
422.58,7.24393333333,3.8468,5.6602,4.54366666667,6.0464,4.7022,43.9318,5.37313333333,3.4808,4.9154
422.94,7.24026666667,3.84513333333,5.664,4.54913333333,6.02513333333,4.7097,43.9862,5.381,3.48126666667,4.921
423.30,7.23273333333,3.8442,5.6594,4.55146666667,6.02173333333,4.70186666667,44.0128,5.37793333333,3.4722,4.92173333333
423.66,7.22913333334,3.8412,5.65586666667,4.5498,6.007,4.697,44.0213333333,5.37766666667,3.47073333333,4.91713333333
424.01,7.22706666667,3.84606666667,5.66046666667,4.556,5.9954,4.69343333333,44.0322666667,5.3716,3.4726,4.93086666667
424.37,7.2136,3.8446,5.64673333333,4.55406666667,5.97646666667,4.68773333333,44.0377333333,5.35533333333,3.45513333333,4.9102
424.73,7.23686666667,3.87053333334,5.665,4.57846666667,5.99373333333,4.7234,44.0723333333,5.38706666667,3.48906666667,4.9354
425.08,7.23393333333,3.88133333333,5.6654,4.5838,5.98286666667,4.72556666667,44.1106666667,5.38473333333,3.49373333333,4.94126666667
425.44,7.21753333333,3.8834,5.66386666666,4.5792,5.97586666667,4.73103333333,44.1507333333,5.3854,3.49733333333,4.93686666667
425.80,7.19773333333,3.88073333333,5.6498,4.56993333333,5.96086666667,4.72903333333,44.2185333333,5.381,3.49253333333,4.93833333333
426.16,7.19613333333,3.88533333333,5.65086666666,4.56653333333,5.9476,4.7274,44.2480666667,5.3808,3.49126666667,4.93473333333
426.51,7.17946666667,3.88046666667,5.63433333333,4.54366666667,5.92306666667,4.7197,44.327,5.36593333333,3.47433333333,4.92526666667
426.87,7.17626666667,3.88573333333,5.63826666667,4.5386,5.91673333333,4.71946666667,44.3615333333,5.35053333333,3.47453333333,4.91906666667
427.23,7.1852,3.89533333333,5.6506,4.54553333333,5.9058,4.7442,44.4242,5.35793333333,3.49673333333,4.93446666666
427.58,7.18333333333,3.90853333333,5.65253333333,4.56213333333,5.91053333333,4.75773333333,44.525,5.37533333333,3.50886666667,4.95333333333
427.94,7.1852,3.9086,5.656,4.57113333334,5.89586666667,4.76633333333,44.6448,5.3832,3.5122,4.95073333333
428.30,7.21413333333,3.91893333333,5.65513333333,4.5716,5.89666666667,4.76833333333,44.7122,5.3998,3.53453333333,4.96453333333
428.65,7.15706666667,3.85766666667,5.59966666667,4.5128,5.8302,4.69013333333,44.7498,5.32566666667,3.47133333333,4.903
429.01,7.11266666667,3.803,5.565,4.46753333333,5.78206666667,4.6432,44.8016666667,5.27646666667,3.43253333333,4.8566
429.37,7.10573333333,3.77673333333,5.54553333333,4.46593333333,5.75566666667,4.63813333333,44.8833333333,5.26066666667,3.4154,4.8374
429.72,7.10026666666,3.7498,5.53026666667,4.451,5.7336,4.61746666667,44.8774,5.2438,3.40146666666,4.804
430.08,7.12826666667,3.77533333333,5.55546666666,4.476,5.75873333333,4.64923333333,44.8942666667,5.2688,3.42593333333,4.82793333333
430.44,7.1708,3.8098,5.60493333333,4.52706666667,5.79693333333,4.69256666667,44.9262,5.30426666667,3.47346666667,4.87926666667
430.79,7.16673333333,3.8004,5.60113333333,4.53326666667,5.7958,4.70756666667,44.9734,5.32233333333,3.47893333333,4.88933333333
431.15,7.18173333333,3.81886666666,5.612,4.5544,5.81726666667,4.7121,44.9542666667,5.34233333333,3.50333333333,4.90213333333
431.50,7.196,3.82706666667,5.6262,4.55966666667,5.8204,4.72983333333,44.8914,5.34413333334,3.51713333334,4.9148
431.86,7.18913333333,3.8124,5.611,4.53653333333,5.80213333333,4.72136666667,44.8456,5.31553333333,3.49706666667,4.8988
432.22,7.15693333333,3.7968,5.60293333334,4.52026666667,5.7822,4.71546666667,44.8533333333,5.30126666667,3.47573333333,4.8924
432.57,7.21546666667,3.8548,5.64746666667,4.5822,5.83453333333,4.78186666667,44.8868666667,5.36473333333,3.52833333333,4.9532
432.93,7.2626,3.904,5.68413333334,4.63793333333,5.87553333333,4.81983333333,44.8421333333,5.42326666667,3.57453333333,4.99913333333
433.29,7.2668,3.9118,5.68493333333,4.6346,5.8692,4.8236,44.8372666667,5.4202,3.5818,5.01333333333
433.64,7.30506666667,3.96013333333,5.7294,4.67533333333,5.89933333333,4.86346666667,44.8879333333,5.45973333333,3.62226666667,5.07126666667
434.00,7.29093333333,3.9554,5.71733333333,4.67113333333,5.88706666666,4.84963333333,44.8984666667,5.4396,3.61046666667,5.06846666667
434.35,7.28326666667,3.96013333333,5.6918,4.66046666667,5.86806666667,4.84356666666,44.8941333333,5.4294,3.60106666667,5.05806666667
434.71,7.27706666667,3.95773333333,5.67286666667,4.65186666667,5.859,4.8395,44.8552666667,5.414,3.60213333333,5.056
435.07,7.26526666667,3.9496,5.65366666667,4.65406666667,5.843,4.82876666667,44.8799333333,5.39453333333,3.58513333333,5.04933333333
435.42,7.24213333333,3.935,5.6262,4.63466666667,5.81866666667,4.80563333333,44.9327333333,5.3636,3.55886666667,5.0216
435.78,7.2302,3.93346666667,5.62386666667,4.63786666667,5.8124,4.8054,44.9749333333,5.37293333333,3.55933333333,5.0198
436.13,7.2298,3.92686666667,5.62133333333,4.63986666666,5.79166666667,4.80406666667,44.9806666667,5.366,3.559,5.0268
436.49,7.19773333333,3.90006666667,5.61013333333,4.61106666667,5.7538,4.77573333333,44.9781333333,5.33933333333,3.54513333333,5.00793333333
436.84,7.18353333334,3.8994,5.59886666667,4.58573333333,5.72486666667,4.78013333333,44.9639333333,5.313,3.52853333333,4.99626666667
437.20,7.19273333333,3.90766666667,5.6172,4.5988,5.73526666667,4.78433333333,44.9612,5.3228,3.53033333333,4.99906666667
437.56,7.1732,3.891,5.60546666666,4.57386666667,5.7158,4.76143333333,44.9493333333,5.29273333333,3.51266666667,4.97893333333
437.91,7.17253333333,3.8946,5.60406666667,4.57753333333,5.7038,4.75803333333,44.9574666667,5.30386666667,3.50626666667,4.9826
438.27,7.13486666666,3.85206666667,5.57706666667,4.55306666667,5.66086666667,4.72583333333,44.9700666667,5.27726666667,3.47166666667,4.96233333334
438.62,7.12853333333,3.84793333333,5.5752,4.55333333334,5.6458,4.711,44.9882666667,5.27433333333,3.45406666667,4.95466666667
438.98,7.11613333333,3.84826666667,5.58266666667,4.54846666667,5.64133333333,4.7146,45.0262,5.282,3.45406666667,4.9426
439.33,7.13013333333,3.8488,5.5976,4.56933333333,5.64386666667,4.72436666667,45.0377333333,5.29726666667,3.4728,4.95173333333
439.69,7.13353333333,3.85886666667,5.59913333333,4.58293333333,5.63933333333,4.72693333333,45.0517333333,5.29153333333,3.49346666667,4.97093333333
440.04,7.1186,3.8588,5.59426666667,4.58186666667,5.62693333333,4.71903333333,45.0662,5.29346666667,3.49153333333,4.95846666667
440.40,7.0998,3.85426666667,5.57946666667,4.57766666667,5.60813333333,4.7154,45.0553333333,5.285,3.481,4.95053333333
440.75,7.09533333333,3.8392,5.57573333333,4.577,5.60766666667,4.70066666667,45.0854,5.2862,3.47326666667,4.95133333333
441.11,7.0726,3.81673333333,5.5534,4.56106666667,5.5772,4.6877,45.0680666667,5.27426666667,3.46386666666,4.94613333333
441.47,7.04806666667,3.7992,5.5194,4.55546666667,5.55333333333,4.67366666667,45.1039333333,5.26233333333,3.44573333333,4.9252
441.82,7.015,3.76253333333,5.484,4.5294,5.5224,4.6668,45.1518666666,5.2216,3.42973333334,4.89226666667
442.18,7.02786666667,3.78546666667,5.51326666667,4.5498,5.544,4.68273333334,45.1430666667,5.24326666667,3.46086666667,4.91213333333
442.53,7.03906666667,3.7946,5.5274,4.56146666667,5.55493333333,4.6964,45.1754,5.2488,3.48533333333,4.92766666667
442.89,7.0508,3.8026,5.5334,4.56293333333,5.5492,4.7114,45.189,5.25053333333,3.49146666667,4.94946666667
443.24,7.04306666666,3.80073333333,5.52846666667,4.54586666666,5.54186666667,4.71003333333,45.1730666667,5.24813333333,3.49073333333,4.96493333333
443.60,7.07406666667,3.82326666667,5.56646666666,4.57573333333,5.56633333333,4.7372,45.1888666667,5.27393333333,3.5068,4.99346666667
443.95,7.1126,3.85146666667,5.59526666667,4.59873333333,5.59586666667,4.76466666667,45.1562666667,5.29233333333,3.535,5.0242
444.31,7.138,3.8634,5.61726666667,4.61673333333,5.6184,4.7819,45.146,5.30386666667,3.55006666667,5.04446666667
444.66,7.13453333333,3.87,5.62153333333,4.6142,5.61066666667,4.78316666667,45.1993333333,5.3068,3.56773333333,5.0542
445.02,7.13146666667,3.8872,5.62413333333,4.62826666666,5.60646666667,4.78773333333,45.2165333333,5.3128,3.58133333333,5.06386666666
445.37,7.1572,3.92346666666,5.67106666667,4.66386666667,5.63253333333,4.82596666667,45.1796666667,5.33433333333,3.60886666667,5.09373333333
445.72,7.17853333333,3.94126666667,5.69966666667,4.68473333333,5.64786666667,4.84096666667,45.1482,5.3522,3.63033333333,5.12513333333
446.08,7.1818,3.9342,5.68806666666,4.68573333333,5.6346,4.83963333333,45.1125333333,5.34713333333,3.6198,5.1132
446.43,7.1744,3.92273333333,5.67433333333,4.66886666667,5.60746666667,4.8212,45.0615333333,5.3352,3.6018,5.10326666667
446.79,7.16573333333,3.93193333333,5.6696,4.66673333333,5.60073333333,4.81626666667,45.0246666667,5.32993333334,3.60053333333,5.1034
447.14,7.1462,3.91093333333,5.6456,4.6546,5.58033333333,4.80036666667,45.0598,5.30693333333,3.58153333334,5.0856
447.50,7.1264,3.89393333333,5.6202,4.63466666667,5.55373333333,4.78526666667,45.0516666667,5.28633333333,3.5666,5.07493333333
447.85,7.09886666667,3.886,5.6102,4.62826666666,5.52533333333,4.7773,45.1020666667,5.27106666667,3.55813333333,5.0668
448.21,7.0828,3.88106666667,5.59653333333,4.61993333333,5.5012,4.7652,45.1264666667,5.2508,3.5526,5.05926666667
448.56,7.09173333333,3.8966,5.60886666666,4.64066666667,5.50533333333,4.79406666667,45.1028,5.2566,3.56006666667,5.06513333333
448.92,7.0862,3.88666666667,5.59766666667,4.632,5.50093333333,4.79116666667,45.1269333333,5.24766666667,3.54853333334,5.05526666667
449.27,7.05373333333,3.8424,5.54513333333,4.59666666667,5.44366666667,4.75113333333,45.1751333333,5.21486666666,3.51073333333,5.02513333334
449.62,7.062,3.8684,5.563,4.62213333333,5.45586666667,4.77053333333,45.1836666667,5.24373333333,3.52846666667,5.0424
449.98,7.04426666667,3.8688,5.56306666667,4.61313333333,5.44866666667,4.7697,45.2629333333,5.22613333333,3.527,5.05073333333
450.33,7.0278,3.8824,5.56753333333,4.62213333333,5.44773333334,4.77823333333,45.3656,5.22986666667,3.52713333333,5.05833333333
450.69,7.03413333333,3.87486666667,5.56166666667,4.63186666667,5.44866666667,4.7751,45.3815333333,5.2338,3.53746666666,5.06266666667
451.04,7.05766666667,3.91293333333,5.59273333333,4.66066666667,5.46166666667,4.80426666667,45.4075333333,5.26913333333,3.5584,5.07133333333
451.40,7.0312,3.89793333333,5.57226666667,4.63946666667,5.43506666667,4.79043333333,45.4526,5.25406666666,3.54113333333,5.0456
451.75,7.00893333333,3.88526666667,5.54986666667,4.6276,5.42646666667,4.78586666667,45.4497333333,5.24626666667,3.52726666667,5.029
452.10,7.02773333333,3.90673333333,5.55213333333,4.642,5.4436,4.8106,45.4894666667,5.27853333333,3.53806666667,5.04746666667
452.46,7.01053333334,3.8998,5.5408,4.63833333333,5.43666666667,4.78906666667,45.5384666667,5.27433333333,3.52733333333,5.04426666667
452.81,7.004,3.89486666667,5.54553333333,4.62706666667,5.4274,4.78456666667,45.5131333334,5.2652,3.5226,5.0436
453.17,7.0194,3.91926666667,5.58126666667,4.6478,5.4686,4.81676666667,45.4958,5.3014,3.55406666667,5.06846666667
453.52,6.99146666667,3.88146666667,5.5396,4.60733333333,5.42093333333,4.7734,45.5676,5.26093333333,3.5108,5.03486666666
453.87,6.9878,3.87286666667,5.52986666667,4.6064,5.418,4.77266666667,45.5736,5.26246666667,3.506,5.037
454.23,7.00166666667,3.88146666667,5.53366666667,4.61226666667,5.42913333333,4.78783333333,45.5464666667,5.26286666667,3.5254,5.04133333333
454.58,6.98766666667,3.87406666667,5.53013333334,4.6062,5.4126,4.7939,45.5985333333,5.25846666667,3.51686666667,5.04433333333
454.93,6.97193333333,3.87386666667,5.52586666667,4.6126,5.4116,4.7944,45.5924,5.2606,3.52406666667,5.06506666667
455.29,6.96853333333,3.88686666667,5.53733333333,4.63373333333,5.42586666667,4.80383333333,45.593,5.27206666667,3.5306,5.07506666667
455.64,6.9702,3.8762,5.53406666667,4.63486666667,5.41293333333,4.7926,45.6404666667,5.26466666667,3.52373333333,5.08293333333
456.00,6.91846666667,3.82733333333,5.49313333333,4.59813333333,5.3648,4.74943333333,45.6164,5.20673333334,3.48006666667,5.04326666667
456.35,6.914,3.8124,5.47433333333,4.59413333334,5.3472,4.74023333333,45.6587333333,5.18626666667,3.47006666667,5.04433333333
456.70,6.9256,3.8308,5.47313333333,4.61646666667,5.3648,4.7478,45.6695333333,5.1894,3.4806,5.06353333334
457.06,6.92406666667,3.8396,5.46213333333,4.62213333333,5.3574,4.7413,45.7061333333,5.17146666667,3.47066666667,5.0776
457.41,6.93533333333,3.8492,5.4806,4.64493333333,5.37573333333,4.76346666667,45.6061333333,5.18366666667,3.48766666667,5.09886666667
457.76,6.93353333333,3.85766666667,5.4828,4.65366666667,5.3642,4.77346666667,45.6316,5.19066666667,3.49173333333,5.10033333333
458.12,6.92366666667,3.85986666667,5.4778,4.6598,5.3534,4.77496666667,45.6375333333,5.18766666667,3.49206666667,5.10126666666
458.47,6.919,3.8538,5.47,4.649,5.35066666667,4.77163333333,45.5816666667,5.16626666667,3.48093333333,5.08166666667
458.82,6.8994,3.82166666667,5.44186666667,4.619,5.3196,4.7437,45.5306,5.12946666667,3.4514,5.0536
459.18,6.9186,3.83753333333,5.44933333333,4.63213333333,5.3344,4.7616,45.5246666667,5.13773333333,3.47313333333,5.06833333333
459.53,6.93533333333,3.85726666667,5.46913333334,4.6406,5.35646666666,4.78503333333,45.4923333333,5.1506,3.49713333334,5.08466666667
459.88,6.95673333333,3.8798,5.4946,4.66446666667,5.38206666667,4.80956666667,45.5109333333,5.17433333333,3.526,5.1094
460.24,6.9312,3.86946666667,5.48026666667,4.639,5.36173333333,4.7963,45.4847333333,5.1608,3.5108,5.0926
460.59,6.90146666667,3.85213333333,5.46686666667,4.6208,5.33506666667,4.78233333333,45.4872666667,5.1402,3.4968,5.0734
460.94,6.8716,3.8262,5.44453333333,4.5956,5.3108,4.76173333333,45.471,5.12186666667,3.48226666667,5.0482
461.29,6.84426666667,3.81106666667,5.40946666667,4.56926666667,5.28606666667,4.73796666666,45.5260666667,5.09553333333,3.47093333333,5.0298
461.65,6.86513333333,3.8234,5.4296,4.58213333333,5.307,4.75553333333,45.5158,5.09546666667,3.4918,5.05213333333
462.00,6.86473333333,3.81686666667,5.43186666667,4.58373333333,5.31253333333,4.76526666667,45.5603333333,5.09213333333,3.49266666667,5.05486666667
462.35,6.85593333334,3.82933333333,5.44313333333,4.59946666667,5.31826666667,4.77723333333,45.6499333333,5.10293333334,3.51026666667,5.06986666667
462.71,6.86493333333,3.86873333334,5.4768,4.63466666667,5.3576,4.81886666667,45.7632666666,5.13453333333,3.5436,5.11273333333
463.06,6.83973333333,3.8514,5.4636,4.616,5.33886666667,4.80493333333,45.7977333333,5.1078,3.52466666667,5.09873333333
463.41,6.82433333333,3.84786666667,5.44193333334,4.61893333333,5.3372,4.7965,45.9002,5.10613333333,3.51886666667,5.09826666667
463.76,6.79513333333,3.82093333333,5.42253333333,4.59133333333,5.3112,4.7727,45.9216666667,5.0796,3.50173333333,5.08266666667
