wavelength,Back_ParCorf,Belly_ParCorf,Breast_ParCorf,Crissum_ParCorf,Crown_ParCorf,DorTail_ParCorf,Rump_ParCorf,Throat_ParCorf,WingTip_ParCorf
421.51,10.2075333333,40.5332666667,38.5533333333,33.8668,4.57946666667,5.50126666667,9.51080000001,4.99553333333,7.27066666667
421.87,10.2092666667,40.5988666667,38.6091333333,33.9028666666,4.58146666667,5.51733333333,9.52473333333,4.99233333333,7.2814
422.23,10.2349333333,40.6728666667,38.6948,33.9807333333,4.6072,5.54463333333,9.5452,5.0052,7.3032
422.58,10.2464,40.7596666667,38.7616,34.0375333333,4.62193333333,5.5531,9.55306666667,5.01466666667,7.30213333333
422.94,10.2524,40.8603333333,38.8398666667,34.1116,4.62946666667,5.5689,9.56673333334,5.01873333333,7.31353333333
423.30,10.2685333333,40.9036,38.8670666667,34.1469333333,4.64506666667,5.5766,9.5788,5.02753333333,7.33666666667
423.66,10.2635333333,40.9448,38.9153333333,34.1931333333,4.64313333333,5.56776666667,9.57200000001,5.016,7.32986666667
424.01,10.2538666667,41.0284,38.9734,34.2496666667,4.63513333333,5.55563333333,9.57413333334,4.9934,7.31773333333
424.37,10.2551333333,41.0999333333,39.0446,34.3032,4.62973333333,5.54353333334,9.57133333334,4.98926666667,7.32366666667
424.73,10.2709333333,41.202,39.1488,34.3821333333,4.63693333333,5.5509,9.59273333333,4.99973333333,7.3378
425.08,10.2764,41.2532,39.1944666667,34.4172666667,4.6372,5.5504,9.601,4.99406666667,7.3404
425.44,10.2444,41.2872666667,39.2088,34.4292,4.60926666667,5.5242,9.57000000001,4.95306666667,7.31446666666
425.80,10.2444666667,41.326,39.2512,34.4956666667,4.596,5.5078,9.56286666666,4.93886666667,7.30046666667
426.16,10.2315333333,41.3328666667,39.2508666667,34.5061333333,4.58473333333,5.49226666667,9.5532,4.9236,7.2868
426.51,10.2323333333,41.3735333333,39.3050666667,34.5699333333,4.57846666667,5.4862,9.55966666667,4.92326666667,7.28513333333
426.87,10.2326,41.3918666667,39.3337333333,34.5940666667,4.5708,5.48506666667,9.56026666667,4.9204,7.2876
427.23,10.2317333333,41.4532,39.4024,34.6444,4.56046666667,5.4771,9.5604,4.9114,7.27773333333
427.58,10.2431333333,41.4992,39.449,34.6804,4.5584,5.47916666667,9.56786666666,4.90486666667,7.2786
427.94,10.2545333333,41.5397333333,39.4955333333,34.7372666667,4.55906666667,5.48996666667,9.56666666667,4.90286666667,7.27866666667
428.30,10.2486666667,41.5998666667,39.5445333333,34.7686666667,4.557,5.4838,9.58226666667,4.89106666667,7.26893333333
428.65,10.2456,41.642,39.5706,34.8081333333,4.5374,5.47103333333,9.58226666667,4.86586666667,7.25546666667
429.01,10.2518666667,41.7136,39.621,34.8812,4.5314,5.4775,9.57786666667,4.8614,7.26
429.37,10.2782666667,41.8122,39.7248666667,34.9804,4.5406,5.48443333333,9.60920000001,4.884,7.2698
429.72,10.2690666667,41.8513333333,39.7550666667,34.9893333333,4.5284,5.4836,9.59400000001,4.8704,7.26146666667
430.08,10.2822666667,42.0056,39.8715333333,35.0941333333,4.51593333333,5.47726666667,9.60319999999,4.8628,7.2652
430.44,10.2830666667,42.046,39.8848,35.1114,4.50713333333,5.48983333333,9.61306666667,4.84973333333,7.2688
430.79,10.2733333333,42.1356666667,39.9446,35.1635333333,4.48026666667,5.46,9.58286666667,4.81986666667,7.2478
431.15,10.2888666667,42.1932,39.9806,35.2152,4.484,5.46533333333,9.59366666667,4.82433333333,7.2628
431.50,10.2962666667,42.2985333333,40.0742666667,35.3182666667,4.48433333334,5.4573,9.60433333333,4.8176,7.27293333333
431.86,10.3040666667,42.3629333333,40.1343333333,35.3644,4.4848,5.4632,9.61793333333,4.82493333333,7.2902
432.22,10.3075333333,42.4219333333,40.1788,35.4170666667,4.47973333333,5.4657,9.61546666667,4.8218,7.292
432.57,10.3253333333,42.4748666667,40.2304,35.4590666667,4.48666666667,5.47736666667,9.63373333333,4.8358,7.3006
432.93,10.3349333333,42.537,40.2926,35.5146666667,4.49293333333,5.47403333333,9.64466666666,4.84086666667,7.3028
433.29,10.3417333333,42.6027333333,40.3314666667,35.5417333333,4.49886666667,5.4872,9.6456,4.82866666667,7.32113333333
433.64,10.3599333333,42.671,40.3886,35.6073333333,4.51153333333,5.49496666667,9.67460000001,4.839,7.34513333333
434.00,10.3500666667,42.6556666667,40.3952,35.6027333333,4.51146666667,5.49656666667,9.66566666667,4.83206666667,7.33126666667
434.35,10.3448666667,42.7346,40.4688,35.6648,4.49693333333,5.4668,9.65466666667,4.81506666667,7.31273333333
434.71,10.3494,42.7645333333,40.5118,35.7002666667,4.5022,5.47686666667,9.677,4.81213333333,7.313
435.07,10.3180666667,42.7991333333,40.5406,35.7236666667,4.47353333333,5.45073333333,9.65400000001,4.77473333333,7.2914
435.42,10.3227333333,42.8284666667,40.5612666667,35.7345333333,4.47253333333,5.45526666667,9.65879999999,4.77926666667,7.29133333333
435.78,10.3108,42.8626,40.5808,35.7526,4.4574,5.4414,9.65606666666,4.76413333333,7.2704
436.13,10.3296666667,42.9188666667,40.6219333333,35.8072666667,4.4568,5.44516666667,9.64853333333,4.76653333333,7.27546666667
436.49,10.3333333333,42.9916666667,40.6815333333,35.8786,4.448,5.45743333333,9.6446,4.75086666667,7.27293333333
436.84,10.3193333333,43.0253333333,40.7052666667,35.9078666667,4.43,5.4581,9.63353333334,4.74253333333,7.27046666667
437.20,10.3013333333,43.0422,40.7316666667,35.9308,4.40246666667,5.44156666667,9.61333333333,4.7298,7.24833333333
437.56,10.3059333333,43.1294666667,40.7991333333,35.9855333333,4.4072,5.45286666667,9.62393333334,4.72693333333,7.24866666667
437.91,10.3433333333,43.2413333333,40.8818,36.0709333333,4.42313333333,5.47136666667,9.66546666667,4.75146666667,7.28753333333
438.27,10.3938666667,43.3338,40.9658666667,36.1406,4.46053333333,5.5134,9.70179999999,4.80013333333,7.34446666667
438.62,10.4086666667,43.3897333333,41.002,36.1729333333,4.47546666667,5.5195,9.71553333333,4.82333333333,7.36046666667
438.98,10.4341333333,43.4710666667,41.0792,36.2396,4.50526666667,5.54316666667,9.73926666667,4.85926666667,7.37686666667
439.33,10.4275333333,43.5178,41.1043333333,36.2648666667,4.49933333333,5.53856666667,9.72313333333,4.85526666667,7.3652
439.69,10.4307333333,43.5989333333,41.159,36.3162666667,4.49526666667,5.53683333333,9.72140000001,4.8492,7.37473333333
440.04,10.4238666667,43.6380666667,41.1971333333,36.3447333333,4.49386666667,5.53933333333,9.72606666667,4.8416,7.37726666667
440.40,10.4188666667,43.6772,41.2212,36.3638,4.4952,5.523,9.72386666668,4.84,7.37553333333
440.75,10.4245333333,43.7316666667,41.2748,36.3941333333,4.4942,5.5141,9.72833333333,4.83473333333,7.36726666667
441.11,10.4480666667,43.7777333333,41.3106666666,36.4381333333,4.51226666667,5.5301,9.7458,4.8524,7.3874
441.47,10.4341333333,43.794,41.3144666667,36.4371333333,4.4966,5.5163,9.73126666667,4.84273333333,7.37406666667
441.82,10.4231333333,43.8429333333,41.3433333333,36.4654,4.48746666667,5.51093333333,9.72146666667,4.83373333334,7.365
442.18,10.3936,43.862,41.3414,36.4683333333,4.46586666667,5.49433333333,9.7076,4.80326666667,7.33553333333
442.53,10.389,43.9096,41.3950666667,36.523,4.44826666667,5.49656666666,9.69653333335,4.78786666667,7.32806666667
442.89,10.3777333333,43.9482,41.4092666667,36.5626666667,4.42606666667,5.4817,9.68400000001,4.76126666667,7.31613333333
443.24,10.3761333333,44.0363333333,41.4918,36.6270666667,4.40586666667,5.46673333333,9.69566666667,4.74493333333,7.31533333333
443.60,10.3869333333,44.1068,41.57,36.7008666667,4.4068,5.46786666667,9.70219999999,4.75173333333,7.32286666667
443.95,10.3712666667,44.1644,41.5912,36.7218,4.38546666667,5.44806666667,9.69186666666,4.73926666667,7.31033333333
444.31,10.3761333333,44.2180666667,41.6357333333,36.7598666667,4.39146666667,5.46696666667,9.70120000001,4.74086666667,7.32013333333
444.66,10.364,44.2879333333,41.6756,36.8216,4.385,5.46206666667,9.69873333333,4.73566666667,7.32593333333
445.02,10.3573333333,44.3740666667,41.7499333333,36.8726,4.3748,5.45096666667,9.69886666667,4.72153333333,7.3152
445.37,10.3695333333,44.4138666667,41.7956,36.9204,4.38133333333,5.45096666667,9.69946666665,4.7278,7.33046666667
445.72,10.3536666667,44.4356666667,41.8214666667,36.9373333333,4.371,5.43676666667,9.67946666667,4.71353333333,7.32273333333
446.08,10.3436,44.4680666667,41.8590666667,36.9691333333,4.35886666667,5.41873333333,9.67186666667,4.6962,7.31693333333
446.43,10.3446,44.5117333333,41.8925333333,37.0026,4.3558,5.41263333333,9.67626666667,4.69033333333,7.32146666667
446.79,10.3491333333,44.5429333333,41.9292,37.0294666667,4.35806666666,5.41963333333,9.68820000001,4.69686666667,7.329
447.14,10.3448666667,44.5477333333,41.9373333333,37.0438,4.3552,5.4149,9.67986666666,4.6954,7.32433333333
447.50,10.3341333333,44.5546,41.9369333333,37.0441333333,4.34653333333,5.40196666667,9.67046666666,4.6794,7.31166666667
447.85,10.3468666667,44.6091333333,41.9988,37.1018666667,4.35266666667,5.41623333333,9.67959999999,4.6796,7.31886666667
448.21,10.3497333333,44.6221333333,42.0010666667,37.1192666667,4.346,5.4017,9.67279999999,4.67993333333,7.31033333333
448.56,10.3723333333,44.6406666667,42.0189333333,37.1278,4.3576,5.40903333333,9.68700000001,4.68893333333,7.31313333333
448.92,10.3582,44.628,42.0074666667,37.1261333333,4.34606666667,5.38826666667,9.67793333334,4.67706666667,7.30333333333
449.27,10.3568666667,44.663,42.0310666667,37.15,4.33633333333,5.38163333333,9.67633333333,4.6702,7.29613333333
449.62,10.3726666667,44.7419333333,42.1012,37.2336,4.3362,5.38153333333,9.69166666667,4.669,7.29466666667
449.98,10.3899333333,44.8036,42.1415333333,37.28,4.3434,5.3911,9.69606666667,4.68033333333,7.29986666667
450.33,10.4024666667,44.8725333333,42.1801333333,37.3262666667,4.36153333333,5.39783333333,9.7104,4.69713333333,7.30953333333
450.69,10.4130666667,44.9432,42.2253333333,37.3624,4.3606,5.38766666667,9.70886666666,4.68846666667,7.30986666667
451.04,10.4319333333,45.0562,42.3142,37.4471333333,4.36846666667,5.40813333333,9.71659999999,4.6918,7.322
451.40,10.4559333333,45.1301333333,42.3603333333,37.4940666667,4.37853333333,5.43586666667,9.73099999999,4.71226666667,7.341
451.75,10.4726666667,45.2116,42.4312666667,37.543,4.39373333333,5.43686666667,9.744,4.7258,7.35493333333
452.10,10.4854666667,45.2682,42.5082,37.5945333333,4.4084,5.44703333333,9.75793333332,4.73113333333,7.37586666667
452.46,10.4832,45.3467333333,42.5979333333,37.6754666667,4.4046,5.43893333333,9.75339999999,4.71566666667,7.3802
452.81,10.5130666667,45.4603333333,42.6838,37.7535333333,4.42273333333,5.46376666667,9.77446666666,4.73213333333,7.393
453.17,10.5158666667,45.5535333333,42.7697333333,37.8328666667,4.4274,5.46556666667,9.78059999999,4.7274,7.39226666667
453.52,10.5258,45.5826666667,42.7832666667,37.8364,4.43213333333,5.46643333333,9.7968,4.7334,7.39886666667
453.87,10.5294666667,45.6294,42.8258666667,37.8954,4.4292,5.4703,9.80173333333,4.73086666667,7.39913333334
454.23,10.5216,45.6661333333,42.867,37.9363333333,4.40973333334,5.45683333333,9.79353333331,4.71146666667,7.38446666667
454.58,10.5146,45.722,42.9184666667,37.9790666667,4.4066,5.45976666667,9.78746666668,4.7034,7.37046666667
454.93,10.5144,45.7547333333,42.9612666667,38.0263333333,4.41486666667,5.45936666667,9.80053333333,4.6972,7.38006666667
455.29,10.5119333333,45.803,43.0185333333,38.0806,4.42646666667,5.45923333333,9.80726666667,4.6932,7.3812
455.64,10.4998666667,45.7977333333,43.017,38.1044,4.41193333333,5.44873333333,9.79839999999,4.67946666667,7.3694
456.00,10.4872666667,45.8498666667,43.0421333333,38.1302666667,4.402,5.44196666667,9.798,4.67393333333,7.358
456.35,10.4889333333,45.8531333333,43.0246666667,38.1371333333,4.41266666667,5.4624,9.81280000001,4.7034,7.38133333333
456.70,10.4806,45.8723333333,43.054,38.182,4.42093333333,5.46733333333,9.81553333333,4.71073333334,7.3934
457.06,10.4744666667,45.8763333333,43.0446666667,38.1861333333,4.41466666667,5.46813333333,9.8088,4.7078,7.38786666667
457.41,10.436,45.8764666667,43.045,38.1814,4.3778,5.43403333333,9.75653333333,4.68066666667,7.36106666667
457.76,10.4118666667,45.9156,43.0872,38.1882666667,4.37566666667,5.43083333333,9.74140000001,4.6608,7.34993333333
458.12,10.4328,45.9825333333,43.149,38.2370666667,4.39546666667,5.4573,9.76573333333,4.68066666667,7.37593333333
458.47,10.4243333333,46.0277333333,43.1857333333,38.2736,4.39286666667,5.45103333334,9.76800000001,4.68466666667,7.38606666667
458.82,10.426,46.0808,43.2132666666,38.3024666667,4.3928,5.45016666667,9.76939999999,4.6952,7.39233333333
459.18,10.4262666667,46.1084666667,43.2294,38.3129333333,4.3868,5.44636666667,9.76733333332,4.69226666667,7.3862
459.53,10.4201333333,46.1437333333,43.246,38.3276,4.38573333334,5.44756666667,9.76760000001,4.69013333333,7.38333333333
459.88,10.4270666667,46.1758,43.2534,38.3455333333,4.385,5.45233333333,9.76333333331,4.68746666667,7.39
460.24,10.4306,46.2287333333,43.2918,38.3772666667,4.37893333333,5.45003333333,9.76446666668,4.6832,7.38926666667
460.59,10.4464,46.2737333333,43.3172666667,38.4059333333,4.38506666667,5.46203333333,9.77899999998,4.69306666667,7.39706666667
460.94,10.4572666667,46.3158666667,43.3462,38.4285333333,4.39693333333,5.4756,9.79533333332,4.70686666667,7.4122
461.29,10.4793333333,46.3677333333,43.3892666667,38.4718666667,4.42086666667,5.5095,9.82806666667,4.72493333333,7.43526666667
461.65,10.498,46.3851333333,43.3834666667,38.5002,4.4254,5.51283333333,9.84059999999,4.741,7.44786666667
462.00,10.4921333333,46.4093333333,43.3780666667,38.512,4.428,5.51026666667,9.8368,4.74086666667,7.44146666666
462.35,10.5045333333,46.4256666667,43.3884,38.5332,4.4414,5.52206666667,9.83993333331,4.7428,7.452
462.71,10.4936666667,46.4082,43.3632666667,38.5139333333,4.44273333334,5.5195,9.83826666669,4.73486666667,7.44293333333
463.06,10.5132,46.4762666667,43.4272666667,38.5945333334,4.45913333333,5.52936666667,9.86326666667,4.76006666667,7.4684
463.41,10.5412,46.5164,43.4751333333,38.6521333333,4.4844,5.55663333333,9.88493333335,4.7884,7.48946666667
463.76,10.5384666667,46.5634666667,43.541,38.7048,4.49886666667,5.56763333333,9.89993333333,4.8032,7.49513333333
464.12,10.5477333333,46.6256666667,43.593,38.7441333333,4.5072,5.57983333333,9.90706666666,4.7982,7.5022
464.47,10.5240666667,46.6431333333,43.6104,38.7698666667,4.49173333333,5.557,9.87720000001,4.77126666667,7.4814
464.82,10.5244666667,46.6905333334,43.649,38.8153333333,4.4862,5.53696666667,9.87633333333,4.75433333333,7.46913333333
465.17,10.523,46.7111333333,43.6618666667,38.8492666667,4.489,5.53066666667,9.87400000001,4.75226666667,7.46053333333
465.53,10.5314,46.7803333333,43.7103333333,38.8907333333,4.48846666667,5.54273333333,9.88413333335,4.7562,7.47073333333
465.88,10.5366666667,46.8208666667,43.7606,38.9398,4.48346666667,5.5324,9.88486666667,4.745,7.46633333333
466.23,10.5478,46.8741333333,43.7995333333,38.9752,4.48113333333,5.5419,9.89886666666,4.76053333333,7.46826666667
466.58,10.5703333333,46.9409333333,43.8755333333,39.0454,4.4876,5.56703333333,9.91373333333,4.77346666667,7.4772
466.94,10.5761333333,46.9550666667,43.8920666667,39.0345333333,4.48093333333,5.5798,9.90993333333,4.75606666667,7.47113333333
467.29,10.5832666667,47.0331333333,43.9436,39.0871333333,4.48106666667,5.5715,9.91620000001,4.7462,7.47973333333
467.64,10.5934,47.0688,43.9887333333,39.1177333333,4.48406666667,5.57483333333,9.92686666666,4.74966666667,7.48533333333
467.99,10.6204,47.0911333333,44.0309333333,39.1671333333,4.51546666667,5.58726666667,9.94720000001,4.77406666667,7.50046666666
468.35,10.6328,47.1305333333,44.0609333333,39.1906,4.51453333333,5.5981,9.96653333333,4.78453333334,7.5142
468.70,10.661,47.1652,44.0971333333,39.2431333333,4.54353333333,5.63033333333,9.98600000001,4.82073333333,7.54193333333
469.05,10.6799333333,47.3049333333,44.2289333333,39.3492666667,4.55033333333,5.63363333333,10.0047333333,4.826,7.55566666667
469.40,10.6968666667,47.3628,44.3138,39.4134,4.575,5.64626666667,10.0285333333,4.84653333333,7.57306666667
469.75,10.6792,47.4019333333,44.3435333333,39.447,4.56586666667,5.63923333333,10.0141333333,4.8366,7.5756
470.11,10.6744,47.4725333334,44.4068,39.5099333333,4.56806666667,5.63793333333,10.0163333333,4.829,7.57613333333
470.46,10.6977333333,47.5487333333,44.4556,39.5663333334,4.60173333333,5.6511,10.0357333333,4.8496,7.6058
470.81,10.6751333333,47.5863333333,44.4618,39.6122,4.60326666667,5.6255,10.0269333333,4.8388,7.5978
471.16,10.627,47.5930666667,44.4628666667,39.6098,4.55813333333,5.5828,9.97639999998,4.79613333334,7.55246666667
471.51,10.6356666667,47.6784666667,44.5252,39.6899333333,4.5498,5.57086666667,9.96939999999,4.78546666666,7.55173333333
471.87,10.6210666667,47.7120666667,44.5277333333,39.6934666667,4.5278,5.55326666667,9.95173333333,4.76853333333,7.5316
472.22,10.6348,47.7416666667,44.5608666666,39.7218,4.54653333333,5.5581,9.96053333334,4.7808,7.54273333333
472.57,10.6326,47.8137333333,44.6338666667,39.7695333333,4.54766666667,5.56273333333,9.97100000001,4.77666666667,7.54233333333
472.92,10.6294,47.7752,44.5734666667,39.7384666667,4.55606666667,5.56946666667,9.96900000001,4.778,7.546
473.27,10.6496,47.8396,44.6056,39.7805333334,4.56213333333,5.57853333333,9.9718,4.79313333333,7.55053333333
473.62,10.6978666667,47.9360666667,44.6709333333,39.8448,4.60013333334,5.62293333333,10.0166666667,4.83346666667,7.58986666667
473.98,10.7164,47.9383333333,44.6762,39.8451333333,4.61013333333,5.63583333333,10.0323333333,4.8434,7.59626666667
474.33,10.7048,47.9562666667,44.696,39.8548666667,4.59233333333,5.6248,10.0344666667,4.8272,7.58926666667
474.68,10.6942,47.9902,44.7045333333,39.8624,4.58246666666,5.62663333333,10.0242,4.82333333333,7.5926
475.03,10.7276,48.037,44.7366,39.9108666667,4.613,5.65876666667,10.0585333333,4.85613333333,7.62066666667
475.38,10.721,48.0554,44.7448666667,39.9362,4.6142,5.67233333333,10.0693333333,4.86486666667,7.6244
475.73,10.7091333333,48.0448,44.7470666667,39.9414,4.60746666667,5.67693333333,10.0656,4.85173333333,7.61813333333
476.08,10.6932,48.0881333333,44.7553333333,39.9634,4.58626666667,5.66386666667,10.0496666667,4.83793333333,7.6078
476.44,10.6716666667,48.0920666667,44.7556,39.9738,4.5612,5.63286666667,10.0260666667,4.80893333333,7.5894
476.79,10.6637333333,48.1374666666,44.8035333333,40.0232,4.5594,5.63643333333,10.0384666667,4.81253333333,7.5842
477.14,10.6358666667,48.1432,44.8134666667,40.0255333333,4.54826666666,5.6173,10.0249333333,4.79313333333,7.569
477.49,10.6136666667,48.1019333333,44.7740666667,39.9945333333,4.5412,5.5966,10.0088666667,4.78813333333,7.55233333333
477.84,10.6179333333,48.1514666666,44.8160666667,40.0447333333,4.541,5.58786666667,10.01,4.78986666667,7.56186666667
478.19,10.5970666667,48.1508,44.8184,40.0435333333,4.54406666667,5.5731,9.9998,4.79546666667,7.549
478.54,10.6109333333,48.1762666667,44.8612666667,40.0792,4.55406666667,5.59076666667,10.014,4.80553333333,7.55513333333
478.89,10.6334,48.1985333333,44.8862,40.1052,4.57093333334,5.60543333333,10.026,4.82886666667,7.57646666667
479.24,10.6304666667,48.2293333333,44.8996,40.1241333333,4.561,5.5919,10.0126666667,4.82106666667,7.56993333333
479.60,10.6282,48.2721333334,44.9198666667,40.1554,4.5608,5.59393333333,10.012,4.82973333333,7.5706
479.95,10.6446,48.3230666667,44.9935333333,40.2181333333,4.57133333333,5.60303333333,10.0247333333,4.84426666667,7.58673333333
480.30,10.6316666667,48.3342,44.9947333333,40.2138,4.57186666667,5.60703333334,10.0179333333,4.85693333333,7.58453333333
480.65,10.6423333333,48.3695333333,45.0319333333,40.2168,4.58786666667,5.61893333333,10.0060666667,4.8754,7.605
481.00,10.6606666667,48.4748666667,45.1422666667,40.314,4.59813333333,5.6312,10.0169333333,4.89126666667,7.62426666667
