wavelength,Back_DacLinm,Belly_DacLinm,Breast_DacLinm,Crissum_DacLinm,Crown_DacLinm,DorTail_DacLinm,Rump_DacLinm,Throat_DacLinm,WingTip_DacLinm
801.92,2.35746666666,61.7522,15.8191333333,48.3476,11.4103333333,4.51566666667,13.141,13.896,7.06566666667
802.23,2.18086666667,62.6402666667,15.8353333333,49.0298666667,11.4516,4.7046,13.1801333334,14.2158666666,7.1116
802.54,1.82686666667,62.6518,15.3590666667,48.8544,11.0718666667,4.54506666667,13.0239333333,14.0700666667,6.99073333333
802.84,1.9152,62.1509333333,15.3446,48.7218666667,11.0128666667,4.68506666667,12.7440666667,14.0995333334,6.89506666667
803.15,2.30013333333,61.9349333333,15.6116,48.7841333333,11.4640666667,5.05286666666,12.961,14.5163333333,7.25079999999
803.46,3.439,62.6448,17.0056,49.4864,12.6921333333,6.29506666667,13.7851333333,16.0876666667,8.0582
803.76,3.8566,62.0931333333,17.312,49.4983333333,13.1685333333,6.96066666667,14.2507333333,16.4946666666,8.20806666666
804.07,4.49606666667,61.7687333333,17.9139333333,49.3798666667,13.7068666667,7.91413333333,14.5314,16.7159333333,8.81600000001
804.38,5.80073333333,61.4843333333,18.763,48.9004,14.1993333333,9.07913333334,15.4776666667,17.2028,9.89686666666
804.68,6.6188,62.0582,19.4461333333,49.053,14.7144666667,9.90079999999,16.212,17.7163333333,10.6667333333
804.99,7.39446666666,63.0896,20.412,49.9485333333,15.6402666667,11.1569333333,17.5558666667,18.2765333333,11.562
805.30,7.79033333333,63.5764666666,20.8906666667,50.2774,15.9848666667,11.7025333333,18.1158666667,18.3556,12.0863333333
805.60,7.60159999999,62.5929333333,20.614,49.4302666667,15.3872,11.0884,17.5094,17.5094,11.8730666667
805.91,8.47353333333,64.0083333333,21.606,50.4188666667,16.3655333333,12.025,18.6222666667,18.1446,12.9525333333
806.21,8.24319999999,64.7438,21.6259333333,50.8307333333,15.9774666667,11.8062666667,18.7062666666,18.1337333333,12.5274
806.52,8.4154,64.8964666667,21.9842666667,50.8350666667,15.8671333334,11.8771333333,19.0648666667,18.4368666667,12.9906666667
806.83,8.58679999999,65.2715333333,22.0782,51.2116,16.2172,12.1899333333,19.5684,18.5326666667,13.8222
807.13,8.24473333334,64.7702666667,21.7010666667,50.7924666667,15.7944666667,11.654,19.4789333333,18.1252,13.7603333333
807.44,7.53913333334,64.862,20.7532666667,50.589,15.0635333333,10.6487333333,18.9636666667,17.584,13.1170666667
807.74,5.18673333333,63.0204666666,18.2304,48.9931333333,13.2646666667,8.20733333334,16.8954666667,15.8352666667,11.0373333333
808.05,4.44953333333,62.8024666667,17.3536666667,48.8759333333,12.5527333333,7.48633333334,16.3778,15.566,9.96866666667
808.35,4.56966666667,62.6292,17.0500666667,48.6932666667,12.2458,7.23,16.1032666667,15.6338,9.71046666668
808.66,3.8244,61.7004666667,16.1278,47.9201333333,11.3534666667,6.13966666667,14.9062,15.0499333333,8.51893333333
808.97,3.21086666667,61.9934666667,15.4166666667,47.9330666667,10.621,5.63726666667,14.5179333333,14.9346666667,7.40193333334
809.27,1.50086666667,60.5639333333,13.6071333333,46.6418,8.66499999999,3.80593333333,12.7364666666,13.4411333333,5.4146
809.58,1.2814,60.4103333333,13.3583333333,46.6666666667,8.78553333333,3.5428,13.0068,13.1993333333,5.4354
809.88,0.263799999999,59.174,11.8518666667,45.8408666667,8.14819999999,2.06893333333,11.7328666667,11.622,4.00186666667
810.19,-0.609199999999,58.9034,11.2881333333,45.6398,7.37153333334,1.2968,11.3314666667,11.0530666667,2.85473333333
810.49,-0.3586,59.794,11.6936666667,46.4962666667,7.6612,1.64893333333,11.3350666666,11.2365333333,2.9928
810.80,-0.6294,59.8814666666,11.6552666667,46.5937333333,7.20473333334,1.16726666667,11.0076666667,10.9986666667,2.2708
811.10,0.249599999998,60.8876666667,12.5381333333,47.9333333333,7.67459999999,2.08033333333,11.9094,11.3823333334,2.45966666667
811.41,1.07346666667,59.7112666667,13.153,47.3613333333,8.47086666667,2.85973333333,12.5304666667,11.5561333333,3.4642
811.71,0.407666666666,58.3152,12.5815333333,46.2862,7.78980000001,2.30066666667,12.0742666667,10.9692666667,3.06166666667
812.02,1.01013333333,59.4305333333,13.0762,47.4746666667,8.01653333334,2.80073333333,13.2782,11.607,3.94853333333
812.32,2.0512,59.1273333333,13.5492,47.3504666667,8.87093333335,3.5806,13.5852666667,11.8938666667,5.3622
812.63,3.89033333333,60.1797333334,15.7322666667,48.5266,10.7726,5.37273333333,15.0404666667,13.2075333333,7.18766666667
812.93,4.81846666667,60.2511333333,16.5723333333,48.4971333333,11.5298,6.4782,15.4959333333,13.7371333333,8.11126666667
813.24,6.1546,61.2758,18.1671333333,49.5238666667,12.1923333333,7.82566666667,16.7923333334,15.1663333333,9.29920000001
813.54,5.68106666667,60.6182666667,17.7866666667,48.6112,11.8458,7.41033333333,15.9946666667,14.7670666667,8.76339999999
813.85,4.80493333334,59.5124,17.1631333333,47.2606,11.1170666667,6.5514,15.4344,14.3704,8.33320000001
814.15,5.4134,59.5126,17.9634666667,47.4064,12.3324,7.28453333334,16.1009333333,15.0652666666,9.70406666668
814.46,6.19473333333,60.7077333333,18.8641333333,47.9161333333,13.4468,7.92493333333,16.8282,15.8583333333,10.677
814.76,5.7502,61.6710666667,18.6434,48.4186666667,13.0728666667,7.3136,16.5588666667,15.4627333333,10.3772666667
815.07,6.613,63.1632,19.6684,48.8083333334,13.9965333333,8.49460000001,17.2132666666,16.2813333333,11.4964666667
815.37,7.14593333333,62.4227333333,20.3398,47.7473333333,14.8322,9.42046666667,17.2897333333,16.584,11.8429333333
815.68,7.16860000001,63.4522,20.7926,48.4457333333,15.667,10.0044666667,18.3531333333,17.0408666667,11.8010666667
815.98,7.26226666667,63.5302666667,20.4818,48.3048666667,15.7861333333,10.0656666667,18.3793333333,17.1528666667,11.6952
816.29,8.50459999999,64.4299333333,21.2049333334,48.6606,16.1941333333,10.6718666667,18.9511333333,18.0667333333,12.3622666667
816.59,8.69586666667,64.8273333333,21.1743333333,48.7564666667,16.0104666666,10.9671333333,19.3264666667,17.8238,12.4092666667
816.89,9.49799999999,65.0621333333,21.33,49.6868,16.2077333333,11.2655333333,19.7855333333,18.0952666667,12.7499333333
817.20,10.8891333333,66.2958666666,22.3683333333,51.1927333333,17.1092666667,12.3303333333,20.7669333333,19.174,13.8305333333
817.50,11.1220666667,66.8819333333,22.4678,51.4037333333,17.2504666667,12.381,21.118,19.6604,13.6646666667
817.81,10.2490666667,64.8239333333,21.5184,49.8774666667,16.0617333333,11.1348,19.6362,18.6002,12.2974
818.11,10.5384,64.9867333333,21.6494666667,50.2481333333,16.1971333333,11.5920666667,19.58,18.4193333333,12.2489333333
818.41,10.6250666667,65.8183333333,21.9196,51.8006,16.6071333333,11.7410666667,19.7025333333,18.5267333333,11.9791333333
818.72,10.3432666667,66.5951333333,21.6881333333,52.8825333333,16.5449333333,11.3948666667,19.4133333333,18.1186666667,11.7167333333
819.02,9.6884,66.9580666667,21.4769333333,53.3874,15.9011333334,10.8738666667,18.733,17.6152,11.2601333333
819.33,8.84073333333,65.6369333333,20.7166,52.6348,15.3567333333,10.2198,17.9404666667,17.0129333333,10.599
819.63,6.8536,64.6334666667,19.5218,51.6798,14.1031333334,8.72053333334,16.459,15.6788,9.14173333333
819.93,5.76133333333,64.5441333333,19.0244,51.6194666667,13.4915333334,7.87080000001,15.7987333333,15.2405333333,8.42446666667
820.24,6.03493333333,64.9550666667,19.5152,51.9963333333,13.888,8.2682,16.2792666667,15.5335333333,8.88513333334
820.54,6.33273333333,65.2652,19.8392,52.0772666667,14.2088,8.87546666667,16.6744,15.7928,9.14159999999
820.85,6.58713333333,65.3885333333,20.1565333333,52.2806,14.4365333333,9.36886666665,17.0802666667,15.9666666667,9.40866666666
821.15,7.02093333333,66.1918666667,20.5376,52.9743333333,14.9896,10.0717333333,17.7808666667,16.632,10.0578666667
821.45,7.12953333333,66.2696,20.7243333333,52.9196666667,15.1481333333,10.1256,17.9794666667,16.8271333333,10.2818666667
821.76,7.4068,66.1650666667,20.8997333333,52.8280666667,15.3282,10.2208,18.2154,17.0114,10.5437333333
822.06,7.42186666667,66.0364666667,20.9593333333,52.7806666667,15.3947333333,10.316,18.3856666667,17.1410666667,10.6874
822.36,7.64633333334,66.209,21.1706,53.0041333333,15.5780666667,10.5431333333,18.5508,17.3971333334,10.9704
822.67,7.7098,66.8453333333,21.3754666667,53.3684,15.6451333333,10.6709333333,18.6814,17.5881333333,11.1634666667
822.97,7.85493333333,66.8984,21.4165333333,53.4307333333,15.7384,10.7502666666,18.7815333333,17.699,11.3478666667
823.27,8.11866666667,66.9622,21.5486666667,53.4872,16.0386,10.9930666667,18.9594666667,17.9188666667,11.7259333333
823.58,8.187,67.2032,21.5841333333,53.5304,16.2277333333,11.1907333333,19.1168,18.0637333333,11.9555333333
823.88,8.11653333334,67.2892,21.5544,53.6760666667,16.2688666667,11.1464666667,19.0445333333,18.0654,11.9267333334
824.18,8.312,67.1226666667,21.6348,53.6401333333,16.411,11.3575333333,19.1794,18.1841333333,12.2761333333
824.49,8.40033333334,67.3818,21.9806666667,53.8885333334,16.4996,11.4208,19.2401333333,18.2803333333,12.5194
824.79,8.52166666666,67.4458666667,22.0665333333,54.0068,16.7363333333,11.8344666667,19.4529333333,18.5913333333,12.8018666667
825.09,8.3812,66.958,21.8474666666,53.6718666667,16.5543333333,11.8685333333,19.4090666667,18.5102,12.7286
825.39,8.51646666666,66.8814,21.894,53.5773333333,16.6298,11.8806666667,19.3471333333,18.6414666667,12.8392666667
825.70,8.43399999999,66.0675333333,21.6159333333,52.7704666667,16.2807333333,11.6870666667,19.2102,18.4718,12.6130666667
826.00,8.77593333333,65.3523333333,21.7422666667,52.3858,16.4756666667,11.857,19.4406,18.5816666667,12.6272
826.30,9.12013333334,65.369,21.8924,52.5780666667,16.7514,12.2360666667,19.9539333333,18.949,12.8400666667
826.61,9.51899999999,65.7171333333,22.2594666667,53.0634,17.0452666667,12.7158,20.4438666667,19.1899333333,13.0105333333
826.91,9.36266666665,65.1741333334,22.0242,52.7455333333,16.6544,12.5372666667,20.171,19.0516,12.7891333333
827.21,9.38480000001,65.0974,21.9397333333,52.6804666666,16.4470666667,12.4921333333,20.3327333333,19.0302,12.8971333333
827.51,9.14926666667,65.4786666667,21.8176,52.7199333333,16.0903333334,12.2518666667,20.1582,18.9540666667,12.5422666667
827.82,9.39799999999,65.1830666667,21.813,52.5282666667,16.1077333333,12.3186666667,20.3658,19.0586,12.6314666667
828.12,9.75113333334,65.0437333334,22.0084666667,52.783,16.1058666667,12.3905333333,20.5081333333,19.1343333333,12.6954666667
828.42,9.39626666667,65.3112666667,21.7843333333,52.9460666667,15.7706,11.9476,19.9202666667,18.8915333333,12.4183333333
828.72,9.18760000001,65.3629333333,21.4559333333,52.807,15.4225333333,11.7128,19.6833333333,18.8608,12.2721333333
829.02,8.86913333333,65.4792666667,21.056,52.8348666667,15.1916,11.2486,19.4153333333,18.5634,11.9101333333
829.33,7.81766666667,65.6582666667,20.1986666667,52.7118666667,14.3927333333,10.6902,18.7776,17.6368,11.1382666667
829.63,8.18813333333,66.1482,20.6952,53.2992666667,14.6267333333,11.322,19.1225333333,17.9943333333,11.4018
829.93,7.5682,65.2583333333,20.1878666666,52.2692666667,14.0594666667,10.8857333333,18.266,17.6713333333,11.0046666667
830.23,7.02673333333,65.6905333333,20.1108,52.4541333333,13.7901333333,10.6196666667,17.8884666667,17.1617333333,10.2180666667
830.54,5.89293333333,65.3496666667,19.4121333333,51.5847333333,13.3482,10.1488,16.8378,16.3692,9.32306666667
830.84,5.79713333334,64.18,19.0007333333,50.6331333333,13.6536666667,10.3279333333,16.1022666667,16.1022666667,9.25233333333
831.14,5.79053333333,64.0837333333,18.7352,50.3161333333,13.8360666667,10.7962,15.6341333333,15.7562,9.04386666666
831.44,5.41253333333,64.1732,18.2903333333,49.6602666667,13.4974666666,9.8694,14.9086,15.5132666667,8.65246666667
831.74,5.80233333333,64.4278,18.7178,49.975,13.893,10.4286666667,15.3099333333,15.9759333333,9.4156
832.04,6.0182,65.4509333333,19.6284,50.8949333333,14.4004666667,11.0233333333,15.6162666667,15.9203333333,9.65220000001
832.35,6.51,65.7259333333,20.5206,51.5208,15.3716,11.8720666667,16.2998666667,16.4690666667,10.4545333333
832.65,8.25953333334,66.5452,21.8940666667,52.4935333333,16.7796,12.9800666667,17.8628666667,18.0191333333,12.0186
832.95,7.84813333333,66.4587333333,21.586,51.9058666667,16.3576,12.3160666667,17.4844666667,17.6429333333,11.5176666667
833.25,7.67986666666,66.819,21.5852,51.8268,15.9212,12.1575333334,17.5117333333,17.3334666667,11.0183333333
833.55,8.59326666667,65.9374,22.1829333333,51.4265333333,16.2452666667,12.5845333333,18.2457333333,17.9403333333,11.7319333333
833.85,9.23533333333,66.0703333334,22.8235333333,51.8855333333,16.5272,12.8908,18.9898666666,18.6098,12.2223333333
834.16,9.31900000001,66.3742,23.1223333333,52.3404666667,16.5276,12.7338,19.6068666667,18.8968,12.5564
834.46,9.59593333333,66.0990666667,23.3573333333,52.3568666667,16.8784,12.9582,19.9952666667,19.1822,13.1169333333
834.76,9.72600000001,66.5571333334,23.6022666666,52.845,17.0254666667,13.159,20.2094,19.5066666667,13.4578666667
835.06,9.80873333333,66.8657333333,23.6396666667,52.7468666667,17.0777333333,13.0504666666,20.4974666667,19.4920666667,13.3229333333
835.36,9.86693333333,66.3006666667,23.2778666667,52.3405333333,16.7776,12.5402,20.649,19.6173333333,13.1393333333
835.66,10.1627333333,66.5400666667,23.5924666667,52.4592666667,16.5884,12.4774,21.0548666667,20.1326,13.4418
835.96,9.76533333333,65.7086,23.0392666667,52.0977333333,15.6194,11.9326666667,20.7730666667,19.6762,12.7386666667
836.26,8.48013333333,64.6696,21.8356,51.6300666667,14.0748666667,10.7856666667,19.934,18.2893333333,11.6373333333
836.57,8.64786666667,64.6446666667,21.7538666667,52.497,14.259,10.5400666667,20.4222,18.7088666666,12.0096666667
836.87,8.57013333334,66.5274,21.7456,54.4474666667,14.5776,10.5478,20.8544,19.2478,12.479
837.17,7.18346666667,66.1396666667,20.4548,54.1912,13.0544,8.60973333334,19.0076666667,17.633,11.5452
837.47,6.62120000001,66.6552,20.2725333333,54.6506666667,12.561,7.80239999999,17.7625333334,17.1153333333,10.9709333333
837.77,3.77526666667,66.0986,18.1566,54.3308,9.86106666667,4.29293333333,15.4292666667,14.8232,8.32080000001
838.07,3.24886666667,64.6392666667,18.0767333333,53.3332,9.52560000001,4.15846666667,15.0877333333,13.9439333333,7.99206666667
838.37,2.59473333333,63.2203333333,17.7645333333,52.6946666667,8.7426,3.3134,14.1450666667,13.3732,6.97279999999
838.67,1.99066666667,61.8038,16.5931333333,51.7969333333,8.49693333333,3.32653333333,13.36,12.2109333333,6.85366666667
838.97,3.10953333333,61.7392666667,16.693,52.3583333333,9.31480000001,4.66406666666,14.0052666667,12.345,7.86559999999
839.27,1.1544,60.0,15.1362,50.3890666667,7.50966666667,2.8924,11.8029333333,10.5966666667,7.13346666666
839.57,2.48246666667,61.1388,16.7498,51.5419333333,9.08513333333,4.1584,12.5783333333,12.0409333333,9.09793333335
839.87,3.53086666667,60.2838666667,17.6295333333,50.7408,9.75306666667,5.5308,12.9383333333,12.9382,10.0618
840.17,4.38786666667,60.4728,18.0242666667,50.5818,10.4969333333,6.41213333334,13.1758,13.5516666667,10.7030666667
840.47,5.3524,60.7885333333,18.2676666667,50.5258,12.0668666667,7.43126666667,14.086,14.9102666667,11.5651333333
840.77,4.5758,59.9141333333,17.2325333333,50.4182,11.3531333333,6.58073333333,13.9607333333,14.1575333333,10.7012666667
841.07,6.76613333333,61.2810666667,19.1542666667,52.0522,13.918,8.78113333334,15.9328,16.5423333333,12.6244
841.37,7.77993333333,61.9579333333,19.3219333333,52.9878666667,14.984,9.34106666666,16.4684666667,17.4025333333,13.4228666667
841.67,7.58066666668,62.043,18.9248,53.4005333333,14.7446,9.24726666667,16.6264666667,17.1101333333,13.7500666666
841.97,7.5866,62.3638,19.4763333333,53.6165333333,14.1259333333,9.28513333333,16.3906,17.2540666667,13.9418666667
842.27,4.95486666667,60.8258666667,17.5224666667,51.6516666667,11.8768666667,6.84686666666,13.6786666667,15.7358,11.8018
842.57,7.642,63.4213333333,20.4636666667,54.3246,15.6356,9.67220000001,15.8273333333,18.8328,13.829
842.87,7.77493333334,62.3324666667,20.8933333333,53.5152666667,16.5756666667,9.69393333333,15.3349333333,19.0075333333,14.21
843.17,3.40626666667,60.3643333334,16.8305333333,50.6194,12.8050666667,4.57193333334,10.8378,14.8088666667,10.8926
843.47,0.666599999999,56.3618666666,13.3523333333,47.0474666667,8.80006666667,1.10473333334,7.90480000001,11.5809333333,8.32366666667
843.77,-0.159666666665,55.4889333333,13.0339333334,46.1277333333,7.14566666667,0.538933333334,7.34526666667,9.99979999999,7.26533333333
844.07,2.2154,56.9513333333,14.8373333333,46.9714666667,8.8212,2.92693333333,8.51633333334,11.1584,8.86166666667
844.37,3.5318,57.1160666667,15.3605333333,47.2310666667,8.42206666667,4.01260000001,9.90606666667,11.9749333333,9.80153333334
844.67,1.71673333333,56.6778666667,15.0947333333,46.2653333333,6.33233333333,2.14046666667,8.78479999999,11.0369333333,8.53953333333
844.97,-0.659666666667,56.7489333333,14.1342666667,46.3134,5.20613333333,0.164999999993,7.18493333333,9.63473333333,6.10133333334
845.27,-0.565266666667,56.3957333333,14.3934,46.9964666667,6.50166666667,0.683133333332,9.02246666666,10.6006666667,5.88926666667
845.57,-0.683933333334,57.6311333333,14.5053333333,48.2052,7.27719999999,0.293199999999,9.59713333335,10.5007333333,5.71433333333
845.87,-5.1398,55.4452,10.3052666667,46.6411333333,2.03566666666,-4.30033333333,6.56486666665,7.78626666665,0.865000000001
846.17,-7.86666666665,56.5866666667,7.44,46.4533333333,-1.14666666666,-6.69333333333,6.02666666666,6.66666666667,-1.78666666667
846.47,-5.97333333335,58.48,9.38666666668,49.0133333333,0.400000000014,-3.84,8.13333333335,9.25333333334,-0.346666666667
846.77,-8.03926666667,60.5602,9.10366666668,50.6442666667,-0.504133333333,-4.81799999999,6.77866666665,8.23539999999,-2.40893333333
847.07,-6.89659999999,64.5688666667,11.1206,53.9079333333,1.72406666668,-1.89646666667,9.74126666665,11.1206,-1.86793333333
847.37,-9.68613333332,64.8429333333,9.38713333332,53.9312,-1.28553333332,-3.31833333334,8.9686,11.2706666667,-3.10893333333
847.67,-17.7990666667,62.3923333333,3.18973333333,49.9202666666,-8.83573333333,-9.5694,2.39233333333,5.32699999999,-10.3350666667
847.97,-20.762,59.7460666667,1.23813333333,49.9365333333,-9.80953333333,-10.5398,0.0317333333266,2.25393333333,-11.9682
848.26,-19.8741333333,60.8176,1.4782,50.3774666666,-8.80506666667,-8.93086666666,0.094266666666,2.83013333334,-10.0000666667
848.56,-14.0124,64.2902666667,6.45053333334,52.1296666667,-3.611,-3.79633333333,4.29006666667,7.0678,-5.46306666667
848.86,-14.1158,65.8216,7.66833333334,52.144,-3.25513333334,-3.44286666666,4.41313333333,7.543,-5.88420000001
849.16,-12.0061333333,65.5556,10.0309333333,50.4629333333,-1.04933333333,-2.03706666667,5.12353333334,6.63579999999,-3.48773333333
849.46,-6.12866666667,68.0418,15.0971333333,52.3168,4.66360000001,2.98953333333,9.29733333333,11.3901333333,2.27200000001
849.76,-2.0354,69.469,17.9939333333,53.5398666666,8.55446666667,5.28026666667,13.2448,14.2182,5.13273333334
850.06,3.04346666667,72.7247333333,23.1302666667,56.2897333333,13.5074,8.60873333335,17.6232,19.3042666667,9.13033333333
850.36,6.58266666666,71.9887333333,25.0980666667,56.9187333333,15.4902,10.8685333333,18.5714,21.0924,13.0531333333
850.65,10.8642666667,72.9768,27.3524666667,58.3266,19.0398,13.0864666667,20.3566,22.8805333333,15.9123333333
