wavelength,Back_DigBrum,Belly_DigBrum,Breast_DigBrum,Crissum_DigBrum,Crown_DigBrum,DorTail_DigBrum,Patch10_DigBrum,Patch11_DigBrum,Rump_DigBrum,Throat_DigBrum,WingTip_DigBrum
404.31,5.4748,6.21026666667,5.57793333333,6.80693333333,6.10719999999,6.2886,20.1944666667,20.7993333333,12.1166,5.42186666667,6.55353333333
404.67,5.4802,6.24293333334,5.6044,6.79466666667,6.15439999999,6.30046666667,20.1766,20.8059333333,12.1492666667,5.44433333333,6.59193333333
405.03,5.47973333333,6.27393333333,5.5998,6.81286666667,6.17240000001,6.3012,20.1837333333,20.8288666667,12.1478666667,5.46153333333,6.60493333333
405.39,5.4066,6.2332,5.5436,6.7586,6.11933333333,6.24466666667,20.1228,20.7549333333,12.1033333333,5.396,6.524
405.75,5.36213333333,6.18993333333,5.50513333333,6.69806666667,6.08233333333,6.2188,20.0839333333,20.73,12.0509333333,5.3236,6.4702
406.11,5.3926,6.2468,5.53873333333,6.73386666667,6.09919999999,6.2564,20.0866,20.7224,12.0418,5.34666666667,6.47393333334
406.47,5.3658,6.22666666667,5.514,6.72066666667,6.08053333334,6.22486666667,20.0446,20.7286666667,12.0192,5.3194,6.44506666667
406.83,5.38073333333,6.24386666667,5.53933333333,6.71526666667,6.07833333334,6.2282,20.1014666667,20.7939333333,12.0229333333,5.32113333333,6.4642
407.19,5.34573333333,6.23453333333,5.52533333333,6.7104,6.05699999999,6.2084,20.0827333333,20.7673333333,11.9951333333,5.30066666667,6.43846666667
407.55,5.3336,6.22273333333,5.51926666667,6.69246666666,6.0244,6.18526666667,20.0693333333,20.7554,11.9797333333,5.27186666667,6.41173333333
407.90,5.29353333334,6.21653333333,5.50893333333,6.67553333333,6.00159999999,6.17753333333,20.0734,20.7498,11.9783333333,5.26506666667,6.37546666667
408.26,5.2692,6.21526666667,5.48966666667,6.66826666667,5.9814,6.16013333333,20.1080666667,20.7468,11.9675333333,5.26473333333,6.35306666667
408.62,5.24686666667,6.1816,5.4458,6.64793333334,5.93466666666,6.1248,20.1014,20.7606,11.9290666666,5.24346666667,6.31153333333
408.98,5.259,6.1648,5.4632,6.64653333333,5.93093333334,6.13433333334,20.1020666667,20.7708,11.9184,5.2372,6.28126666667
409.34,5.28646666667,6.18626666667,5.47473333333,6.66026666667,5.94699999999,6.15186666667,20.1227333333,20.8246,11.9342,5.2556,6.3182
409.70,5.34986666667,6.24253333333,5.53346666667,6.7166,6.01280000001,6.19653333334,20.1899333333,20.8532666667,12.0014,5.3164,6.37073333333
410.06,5.39573333333,6.25633333333,5.57993333333,6.74926666666,6.04546666666,6.2244,20.2413333333,20.9290666667,12.0533333333,5.36206666667,6.41186666667
410.42,5.43313333333,6.30433333333,5.61313333333,6.7856,6.09153333333,6.26873333333,20.3057333333,20.9846666667,12.0685333333,5.41806666667,6.4432
410.77,5.42526666667,6.31993333333,5.60453333333,6.80633333333,6.09946666667,6.28353333334,20.2598,20.9533333333,12.0766666667,5.4106,6.44286666666
411.13,5.44446666667,6.33773333333,5.6102,6.81193333333,6.11659999999,6.2894,20.2785333333,20.9803333333,12.0928666667,5.40553333333,6.45193333333
411.49,5.4956,6.3936,5.65426666667,6.86453333333,6.1806,6.35106666667,20.3302,21.0509333333,12.1530666667,5.4626,6.5066
411.85,5.50693333333,6.41193333333,5.64973333333,6.879,6.1854,6.34893333333,20.3202666667,21.0241333333,12.1386,5.47573333333,6.52993333333
412.21,5.54666666667,6.45733333333,5.69533333333,6.92586666667,6.20493333333,6.38546666666,20.3542666667,21.0854,12.1838666667,5.51406666667,6.57133333333
412.57,5.53473333333,6.46113333333,5.6836,6.93266666667,6.18366666667,6.374,20.3929333333,21.0766,12.1893333333,5.51346666667,6.55866666667
412.92,5.5096,6.45333333333,5.6364,6.90493333333,6.13746666667,6.3156,20.3856,21.0608666667,12.1920666667,5.49646666667,6.5248
413.28,5.54393333334,6.4944,5.66966666667,6.94073333333,6.171,6.3196,20.4082,21.1025333333,12.2234,5.52133333333,6.54926666667
413.64,5.51213333333,6.43706666667,5.62106666667,6.9088,6.11006666666,6.25933333333,20.3503333333,21.1105333333,12.1778666667,5.46866666667,6.49306666667
414.00,5.4354,6.37586666667,5.54073333333,6.86426666667,6.05340000001,6.18833333333,20.261,21.0454666667,12.1123333333,5.38726666667,6.41726666667
414.36,5.393,6.3176,5.529,6.8418,5.99840000001,6.12406666667,20.2242,21.0216,12.0866,5.33533333334,6.36966666667
414.72,5.39233333333,6.3232,5.543,6.8276,6.00780000001,6.0984,20.283,21.0711333333,12.1002666667,5.33786666667,6.3752
415.07,5.41006666667,6.3364,5.56133333333,6.85386666666,6.01893333333,6.12606666666,20.2815333333,21.1136666667,12.1128,5.37146666667,6.4054
415.43,5.44326666667,6.38073333333,5.60093333333,6.88606666667,6.04546666667,6.14073333333,20.2833333333,21.0796,12.1289333333,5.38826666667,6.44086666667
415.79,5.43793333333,6.373,5.58906666667,6.8906,6.04706666666,6.14173333333,20.2894666667,21.1225333333,12.1238666667,5.35686666667,6.429
416.15,5.4338,6.36513333333,5.56673333333,6.87846666667,6.05866666667,6.12826666667,20.2562,21.1192,12.0943333333,5.33926666667,6.4126
416.51,5.41473333333,6.35933333333,5.57433333333,6.8666,6.04500000001,6.10713333333,20.2182,21.1098,12.0666666667,5.3092,6.41446666667
416.86,5.4144,6.34506666667,5.60646666667,6.88773333333,6.04653333333,6.127,20.2374,21.1008666667,12.0692,5.30246666667,6.433
417.22,5.3568,6.29653333333,5.56586666667,6.85306666667,5.99006666666,6.093,20.2066,21.0305333333,12.0205333333,5.2706,6.37446666667
417.58,5.3496,6.30673333333,5.58033333333,6.86153333333,6.00013333334,6.09313333333,20.2328,21.0294666667,12.0324666667,5.28693333333,6.3842
417.94,5.3558,6.32593333333,5.60413333334,6.8644,6.00713333333,6.1066,20.2433333333,21.0210666667,12.0349333333,5.30293333333,6.39426666667
418.29,5.37513333333,6.35593333333,5.6072,6.8784,6.0174,6.1206,20.2591333333,21.0375333333,12.0648666667,5.31806666667,6.412
418.65,5.36646666667,6.34253333333,5.59166666667,6.8794,6.00646666666,6.11713333333,20.2335333333,20.9982666667,12.0413333333,5.33146666667,6.3844
419.01,5.38053333333,6.35673333333,5.61846666667,6.9122,6.02133333333,6.1272,20.2389333333,20.9896,12.0591333333,5.3436,6.39486666667
419.37,5.34093333333,6.3242,5.58813333333,6.89146666667,5.98493333333,6.0908,20.213,20.9871333333,12.023,5.3108,6.35613333333
419.73,5.3198,6.3108,5.59026666667,6.89126666667,5.97780000001,6.0878,20.1798666667,20.9416666667,12.0092,5.30453333333,6.3458
420.08,5.3036,6.29073333333,5.58313333333,6.89566666667,5.963,6.08053333333,20.1792,20.9362,11.9982,5.29306666667,6.331
420.44,5.34166666667,6.30806666667,5.6192,6.93353333333,6.00186666666,6.11333333333,20.1924,20.9476666667,12.022,5.32453333333,6.3568
420.80,5.3296,6.32486666667,5.61426666667,6.9274,6.00253333333,6.1122,20.1784666667,20.9636666667,12.0144,5.33426666667,6.34513333333
421.16,5.3356,6.34006666667,5.62106666667,6.93726666667,6.00573333333,6.115,20.1645333333,20.9789333333,12.0128666667,5.329,6.34366666666
421.51,5.3306,6.33906666667,5.61933333333,6.93813333333,5.99433333334,6.11706666667,20.1692,20.9891333333,12.012,5.32233333333,6.32753333333
421.87,5.34046666667,6.35673333333,5.6202,6.957,5.98886666666,6.12353333333,20.1711333333,21.0102,12.0145333333,5.3308,6.34453333333
422.23,5.31253333333,6.34873333333,5.59353333333,6.94953333333,5.97093333334,6.1018,20.1482666667,20.9924,11.982,5.29946666667,6.3216
422.58,5.31806666667,6.36986666667,5.6138,6.96866666667,5.98353333333,6.1178,20.1630666667,21.0166666667,12.0023333333,5.30346666667,6.34506666667
422.94,5.29586666667,6.35413333334,5.59446666667,6.94826666667,5.97006666666,6.09013333333,20.1612666667,21.0187333333,11.9833333333,5.27966666667,6.3216
423.30,5.27266666667,6.3382,5.57593333333,6.94486666667,5.95380000001,6.07113333333,20.152,21.0174,11.9682,5.25606666667,6.3
423.66,5.293,6.36233333333,5.5862,6.96906666667,5.9684,6.07433333333,20.1853333333,21.0397333333,11.9759333333,5.2666,6.308
424.01,5.30646666667,6.3918,5.61146666667,6.97406666667,5.97473333334,6.0802,20.1984666667,21.0660666666,11.999,5.28253333333,6.31153333333
424.37,5.268,6.3696,5.57366666667,6.94253333333,5.94093333334,6.038,20.1514,21.0404,11.9618666667,5.24826666667,6.27253333333
424.73,5.26373333333,6.3624,5.55613333333,6.9398,5.94539999999,6.0254,20.1344,21.0196,11.9488666667,5.22546666667,6.2766
425.08,5.2718,6.37233333333,5.56546666667,6.95306666667,5.96013333334,6.0302,20.1501333333,21.0288666667,11.9494,5.22906666667,6.29306666667
425.44,5.2764,6.39773333333,5.58733333333,6.97006666667,5.98593333333,6.04006666667,20.1460666666,21.0312666667,11.947,5.24453333334,6.30913333333
425.80,5.27333333333,6.39886666667,5.60866666667,6.98966666667,6.00673333334,6.04953333333,20.1595333333,21.0451333334,11.9452,5.2496,6.30366666667
426.16,5.28793333333,6.41006666667,5.65193333333,7.00126666667,6.02986666666,6.06946666667,20.161,21.0587333333,11.9686,5.26826666667,6.32146666667
426.51,5.2732,6.41073333333,5.65306666667,7.0002,6.02433333334,6.05046666667,20.1501333333,21.0654,11.9517333333,5.2448,6.30273333333
426.87,5.2724,6.4226,5.66686666667,7.01886666667,6.03199999999,6.05893333333,20.1541333333,21.0748,11.9612,5.252,6.30393333333
427.23,5.29753333333,6.4444,5.69313333333,7.03066666667,6.0486,6.0752,20.1649333333,21.0963333333,11.9755333333,5.271,6.3222
427.58,5.29233333333,6.44133333333,5.69073333333,7.02586666667,6.04273333333,6.06106666667,20.1538666667,21.1248666667,11.9669333333,5.26713333334,6.31846666667
427.94,5.29393333333,6.44193333333,5.69886666667,7.0604,6.06659999999,6.0692,20.1697333334,21.11,11.9702,5.27813333333,6.3306
428.30,5.34073333334,6.4978,5.7586,7.11286666667,6.11593333334,6.12633333333,20.2396666667,21.1737333333,12.0331333333,5.3276,6.375
428.65,5.34333333333,6.50633333333,5.8018,7.14926666667,6.11313333334,6.13926666667,20.2735333333,21.2084,12.055,5.34,6.38113333333
429.01,5.3566,6.52026666667,5.82173333333,7.15886666666,6.11893333334,6.1466,20.3006666667,21.2405333333,12.0748,5.3582,6.38013333333
429.37,5.37626666667,6.5192,5.82346666666,7.17606666667,6.10766666667,6.14626666667,20.2990666667,21.2393333333,12.076,5.35393333333,6.3802
429.72,5.39053333333,6.53153333333,5.8228,7.1756,6.09693333333,6.14913333333,20.3126,21.2547333333,12.1014666667,5.3484,6.38346666667
430.08,5.41126666667,6.56386666666,5.84273333333,7.20533333333,6.1066,6.16666666667,20.3437333333,21.2736666667,12.1135333333,5.37793333333,6.39406666667
430.44,5.44806666667,6.58553333333,5.87866666667,7.2354,6.12413333334,6.18426666666,20.376,21.3036,12.1367333333,5.40953333333,6.4134
430.79,5.44646666667,6.583,5.88533333333,7.23893333333,6.11953333333,6.19366666667,20.373,21.2969333333,12.1222,5.40253333334,6.41046666667
431.15,5.42106666667,6.57,5.87926666667,7.23353333333,6.09933333334,6.18226666667,20.3751333333,21.2686,12.1140666667,5.39306666667,6.4016
431.50,5.44246666667,6.60433333333,5.91953333333,7.25946666667,6.1172,6.2162,20.4151333333,21.2832,12.1471333333,5.405,6.42593333333
431.86,5.4312,6.612,5.91473333333,7.2624,6.09720000001,6.20646666667,20.3924,21.2972,12.1343333333,5.38786666667,6.42073333333
432.22,5.40753333333,6.6076,5.88513333333,7.25966666667,6.07093333333,6.1798,20.3899333333,21.2988,12.1084666667,5.3584,6.4128
432.57,5.3888,6.60633333333,5.85913333333,7.24233333333,6.05373333333,6.17186666667,20.379,21.2828,12.0977333333,5.3386,6.3932
432.93,5.36446666667,6.6022,5.84766666667,7.23506666667,6.04973333334,6.15833333333,20.3485333333,21.2675333333,12.0878666667,5.3128,6.3832
433.29,5.33606666666,6.61193333333,5.8388,7.23013333333,6.04053333333,6.14826666667,20.3437333333,21.2862,12.0716666667,5.2986,6.3766
433.64,5.33833333333,6.6288,5.85333333333,7.24893333333,6.05500000001,6.14386666667,20.3452,21.284,12.0714,5.307,6.38006666667
434.00,5.31753333333,6.5998,5.82206666667,7.2282,6.03153333333,6.119,20.3071333333,21.2538666667,12.0420666667,5.27126666667,6.35653333333
434.35,5.2914,6.58446666667,5.7878,7.21073333333,6.01666666667,6.10213333333,20.2489333333,21.1994,12.0082666667,5.2516,6.33986666667
434.71,5.29233333333,6.59686666667,5.7816,7.21433333333,6.01439999999,6.09706666667,20.2372666667,21.1992,12.0048,5.26313333333,6.34886666667
435.07,5.29046666666,6.62006666667,5.78213333333,7.2262,6.01659999999,6.09873333333,20.2266,21.2251333333,12.0046,5.25866666667,6.33706666667
435.42,5.27806666667,6.60913333333,5.7548,7.22186666667,5.99900000001,6.08213333333,20.1985333333,21.2213333333,11.982,5.2556,6.32246666667
435.78,5.26786666667,6.61266666667,5.75373333333,7.209,5.99020000001,6.0678,20.1766,21.1917333333,11.9632666667,5.2432,6.31706666667
436.13,5.29366666667,6.6458,5.7824,7.24353333333,6.02139999999,6.09926666667,20.1927333333,21.2113333333,11.9854666667,5.26933333333,6.3304
436.49,5.34853333333,6.70173333333,5.84366666667,7.3056,6.0848,6.14193333333,20.2344,21.2716,12.0381333333,5.3254,6.38246666667
436.84,5.3534,6.71266666667,5.85786666667,7.32486666667,6.0698,6.1402,20.2588666667,21.2934,12.0514666667,5.3318,6.39766666667
437.20,5.35606666667,6.71933333333,5.85593333334,7.3326,6.071,6.14733333333,20.2706,21.2896666667,12.0739333333,5.32426666667,6.40033333333
437.56,5.34766666667,6.71553333333,5.8598,7.32626666667,6.06246666667,6.13486666667,20.2686666667,21.2821333333,12.0674666667,5.30933333333,6.39233333333
437.91,5.3594,6.74426666667,5.8752,7.35333333333,6.06013333334,6.1344,20.2962666667,21.3226666667,12.087,5.32573333333,6.404
438.27,5.3692,6.75406666667,5.88726666667,7.3686,6.05646666667,6.14233333333,20.3372666667,21.3764666667,12.1142,5.326,6.41673333333
438.62,5.35166666667,6.73286666667,5.87433333333,7.3534,6.03533333333,6.12426666667,20.3239333333,21.3728666667,12.0846666667,5.30346666667,6.38593333333
438.98,5.35206666667,6.72973333333,5.88906666667,7.35673333333,6.03959999999,6.13506666667,20.3435333333,21.3649333333,12.0744,5.30846666667,6.38566666667
439.33,5.34086666667,6.73433333333,5.89126666667,7.34506666667,6.04820000001,6.12233333333,20.3230666667,21.3514,12.0709333333,5.29353333334,6.38046666667
439.69,5.35233333333,6.73486666667,5.8944,7.35026666667,6.06,6.12513333333,20.3404666667,21.3627333333,12.0839333333,5.30266666667,6.37833333333
440.04,5.32473333333,6.71613333333,5.89246666667,7.33946666667,6.03719999999,6.10373333333,20.3386,21.3682666667,12.0772666667,5.29206666667,6.3664
440.40,5.27593333333,6.67146666667,5.84753333333,7.29226666667,5.97873333333,6.05886666667,20.2848,21.3249333333,12.0128666667,5.23686666667,6.30986666667
440.75,5.2648,6.66213333333,5.8522,7.2854,5.97993333334,6.04546666667,20.2818,21.3184666666,11.9946666667,5.2386,6.29266666667
441.11,5.2792,6.67353333333,5.8632,7.29726666667,5.98506666667,6.03806666667,20.2861333333,21.3157333333,11.9841333333,5.25226666667,6.29453333333
441.47,5.2844,6.68726666667,5.85493333333,7.3,5.99020000001,6.03913333333,20.3028,21.3402666667,11.9915333333,5.26373333333,6.2972
441.82,5.2744,6.69366666667,5.87593333333,7.2958,5.99046666667,6.0454,20.2966666667,21.3296,11.9802,5.26533333333,6.30053333333
442.18,5.2758,6.69673333333,5.8824,7.301,5.98819999999,6.03353333333,20.2842666667,21.3167333333,11.9649333333,5.26706666667,6.2794
442.53,5.2856,6.7232,5.9026,7.3294,5.99133333333,6.0374,20.2932666667,21.3202666667,11.9844666667,5.27546666666,6.2884
442.89,5.28993333333,6.73413333333,5.91546666666,7.35546666667,5.99353333333,6.02133333333,20.2894666667,21.3396666667,11.9983333333,5.2788,6.2976
443.24,5.31206666667,6.75546666667,5.93733333333,7.39106666667,5.99133333334,6.03713333333,20.3094666666,21.3486,12.0120666667,5.311,6.30286666667
443.60,5.29573333333,6.756,5.9358,7.40526666667,5.97120000001,6.03566666667,20.3063333333,21.3712666667,12.0022666667,5.29853333334,6.3036
443.95,5.3066,6.7754,5.95086666667,7.43033333333,5.98546666667,6.0394,20.3057333334,21.3891333333,12.0056666667,5.30933333333,6.31086666667
444.31,5.33433333333,6.8126,5.98593333333,7.4772,6.017,6.057,20.3348,21.4134666667,12.0378,5.34266666667,6.34453333333
444.66,5.3634,6.85313333333,6.0126,7.5258,6.05699999999,6.08426666667,20.3374,21.4396,12.0662,5.38206666667,6.36813333333
445.02,5.34146666667,6.82733333333,6.00533333333,7.5058,6.04326666666,6.07066666667,20.3064666667,21.421,12.053,5.3622,6.35246666667
445.37,5.33226666667,6.83173333333,6.0204,7.51753333333,6.03606666667,6.06966666667,20.2931333333,21.4230666666,12.0387333333,5.35313333333,6.34766666667
445.72,5.33966666667,6.84226666667,6.02546666667,7.5332,6.0534,6.08173333334,20.3054666667,21.4404,12.0488666667,5.35886666667,6.3548
446.08,5.35213333333,6.8794,6.04746666667,7.54553333333,6.07053333334,6.10006666667,20.3254,21.4686,12.0660666667,5.3684,6.37433333334
446.43,5.365,6.899,6.0624,7.5614,6.08386666667,6.1104,20.3397333333,21.4940666667,12.0732666667,5.37306666667,6.38833333333
446.79,5.37313333333,6.91773333333,6.0602,7.56686666667,6.09466666667,6.11626666667,20.3260666667,21.4828,12.0659333333,5.37713333333,6.38766666667
447.14,5.36066666667,6.9142,6.07,7.54986666667,6.09893333333,6.10553333333,20.3248666667,21.4834666667,12.0574,5.364,6.38746666667
447.50,5.37486666667,6.92553333333,6.09453333333,7.5634,6.12473333333,6.11106666667,20.3290666667,21.4838666667,12.0678,5.37333333333,6.38046666667
447.85,5.35553333333,6.90933333333,6.07406666667,7.54686666667,6.09686666666,6.09486666667,20.3008666667,21.463,12.0404,5.344,6.35213333333
448.21,5.3578,6.91726666667,6.0796,7.54993333333,6.09433333334,6.09266666667,20.2926666667,21.4560666667,12.0332666667,5.34693333333,6.3468
448.56,5.34413333333,6.90446666667,6.0644,7.53833333333,6.07033333334,6.08173333333,20.2897333333,21.4436666667,12.0227333333,5.31346666667,6.3376
448.92,5.3572,6.92906666667,6.09273333333,7.5616,6.08833333333,6.0954,20.3101333334,21.466,12.0252,5.32506666667,6.34293333333
449.27,5.37333333333,6.9446,6.10153333333,7.58086666667,6.1098,6.10426666667,20.3171333333,21.4806,12.0358,5.3334,6.34866666667
449.62,5.37766666667,6.9478,6.108,7.59193333333,6.1094,6.08926666667,20.3286,21.4679333333,12.0330666667,5.33086666667,6.34233333333
449.98,5.36693333333,6.94073333333,6.11126666667,7.62393333334,6.11253333333,6.08753333333,20.3204,21.4355333333,12.0323333333,5.3356,6.346
450.33,5.35733333333,6.92913333333,6.11086666667,7.61773333333,6.0994,6.0656,20.3245333333,21.4292666667,12.0260666667,5.32993333333,6.34026666667
450.69,5.38513333333,6.9522,6.1432,7.6488,6.12019999999,6.07766666667,20.3564666667,21.4554666667,12.0398,5.35413333333,6.36186666667
451.04,5.40246666666,6.9766,6.16786666667,7.676,6.13193333334,6.09526666667,20.3856666666,21.4696,12.0468666667,5.3616,6.37233333333
451.40,5.43406666667,7.0412,6.21013333333,7.72026666667,6.15533333333,6.12773333333,20.4264,21.5030666667,12.0796,5.4098,6.4308
451.75,5.468,7.084,6.23953333333,7.76053333333,6.18300000001,6.14206666667,20.468,21.517,12.1143333333,5.44093333333,6.4694
452.10,5.47773333333,7.09766666667,6.2556,7.78306666667,6.19073333334,6.1598,20.4971333333,21.5400666667,12.1301333333,5.454,6.48246666667
452.46,5.48686666667,7.1248,6.27553333333,7.79633333333,6.20086666666,6.1658,20.51,21.5592666667,12.1186,5.46133333333,6.494
452.81,5.48726666666,7.14533333333,6.28286666667,7.82086666667,6.19766666667,6.176,20.5098,21.5672,12.1328666667,5.46853333333,6.50006666667
453.17,5.4718,7.12793333333,6.26546666667,7.81206666667,6.17139999999,6.15706666667,20.5138,21.5548666667,12.1194,5.45533333333,6.47726666666
453.52,5.47293333333,7.1378,6.26626666667,7.82566666667,6.17186666667,6.1624,20.5245333333,21.5854666667,12.1280666666,5.4544,6.4776
453.87,5.4884,7.15886666667,6.2822,7.8288,6.17906666666,6.172,20.5344666667,21.6342,12.1371333333,5.46493333333,6.48773333333
454.23,5.5162,7.2052,6.32166666667,7.86866666667,6.23533333333,6.21793333333,20.5668,21.6753333333,12.1816666667,5.50266666667,6.52233333334
