wavelength,Back_ChrSalm,Belly_ChrSalm,Breast_ChrSalm,Crissum_ChrSalm,Crown_ChrSalm,DorTail_ChrSalm,Patch10_ChrSalm,Patch11_ChrSalm,Rump_ChrSalm,Throat_ChrSalm,WingTip_ChrSalm
644.51,35.1412380953,42.9872222222,41.1592777778,32.2775555556,30.7377222222,11.3673333333,40.6721111111,45.3133333334,44.1028611111,36.9953888889,10.7146666667
644.84,35.2321428571,43.0288888889,41.2621666667,32.3577777778,30.746,11.2775555556,40.6544444445,45.3765555556,44.2056388889,37.0577222222,10.7433333333
645.17,35.1235238095,42.9934444444,41.2361666667,32.3144444444,30.6805555555,11.192,40.5196666667,45.2278888889,44.1825,37.0503333333,10.6715555556
645.50,35.0427777778,42.8822222222,41.2203888889,32.203,30.5900555556,11.0917777778,40.4568888889,45.1226666667,44.1110833333,36.9471666667,10.6457777778
645.83,35.0074920635,42.8225555555,41.1947777778,32.1422222222,30.4952222222,11.1063333333,40.315,45.0248888889,44.0443055556,36.7731111111,10.6694444444
646.16,34.974047619,42.7715555555,41.1025555556,32.1493333333,30.4684444444,11.1724444445,40.2093333333,44.9405555555,44.0159444444,36.7100555556,10.7643333333
646.49,34.945968254,42.7081111111,41.1111666667,32.1152222222,30.507,11.2386666667,40.1226666667,44.8955555555,44.0066111111,36.6491666667,10.7263333333
646.82,34.8613333334,42.626,41.0068333333,32.0683333333,30.3956666667,11.194,40.0021111111,44.7698888889,43.9349444444,36.6250555556,10.7857777778
647.15,34.8914603175,42.5543333333,41.0793333333,32.0424444444,30.3382222222,11.2071111111,39.9326666667,44.7698888889,43.8586388889,36.5554444444,10.7016666667
647.48,34.9893174603,42.5383333333,41.1800555556,32.1847777778,30.4363333333,11.2084444444,40.025,44.8572222222,43.9634166667,36.5248888889,10.6657777778
647.81,34.9531746032,42.5036666667,41.1746666667,32.1696666667,30.4059444444,11.1904444444,39.9925555555,44.8238888889,43.9325277778,36.5188333333,10.6175555556
648.14,34.7992857143,42.3637777778,40.9843333333,31.888,30.24,11.0523333333,39.7692222222,44.543,43.7655277778,36.3307222222,10.409
648.47,34.7220634921,42.3001111111,40.9242777778,31.8358888889,30.1477222222,10.9927777778,39.6973333333,44.5448888889,43.6786111111,36.2704444444,10.2961111111
648.80,34.773031746,42.2671111111,40.9374444444,31.8676666667,30.1898333333,11.0336666667,39.6551111111,44.6374444444,43.7550833333,36.2231666667,10.3496666667
649.13,34.8462380952,42.364,41.0997777778,31.9151111111,30.2404444445,11.0183333334,39.6143333333,44.7456666667,43.8256111111,36.259,10.3597777778
649.46,34.807015873,42.2377777778,41.0035555556,31.8686666667,30.2093888889,10.9224444444,39.476,44.6865555556,43.7471111111,36.3026666667,10.3337777778
649.79,34.8712063492,42.2506666667,41.1036111111,31.8791111111,30.2826666667,10.8813333333,39.5603333333,44.8188888889,43.8268888889,36.2802777778,10.285
650.11,34.9736031746,42.3468888889,41.1513888889,31.9654444444,30.3346666667,10.9317777778,39.5957777778,44.9317777778,43.9056944444,36.4032222222,10.4184444444
650.44,35.0588253968,42.4418888889,41.2425555556,31.961,30.3712777778,10.9118888889,39.6687777778,44.9757777778,44.0200277778,36.4603888889,10.3958888889
650.77,35.1017142857,42.497,41.3035,32.0055555555,30.4539444444,10.9675555556,39.7457777778,45.0326666667,44.12525,36.6143888889,10.5593333333
651.10,35.047,42.4447777778,41.2196111111,31.8918888889,30.4438333333,10.8597777778,39.6547777778,44.8555555555,44.0279444445,36.6416111111,10.5884444444
651.43,35.0637301588,42.4245555556,41.1984444445,31.8602222222,30.4875,10.8176666667,39.6554444445,44.7743333333,43.9466666667,36.5908333333,10.6274444445
651.76,35.2033650794,42.549,41.3638888889,31.9801111111,30.6476666667,10.8575555556,39.7552222222,44.935,44.0690277778,36.6852222222,10.7797777778
652.09,35.3422698413,42.6292222222,41.482,32.0517777778,30.7674444445,11.0448888889,39.8035555556,44.9991111111,44.2445,36.7950555556,10.9905555556
652.42,35.3285238095,42.6007777778,41.4737777778,32.0414444444,30.805,11.003,39.8323333333,44.9212222222,44.13675,36.8436111111,11.0623333333
652.75,35.4237619048,42.7426666667,41.5338888889,32.1165555556,30.9974444444,11.1435555556,39.9595555556,44.9821111111,44.2422222222,36.9506111111,11.2224444444
653.08,35.5182698413,42.8236666667,41.6594444444,32.2642222222,31.1323888889,11.257,40.028,45.0978888889,44.3403333333,37.0037777778,11.2671111111
653.41,35.3603015873,42.7386666667,41.52,32.1092222222,30.9826111111,11.2035555555,39.9203333333,44.8567777778,44.1246111111,36.9217222222,11.2228888889
653.74,35.4066349206,42.7225555556,41.5981666667,32.0481111111,30.9731666667,11.1503333333,39.9468888889,44.7656666667,44.1193333333,36.8788888889,11.1936666667
654.06,35.4724761905,42.7387777778,41.7063333333,32.1955555555,31.0848333333,11.2901111111,39.9535555556,44.8085555556,44.0742777778,36.9255,11.3373333333
654.39,35.4571269841,42.6664444444,41.6622222222,32.1133333333,31.0308333333,11.1626666667,39.902,44.7553333333,43.9946944444,36.803,11.2427777778
654.72,35.4366031746,42.723,41.7020555556,32.1544444444,31.0088888889,11.2351111111,39.9196666667,44.8377777778,43.9991388889,36.8511111111,11.2236666667
655.05,35.4050952381,42.7324444444,41.7522777778,32.0961111111,30.9919444444,11.1976666667,39.9078888889,44.8658888889,44.0437777778,36.8178888889,11.2218888889
655.38,35.3298412699,42.6254444444,41.6747777778,32.0541111111,30.8716666667,11.1022222222,39.8124444444,44.7314444445,43.9854722222,36.7448333333,11.12
655.71,35.3722857143,42.6771111111,41.6813888889,32.0592222222,30.9033888889,11.0741111111,39.8714444444,44.6472222222,43.8751111111,36.7636666667,11.0076666667
656.04,35.4664920635,42.7307777778,41.6897777778,32.0916666667,30.9286111111,11.1908888889,39.9941111111,44.7457777778,43.9926666667,36.7556111111,11.0212222222
656.37,35.3226507936,42.5237777778,41.5483888889,31.9371111111,30.7403888889,11.095,39.8782222222,44.5378888889,43.8502777778,36.5715,10.8646666667
656.69,35.3565873016,42.6314444444,41.5428333333,31.9101111111,30.6895,11.1281111111,39.8962222222,44.5028888889,43.772,36.5470555556,10.8845555555
657.02,35.440968254,42.7337777778,41.7205,32.0956666667,30.8512222222,11.2267777778,39.9473333333,44.6912222222,43.9281944445,36.6932777778,11.0298888889
657.35,35.3728571428,42.7093333333,41.6138888889,32.0344444444,30.8385555556,11.2185555556,39.931,44.6578888889,43.8601388889,36.6491111111,10.9482222222
657.68,35.3720634921,42.7798888889,41.5606111111,32.0755555556,30.9034444444,11.3077777778,39.9547777778,44.6523333333,43.8822777778,36.659,10.9076666667
658.01,35.2633015873,42.7882222222,41.5470555556,32.0602222222,30.9076111111,11.3054444444,39.8276666667,44.6158888889,43.8871111111,36.6552777778,10.8702222222
658.34,35.2675873016,42.7935555555,41.5541666667,31.9981111111,30.9593888889,11.3107777778,39.7646666667,44.607,43.8916944445,36.6312777778,10.905
658.66,35.2896984127,42.7885555555,41.5413888889,32.044,30.9126666667,11.3373333334,39.7955555556,44.5538888889,43.8372222222,36.5932777778,10.8727777778
658.99,35.369031746,43.0046666667,41.7158333333,32.1131111111,31.056,11.4586666667,39.9158888889,44.7237777778,43.9543055555,36.8015555555,10.947
659.32,35.3324761905,43.0064444444,41.739,32.115,31.0988888889,11.4882222222,39.8294444444,44.7781111111,43.9613333333,36.8336111111,10.9797777778
659.65,35.2783333333,43.0012222222,41.7345555555,31.999,31.0531111111,11.4454444444,39.7282222222,44.7012222222,43.8826666667,36.8386111111,10.8594444444
659.98,35.3331587302,43.0348888889,41.8140555556,32.0742222222,31.1377222222,11.4842222222,39.7693333333,44.7671111111,43.9402777778,36.9683888889,10.9078888889
660.31,35.283984127,42.9172222222,41.7743333333,31.9403333333,31.1325555556,11.3916666667,39.7815555556,44.7067777778,43.9380555556,36.8878888889,10.8071111111
660.63,35.2782857143,42.8075555556,41.6970555556,31.7453333333,31.0417222222,11.2728888889,39.6681111111,44.5686666667,43.87175,36.7658333333,10.651
660.96,35.211968254,42.8016666667,41.7127777778,31.7365555556,31.0263888889,11.2756666667,39.5537777778,44.5073333333,43.9045555556,36.7281666667,10.6942222222
661.29,35.2700634921,42.7732222222,41.7933333333,31.5961111111,31.0273333333,11.1728888889,39.5283333333,44.461,43.88425,36.7565,10.6918888889
661.62,35.3488888889,42.8292222222,41.8326666667,31.6188888889,31.0146111111,11.2293333333,39.5945555556,44.4127777778,43.8460833333,36.7908888889,10.7316666667
661.94,35.3973015873,42.9048888889,41.9481111111,31.6671111111,31.0655555555,11.239,39.6957777778,44.4456666666,43.8740555555,36.8699444445,10.7482222222
662.27,35.405047619,42.8953333333,42.0192222222,31.7078888889,31.1788333333,11.2976666667,39.6992222222,44.5462222222,43.9597777778,37.004,10.7574444445
662.60,35.4384603175,42.8206666667,42.0566111111,31.7332222222,31.1317222222,11.3091111111,39.6814444445,44.4955555556,43.9295555556,36.982,10.8061111111
662.93,35.4196031746,42.7301111111,42.0554444444,31.7121111111,31.0828333333,11.2348888889,39.7304444445,44.4521111111,43.9555,36.9708333333,10.77
663.26,35.451,42.8022222222,42.1833333333,31.8265555556,31.1174444444,11.2844444444,39.8625555556,44.4638888889,44.0396111111,37.0745555556,10.956
663.58,35.4087301587,42.7085555555,42.0237222222,31.6388888889,30.9546666667,11.0592222222,39.6468888889,44.3313333333,43.8855277778,36.9571666667,10.8248888889
663.91,35.4657142857,42.7333333333,42.1505555556,31.7833333333,30.9636111111,11.0934444444,39.6887777778,44.309,43.9519722222,37.1345555556,10.9378888889
664.24,35.6493809524,42.9167777778,42.3633333333,32.1033333334,31.1513333333,11.2992222222,39.8235555556,44.4525555556,44.0884722222,37.4350555556,11.1754444444
664.57,35.8076349206,42.971,42.4852222222,32.1823333333,31.2053888889,11.3264444444,39.9453333333,44.4876666667,44.0996666667,37.5746666667,11.2123333333
664.89,35.728015873,42.8736666667,42.4505555555,32.1374444444,31.1714444444,11.1661111111,39.8712222222,44.4782222222,44.0978333333,37.5465,11.0745555556
665.22,35.8453492063,42.8318888889,42.5868333333,32.1496666667,31.2106666666,11.1795555556,39.8961111111,44.5311111111,44.1871666667,37.6443888889,11.0514444444
665.55,35.923984127,42.7113333333,42.6093888889,32.2505555556,31.2247222222,11.2476666667,39.9581111111,44.5041111111,44.2750555556,37.7804444444,11.1465555556
665.87,35.9642063492,42.7418888889,42.6591666667,32.1905555556,31.2674444444,11.2352222222,39.9518888889,44.4572222222,44.3366388889,37.8885555556,11.1224444444
666.20,35.8861269841,42.4876666667,42.4493888889,32.0421111111,31.1609444444,11.101,39.79,44.3311111111,44.1631388889,37.6791666667,11.0428888889
666.53,35.9572698413,42.4434444444,42.5010555556,32.0594444444,31.1658888889,11.104,39.801,44.3507777778,44.1529166667,37.6692777778,11.0216666667
666.86,36.056047619,42.4896666667,42.5454444444,32.0823333333,31.2780555556,11.1365555556,39.8365555556,44.4162222222,44.2819166667,37.6774444445,10.9881111111
667.18,36.075984127,42.6413333333,42.6786111111,32.2163333333,31.3582222222,11.2501111111,39.9457777778,44.4894444444,44.4005555556,37.7100555556,11.0845555556
667.51,36.2266666667,42.7718888889,42.7860555556,32.3553333333,31.5018333333,11.4353333333,39.9838888889,44.6363333333,44.5043055555,37.8737222222,11.3018888889
667.84,36.1962857143,42.8765555555,42.8337777778,32.3135555555,31.5325,11.4238888889,40.0455555555,44.6784444444,44.5546388889,37.8428888889,11.1733333333
668.16,36.0608095238,42.6672222222,42.7052222222,32.2143333333,31.4144444444,11.3081111111,39.9088888889,44.5916666667,44.4306388889,37.6942222222,11.0258888889
668.49,36.0739365079,42.7531111111,42.729,32.3096666667,31.4187777778,11.475,40.0227777778,44.6045555555,44.4836111111,37.8426666667,11.088
668.82,36.0907777778,42.916,42.7991111111,32.4207777778,31.5198333333,11.6191111111,40.086,44.721,44.5027222222,37.8702222222,11.2216666667
669.14,35.8856190476,42.8408888889,42.6674444444,32.1854444445,31.4401111111,11.5572222222,39.8192222222,44.5587777778,44.3172222222,37.671,11.1095555555
669.47,35.8166190476,42.8331111111,42.6405,32.207,31.3257777778,11.4938888889,39.7783333333,44.5126666667,44.27,37.6094444444,11.1274444444
669.80,35.8821904762,42.9867777778,42.8674444444,32.3405555555,31.4451111111,11.569,39.9153333333,44.594,44.4585277778,37.7644444444,11.151
670.13,35.8217301587,43.0453333333,42.8883888889,32.3535555556,31.4656666667,11.6656666667,39.9234444444,44.5724444445,44.5035277778,37.7737222222,11.2184444444
670.45,35.9544603175,43.1436666667,43.0446111111,32.4361111111,31.5917222222,11.7918888889,39.9973333333,44.6843333333,44.6190555555,37.9293888889,11.2925555556
670.78,35.9927301587,43.114,43.0770555555,32.4301111111,31.6706666667,11.95,40.0174444444,44.7304444444,44.6760555555,38.0671666667,11.428
671.10,36.0076666667,43.0962222222,43.0941666667,32.342,31.6472777778,11.9701111111,39.9218888889,44.6926666667,44.6567222222,37.9623333333,11.2914444444
671.43,35.8370634921,42.9272222222,42.8697222222,32.1318888889,31.4975,11.8545555556,39.7264444444,44.4258888889,44.4078888889,37.8714444444,11.2246666667
671.76,36.1513174603,43.2381111111,43.2292777778,32.4044444444,31.7888888889,12.1221111111,39.9537777778,44.6543333333,44.6726388889,38.2196666667,11.4807777778
672.08,36.2172698413,43.2797777778,43.3523888889,32.4237777778,31.8966666667,12.1726666667,39.9346666667,44.7731111111,44.6752222222,38.2451111111,11.6728888889
672.41,36.3519047619,43.3746666667,43.472,32.5841111111,32.0701666667,12.2732222222,39.9955555556,44.8221111111,44.8575833334,38.4732222222,11.6922222222
672.74,36.6928412698,43.6371111111,43.7332222222,32.9216666667,32.3697222222,12.5765555556,40.4555555556,45.147,45.1885555555,38.7603333333,11.9168888889
673.06,36.8097619048,43.7793333333,43.8201111111,33.0066666667,32.5605555555,12.778,40.5105555556,45.2325555556,45.2126388889,38.8257777778,11.9231111111
673.39,36.8574285714,43.8768888889,43.806,33.0353333333,32.6932777778,12.9315555556,40.5174444445,45.234,45.1834722222,38.9878888889,12.0497777778
673.72,36.8649523809,43.8672222222,43.8956666667,33.0471111111,32.7652777778,12.8947777778,40.5473333333,45.2118888889,45.1994444444,39.0522777778,11.9536666667
674.04,36.7772698413,43.7572222222,43.8432222222,33.0376666666,32.6803333333,12.8795555556,40.4862222222,45.0704444444,45.0423333333,38.9406111111,11.9564444444
674.37,36.8295396826,43.9265555556,44.0162222222,33.0624444444,32.7016111111,12.8285555556,40.5763333333,45.0604444445,45.0615833333,38.9698888889,11.8754444444
674.69,36.7686507936,43.9684444444,44.0583333333,33.0885555555,32.7312777778,12.7912222222,40.61,45.0936666667,45.0945,39.0735555556,11.809
675.02,36.8477460317,44.0421111111,44.1897777778,33.2601111111,32.7893333333,12.9066666666,40.7112222222,45.225,45.2535833333,39.0961111111,11.8153333333
675.35,36.7154603174,44.0153333333,44.2215555556,33.1547777778,32.8217222222,12.8702222222,40.7722222222,45.2155555555,45.2841944445,39.0385555555,11.7172222222
675.67,36.7666666667,44.107,44.3067777778,33.1988888889,32.8337777778,12.8847777778,40.8331111111,45.1807777778,45.3800277778,39.0171111111,11.603
676.00,36.6521111111,43.9484444444,44.0956666667,33.015,32.7273333333,12.8202222222,40.7913333333,45.0373333333,45.1491666667,38.8116666667,11.5218888889
676.32,36.5906507936,44.0172222222,44.0867222222,32.9423333333,32.6516666667,12.7357777778,40.6813333333,44.9578888889,45.0973888889,38.7756666667,11.3768888889
676.65,36.5298730159,43.9162222222,44.116,32.9456666667,32.6051666667,12.6975555556,40.7517777778,44.9084444444,45.1178333333,38.8236666667,11.3896666667
676.97,36.4844285714,43.9965555556,44.2166666667,32.9965555556,32.5780555556,12.6441111111,40.7894444444,45.0098888889,45.1518888889,38.779,11.3604444444
677.30,36.6468412698,44.1334444444,44.1413888889,33.015,32.6397777778,12.7592222222,40.8095555555,45.0692222222,45.1744722222,38.8596111111,11.6028888889
677.63,36.786015873,44.3696666667,44.2501666667,33.1044444445,32.7645555556,12.81,40.9585555556,45.3226666667,45.3410833333,39.0257777778,11.6034444445
677.95,36.8767936508,44.3878888889,44.2949444444,33.1765555555,32.8626111111,12.8202222222,41.1136666667,45.4478888889,45.4363333333,39.0849444445,11.5852222222
678.28,36.7885396825,44.3826666667,44.2485555556,33.0857777778,32.7889444445,12.7594444444,41.1754444444,45.3901111111,45.28825,38.9851666667,11.672
678.60,36.698984127,44.2821111111,44.1082777778,32.9563333333,32.7387777778,12.6824444444,41.0843333333,45.3408888889,45.2835833333,38.8867777778,11.6802222222
678.93,36.7166666667,44.2412222222,44.0040555556,32.9691111111,32.6694444445,12.668,41.1304444444,45.3695555555,45.2263888889,38.8115,11.7361111111
679.25,36.6987142857,44.2467777778,43.8576666667,32.9148888889,32.5837777778,12.7041111111,41.061,45.3903333333,45.2017222222,38.7758888889,11.7335555555
679.58,36.7185555555,44.2852222222,43.9698333333,32.9111111111,32.6026111111,12.676,41.0871111111,45.5315555556,45.3531111111,38.7922222222,11.8378888889
679.90,36.7187936508,44.2986666667,43.9282777778,32.9405555555,32.5645,12.6985555555,41.0216666667,45.5803333333,45.27675,38.7366111111,11.8616666667
680.23,36.7075555556,44.2715555556,43.8238333333,32.9071111111,32.5688333333,12.6662222222,40.886,45.5585555556,45.2191388889,38.6373888889,11.8633333333
680.55,36.6852222222,44.0842222222,43.7255555556,32.7541111111,32.4945555556,12.609,40.8496666667,45.4406666667,45.1524722222,38.5157777778,11.731
680.88,36.6701904762,44.029,43.7123333333,32.7456666667,32.49,12.6144444444,40.8758888889,45.4055555556,45.1358611111,38.4814444445,11.7306666667
681.20,36.7241111111,44.0495555555,43.7557222222,32.7836666667,32.5460555556,12.6681111111,40.9554444444,45.3975555555,45.1646666667,38.5088333333,11.7771111111
681.53,36.6752380952,43.957,43.7117222222,32.777,32.5301111111,12.7662222222,40.8833333333,45.3163333334,45.1317222222,38.4691111111,11.8445555556
681.85,36.8067142857,43.9651111111,43.7618333333,32.8717777778,32.6584444445,12.7915555556,40.9805555556,45.4396666667,45.2735,38.5412777778,11.8523333333
682.18,36.880968254,43.9584444444,43.8592222222,32.881,32.6605555556,12.7718888889,41.0622222222,45.4181111111,45.2191666667,38.5828888889,11.8214444444
682.50,36.9256031746,44.041,43.9131666667,32.9127777778,32.7241111111,12.8957777778,40.9412222222,45.3493333333,45.2332222222,38.7169444444,11.8903333333
