wavelength,Back_SpoColm,Belly_SpoColm,Breast_SpoColm,Crissum_SpoColm,Crown_SpoColm,DorTail_SpoColm,Patch10_SpoColm,Patch11_SpoColm,Patch12_SpoColm,Rump_SpoColm,Throat_SpoColm,WingTip_SpoColm
633.59,6.15933333333,51.3552,5.5778,34.6716,5.121,7.173,47.2342,31.9772,13.0586,24.2078666667,60.5552666667,13.5224666667
633.92,6.1926,51.5042,5.59686666666,34.7593333333,5.09306666667,7.18573333333,47.2826,32.0538666666,13.0767333333,24.2325185185,60.6341333333,13.5347333333
634.25,6.1938,51.6681333333,5.60526666667,34.8682,5.1394,7.1986,47.3894666667,32.1568666667,13.1032666667,24.3290666666,60.7574,13.5532
634.58,6.167,51.6754,5.61573333333,34.8552666667,5.15286666667,7.20966666667,47.3156666667,32.2016666667,13.0658666667,24.3650740741,60.7807333333,13.5802
634.91,6.15146666667,51.6710666667,5.621,34.8876,5.1624,7.1932,47.294,32.2644,13.0826666667,24.3857555556,60.7122,13.5720666667
635.25,6.1892,51.7183333333,5.63633333333,34.9160666667,5.1682,7.23446666667,47.2927333333,32.3481333333,13.1108,24.424037037,60.7576,13.6186666667
635.58,6.19506666667,51.6963333333,5.61693333333,34.881,5.1576,7.20386666667,47.2553333333,32.3460666667,13.0714666667,24.3978888889,60.7421333334,13.5815333333
635.91,6.20033333333,51.7760666667,5.65806666667,34.9759333333,5.1956,7.22826666667,47.3188,32.4162666666,13.1122666667,24.4981481481,60.7644666667,13.6566
636.24,6.15166666667,51.9251333333,5.6076,35.0847333333,5.1594,7.17873333333,47.4431333333,32.5324666667,13.0728666667,24.5349851852,60.8969333333,13.6616666667
636.57,6.18353333333,51.9072,5.63613333333,35.1182,5.1624,7.18733333333,47.4277333333,32.5339333333,13.0858666667,24.5343111111,60.8468,13.6903333333
636.90,6.1718,51.9450666667,5.662,35.1945333333,5.188,7.19206666667,47.4394,32.5594666667,13.1256666667,24.5908296296,60.8158,13.703
637.23,6.15633333333,51.8964666667,5.70226666667,35.1778,5.22073333333,7.21546666667,47.3388,32.5430666667,13.1145333333,24.6042814815,60.7207333333,13.7223333333
637.56,6.1762,51.9418666667,5.73686666667,35.1832666667,5.2458,7.267,47.3846,32.6166666667,13.1494666667,24.643562963,60.7178,13.8152
637.90,6.11553333333,51.8467333334,5.6832,35.1476666667,5.14313333333,7.23993333333,47.2556,32.5906666667,13.1104666667,24.5854074074,60.6398666667,13.7893333333
638.23,6.0828,51.8995333333,5.63693333334,35.2443333333,5.09433333333,7.18493333334,47.3376,32.6995333333,13.1259333333,24.6315111111,60.6599333333,13.7704666667
638.56,6.07466666667,51.8874,5.62353333333,35.2466,5.09486666667,7.17926666667,47.3099333333,32.7288666667,13.0736666667,24.6282592593,60.6074666667,13.7623333333
638.89,6.04306666667,51.8844666667,5.64313333333,35.3022666667,5.09873333333,7.16326666667,47.2709333333,32.7829333333,13.0675333333,24.6556222222,60.542,13.7551333333
639.22,6.10173333333,51.8839333333,5.72006666667,35.3441333334,5.1934,7.22126666667,47.2725333333,32.8232666667,13.1207333333,24.7281851852,60.466,13.8206666667
639.55,6.11706666667,51.8763333333,5.71953333333,35.3682666667,5.1924,7.23286666667,47.2249333333,32.8264,13.1222,24.7394,60.3859333333,13.8396
639.88,6.17673333333,51.9136,5.7956,35.402,5.26506666667,7.30066666667,47.1971333333,32.8908666667,13.1860666667,24.8438666667,60.3845333333,13.8993333333
640.21,6.14613333333,51.8953333333,5.73733333333,35.3795333333,5.24013333333,7.2812,47.0994,32.8651333333,13.1383333333,24.7817555555,60.3141333333,13.8589333333
640.54,6.15153333333,51.9448666667,5.71046666667,35.3784666667,5.2246,7.26726666667,47.0943333333,32.9241333333,13.1557333333,24.8569777778,60.3424666667,13.8873333334
640.87,6.1652,52.061,5.68813333333,35.4598,5.16926666667,7.27573333333,47.161,33.0143333333,13.216,24.9203555556,60.4016666667,13.9058
641.20,6.11986666667,52.1250666667,5.64326666667,35.5612,5.1322,7.2474,47.183,33.1208666667,13.2193333333,24.9809185185,60.4915333333,13.8600666667
641.53,6.18793333333,52.2934,5.69066666667,35.7146,5.17573333333,7.2666,47.2488666667,33.2365333333,13.2424,25.0508222222,60.5340666667,13.8476666666
641.87,6.24386666667,52.3642666667,5.73333333333,35.8060666667,5.21893333333,7.3484,47.2701333333,33.3292,13.2876,25.0964444444,60.5130666667,13.9076
642.20,6.184,52.3707333333,5.7336,35.8549333333,5.15733333333,7.3048,47.2023333333,33.3968666667,13.2582,25.1264962963,60.5067333333,13.8803333334
642.53,6.1604,52.4058,5.70146666666,35.8664666667,5.12966666666,7.28626666667,47.2220666667,33.4162666667,13.2814666667,25.1700222222,60.4624666667,13.8874
642.86,6.07713333333,52.4382,5.61613333333,35.9689333333,5.02733333333,7.2202,47.1358666667,33.4758666667,13.2036666667,25.126437037,60.4448,13.8066666667
643.19,6.08113333333,52.5872666667,5.59193333333,36.1034,5.03366666667,7.2426,47.2522666667,33.6134,13.2188666667,25.1876074074,60.5692,13.7950666667
643.52,6.0166,52.4675333333,5.56026666667,36.0600666667,4.9714,7.1676,47.1499333333,33.5854666667,13.1821333333,25.1166518519,60.4658666667,13.7416
643.85,6.02526666666,52.5518,5.59546666667,36.2002666667,4.99446666666,7.1698,47.2886,33.7272,13.1952666667,25.1941111111,60.5680666667,13.7880666667
644.18,6.14026666667,52.7631333333,5.67833333333,36.4204,5.10886666667,7.32,47.4913333333,33.9076,13.2959333333,25.3296666667,60.7184,13.9673333333
644.51,6.1422,52.7990666667,5.67286666667,36.4986666667,5.15246666667,7.3566,47.5472,33.9454666666,13.2888666666,25.3914074074,60.6983333333,14.0149333334
644.84,6.19206666667,52.8241333333,5.7268,36.5759333333,5.196,7.38793333333,47.5869333333,34.0296666667,13.3431333333,25.4799333333,60.6477333333,14.1014
645.17,6.14946666667,52.7038666667,5.7064,36.4967333333,5.1668,7.38046666667,47.5265333333,33.9907333333,13.3507333333,25.4674074074,60.5996666667,14.1139333333
645.50,6.151,52.7352666667,5.71886666667,36.5147333333,5.16826666667,7.36146666667,47.5706,33.9669333333,13.3430666667,25.502125926,60.5569333333,14.1236
645.83,6.1904,52.8199333333,5.67786666667,36.4982666667,5.19093333333,7.39346666667,47.6152,33.9881333333,13.3645333333,25.517437037,60.6088,14.1554666666
646.16,6.222,52.8051333333,5.70013333333,36.5559333333,5.1984,7.419,47.6172,34.0069333333,13.3486666666,25.578962963,60.6524,14.2015333333
646.49,6.18593333333,52.8791333333,5.6604,36.575,5.14766666667,7.38793333333,47.6965333333,34.0721333333,13.3157333333,25.6330444445,60.7387333333,14.2213333333
646.82,6.2644,52.8593333334,5.726,36.6307333333,5.1876,7.4348,47.7057333333,34.1390666667,13.3717333333,25.7402962963,60.7450666667,14.3122666667
647.15,6.33946666667,52.9640666667,5.7472,36.7062666667,5.20593333333,7.48753333333,47.7824,34.2492666667,13.3976666667,25.8059703704,60.734,14.3835333333
647.48,6.40266666667,53.1457333333,5.81113333333,36.8688666667,5.24073333333,7.53726666667,47.8559333333,34.4078666667,13.4663333333,25.9860592593,60.8728666667,14.461
647.81,6.35906666667,53.0500666667,5.83386666667,36.8027333333,5.1928,7.4988,47.7238,34.3687333333,13.4397333333,25.9428518519,60.7474666667,14.3686
648.14,6.4324,53.0502,5.9364,36.8601333333,5.26,7.5258,47.6708,34.4269333333,13.4631333333,25.9681925926,60.7224,14.392
648.47,6.38273333333,52.9709333333,5.8804,36.8306666667,5.24786666667,7.48986666667,47.5663333333,34.345,13.3841333333,25.9143777778,60.6421333333,14.2922666667
648.80,6.49526666667,53.1326666667,5.95433333333,37.0217333333,5.351,7.55106666667,47.6803333333,34.5233333333,13.4729333333,26.0710740741,60.6894,14.3983333333
649.13,6.58586666667,53.1274,6.0584,37.1030666667,5.41373333333,7.6106,47.6432,34.6242666667,13.5517333333,26.1207111111,60.6994,14.4797333333
649.46,6.57626666667,53.2076,6.0558,37.2508666667,5.36013333334,7.5928,47.6806,34.6972,13.5838,26.1631037037,60.6666666667,14.4281333333
649.79,6.52193333333,53.3368666667,5.98966666667,37.3156,5.30653333333,7.539,47.7356,34.7534,13.5506666667,26.2049481482,60.7708666667,14.3587333333
650.11,6.6068,53.5034666667,6.0912,37.5178,5.4366,7.63933333334,47.8684666667,34.9352,13.6919333333,26.3355111111,61.0042666667,14.4668666667
650.44,6.49173333333,53.3991333333,6.01686666667,37.4547333333,5.36766666667,7.5718,47.7578,34.9117333333,13.5975333333,26.2574962963,60.8838666667,14.3914666667
650.77,6.50666666667,53.5481333333,6.04653333333,37.6047333333,5.39493333333,7.61373333333,47.8094,35.0034666667,13.6703333333,26.3505481481,61.0316,14.402
651.10,6.4768,53.4732,6.00146666667,37.4938,5.38033333333,7.621,47.7348,34.9405333334,13.6460666667,26.2920518518,60.8870666667,14.3467333333
651.43,6.47626666667,53.574,6.03193333333,37.64,5.39786666667,7.65673333333,47.835,35.097,13.6716666667,26.3999555556,61.0121333333,14.4295333333
651.76,6.50753333333,53.7074,6.0588,37.7835333333,5.3912,7.66706666667,47.9248666667,35.2870666666,13.7226666667,26.4958444444,61.1124666667,14.4858
652.09,6.51493333333,53.775,6.0614,37.8612666667,5.40733333333,7.68233333333,47.9775333333,35.3844666667,13.7633333333,26.5522296296,61.1076,14.5042
652.42,6.40173333333,53.7578666667,5.98833333333,37.8208,5.34153333333,7.64206666667,47.9335333333,35.3884666667,13.7012666667,26.4958296296,61.0784666667,14.4552
652.75,6.38226666667,53.72,5.94773333333,37.7936,5.3188,7.63546666667,47.8472,35.3522,13.6868,26.5133259259,61.0147333333,14.415
653.08,6.51906666667,53.7179333333,6.09266666667,37.8784666667,5.48166666667,7.75293333333,47.9503333333,35.498,13.8343333333,26.6574888889,61.1231333333,14.6239333333
653.41,6.59746666667,53.6782666667,6.19066666667,37.8422,5.62386666667,7.82146666667,47.8644666667,35.5766666667,13.8908,26.6773037037,60.9999333333,14.7394666667
653.74,6.65293333333,53.6453333334,6.24406666667,37.8070666667,5.6294,7.82893333334,47.8238666667,35.5694666667,13.9422,26.7025777778,60.7920666667,14.7515333333
654.06,6.79193333333,53.7962666667,6.40293333333,37.9666,5.77713333333,7.95093333333,47.8706666667,35.6949333333,14.0926666667,26.8601777778,60.8279333333,14.8864666667
654.39,6.81786666667,53.7042666667,6.45006666667,37.9494,5.81726666667,7.98273333333,47.8125333333,35.7001333333,14.0473333333,26.8958888889,60.7220666667,14.939
654.72,6.871,53.8472666667,6.52813333333,38.1417333333,5.8634,8.02786666667,47.8712,35.8827333333,14.1212,27.0284888889,60.8706,14.9990666667
655.05,6.79453333333,53.8059333333,6.3786,38.0837333333,5.76426666667,7.91,47.8078,35.7875333333,14.0526666667,26.9679777778,60.765,14.8491333334
655.38,6.63493333333,53.8578,6.17606666667,37.9994666667,5.59426666667,7.74513333333,47.8097333333,35.7234666667,13.9365333333,26.9437111111,60.7932666667,14.7313333333
655.71,6.765,53.9864666667,6.2896,38.1322,5.6842,7.84133333333,47.8486,35.8577333333,14.0384,27.0928888889,60.9259333334,14.885
656.04,6.86206666667,54.0922666667,6.33193333333,38.2614,5.7386,7.93173333333,47.923,35.9376666667,14.0675333333,27.2274,60.9681333333,14.9505333334
656.37,6.82866666666,54.3326666667,6.33473333333,38.4838666667,5.72986666667,7.95053333333,48.1298,36.1032,14.0530666667,27.3413925926,61.1648666667,15.0208666667
656.69,6.71466666667,54.5066666667,6.27146666667,38.6279333333,5.638,7.86733333333,48.2154666667,36.2012666667,13.9795333333,27.4126740741,61.2774666667,14.9574
657.02,6.6474,54.5116,6.22553333333,38.7618666667,5.54066666667,7.81613333333,48.2491333333,36.2399333333,13.9294,27.3722518518,61.2803333333,14.8990666667
657.35,6.5514,54.5262666667,6.15793333333,38.7736,5.47846666667,7.76846666667,48.2222666667,36.2506666667,13.8238666667,27.362962963,61.3175333333,14.8813333333
657.68,6.45453333333,54.5391333333,6.07826666667,38.8216,5.36453333333,7.6982,48.2671333333,36.309,13.7562,27.3588148148,61.3184,14.8312666667
658.01,6.3386,54.6400666667,5.95046666667,38.8713333333,5.28066666667,7.60126666667,48.3336666667,36.3614,13.7144,27.3711185185,61.4561333333,14.7813333333
658.34,6.28753333333,54.6057333333,5.90566666666,38.8811333333,5.25053333333,7.58053333333,48.3658,36.3594,13.6794666667,27.3834592593,61.4274,14.765
658.66,6.38133333333,54.7583333333,6.0194,39.0428666667,5.35966666667,7.702,48.4736,36.5553333333,13.7784666667,27.5620740741,61.6150666667,14.9004666667
658.99,6.52886666667,54.8224666667,6.17326666667,39.2415333333,5.53,7.88753333333,48.5648,36.7261333333,13.905,27.6759777778,61.7118,15.0166666667
659.32,6.4542,54.8437333333,6.1246,39.2254666667,5.46653333333,7.81773333333,48.5862,36.7554,13.8265333333,27.6657481481,61.6882,14.9431333333
659.65,6.40333333334,54.7984666666,6.07966666667,39.2148,5.44246666667,7.75126666667,48.5272666667,36.7864666667,13.7972666667,27.6267851852,61.6717333333,14.9416
659.98,6.41493333333,54.8202,6.06433333333,39.2334666667,5.44866666667,7.74893333333,48.5204,36.8967333333,13.8438666667,27.6741703704,61.7016,14.9156666667
660.31,6.406,54.7734,6.03853333333,39.1866,5.43046666667,7.77773333333,48.4520666667,36.817,13.8264,27.6206222222,61.59,14.8943333333
660.63,6.48686666667,54.8820666667,6.10526666667,39.3105333333,5.50126666667,7.8848,48.497,36.9614666667,13.9186,27.7600444445,61.6795333333,15.0071333333
660.96,6.55446666667,54.9484666666,6.17113333334,39.4130666667,5.5674,7.97906666667,48.508,37.0594666667,13.9996,27.8683111111,61.726,15.0704
661.29,6.6838,55.0495333333,6.2372,39.4962666667,5.6746,8.0782,48.5409333333,37.1472,14.09,27.9536814815,61.7825333333,15.149
661.62,6.83006666667,55.0615333333,6.36793333334,39.6154,5.82326666667,8.21593333333,48.5576666667,37.288,14.2262,28.0398444445,61.7262666667,15.242
661.94,6.83953333333,55.0308666667,6.31646666667,39.5523333333,5.7924,8.16873333333,48.479,37.3016,14.2406,27.9570296296,61.6680666666,15.2409333333
662.27,6.8722,54.9896,6.34126666667,39.5150666667,5.78,8.1706,48.4378,37.2975333333,14.2604,27.8971259259,61.555,15.2784666667
662.60,6.76653333333,54.8256,6.25866666667,39.3716,5.6802,8.0758,48.2736666667,37.2117333333,14.1845333333,27.8185481481,61.3599333333,15.2365333333
662.93,6.7618,54.8090666667,6.21153333333,39.3807333333,5.6724,8.07553333333,48.1924666667,37.1934,14.2076,27.7681925926,61.2320666667,15.2236666667
663.26,6.7748,54.872,6.2556,39.4258666667,5.6142,8.07973333333,48.2414,37.2512,14.2281333333,27.8154,61.2317333333,15.1959333333
663.58,6.78186666667,54.7777333333,6.25113333333,39.4288,5.58113333333,8.0722,48.1568,37.1735333333,14.1737333333,27.7743333333,61.0964,15.1987333333
663.91,6.75193333333,54.684,6.1736,39.3886,5.55746666667,8.00553333333,48.0946,37.185,14.0947333333,27.7409185185,60.9783333333,15.1400666667
664.24,6.61646666667,54.5225333333,6.01813333333,39.2579333333,5.38153333333,7.83593333333,47.9980666667,37.0632,13.9794,27.5766518518,60.8522666667,14.9203333333
664.57,6.5286,54.4987333333,5.88906666667,39.2255333333,5.25513333333,7.72466666667,47.971,37.0078666667,13.9131333333,27.512562963,60.7469333333,14.8476666667
664.89,6.40853333333,54.3922,5.79253333333,39.1453333333,5.1686,7.63513333333,47.841,36.8839333333,13.8606666667,27.4494444445,60.6176666667,14.7851333333
665.22,6.35466666667,54.4034666667,5.736,39.161,5.07146666667,7.5564,47.8318,36.8366666667,13.7919333333,27.4771481482,60.6284666667,14.7524
665.55,6.4962,54.4835333333,5.94426666666,39.3482,5.26486666667,7.77666666667,47.9136,36.9872666667,13.9170666667,27.6653481482,60.6508666667,14.8886
665.87,6.4054,54.49,5.85566666667,39.3707333333,5.2,7.67733333333,47.8636666667,37.0142666667,13.7952,27.6380444445,60.6096666666,14.7621333333
666.20,6.428,54.5916666667,5.87093333333,39.4061333333,5.23933333333,7.66106666667,47.9298666667,36.9912,13.7934666667,27.7144518519,60.6128,14.8074666667
666.53,6.54786666667,54.7676666667,5.98806666667,39.5844,5.3692,7.7624,48.1116666667,37.1732666667,13.9078666667,27.8806222222,60.8162666667,14.9470666667
666.86,6.5966,54.8594666667,6.03733333333,39.7432,5.50186666667,7.7974,48.1901333333,37.2382,13.9675333333,27.9363259259,60.7922666667,15.0338
667.18,6.60593333333,54.853,6.03406666667,39.7277333333,5.53906666667,7.79606666667,48.1418,37.2904,13.9732666667,27.9556222222,60.7484,15.0458666667
667.51,6.64246666667,54.7768,6.102,39.7082,5.56413333333,7.82946666667,48.0257333333,37.3044,14.0018,28.0045555556,60.7052,15.0590666667
667.84,6.65713333333,54.9330666667,6.1382,39.8021333333,5.64586666667,7.88686666667,48.1176,37.3577333333,14.0084,28.1285777778,60.7310666667,15.1452
668.16,6.78246666667,55.0968,6.24173333333,39.992,5.78166666667,7.96446666667,48.2648,37.5472,14.0841333333,28.2731555556,60.9408666667,15.2544
668.49,6.80726666667,55.2947333333,6.22966666667,40.1165333333,5.82306666667,7.9704,48.4265333333,37.7614,14.1298,28.404962963,61.1328,15.2602
668.82,6.75913333333,55.3548666667,6.1872,40.1708,5.82006666667,7.9656,48.3604666667,37.8036666667,14.1318666667,28.4022222222,61.0915333333,15.2408666667
669.14,6.59853333333,55.3866666667,5.9696,40.1744666667,5.60273333333,7.78653333333,48.2941333333,37.7394,13.9498,28.3088222222,61.0814666667,15.1520666667
669.47,6.59933333333,55.3224666667,5.93393333333,40.1723333333,5.55646666667,7.76313333333,48.2744,37.6853333333,13.9586,28.3617111111,60.993,15.1695333333
669.80,6.58686666667,55.3394,5.89486666667,40.255,5.52373333334,7.75706666667,48.2435333333,37.7583333333,13.952,28.3575851852,61.0188666667,15.0918
670.13,6.44486666667,55.2059333333,5.734,40.1795333333,5.31486666667,7.5668,48.0754666666,37.7058,13.8061333333,28.2700592593,60.9156,14.9297333333
670.45,6.44846666667,55.161,5.71493333333,40.1292666667,5.27833333333,7.58086666667,48.0362666666,37.7432,13.7913333333,28.3213037037,60.937,14.8812666667
670.78,6.58486666667,55.4420666667,5.85033333333,40.3694666667,5.42726666667,7.74333333333,48.2036,37.964,13.9448,28.5317407407,61.1518666667,14.9876666667
671.10,6.56973333333,55.7038,5.88086666667,40.5082666667,5.48486666667,7.78826666667,48.3776,38.0766666667,13.9628,28.6236296296,61.2403333333,15.0944
671.43,6.69873333333,55.7598,6.0004,40.6906666667,5.6358,7.94186666667,48.4059333333,38.2278666667,14.0963333333,28.7296074074,61.3155333333,15.2554666667
671.76,6.78,55.6514,6.0816,40.6342,5.6962,8.042,48.2676666666,38.1943333333,14.2048666667,28.7335111111,61.1489333333,15.3155333333
672.08,6.83086666667,55.5899333334,6.1696,40.6551333334,5.71846666667,8.08626666667,48.2052666667,38.2032,14.1777333333,28.7062888889,61.0161333333,15.3622
672.41,6.82833333333,55.4965333333,6.1916,40.5955333333,5.68326666667,8.0182,48.1866,38.1939333333,14.1860666667,28.6519111111,60.9107333333,15.3709333333
672.74,6.864,55.3981333333,6.27726666667,40.5318666667,5.75653333333,8.0392,48.1276,38.1394666667,14.2736666667,28.7138518519,60.7456,15.3606
673.06,6.8494,55.4047333333,6.28133333333,40.5490666667,5.76426666667,8.083,48.0648,38.1931333333,14.2435333333,28.6810888889,60.7473333333,15.3511333333
673.39,6.75586666667,55.4933333333,6.2236,40.5791333333,5.67113333334,8.03766666667,48.0445333333,38.1954666667,14.1892666667,28.6762444444,60.7476,15.3364
673.72,6.78333333333,55.5837333333,6.2872,40.738,5.7704,8.1774,48.1224666667,38.2404,14.2905333333,28.7471481482,60.8302,15.4392666667
674.04,6.65086666667,55.4936,6.16886666667,40.7038,5.6616,8.07526666667,47.965,38.1376,14.1838,28.6253111111,60.6241333333,15.3311333333
674.37,6.46733333333,55.3584,5.98193333333,40.5362666667,5.43333333333,7.87613333333,47.9376,38.0549333333,14.0136666667,28.4642962963,60.4748,15.1898666667
674.69,6.46866666667,55.332,5.97666666667,40.6195333333,5.35713333333,7.8372,47.8678,38.0798,14.0445333333,28.4788814815,60.5032666667,15.1267333333
