wavelength,Back_HapUnim,Belly_HapUnim,Breast_HapUnim,Crissum_HapUnim,Crown_HapUnim,DorTail_HapUnim,Patch10_HapUnim,Rump_HapUnim,Throat_HapUnim,WingTip_HapUnim
822.97,17.8991690236,23.3228,20.9337333333,21.3436666667,17.0965,19.6316666667,19.48,16.6072777778,21.1748333333,23.0448666666
823.27,18.1709053872,23.6824666667,21.2313333333,21.6969333333,17.4478,19.7402666667,19.7961333333,16.9360611111,21.4310416666,23.4113666667
823.58,18.4410649831,24.0169333333,21.51,22.0829333333,17.6683333333,19.9820666667,20.0100666667,17.1693305555,21.7399166667,23.7421666667
823.88,18.6473683502,24.2071333333,21.6656,22.2418,17.9101,20.0628666667,20.1569333333,17.3359861111,21.810375,24.0027666667
824.18,18.6018191919,24.1746,21.7593333333,22.3247333333,17.9896,19.9482,20.2080666667,17.321,21.7800833333,23.9338666667
824.49,18.9336175084,24.641,22.1903333333,22.6181333333,18.4389333333,20.3024666667,20.5925333333,17.7114166667,22.0225,24.2971333333
824.79,18.9404659933,24.8946666667,22.4797333333,22.8467333333,18.6087666667,20.3618666667,20.6833333333,17.8813222222,22.244,24.5209333333
825.09,18.8904511784,24.7344,22.4839333333,22.7846666667,18.5844666667,20.3969333333,20.7036666667,17.9805361111,22.1104583333,24.6001
825.39,18.8219255892,24.7252666667,22.5686666667,22.8059333333,18.6392333333,20.4496,20.7990666667,18.0542111111,21.6447083333,24.3929333333
825.70,19.0869973064,25.2259333333,22.8322666667,22.9377333333,18.7141,20.6823333333,20.9067333333,18.2240333333,21.777125,24.7265
826.00,19.45396633,25.7426666667,23.3162666667,23.4359333333,19.0435333333,21.2388666667,21.5263333333,18.7522194445,22.1617916667,24.9915666667
826.30,19.8182060606,26.0401333333,23.6932666667,23.7072,19.2281666667,21.7964666667,21.8658,19.2169361111,22.4949166666,25.2008666667
826.61,19.5132895623,25.5014,23.5134666667,23.3120666667,18.7765333333,21.4618666667,21.5536666667,18.7639527778,22.2546666667,24.7634333333
826.91,19.6832501684,25.5686666667,23.5294666667,23.3512666667,18.9626,21.5936666667,21.8430666667,18.9581916667,22.2482916667,24.9376
827.21,19.9997882155,25.6814,23.8367333334,23.7041333333,19.2136666667,22.1349333333,22.0562666667,19.409825,22.906625,25.3626666667
827.51,20.3754205387,25.808,23.8781333333,24.0188666667,19.2929333333,22.5108666667,22.2257333333,19.6181805556,23.25275,25.7232666667
827.82,20.2408488215,25.9078,23.8164666667,24.0422,19.0727333333,22.3542,22.0469333333,19.6300166667,23.301625,25.6654333333
828.12,20.3534097643,25.9551333333,23.8622666667,24.1853333333,19.3574666667,22.408,22.1618666667,19.827125,23.408375,25.8297666667
828.42,20.4951215488,26.5523333333,24.3763333333,24.6784666667,19.7837,22.5841333333,22.266,20.0752222222,23.6962916667,26.089
828.72,20.9735747475,27.2603333333,25.1342666667,25.2171333333,20.1964666667,22.8988,22.5932666667,20.4329888889,24.448875,26.9679
829.02,20.5045804714,26.9174666667,25.0474666667,25.0094,20.0758,22.5376,22.1447333333,20.3846833333,24.254125,26.7780333333
829.33,20.3948973064,26.8523333333,24.7692,25.1300666667,20.1882333334,22.2478,21.7065333333,20.2952277778,24.2844583333,26.9141
829.63,20.2017717172,26.7124,24.6008666667,25.1272666667,19.9829333333,21.2590666667,21.2362,19.9191833333,24.2740416667,26.7726
829.93,20.4147276094,27.3984,24.7779333333,25.3095333333,20.0968333333,21.4571333333,21.2820666667,20.2893166667,24.609125,27.3545666667
830.23,20.815213468,28.3706,25.7642,25.4748666667,20.6598333333,21.8922666667,21.5826666667,20.6435222222,25.6647916667,28.1818333333
830.54,20.4177171717,29.0136,25.9342666667,25.5081333333,20.2355333333,21.9581333333,21.0912,20.1734361111,24.9625833333,28.4528333333
830.84,21.4855249158,30.3194,27.6529333333,26.6508666667,21.4557,22.8796666667,22.1302,21.6723305555,26.0799583333,30.0234333333
831.14,21.0355942761,29.7233333333,27.6855333333,26.2653333333,21.5123333333,22.8077333333,22.3748,21.4885138889,25.872375,30.0601333333
831.44,20.9695181818,29.7238666667,27.9192666666,26.0651333333,21.1784666667,23.1890666667,22.3731333333,21.1087833333,25.8139583333,30.4822
831.74,21.4251801347,29.05,27.4978666667,25.7244,20.8471666667,23.7528,22.3358,21.2815472222,25.97975,30.5542333333
832.04,20.7147080808,28.4854666667,26.5524,24.9772,20.2739333333,23.1889333333,21.5982,20.6183166667,24.8476666667,29.4672
832.35,22.4703296296,29.8851333333,27.9929333334,26.8243333334,21.4623666667,24.5948666667,23.0324,22.2171888889,25.945375,30.5770666667
832.65,23.1750127946,30.4954666667,28.5000666667,27.3946,21.7122,25.2442666667,23.4848,22.8210333333,26.579875,30.7987666667
832.95,23.2306286195,30.4001333333,28.9333333333,27.5428666667,21.9396,26.0506666667,24.0698,22.9090722222,26.7421666667,30.6952333333
833.25,22.3715383838,29.4770666667,28.3819333333,27.3479333333,21.4110666667,25.5353333333,23.4912666667,22.0049777778,25.93525,29.8935666667
833.55,21.9007717172,28.9766,28.0131333333,27.5582666667,21.0411666667,25.1226,23.0101333333,21.7215583333,25.3142916666,29.5600666667
833.85,21.4796569024,28.4179333333,27.5423333334,27.1300666667,20.7954666667,24.3606666667,22.6609333333,21.2447083333,24.9785,29.0500666667
834.16,20.3091299663,27.2823333333,26.2356666667,25.631,19.7396666667,23.5263333333,21.5282,19.8703805556,23.807,27.8364333333
834.46,20.4630020202,27.6328666667,26.3842666667,26.0170666667,19.6863666667,23.7966,21.2598,20.1794361111,23.87725,27.7939
834.76,20.7281912458,28.0334666667,26.4481333333,26.4874666667,19.7255666667,23.7031333333,21.0814666667,20.3418222222,24.373375,27.7676333333
835.06,20.6547144781,28.0990666667,26.8589333333,26.7541333333,19.8632,23.7962,21.2286,20.4524222222,24.701625,27.9389
835.36,20.0733151515,27.3858666667,26.5916666667,26.6291333333,19.5496666667,23.3018,20.8817333333,20.1608222222,24.874875,27.8111
835.66,18.6567949495,25.8952666667,25.7948666667,25.7344666667,18.7524666667,22.4880666667,19.6243333333,18.7822055555,24.3795833333,26.9584
835.96,18.3549824916,25.7564,26.0570666667,25.9837333333,19.1446666667,22.7386666667,19.5448,19.144175,24.6559166667,27.2796666667
836.26,19.2265252525,26.8975333333,27.1365333333,27.3994666667,20.4301333333,23.8870666667,20.0877333333,20.6681694444,26.0553333333,28.8013333333
836.57,20.5299737374,28.3775333333,28.8410666667,28.9507333333,22.0396666667,25.3096666667,21.5929333333,22.7451194444,27.9183333333,30.712
836.87,21.0813693603,28.8563333333,29.4258666666,29.8886,22.1762333333,25.7054,21.709,23.4022611111,28.9165,30.6275333333
837.17,22.4190895623,30.0678666667,31.2209333333,32.0446666667,23.6240333333,27.2382,23.4398,25.2026472222,30.8080416667,32.781
837.47,24.3740003367,32.2290666667,33.7289333333,34.9372666667,25.7396,28.9478,25.177,27.7617222222,33.62625,35.2446333333
837.77,25.2609973064,32.4096666667,35.4504666667,35.7995333333,26.4807,29.3805333333,26.1148666667,27.96025,34.0794166667,36.5370666667
838.07,25.8843360269,31.7115333333,36.9728666667,35.9880666667,26.9069333333,30.4744,26.7509333333,28.9835805555,34.7298333333,37.4894
838.37,26.7210814815,32.9398,37.9705333333,36.9988,27.6506333333,30.8608,27.7244,29.8411305556,35.52425,37.8227666667
838.67,28.7204707071,35.4788,40.2302,39.1636666667,29.3273,33.7454,29.7575333333,31.8893166667,37.0757083333,39.6728666667
838.97,28.4590508417,35.4869333333,39.7700666667,38.9351333333,29.1774,33.7569333333,29.9213333333,32.7440138889,37.0008333333,39.2559333333
839.27,25.9188488215,33.1389333333,37.6520666666,37.0438,26.0157,31.1072,27.3356666667,29.8595555555,34.7702916667,36.5935333333
839.57,24.1093531986,31.4145333333,36.0762,35.1168,23.5178666667,28.6100666667,24.6246666667,27.8413194444,32.3952916667,34.1943333333
839.87,23.6734387205,31.1194,35.3470666667,34.6091333333,23.1145,28.3927333333,23.5896666667,27.3894444444,31.8871666667,33.7773333334
840.17,22.5331841751,30.7148,35.2182,32.8653333334,22.6818333333,28.4377333333,23.3648666667,27.0408583333,31.6412083333,33.8204
840.47,21.6284185185,29.6495333333,34.6972666667,31.0516666667,21.0838,27.1638,21.7209333333,26.1026027778,31.1105833333,32.8043666667
840.77,21.3450892256,29.1186666667,34.802,30.8174666667,20.7344,27.2539333333,21.5964,25.9998361111,30.874875,32.12
841.07,21.7184888889,28.6142,34.6817333333,30.5494,20.8614,27.1409333333,22.0847333333,26.4851,31.3670416667,31.7543
841.37,21.522552862,28.7402666667,35.1528,31.4248,21.3485666667,26.6667333333,21.9974666667,26.6142388889,31.082875,32.0738333333
841.67,20.098826936,27.3084666667,34.3942666667,30.5697333333,20.3404333333,25.2651333333,19.6200666667,25.7783027778,30.0097916667,31.4472666667
841.97,19.2541515151,26.3014666667,33.9554,30.0608,19.2631,23.056,18.0257333333,25.0748777778,30.73025,30.8857333333
842.27,19.4369084175,27.0235333333,35.5604,30.9779333333,19.0149666667,23.6688666667,17.4876666667,25.4377194445,32.5035,32.3911
842.57,21.5509521886,29.0786,38.9362,32.8388666667,21.6104666667,25.3032666667,19.8501333333,27.2795611111,35.9175833333,35.3708666667
842.87,23.3206026936,30.1402,40.8568,34.2678666667,24.3457333333,27.9753333333,23.676,29.4158888889,39.116125,38.9797
843.17,24.6708656566,30.6634666667,42.8336666667,34.8238666667,24.6765333333,29.697,25.0778666667,30.1911277778,41.431125,40.1966
843.47,24.1022511784,29.1848,43.6592666667,35.2173333333,24.1665333333,29.9457333333,23.9312,29.7123638889,41.5987916667,40.7789
843.77,24.4722144781,29.6278666667,43.9664,36.3315333333,25.6237,30.2606666667,26.0706666667,30.4732583333,43.0983333333,40.2512666667
844.07,23.7277585859,29.0561333333,43.9758666667,36.2852,25.6928,29.2772,26.4056666667,30.4191833333,45.3690833333,41.6966666667
844.37,21.9023723906,28.3114666667,44.1886666667,36.4036,25.6030333333,29.0132,25.8772,30.2905916667,47.6288333333,41.7215
844.67,21.7014659933,29.9186666667,46.3414666667,37.6539333333,27.3402666667,32.0789333333,27.526,33.4330694445,51.6405833333,42.6946
844.97,23.3318612795,30.9831333333,49.4964,39.3047333333,28.5252666667,35.4675333333,30.4557333333,35.0609666667,53.791875,43.8010666667
845.27,25.0356444444,31.9746,52.5534,40.9559333334,30.4529,38.9435333333,33.3082,37.9896138889,55.849,45.7485
845.57,22.6183164983,30.4266666667,50.6666666667,38.6933333333,29.4666666667,36.6133333333,32.08,36.0388888889,54.7166666666,44.3866666667
845.87,19.7896164983,28.4729333333,48.3400666667,35.1925333333,27.198,34.5286666667,30.7834666667,35.2334388889,51.5437916667,42.7357333333
846.17,15.6654387205,26.1864666667,47.2881333333,32.7967333333,24.0961666667,33.5310666667,27.034,32.6342305556,52.2950833333,39.7035333333
846.47,13.7307006734,24.4928,44.9856,31.5072666667,22.6086666667,31.3044666667,23.971,31.8418444445,50.79725,39.6522333333
846.77,18.5779080808,27.4798,47.2357333333,33.4688666667,26.5990333333,33.6315333333,28.7805333333,35.3342611111,52.8965,44.2277333333
847.07,16.6163599327,26.5808,46.7811333333,32.4748666667,24.6638666667,34.3349333333,24.6923333333,33.9390305555,51.895625,44.5352
847.37,15.135089899,25.6738,45.6454666667,30.6666666667,23.1347,34.4680666667,21.6454,30.2978527778,49.0958333333,43.319
847.67,14.3275171717,27.0889333333,46.3045333333,29.804,21.6741,36.6514,19.8192666667,29.2999805556,48.868625,45.9577
847.97,10.9269326599,23.1964,41.3089333333,25.0837333333,16.7275,32.2679333333,15.3728,23.53755,42.84625,42.4961
848.26,6.24139057239,18.6797333333,37.4918,21.0560666666,13.7624,27.1286666667,10.8913333333,20.2736361111,41.7903333333,41.5180666667
848.56,5.4474030303,18.7283333333,37.4225333333,19.4156666667,13.5567333333,25.5324666667,10.6873333333,19.2554666667,41.1941666667,43.7629
848.86,10.1092050505,21.3201333333,39.8349333333,21.4522,16.5017666667,28.6468,14.0264666667,20.9681333333,44.8224583333,45.3961666667
849.16,5.14822255892,15.8381333333,37.2374666667,19.1896,10.1657666667,25.9302,4.93566666666,14.9324277778,43.2782083333,42.7808
849.46,6.69205084174,18.3517333333,38.0952666667,21.0988,11.7398333333,26.5201333333,6.22706666668,14.6230027778,41.643625,43.7545666667
849.76,0.365023232326,15.7849333333,35.4409333333,16.9461333333,4.9893,21.3762,0.559266666674,8.07343611113,41.774125,42.3441666667
850.06,-6.48472053872,11.9444666667,31.1111333333,11.3426666667,-1.82866666666,16.0648,-5.23153333333,1.09954999999,38.5129166667,37.176
850.36,-4.3774909091,12.8662666667,30.9129333333,12.2717333333,2.22920000001,16.0932666667,0.721799999994,3.9843888889,36.703875,37.0912666667
850.65,-10.0072602694,11.5814,29.1485333333,7.39653333333,-2.06823333335,13.236,-1.75193333333,4.31061388888,34.2760833333,36.1070666667
850.95,-13.3816919192,9.12266666668,27.8196,5.61419999999,-2.5815,9.87486666666,-3.158,2.76722500001,35.3382916667,35.2630666667
851.25,-10.2036053872,9.23066666666,32.7692666667,7.58973333334,0.8205,9.74359999999,-1.12813333333,3.23516944445,40.224375,37.2820666667
851.55,-3.86675589226,15.7434666667,35.5897333333,14.6666666667,4.41029999999,15.1282666667,1.94880000001,5.33970555554,42.1154166667,43.1281333333
851.85,-8.57993468014,11.6400666667,29.5766666667,10.7937333333,-2.01050000001,12.1694666667,-5.66126666667,-3.56708055555,40.2115416666,36.3757333333
852.15,-13.9821138047,9.48946666666,29.2491333333,9.90993333335,-6.75680000001,9.91000000001,-8.94886666667,-7.75769444446,38.100375,33.5135666667
852.45,-7.69034208756,16.5242666667,30.8262,11.6808,4.3305,17.4359333333,4.78633333333,-0.197055555546,39.1737916667,36.7521333333
852.74,-14.6413929293,13.1408666667,23.9742666667,4.29480000002,-3.68590000001,11.5384666667,-2.56413333334,-6.06291666668,34.9759166667,32.6923
853.04,-18.0523895623,11.9626,22.0562,2.74146666666,-1.55766666666,12.648,-0.24926666668,-6.95748611112,30.9967083333,29.782
853.34,-22.3880804714,7.98793333332,13.0930666667,0.960999999988,-3.36336666668,10.1502666667,-3.48346666666,-10.9558416667,22.7853333333,24.2940666667
853.64,-29.6530353536,5.46826666668,10.4119333333,-5.46813333333,-8.61413333334,6.5168,-7.04113333334,-18.1585666667,24.6254166667,24.5319666667
853.94,-19.5428845118,10.2406666667,18.4880666667,3.02413333333,2.09613333333,10.6530666667,3.02406666668,-12.8035972222,30.3265416667,31.5807333333
854.23,-12.4513808081,16.8384,22.0618666667,7.83513333331,8.24746666665,11.5465333333,6.87273333334,-11.9329861111,32.94675,33.8831333333
854.53,-6.56538821548,22.0064,20.6474,11.9740666667,14.725,18.3818666667,13.5276666667,-3.95081944445,33.5355833333,41.5210999999
854.83,-12.5139488215,20.9522666667,19.1837333334,2.78913333335,14.5919,18.4353333333,12.9933333333,-8.40426944442,35.1189583333,39.2517666667
855.13,-14.9829468014,21.9474666667,19.0262666667,-1.94766666668,16.8913666667,21.7227333333,13.7077333333,-8.06488055557,32.3032916667,45.9175666667
855.43,-18.7988215488,17.3333333333,11.4166666667,-10.5833333333,15.5,15.75,9.41666666666,-13.9444444444,20.3125,48.7500000001
855.72,-3.68378249158,32.403,24.4187333333,7.67446666667,26.4341,25.8140666667,17.2092666667,-0.736305555558,28.0522916667,63.2945333333
856.02,9.56801919192,40.8511333333,32.3404,20.2836666667,36.4539,39.929,27.305,10.7919055556,37.7215833333,70.8511999999
856.32,18.1265043771,41.2297333333,34.6926,21.6180666667,39.0938,45.9548,26.0842,13.7270527778,36.0031666667,70.0324000001
856.62,15.7456808081,41.9512,37.8048,15.2845333333,36.057,48.1300666667,18.3742,5.30487500001,38.567,76.9918
856.91,3.30975521886,38.8573333333,28.8571333333,1.23813333332,27.5715333333,47.2381333333,4.00006666668,-10.1627138889,28.3332916667,79.9999666667
857.21,-25.5068626263,16.5474666667,0.35713333332,-33.2142,-6.36893333334,32.1427333333,-33.6904,-44.5933583334,2.23225,63.3928666667
857.51,-48.0173915825,9.61533333334,-29.4871333334,-56.9231999999,-32.1154333333,20.7690666666,-52.8206,-63.9368861111,-18.5897083333,50.3845333334
857.81,-168.161411448,-17.1014000001,-138.261,-193.623133333,-151.884,-15.0724,-182.6084,-209.794544445,-96.0145416667,42.4637666668
858.10,-167.739705724,-2.31893333327,-151.014466667,-172.463733333,-169.4203,-17.1013999999,-180.579666667,-203.152177778,-105.072541667,30.8696000001
858.40,-174.43746835,8.05553333339,-161.389,-159.444533333,-168.472266667,-27.5002000001,-183.333333333,-202.870416667,-102.083333333,16.1111666667
858.70,-173.431649832,32.8,-156.533333333,-145.6,-174.133333333,-17.0666666667,-194.933333333,-203.255555556,-80.3333333333,19.7333333333
858.99,-688.127104378,-105.833333333,-667.5,-660.000000001,-747.083333333,-215.833333333,-775.0,-812.291666667,-425.520833333,-166.25
859.29,1743.73737374,573.333333333,1658.33333333,1798.33333333,1875.83333333,916.666666665,1818.33333333,2050.90277778,1219.79166667,724.166666667
859.59,487.20959596,197.5,450.0,487.916666667,535.625,302.916666667,503.333333333,546.267361111,363.541666667,237.916666667
859.89,1069.85417744,295.555733333,1002.2222,1085.55546667,1172.22216667,522.222066667,1072.2222,1217.12956944,815.972208333,381.1111
860.18,-3.9069838193e+15,-1.13442945159e+15,-3.58667356687e+15,-3.64638038012e+15,-4.21359510591e+15,-1.50972942054e+15,-3.83403036459e+15,-4.48440815169e+15,-2.89471424913e+15,-1.32634420844e+15
860.48,-924.215488215,-29.3333333333,-812.000000001,-783.999999999,-997.999999999,-161.333333333,-866.666666667,-1070.83333333,-575.0,-168.0
860.78,-242.702455219,35.9998666667,-199.111066667,-183.111133333,-260.666633333,26.2223333333,-209.333333333,-288.092552778,-124.722208333,-11.1110999999
861.07,-133.346383165,-10.5376666667,-115.484,-113.978466667,-140.537533333,-11.3980000001,-120.215,-152.526722222,-91.2633333332,-28.3870666667
861.37,-186.443097643,-39.4666666667,-175.733333333,-194.133333333,-190.8,-41.8666666667,-183.466666667,-222.777777778,-147.833333333,-58.1333333334
861.67,-420.465356902,-159.393733333,-424.242333333,-473.939466666,-479.090933333,-130.9092,-416.3634,-531.439302778,-390.151416667,-179.697
861.96,-266.893939394,-129.583333333,-268.333333333,-309.583333333,-298.541666666,-77.5,-244.583333333,-342.083333333,-258.59375,-103.125
862.26,-402.062900673,-178.787866667,-426.666666667,-435.1514,-443.333333334,-118.182,-372.727266667,-498.207047222,-384.090833333,-160.303
862.56,-212.104377104,-92.0,-216.0,-207.0,-232.0,-43.3333333333,-195.666666667,-254.708333333,-212.083333333,-74.5000000001
862.85,-164.590357239,-33.9681999999,-170.793666667,-147.936466667,-166.9842,7.61913333334,-115.555666667,-194.338616667,-158.928666666,-23.0159666669
863.15,-378.674499663,-124.8484,-413.333466667,-338.1818,-402.7273,-73.9395333332,-310.302933333,-450.429322222,-379.545625,-153.0302
863.45,-308.583076431,-57.7779333333,-349.444466667,-295.000066667,-359.722266667,-99.4444666668,-237.777733333,-390.277713889,-369.4445,-118.0556
863.74,-363.131421549,-55.1513333333,-405.454666667,-324.848466667,-401.2122,-119.393933333,-293.333333333,-422.752494444,-414.014958333,-123.9394
864.04,-335.350326599,-82.4240666666,-384.8486,-307.8788,-409.999933333,-140.6062,-324.242466667,-399.343441667,-423.485,-108.787933333
