wavelength,Back_SpoPlum,Belly_SpoPlum,Breast_SpoPlum,Crissum_SpoPlum,Crown_SpoPlum,DorTail_SpoPlum,Patch10_SpoPlum,Rump_SpoPlum,Throat_SpoPlum,WingTip_SpoPlum
613.94,22.4340733333,48.7022666667,26.0518666667,50.0108,17.9689,10.2538,44.6020333333,28.7890444444,25.3603333333,11.3589666667
614.28,22.52265,48.7846,26.0888,50.1192666667,18.0786333333,10.2742,44.6112666667,28.8151111111,25.3714,11.4103333333
614.61,22.6617433333,48.9224666667,26.2111333333,50.2391333333,18.1595666667,10.3791333333,44.7518666667,28.9295555556,25.4665333333,11.5105333333
614.94,22.69824,48.9786666667,26.2743333333,50.3352666667,18.1998666667,10.3724666667,44.8062666667,28.9326666667,25.5837333333,11.5637666667
615.28,22.7721166667,49.0438666667,26.2928666667,50.3754666667,18.1946666667,10.3754666667,44.8446,28.9569333333,25.6541333333,11.5679666667
615.61,22.7191566667,49.0010666667,26.2974666667,50.3134,18.1625,10.2948,44.8380666667,28.9034444445,25.6036,11.5306
615.95,22.83866,49.1327333333,26.4226666667,50.4846666667,18.2377666667,10.3015333333,44.9894333333,29.0615555555,25.744,11.6125666666
616.28,22.86086,49.2048666667,26.4772,50.4986666667,18.2099,10.3284,44.9804333333,29.0458666667,25.7434,11.6233333333
616.61,22.9944966667,49.3268666667,26.6096666667,50.6418,18.3326333334,10.4210666667,45.1062333333,29.1750222222,25.8618,11.7571333333
616.95,23.03185,49.3037333333,26.6456666667,50.6686,18.3697,10.4268,45.1389333333,29.1664888889,25.8887333333,11.7805666667
617.28,23.0828866667,49.4184,26.6679333333,50.7452,18.4446,10.5002666667,45.2337333333,29.2542,25.9509333333,11.8225666667
617.62,23.10318,49.4400666667,26.6522,50.7202666667,18.4826,10.5906666667,45.2721,29.2774444445,25.984,11.8775
617.95,23.11072,49.4430666667,26.7032,50.7280666667,18.4732333333,10.633,45.3469,29.3160222222,26.0367333333,11.8762666667
618.28,23.1042866667,49.521,26.7508,50.8465333333,18.5015,10.5959333333,45.3613333333,29.3532888889,26.0857333333,11.9105666667
618.62,23.02259,49.4840666667,26.6854,50.7777333333,18.4381,10.5357333333,45.3001,29.3258888889,25.9796,11.7958666667
618.95,23.0918366667,49.4794666667,26.7358,50.7906,18.5216333333,10.6528666667,45.3343333333,29.3852666667,25.9975333333,11.9363666667
619.28,23.1555966667,49.5076,26.7510666667,50.7865333333,18.5168333334,10.6941333333,45.2829333333,29.3610222222,26.0268,11.9454333333
619.62,23.1545866667,49.5506,26.8292666667,50.8278666667,18.5539,10.7458,45.2570666667,29.3519555556,26.0390666667,11.9983666667
619.95,23.0711666667,49.4964,26.7388666667,50.7832,18.5017,10.6121333333,45.2013666667,29.2762888889,25.9502666667,11.9374666667
620.28,23.0016766667,49.4042,26.6848666667,50.7082,18.4419,10.5689333333,45.1666666667,29.2515333333,25.8849333333,11.8611
620.62,22.9980533333,49.3530666667,26.6374,50.6206666667,18.4495333333,10.6022,45.1201333333,29.2362666667,25.8424666667,11.8612666667
620.95,22.9226933333,49.2754666667,26.6046666667,50.5723333333,18.4036666667,10.5126,45.0553333333,29.1456222222,25.7551333333,11.8028666667
621.28,22.8691566667,49.2333333333,26.5708666667,50.5496666667,18.3382333333,10.3914,45.0249,29.0970222222,25.6551333333,11.6976
621.62,22.7983966667,49.1658,26.4995333333,50.516,18.3085,10.3389333333,44.9248666667,29.0538444444,25.6022666667,11.6727
621.95,22.76432,49.0667333333,26.435,50.4008666667,18.3036,10.3345333333,44.8955,29.0093333333,25.5679333333,11.6419333333
622.28,22.90855,49.2498666667,26.5595333333,50.5703333333,18.3989,10.4431333333,45.1094666667,29.2152,25.7452666667,11.7987333333
622.62,22.77748,49.1589333333,26.4416666667,50.4970666667,18.2825333333,10.3579333333,44.9954666667,29.1168,25.6906,11.6878
622.95,22.7092866667,49.1582,26.3882,50.5185333333,18.2777333333,10.2966666667,44.992,29.1499111111,25.6183333333,11.6739
623.28,22.6253233333,49.0907333333,26.246,50.4364,18.1587,10.2356666667,44.9057,29.0193111111,25.4856,11.5120666667
623.62,22.7146866666,49.1093333333,26.2873333333,50.4994,18.2431333333,10.3528,44.8931666667,29.1132666667,25.5688,11.6009666667
623.95,22.7823633333,49.1203333333,26.3166666667,50.4846666667,18.2810333333,10.3738,44.9425666667,29.1285333333,25.5315333333,11.6674666667
624.28,22.7945733334,49.1952666667,26.321,50.5869333333,18.2185666667,10.291,44.9732,29.1276,25.5835333333,11.6474333333
624.62,22.79446,49.2600666667,26.3477333333,50.6802666667,18.1724,10.2693333333,44.9796333333,29.1543555555,25.6320666667,11.6939666667
624.95,22.8374666667,49.251,26.3970666667,50.7303333333,18.2211,10.3037333333,45.0168,29.1853777778,25.6915333333,11.7388333333
625.28,22.8894166667,49.3158,26.4304666666,50.7715333333,18.2508,10.2931333333,45.0900666667,29.2028666667,25.7411333333,11.7831
625.61,22.85255,49.3398,26.4318666667,50.8053333333,18.2049,10.296,45.0343,29.1891777778,25.7528,11.7962
625.95,22.8115966667,49.2949333333,26.4226,50.7836,18.1727333333,10.2319333333,44.9732333333,29.1442666667,25.7286666667,11.7832333333
626.28,22.8408366667,49.3265333333,26.4687333334,50.8118,18.1891333333,10.2578,44.9754666667,29.1606,25.7822,11.7905333334
626.61,22.8321166667,49.3522,26.5207333333,50.8582666667,18.2023,10.2351333333,44.9795666667,29.1304,25.8011333333,11.8165
626.94,22.9519666667,49.4284666667,26.6698,50.9268,18.3163,10.3166,45.1112333333,29.2518,25.9516,11.9753
627.28,22.9817833334,49.5200666667,26.7559333333,50.9673333333,18.3474,10.3542,45.2105666667,29.304,26.0062666667,12.0505666667
627.61,22.9834366667,49.5924,26.7443333333,51.0698666667,18.327,10.3176666667,45.2729333333,29.3247111111,26.0338666667,11.9999666667
627.94,23.0378433333,49.7122,26.8530666667,51.1617333333,18.4420666667,10.4562,45.3401,29.3942444444,26.079,12.0988666667
628.27,23.1634966667,49.7023333334,26.9327333333,51.1644,18.5704,10.5858,45.4144,29.4892222222,26.1233333333,12.1994666667
628.61,23.14854,49.7752,26.9556666667,51.2232666667,18.5681666667,10.6199333333,45.4549,29.5555777778,26.1475333333,12.2669333334
628.94,23.11072,49.7338666666,26.927,51.1857333333,18.5092666666,10.5832666666,45.4187333333,29.5297555555,26.1039333334,12.2124666667
629.27,23.18228,49.7550666667,26.9480666667,51.1772,18.5480333333,10.6207333333,45.4487333333,29.5486888889,26.0942,12.2040666667
629.60,23.19885,49.6957333333,26.9544666667,51.0904666667,18.5873666667,10.7145333333,45.3619666667,29.4908666667,26.0761333333,12.2338
629.94,23.28555,49.7338666667,27.0296,51.1838,18.6679,10.7832666667,45.4894666667,29.5986,26.1098666667,12.3449666667
630.27,23.4011966667,49.8034666667,27.122,51.2081333333,18.7260666666,10.8954,45.5511,29.6888222222,26.2738666667,12.4457
630.60,23.4854166666,49.9515333333,27.1603333334,51.3566,18.7874666667,11.0349333333,45.6182,29.8017111111,26.3364666667,12.4899666667
630.93,23.4308266667,49.8867333333,27.1500666667,51.3401333333,18.7464666667,10.9528,45.5912333333,29.7299777778,26.3374,12.3698666667
631.26,23.4302966667,49.8533333333,27.2032,51.2764666667,18.7886666667,10.9967333333,45.4993333333,29.7096888889,26.3626666667,12.4593
631.60,23.24963,49.5696,27.0002666667,50.9887333333,18.5987666667,10.8371333333,45.2948,29.5797111111,26.1847333333,12.3060333333
631.93,23.19932,49.5648666667,26.9265333333,50.9408666667,18.5290333333,10.7793333333,45.2393,29.5174888889,26.1730666667,12.2628333333
632.26,23.1391733333,49.5383333333,26.9110666667,50.9056,18.4787,10.745,45.1585,29.4461111111,26.1367333333,12.1611333333
632.59,23.16109,49.6350666667,26.9854666666,50.9936666667,18.5062,10.7583333333,45.1907333333,29.4630444445,26.2149333333,12.1785666667
632.92,23.1410966667,49.6909333333,27.0354666667,51.0048666667,18.5409,10.7052666667,45.2646666667,29.4806,26.2181333333,12.2078333333
633.26,23.1080566667,49.7726,27.0646,51.0576,18.4883,10.6022,45.2808666667,29.4562222222,26.1964666667,12.1275
633.59,23.1544966667,49.9352666667,27.1506,51.1741333333,18.5583,10.6133333333,45.4015,29.5521777778,26.268,12.1395
633.92,23.14963,49.9571333333,27.1621333333,51.2502666667,18.5989666667,10.6142,45.4592333333,29.6228888889,26.2502,12.1456
634.25,23.04868,49.8049333333,27.0889333333,51.1593333333,18.5278333333,10.4203333333,45.3566333333,29.5286444444,26.1156,12.0556
634.58,23.09044,49.8349333333,27.1267333333,51.2394,18.5898666666,10.4656,45.4317333333,29.6017777778,26.1504666667,12.1280333333
634.91,23.0086,49.7595333334,27.0314666667,51.2214666667,18.5112,10.4117333333,45.3811,29.5209555556,26.1071333333,12.0319666667
635.25,23.0952933333,49.8922,27.1436,51.4544,18.6001,10.4127333333,45.5241666667,29.5830666667,26.1988,12.0875333333
635.58,22.9736566667,49.9492,27.1451333333,51.4856666667,18.5501,10.3486666667,45.4898,29.5311555555,26.1694,11.9953
635.91,23.1069533333,49.9815333333,27.1852666667,51.5931333333,18.6482,10.4752666667,45.5860333333,29.6201555555,26.2484,12.1473333334
636.24,23.09172,49.9916666667,27.1782666667,51.6596,18.679,10.5144,45.6147333333,29.6820666666,26.1619333333,12.1593666667
636.57,23.1030666667,49.9262666667,27.1757333333,51.6451333333,18.6707666667,10.601,45.4711666667,29.6896444445,26.1762666667,12.1792333333
636.90,23.05246,49.8738,27.0764,51.5862666667,18.6303666667,10.5748666667,45.4573333333,29.6906666667,26.1052666667,12.2072333333
637.23,23.0441566667,49.7906666667,27.0274,51.5295333333,18.6284666667,10.6026,45.4164333334,29.6632444444,26.0586,12.1822333333
637.56,23.0699966667,49.8238,26.995,51.5347333333,18.6363333333,10.5842666667,45.4903666667,29.6509333333,26.0058,12.1345333333
637.90,23.1874266667,49.9922,27.1055333333,51.6179333334,18.7664333333,10.824,45.6591,29.7868222222,26.1909333333,12.2572666667
638.23,23.2371266667,50.0040666667,27.1374,51.6197333333,18.8153666667,10.9402,45.6299666667,29.7816444444,26.2214,12.3126
638.56,23.3819933333,50.1862,27.2198,51.765,18.97,11.0827333333,45.7969,29.9594,26.3226,12.4411
638.89,23.4666133333,50.3107333333,27.3001333333,51.8922,19.0811333334,11.208,45.9308333333,30.0965777778,26.3952,12.5201333333
639.22,23.7225166667,50.3864,27.5108,52.0342,19.3083333333,11.4249333333,46.1001333333,30.2753555555,26.5938666667,12.7256
639.55,23.7112433333,50.3349333334,27.4700666667,51.9252666667,19.2956666667,11.3976,46.0723,30.2336222222,26.539,12.7131333333
639.88,23.8519166667,50.421,27.5290666667,51.9209333333,19.3834666667,11.5064666667,46.0935333333,30.2706666667,26.6666666667,12.8428
640.21,23.9827333333,50.5416666667,27.6386666667,52.136,19.4874,11.6107333333,46.3186333333,30.3816444444,26.8206,12.9461
640.54,24.17296,50.6724666667,27.752,52.3398,19.6461,11.7458,46.5055,30.5026888889,26.9799333333,12.994
640.87,24.0187266667,50.5179333333,27.7165333333,52.1362,19.5592,11.6432,46.3281666667,30.3447111111,26.8826666667,12.9633666667
641.20,23.8931266667,50.389,27.6218666667,51.9313333333,19.4311333333,11.5793333333,46.1169666666,30.1772888889,26.8266,12.8865333333
641.53,23.7146766666,50.0874666667,27.5377333333,51.6959333333,19.2406333333,11.344,45.9008,29.9608666667,26.6034666667,12.7300666667
641.87,23.652,50.0670666667,27.3821333334,51.6196666667,19.1448666667,11.2125333333,45.8454,29.8994666667,26.4681333333,12.6770333333
642.20,23.5486233333,49.9326,27.3338666667,51.5260666667,19.0048,11.0699333333,45.7242666666,29.7812888889,26.3642666667,12.5990666667
642.53,23.5293033333,49.781,27.2883333333,51.3196666667,18.8871333333,11.0664,45.5455333333,29.7104888889,26.3132666667,12.5681
642.86,23.5812666667,49.7887333333,27.2962,51.2578666667,18.9141333333,11.0867333333,45.5266666667,29.7527111111,26.3052,12.6331333333
643.19,23.6235133333,49.9353333333,27.4373333333,51.4078,18.9558333333,11.1858666667,45.5573666667,29.7818,26.4342,12.6556
643.52,23.5796766667,49.9234,27.3939333333,51.3718666667,18.9263333333,11.0840666667,45.5482,29.7682444445,26.4192666667,12.6134
643.85,23.3949466667,49.8247333333,27.2237333333,51.2086,18.7722,10.891,45.4044,29.5922,26.3231333333,12.4569333333
644.18,23.2578933333,49.6668666667,27.1842,51.0725333333,18.6495,10.8238666667,45.2035333333,29.4702222222,26.2535333333,12.4387
644.51,23.4470033333,49.8301333333,27.2745333333,51.2476666667,18.7432,10.9436,45.3111666667,29.6255111111,26.3869333333,12.5546666667
644.84,23.53069,49.8577333333,27.3348,51.3894666667,18.8336666667,11.0778,45.3751333333,29.7499111111,26.4256,12.7513
645.17,23.6215,50.0482,27.3652666667,51.5446,18.8670333333,11.1575333333,45.4330666667,29.9058444445,26.5772666667,12.8998666667
645.50,23.55407,50.0494666667,27.3256666667,51.5580666667,18.7819,11.0858666667,45.3785,29.8504444444,26.5052666667,12.8344333333
645.83,23.6553933333,50.0204666667,27.4180666667,51.5671333333,18.8560666667,11.1598666667,45.3724666666,29.8684888889,26.6429333333,12.9045666667
646.16,23.7612433334,50.2183333333,27.5126,51.8388,19.0221333333,11.1680666667,45.5474666667,29.9577111111,26.8047333333,12.9777333333
646.49,23.7015433333,50.3054666667,27.5315333333,51.9962666667,18.9738333333,11.1225333333,45.6527333333,29.9473111111,26.8531333333,12.9213333333
646.82,23.5300933334,50.1615333333,27.3536,51.7903333333,18.8363333333,10.9069333333,45.4953666667,29.7941777778,26.6994666667,12.7385666667
647.15,23.6211066667,50.1810666667,27.4771333333,51.9002666667,18.8640333333,11.0208666667,45.5975333333,29.8487333333,26.7879333333,12.7793
647.48,23.7988666667,50.2822666667,27.6544666667,51.9697333333,19.0668,11.2578666667,45.7051666667,30.0081333333,26.9347333333,12.9600333333
647.81,23.8168,50.3192666667,27.6334666667,51.9044666667,19.0809333333,11.2188666667,45.7264,30.0094444444,26.8846666667,12.9552666667
648.14,23.7883066667,50.3546,27.5851333333,51.8885333333,19.0775333333,11.1856,45.7407333333,29.9098,26.8007333333,12.8943333333
648.47,23.83698,50.4234666667,27.6552666667,51.9257333333,19.0430666666,11.1577333333,45.8751333333,29.971,26.8536,12.7943
648.80,23.8956933333,50.4973333333,27.7214,52.0569333333,19.1084666666,11.2272,45.9173333333,29.9293777778,26.849,12.7847
649.13,24.13233,50.5780666667,27.985,52.1454,19.3327333333,11.4318,46.1036333333,30.1421333333,27.0688666667,12.9804333333
649.46,24.0113666667,50.5838,27.8613333333,52.0716666667,19.2529,11.3242666667,45.9856,30.0956666667,26.9774,12.9234333333
649.79,23.7274933333,50.4302,27.617,51.7588666667,18.9296666667,11.0537333333,45.7907,29.8856444445,26.6895333333,12.6019333333
650.11,23.6273533333,50.3158,27.4736,51.6456,18.8211,10.9227333333,45.6828666667,29.7892222222,26.6088,12.4893333333
650.44,23.7527,50.3808,27.5812666667,51.7388666667,18.9139333333,10.9932,45.8576666667,29.9551777778,26.6947333333,12.6280666667
650.77,23.5475733333,50.1923333333,27.4068,51.5538,18.8131333333,10.9148666667,45.632,29.7786222222,26.5462,12.5357333333
651.10,23.4277066667,50.149,27.3224,51.5452666667,18.6348,10.6942,45.6026333333,29.7005777778,26.3836,12.3923666667
651.43,23.4149433333,50.1888666667,27.3398,51.6319333333,18.5838333334,10.6776,45.5418333333,29.6584,26.3924666667,12.3214
651.76,23.31147,50.0098,27.2464666667,51.4330666667,18.4024333333,10.5990666667,45.3656333334,29.5718444445,26.3579333333,12.2697666667
652.09,23.3411333334,50.0246,27.2824,51.4491333333,18.5578,10.6528666667,45.286,29.5344,26.4122,12.4129
652.42,23.3224766667,50.0412,27.2765333333,51.3858,18.5733,10.6138,45.3086,29.5864888889,26.382,12.4253333333
652.75,23.2372066667,50.1088,27.2156666667,51.4254666667,18.5041666667,10.5386,45.2690333333,29.5464888889,26.3694,12.3718333333
653.08,23.22601,50.1502666667,27.2762666667,51.5226666667,18.5012666667,10.547,45.3696,29.5462,26.3396,12.2831333333
653.41,23.2864366667,50.1194666666,27.3846666667,51.6174,18.6157333333,10.6852666667,45.3135,29.5412666667,26.396,12.4185666667
653.74,23.20218,49.9526,27.3235333333,51.5588,18.5033,10.6065333333,45.1898333333,29.4427333333,26.2242,12.3081333333
654.06,23.1688466667,49.9198,27.3036666667,51.5983333333,18.4801,10.5913333333,45.1513666667,29.3853555556,26.2066666667,12.2204333333
654.39,23.33867,50.1286666666,27.4288,51.7753333333,18.6318333333,10.7242,45.3247,29.5141555556,26.3496666667,12.3519
654.72,23.5053366667,50.3048,27.5235333333,51.9148666667,18.7589,10.8984,45.3982,29.7159111111,26.4278,12.5112666667
655.05,23.5887333333,50.4184666667,27.6011333333,52.0161333333,18.8535333333,11.0213333333,45.5712666667,29.8560444444,26.5570666666,12.6644
655.38,23.6684666667,50.5556666667,27.7072,52.0985333333,18.995,11.1494,45.6724,29.9567777778,26.6279333333,12.8035666667
655.71,23.7160066667,50.6104,27.6837333333,52.1672,18.9173333333,11.1565333333,45.7118333333,30.0340444445,26.6770666667,12.7508333333
656.04,23.7198733333,50.6474,27.6154666667,52.1748,18.8773666667,11.0902,45.6780333333,29.9705111111,26.659,12.7092666667
656.37,23.6410933333,50.4873333333,27.5545333333,52.0442,18.8328666667,11.0936666667,45.6043666667,29.8563555556,26.6002666667,12.6845666667
656.69,23.73685,50.6065333333,27.611,52.0238666667,18.9167333333,11.2462666667,45.6997333333,29.9876888889,26.7548666667,12.8125666667
657.02,23.8588666667,50.8616666667,27.6944666667,52.145,19.0602666667,11.3756,45.9539666667,30.2254888889,26.9653333333,13.0237666667
657.35,24.0186733333,51.1039333333,27.8567333333,52.2786666667,19.227,11.5428,46.1397,30.3636444444,27.1528,13.1777
657.68,23.9972433333,51.0975333333,27.8750666667,52.2693333333,19.2165666667,11.4986666667,46.1358666667,30.3637777778,27.1428,13.2320333333
658.01,23.9905666667,51.022,27.8641333333,52.1790666667,19.1442333333,11.4044,46.1825333333,30.3354888889,27.0557333333,13.1689666667
658.34,23.90543,50.8206,27.7978,52.0244,19.0675666667,11.3164,46.0611,30.2023111111,26.998,13.102
658.66,23.9151033333,50.7508,27.8040666667,51.9852,19.1085666667,11.3149333333,46.0312333333,30.1357777778,26.9704666667,13.1470333333
658.99,23.9698666667,50.8010666667,27.8064666667,52.0366,19.1392666667,11.3218666667,46.0864333333,30.1594666667,26.9896,13.1688666667
659.32,23.82309,50.7185333333,27.7764,51.9911333333,19.0674666667,11.2154666667,46.0976333333,30.1352444444,26.8709333333,13.0724
659.65,23.7198,50.5567333333,27.7428666667,51.9445333334,19.0583666667,11.1452666667,46.1088666667,30.1469333333,26.8221333333,13.0295333333
659.98,23.7726966667,50.6426666667,27.7885333333,52.0049333333,19.0949666667,11.1691333333,46.2137333333,30.2958,26.8582666667,13.0513
660.31,23.7197333333,50.5294666667,27.7534,51.9020666667,19.0487333333,11.0838,46.1568333333,30.2271777778,26.7593333333,13.0326666667
660.63,23.74776,50.4539333333,27.7928,51.8879333333,19.0426333333,11.1074,46.0868666667,30.1588222222,26.7279333333,13.0047666667
660.96,23.6567433333,50.3526,27.6970666667,51.7659333333,18.9697666667,11.019,45.9977666667,30.1110666667,26.6047333333,12.9568
661.29,23.75121,50.3737333333,27.7189333333,51.7292666667,18.9712666667,11.0354666667,46.0966333333,30.1670222222,26.6032,12.9472333333
661.62,23.7692266666,50.4262,27.8253333333,51.7704666667,19.031,11.0991333333,46.0965333333,30.2648,26.739,13.09
661.94,23.7282733333,50.4412,27.7646,51.8410666667,18.9740666667,11.0122,46.1810333333,30.2186666667,26.7223333333,12.9962666667
662.27,23.6910566667,50.4502666667,27.7756666667,51.8021333333,18.9301333333,11.0354,46.1767666667,30.2603333333,26.7881333333,12.953
