wavelength,Back_LanFulf,Belly_LanFulf,Breast_LanFulf,Crissum_LanFulf,Crown_LanFulf,DorTail_LanFulf,Patch10_LanFulf,Rump_LanFulf,Throat_LanFulf,WingTip_LanFulf
589.42,6.57144444444,22.1992222222,14.0671111111,15.7185555556,5.74666666667,11.1214444445,7.87133333333,9.63277777778,18.8283333333,9.12911111111
589.76,6.57177777778,22.1991111111,14.0717777778,15.7543333333,5.73066666667,11.139,7.86388888889,9.66899999999,18.8258888889,9.12555555554
590.09,6.64755555556,22.3173333333,14.1587777778,15.8602222222,5.81655555556,11.1957777778,7.90833333334,9.79144444443,18.9265555556,9.19422222221
590.43,6.63211111111,22.285,14.1101111111,15.8163333333,5.79688888889,11.1628888889,7.90811111111,9.77288888888,18.9073333333,9.13255555557
590.77,6.712,22.3618888889,14.2035555556,15.9114444444,5.843,11.2362222222,7.97955555555,9.83822222222,18.9913333333,9.20466666666
591.11,6.757,22.465,14.2526666667,15.9937777778,5.88644444444,11.3094444444,8.03144444444,9.9318888889,19.0526666667,9.24144444445
591.44,6.729,22.4732222222,14.246,16.0207777778,5.87177777778,11.295,8.004,9.93133333334,19.0484444444,9.22277777779
591.78,6.69944444444,22.5108888889,14.2234444444,16.0438888889,5.81855555556,11.2814444444,7.94777777778,9.93055555557,19.0665555556,9.1728888889
592.12,6.76833333333,22.5504444445,14.2603333333,16.0971111111,5.83833333333,11.3193333333,7.98711111111,9.97211111109,19.1224444444,9.1931111111
592.46,6.812,22.6183333333,14.3044444444,16.1603333333,5.88766666667,11.3845555555,8.04866666667,10.0447777778,19.1858888889,9.24355555557
592.79,6.85988888889,22.7212222222,14.3691111111,16.2135555556,5.911,11.4217777778,8.09033333334,10.13,19.2608888889,9.27255555556
593.13,6.87977777778,22.7911111111,14.396,16.2561111111,5.95,11.4418888889,8.11088888889,10.165,19.3152222222,9.291
593.47,6.878,22.8543333334,14.4335555556,16.2948888889,5.97122222222,11.4501111111,8.11011111111,10.1877777778,19.3647777778,9.29633333332
593.80,6.80344444445,22.8471111111,14.4088888889,16.3063333334,5.90311111111,11.4317777778,8.08655555556,10.137,19.3294444444,9.27322222221
594.14,6.80388888889,22.8915555556,14.435,16.3501111111,5.87955555556,11.4427777778,8.078,10.158,19.3494444444,9.27577777778
594.48,6.76722222222,22.9387777778,14.4132222222,16.3783333333,5.86044444444,11.4436666667,8.04922222222,10.1466666667,19.3805555556,9.26866666667
594.81,6.73755555556,22.9218888889,14.4248888889,16.3893333333,5.85955555555,11.4163333333,8.02955555556,10.1216666667,19.3687777778,9.24944444444
595.15,6.75244444444,22.9496666667,14.443,16.4177777778,5.84211111111,11.4404444444,8.04077777778,10.125,19.3785555556,9.26344444443
595.49,6.77266666667,22.9831111111,14.4901111111,16.453,5.85244444444,11.4566666667,8.078,10.1274444445,19.3907777778,9.29744444444
595.82,6.78022222222,23.0213333333,14.4995555555,16.4922222222,5.87744444444,11.4981111111,8.08022222222,10.1547777778,19.3783333333,9.29922222221
596.16,6.76022222222,23.023,14.5,16.5144444444,5.861,11.4914444444,8.06544444444,10.1241111111,19.3783333333,9.27766666667
596.50,6.71944444444,23.002,14.4605555556,16.517,5.83333333333,11.4765555556,8.02488888889,10.0852222222,19.3561111111,9.24477777778
596.83,6.70955555556,22.9926666667,14.4694444444,16.5377777778,5.80222222222,11.4771111111,8.00011111111,10.0732222222,19.3595555556,9.22888888889
597.17,6.71211111111,23.0402222222,14.4771111111,16.5798888889,5.81255555555,11.5055555556,8.00933333334,10.0868888889,19.383,9.23644444443
597.51,6.71988888889,23.0798888889,14.4674444444,16.5938888889,5.81455555555,11.5131111111,8.01266666667,10.0975555555,19.3995555556,9.24811111111
597.84,6.70022222222,23.1103333333,14.4914444444,16.6484444444,5.83311111111,11.5201111111,8.01622222222,10.1077777778,19.4265555555,9.26566666668
598.18,6.68377777778,23.1234444444,14.4897777778,16.6546666667,5.79966666667,11.5023333333,8.02755555555,10.0753333334,19.4215555555,9.24277777777
598.52,6.68811111111,23.1467777778,14.4795555555,16.7087777778,5.79144444444,11.5076666667,8.02833333333,10.0604444444,19.4338888889,9.23755555555
598.85,6.70288888889,23.2086666667,14.5201111111,16.7574444444,5.81577777778,11.5284444444,8.06033333333,10.1,19.4865555555,9.26922222222
599.19,6.70566666667,23.2502222222,14.5176666667,16.808,5.81855555556,11.5611111111,8.04366666667,10.126,19.5291111111,9.26077777779
599.53,6.67022222222,23.2641111111,14.5035555556,16.8405555555,5.804,11.5447777778,8.04144444444,10.1165555556,19.5692222222,9.24466666668
599.86,6.60744444444,23.2528888889,14.4655555555,16.8223333333,5.76455555556,11.5176666667,7.96688888889,10.0915555555,19.5147777778,9.17599999999
600.20,6.63411111111,23.3121111111,14.5007777778,16.8728888889,5.77266666667,11.5495555556,8.00977777778,10.0936666667,19.5622222222,9.17511111111
600.53,6.64222222222,23.4014444444,14.5322222222,16.936,5.77777777778,11.5684444445,8.04155555556,10.1388888889,19.6384444444,9.16977777779
600.87,6.69888888889,23.4696666667,14.5643333333,16.9993333333,5.78477777778,11.6055555555,8.067,10.172,19.6753333333,9.2138888889
601.21,6.74955555556,23.5253333333,14.6334444444,17.0863333334,5.79833333333,11.6224444444,8.07477777778,10.204,19.7368888889,9.21266666668
601.54,6.798,23.6098888889,14.6743333333,17.1356666667,5.81388888889,11.6846666667,8.11855555555,10.2634444444,19.8196666667,9.24877777778
601.88,6.839,23.7035555555,14.7785555556,17.2393333334,5.85955555555,11.7597777778,8.16777777778,10.3794444444,19.8928888889,9.28211111111
602.21,6.84555555556,23.756,14.8111111111,17.2595555555,5.86222222222,11.8012222222,8.18244444444,10.4203333333,19.9006666667,9.29755555557
602.55,6.85566666666,23.7865555556,14.8352222222,17.296,5.87455555556,11.8262222222,8.19766666667,10.4617777778,19.9004444445,9.28566666668
602.88,6.86933333334,23.8392222222,14.8447777778,17.3151111111,5.882,11.8333333333,8.21488888889,10.4841111111,19.9088888889,9.31644444445
603.22,6.87211111111,23.8892222222,14.8801111111,17.3583333333,5.87244444444,11.8442222222,8.18866666666,10.5051111111,19.9318888889,9.31066666668
603.56,6.93777777778,24.0127777778,14.9386666667,17.4697777778,5.91411111111,11.9043333333,8.26177777778,10.6022222222,20.0245555555,9.39833333333
603.89,6.95466666667,24.0218888889,14.9476666667,17.4807777778,5.90177777778,11.9111111111,8.26333333333,10.6465555556,20.045,9.42244444443
604.23,6.94333333333,24.0201111111,14.954,17.5118888889,5.88255555556,11.9167777778,8.27555555555,10.6483333333,20.0108888889,9.4388888889
604.56,6.92377777778,24.0573333334,14.9687777778,17.5505555556,5.89144444445,11.9038888889,8.29288888889,10.6813333333,20.034,9.42566666666
604.90,6.92466666667,24.1042222222,14.9853333333,17.5705555556,5.91444444444,11.9316666667,8.32144444444,10.7231111111,20.0586666667,9.43977777779
605.23,6.89722222222,24.0968888889,14.9673333333,17.5914444445,5.903,11.9033333333,8.30244444445,10.7014444444,20.0331111111,9.4191111111
605.57,6.88611111111,24.1156666667,14.9346666667,17.5943333333,5.91344444445,11.8812222222,8.288,10.7042222222,20.03,9.43633333332
605.90,6.91266666667,24.1952222222,14.9682222222,17.6463333333,5.91477777778,11.9057777778,8.30644444444,10.7488888889,20.1051111111,9.47088888889
606.24,6.91133333333,24.2648888889,14.9722222222,17.6811111111,5.91055555556,11.9206666667,8.30933333333,10.7452222222,20.1586666667,9.48899999999
606.58,6.94033333333,24.3444444445,15.0618888889,17.7752222222,5.96277777778,12.0031111111,8.36922222222,10.8162222222,20.2432222222,9.50322222223
606.91,7.01322222222,24.4314444445,15.1116666667,17.8712222222,6.01466666666,12.0956666667,8.46877777778,10.8866666667,20.3504444445,9.58522222221
607.25,7.05333333334,24.4636666667,15.1792222222,17.9281111111,6.03966666667,12.1328888889,8.49566666666,10.9213333334,20.4041111111,9.59966666668
607.58,7.03366666667,24.5373333333,15.2123333333,18.0085555556,6.05611111111,12.1555555556,8.52022222222,10.949,20.4684444444,9.62566666667
607.92,7.04211111111,24.6223333333,15.2058888889,18.0473333333,6.085,12.1816666667,8.53966666667,10.9782222222,20.5172222222,9.65677777778
608.25,7.04555555556,24.6325555555,15.2145555556,18.0807777778,6.07555555555,12.1927777778,8.55555555556,10.9997777778,20.5501111111,9.65922222223
608.59,7.03333333333,24.6087777778,15.2033333333,18.0763333334,6.05333333333,12.1772222222,8.54844444444,10.9758888889,20.5504444444,9.63899999999
608.92,7.06155555556,24.6648888889,15.2365555555,18.1386666667,6.063,12.2203333334,8.56066666667,11.0318888889,20.5892222222,9.65155555557
609.26,7.10911111111,24.7107777778,15.288,18.1996666667,6.08166666666,12.2662222222,8.58566666667,11.0627777778,20.6424444444,9.67555555555
609.59,7.10977777778,24.7035555556,15.3003333333,18.2361111111,6.09788888889,12.2811111111,8.60033333333,11.0696666667,20.6648888889,9.67155555554
609.93,7.12544444444,24.7514444444,15.3336666667,18.3012222222,6.12066666667,12.3213333333,8.62477777778,11.1418888889,20.7056666667,9.70566666668
610.26,7.12977777778,24.7524444444,15.3182222222,18.3395555556,6.10622222222,12.2932222222,8.62088888889,11.1438888889,20.7182222222,9.73344444445
610.60,7.12533333333,24.8115555556,15.3691111111,18.373,6.11688888889,12.3136666667,8.63777777778,11.1942222222,20.7232222222,9.74388888888
610.93,7.09288888889,24.8423333333,15.3512222222,18.3862222222,6.09222222222,12.3292222222,8.64833333333,11.1894444444,20.754,9.7288888889
611.27,7.12388888889,24.889,15.3657777778,18.4303333333,6.11511111111,12.3634444444,8.63922222222,11.2108888889,20.7704444444,9.71988888889
611.60,7.17111111111,24.9164444445,15.4067777778,18.4654444445,6.14922222222,12.3835555556,8.66033333333,11.2721111111,20.807,9.71077777777
611.93,7.19933333334,25.0073333333,15.4555555556,18.5408888889,6.17188888889,12.4395555556,8.68,11.3232222222,20.8565555555,9.73244444445
612.27,7.236,25.0863333333,15.486,18.6437777778,6.20988888889,12.499,8.69166666667,11.3926666667,20.902,9.78011111111
612.60,7.28266666667,25.2262222222,15.5578888889,18.705,6.25988888889,12.5191111111,8.732,11.4257777778,20.9722222222,9.82811111111
612.94,7.24566666667,25.2468888889,15.5255555556,18.7138888889,6.23177777778,12.5205555556,8.698,11.4335555556,20.9376666666,9.79533333333
613.27,7.26755555556,25.3006666667,15.5346666667,18.7304444444,6.23666666667,12.5184444444,8.69555555555,11.4594444444,20.9243333333,9.79577777778
613.61,7.28633333333,25.2811111111,15.539,18.7604444444,6.21922222222,12.5055555556,8.67111111111,11.4455555556,20.893,9.80144444444
613.94,7.30388888889,25.3393333334,15.5391111111,18.782,6.22411111111,12.5281111111,8.66077777778,11.4612222222,20.8903333333,9.78644444446
614.28,7.23311111111,25.2827777778,15.466,18.7443333333,6.15655555555,12.4428888889,8.55666666666,11.3706666667,20.8321111111,9.70266666667
614.61,7.28688888889,25.3558888889,15.5096666667,18.8006666666,6.18922222222,12.4554444444,8.54533333333,11.414,20.8535555556,9.75455555556
614.94,7.33311111111,25.4107777778,15.5491111111,18.8256666667,6.22366666667,12.468,8.586,11.4583333333,20.8985555555,9.77799999999
615.28,7.38866666667,25.4853333333,15.6414444444,18.9291111111,6.25666666667,12.589,8.627,11.5144444445,20.9764444444,9.82833333333
615.61,7.373,25.4622222222,15.6194444444,18.9462222222,6.23655555556,12.5792222222,8.59577777778,11.4796666667,20.9581111111,9.81911111111
615.95,7.36566666667,25.4481111111,15.6152222222,18.946,6.22622222222,12.578,8.61077777778,11.4753333333,20.945,9.82022222223
616.28,7.30711111111,25.3827777778,15.5564444444,18.939,6.17911111111,12.5665555555,8.57977777778,11.4503333333,20.9357777778,9.78599999999
616.61,7.33933333333,25.4573333333,15.6293333333,19.0126666667,6.20355555555,12.6283333333,8.63344444444,11.4885555556,21.0081111111,9.84288888888
616.95,7.31433333333,25.4874444444,15.6574444444,19.0875555556,6.183,12.6642222222,8.64133333333,11.5047777778,21.0604444444,9.82755555555
617.28,7.30877777778,25.5461111111,15.6658888889,19.1145555556,6.195,12.6837777778,8.67311111111,11.5221111111,21.1095555555,9.829
617.62,7.30733333333,25.6011111111,15.7102222222,19.1627777778,6.20277777778,12.7171111111,8.69355555555,11.5565555556,21.1575555556,9.85766666668
617.95,7.38322222222,25.7224444444,15.7894444444,19.3125555556,6.27455555555,12.8115555555,8.79088888889,11.6641111111,21.2412222222,9.91288888888
618.28,7.39488888889,25.7343333334,15.7846666667,19.363,6.28011111111,12.8338888889,8.82633333333,11.7022222222,21.2654444445,9.91933333333
618.62,7.39688888889,25.8227777778,15.8053333333,19.4262222222,6.27755555556,12.8693333333,8.85433333333,11.7404444445,21.2854444444,9.94055555556
618.95,7.40566666667,25.8798888889,15.7947777778,19.4452222222,6.25166666667,12.8204444445,8.86911111111,11.7456666667,21.2846666667,9.953
619.28,7.42077777778,25.9668888889,15.799,19.4782222222,6.26855555556,12.851,8.89511111111,11.7827777778,21.345,9.98022222223
619.62,7.47122222222,26.0661111111,15.8573333333,19.5338888889,6.286,12.8977777778,8.92722222222,11.8086666666,21.39,9.98622222222
619.95,7.56666666667,26.1712222222,15.8822222222,19.6108888889,6.36,12.9531111111,8.98466666667,11.8965555555,21.4545555556,10.0115555556
620.28,7.63544444445,26.2472222222,15.914,19.6891111111,6.42688888889,12.983,9.03711111112,11.9724444444,21.5258888889,10.0698888889
620.62,7.705,26.3308888889,15.9498888889,19.7262222222,6.47877777778,13.0391111111,9.084,12.0353333333,21.5732222222,10.1345555556
620.95,7.72866666667,26.4126666667,15.9925555556,19.8221111111,6.48911111111,13.0914444445,9.12711111111,12.0956666667,21.6597777778,10.1833333333
621.28,7.71877777778,26.4092222222,15.988,19.8305555556,6.47633333333,13.0844444445,9.13055555556,12.1248888889,21.6451111111,10.1494444445
621.62,7.68433333333,26.3907777778,15.962,19.8245555555,6.42677777778,13.0535555556,9.11655555556,12.1202222222,21.6407777778,10.1522222222
621.95,7.70133333333,26.4347777778,16.0317777778,19.8492222222,6.46211111111,13.1056666667,9.14477777779,12.161,21.7126666666,10.1812222222
622.28,7.67077777778,26.4214444444,16.0464444445,19.8731111111,6.43944444444,13.1,9.12522222223,12.172,21.7092222222,10.1721111111
622.62,7.62633333333,26.4307777778,16.0527777778,19.8807777778,6.43877777778,13.1053333333,9.05333333335,12.154,21.7274444444,10.1543333333
622.95,7.59288888889,26.4154444444,16.0462222222,19.8786666667,6.40733333333,13.1006666667,9.03022222223,12.1225555555,21.7073333333,10.1274444444
623.28,7.57177777778,26.4493333333,16.085,19.9004444444,6.4,13.1076666667,9.03722222223,12.1528888889,21.7657777778,10.1278888889
623.62,7.54855555556,26.43,16.1397777778,19.9256666667,6.376,13.1332222222,9.05022222223,12.155,21.7832222222,10.1551111111
623.95,7.537,26.4877777778,16.204,20.0075555556,6.37633333333,13.1633333333,9.08333333334,12.196,21.8235555556,10.1894444444
624.28,7.57133333333,26.57,16.281,20.0824444444,6.39888888889,13.2367777778,9.12955555554,12.2698888889,21.9218888889,10.2603333333
624.62,7.59844444444,26.6186666667,16.3182222222,20.0817777778,6.42966666667,13.2577777778,9.14222222222,12.2945555555,21.9194444444,10.2554444444
624.95,7.66222222222,26.711,16.3997777778,20.1683333333,6.49822222222,13.3402222222,9.19677777778,12.3652222222,22.0395555556,10.3513333333
625.28,7.74,26.7616666667,16.4562222222,20.1943333333,6.55,13.3852222222,9.23555555557,12.418,22.0697777778,10.4033333333
625.61,7.77855555556,26.817,16.4661111111,20.244,6.54788888889,13.3971111111,9.26633333335,12.4106666666,22.0871111111,10.4037777778
625.95,7.79166666667,26.8342222222,16.4466666667,20.2585555556,6.54244444444,13.3958888889,9.26377777779,12.4004444444,22.0967777778,10.4162222222
626.28,7.80655555555,26.8648888889,16.4485555556,20.3001111111,6.52233333333,13.4401111111,9.31611111111,12.426,22.1321111111,10.4361111111
626.61,7.85611111111,26.9161111111,16.4921111111,20.3582222222,6.54777777778,13.4682222222,9.35066666667,12.4682222222,22.1882222222,10.4701111111
626.94,7.853,26.9378888889,16.466,20.3943333333,6.53577777778,13.4683333333,9.34299999999,12.486,22.189,10.4854444444
627.28,7.84488888889,26.9991111111,16.4763333333,20.4338888889,6.49777777778,13.4682222222,9.34266666668,12.4792222222,22.19,10.4788888889
627.61,7.83888888889,26.9994444445,16.4445555555,20.4056666667,6.46277777778,13.4681111111,9.3238888889,12.4401111111,22.151,10.4273333333
627.94,7.79777777778,26.9904444444,16.3947777778,20.3935555556,6.44122222222,13.427,9.30044444444,12.4006666667,22.1228888889,10.3807777778
628.27,7.83455555556,27.0156666667,16.4286666667,20.4536666667,6.47311111111,13.4586666667,9.31633333335,12.4308888889,22.1491111111,10.3993333333
628.61,7.82377777778,27.0404444444,16.3963333333,20.4407777778,6.45144444445,13.4296666666,9.31777777778,12.4053333333,22.1437777778,10.3738888889
628.94,7.84433333334,27.1722222222,16.4381111111,20.5335555556,6.47311111111,13.4944444444,9.36,12.4851111111,22.254,10.3844444444
629.27,7.79833333334,27.1535555555,16.4341111111,20.5416666667,6.44422222222,13.4817777778,9.33244444444,12.4935555555,22.2148888889,10.3766666667
629.60,7.85966666667,27.2455555556,16.5303333333,20.6343333333,6.50444444444,13.5811111111,9.42433333334,12.5656666667,22.3176666667,10.4252222222
629.94,7.93111111111,27.3627777778,16.6083333333,20.7351111111,6.56855555556,13.6483333333,9.49755555557,12.6398888889,22.3715555556,10.4731111111
630.27,7.97911111111,27.4631111111,16.6882222222,20.852,6.60722222222,13.741,9.56600000001,12.7273333333,22.4146666667,10.5032222222
630.60,8.01677777778,27.5867777778,16.7753333333,20.953,6.67422222222,13.8241111111,9.60455555556,12.8097777778,22.5046666667,10.5511111111
630.93,8.04277777778,27.6223333333,16.793,20.9887777778,6.73655555556,13.8826666667,9.61533333335,12.8527777778,22.5328888889,10.5836666667
631.26,8.06077777778,27.6567777778,16.7887777778,21.0321111111,6.74,13.8984444445,9.61800000001,12.899,22.5636666667,10.613
631.60,8.09588888889,27.6961111111,16.8384444444,21.1001111111,6.75444444444,13.9597777778,9.62666666666,12.9288888889,22.577,10.6193333333
631.93,8.12133333333,27.7834444445,16.8851111111,21.1912222222,6.75966666667,14.0177777778,9.64711111112,12.9943333333,22.6855555556,10.639
632.26,8.15788888889,27.8027777778,16.9132222222,21.2408888889,6.74488888889,14.0657777778,9.64022222221,13.0201111111,22.6904444444,10.6465555556
