wavelength,Back_TanMeym,Belly_TanMeym,Breast_TanMeym,Crissum_TanMeym,Crown_TanMeym,DorTail_TanMeym,Patch10_TanMeym,Patch11_TanMeym,Patch12_TanMeym,Rump_TanMeym,Throat_TanMeym,WingTip_TanMeym
771.63,18.4978333334,32.2666666667,26.969,38.5601666667,24.231,8.9955,8.089,7.79583333334,10.4976666667,20.2665,20.7376666667,12.02675
771.94,19.135,32.703,27.6756666667,39.3513333333,24.7296666667,9.71150000002,8.4595,8.23433333333,11.018,20.7836666666,21.2701666667,12.5498333334
772.25,19.2468333333,33.1143333334,27.9993333333,39.98,25.0183333333,9.95633333332,8.85299999999,8.51583333332,11.1688333334,21.1068333334,21.344,12.87825
772.56,19.2973333333,33.2596666667,28.2285,40.048,25.1288333333,9.96133333335,8.9865,8.60949999998,11.157,20.9251666667,21.3576666667,12.8909166666
772.87,19.1226666667,33.2021666667,28.0841666666,40.176,25.2813333333,9.49533333334,8.92383333331,8.53933333335,10.8736666667,21.016,21.2598333334,13.0200833333
773.18,19.0245,33.3335,28.024,40.3873333333,25.4071666666,9.17183333333,9.03783333333,8.386,10.667,21.334,21.0656666666,13.0729166666
773.50,18.5631666667,32.698,27.83,39.9218333334,25.3373333334,8.53366666667,8.47500000001,8.1525,10.039,21.0166666667,20.6451666666,12.6686666667
773.81,17.7778333333,32.2518333333,27.1426666667,39.4643333333,24.4146666666,7.84733333333,7.84716666667,7.4205,9.256,20.2183333333,19.732,12.32125
774.12,17.7035,32.257,27.1731666667,39.2641666667,24.4218333333,7.61566666666,7.53583333334,7.29666666667,9.25033333333,19.727,19.9361666666,12.48
774.43,17.619,32.7355,26.8795,39.2198333333,24.3261666666,7.29466666666,7.39616666666,7.38583333334,9.01716666667,19.483,20.071,12.21375
774.74,17.211,32.5425,26.6276666667,38.961,24.0193333333,6.59283333333,7.32183333334,7.07516666667,8.80066666667,19.2338333333,19.4495,11.59375
775.05,16.7493333333,32.2893333334,26.3235,38.9578333333,23.8003333334,6.0485,7.29933333333,6.79283333334,8.3435,18.7345,19.1275,11.3109166667
775.36,16.1503333333,31.9911666666,25.6403333334,38.0423333334,22.9968333333,5.27666666667,6.84616666666,6.10283333333,7.662,18.0708333334,18.6698333333,10.7704166667
775.67,15.9796666667,32.2401666666,25.692,37.3411666666,23.0378333334,5.09066666667,6.777,6.05866666667,7.5995,17.822,18.8423333333,10.70175
775.98,15.6808333333,32.148,25.5718333333,36.9205,22.7711666667,4.91933333333,6.503,5.47516666667,7.26883333333,17.4008333334,18.6698333333,10.4049166666
776.30,15.6826666667,32.0456666666,25.5025,36.9135,22.435,4.87866666666,6.24983333334,5.41233333333,7.13983333333,16.8028333334,18.321,10.2125833334
776.61,15.3823333333,31.4895,25.0153333334,36.2028333333,21.9598333333,4.42283333333,5.43816666666,5.0755,6.85733333333,15.921,17.6301666667,9.79383333335
776.92,15.396,31.9166666667,25.052,36.521,21.9998333333,4.40633333333,5.36466666667,4.833,6.59383333334,15.8543333333,17.6456666667,9.71333333334
777.23,15.7443333333,32.069,25.4353333333,36.7643333333,22.5021666667,5.027,5.74233333333,5.34816666667,6.94433333334,16.3245,17.9933333334,9.87783333335
777.54,15.757,32.4028333333,25.217,36.8795,22.8805,5.2525,5.99666666666,5.74883333333,7.10283333333,16.7596666666,17.9073333333,10.0135833333
777.85,15.5568333333,31.6585,25.0513333334,36.6831666666,23.0888333333,5.26083333334,5.826,5.4665,7.1825,17.047,17.5708333333,9.71033333335
778.16,16.5858333333,32.1226666667,26.2508333333,37.732,23.8903333334,6.8605,6.60833333334,6.58816666667,8.63583333334,18.4423333333,18.765,10.906
778.47,16.7975,32.104,26.592,37.5153333334,23.932,7.42633333334,6.52966666667,6.41866666666,8.94766666665,18.7021666667,18.7223333333,10.7719166667
778.78,17.0898333333,32.3056666666,26.7935,37.8576666667,24.466,8.01116666666,7.0735,7.05366666667,9.37116666668,19.085,19.1253333333,11.1094166666
779.09,17.0515,31.854,26.5858333334,37.8115,24.2451666667,7.76083333333,6.85916666666,6.98066666667,9.07799999998,19.1693333333,18.865,10.7596666667
779.40,17.4583333334,31.7398333333,26.888,38.0633333333,24.6953333333,8.25216666666,7.25733333333,7.65333333334,9.61216666667,19.6813333334,19.1533333333,11.0335833334
779.71,17.1615,30.8803333333,26.7985,37.7346666666,24.294,7.926,6.78216666667,7.46233333333,9.50316666666,19.5116666667,18.6868333334,10.41025
780.02,17.0618333333,30.5466666667,26.8351666667,37.6583333334,24.5683333333,8.037,6.97666666667,7.382,9.56533333331,19.2866666666,19.0371666667,10.28275
780.33,17.0291666666,29.8635,26.5485,37.3523333333,24.5596666667,8.09016666667,7.023,7.60316666667,9.71616666668,18.8521666666,18.666,10.2963333333
780.64,16.97,29.7365,26.746,37.3691666667,24.4355,8.03,6.94266666666,7.42366666667,9.56699999999,18.6218333334,18.5485,10.1266666667
780.95,17.2523333333,29.723,27.4015,37.838,24.3665,8.2855,7.13533333333,7.508,9.86149999998,18.8498333333,18.733,10.3250833334
781.26,16.9181666667,29.7573333334,27.4388333333,38.1453333333,23.8626666667,7.99416666667,6.72566666667,6.90066666666,9.4595,18.5038333333,18.668,10.2689166667
781.57,15.8703333334,29.049,26.357,37.1801666666,22.97,7.06616666666,6.124,5.95566666666,8.38916666666,17.3506666666,17.878,9.67383333334
781.88,15.7068333333,29.0991666667,26.3323333334,36.9468333333,22.7755,6.89916666666,6.52683333334,6.47016666666,8.356,17.3778333334,18.2136666667,9.97083333333
782.19,15.6226666666,28.9313333333,25.8678333333,36.442,22.3053333333,6.85266666667,6.2515,6.23983333333,8.237,17.1206666667,17.8805,9.87633333334
782.50,15.6493333334,28.9781666667,26.063,36.6253333333,22.348,7.1445,6.31,6.173,8.4935,16.9981666667,18.0611666666,10.162
782.81,15.5215,29.0538333333,25.8386666666,36.4561666666,22.1258333334,6.83566666667,6.09516666666,5.72516666667,8.154,16.6781666667,17.4533333334,9.93525
783.12,15.4988333333,30.0981666666,25.9401666667,36.5335,22.565,7.323,6.6925,5.99133333333,8.14066666667,16.8536666667,18.1616666667,10.3305
783.43,15.5508333334,30.603,26.4603333334,36.7285,22.3526666667,7.5735,6.897,6.066,8.084,17.3313333333,18.1386666666,10.8501666667
783.74,15.9043333333,31.57,26.9716666667,37.3123333333,22.8973333333,8.13683333333,7.83883333331,6.76683333334,8.947,18.1796666667,18.9776666667,11.7941666666
784.05,16.1733333333,32.3345,27.1481666666,37.6053333334,23.1646666666,8.61600000002,8.53200000001,7.29233333333,9.4105,18.6163333333,19.3263333334,12.1360833333
784.36,16.9191666667,32.9245,27.5493333333,38.2756666666,23.8215,9.49983333335,9.21099999999,7.76833333332,9.88450000002,19.1916666667,19.8533333333,12.1695
784.67,17.1333333334,33.1298333333,27.686,38.143,24.3241666667,9.70333333332,9.59583333331,8.35149999999,9.9665,19.5263333333,20.28,12.24575
784.98,17.5531666667,33.7646666667,27.8098333333,38.2098333333,24.8741666666,9.753,9.58533333332,8.73466666666,10.1125,19.6141666667,20.357,12.29325
785.29,17.212,33.515,27.0665,38.097,24.606,8.94549999998,8.7635,8.24233333333,9.53949999999,18.7876666667,19.5636666667,11.51525
785.60,17.457,33.3215,27.4496666666,38.4998333333,25.0548333334,8.6555,8.81366666667,8.24216666666,9.68883333331,19.0491666667,19.7058333333,11.7495
785.91,18.0745,33.6461666667,27.425,39.001,25.6556666666,9.30233333335,8.84483333331,8.79666666667,10.0,19.1576666667,20.1565,12.2200833334
786.22,17.901,33.345,27.007,39.2643333333,25.737,9.23783333331,8.37533333335,8.68683333335,10.1845,19.2426666667,20.393,11.93975
786.53,17.9631666667,32.6026666667,26.8975,39.2856666667,25.448,9.09933333334,8.12116666667,8.25099999998,10.3253333333,19.3893333333,20.3678333333,11.8283333333
786.84,18.516,32.5241666666,26.7336666667,39.7478333334,25.8436666667,9.42000000001,8.14816666667,8.137,10.5408333333,19.4173333333,20.5385,11.8008333333
787.14,18.7513333334,32.1141666667,26.5665,39.7128333333,25.974,9.44433333332,7.95166666666,8.00866666668,10.3781666667,19.3096666667,20.073,11.5630833334
787.45,19.3505,31.5515,26.8266666666,40.1781666667,26.5898333334,9.84416666667,7.96116666667,8.322,10.7238333334,19.7001666667,20.76,11.63175
787.76,18.6595,30.728,26.2191666667,39.223,25.9185,9.10716666665,7.20316666667,7.437,10.1535,18.938,20.0843333333,11.3391666666
788.07,19.3285,30.9806666667,26.5628333333,39.8166666667,26.331,9.78566666665,7.632,7.79766666667,10.8681666667,19.1076666666,20.411,11.6795833333
788.38,19.0836666667,30.6305,26.5876666667,40.068,26.4776666667,9.61333333333,7.5805,7.63566666666,10.8546666667,19.2376666667,20.457,11.48625
788.69,19.2941666666,30.6616666666,26.9788333334,40.4353333333,26.693,10.1251666667,7.57466666666,7.75066666666,11.3346666667,19.6241666667,20.9761666667,11.6699166666
789.00,18.388,29.846,26.4586666667,40.0961666667,25.8105,9.49066666668,6.7515,6.85216666667,10.3623333333,18.8911666667,20.1431666666,10.41275
789.31,17.6368333334,29.1325,26.153,39.7946666667,24.8288333333,8.34466666665,6.13016666667,5.89066666667,9.78316666669,18.6643333334,19.3721666667,9.50916666666
789.62,17.7105,29.112,26.4395,39.9975,24.719,8.49966666665,6.15983333333,6.0335,9.76150000002,18.9376666667,19.1786666666,9.71541666666
789.92,18.3415,29.8093333334,26.6806666666,40.5676666667,25.4478333333,8.75766666666,6.78066666667,6.59466666667,10.3748333334,19.3301666667,19.3651666666,10.2873333333
790.23,18.3928333333,29.8691666667,27.119,40.869,25.8095,8.66666666666,7.07133333333,7.17883333333,10.8571666666,20.0358333333,19.738,10.5831666667
790.54,17.946,29.5448333333,27.22,40.3075,24.7355,8.08116666667,6.224,6.54366666667,10.4426666667,19.754,19.7295,10.0368333333
790.85,17.6161666666,29.5351666666,26.9736666667,39.4301666667,23.8131666666,7.45866666667,5.73466666667,6.0845,10.0326666667,19.7276666667,18.9656666667,10.0575833333
791.16,17.7393333334,29.7573333334,26.9093333333,39.259,23.6781666667,7.17766666666,5.32566666667,6.0665,9.8085,19.6808333334,18.9145,10.0319166667
791.47,16.2626666666,28.8508333333,25.567,37.5683333333,21.6445,5.6035,4.105,4.99083333333,8.405,18.5823333334,17.253,9.10233333334
791.78,15.5866666667,28.4933333333,25.16,36.6533333334,20.3333333333,4.74666666666,3.58666666666,4.32,7.8,17.7733333334,16.48,8.79333333333
792.08,15.7295,28.1526666666,25.1405,36.2115,19.9733333333,4.471,3.88216666667,4.2705,7.81783333334,17.4831666666,15.9036666667,8.79516666667
792.39,16.5181666666,29.1801666666,25.728,36.5291666666,20.604,5.16433333333,4.50383333334,5.04316666666,8.522,18.3116666667,16.478,9.78983333334
792.70,17.1978333333,29.6015,25.9096666667,36.5071666667,21.2483333333,6.40083333333,5.53783333333,6.14866666667,9.13666666667,18.8046666667,16.9456666667,10.6575
793.01,17.0405,29.7036666667,25.5403333333,35.8155,21.1103333333,6.08483333333,5.53783333333,6.25833333333,9.04716666666,18.6146666667,16.6,10.50175
793.32,16.7068333334,29.7453333333,25.7026666667,35.7965,20.7896666667,5.98366666667,5.31466666666,6.26516666667,8.90233333334,18.4605,16.4793333333,10.6694166666
793.62,16.9571666667,30.243,25.6206666667,35.8031666667,20.8135,6.28633333333,5.441,6.194,8.83516666667,18.0138333334,16.5346666667,11.1463333334
793.93,17.7056666666,30.8866666667,26.151,36.635,21.7311666667,6.7615,6.01166666667,6.40633333333,9.287,18.4293333333,17.1665,11.8783333333
794.24,17.4908333334,31.2793333333,25.7325,36.7738333333,21.8995,7.05133333334,6.07016666667,6.65883333334,9.31449999998,18.1841666667,17.36,11.8199166666
794.55,17.776,31.5715,26.2333333334,37.3138333334,22.305,7.98733333334,6.82583333333,7.38699999999,9.93183333331,18.781,17.6193333333,12.1770833333
794.86,18.4203333334,32.138,27.2535,38.2826666667,24.0195,8.69066666669,7.06666666667,7.75533333335,10.6261666667,19.5118333333,18.5895,12.4771666666
795.16,19.3653333334,32.588,27.8848333333,39.1286666666,25.2893333334,9.76616666667,7.8,8.30116666669,11.0253333333,19.8663333333,19.4936666667,12.9593333333
795.47,19.8015,33.2818333334,28.328,39.8606666666,25.9933333334,10.049,8.14016666666,8.30749999998,11.3908333333,20.6011666667,20.1238333333,13.3576666666
795.78,19.5358333333,32.4916666666,28.1306666667,39.5051666666,25.8606666667,9.60216666669,7.77866666666,7.82949999998,11.413,20.1353333333,20.1606666667,12.822
796.09,19.5288333334,32.4088333333,28.4066666666,39.463,25.9878333333,9.4475,7.49733333333,7.96583333331,11.6135,20.2003333334,20.4533333333,12.4685
796.40,19.6625,32.0128333333,28.7003333333,39.8831666667,25.5646666666,9.2155,7.40033333333,7.69233333333,11.551,20.2843333333,20.9698333333,12.2684166666
796.70,20.3381666666,32.1726666667,28.7285,40.2471666667,25.4856666667,9.53816666665,7.92333333333,7.84783333334,11.8723333333,20.6155,21.7636666667,12.1374166666
797.01,20.6578333333,32.3518333334,29.3546666667,40.6528333334,25.8863333334,9.88266666666,8.54366666665,8.18683333335,12.2161666667,21.321,22.4686666667,12.1205833333
797.32,20.6791666667,32.562,29.3855,41.1136666666,26.029,10.108,9.01483333335,8.34616666669,12.4483333333,21.888,22.5693333334,11.8761666667
797.63,20.3776666667,32.1745,29.3098333333,41.0938333333,25.6508333334,9.33583333333,8.47666666667,7.53883333334,11.7446666667,21.7188333333,22.1746666666,11.0025
797.93,20.1665,31.841,28.8958333334,40.9668333333,25.3036666667,8.2805,7.40883333334,6.82783333334,11.1066666666,21.223,21.9625,10.1889166667
798.24,20.524,32.1485,29.305,41.6008333333,25.171,8.71533333333,8.10966666666,7.38533333333,11.5586666666,21.8141666666,22.4066666667,10.973
798.55,20.3451666667,32.0455,29.1633333334,41.6601666666,24.6348333333,8.53916666667,7.822,7.48999999999,12.0718333333,22.138,22.2843333333,11.2151666666
798.85,20.12,31.4933333333,28.8266666666,41.6,24.5066666666,8.58666666666,7.89333333334,8.00000000001,11.9333333333,22.0266666667,22.5066666667,11.4666666666
799.16,20.5466666667,31.8533333333,28.7333333334,42.0133333334,24.8533333334,9.16,8.65333333334,8.95999999998,12.4266666667,22.6,22.8533333334,12.44
799.47,20.5086666667,31.3988333333,28.3415,42.1808333333,24.4993333333,8.604,8.76616666667,8.56333333333,12.0535,22.6326666667,22.4158333334,12.5675833334
799.78,20.9453333333,31.4043333333,28.1171666667,41.8228333334,24.8438333333,9.11416666666,9.39933333335,8.95116666666,12.3471666667,22.6705,22.2765,12.9038333334
800.08,20.8368333333,31.1511666666,28.1068333334,41.5486666666,25.1041666667,9.21616666665,8.88266666665,8.65983333335,12.4131666667,22.4075,21.629,13.0455833333
800.39,20.534,31.024,27.671,41.2215,24.9165,9.48799999998,8.41666666666,8.94516666669,13.008,22.3428333334,21.508,13.3419166667
800.70,20.185,31.3006666666,27.4601666667,40.5241666667,24.6425,9.68600000001,8.39633333334,8.873,12.9101666666,22.2876666667,21.1521666667,13.47775
801.00,20.2483333333,31.4298333334,28.0315,40.5526666666,24.8591666666,9.96916666667,9.08066666665,9.19349999999,13.635,22.603,21.6158333334,14.2555
801.31,19.9513333334,31.2626666666,28.3205,40.2313333333,24.8356666667,9.983,9.72583333332,9.08333333335,13.4818333334,22.8793333333,21.6368333333,14.72475
801.62,19.2148333334,30.6385,27.4606666666,39.294,24.1066666666,8.96300000002,8.78716666668,8.01116666666,12.5513333334,22.1441666667,20.7088333333,13.5105833333
801.92,18.4373333333,30.0891666667,26.384,38.3928333333,23.14,8.0505,8.0655,7.03883333334,11.1458333333,21.4136666667,20.0,11.9269166666
802.23,17.6891666666,30.5405,26.3888333334,38.2021666667,22.5426666666,7.4635,7.20416666666,6.15083333334,10.516,21.0775,18.956,10.8668333334
802.54,17.3955,30.8836666667,26.8526666667,38.0931666666,22.4341666667,7.51966666667,7.13183333333,6.155,10.1396666667,21.0541666666,18.9766666667,10.5501666667
802.84,18.0371666667,32.136,28.1663333333,38.8785,23.3303333333,8.68,7.98666666667,6.88416666667,11.2005,21.8495,20.1796666667,11.2079166667
803.15,19.0115,33.6186666667,29.4993333334,39.6863333333,23.9066666666,9.58483333332,8.349,7.5255,11.8028333333,22.5761666667,21.182,11.795
803.46,17.8458333334,33.1103333333,28.8878333333,38.5755,22.833,8.5245,7.77549999998,6.54866666666,10.5641666666,21.8611666666,20.6341666666,10.7234166666
803.76,17.1363333333,32.6206666667,28.7658333334,38.0465,22.2385,7.4505,6.9645,5.1345,9.50766666665,21.0561666667,19.8736666667,9.71016666666
804.07,18.0381666666,32.6071666667,29.7515,38.6738333334,22.943,8.03483333333,7.06700000001,5.74383333334,10.213,21.4263333334,20.4581666667,10.2290833334
804.38,18.088,32.0413333333,29.1181666667,38.372,22.5291666666,7.671,6.29833333334,5.3295,9.43149999999,20.801,19.7998333333,9.69825
804.68,18.6285,32.6315,29.3301666667,39.3618333333,23.3015,8.81966666665,7.25683333333,6.4435,10.3188333333,21.1326666666,20.5265,10.73375
804.99,18.9246666667,33.396,29.7428333333,39.9656666666,23.6908333333,9.73683333335,8.02766666669,7.85516666668,11.0378333334,21.1508333334,21.4801666666,11.9005833333
805.30,18.1151666667,32.792,29.72,39.637,23.7345,9.43950000002,7.40233333333,7.29066666667,10.2675,19.6913333333,20.885,11.318
805.60,17.9815,32.3195,29.5311666667,39.322,23.9705,9.33166666667,7.31966666667,6.66983333331,10.0126666667,19.5341666667,20.7541666667,10.9236666666
805.91,17.993,32.2306666666,29.5141666666,39.0861666667,23.8096666667,8.98066666668,6.90316666666,5.97633333333,9.77933333335,19.2713333334,20.1021666666,10.6106666667
806.21,16.6983333333,31.1846666667,28.1916666667,37.6948333334,22.668,7.94333333333,5.68283333333,4.71183333333,8.24566666665,17.7013333334,18.8476666667,9.42375
806.52,14.9013333333,29.6403333334,26.5791666666,36.6213333333,21.283,6.18716666667,4.3245,3.6605,6.835,16.3588333333,17.8168333333,7.92825
806.83,15.9321666667,30.7051666667,27.5056666667,38.2633333333,22.3311666667,6.48083333333,4.78283333333,4.84783333334,7.26416666666,17.3033333333,18.5926666667,8.58633333334
807.13,16.4063333333,30.2083333333,26.9368333333,38.0858333333,22.0541666667,6.65683333333,5.09433333334,5.306,6.95,17.09,18.5711666667,7.94275
807.44,15.33,29.4225,25.528,37.4256666667,20.6765,5.396,4.09233333334,3.87783333333,5.41283333333,15.8581666667,17.7228333333,6.84833333333
807.74,14.9521666667,29.624,25.5195,36.8608333333,20.7881666666,5.25883333333,3.89066666667,4.22033333333,6.03366666667,15.5126666667,17.6723333334,7.21241666666
808.05,15.1591666667,29.7823333333,25.9295,36.5828333333,20.8373333333,4.85766666667,3.46766666667,4.00333333334,6.16416666667,15.3266666667,17.6213333334,6.47416666666
808.35,16.0636666667,29.665,26.2815,36.3315,21.139,5.32683333333,3.75216666666,3.51766666667,6.08066666666,15.6281666667,18.0235,7.10225
808.66,17.905,31.1413333334,27.4265,37.1821666667,22.2055,6.3755,4.9365,4.41766666667,8.0155,17.654,19.5616666666,8.802
808.97,18.7415,31.342,27.761,37.751,22.3561666667,7.06166666667,5.72283333333,5.57216666666,8.6345,18.574,20.4316666666,10.07375
809.27,18.3843333333,31.3265,27.9251666667,38.3333333333,22.347,6.92183333333,5.81616666666,5.61216666667,8.5545,18.3845,20.459,10.0423333333
809.58,18.5341666666,31.2191666667,28.0831666666,39.024,22.1988333334,6.695,5.40866666666,5.35583333334,8.79150000001,18.4108333333,20.4723333334,10.2624166667
809.88,17.9005,30.7758333334,28.1116666666,39.3778333333,22.246,6.22333333333,4.9535,4.6675,8.2975,18.0615,20.2251666667,10.4258333333
810.19,16.9168333333,29.6713333333,27.4561666666,38.3711666666,21.186,6.12733333334,4.466,4.162,7.91333333334,17.3633333333,19.882,10.1733333333
810.49,15.3563333333,29.6788333333,27.3533333334,38.0401666667,20.192,4.59583333334,3.17483333333,3.359,6.8475,16.4635,18.8075,9.87475
