wavelength,Back_CyaCysm,Belly_CyaCysm,Breast_CyaCysm,Crissum_CyaCysm,Crown_CyaCysm,DorTail_CyaCysm,Patch10_CyaCysm,Rump_CyaCysm,Throat_CyaCysm,WingTip_CyaCysm
802.23,10.82,17.7403333333,17.3811333333,15.2832666667,19.8521333334,14.0091333333,49.7009333333,21.9640333333,17.9162,13.3542666667
802.54,11.7856,18.7716,18.445,16.1660666667,20.4116666667,15.1295333333,50.3444,22.8044,18.6013333333,14.0432666667
802.84,11.2564,18.4749333333,18.395,15.6208666667,20.3123333333,14.8656666667,50.4356666667,22.5018,18.2498,13.2896666667
803.15,11.7592666667,18.8177333333,18.6680666667,15.4773333333,20.4344666667,15.3132,49.6652,22.6817,18.4830666667,13.3903333333
803.46,12.1472,19.2711333333,19.2783333333,15.8485333333,21.4791333333,15.1698,50.0248666667,23.1403666667,19.0855333333,14.0908
803.76,12.1172666667,18.7694666667,19.3483333333,15.8668666667,21.6575333333,15.0922,50.6116666667,23.0907666667,19.2762666667,14.2672
804.07,11.4791333333,17.7704,18.5283333333,14.9154,21.2729333333,14.6873333333,50.2501333333,22.1192333334,18.3296,13.1053333333
804.38,10.1846,17.2126666667,17.5290666667,13.8152666667,20.9868666666,14.4479333333,50.5838,21.6157666667,17.4914,12.4593333333
804.68,8.74560000001,16.3024,16.7088,12.7886,20.6828,13.5404,50.1956666667,20.7020666667,16.1564666667,11.3157333333
804.99,6.6124,14.5675333333,15.3511333333,11.362,19.0454666667,11.7112666667,48.8474666667,18.7969666667,14.3733333333,9.98073333333
805.30,6.58126666666,14.6075333333,15.439,11.3364,19.1220666667,11.4918,49.2385333333,18.8461333333,14.1026666667,9.74359999999
805.60,5.247,13.153,14.8157333333,10.3215333333,17.7804,9.6706,48.4156,17.7019666667,13.1765333333,8.87060000001
805.91,4.24613333333,12.4047333333,13.6746,9.89686666667,17.381,9.15093333333,48.4681333333,17.0238333333,12.1349333333,8.07153333333
806.21,4.19546666667,12.928,13.5954666667,10.1152666667,17.5289333333,8.8916,48.9868,17.5605666666,12.1574,8.78040000001
806.52,2.61033333333,12.2512666667,13.1433333333,9.35986666665,16.7783333333,7.73240000001,49.6159333333,17.0796666667,11.202,8.36019999999
806.83,0.835466666664,10.7256666666,11.1898,7.38406666667,14.5738666667,6.52313333333,48.3459333333,15.7341666667,9.39233333333,6.14346666667
807.13,0.716666666666,10.9416666667,11.0416666667,7.35,14.3583333333,6.75,47.3416666667,15.75,9.14166666667,5.74166666667
807.44,1.37906666667,12.0195333333,12.0032666667,8.19266666666,15.0796,7.33586666667,47.1073333333,16.4870333333,10.5098666667,6.9606
807.74,1.39913333333,11.3710666667,11.8776666667,7.88093333334,14.4351333333,7.22153333333,45.8221333333,15.9631,10.2292,6.48173333333
808.05,2.193,11.6507333333,12.2648,8.27746666667,14.0909333333,7.7512,45.6619333333,16.4274,10.8931333333,6.7864
808.35,4.7062,13.5122666666,13.8389333333,10.1672,15.6436666667,9.4282,46.3476666667,17.6078666667,13.2478,8.30020000001
808.66,5.24993333333,14.2384,14.8288666666,10.9090666666,16.1274666667,10.429,46.8398,18.0636666667,14.152,9.4058
808.97,5.66706666667,14.6478,15.0098666667,11.0431333333,16.104,11.0350666667,46.7452666667,18.1817666667,14.4431333334,9.30346666666
809.27,7.05913333333,15.5005333333,16.3486,11.7942666667,17.0238666667,11.959,47.1849333333,19.0145666667,15.7755333333,10.5301333333
809.58,7.49206666667,15.2778,16.4522666667,11.4999333333,17.5476,11.8252,46.9524,18.7657333333,15.9048,9.97619999999
809.88,9.42046666667,16.5071333333,17.1372666667,13.0222,19.012,12.8198,47.3123333333,19.7005,17.3162,10.9919333333
810.19,10.1382,17.0276,17.9262,13.5023333333,19.7313333333,13.2642666667,47.4885333333,19.9117666667,17.8878666667,11.9509333333
810.49,10.7442,17.791,18.5035333333,13.7608,20.2612666667,13.2066,48.749,20.1582333334,18.5273333333,12.312
810.80,10.9340666667,17.6972,18.0595333333,13.7198,19.9758,13.2448,48.9532666667,20.0844333333,17.9710666666,12.1498
811.10,10.7853333333,17.6521333333,17.3878,13.8942666667,19.4391333333,12.396,48.1409333333,19.5832,17.2435333333,11.5784
811.41,10.6023333333,17.9208,16.9719333333,13.4323333333,19.7441333333,12.4256,48.4984,19.4347666667,17.2938,11.3118
811.71,10.4521333333,17.9552,16.7131333333,13.1220666667,19.7464666667,12.7502666667,48.5424666667,19.8142,17.0004,10.9422
812.02,10.0764,17.1854,15.6378,12.3894666667,19.1071333333,12.109,47.5850666667,18.7585333333,15.8842666667,9.38786666666
812.32,11.431,17.9714,16.9108666667,13.7794666667,20.5809333333,14.0151333333,48.5352666667,20.0966666667,17.1295333333,10.7071333333
812.63,9.85320000001,16.8998666667,15.7944,12.8152666667,19.3262666667,13.0397333333,48.031,18.9118666667,15.9585333333,9.63726666667
812.93,8.81360000001,16.4363333333,15.0456,12.4556,18.0877333333,12.3339333333,47.2664,18.2399666667,15.4716,9.25686666667
813.24,6.95466666667,15.0607333333,13.7112,11.3721333333,16.7521333334,11.723,46.7116,16.5047,13.8372,8.0702
813.54,6.33206666667,14.6816666667,13.2682666667,11.3994,16.4668,10.9995333333,47.0664,15.8903333333,13.3425333333,7.5778
813.85,5.49873333333,13.3518,12.1471333334,10.6666666667,15.6504666666,9.83893333333,45.4344666667,14.8091,11.9264666667,6.5012
814.15,3.93333333334,12.2380666667,10.8477333333,9.62860000001,14.6381333333,8.25720000001,45.4571333333,13.8761333333,10.4665333333,5.58106666667
814.46,5.49193333333,13.9697333333,12.5012666667,10.7686,16.3387333333,9.69166666668,47.9001333333,15.8832666667,11.9530666667,7.47913333333
814.76,5.58166666666,13.6558,12.4243333333,11.0264666667,16.0899333333,9.81426666666,47.478,15.9481,11.6617333333,7.43886666667
815.07,5.18846666667,13.5291333333,12.6286,10.9152666667,15.8492,10.005,47.7435333334,16.5541,11.7866666667,7.79253333334
815.37,4.20986666667,13.1649333333,11.996,10.5795333333,15.5224666667,10.0744,47.7662666667,16.8993333333,11.8276666667,7.61759999999
815.68,3.31346666667,12.6488666667,10.7241333333,9.72226666667,14.7022666667,9.19653333332,46.8054666667,15.8432,10.873,6.64673333333
815.98,3.76473333333,12.9117333333,11.0294,10.2547333333,14.9805333333,8.80399999999,46.9902666667,16.4951,11.3922,6.47053333333
816.29,4.399,12.9830666667,11.5426666667,10.4624666667,15.4452,8.76866666668,47.2409333333,16.5255333333,11.6303333333,6.55966666667
816.59,5.49686666667,13.495,12.5629333333,10.7371333333,15.9296,8.72079999999,47.1136,17.7842333333,12.4774,6.93306666667
816.89,6.02726666667,13.306,13.0776666667,10.5206666667,15.9178,8.98626666667,46.3472,17.9041666667,13.1049333333,7.0776
817.20,6.62126666667,13.8239333333,13.4150666667,10.7992,16.6304,9.99999999999,47.2207333333,18.4334,13.9236666667,7.81106666667
817.50,6.64886666667,13.4042666667,13.6702666667,10.2748,16.4717333333,9.69846666667,46.6310666667,17.992,13.555,7.00366666667
817.81,3.73333333333,10.5806,11.2085333333,7.5354,13.7979333333,7.51826666667,44.1462,15.0322,11.2516,3.8452
818.11,3.81413333333,10.4482,11.3609333333,7.93806666667,14.0261333333,7.34306666666,43.7979333333,15.1710666667,11.4099333333,4.34386666667
818.41,3.18446666667,9.21566666668,10.5255333333,7.17646666667,13.6626666667,6.3058,43.0588666667,14.2156,10.3058666667,3.45093333333
818.72,3.8876,9.99246666667,11.3257333333,7.38573333333,14.3145333333,6.23226666667,44.1648666667,14.9475,10.8164666667,3.76786666667
819.02,4.3228,10.9474,12.3087333333,7.965,14.8912666667,6.39293333333,45.1648,16.0807,11.6421333333,4.4492
819.33,4.87113333333,11.3823333333,12.3267333333,7.96526666667,14.7623333333,7.18226666667,44.8835333333,16.1478333333,11.9602666667,4.80266666667
819.63,5.01473333333,11.5852,12.1464,8.06213333333,14.9371333333,7.64493333333,44.8542,16.5115,12.1090666667,5.34086666667
819.93,6.01026666667,12.6679333333,13.0878,9.39046666667,16.0884,8.98853333333,46.1621333333,17.4034333333,13.1324,6.78713333333
820.24,6.47226666667,13.1014666667,13.3707333333,10.0093333333,16.4442,9.52686666666,46.7227333333,18.0014333333,13.4418,7.40333333333
820.54,6.97873333333,13.3646666667,13.8230666667,10.5692,16.4218,9.89239999999,46.7758666667,18.3949,13.8042666667,7.87393333333
820.85,7.01293333334,13.3625333333,13.9032666667,10.6857333333,16.3563333333,10.0332,46.6294,18.4618666667,14.0418666667,8.1556
821.15,7.56606666667,13.7574,14.3704,11.1942666667,17.0571333334,10.537,47.3471333333,18.9688666667,14.6243333333,8.73826666667
821.45,7.6786,13.8102666667,14.4134666667,11.1442,17.0694,10.6463333333,47.239,18.9652333333,14.6179333333,8.7546
821.76,7.54586666667,13.7304,14.292,10.9812,16.9048666667,10.4518666667,47.1582666667,18.7918666666,14.4432,8.68406666667
822.06,7.54266666667,13.6811333333,14.2198666667,11.0640666667,16.8370666667,10.4388,47.1542,18.7206,14.5113333333,8.80186666667
822.36,7.47693333333,13.443,14.0727333334,10.8905333333,16.6793333333,10.3282,46.9166,18.4873333333,14.3124,8.68406666666
822.67,7.59026666667,13.507,14.2751333333,11.0102666667,16.8245333333,10.4154666667,46.9606666667,18.5890666667,14.3972,8.8924
822.97,7.66313333333,13.5688,14.5088,11.0934,16.8498666667,10.49,47.1873333333,18.7506333333,14.4558666667,9.0342
823.27,7.30233333333,13.2631333333,14.1763333333,10.6553333333,16.4019333333,10.0676,46.8704666667,18.4879333334,14.1472,8.65406666667
823.58,7.51093333334,13.364,14.293,10.7956,16.4628666667,10.0830666667,46.9841333334,18.6309,14.3488,8.82226666667
823.88,7.72766666667,13.6182,14.5862666667,10.9825333333,16.8054,10.2396,47.361,18.9137666667,14.7221333333,9.0272
824.18,7.93386666667,13.6890666667,14.6805333333,11.0282,16.9435333333,10.2494,47.4583333333,18.9485666667,14.9416,9.14013333333
824.49,8.39326666667,14.2104666667,15.122,11.3582666667,17.1639333333,10.5042,47.6565333333,19.3255333333,15.2878,9.59706666667
824.79,8.28493333333,14.2456666667,15.1044,11.2207333333,16.9978,10.2292666667,47.8286666667,19.3500666667,15.3644,9.59226666667
825.09,8.72106666666,14.6908666667,15.5621333333,11.6133333333,17.4920666667,10.6648,48.3009333333,19.7496666667,15.8468,10.1118666667
825.39,8.87526666667,14.7078,15.5771333333,11.5858666667,17.6064666667,10.8516666667,48.0146,19.7180666667,15.8532,10.2378
825.70,9.08973333334,14.9754666667,15.6888666667,11.8297333333,17.7122666667,11.0086,48.364,19.9907,16.2516666667,10.5042666667
826.00,8.95786666666,15.1287333333,15.6878666667,11.7286666667,17.5818,10.8772,48.6622666667,20.1033333333,16.4569333333,10.4798666667
826.30,8.95520000001,15.0056,15.4902,11.8216,17.5061333333,10.9261333333,48.4705333333,20.0545666667,16.4887333333,10.2776
826.61,9.80413333334,15.5376666667,16.2988666667,12.7186,18.3151333333,11.8618666667,48.7881333333,20.7087333333,17.3657333333,11.1227333333
826.91,9.95213333333,15.7911333333,16.412,12.824,18.5324,12.1616666667,48.6342,20.6542333333,17.5772,11.299
827.21,9.43486666668,15.3244666667,15.8832666667,12.4116,18.1246,11.8048,48.1086,20.1959666667,16.9621333333,10.9216666667
827.51,9.44933333333,15.5000666667,15.8455333333,12.5317333333,18.2502666666,12.066,47.9700666667,20.2852,16.8426,10.9710666667
827.82,9.56500000001,15.6070666667,15.943,12.8162666667,18.4181333333,12.1612,47.9529333333,20.3912666667,17.021,11.1468666667
828.12,10.7304666667,16.5736,16.8154666667,13.9779333333,19.3731333333,13.1794666667,48.7686,21.1666333333,18.0241333333,12.0474666667
828.42,10.8589333333,16.8689333333,16.8985333333,14.2125333334,19.0910666667,13.0252666667,48.581,21.1296333333,18.286,12.0496666667
828.72,11.4601333333,17.4432,17.5419333333,14.7758,19.3678,13.5902666667,48.7255333333,21.5056666667,18.8263333333,12.5113333333
829.02,12.1532,17.8704,18.1910666667,15.4672666667,20.2095333333,14.3211333333,49.0485333333,21.9584333333,19.4611333333,13.1665333333
829.33,13.1890666667,18.4274666667,18.7996666667,16.4456666667,21.0794,15.3199333333,49.2068666667,22.3308,20.1303333333,13.9567333333
829.63,14.0076666667,19.3100666667,19.4902666667,17.2922,21.7604666667,15.9485333333,49.4517333333,22.6228,20.7568,14.8776
829.93,13.7918,19.1646,18.9149333333,16.6114666667,21.5549333333,15.1666666667,49.533,22.0249333333,20.116,14.337
830.23,13.1214,18.4072,18.4842666667,16.1015333334,21.2010666667,14.7271333333,49.4091333333,21.6185,19.1584666667,13.7829333333
830.54,12.5699333333,17.8571333333,18.1513333333,15.1401333333,20.4762666667,13.9145333333,49.2576,20.9348333333,18.8655333333,13.3614
830.84,12.8619333333,17.9124666667,18.1668666667,15.3534666666,20.3964666667,14.044,49.8914666667,21.0026333333,19.364,13.5278
831.14,10.8410666667,15.6712,16.2346,13.2639333333,18.2716,12.1142,48.2870666667,18.9506666667,17.2069333333,11.7130666667
831.44,9.08533333333,14.1627333333,15.3876,11.9457333333,17.5426666666,11.0465333333,47.9303333333,17.7480666667,15.8449333333,10.7364666667
831.74,8.32213333333,13.1162,14.4942666667,11.1910666667,17.3559333333,10.6144,47.4082666667,17.3633,15.1087333333,10.4194
832.04,6.08046666667,11.4586,12.8772666667,9.22186666665,16.0189333333,8.69346666666,46.7898,15.9426666667,13.3913333333,8.49066666667
832.35,4.53293333333,10.593,11.7245333334,7.69586666667,14.6081333333,7.53913333333,45.8214666667,14.683,11.9358666667,7.06193333334
832.65,3.4732,10.3088666667,11.3300666667,7.03080000001,14.2439333333,6.6406,46.0748,14.4649666667,11.4602,6.19826666667
832.95,3.11893333333,9.94486666667,11.3849333333,6.84446666667,14.2647333333,6.45193333333,46.3418666667,14.4546333333,11.5992,5.75366666667
833.25,2.96486666667,9.94826666667,11.4624,7.21933333333,14.0242,6.62653333333,46.1080666667,14.4992,11.8366,5.9758
833.55,3.38033333333,10.6268666667,11.8585333333,7.33486666667,13.9574666667,6.79373333333,46.4292666667,14.8688666667,12.3336666667,6.25246666666
833.85,3.67106666666,10.9324666667,11.9721333333,7.77593333333,14.2498,7.0846,46.5328,15.0106,12.2990666667,6.50593333333
834.16,4.6694,12.0001333333,12.8611333333,8.60700000001,15.2581333334,7.7926,46.8172,15.8807333333,12.9234,7.56413333333
834.46,5.498,12.7568666667,13.6113333333,9.45180000001,15.8918666667,8.57146666667,47.0321333334,16.6872333333,13.8429333333,8.2368
834.76,5.12506666667,12.0758,12.8598,8.56093333333,15.1224,7.64006666667,46.1983333333,16.1168666667,13.265,7.48226666667
835.06,5.938,12.4578666667,13.4638666667,9.07546666666,15.5354666667,8.12926666666,46.6341333334,16.5797,13.7901333333,7.613
835.36,7.40546666666,13.2366666667,14.6120666667,10.1846666667,16.4421333333,9.20133333334,47.0645333333,17.4395,14.9530666667,8.69006666666
835.66,8.22959999999,13.7912666667,15.0183333334,10.8302,16.8071333333,9.28573333333,47.5459333333,18.2509666667,15.5556,9.15753333333
835.96,9.13780000001,14.0154666667,15.3796,11.4992666667,17.1107333333,9.76193333334,47.1042666667,18.9157333333,16.0875333333,9.92920000001
836.26,9.10313333332,14.0889333333,14.6046,10.8405333333,16.6172666667,9.57626666667,47.0763333333,18.5734,15.2542666667,9.73173333333
836.57,9.92220000001,14.4599333333,15.136,11.3209333333,17.3426666667,10.0466666667,47.9488,19.4677,15.7576,10.0233333333
836.87,11.1333333333,15.0583333333,15.9833333333,12.6916666667,18.525,11.175,48.4166666667,20.3875,16.5583333334,10.8666666667
837.17,12.7443333333,16.5194,17.3049333333,14.1544666666,20.0358,12.7085333333,49.3618666667,21.843,18.4024666667,12.3962666667
837.47,10.6307333333,13.9338666667,15.4655333333,12.3024666667,18.4085333333,10.5707333333,48.5784,19.6846,16.9669333333,9.5694
837.77,11.8082,13.7472,15.6644666667,12.353,19.3790666667,11.0239333333,50.109,20.2069666667,17.5816666667,9.6622
838.07,14.048,16.0021333333,17.8672,14.8406666667,21.3066666667,13.8357333333,51.7476,22.3339333333,19.3634,11.6137333333
838.37,13.5781333333,16.2587333333,17.8088666667,14.4173333333,20.7808,13.9626666667,52.1794,21.9114333333,19.2306666667,11.4802
838.67,13.9286666667,16.7143333333,17.2857333333,15.2977333333,20.8095333333,14.2975333333,52.5834,22.3215333333,19.0357333333,11.7618666667
838.97,15.5282666667,18.1319333333,19.2877333333,17.5366666667,22.6036666667,16.7075333333,53.0530666667,23.8237,20.5488666667,13.6837333334
839.27,14.9041333333,17.6730666667,18.9296,17.3123333333,22.5131333333,16.9284,52.6586,23.1240333333,19.907,13.2632666666
839.57,14.536,16.8499333333,18.7054,17.606,22.3941333333,16.9300666667,51.7296,22.8293666667,20.5040666666,13.4593333333
839.87,14.0167333333,16.4747333333,18.2975333333,16.7986666667,21.0552,16.5706666667,51.6187333333,21.8346,19.8080666667,13.2973333334
840.17,12.6786666667,15.3092,16.9576666667,14.6789333333,19.709,14.6666,50.2787333333,20.1696666667,18.5455333333,11.7696
840.47,11.434,14.2396,15.9404666667,13.2092666667,18.4357333333,13.5816,49.6833333333,19.1929666667,17.2935333333,10.6392666667
840.77,13.973,16.9127333334,17.9090666667,15.2768666667,19.9017333333,15.904,51.1318,21.6360333333,19.6188,13.3458
841.07,13.0741333333,17.2840666667,17.6048666667,14.9628666667,19.0370666667,15.6666666667,49.9999333333,21.7222666667,18.7408666667,12.9506
841.37,12.22,16.3981333333,17.1708666667,13.9882,17.852,14.4466666667,49.7577333333,21.2769333333,18.1402666667,12.0890666667
841.67,11.632,15.6846,16.8188,13.9972,18.119,13.693,49.4052666667,21.6598,17.5935333333,11.7704666667
841.97,11.3081333333,15.0627333333,17.2358,12.9343333333,17.9897333333,12.4169333333,49.6377333333,21.5741333333,18.0486,11.7664
842.27,8.27299999999,12.1607333333,14.3453333333,9.07633333333,14.8916,9.47786666667,48.1124,18.1044,15.3252666667,9.02826666667
842.57,7.87713333332,11.8421333333,14.4385333333,8.03520000001,14.1929333333,8.0702,49.3333333333,18.3421666667,14.7720666667,9.01746666665
842.87,10.0558666667,14.0780666667,17.2254,9.2178,15.1956,8.82686666667,51.5084,20.6332,16.3501333333,10.3538
843.17,11.447,15.4762666667,18.5532,10.3112666667,16.7215333333,8.88273333333,51.7214666667,21.8407333333,17.1245333333,11.7398666667
843.47,11.686,15.3682666667,18.5466666667,11.3372666667,16.8994,8.70166666667,52.9264,22.1318,17.4418,12.3062
843.77,11.7234666667,15.4592666666,18.2456,11.1662,16.388,7.49246666666,54.0556666667,22.3425333333,17.3788,11.7028666667
844.07,11.5569333333,15.6112666667,19.0596666667,12.2883333333,16.9905333333,7.58606666666,54.0022,23.3648333333,16.9904666667,12.8526666667
844.37,13.4422666667,17.8867333333,21.5686666667,14.1828666667,18.8235333333,8.80173333333,56.0783333333,24.1285666667,20.1524,14.7929333333
844.67,10.6579333333,16.6554,18.6845333333,11.8396,17.5696666667,6.845,54.1138,21.1260666667,18.9297333333,12.1516666666
844.97,14.5607333333,19.9576666667,21.4392,15.7038,19.6402666667,10.8784666667,55.2168666667,23.9683,23.0476666666,14.8571333333
845.27,13.6286,20.0002,21.308,16.6244,18.7974666667,11.9198,55.6329333333,23.5021333333,22.2785333333,14.3038
845.57,13.1870666667,20.4388,20.8568666667,17.0533333333,18.558,11.6198,54.7335333333,23.5737666667,22.4242666667,14.3154666667
845.87,12.2326,19.0444666667,19.3768,15.8048,17.0302,10.6543333333,52.3987333334,22.378,22.0353333333,11.8588
846.17,13.2928,19.4512666667,19.6950666667,17.4389333333,17.5812666667,11.5852,51.1382,22.1137666667,22.6829333333,12.1342
846.47,12.5198666667,19.2858,18.4523333333,16.508,17.5198,13.4325333333,48.4722666667,21.1210666667,22.3611333333,10.6151333333
846.77,12.6146,18.8622666667,18.2634666667,16.1077333333,17.2854,14.3314,46.4470666667,21.4071333333,21.6766666667,10.3393333333
