wavelength,Back_UroStom,Belly_UroStom,Breast_UroStom,Crissum_UroStom,Crown_UroStom,DorTail_UroStom,Rump_UroStom,Throat_UroStom,WingTip_UroStom
445.02,5.66522222222,20.7762666667,29.6002222222,8.69877777778,5.05966666667,7.19211111111,5.03,35.4275555555,6.91661111111
445.37,5.65766666667,20.7730777778,29.5997777778,8.69566666667,5.05855555555,7.18566666667,5.00777777778,35.4271111111,6.904
445.72,5.64033333333,20.7690666667,29.5847777778,8.68411111111,5.04577777778,7.19355555556,5.00788888889,35.4218888889,6.885
446.08,5.66577777778,20.7740444444,29.5971111111,8.70444444444,5.06322222222,7.19633333333,5.02211111111,35.433,6.89977777778
446.43,5.66577777778,20.7880555555,29.6033333333,8.66788888889,5.05622222222,7.17822222222,5.01577777778,35.436,6.90038888889
446.79,5.64077777778,20.7722333333,29.5718888889,8.65755555555,5.04466666667,7.14544444444,4.98833333333,35.4398888889,6.88766666667
447.14,5.63411111111,20.7711222222,29.5836666667,8.65055555556,5.03644444445,7.13966666667,4.98144444444,35.4421111111,6.87494444444
447.50,5.62277777778,20.7886555555,29.6113333333,8.66788888889,5.03388888889,7.132,4.978,35.4682222222,6.87872222222
447.85,5.62977777778,20.7912333333,29.6131111111,8.66733333333,5.04388888889,7.11466666667,4.97855555556,35.4914444444,6.88061111111
448.21,5.64044444444,20.8122666667,29.6645555555,8.69155555556,5.08144444444,7.11522222222,5.00288888889,35.5102222222,6.90594444445
448.56,5.64333333333,20.8512777778,29.6974444445,8.70122222222,5.10033333334,7.10811111111,5.01733333333,35.5668888889,6.91105555556
448.92,5.66477777778,20.8920555556,29.741,8.71577777778,5.11433333334,7.13811111111,5.03777777778,35.6001111111,6.92727777778
449.27,5.672,20.9186555556,29.7412222222,8.74222222222,5.12488888889,7.13988888889,5.06777777778,35.6288888889,6.95
449.62,5.68655555556,20.9369666667,29.7611111111,8.77366666667,5.136,7.12822222222,5.07133333333,35.6533333333,6.95694444444
449.98,5.67777777778,20.9480444444,29.73,8.77055555555,5.13177777778,7.12233333333,5.06911111111,35.6708888889,6.93155555556
450.33,5.63822222222,20.9455111111,29.7317777778,8.791,5.12655555555,7.11044444444,5.053,35.7005555556,6.92461111111
450.69,5.67877777778,20.9886777778,29.8047777778,8.80555555555,5.15344444444,7.14877777778,5.08588888889,35.7472222222,6.94755555556
451.04,5.70455555555,21.0024111111,29.8043333333,8.82144444444,5.17122222222,7.15388888889,5.10366666667,35.7842222222,6.97105555555
451.40,5.71377777778,20.9854111111,29.7856666667,8.829,5.17211111111,7.15011111111,5.10488888889,35.7713333333,6.96494444444
451.75,5.69222222222,20.9945222222,29.8057777778,8.82444444444,5.15633333333,7.15144444444,5.08911111111,35.827,6.94766666667
452.10,5.67255555555,20.9873444445,29.8035555555,8.79488888889,5.10488888889,7.124,5.04155555556,35.8394444444,6.89522222222
452.46,5.677,20.9966555556,29.8251111111,8.82677777778,5.11733333334,7.14622222222,5.04711111111,35.8633333333,6.91466666667
452.81,5.71522222222,21.0276222222,29.8755555555,8.90055555555,5.15688888889,7.18066666667,5.08711111111,35.9063333333,6.93488888889
453.17,5.69988888889,21.0142777778,29.8977777778,8.87777777778,5.13111111111,7.18322222222,5.06877777778,35.8921111111,6.917
453.52,5.71411111111,21.0300555555,29.8866666667,8.87711111111,5.14888888889,7.21677777778,5.09211111111,35.9202222222,6.93255555556
453.87,5.73611111111,21.1107333334,29.9784444444,8.91055555556,5.18133333333,7.25611111111,5.11444444444,35.9758888889,6.98561111111
454.23,5.78322222222,21.1007444444,29.964,8.91922222222,5.201,7.27866666667,5.12344444444,35.9681111111,6.99794444445
454.58,5.77511111111,21.1035333333,29.9504444444,8.93855555556,5.19355555556,7.28133333333,5.12533333333,35.9781111111,6.98605555556
454.93,5.78022222222,21.0961222222,29.9335555556,8.93377777778,5.20066666666,7.26166666667,5.12833333333,35.951,6.99794444444
455.29,5.77166666667,21.1104,29.9878888889,8.95344444445,5.19611111111,7.261,5.13555555556,35.9875555555,6.99311111111
455.64,5.81066666667,21.1510888889,30.0173333333,8.96388888889,5.209,7.30666666667,5.16088888889,35.982,7.048
456.00,5.83488888889,21.1881666666,30.0525555555,8.99411111111,5.25877777778,7.35133333333,5.20533333333,36.0038888889,7.09472222222
456.35,5.81288888889,21.1569,30.017,8.97844444444,5.23922222222,7.32811111111,5.17177777778,35.9937777778,7.06794444444
456.70,5.78355555556,21.1635333333,30.0367777778,8.92966666667,5.214,7.32666666666,5.16855555556,36.0268888889,7.06561111111
457.06,5.83566666667,21.2116111111,30.1063333333,8.96688888889,5.262,7.37466666667,5.22777777778,36.0982222222,7.11688888889
457.41,5.81022222222,21.1635444444,30.0862222222,8.98888888889,5.25366666667,7.35166666667,5.20877777778,36.0562222222,7.10605555556
457.76,5.77377777778,21.0928777778,30.0093333333,8.94711111111,5.21488888889,7.33666666667,5.17744444444,36.0185555555,7.0595
458.12,5.76066666666,21.0896888889,30.0236666667,8.93666666667,5.18933333333,7.31933333333,5.17666666666,36.015,7.03911111111
458.47,5.77066666667,21.1026444444,30.009,8.93688888889,5.20088888889,7.32266666667,5.186,36.0263333333,7.05033333333
458.82,5.76177777778,21.1176888889,30.0458888889,8.95044444444,5.19977777778,7.32733333333,5.181,36.0477777778,7.05511111111
459.18,5.74644444444,21.0963333333,30.0461111111,8.91233333333,5.18511111111,7.30622222222,5.16088888889,36.0443333333,7.04305555555
459.53,5.71666666666,21.0788111111,30.0268888889,8.92,5.16977777778,7.27955555556,5.14711111111,36.0321111111,7.00816666667
459.88,5.71022222222,21.0551111111,29.9953333334,8.92922222222,5.14788888889,7.26811111111,5.14033333333,36.0227777778,7.00461111111
460.24,5.72844444444,21.0805,30.0318888889,8.93655555555,5.14911111111,7.27533333333,5.15177777778,36.0496666667,7.00383333333
460.59,5.71633333333,21.0739222222,30.0196666667,8.93966666667,5.15333333333,7.26566666667,5.13977777778,36.0504444444,6.98888888889
460.94,5.70911111111,21.0697444444,29.9938888889,8.94733333333,5.13833333333,7.24011111111,5.12411111111,36.0424444444,6.98616666667
461.29,5.71066666667,21.1202444444,30.0532222222,8.94488888889,5.13511111111,7.24044444444,5.12533333333,36.0978888889,6.99755555556
461.65,5.72566666667,21.1491111111,30.1021111111,8.974,5.15155555556,7.24244444444,5.14911111111,36.1481111111,7.01483333333
462.00,5.735,21.1777,30.1241111111,8.98155555556,5.15355555556,7.24822222222,5.15244444445,36.1934444445,7.03516666667
462.35,5.73511111111,21.1913444445,30.1827777778,9.00155555555,5.15622222222,7.244,5.15733333333,36.2294444444,7.059
462.71,5.71655555555,21.1944333333,30.1594444444,8.984,5.11677777778,7.23255555555,5.13455555556,36.2333333333,7.035
463.06,5.73744444444,21.2431888889,30.1777777778,9.02788888889,5.14188888889,7.26555555556,5.16433333333,36.2754444444,7.07061111111
463.41,5.77222222222,21.2776666666,30.2311111111,9.05,5.16366666667,7.28366666667,5.18577777778,36.3447777778,7.10122222222
463.76,5.788,21.2996111111,30.3162222222,9.07922222222,5.18644444445,7.29922222222,5.18811111111,36.3968888889,7.108
464.12,5.78611111111,21.2879333333,30.3101111111,9.085,5.20833333333,7.31111111111,5.19744444444,36.4235555556,7.12644444444
464.47,5.79622222222,21.3001777778,30.2987777778,9.07844444444,5.18855555556,7.30455555555,5.18811111111,36.4217777778,7.15361111111
464.82,5.77133333333,21.2835111111,30.28,9.06711111111,5.16666666667,7.30277777778,5.15044444445,36.4242222222,7.12238888889
465.17,5.76177777778,21.2598666667,30.2546666667,9.05066666667,5.15266666667,7.28266666667,5.13722222222,36.426,7.10322222222
465.53,5.74377777778,21.2716,30.2646666667,9.04444444444,5.12788888889,7.26988888889,5.11588888889,36.4166666667,7.08833333333
465.88,5.76088888889,21.2841444444,30.2392222222,9.07411111111,5.16011111111,7.28811111111,5.14722222222,36.3773333333,7.10194444444
466.23,5.77111111111,21.2733888889,30.2028888889,9.07988888889,5.16077777778,7.26933333333,5.15844444444,36.333,7.07172222222
466.58,5.80166666667,21.2911888889,30.2648888889,9.10155555556,5.19611111111,7.3,5.19066666666,36.3853333333,7.08394444444
466.94,5.81566666667,21.2966222222,30.3018888889,9.10655555556,5.19966666666,7.30777777778,5.202,36.4244444445,7.09944444445
467.29,5.79177777778,21.2687555556,30.269,9.07311111111,5.17966666667,7.27088888889,5.17877777778,36.379,7.0685
467.64,5.79511111111,21.2722444444,30.2152222222,9.04688888889,5.16777777778,7.24144444444,5.17588888889,36.3741111111,7.06094444444
467.99,5.78833333333,21.2848555556,30.2147777778,9.05122222222,5.15133333333,7.23144444445,5.16822222222,36.3814444444,7.06905555556
468.35,5.80722222222,21.3005333333,30.2644444445,9.08988888889,5.18433333333,7.23922222222,5.189,36.3935555555,7.07055555555
468.70,5.79866666667,21.3242222222,30.329,9.082,5.19722222222,7.20255555555,5.18077777778,36.4323333333,7.04827777778
469.05,5.83455555556,21.3474777778,30.3621111111,9.09711111111,5.22633333333,7.23955555555,5.22066666667,36.4472222222,7.07011111111
469.40,5.885,21.3936555556,30.416,9.15544444444,5.28766666667,7.27155555556,5.26766666667,36.5248888889,7.12638888889
469.75,5.89122222222,21.4233444444,30.4806666667,9.16133333333,5.29811111111,7.285,5.26722222222,36.6103333334,7.15088888889
470.11,5.87888888889,21.4613222222,30.5343333333,9.14666666667,5.29544444444,7.28533333334,5.25777777778,36.6782222222,7.18761111111
470.46,5.87644444444,21.4756555555,30.5002222222,9.16377777778,5.31955555555,7.27266666667,5.26188888889,36.6911111111,7.19894444444
470.81,5.87155555556,21.4849,30.468,9.15222222222,5.317,7.27333333333,5.24288888889,36.6813333333,7.18988888889
471.16,5.89188888889,21.5440111111,30.5364444444,9.21633333333,5.34577777778,7.32788888889,5.28422222222,36.7848888889,7.22288888889
471.51,5.88133333334,21.5835222222,30.5715555556,9.25611111111,5.36644444445,7.35444444444,5.29777777778,36.8001111111,7.24105555556
471.87,5.91222222222,21.6138111111,30.613,9.27544444444,5.37777777778,7.38177777778,5.32177777778,36.8265555556,7.24327777778
472.22,5.88866666667,21.6130444445,30.6048888889,9.26366666667,5.37155555556,7.39244444445,5.31577777778,36.8152222222,7.24766666667
472.57,5.89944444444,21.6009333333,30.567,9.26766666667,5.37766666667,7.39966666667,5.33877777778,36.8008888889,7.279
472.92,5.89522222222,21.5902555556,30.5364444444,9.268,5.36555555555,7.38566666667,5.31911111111,36.809,7.26827777778
473.27,5.86055555556,21.5492777778,30.4646666667,9.218,5.30455555555,7.35633333333,5.27677777778,36.7488888889,7.21977777778
473.62,5.87077777778,21.5667333333,30.4841111111,9.26066666667,5.32255555556,7.36144444444,5.29644444444,36.7692222222,7.21505555555
473.98,5.89044444444,21.5973555555,30.5102222222,9.28944444445,5.352,7.40811111111,5.30433333333,36.788,7.21566666667
474.33,5.90722222222,21.6338333333,30.5754444445,9.32344444444,5.36411111111,7.45033333333,5.33433333333,36.8333333333,7.25033333333
474.68,5.91,21.6328333333,30.6048888889,9.36155555555,5.36766666667,7.45311111111,5.34766666667,36.844,7.22827777778
475.03,5.89277777778,21.6166666667,30.5631111111,9.32222222222,5.34622222222,7.41811111111,5.29722222222,36.7943333333,7.22316666667
475.38,5.92566666667,21.6064111111,30.5737777778,9.30488888889,5.35033333333,7.42444444445,5.30588888889,36.8164444445,7.22383333333
475.73,5.90844444445,21.6091666666,30.5493333333,9.30677777778,5.36411111111,7.43111111111,5.31255555556,36.8067777778,7.23594444444
476.08,5.89244444444,21.5805888889,30.504,9.30788888889,5.33166666667,7.40788888889,5.28933333334,36.833,7.20994444445
476.44,5.89755555555,21.5991,30.5275555556,9.33144444445,5.32155555556,7.42266666667,5.29666666667,36.8656666667,7.20988888889
476.79,5.87133333333,21.5950888889,30.5501111111,9.33188888889,5.31022222222,7.43555555555,5.28944444444,36.8996666667,7.22172222222
477.14,5.85722222222,21.6039222222,30.5695555556,9.34677777778,5.30566666667,7.42744444444,5.29022222222,36.9277777778,7.21938888889
477.49,5.83533333333,21.5689444445,30.5488888889,9.31377777778,5.26888888889,7.40755555556,5.26255555556,36.8897777778,7.21416666667
477.84,5.812,21.5130777778,30.5107777778,9.30477777778,5.22911111111,7.37744444444,5.23955555555,36.8538888889,7.1765
478.19,5.80044444444,21.4999888889,30.472,9.275,5.20677777778,7.36722222222,5.22233333334,36.8327777778,7.16322222222
478.54,5.81911111111,21.4865444445,30.4611111111,9.27466666667,5.21833333333,7.36555555556,5.22588888889,36.8035555556,7.18805555556
478.89,5.84411111111,21.4758,30.4333333333,9.30866666667,5.23388888889,7.38477777778,5.266,36.7873333333,7.20272222222
479.24,5.80466666666,21.4722666667,30.4256666667,9.32577777778,5.21255555556,7.36033333333,5.24833333333,36.7948888889,7.19005555556
479.60,5.812,21.4572555556,30.4365555555,9.33688888889,5.19333333333,7.35811111111,5.24233333333,36.8015555556,7.19405555555
479.95,5.84333333333,21.4795888889,30.4665555556,9.37822222222,5.23322222222,7.38955555556,5.26677777778,36.7935555556,7.22322222222
480.30,5.84877777778,21.4635777778,30.472,9.38,5.25811111111,7.41033333333,5.28366666667,36.753,7.24566666667
480.65,5.87244444444,21.4674666667,30.4458888889,9.38211111111,5.27822222222,7.41388888889,5.28622222222,36.7102222222,7.25238888889
481.00,5.87144444444,21.4277,30.3868888889,9.35844444444,5.28511111111,7.43211111111,5.27822222222,36.6735555555,7.22855555555
481.35,5.86611111111,21.4292444444,30.3873333333,9.33477777778,5.29355555555,7.43755555556,5.27633333333,36.6963333333,7.197
481.70,5.84466666667,21.4373333333,30.4274444445,9.29133333333,5.276,7.41866666667,5.24744444444,36.7565555556,7.17644444444
482.05,5.83366666667,21.4610666666,30.4988888889,9.30155555556,5.26555555555,7.40066666667,5.23244444444,36.8071111111,7.17011111111
482.40,5.80577777778,21.4751777778,30.5164444444,9.27322222222,5.23966666667,7.39933333333,5.21211111111,36.8445555556,7.16155555556
482.75,5.79966666667,21.4916222222,30.5792222222,9.28666666667,5.23488888889,7.39477777778,5.20666666666,36.9082222222,7.1525
483.10,5.811,21.5176444444,30.6054444444,9.28344444445,5.23944444444,7.40644444444,5.21177777778,36.9441111111,7.15688888889
483.45,5.80888888889,21.5261444445,30.6211111111,9.28177777778,5.23755555556,7.39655555555,5.20188888889,36.9597777778,7.15305555556
483.80,5.79633333333,21.5117777778,30.6055555556,9.25744444444,5.21888888889,7.38088888889,5.19,36.9491111111,7.13688888889
484.15,5.78588888889,21.5057888889,30.5907777778,9.25455555556,5.20811111111,7.37388888889,5.17977777778,36.9488888889,7.12444444444
484.50,5.78111111111,21.5086555556,30.6051111111,9.25266666667,5.20344444444,7.37177777778,5.18344444444,36.9718888889,7.12466666667
484.85,5.77944444444,21.52,30.6274444445,9.25688888889,5.202,7.36622222222,5.18677777778,36.9924444444,7.13722222222
485.20,5.78133333333,21.5420111111,30.6395555556,9.26622222222,5.19522222222,7.36811111111,5.19188888889,37.0071111111,7.14983333333
485.55,5.78222222222,21.5508444444,30.631,9.29144444445,5.19966666667,7.37655555556,5.20422222222,37.0167777778,7.16738888889
485.90,5.77133333333,21.5373444444,30.6135555556,9.286,5.19288888889,7.38222222222,5.19766666666,37.0121111111,7.161
486.25,5.779,21.5377666666,30.6234444444,9.32066666667,5.20577777778,7.38933333333,5.20577777778,37.022,7.168
486.60,5.77133333333,21.5434888889,30.5918888889,9.30711111111,5.19944444444,7.38888888889,5.20322222222,36.998,7.16738888889
486.95,5.75988888889,21.5098222222,30.548,9.30688888889,5.18922222222,7.38255555555,5.19544444444,36.9391111111,7.16761111111
487.30,5.75422222222,21.4999555556,30.5367777778,9.30544444444,5.18577777778,7.38022222222,5.19911111111,36.9274444444,7.15872222222
487.65,5.758,21.5208777778,30.5566666667,9.32811111111,5.19077777778,7.39533333333,5.20911111111,36.9615555556,7.172
488.00,5.77388888889,21.5441111111,30.5791111111,9.35455555556,5.20744444445,7.40966666667,5.22322222222,36.9973333333,7.19627777778
488.35,5.78288888889,21.5533666667,30.5948888889,9.37366666667,5.21922222222,7.42188888889,5.23355555556,37.0032222222,7.20238888889
488.70,5.78822222222,21.5558222222,30.6044444444,9.38033333333,5.22533333333,7.42688888889,5.23233333333,36.9936666667,7.20266666667
489.05,5.77377777778,21.5149222222,30.577,9.37555555556,5.21244444444,7.40644444444,5.21322222222,36.9698888889,7.193
489.40,5.76666666667,21.4813222222,30.5413333333,9.36833333333,5.20244444444,7.40288888889,5.20422222222,36.9187777778,7.18038888889
489.75,5.79366666667,21.4847222222,30.5388888889,9.39577777778,5.231,7.41866666667,5.23666666666,36.9061111111,7.19866666667
490.10,5.80788888889,21.4795111111,30.5098888889,9.38288888889,5.23455555556,7.41322222222,5.24177777778,36.8771111111,7.20105555556
490.45,5.81922222222,21.4503222222,30.5021111111,9.38011111111,5.24344444445,7.419,5.24233333333,36.8415555556,7.20705555556
490.80,5.83177777778,21.4767,30.5337777778,9.40555555556,5.25966666667,7.43055555555,5.25577777778,36.8944444444,7.21644444444
491.15,5.83122222222,21.4958222222,30.514,9.41655555556,5.271,7.44077777778,5.25555555556,36.8947777778,7.22566666667
491.50,5.84277777778,21.5008555556,30.513,9.42522222222,5.28688888889,7.43077777778,5.26388888889,36.894,7.22311111111
491.85,5.83866666667,21.5081444444,30.5181111111,9.40455555555,5.26844444444,7.41322222222,5.24511111111,36.8888888889,7.19488888889
492.20,5.83744444445,21.5157555556,30.5046666666,9.40322222222,5.26122222222,7.40811111111,5.23666666667,36.8944444444,7.19577777778
492.55,5.84966666667,21.5379777778,30.5357777778,9.425,5.27411111111,7.41566666667,5.253,36.9212222222,7.20638888889
492.90,5.87122222222,21.5873333333,30.5908888889,9.45044444444,5.31177777778,7.44766666667,5.27522222222,36.9666666667,7.22344444445
493.25,5.89311111111,21.6380111111,30.6568888889,9.47222222222,5.336,7.46211111111,5.29588888889,37.0183333333,7.24511111111
493.60,5.87055555556,21.6437,30.6442222222,9.44433333333,5.32055555555,7.435,5.26344444444,37.0136666667,7.22816666667
493.95,5.888,21.6905666667,30.6983333333,9.48211111111,5.34555555555,7.46566666667,5.28788888889,37.0558888889,7.25133333333
494.30,5.90066666667,21.7349444445,30.7405555556,9.54088888889,5.37677777778,7.49288888889,5.31922222222,37.1386666667,7.27372222222
494.65,5.88711111111,21.7299444444,30.7321111111,9.52288888889,5.36288888889,7.47677777778,5.31422222222,37.1131111111,7.25611111111
495.00,5.89411111111,21.7072222222,30.7537777778,9.52722222222,5.35577777778,7.47988888889,5.33388888889,37.1178888889,7.25027777778
