wavelength,Back_ThrAbbm,Belly_ThrAbbm,Breast_ThrAbbm,Crissum_ThrAbbm,Crown_ThrAbbm,DorTail_ThrAbbm,Patch10_ThrAbbm,Patch11_ThrAbbm,Patch12_ThrAbbm,Rump_ThrAbbm,Throat_ThrAbbm,WingTip_ThrAbbm
760.38,11.5438,30.3652666667,26.3381333333,28.9504,13.4880666667,9.49899999999,45.7732,20.353,2.9803,20.9314,23.0767333333,12.5892
760.69,11.8522666666,30.5226,26.4750666667,29.1319333333,13.6684666667,9.70619999999,45.853,20.5558,3.0994,21.1620666667,23.1443333333,12.7948333333
761.01,12.0266,30.6833333333,26.893,29.4494666667,13.9632666667,9.88933333333,46.3464,20.7861333333,3.29826666667,21.2938,23.1914,13.0014
761.32,12.2264666667,31.0568666667,27.2014666667,29.5683333333,14.1341333333,10.3036666667,46.6038666667,21.0643333333,3.65703333333,21.4633333333,23.4626666667,13.3947666667
761.63,12.2029333333,31.1315333333,27.3598666667,29.7327333333,14.0998666667,10.2502,47.0327333333,21.1961333333,3.4712,21.5744666667,23.4884,13.4663
761.94,12.4806666667,31.3546,27.3757333333,29.8304,14.1437333333,10.4522666667,47.251,21.4369333333,3.45126666667,21.6819333333,23.5866333333,13.5394
762.26,12.3482,31.2609333334,27.2887333333,29.5698,14.0052,10.2917333333,47.3069333333,21.1645333333,3.1678,21.3892,23.5636666667,13.3095333333
762.57,12.49,31.2674,27.2638666667,29.4344666667,14.1484666667,10.3672666667,47.2049333333,21.3446666667,3.4216,21.5822666667,23.6776,13.4336
762.88,12.5942666667,31.4125333333,27.2870666667,29.6209333333,14.2673333333,10.6204666667,47.2956,21.4888666667,3.67313333333,21.7641333333,23.9071333333,13.5788666667
763.20,12.5659333333,31.2834,27.2872,29.5646,14.229,10.7042666667,47.0534,21.3941333333,3.71276666667,21.7374666667,23.9333,13.7469666667
763.51,12.9902666667,31.7938,27.7181333333,30.0928666667,14.5951333333,11.1628666667,47.4487333333,21.8253333333,4.0755,22.1256,24.4990666667,14.29
763.82,13.1018,31.9368,27.7526,30.1096,14.732,11.3275333333,47.2756666667,21.8857333333,4.22136666667,22.1154,24.6265333333,14.2997
764.14,12.7856666667,31.8502,27.7024666667,29.9754,14.5415333333,11.2758,47.2840666667,21.7436,4.07996666667,22.0862,24.6061333333,14.3191
764.45,13.0634,32.1146,27.8854666667,30.2192,14.7284,11.6246666667,47.1712666667,21.9786666667,4.39426666667,22.4373333333,24.9601333333,14.7898
764.76,13.0997333333,32.2060666667,28.1002666667,30.3224,14.7026,11.5996,47.1530666667,22.0764,4.5901,22.5243333333,25.1162,14.8954333333
765.07,12.8317333333,31.9525333333,27.8367333333,30.09,14.4145333333,11.5151333333,46.9174666667,21.8226666667,4.44456666667,22.3532666667,24.995,14.7320666667
765.39,12.8124666667,31.6944666667,27.7731333333,30.0068666667,14.3960666667,11.4314666667,46.5514,21.6989333333,4.58973333333,22.3628666667,25.0055666667,14.7546333333
765.70,12.6766666667,31.6989333333,27.5568666667,29.9914,14.2185333333,11.4289333333,46.4332,21.5590666667,4.52646666667,22.3494666667,24.9082,14.8290666667
766.01,12.8850666667,31.9938666667,27.8192,30.2496,14.3552666667,11.7558,46.5564666667,21.552,4.51786666667,22.556,25.139,15.1939333333
766.32,13.0112666667,31.7924,27.7684,30.0998,14.382,11.9254666667,46.153,21.4131333333,4.52833333333,22.6134666667,25.0631333333,15.3971
766.64,13.076,31.9072,27.7404666667,30.0865333333,14.3930666667,11.8986666667,46.2081333333,21.6834666667,4.35136666667,22.6398,24.9763,15.4238333333
766.95,13.0574666667,31.8932,27.7468666667,29.7126666667,14.1172666667,11.8119333333,45.8826,21.6202,4.32493333333,22.4854666667,24.7544666667,15.177
767.26,13.1648666667,31.8328,27.8725333334,29.8782666667,14.1152,11.908,45.9842666667,21.8222,4.40236666667,22.6794,24.8143,15.3842333333
767.57,13.3302,31.7278666667,27.5903333333,29.7969333333,14.2290666667,11.6875333333,45.6440666667,21.8471333333,4.4677,22.4918666667,24.8177666667,15.2115
767.88,13.14,31.4976666667,27.4202666667,29.6489333333,14.0387333333,11.33,45.6941333333,21.5909333333,4.22703333333,22.2061333333,24.5475333333,14.8342
768.20,13.1338666667,31.4457333334,27.1752,29.7008666667,13.9980666667,11.4158,45.8824666667,21.5984666667,3.8899,22.2565333333,24.4915666667,14.5911333333
768.51,13.3775333333,31.6931333333,27.4134,29.903,14.1994666666,11.4885333333,45.8141333334,21.9744,3.9523,22.2746666667,24.6223,14.8081333333
768.82,13.1143333333,31.8212666667,27.5604666667,29.9840666667,14.047,11.4574666667,45.999,21.9784666667,3.47293333333,22.0844,24.5520666667,14.5557666667
769.13,12.9050666667,31.5092666666,27.4186666667,29.6958666667,13.8298,11.2504,45.5010666667,21.9428,3.0995,21.9428,24.1968333333,14.2649333333
769.44,12.7520666667,31.1957333333,27.2223333333,29.5769333333,13.3996,11.056,45.2724,21.8542666667,3.0721,21.6848666667,23.9917666667,13.8778
769.76,12.7797333333,31.3917333333,27.4858,29.3439333333,13.3713333333,10.7583333334,45.6276666667,22.0060666667,2.9162,21.7822666666,24.1675666667,13.8489666667
770.07,12.8700666667,31.7921333333,27.8575333333,29.7022,13.8626666667,10.9592666667,46.2190666667,22.1755333334,3.3081,22.0822,24.5476,14.0455
770.38,11.8709333333,30.5756666666,26.9336666667,29.0854666666,13.401,10.0578,45.2959333333,21.1755333333,2.13783333333,21.2791333333,23.7040666667,13.3512333334
770.69,11.5510666667,30.1745333333,26.6057333333,28.7981333333,13.305,9.65493333333,44.6974666667,20.5804,1.89003333333,20.9093333334,23.4816333333,12.8198
771.00,11.5430666667,30.2186666667,26.9884,29.1006,13.4612,9.99586666667,44.8597333333,20.7384,1.94923333333,21.0682666667,23.4654333334,12.8465
771.32,11.6082666667,30.0624666667,26.8290666667,28.8664666667,13.5081333333,9.97906666666,44.7124666667,20.7750666667,1.99356666667,21.1832,23.4894666667,12.6626333333
771.63,11.694,30.1597333333,26.8096666667,29.0289333333,13.8588666667,10.4203333333,45.0272,20.9752,2.22143333333,21.3535333333,23.4657666667,13.0412333333
771.94,12.3948666666,30.6954,27.3134666667,29.5919333333,14.5635333333,11.2408,45.1870666667,21.3400666667,2.93583333333,22.1348666667,24.1744333333,13.6420333333
772.25,11.926,30.2533333333,26.967,29.2577333333,14.2384,10.9050666666,44.9937333333,20.8538666667,2.6921,22.0120666667,23.9296333333,13.6014666667
772.56,11.9790666667,30.4973333333,27.4206666667,29.4981333333,14.4774666667,10.9796666667,45.3956,21.0256,2.76573333333,22.196,24.2822,13.9819666667
772.87,11.7552666667,30.6299333333,27.3662,29.2491333333,14.4181333333,10.8002666667,45.7250666667,21.0087333333,2.26393333333,22.022,24.2747666667,13.8489666667
773.18,11.6429333333,30.5582666667,27.227,29.4417333333,14.6033333333,10.8431333333,45.7492,21.0530666667,2.57196666667,21.8576,24.0452,13.6746333333
773.50,11.5001333333,29.9682666667,26.7747333333,28.9189333333,14.1892666667,10.7837333333,45.0136,20.8064,2.33776666667,21.1981333333,23.4708666667,13.6284333333
773.81,11.8230666667,30.2766666667,27.0657333333,29.0521333333,14.1769333333,10.9433333333,45.1156,21.1112,2.67346666667,21.0794,23.6894333333,13.9614
774.12,11.3738666667,30.1526666667,26.7577333333,28.5350666667,13.5202,10.5308,45.0534,20.7609333333,2.1781,20.6699333333,23.2011,14.0579333333
774.43,11.1050666667,29.6991333333,26.106,28.1092,13.0346666667,9.95639999999,44.8472666667,20.1746,1.82166666667,20.1607333333,22.6602,13.9283666667
774.74,11.2586,30.0368,26.2331333333,28.1373333333,12.9184666667,10.0415333333,44.9284666667,20.1613333333,1.99866666667,20.1429333333,22.8330333333,14.2738
775.05,10.747,29.5844,25.8170666666,27.6284,12.2223333333,9.28093333333,44.2532,19.4212,1.1322,19.6825333333,22.3974,13.548
775.36,9.75546666667,28.7686666667,24.8066,26.5954,11.0842,8.09006666667,43.9287333333,18.4246,0.111466666665,18.5623333333,21.2455,12.4055
775.67,10.2317333333,29.2246666667,24.8889333333,26.4397333333,11.2482,8.4066,43.7209333333,18.7422,0.560266666667,18.5342666667,21.5013333333,12.3451333333
775.98,10.5707333333,29.1895333333,24.8860666667,26.5538666667,11.3365333333,8.76186666667,43.8289333333,18.8818666667,0.941966666667,18.9193333333,21.7290333333,12.3842666667
776.30,10.7337333333,29.4410666667,25.0908666667,27.0581333333,11.7292,8.96426666667,43.7461333333,19.1176666667,1.31413333333,19.4573333333,21.8801,12.5737
776.61,11.2156,30.1187333333,25.6504666667,27.6496,12.2411333333,9.40666666666,43.7750666667,19.4396666667,1.53366666667,19.8006666667,22.3433666667,13.0959
776.92,12.1154666667,31.3036666667,26.4423333333,28.5674,13.1233333333,10.081,44.5893333334,20.2913333333,2.26833333333,20.6638666666,23.2426333333,13.67
777.23,12.3980666667,31.8082666667,26.7003333333,28.9833333333,13.5202,10.2492666667,45.0838666667,20.7386666667,2.75536666667,21.1703333333,23.47,13.6785666667
777.54,13.2278,32.2390666667,27.1899333333,29.8537333333,14.1685333333,11.0198,45.7402,21.5982,3.38393333333,21.9677333333,23.9932,14.1182
777.85,13.184,32.4661333333,27.5625333334,29.8554666667,14.2100666667,11.0644666667,45.5153333333,21.7968,3.24923333333,22.1580666667,24.2172,13.7933333333
778.16,12.8720666667,32.2312,27.4921333333,29.711,14.2752,10.925,45.3508666667,21.8062666667,2.94476666667,22.3307333333,24.1076666667,13.4934666667
778.47,13.1733333333,32.5722,28.1066666667,30.0702666667,14.6909333333,11.1757333334,45.2801333333,22.2788666667,3.4885,22.8072666667,24.6351666667,13.7601333333
778.78,13.662,33.0917333333,28.9341333333,30.51,15.3830666667,11.9942666667,45.3421333333,22.9973333333,4.04403333333,23.6112666667,25.4243333333,14.5371666667
779.09,13.7581333333,32.894,29.1528,31.0113333333,15.7422,12.112,45.4018,22.911,4.3374,23.9392,25.6020333333,14.7380666667
779.40,14.0068666667,33.0038,29.0843333333,31.3275333333,16.0464,11.9961333333,45.4554,23.1976666666,4.53483333333,23.8758666667,25.7196333333,14.7650333333
779.71,13.899,32.7436666667,28.9582,31.1287333333,15.8084666667,11.9699333333,45.1246,23.0407333333,4.49843333333,23.5000666667,25.4507666667,14.6941
780.02,13.4596,32.304,28.6089333333,30.5219333333,15.1686,11.8524,44.9962,22.8551333333,4.11496666667,23.1026,25.0375666667,14.3675666667
780.33,13.5386,32.2335333333,28.7439333333,30.6304666667,15.1026,12.0869333333,45.2100666667,22.8936666666,4.40863333333,23.2356,25.4741,14.7482666667
780.64,13.9239333333,32.708,29.2231333333,31.0399333333,15.2246,12.4349333333,45.907,23.1769333333,4.279,23.7378666667,26.1280666667,15.3834333333
780.95,13.9822666667,33.0063333333,29.4087333333,31.1596666667,15.3207333334,12.4828666667,45.9521333333,23.1344666667,4.31196666667,24.0300666667,26.2967666667,15.4517666667
781.26,14.3850666667,33.3130666667,29.7357333333,31.4888666667,15.2388666667,12.6574,46.377,23.5416666667,4.55766666667,24.1514,26.8521333333,15.8866666667
781.57,14.9820666667,33.8306,30.1876666667,31.9025333333,15.5554666667,13.2824666667,46.7934,24.0437333333,5.1218,24.3429333333,27.2221,16.1973333333
781.88,15.1868,33.7430666667,29.7849333333,31.5873333333,15.6169333333,13.2923333333,46.9023333333,23.7430666667,5.2227,23.8403333333,27.1172333333,16.321
782.19,15.5350666667,33.7396666667,29.6142666667,31.7592666667,16.0443333333,13.3178666667,47.3815333333,23.7911333333,5.58126666667,23.8168,27.1784666667,16.6486666667
782.50,16.3744,34.4712,30.163,32.0714666667,16.5762,14.0419333333,47.9287333333,24.5927333334,6.20363333333,24.2462,27.5845333333,17.489
782.81,16.3838666667,34.2567333333,30.1685333333,31.6628,16.4462,14.3087333333,47.5070666667,24.2282666667,6.2438,24.0622666667,27.2372333333,17.4294
783.12,16.7681333333,34.4038,30.4182666667,31.7122,16.7265333333,14.4818,47.4876,24.4271333333,6.6978,24.2348666667,27.2383,17.9215666667
783.43,16.7348666667,34.0146,30.4193333333,31.609,16.7557333333,14.2349333333,47.4946666667,24.1772666667,6.69026666667,24.1302,27.2774,17.8433
783.74,16.1768666667,33.5928,30.1562,31.2894,16.3992666667,13.8786666667,46.8679333333,23.6219333333,6.1027,23.7332,26.7805333333,17.3310666667
784.05,14.9866666667,32.52,29.0324666667,30.3986666667,15.5288666667,13.0196666667,46.0552,22.4721333333,5.71786666667,22.6635333333,25.5607666667,16.3264
784.36,14.1741333333,31.7055333334,28.3426,29.6116666666,14.6986666667,11.952,45.1887333333,21.8634666666,5.17536666667,21.4779333333,24.8221333333,15.652
784.67,14.0621333333,31.6113333333,28.1026,29.5871333333,14.8501333333,12.1835333333,45.2145333333,21.7165333333,5.3685,21.5331333333,24.4776666667,15.7624
784.98,13.8152666667,31.0425333333,27.8040666667,29.5532,14.6114,11.9035333333,45.0149333333,21.289,5.4778,21.4081333334,24.3624,15.9032333333
785.29,13.6559333333,30.6290666667,27.4462666667,29.0644,14.414,11.6022,44.8979333333,21.0054,5.32003333333,21.2259333333,23.7419666667,15.7043
785.60,12.5721333333,29.9457333333,26.7428,28.1129333333,13.2407333333,10.5764,44.3991333333,20.0164,4.0783,20.1739333333,22.7269666667,14.6438333333
785.91,12.1986,29.7972666667,26.4198666667,27.8892666667,12.8893333333,9.92853333333,44.3914666667,19.8245333333,3.5417,20.0330666667,22.7111666667,14.4545
786.22,11.9846666667,30.135,26.2593333333,27.9932666667,12.8432666667,9.5624,44.7563333333,19.9118666667,3.1048,19.8293333333,22.8792333333,14.3435333333
786.53,11.7894666667,30.2947333333,25.8046666667,28.1016,12.6731333333,9.25793333334,44.4571333333,19.82,2.5067,19.4818,22.6650666667,13.8188333333
786.84,12.016,30.6453333333,25.7226666667,28.2986666667,13.136,9.42933333333,44.1013333333,20.24,3.008,19.6533333333,22.688,13.8186666667
787.14,12.3765333333,31.125,25.7467333333,28.2650666667,13.3122666667,9.54786666667,44.4532,20.4784666667,3.18363333333,19.8264666667,22.8207666667,13.9355
787.45,13.9417333333,32.3517333334,27.0090666667,29.361,14.8720666667,11.1504,45.1994666667,22.3670666667,4.57306666667,21.2984666667,24.1768,15.3705666667
787.76,14.5344,33.2010666667,27.6846,30.1272,15.7607333333,11.9846666667,46.3460666667,23.0585333333,5.25456666667,22.2137333333,24.8372333333,16.0942
788.07,13.5764,32.4670666667,26.7882,29.1794666667,14.7467333333,10.9269333333,45.5014666667,22.0162,4.116,21.312,24.1134,15.124
788.38,13.7067333333,32.8236,26.7927333333,28.9426,15.0088,11.2138666667,45.6775333333,22.4474666667,3.81023333333,21.0295333333,24.3174666667,15.1299333333
788.69,13.675,33.4811333333,27.4063333333,29.5486666667,15.2257333333,11.4409333333,46.0494666667,22.7390666667,3.7286,21.3822666666,24.9044333333,15.3736333333
789.00,14.4902,34.0285333333,27.8335333333,30.3095333333,16.1846666667,12.2272666667,46.4385333333,23.4296666667,4.48756666667,22.2069333333,25.6467666667,15.8295333333
789.31,13.5770666667,33.608,27.4444,30.0103333333,15.1995333333,11.545,46.1794,22.9290666667,3.58733333333,21.7418666667,25.1581,14.8443333333
789.62,12.8364,32.9263333333,27.2376666667,29.5058,14.1581333334,10.9913333333,45.6781333333,22.2734,2.971,21.3323333333,24.2136,14.1739666667
789.92,11.805,31.9638666667,26.6939333333,28.9672666667,13.388,9.96986666667,46.0146666667,21.4188666667,2.02936666667,20.5258666667,23.6045,13.3168333333
790.23,11.0502666667,31.6437333333,26.5867333333,28.9326,12.5171333333,9.38926666666,46.4154,20.8162,0.801866666666,20.1768666667,23.3533,12.9023
790.54,10.5215333333,30.7116666667,26.1826666667,28.4644,12.2270666667,8.92540000001,45.468,20.1095333333,0.573399999999,19.5448,22.3395,12.3739333333
790.85,8.69326666667,29.2558666667,24.8094666667,27.1688,10.4295333333,7.07206666667,44.5675333333,18.0882666667,-1.79663333333,18.058,20.6867,10.4931
791.16,7.74060000001,28.2433333333,24.0534,26.3687333333,9.36073333333,6.1266,43.6995333333,17.0204666667,-3.11296666667,16.9025333333,19.7983666667,9.57786666667
791.47,8.47013333333,28.5448,24.5585333333,26.9589333333,10.3482666667,7.0336,43.9116666667,18.0224,-2.4534,17.5808666667,20.4134,10.174
791.78,7.36219999999,27.6907333333,23.9291333333,26.6216,9.2882,5.623,43.2848666667,17.2625333333,-3.65203333333,16.9726666667,19.2207333333,9.0338
792.08,7.00859999999,26.8836,23.0901333333,26.555,8.53386666667,5.0756,42.8468,17.1466666667,-4.47076666667,16.4825333333,18.514,8.25776666667
792.39,7.3652,27.1126,23.932,27.1257333333,8.47640000001,5.4092,43.3333333333,17.5781333333,-4.2382,16.5401333333,19.1416,8.47293333334
792.70,8.53466666666,27.7163333333,24.759,28.2641333333,9.967,6.6204,43.868,18.5280666667,-3.2113,17.1618,19.5247333333,9.4455
793.01,9.56946666665,28.5192,25.2838,28.9303333333,11.4807333333,7.4102,44.4944666667,19.0476666667,-2.1102,18.0496,20.6262,10.4533666666
793.32,10.8660666667,29.7026666667,26.3855333333,29.5366666667,13.001,8.98686666667,44.7684,20.2109333333,-0.127899999999,19.4375333333,22.2435333333,11.9208333334
793.62,11.198,29.9332,26.2916666667,29.5266666667,13.2888666667,9.2532,44.8172,20.5339333333,0.807066666667,19.4216666667,22.4246666667,11.8017666667
793.93,11.6200666666,30.6021333333,26.7439333333,29.971,13.2237333333,9.42346666666,45.7004,21.2431333333,0.991866666667,19.9420666667,23.5878333333,12.2479
794.24,12.2243333333,30.9060666667,27.0594,30.3928666667,13.5614666667,9.99360000001,45.5513333333,21.502,1.62233333333,19.9302666667,24.1157666667,12.7914
794.55,12.6729333334,31.1277333333,27.3147333333,30.2055333333,13.9189333333,10.4174,45.701,21.7258666667,1.92843333333,20.511,24.4766333333,13.0965
794.86,12.6342,31.4169333333,27.6030666667,30.181,13.8202,10.4306,46.3920666667,21.779,1.97246666667,20.9113333333,24.3634666667,13.4549333333
795.16,13.6117333333,31.8452,27.937,30.6351333333,14.5613333333,11.4156666667,46.2067333333,21.9904,3.02486666667,21.5427333333,25.0483666667,14.2256333333
795.47,14.0806666667,31.898,28.2858666667,30.4567333333,14.8813333333,11.5184,46.1032,22.236,3.6773,21.6250666667,25.1393333333,14.5936
795.78,13.7854,32.1023333333,27.9928666667,30.5322666666,14.8915333333,11.4599333333,46.078,22.1410666667,3.74683333333,21.7958666667,24.9567666667,14.5702
796.09,13.972,32.8796,28.4512666667,30.7072666667,15.0881333333,11.8232,46.5353333333,22.5963333333,4.83743333333,22.6439333333,25.8729666667,15.2253666667
796.40,13.0354,32.4516,27.9176666667,30.2772,14.4654,11.3315333333,45.8444666667,22.6154,4.3044,22.0792,25.4780333333,14.7781333334
796.70,12.6460666667,32.2242666667,27.5709333333,30.0482,13.4779333333,10.6508,46.0820666667,22.0134,3.51113333333,21.5190666667,24.6805,14.0355666667
797.01,12.9018,32.9434666667,27.7098,30.0898666667,13.7710666667,10.6474666667,46.4988,22.1404,3.51326666667,21.9064666667,25.0268,14.6793333333
797.32,12.2293333333,32.5750666667,27.2795333333,29.821,13.4365333333,10.0392666667,46.3148666667,21.5831333333,2.8756,21.4558666667,24.5376,14.2706333333
797.63,11.8289333333,31.744,26.5576666667,28.9231333333,12.836,9.38406666667,45.9326666667,21.1706,2.31746666667,21.1222,23.8005,13.752
797.93,11.9344666667,32.1229333333,26.5512,29.1970666667,12.9197333333,9.50120000001,45.7846,21.3990666667,2.80423333333,21.2227333333,23.9387333333,13.8838666667
798.24,12.5237333333,32.6343333333,27.0102,29.991,13.5969333333,9.94813333333,45.9121333333,21.803,3.10653333333,21.4043333333,24.5415333333,14.0844333333
798.55,11.8812666667,32.7209333333,27.0518666667,29.9558,13.4723333334,9.91159999999,46.6855333333,21.7109333333,2.53163333333,21.4836,24.7067,13.8195666667
798.85,10.5022666667,32.0872666666,26.0274,29.3802,12.4135333333,9.08666666667,46.7252,20.8284,0.893866666667,21.0046,24.3215666667,12.5537333333
799.16,10.3746,31.5738,25.5848,28.7195333333,11.8671333333,8.83673333334,46.0802,20.7689333334,0.127133333334,20.5343333333,23.8578666667,12.32
