wavelength,Back_SpoArdf,Belly_SpoArdf,Breast_SpoArdf,Crissum_SpoArdf,Crown_SpoArdf,DorTail_SpoArdf,Rump_SpoArdf,Throat_SpoArdf,WingTip_SpoArdf
448.21,7.759,25.4561111111,10.6897777778,12.7886666667,6.22822222222,9.06966666666,8.25322222222,14.7266666667,8.74466666667
448.56,7.76244444445,25.4124444444,10.6945555556,12.8153333333,6.24755555555,9.04344444444,8.29388888889,14.778,8.75466666667
448.92,7.74877777778,25.3947777778,10.702,12.8204444445,6.22044444444,9.03733333333,8.32577777778,14.8158888889,8.75222222222
449.27,7.79066666667,25.4371111111,10.7791111111,12.8946666667,6.27422222222,9.10155555556,8.41688888889,14.9158888889,8.82211111111
449.62,7.779,25.3841111111,10.7557777778,12.9027777778,6.26055555556,9.07688888889,8.45322222222,14.9566666667,8.79622222222
449.98,7.77077777778,25.3641111111,10.7571111111,12.9063333333,6.26088888889,9.073,8.489,15.0098888889,8.77855555556
450.33,7.78322222222,25.4068888889,10.8083333333,12.9803333333,6.27422222222,9.11522222222,8.55055555556,15.0924444444,8.81777777778
450.69,7.849,25.4548888889,10.8822222222,13.0383333333,6.34088888889,9.18011111111,8.6458888889,15.1901111111,8.87322222222
451.04,7.83944444444,25.4481111111,10.9037777778,13.0542222222,6.32133333333,9.17655555555,8.6931111111,15.2217777778,8.87466666667
451.40,7.88533333333,25.4764444444,10.9303333333,13.1115555555,6.35077777778,9.21699999999,8.73122222223,15.2637777778,8.92455555556
451.75,7.882,25.4686666667,10.9178888889,13.1213333333,6.33544444444,9.20899999999,8.70344444443,15.2778888889,8.90466666666
452.10,7.91922222222,25.4946666667,10.953,13.1674444444,6.38077777778,9.23444444443,8.74277777777,15.3133333334,8.96477777778
452.46,7.93022222222,25.557,10.984,13.2301111111,6.40211111111,9.282,8.77755555556,15.3251111111,8.96933333333
452.81,7.973,25.6027777778,11.0294444444,13.297,6.43977777778,9.31799999999,8.82811111111,15.374,9.00833333333
453.17,7.96944444445,25.6108888889,11.0163333333,13.3018888889,6.45022222222,9.32788888889,8.85266666665,15.3873333333,8.99288888889
453.52,7.96744444445,25.6084444444,11.0266666667,13.3092222222,6.43122222222,9.35133333334,8.84244444445,15.397,8.98855555556
453.87,7.96366666667,25.6068888889,11.0577777778,13.3175555555,6.41244444444,9.35366666666,8.85711111112,15.4091111111,9.00144444445
454.23,7.972,25.6043333333,11.0696666667,13.3151111111,6.40877777778,9.34522222221,8.87444444443,15.4408888889,8.99433333333
454.58,7.94744444445,25.6035555555,11.0625555555,13.3428888889,6.389,9.32877777779,8.87544444443,15.4544444444,8.984
454.93,8.00044444445,25.6934444445,11.1321111111,13.4226666667,6.44044444445,9.39688888888,8.93388888889,15.5483333333,9.03022222222
455.29,8.00566666667,25.7166666666,11.1631111111,13.4383333333,6.43655555556,9.40133333333,8.94822222222,15.6032222222,9.00522222222
455.64,7.99655555555,25.7508888889,11.1805555556,13.4664444444,6.42333333334,9.39055555556,8.9661111111,15.6471111111,8.99344444445
456.00,8.00588888889,25.7904444444,11.1971111111,13.5085555556,6.42088888889,9.40900000001,8.9698888889,15.6866666667,8.99588888889
456.35,8.01,25.832,11.1972222222,13.5031111111,6.38522222222,9.39833333332,8.93522222223,15.7255555556,9.00755555555
456.70,8.03088888889,25.9054444444,11.2191111111,13.5383333333,6.40744444444,9.42233333333,8.93600000001,15.752,9.01288888889
457.06,8.02577777778,25.9606666667,11.2271111111,13.5405555556,6.36488888889,9.39866666667,8.85277777779,15.7295555555,9.00033333333
457.41,8.01411111111,26.0271111111,11.2468888889,13.5674444444,6.37066666667,9.40822222221,8.81155555557,15.7085555556,8.98644444444
457.76,8.00433333334,26.0901111111,11.2484444444,13.6097777778,6.37766666667,9.39077777779,8.76233333333,15.6814444444,8.97711111111
458.12,7.99911111111,26.1103333333,11.2394444444,13.6175555556,6.35722222222,9.36655555557,8.70499999999,15.6265555555,8.953
458.47,7.996,26.1473333333,11.2393333333,13.6145555556,6.35111111111,9.35177777777,8.66633333333,15.5997777778,8.92588888889
458.82,7.95044444445,26.1162222222,11.2,13.5857777778,6.30111111111,9.2818888889,8.57966666667,15.5275555556,8.873
459.18,7.94288888889,26.1727777778,11.2073333333,13.606,6.29133333333,9.25900000001,8.54377777778,15.5354444444,8.85822222222
459.53,7.96633333333,26.26,11.2502222222,13.646,6.328,9.27655555555,8.561,15.5673333334,8.86955555556
459.88,7.95433333333,26.3108888889,11.2616666666,13.6584444445,6.30977777778,9.25155555555,8.55433333333,15.5845555556,8.84533333334
460.24,7.93566666666,26.3677777778,11.2782222222,13.6873333333,6.309,9.24555555556,8.57233333333,15.6183333333,8.82277777778
460.59,7.938,26.4151111111,11.3025555556,13.723,6.29655555555,9.22066666667,8.57922222222,15.6802222222,8.81133333333
460.94,7.95055555555,26.4512222222,11.338,13.7554444444,6.29855555556,9.1928888889,8.62433333335,15.7468888889,8.80288888889
461.29,7.96822222222,26.5271111111,11.3736666667,13.7917777778,6.296,9.1701111111,8.68044444445,15.8446666667,8.80933333333
461.65,8.022,26.6224444444,11.4292222222,13.827,6.32666666667,9.19055555555,8.76133333334,15.9852222222,8.82222222222
462.00,8.04344444444,26.7908888889,11.5172222222,13.8994444444,6.35233333333,9.21011111111,8.84199999999,16.1482222222,8.87233333333
462.35,8.09388888889,26.889,11.5857777778,13.9734444444,6.367,9.229,8.91855555554,16.3007777778,8.89
462.71,8.15188888889,27.0501111111,11.6746666667,14.0782222222,6.42466666667,9.24822222222,9.03422222223,16.4745555556,8.92244444445
463.06,8.20555555556,27.162,11.7475555555,14.1684444444,6.45477777778,9.29588888888,9.14200000001,16.6196666667,8.96088888889
463.41,8.24011111111,27.2357777778,11.7912222222,14.2274444444,6.457,9.30144444443,9.21,16.7415555555,8.97811111111
463.76,8.28288888889,27.3451111111,11.883,14.2941111111,6.50877777778,9.33755555555,9.28199999999,16.8551111111,9.00233333334
464.12,8.34311111111,27.4137777778,11.9566666667,14.3636666667,6.56744444444,9.35522222223,9.36422222221,16.9613333333,9.03266666667
464.47,8.38133333333,27.5398888889,12.0441111111,14.4285555555,6.61644444444,9.42311111111,9.43855555557,17.0672222222,9.08833333333
464.82,8.39077777778,27.6525555556,12.1078888889,14.492,6.64877777778,9.433,9.4691111111,17.1692222222,9.09988888889
465.17,8.48988888889,27.832,12.2243333333,14.6232222222,6.75544444444,9.51655555556,9.58911111111,17.3318888889,9.17955555556
465.53,8.53177777778,27.8905555555,12.2763333333,14.71,6.80355555555,9.53477777779,9.636,17.3966666667,9.20211111111
465.88,8.53988888889,27.9184444444,12.2926666667,14.7324444444,6.825,9.51788888889,9.65099999999,17.4288888889,9.193
466.23,8.55611111111,28.0461111111,12.3467777778,14.7844444444,6.85188888889,9.51300000001,9.6721111111,17.4923333333,9.20622222222
466.58,8.58744444445,28.1704444444,12.4091111111,14.8347777778,6.875,9.53477777778,9.69644444446,17.566,9.21722222222
466.94,8.62377777778,28.2513333333,12.4686666667,14.8893333333,6.92544444444,9.54033333332,9.75888888888,17.6344444445,9.24
467.29,8.65566666667,28.3881111111,12.5364444444,14.9781111111,6.96322222222,9.57144444443,9.81855555557,17.7075555556,9.27122222223
467.64,8.69111111111,28.4836666667,12.5696666667,15.064,6.98922222222,9.56811111112,9.88155555555,17.801,9.29366666666
467.99,8.73255555557,28.5925555555,12.6473333334,15.1442222222,7.03244444445,9.58622222222,9.93011111112,17.9153333333,9.31988888889
468.35,8.73666666668,28.648,12.6684444444,15.1823333333,7.02155555555,9.53477777778,9.96188888888,17.9593333334,9.29166666665
468.70,8.78755555556,28.7205555555,12.7147777778,15.2656666667,7.05922222222,9.58399999999,10.0418888889,18.0397777778,9.33733333334
469.05,8.76744444443,28.7398888889,12.7317777778,15.3018888889,7.044,9.55933333335,10.0254444445,18.0653333333,9.3018888889
469.40,8.7538888889,28.848,12.7667777778,15.3562222222,7.01988888889,9.54066666666,10.0603333333,18.1401111111,9.30755555557
469.75,8.78155555556,28.9373333333,12.8185555556,15.4264444445,7.02688888889,9.55444444443,10.1312222222,18.2488888889,9.30355555557
470.11,8.80855555555,28.9908888889,12.8585555556,15.4878888889,7.04377777778,9.55844444443,10.1981111111,18.318,9.31555555556
470.46,8.80422222221,28.9932222222,12.8693333333,15.507,7.03366666666,9.54655555557,10.2492222222,18.3657777778,9.31699999999
470.81,8.78855555557,29.0673333333,12.8793333333,15.5314444445,7.02933333333,9.5338888889,10.2595555556,18.3955555556,9.31077777779
471.16,8.79955555556,29.077,12.8787777778,15.538,7.02,9.50766666667,10.2921111111,18.4372222222,9.27788888888
471.51,8.83422222222,29.1723333333,12.9512222222,15.5856666667,7.04488888889,9.53855555557,10.3268888889,18.5114444444,9.3068888889
471.87,8.84833333333,29.2238888889,12.9894444444,15.6105555555,7.05122222222,9.53288888889,10.3525555555,18.5287777778,9.31111111111
472.22,8.87644444445,29.2791111111,13.0162222222,15.6311111111,7.07922222222,9.55633333334,10.3847777778,18.5913333333,9.317
472.57,8.91311111111,29.359,13.0654444445,15.6878888889,7.12255555556,9.58622222223,10.4553333333,18.6776666667,9.34344444444
472.92,8.89855555557,29.3557777778,13.0518888889,15.6795555556,7.12722222222,9.5798888889,10.4875555556,18.6835555555,9.34277777777
473.27,8.92022222223,29.3596666666,13.0933333334,15.7178888889,7.14133333333,9.60722222221,10.523,18.7328888889,9.36433333334
473.62,9.02200000001,29.4456666667,13.1893333333,15.8172222222,7.24566666667,9.6891111111,10.6467777778,18.8466666667,9.45000000001
473.98,9.03577777779,29.4738888889,13.1933333333,15.8424444445,7.25344444445,9.69655555557,10.6725555556,18.8782222222,9.45777777778
474.33,9.06088888888,29.5457777778,13.2332222222,15.8778888889,7.26788888889,9.70855555557,10.6882222222,18.9078888889,9.47711111112
474.68,9.08244444443,29.5638888889,13.2893333333,15.9248888889,7.28511111111,9.74766666667,10.7188888889,18.9594444444,9.49066666667
475.03,9.1241111111,29.5798888889,13.3702222222,15.959,7.31888888889,9.79022222221,10.7475555555,19.0101111111,9.54333333333
475.38,9.12211111111,29.5916666667,13.3812222222,15.99,7.33066666667,9.79122222223,10.7717777778,19.0334444444,9.56066666667
475.73,9.14066666666,29.5895555555,13.3947777778,15.9963333333,7.33711111111,9.80900000001,10.7871111111,19.0583333333,9.57588888888
476.08,9.16111111112,29.57,13.4158888889,16.0346666666,7.35222222222,9.83022222221,10.8125555556,19.0572222222,9.61333333332
476.44,9.15455555557,29.5351111111,13.3846666667,16.0355555555,7.337,9.79666666668,10.77,19.0492222222,9.58088888888
476.79,9.16911111112,29.5332222222,13.4075555556,16.0311111111,7.32133333334,9.78888888888,10.7495555555,19.0494444445,9.56799999999
477.14,9.15688888888,29.5302222222,13.3863333333,16.0167777778,7.33411111111,9.77811111111,10.7481111111,19.0306666666,9.56355555557
477.49,9.12966666667,29.479,13.3804444444,16.0058888889,7.30422222222,9.77388888889,10.7076666667,18.9947777778,9.55966666668
477.84,9.1241111111,29.4305555556,13.4053333333,16.018,7.31244444444,9.80066666668,10.7173333333,19.0065555555,9.59188888889
478.19,9.13211111111,29.3777777778,13.4077777778,16.0431111111,7.33188888889,9.83344444443,10.7392222222,19.0218888889,9.59733333332
478.54,9.13288888888,29.3583333334,13.4134444444,16.0618888889,7.34955555556,9.84544444443,10.7555555556,19.0405555555,9.61622222223
478.89,9.11844444444,29.3181111111,13.3963333333,16.0727777778,7.34422222222,9.847,10.7288888889,19.0196666667,9.61677777777
479.24,9.12700000001,29.2451111111,13.3857777778,16.0458888889,7.34022222222,9.86977777777,10.6981111111,18.9773333334,9.61522222223
479.60,9.11655555554,29.213,13.3893333333,16.0633333333,7.34133333334,9.89088888889,10.6728888889,18.9262222222,9.64022222221
479.95,9.07377777778,29.1386666667,13.3391111111,16.0324444444,7.30433333333,9.87877777779,10.595,18.817,9.60055555555
480.30,9.00933333332,29.0457777778,13.2937777778,15.9565555556,7.24377777778,9.86277777778,10.4643333333,18.6354444444,9.56222222222
480.65,8.9668888889,28.9455555555,13.247,15.9313333333,7.221,9.862,10.3058888889,18.4235555556,9.52999999999
481.00,8.92333333333,28.83,13.2005555556,15.8736666667,7.17544444444,9.84666666667,10.0995555556,18.196,9.4768888889
481.35,8.84333333333,28.7483333333,13.1317777778,15.8214444444,7.10333333333,9.81488888888,9.88666666667,17.962,9.41144444446
481.70,8.81222222222,28.7222222222,13.1065555556,15.7893333333,7.06988888889,9.82122222223,9.7281111111,17.7736666667,9.38422222223
482.05,8.78055555556,28.7143333333,13.0898888889,15.7517777778,7.03766666666,9.81099999999,9.56966666667,17.6084444444,9.36744444443
482.40,8.7591111111,28.6907777778,13.0713333333,15.7422222222,7.016,9.80233333332,9.43888888888,17.4867777778,9.35988888888
482.75,8.74122222222,28.6802222222,13.0566666667,15.7361111111,7.01244444444,9.80088888888,9.35222222222,17.3972222222,9.34400000001
483.10,8.73033333333,28.6541111111,13.0572222222,15.7327777778,7.00688888889,9.79422222223,9.28366666666,17.3305555555,9.33333333332
483.45,8.738,28.6623333334,13.068,15.7471111111,7.01744444444,9.80655555555,9.25255555557,17.3168888889,9.3381111111
483.80,8.75011111111,28.6805555555,13.105,15.7637777778,7.03677777778,9.81733333333,9.23088888888,17.3124444444,9.36222222221
484.15,8.77455555554,28.7231111111,13.1487777778,15.8185555556,7.06211111111,9.84122222223,9.23222222222,17.3332222222,9.38766666667
484.50,8.79066666667,28.7702222222,13.1852222222,15.8571111111,7.08322222222,9.8548888889,9.24733333332,17.3702222222,9.42122222221
484.85,8.79833333332,28.8108888889,13.2224444444,15.8971111111,7.09233333334,9.87122222221,9.2578888889,17.4014444445,9.43
485.20,8.82855555554,28.8497777778,13.2703333333,15.9412222222,7.11688888889,9.88455555557,9.2868888889,17.4556666667,9.45133333332
485.55,8.83733333332,28.8877777778,13.3142222222,15.9912222222,7.14255555556,9.88744444444,9.30622222221,17.5198888889,9.46588888889
485.90,8.85899999999,28.9197777778,13.3516666667,16.0513333333,7.17077777778,9.90677777777,9.35433333333,17.5941111111,9.48611111111
486.25,8.87944444446,28.975,13.4024444444,16.0951111111,7.19366666667,9.915,9.40888888888,17.6632222222,9.48866666667
486.60,8.89588888888,29.0162222222,13.4498888889,16.1366666667,7.207,9.92544444446,9.45577777779,17.7286666667,9.50311111112
486.95,8.91066666667,29.0786666667,13.4924444444,16.1782222222,7.21566666667,9.93844444445,9.51099999999,17.8044444445,9.51111111112
487.30,8.91711111112,29.1337777778,13.5195555556,16.2162222222,7.21755555556,9.93388888889,9.55611111112,17.8647777778,9.50966666666
487.65,8.92144444446,29.1912222222,13.5436666667,16.262,7.22677777778,9.94822222222,9.59744444443,17.9326666667,9.51422222222
488.00,8.91588888888,29.2284444444,13.5761111111,16.2805555556,7.23155555556,9.94755555557,9.64777777778,17.9842222222,9.51122222222
488.35,8.91377777777,29.2942222222,13.6033333333,16.3051111111,7.23122222222,9.942,9.6851111111,18.0511111111,9.49644444444
488.70,8.94322222222,29.3937777778,13.654,16.3637777778,7.26111111111,9.95122222223,9.75722222222,18.1391111111,9.52122222223
489.05,8.97911111111,29.5202222222,13.7185555556,16.4447777778,7.30366666667,9.98166666666,9.84277777777,18.2517777778,9.5518888889
489.40,9.02244444446,29.6421111111,13.7825555556,16.5224444444,7.33811111111,10.0126666667,9.93011111111,18.3554444445,9.56944444444
489.75,9.03988888888,29.7655555556,13.8513333333,16.5912222222,7.365,10.0202222222,9.99855555556,18.4506666667,9.58822222223
490.10,9.07155555556,29.8817777778,13.927,16.6701111111,7.39477777778,10.0531111111,10.0665555556,18.5544444444,9.61366666666
490.45,9.09422222222,30.0187777778,13.979,16.7428888889,7.40966666667,10.0657777778,10.1182222222,18.6447777778,9.61622222222
490.80,9.12355555555,30.1591111111,14.0612222222,16.8358888889,7.44488888889,10.0983333333,10.1851111111,18.7545555556,9.6558888889
491.15,9.14,30.271,14.139,16.9138888889,7.483,10.1323333333,10.2472222222,18.8466666667,9.6771111111
491.50,9.17166666667,30.4167777778,14.2067777778,17.0076666667,7.50944444444,10.1404444444,10.3175555556,18.9572222222,9.68655555557
491.85,9.19466666666,30.5392222222,14.2581111111,17.086,7.53166666667,10.1448888889,10.3765555556,19.0625555556,9.70288888889
492.20,9.24855555555,30.6733333334,14.3537777778,17.208,7.58577777778,10.195,10.4883333333,19.2277777778,9.73855555557
492.55,9.25944444445,30.792,14.4264444444,17.2781111111,7.61411111111,10.205,10.5866666666,19.3666666667,9.75444444445
492.90,9.26966666668,30.9347777778,14.5034444445,17.3643333333,7.63644444445,10.21,10.6887777778,19.5237777778,9.7628888889
493.25,9.28144444444,31.0814444444,14.5904444444,17.455,7.67133333333,10.2214444444,10.8181111111,19.6975555556,9.78633333334
493.60,9.31666666666,31.2517777778,14.6891111111,17.5653333333,7.70311111111,10.2404444444,10.9672222222,19.9302222222,9.79833333335
493.95,9.3351111111,31.4317777778,14.7731111111,17.6827777778,7.74077777778,10.2511111111,11.1262222222,20.152,9.82555555554
494.30,9.38711111111,31.6668888889,14.9208888889,17.8292222222,7.82711111111,10.2973333333,11.3292222222,20.4138888889,9.88788888888
494.65,9.43177777777,31.8775555556,15.0217777778,17.9622222222,7.88744444445,10.3228888889,11.4848888889,20.6146666667,9.91466666668
495.00,9.44766666668,32.0634444444,15.0825555556,18.0434444444,7.87411111111,10.3034444444,11.557,20.753,9.9061111111
495.34,9.44466666667,32.1842222222,15.1547777778,18.0967777778,7.88577777778,10.3066666667,11.624,20.8427777778,9.88900000001
495.69,9.4948888889,32.3892222222,15.2308888889,18.1874444444,7.92455555555,10.3556666667,11.7033333333,20.9947777778,9.90455555556
496.04,9.50444444443,32.551,15.2786666667,18.2343333333,7.90566666667,10.3317777778,11.7285555556,21.0341111111,9.88533333334
496.39,9.557,32.7901111111,15.3837777778,18.357,7.94155555556,10.3944444445,11.8011111111,21.1748888889,9.90244444446
496.74,9.60655555554,32.9338888889,15.4545555556,18.4221111111,7.97566666666,10.4246666667,11.8363333333,21.2421111111,9.92622222223
497.09,9.674,33.1366666667,15.5618888889,18.53,8.03444444444,10.4562222222,11.9053333333,21.3824444445,9.9628888889
497.44,9.77022222222,33.3695555556,15.6855555556,18.6688888889,8.11155555555,10.5346666667,12.0087777778,21.5103333333,10.0237777778
497.79,9.79566666668,33.5432222222,15.7486666667,18.7516666667,8.13122222222,10.5385555556,12.0366666667,21.595,10.0137777778
