wavelength,Back_ThlRuff,Belly_ThlRuff,Breast_ThlRuff,Crissum_ThlRuff,Crown_ThlRuff,DorTail_ThlRuff,Patch10_ThlRuff,Rump_ThlRuff,Throat_ThlRuff,WingTip_ThlRuff
607.92,16.5213333334,58.4709333333,54.6947333333,49.5024666667,23.2643333333,18.9792315789,32.3193,21.1166666667,55.2757333333,16.722
608.25,16.5258666667,58.4682,54.6729333333,49.5386,23.3786333333,19.0160631579,32.3701666667,21.2048,55.2887333333,16.7850666667
608.59,16.4703333333,58.3504666667,54.5888666667,49.4100666667,23.3873,19.0066140351,32.3223333333,21.1558,55.1886,16.7366
608.92,16.4446,58.3236666667,54.5689333333,49.3419333333,23.4002666666,18.990445614,32.3196,21.1774,55.1688666667,16.7156
609.26,16.4408666667,58.2422,54.486,49.2815333333,23.4158666667,18.9499578947,32.2437666667,21.1544,55.0965333333,16.7028666667
609.59,16.3694666667,58.0278,54.2903333333,49.1456666667,23.3755333333,18.8570245614,32.1312333333,21.1098666667,54.927,16.6190666667
609.93,16.3854666667,57.9763333333,54.185,49.1204666667,23.3828333333,18.8616140351,32.1335333333,21.1254666667,54.862,16.6196
610.26,16.2914,57.8458,54.0202,49.0196,23.3547,18.7929754386,32.0605,21.0672666667,54.7372,16.5605333333
610.60,16.2235333333,57.7249333333,53.9220666667,48.9509333333,23.3399333333,18.7060140351,31.9963333333,21.0182666667,54.632,16.5178
610.93,16.1432,57.656,53.8857333333,48.9276,23.3068,18.6348245614,31.9462,20.9530666667,54.5806666667,16.4154666667
611.27,16.176,57.6874666667,53.9052666667,48.9931333333,23.3943333333,18.7065403509,31.9979333333,21.0122666667,54.5910666667,16.4656
611.60,16.163,57.6646,53.8971333333,48.9976,23.4290666667,18.6847684211,31.9511333333,21.0633333333,54.5453333333,16.4517333333
611.93,16.1538666667,57.6290666667,53.8872666667,48.9742666667,23.4157666667,18.6675438597,31.9051333333,21.0428,54.4688,16.4103333333
612.27,16.1545333333,57.6852666667,53.9096666667,49.0529333333,23.4608666667,18.6678807018,31.9355333333,21.0591333333,54.5662,16.3810666667
612.60,16.2651333333,57.7176666667,53.9718666667,49.165,23.6238666667,18.8052947368,32.0453333333,21.1554666667,54.6406,16.5250666667
612.94,16.2364666667,57.6658,53.9434,49.1387333333,23.6926333334,18.8392526316,32.0465333333,21.1148666667,54.6358,16.5373333333
613.27,16.3202666667,57.8832,54.1400666667,49.3264,23.8175,18.9389754386,32.2159666667,21.2206,54.7928666667,16.6316
613.61,16.3764,57.9954666667,54.2488666667,49.3990666667,23.9454333333,18.9780421053,32.3097333333,21.2965333333,54.8884,16.7052
613.94,16.4433333334,58.0441333333,54.3437333333,49.4107333333,24.0262666667,19.0385122807,32.3569333333,21.3554,54.9305333333,16.7998666667
614.28,16.5474,58.1516,54.3654,49.4698,24.0987666666,19.0988175439,32.3848333333,21.4236666667,55.0216,16.8571333333
614.61,16.6548,58.3228666667,54.5074666667,49.5637333333,24.2925333333,19.2258385965,32.4913,21.5178666667,55.1616,16.9380666667
614.94,16.658,58.4060666667,54.5700666667,49.5395333333,24.2831333333,19.1856666667,32.4941333333,21.4858,55.1742,16.9079333333
615.28,16.6713333333,58.4393333333,54.6418,49.5896,24.3397666667,19.2102631579,32.5611666667,21.4926666667,55.2357333333,16.9102
615.61,16.7225333333,58.4678,54.6444,49.5960666667,24.4300666666,19.2843192982,32.6329,21.5698,55.2555333333,16.9883333334
615.95,16.7446666667,58.4993333334,54.7182666667,49.6478666667,24.5193,19.3489649123,32.6902,21.618,55.2531333334,17.0928
616.28,16.7120666667,58.5348666667,54.7402,49.6648666667,24.4976666667,19.3076421053,32.6229,21.5593333333,55.2424666667,17.0147333333
616.61,16.7407333333,58.6171333333,54.8276,49.7669333333,24.5502,19.3155473684,32.645,21.5932,55.2855333333,17.0246
616.95,16.7404666667,58.6352666667,54.8422666667,49.7504666667,24.5949,19.2916526316,32.6017,21.5506666667,55.3504,17.0202666667
617.28,16.6461333333,58.5358666667,54.8274666667,49.7044,24.5486,19.2227859649,32.5017666667,21.3944,55.2696,16.9492666667
617.62,16.6364666667,58.5177333333,54.7989333333,49.7291333333,24.5977333333,19.210554386,32.4750666667,21.3562,55.2359333333,16.919
617.95,16.6766666667,58.5564666667,54.8491333333,49.7868666667,24.7335666666,19.2740736842,32.5621666667,21.3942,55.2642666667,16.9964666667
618.28,16.6112666667,58.4508,54.7152,49.7238,24.724,19.2209438597,32.4787333333,21.3509333333,55.1734666667,16.9907333333
618.62,16.6067333333,58.3869333333,54.6738,49.7707333333,24.7787,19.1961473684,32.4552333333,21.3436666667,55.1925333333,17.0246666667
618.95,16.6114666667,58.5050666667,54.7424666667,49.832,24.8434,19.2141157895,32.4608666667,21.3112666667,55.2538,17.0364
619.28,16.6253333333,58.592,54.8494666667,49.8853333333,24.8870666667,19.227554386,32.4736,21.2722666667,55.3191333333,17.0276
619.62,16.5876,58.573,54.8082666667,49.8688666667,24.9037,19.1920596491,32.4393666667,21.2414666667,55.2628,17.0104
619.95,16.5254,58.6366666667,54.8322666667,49.8682,24.9338666667,19.1478842105,32.4502,21.2001333333,55.2806,16.9758
620.28,16.5912666667,58.7384666667,54.8770666667,49.9121333333,25.0101333333,19.1915614035,32.5301,21.2962666667,55.3298,17.0552666667
620.62,16.5865333333,58.7803333333,54.9127333333,49.9710666667,25.08,19.2124245614,32.5545333333,21.3006666667,55.3159333333,17.0738
620.95,16.6427333333,58.8608666667,54.9236,50.0005333333,25.1539,19.2434561403,32.5929,21.3676,55.3778,17.0692666667
621.28,16.6862,58.9228,54.9667333333,50.049,25.2433666667,19.3289263158,32.6406666667,21.4486,55.4967333333,17.1662
621.62,16.5769333333,58.9178,54.9268,49.9719333333,25.1826333334,19.2757122807,32.5482,21.3630666667,55.4292,17.0888
621.95,16.5206666667,58.9082,54.9150666667,49.8964666667,25.0861,19.2258315789,32.5049333333,21.3160666667,55.4142666667,17.0527333333
622.28,16.5046666667,58.8958,54.8626666667,49.8214666667,25.1076333333,19.2573859649,32.4815,21.2956666667,55.3650666667,17.0459333333
622.62,16.5194666667,58.853,54.8278,49.7877333333,25.1259333333,19.2411017544,32.5009666667,21.3218666667,55.3376,17.0681333333
622.95,16.4266,58.8082666667,54.821,49.7708,25.1582333333,19.1491578947,32.4255333333,21.2481333333,55.3105333333,17.0185333333
623.28,16.473,58.9097333333,54.8825333333,49.8160666667,25.2421666667,19.2156842105,32.4698333333,21.2661333333,55.4192666667,17.0264
623.62,16.5156,58.9812,54.9522666667,49.8822666667,25.2999666667,19.2653719298,32.4993,21.2938,55.5073333333,17.0510666667
623.95,16.3878,58.9306,54.9678,49.8196666667,25.2694,19.1865894737,32.4005,21.1453333333,55.4448,16.9314
624.28,16.3640666667,58.7474666667,54.8249333333,49.6429333333,25.2412666667,19.1557473684,32.3273666667,21.0963333333,55.2862666667,16.8768666667
624.62,16.3475333333,58.748,54.8757333333,49.6743333333,25.2927333333,19.171477193,32.3455,21.0909333333,55.2613333333,16.9551333333
624.95,16.2782,58.7304,54.8649333333,49.6466666667,25.2792333333,19.1351894737,32.3374333333,21.0092666667,55.1757333333,16.9086
625.28,16.2806,58.7168666667,54.8594,49.6195333333,25.3393,19.1344877193,32.4026333333,21.0271333333,55.1418,16.9218666667
625.61,16.3448666667,58.7308666667,54.9050666667,49.6958,25.456,19.2064350877,32.4564333333,21.0568,55.1768666667,16.9926666667
625.95,16.3282666667,58.6968,54.8628666667,49.7033333333,25.5126666667,19.2109298246,32.472,21.0936,55.1438,17.0076
626.28,16.2698,58.7329333333,54.8632,49.7456,25.5537333333,19.2257789474,32.4924,21.0647333333,55.1382,16.981
626.61,16.2851333333,58.7231333333,54.8568,49.7396,25.5937,19.2684035088,32.4866,21.075,55.1436666667,16.9792666667
626.94,16.3054666667,58.7200666667,54.8768666667,49.7630666667,25.6487666666,19.2652245614,32.5106666667,21.0852666667,55.1514666667,17.0048666667
627.28,16.2574666667,58.6244,54.7554,49.6786,25.6522,19.1978105263,32.4676,21.0458,55.0655333333,17.0016666667
627.61,16.2992,58.622,54.7017333333,49.638,25.7187666667,19.2428842105,32.4843,21.0847333333,55.0996666667,17.0378
627.94,16.3615333333,58.8516666667,54.9001333333,49.8415333334,25.8657,19.2970140351,32.5962333333,21.1558,55.3018666667,17.1204666667
628.27,16.3881333333,58.9908,55.0019333333,49.9352666667,25.9624666667,19.3167368421,32.6186,21.1974666667,55.4124666667,17.1461333334
628.61,16.3199333333,58.9819333333,54.9653333333,49.8594,25.9117666666,19.2183333334,32.5242666667,21.1310666667,55.4215333333,17.0512666667
628.94,16.2852,58.992,54.9614666667,49.9088666667,25.9174333333,19.1820210526,32.4785333334,21.1237333333,55.4424,17.0045333333
629.27,16.2944666667,59.0381333333,54.9466666667,49.8736,25.9782,19.190277193,32.4676666667,21.0953333333,55.4433333333,16.9908
629.60,16.244,59.0462,54.9299333333,49.8522,25.9342,19.1350807017,32.4139333333,21.0262666667,55.4343333333,16.9376666667
629.94,16.2282,58.9476666667,54.8210666667,49.7472666667,25.9263333333,19.102045614,32.3179666667,20.9734,55.3627333333,16.9049333333
630.27,16.2287333333,58.9870666667,54.7636,49.7595333333,25.9544666667,19.0953333333,32.3585,21.0008666667,55.3676,16.9364
630.60,16.2605333333,59.0728,54.8718,49.8419333333,26.0567,19.1377754386,32.4316333333,21.0442,55.4494666667,16.9553333333
630.93,16.3673333333,59.1606,54.9894,49.9549333333,26.1449666667,19.2662421053,32.5017333333,21.0719333333,55.5056,17.0139333333
631.26,16.3675333333,59.1824666667,55.0106666667,50.0296,26.1892,19.2806842105,32.5437666667,21.092,55.5126666667,16.9961333333
631.60,16.3168666667,59.1583333333,55.0068,50.034,26.1860666667,19.2671719298,32.5224666667,21.0574666667,55.5471333333,16.9644
631.93,16.2888,59.051,54.894,49.9379333334,26.1914666667,19.2778877193,32.5140333333,21.0392666667,55.4976666666,16.9448
632.26,16.3591333333,59.0922,54.9421333333,50.0158666667,26.3081333333,19.3630807018,32.5868,21.1076,55.5598666667,16.9930666667
632.59,16.4668666666,59.1854,55.0610666666,50.0696,26.4159,19.5059368421,32.6699333333,21.1765333333,55.6461333333,17.1038666667
632.92,16.4598,59.2393333333,55.128,50.1568,26.4615333333,19.534045614,32.7195666667,21.2464,55.6571333333,17.0930666667
633.26,16.5998666667,59.3854666667,55.3382666667,50.3406,26.6713,19.6402982456,32.8560333333,21.3656666667,55.8418,17.2245333333
633.59,16.7032666667,59.5022666667,55.4996,50.4774666666,26.7913333333,19.7129578947,32.9601666667,21.4616,56.0235333334,17.3609333333
633.92,16.7687333333,59.508,55.5158666667,50.5286,26.8754,19.8031052632,32.9993,21.4866,56.0384,17.4295333333
634.25,16.7832666667,59.5290666667,55.5132666667,50.5618666667,26.9041,19.8166736842,33.0029666667,21.5294,56.0148,17.4707333333
634.58,16.7656,59.5186,55.4494,50.5068666667,26.9695,19.7754666667,32.9648333333,21.5539333333,55.9524666667,17.5048666667
634.91,16.8398,59.5043333333,55.4840666667,50.5700666667,27.0529666667,19.8096070175,32.9896,21.5858,55.9460666666,17.6100666667
635.25,16.8624666667,59.4893333333,55.4302666667,50.5261333333,27.1317333333,19.871522807,33.0173666667,21.6334666667,55.8783333333,17.6558
635.58,16.9584666667,59.6127333333,55.5411333333,50.6727333333,27.2574666667,19.9645438596,33.1123666667,21.7578666667,55.9748,17.7206666667
635.91,16.967,59.6850666667,55.5969333333,50.7460666667,27.3240333333,19.9815298246,33.1169666667,21.7857333333,55.9995333333,17.7878666667
636.24,16.9259333334,59.7264,55.6481333333,50.7884,27.3894333333,19.9591754386,33.1072333333,21.7886666667,56.0728,17.7809333333
636.57,17.0599333333,59.8448,55.7872666667,50.9205333333,27.5771333333,20.0882947368,33.2246666667,21.9308,56.2123333333,17.9618
636.90,17.0457333333,59.8213333333,55.7307333333,50.8783333333,27.5398333333,20.0807859649,33.2155333333,21.9172,56.1316,17.9456666667
637.23,17.078,59.8478,55.7230666667,50.9361333333,27.6103,20.075754386,33.2171666667,21.9065333333,56.1191333333,17.9152
637.56,17.0841333333,59.8168,55.7036666666,50.8779333333,27.6312666667,20.0681438596,33.1849333333,21.907,56.117,17.8728
637.90,17.0322666667,59.7878666667,55.7028666667,50.8014,27.677,20.020722807,33.1266,21.8291333333,56.1491333333,17.8286666667
638.23,17.0157333333,59.7794,55.7512,50.8381333333,27.7351333333,20.0485964912,33.1886333333,21.845,56.1542666667,17.8357333333
638.56,16.9742,59.8619333333,55.7564,50.8163333333,27.7678,20.0458631579,33.1781666667,21.8580666667,56.143,17.8342
638.89,16.9764,59.9793333333,55.8002666667,50.8844666667,27.79,20.0374035088,33.1561,21.8189333333,56.2168666667,17.7986
639.22,16.9438666667,59.9189333333,55.7262666667,50.8499333333,27.8095333333,20.037077193,33.1377333333,21.6930666667,56.1564,17.782
639.55,16.9823333333,59.7736666667,55.5888,50.7847333333,27.8285,20.0058807017,33.0832333333,21.639,55.9944666667,17.7390666667
639.88,17.0882,59.6878666667,55.4824666667,50.7537333333,27.9051666667,20.0289473684,33.1423333333,21.6924,55.9206,17.7986666667
640.21,16.9627333333,59.5840666667,55.3678,50.655,27.7860333333,19.8619649123,32.9993333333,21.5356666666,55.8215333333,17.663
640.54,16.9049333333,59.6752666666,55.3828,50.6505333333,27.8544,19.8197122807,33.0179666667,21.4762666667,55.8904666667,17.6101333333
640.87,16.8833333333,59.7936,55.4917333333,50.7086,27.9279666667,19.8247894737,33.0505,21.5236666667,55.9972666667,17.6874666667
641.20,16.8329333333,59.7914666667,55.5306666667,50.7060666666,27.9824666667,19.727322807,33.0527666667,21.5266,55.9744666666,17.6698666667
641.53,16.7598,59.8765333333,55.4770666667,50.7202,27.9279333333,19.6080596491,32.9841,21.4541333333,55.9998,17.5968
641.87,16.7100666667,59.8953333333,55.4862666667,50.6926,27.9036333333,19.5532842106,32.9450666667,21.4038,56.0404,17.5509333333
642.20,16.7994666667,59.8931333333,55.5470666667,50.7356,27.9907333333,19.6528526316,33.0152,21.4773333333,56.1282666667,17.6274
642.53,16.7916,59.8461333333,55.5326666667,50.6620666667,28.0613,19.6381754386,33.0007,21.4921333333,56.0464666667,17.6812666666
642.86,16.7838,59.855,55.5152,50.5886666667,28.0464666667,19.5699614035,32.9406333333,21.5264666667,55.9692666667,17.6533333333
643.19,16.8661333333,60.091,55.7241333333,50.7673333333,28.2109,19.6562631579,33.1389333333,21.6727333333,56.1783333333,17.7496
643.52,16.8767333333,60.2504666667,55.9044666667,50.8677333333,28.2944666667,19.7399508772,33.2134,21.7164,56.3474666667,17.8001333333
643.85,16.8562666667,60.1591333333,55.8372666667,50.7796666667,28.275,19.7342807018,33.2127666667,21.6816,56.2613333333,17.718
644.18,16.8408666667,60.0546,55.8671333333,50.7955333333,28.2897333333,19.7141368421,33.1549,21.7032,56.2586,17.7039333333
644.51,16.7910666667,59.8934,55.7652,50.656,28.2343,19.735522807,33.1419,21.6671333333,56.1142666667,17.6049333333
644.84,16.7618666666,60.0547333333,55.9036666667,50.7454,28.2946,19.7730140351,33.1909333333,21.6648666667,56.2051333333,17.6418
645.17,16.8162666667,59.9068666667,55.8231333333,50.6564,28.3498,19.8835964912,33.1958,21.7091333333,56.0600666667,17.7325333333
645.50,16.8303333333,59.9760666667,55.9617333333,50.7321333333,28.4439666667,19.9127754386,33.1927666667,21.7218666667,56.1652666667,17.7227333333
645.83,16.7380666667,59.9445333333,55.9470666667,50.7096,28.4340333333,19.8380491228,33.1171,21.6433333333,56.1772666667,17.6204
646.16,16.9404,59.9916,56.0656666667,50.8527333333,28.5653666667,20.015,33.2415,21.8336,56.2816666667,17.7232666667
646.49,16.9154666667,59.9328,56.0748666667,50.8213333333,28.6148666667,20.0036350877,33.1735333333,21.7359333333,56.2974666667,17.7234666667
646.82,16.873,59.8366666667,55.9948666667,50.6956666667,28.6519,20.0278350877,33.1067333333,21.7218666667,56.1721333333,17.7138666667
647.15,16.8530666667,59.7967333333,55.8908666667,50.6710666667,28.6668666667,20.0128280702,33.0466333333,21.6962666667,56.0704666667,17.6904666667
647.48,16.8150666667,59.6828,55.7584666667,50.5892666667,28.7022,20.0330140351,32.9495666667,21.6482666666,55.9505333333,17.7279333333
647.81,16.6997333333,59.5778,55.5546,50.3646,28.6207333333,19.9504070176,32.7952666667,21.4652666667,55.7709333333,17.6267333333
648.14,16.6612666667,59.6046,55.5174666667,50.3715333333,28.6515,19.885722807,32.7613666667,21.4600666667,55.7554,17.6623333333
648.47,16.7036,59.4952666667,55.3685333333,50.3324666667,28.5894,19.8914666667,32.6940666667,21.4182,55.6918666666,17.692
648.80,16.6992,59.5496,55.3676666666,50.4384666667,28.6186333333,19.9103929825,32.7718333333,21.4222,55.7456,17.6556
649.13,16.6774,59.5312,55.3081333333,50.395,28.6031666667,19.8749789474,32.7982333333,21.3941333333,55.6772666667,17.6126666667
649.46,16.6728,59.6492666667,55.3778,50.4725333333,28.7012666667,19.8946421053,32.8777666667,21.4198,55.7232,17.6504
649.79,16.478,59.5756,55.2401333333,50.3086666667,28.6248666667,19.7399578947,32.751,21.2446,55.6205333334,17.5296
650.11,16.3968,59.5968,55.2354,50.3078,28.6016,19.6767157895,32.7727333333,21.2615333333,55.6856666667,17.4534666667
650.44,16.426,59.6959333333,55.3417333333,50.3885333333,28.6410333333,19.7041824561,32.8234333333,21.2782666667,55.7936,17.4776
650.77,16.4341333333,59.7974,55.4480666667,50.3963333333,28.7074333333,19.6885614035,32.8516666667,21.2409333333,55.8782,17.4924
651.10,16.4922,59.9901333333,55.5887333333,50.5082,28.839,19.7057894737,32.9971,21.314,55.9986666667,17.5964666667
651.43,16.6586,60.1408666667,55.7377333333,50.6526666667,29.0648333333,19.8570631579,33.1873,21.4955333333,56.1775333333,17.7554666667
651.76,16.7002666667,60.1388666667,55.719,50.6371333333,29.0998666667,19.9226210526,33.1675333333,21.4978,56.1692,17.7218666667
652.09,16.7968,60.2248666667,55.7685333333,50.6548666667,29.2990333333,20.0185157895,33.2457666667,21.6051333333,56.2213333333,17.7978666667
652.42,16.9429333333,60.3402666667,55.9874666667,50.799,29.521,20.1398315789,33.3892666667,21.7371333333,56.3456,17.9571333333
652.75,16.9574,60.3584666667,55.9764,50.8385333333,29.6281333333,20.1582105263,33.4195333333,21.7812,56.3986,18.0298
653.08,17.0177333333,60.269,55.9034,50.728,29.6424,20.1727192983,33.3841,21.7742,56.2733333333,18.0757333333
653.41,16.945,60.2577333333,55.9201333333,50.6736,29.5959666667,20.064522807,33.3095666667,21.6631333333,56.2506666667,17.9785333333
653.74,17.0,60.2930666667,55.9246666667,50.6934666667,29.7099333334,20.1252175439,33.3090333333,21.6732,56.1506,18.021
654.06,16.9207333333,60.2415333333,55.8021333333,50.6309333333,29.7101333333,20.0938070175,33.1871333333,21.5750666667,56.0776666666,17.9603333333
654.39,16.9626,60.1805333333,55.7754666667,50.5811333333,29.789,20.0905473684,33.1947333333,21.598,56.0224,17.9880666667
654.72,16.9183333333,60.194,55.8490666667,50.6454666667,29.878,20.1358596491,33.2077333334,21.6003333333,56.0741333333,17.96
655.05,17.0766,60.2830666667,56.0383333333,50.8910666667,30.0192333333,20.3003614035,33.3417,21.755,56.1528,18.1589333333
655.38,17.1733333333,60.3905333333,56.1884666667,50.9871333334,30.2444666667,20.4203719298,33.4839333333,21.859,56.2844666667,18.298
655.71,17.0957333333,60.3706,56.1942666667,51.0110666667,30.2602666667,20.4216526316,33.4779666667,21.8604,56.3329333333,18.2726
656.04,16.9629333334,60.309,56.063,50.8071333333,30.2046,20.3874982456,33.3143,21.7523333333,56.2148,18.1566
656.37,17.048,60.3259333333,56.0704666667,50.8222666667,30.2898,20.4566491228,33.3634666667,21.8094666667,56.2306,18.2144
