wavelength,Back_ThlOrnm,Belly_ThlOrnm,Breast_ThlOrnm,Crissum_ThlOrnm,Crown_ThlOrnm,DorTail_ThlOrnm,Rump_ThlOrnm,Throat_ThlOrnm,WingTip_ThlOrnm
610.93,13.3123333333,57.4485833333,32.7513333333,24.7469166667,22.266,15.4954166666,13.73,44.4873333333,14.1516666667
611.27,13.3518333333,57.4306666667,32.7685,24.8005,22.28825,15.5643333333,13.768,44.5173333333,14.1471666667
611.60,13.3494166667,57.3791666667,32.8141666667,24.83575,22.3258333333,15.567,13.75725,44.4755833333,14.1435833333
611.93,13.3545833333,57.2656666667,32.8229166667,24.8593333334,22.3755,15.59,13.7494166667,44.4573333334,14.1074166667
612.27,13.3843333333,57.2969166667,32.88675,24.8786666667,22.4273333333,15.58025,13.7603333333,44.5475,14.12225
612.60,13.4005,57.21525,32.8851666667,24.92175,22.4645,15.5796666667,13.8046666667,44.5074166667,14.1615
612.94,13.41625,57.3495833333,32.9961666667,25.015,22.5458333333,15.6115833333,13.8565,44.6026666667,14.2096666667
613.27,13.4670833334,57.5200833333,33.12975,25.14425,22.6930833333,15.6260833333,13.907,44.754,14.3013333333
613.61,13.44525,57.56125,33.1905833333,25.1984166667,22.7413333333,15.66625,13.9074166667,44.8076666667,14.3038333333
613.94,13.5543333333,57.67075,33.4094166667,25.3708333333,22.9249166667,15.76375,14.03775,44.9745833333,14.42575
614.28,13.5470833333,57.6355833333,33.4565,25.43825,22.9544166667,15.7974166667,14.0395833333,44.9341666667,14.4459166666
614.61,13.57875,57.677,33.5035833333,25.5191666667,23.003,15.82125,14.1043333334,44.9843333333,14.46775
614.94,13.5281666666,57.8486666667,33.6305,25.57825,23.0370833333,15.7501666666,14.0510833334,45.1191666667,14.4678333333
615.28,13.5703333333,58.0113333333,33.7334166667,25.67925,23.11325,15.7460833333,14.0661666667,45.22975,14.4625
615.61,13.5941666667,58.1715,33.8464166667,25.7384166667,23.1528333333,15.71125,14.068,45.3013333333,14.4949166667
615.95,13.5494166666,58.1730833333,33.87075,25.773,23.18875,15.6980833333,14.05375,45.3035833333,14.456
616.28,13.5638333334,58.24775,33.952,25.8571666667,23.2544166667,15.7040833333,14.0603333333,45.4203333333,14.4643333333
616.61,13.678,58.34,34.16225,25.98175,23.4220833333,15.8115833333,14.1596666667,45.5925,14.5835
616.95,13.73575,58.359,34.21875,26.02775,23.4188333333,15.8368333334,14.17475,45.675,14.6300833334
617.28,13.79225,58.3934166666,34.3065,26.092,23.47875,15.799,14.2210833333,45.7465833333,14.6834166667
617.62,13.75975,58.4096666667,34.29175,26.0766666667,23.49175,15.75175,14.166,45.7375,14.6565833333
617.95,13.7815,58.4464166667,34.3836666667,26.1175833333,23.5424166666,15.78975,14.22275,45.8429166667,14.6758333333
618.28,13.734,58.3869166667,34.4049166667,26.0855833334,23.5699166667,15.7091666666,14.2033333333,45.8095833334,14.6195833333
618.62,13.7780833333,58.3801666666,34.4418333333,26.1519166667,23.6695833333,15.7460833333,14.2756666667,45.8089166667,14.68575
618.95,13.7399166667,58.3835,34.4441666666,26.1798333334,23.7254166666,15.7555833333,14.2861666667,45.8956666667,14.73225
619.28,13.7850833333,58.37675,34.529,26.29725,23.8349166667,15.8218333333,14.355,45.9541666667,14.78
619.62,13.8695833334,58.4301666667,34.6370833333,26.3981666667,23.9065833333,15.884,14.4191666667,46.0083333333,14.8715
619.95,13.9015833333,58.47325,34.783,26.4676666667,23.9931666667,15.8805833333,14.4358333333,46.12275,14.8933333334
620.28,13.8890833334,58.4308333333,34.7854166667,26.52075,24.0126666667,15.8485833333,14.43775,46.1256666667,14.8425
620.62,13.847,58.38875,34.8053333333,26.51725,24.08725,15.8179166666,14.399,46.1041666667,14.8195833333
620.95,13.8335833333,58.4379166666,34.8416666666,26.5775,24.1534166667,15.8423333333,14.38475,46.14725,14.8135
621.28,13.8758333333,58.4886666666,34.9216666667,26.6323333333,24.229,15.8569166667,14.3796666667,46.2171666667,14.8413333333
621.62,13.8929166667,58.4945833334,34.9363333333,26.6853333333,24.3018333333,15.8385,14.3358333333,46.2166666666,14.8183333333
621.95,13.9345,58.5163333333,35.042,26.80225,24.38025,15.9021666667,14.3313333334,46.3433333333,14.8931666667
622.28,13.92075,58.568,35.1343333333,26.8391666667,24.4251666667,15.90325,14.3341666667,46.4453333333,14.8675
622.62,13.898,58.5335,35.1550833333,26.8211666667,24.4544166667,15.8749166667,14.3241666667,46.4563333334,14.853
622.95,13.78825,58.4,35.0995,26.7299166666,24.3634166667,15.7454166667,14.2139166667,46.4090833333,14.7278333334
623.28,13.8128333333,58.4714166667,35.1903333333,26.7841666667,24.4595,15.7571666667,14.2415,46.5008333333,14.7674166666
623.62,13.82175,58.5761666666,35.2525,26.8595833333,24.5426666667,15.80675,14.2730833333,46.559,14.7769166667
623.95,13.76675,58.6608333333,35.2475,26.878,24.5555833333,15.7704166667,14.23125,46.6170833334,14.7695833333
624.28,13.7281666667,58.7076666667,35.2765833333,26.9311666667,24.5825,15.7235,14.2043333334,46.635,14.7515833333
624.62,13.6904166667,58.6605,35.33625,26.9271666667,24.5775833333,15.7345833334,14.1739166666,46.6545833333,14.6960833333
624.95,13.6835,58.606,35.32375,26.9611666667,24.5748333333,15.7473333333,14.1884166667,46.66275,14.6843333333
625.28,13.5900833333,58.49175,35.2775833334,26.8883333333,24.54575,15.6590833333,14.08725,46.6118333333,14.6169166667
625.61,13.5184166667,58.49,35.2725,26.8539166667,24.5755,15.6476666667,14.0991666667,46.5981666667,14.6099166667
625.95,13.5350833334,58.3831666666,35.2405,26.8766666666,24.6018333333,15.6615,14.1045,46.5448333333,14.6345833333
626.28,13.5711666667,58.2956666666,35.2615,26.9058333333,24.5848333333,15.6675833334,14.102,46.4923333333,14.6155
626.61,13.6394166667,58.3789166667,35.3129166667,26.9875,24.6841666667,15.7379166666,14.1411666667,46.5676666666,14.723
626.94,13.4934166666,58.2149166667,35.2198333333,26.92525,24.6024166667,15.6246666667,14.0350833333,46.4960833333,14.6045833333
627.28,13.43075,58.1388333333,35.15075,26.85025,24.57,15.5278333333,13.9721666667,46.4250833334,14.5613333333
627.61,13.4473333333,58.053,35.1855,26.8500833333,24.593,15.525,13.9440833333,46.3976666666,14.5051666667
627.94,13.4803333333,58.00975,35.25075,26.8828333333,24.6399166667,15.5611666667,13.9736666667,46.42175,14.51075
628.27,13.5005833333,58.0021666667,35.2378333333,26.9385833333,24.70025,15.5494166666,13.9719166667,46.39875,14.5421666667
628.61,13.4621666667,57.9251666667,35.2330833334,26.8935833333,24.7068333334,15.49275,13.9464166667,46.3689166667,14.4989166667
628.94,13.5746666667,58.0685,35.4084166667,27.0234166667,24.8515,15.6355833333,14.054,46.5395,14.6145
629.27,13.6460833333,58.15075,35.5190833333,27.1170833333,24.9204166666,15.6745833333,14.0596666666,46.60725,14.6268333333
629.60,13.5863333333,58.0975833333,35.5278333334,27.103,24.9295833333,15.6300833333,14.0015,46.5743333333,14.5705833333
629.94,13.56825,58.1275,35.5710833333,27.1650833333,24.9878333333,15.64775,13.9764166667,46.6061666667,14.5609166666
630.27,13.6025,58.1299166667,35.668,27.2549166667,25.0775,15.7335,14.0415833334,46.6445833333,14.5905833333
630.60,13.7305833333,58.30325,35.8411666666,27.3996666666,25.223,15.88975,14.1525,46.77975,14.6845
630.93,13.8203333333,58.3910833334,35.9996666667,27.51375,25.33125,16.0101666667,14.22625,46.8686666667,14.7553333333
631.26,13.794,58.43825,36.0515,27.5730833333,25.4055833333,15.9939166667,14.2385,46.9105,14.8036666667
631.60,13.8491666667,58.4995833333,36.121,27.6454166667,25.46525,16.07325,14.2923333333,46.9936666667,14.8653333333
631.93,13.8899166667,58.622,36.2604166667,27.7614166667,25.555,16.12925,14.3345,47.1640833333,14.8959166667
632.26,13.9184166667,58.6878333333,36.362,27.87475,25.65675,16.1851666667,14.3758333334,47.2319166667,14.941
632.59,13.9353333334,58.7146666667,36.4000833333,27.9481666667,25.7225,16.1885,14.4058333333,47.24225,14.98975
632.92,13.9975,58.7445,36.5199166666,28.0139166667,25.82625,16.225,14.4780833333,47.3201666667,15.0695833333
633.26,14.06325,58.8661666667,36.649,28.1191666666,25.9263333333,16.282,14.5220833333,47.43425,15.0808333333
633.59,14.028,58.9020833333,36.6795,28.1179166667,25.977,16.2221666667,14.5623333333,47.4913333333,15.07625
633.92,13.99675,58.9369166666,36.7195833334,28.1406666666,25.9879166667,16.1859166667,14.5183333334,47.5356666667,15.0250833333
634.25,13.9865833333,58.8659166667,36.6985,28.1356666667,26.015,16.1156666667,14.4649166667,47.5035833333,14.99
634.58,13.9986666666,58.9219166667,36.7523333333,28.2188333333,26.035,16.0951666667,14.4695833333,47.5839166667,15.0158333333
634.91,14.0866666667,59.0275,36.9118333334,28.3506666667,26.1245833333,16.2170833333,14.5805833333,47.7101666667,15.1321666667
635.25,14.0500833333,58.9973333333,36.9029166667,28.35725,26.1289166667,16.1613333333,14.5455,47.69075,15.0938333333
635.58,14.0015,59.0276666666,36.94625,28.3594166667,26.1378333334,16.0991666667,14.5149166667,47.7214166667,15.0809166667
635.91,14.02575,59.0958333334,37.0418333333,28.4039166667,26.1759166667,16.1085,14.5621666667,47.85575,15.109
636.24,14.01975,58.9701666667,37.0350833333,28.4166666667,26.13425,16.03675,14.5508333333,47.8480833334,15.0545
636.57,14.0524166667,59.0115833334,37.0990833333,28.50425,26.18875,16.0650833333,14.5638333333,47.8653333333,15.07475
636.90,14.1168333333,59.05125,37.14675,28.56175,26.2320833334,16.116,14.6446666667,47.9663333333,15.191
637.23,14.2230833333,59.1246666667,37.2360833333,28.6583333333,26.3211666667,16.1955,14.6843333334,48.03025,15.2601666667
637.56,14.2711666667,59.2741666667,37.3249166667,28.7220833333,26.3938333334,16.2109166667,14.7423333334,48.1883333334,15.3094166667
637.90,14.3515,59.4100833333,37.4993333333,28.9026666667,26.5639166667,16.3506666667,14.8665,48.36975,15.4368333333
638.23,14.33175,59.3054166667,37.4568333333,28.8476666666,26.5716666667,16.3504166667,14.8425,48.2736666667,15.3990833333
638.56,14.2844166666,59.2076666666,37.3786666667,28.7935833333,26.55475,16.26375,14.754,48.1663333333,15.3505
638.89,14.42125,59.4254166667,37.5728333333,29.0120833334,26.7723333333,16.4271666667,14.89925,48.36375,15.5075833334
639.22,14.437,59.2615833333,37.49325,28.98175,26.8136666667,16.4476666667,14.93325,48.2359166667,15.4760833334
639.55,14.42,59.35175,37.5554166667,29.0896666667,26.8719166667,16.4556666666,14.9185,48.23825,15.4934166667
639.88,14.4521666666,59.5716666667,37.6660833333,29.171,27.02225,16.497,14.9596666667,48.3441666666,15.5351666667
640.21,14.40575,59.6345833333,37.6790833333,29.1885833333,27.02325,16.4680833333,14.9183333334,48.4415833333,15.5106666667
640.54,14.4119166667,59.6884166666,37.7283333334,29.2631666667,27.0874166667,16.473,14.8630833333,48.4176666667,15.4849166667
640.87,14.3784166667,59.79525,37.8801666667,29.3334166666,27.1615833333,16.5254166667,14.8425,48.5760833333,15.5033333333
641.20,14.3454166666,59.69275,37.8775,29.3193333333,27.2086666667,16.5150833333,14.80075,48.4669166667,15.5245
641.53,14.3010833333,59.6170833334,37.8566666666,29.3001666667,27.184,16.4420833333,14.7713333334,48.4465833333,15.4946666667
641.87,14.241,59.646,37.877,29.3059166667,27.2529166667,16.4326666667,14.73825,48.5214166667,15.45925
642.20,14.2696666667,59.7464166666,38.0016666666,29.4415,27.3600833333,16.5285,14.796,48.64575,15.51125
642.53,14.1169166667,59.6181666667,37.939,29.3356666666,27.2196666667,16.3435833333,14.6606666667,48.5360833333,15.3368333333
642.86,14.1336666667,59.72875,38.1213333334,29.4336666666,27.3134166667,16.4088333333,14.6559166667,48.71,15.3670833333
643.19,14.1540833333,59.6076666667,38.093,29.37175,27.3818333333,16.43175,14.62775,48.6205833333,15.3603333333
643.52,14.0623333334,59.5445833333,38.1140833333,29.3806666667,27.3759166666,16.3913333333,14.5723333333,48.6206666667,15.2775833333
643.85,13.9965,59.4944166667,38.1250833333,29.375,27.3844166667,16.381,14.5184166667,48.58,15.2263333333
644.18,13.909,59.40825,38.1159166667,29.2985,27.3729166667,16.3336666667,14.5095833333,48.6370833333,15.1890833334
644.51,13.8835833333,59.2100833333,38.0025833333,29.2556666667,27.3085833333,16.2594166667,14.4620833333,48.4885,15.13
644.84,13.9083333334,59.1144166667,38.0038333333,29.2695,27.34175,16.2573333333,14.5085,48.4433333333,15.1199166667
645.17,13.92175,59.1904166667,38.1394166667,29.2558333333,27.4064166666,16.3214166667,14.4938333334,48.49725,15.10525
645.50,13.9350833333,59.2129166667,38.2078333333,29.3749166667,27.45775,16.3363333333,14.4860833333,48.5440833334,15.1163333333
645.83,13.9425833333,59.1938333333,38.15525,29.3670833333,27.44375,16.3183333333,14.47925,48.5701666667,15.0769166666
646.16,13.9729166667,59.1879166666,38.20025,29.4335,27.54675,16.3819166666,14.5008333333,48.6504166667,15.12025
646.49,14.14,59.2194166667,38.2758333334,29.5360833333,27.6366666667,16.5266666667,14.6734166667,48.7319166667,15.3308333333
646.82,14.3145,59.3790833333,38.4681666667,29.8214166666,27.8413333333,16.7196666667,14.8403333333,48.9444166666,15.5190833334
647.15,14.4605833333,59.5288333334,38.598,30.0156666667,28.0310833333,16.9330833333,15.0274166667,49.1124166666,15.717
647.48,14.5236666667,59.48125,38.6039166667,30.10425,28.0805833333,16.9369166667,15.0861666667,49.0640833333,15.7745
647.81,14.54725,59.4534166666,38.6006666667,30.1115833334,28.1106666667,16.9115833334,15.0541666667,48.9885,15.74275
648.14,14.6358333333,59.6254166666,38.7430833333,30.2465833333,28.2653333333,17.041,15.1789166667,49.14675,15.87125
648.47,14.62475,59.70375,38.85325,30.3450833334,28.2909166667,17.07675,15.1530833333,49.261,15.895
648.80,14.5871666667,59.71625,38.8689166667,30.3363333334,28.2536666666,17.0484166666,15.1209166667,49.2141666667,15.8873333333
649.13,14.7054166667,59.7275,38.991,30.4511666666,28.3416666667,17.15025,15.26525,49.27975,15.98875
649.46,14.737,59.67425,39.0348333333,30.4859166666,28.397,17.1206666667,15.2876666667,49.2978333333,16.0170833334
649.79,14.6571666667,59.53625,38.9639166667,30.4005,28.31775,17.0514166666,15.20625,49.2159166667,15.9243333333
650.11,14.4449166667,59.4325,38.9193333333,30.327,28.2299166666,16.888,15.0428333333,49.1294166667,15.7170833334
650.44,14.3038333333,59.3493333333,38.8536666667,30.1670833333,28.0891666667,16.7343333333,14.8698333333,49.05,15.55575
650.77,14.29225,59.1581666667,38.829,30.0860833333,27.99475,16.6426666667,14.7883333333,48.9251666667,15.5115833333
651.10,14.32425,59.18,38.9115833333,30.1015833333,28.0723333333,16.7348333334,14.8351666667,49.01625,15.5475
651.43,14.3465,59.23225,39.0170833334,30.2376666667,28.1406666667,16.8446666667,14.9513333333,49.1355833333,15.67225
651.76,14.2991666666,59.1478333334,39.0426666666,30.2190833333,28.1481666667,16.81225,14.9318333333,49.0538333333,15.6231666667
652.09,14.2031666667,59.1013333333,39.0096666666,30.1550833333,28.11275,16.7620833333,14.9033333333,49.0169166667,15.56875
652.42,14.26,59.0145833333,38.9255,30.2145,28.1204166667,16.7463333333,14.9085833334,48.9835,15.5491666667
652.75,14.19825,59.0195,38.857,30.19375,28.1183333333,16.6706666666,14.8138333333,48.9898333333,15.5220833333
653.08,14.1884166667,59.132,38.9811666666,30.2688333333,28.2099166667,16.778,14.8373333333,49.0354166667,15.54025
653.41,14.2815833333,59.3890833334,39.1715,30.42425,28.4105833334,16.9295,14.9535833333,49.1711666667,15.6903333333
653.74,14.37025,59.5363333333,39.2320833333,30.4978333333,28.4935833333,16.99,15.0120833334,49.2654166667,15.7635
654.06,14.42475,59.5773333333,39.28975,30.5504166667,28.57425,17.0581666666,15.083,49.3351666667,15.8353333334
654.39,14.4843333333,59.6344166667,39.3405,30.60825,28.6544166667,17.0893333333,15.14575,49.4053333333,15.8535833333
654.72,14.38475,59.5333333334,39.25225,30.5786666667,28.6609166667,16.9705833333,15.0401666667,49.3331666667,15.7441666667
655.05,14.4241666667,59.4580833334,39.2804166666,30.5909166666,28.6735,16.9545833333,14.9835833333,49.2703333333,15.7105
655.38,14.4696666667,59.4785833334,39.31425,30.6330833333,28.7563333333,17.004,15.0164166667,49.3711666667,15.76275
655.71,14.4925,59.5345,39.3613333333,30.68675,28.8254166666,17.03125,14.9756666667,49.3864166667,15.7031666667
656.04,14.4574166667,59.70275,39.4966666667,30.7633333333,28.925,17.0403333333,14.9681666667,49.54925,15.7213333333
656.37,14.3994166667,59.6938333333,39.55075,30.7705833333,28.9485,17.0535833333,14.9736666667,49.5921666667,15.70825
656.69,14.43975,59.6620833333,39.6061666666,30.8265,28.9754166667,17.0699166667,14.9628333333,49.61925,15.7245833333
657.02,14.4300833333,59.5375833333,39.5463333334,30.7945,28.9264166666,16.9735833333,14.9195833333,49.5574166666,15.6854166667
657.35,14.40325,59.6259166667,39.6485,30.8744166667,29.0334166667,16.9266666667,14.8815833333,49.6800833333,15.6885833333
657.68,14.46475,59.7169166667,39.7748333333,31.0600833333,29.1475,17.0035,14.9651666667,49.7935833333,15.7695
658.01,14.38175,59.7964166667,39.8174166667,31.0730833333,29.1673333333,16.9961666667,14.9075,49.8395,15.7264166667
658.34,14.4110833333,59.8494166667,39.894,31.1088333333,29.2455833333,17.0615,14.9910833333,49.9463333333,15.8053333333
658.66,14.3739166667,59.862,39.9045833333,31.1091666667,29.2966666667,17.0336666667,14.96825,49.9344166667,15.83125
658.99,14.4478333333,59.9499166667,39.9816666667,31.19875,29.3845833334,17.0921666667,15.0495,50.0199166667,15.8734166666
659.32,14.62975,60.00625,40.0756666667,31.3708333333,29.54925,17.201,15.21075,50.1394166666,16.04475
659.65,14.6053333333,59.9833333333,40.0916666667,31.3990833333,29.5995,17.23675,15.2143333333,50.11925,16.06975
659.98,14.6975833333,60.0329166667,40.2308333333,31.5010833333,29.7135,17.3444166667,15.3435,50.1638333333,16.1979166667
660.31,14.66125,60.0888333333,40.2194166667,31.5168333333,29.7735,17.3630833333,15.35175,50.1775,16.2009166667
660.63,14.7563333333,60.1545833333,40.355,31.6029166666,29.9125833333,17.4753333333,15.4354166666,50.258,16.2360833333
660.96,14.8286666667,60.092,40.3834166667,31.6105,29.9084166666,17.5795833334,15.505,50.19625,16.29275
661.29,14.8304166667,60.1119166667,40.4646666667,31.5938333333,29.9549166666,17.5736666666,15.4845,50.1585833334,16.28875
661.62,14.8791666667,60.061,40.4858333333,31.6275833333,30.0238333333,17.5875,15.5070833333,50.1276666667,16.3524166667
661.94,14.851,60.0881666667,40.51125,31.6555833333,30.03275,17.5693333333,15.4505833333,50.0834166667,16.2964166667
662.27,14.8838333334,60.1604166667,40.5855,31.7310833333,30.1545833334,17.6105833333,15.5320833334,50.184,16.3220833334
662.60,14.7870833333,60.0059166667,40.5405833333,31.66775,30.072,17.5208333333,15.4315833333,50.0349166667,16.2711666667
662.93,14.683,59.9531666667,40.5910833333,31.6359166667,30.0259166667,17.45425,15.3159166667,50.0095,16.2326666667
663.26,14.7063333333,59.83175,40.5480833333,31.6221666666,30.0055,17.423,15.3194166667,49.8905833333,16.2091666667
663.58,14.7161666667,59.8103333333,40.5108333333,31.61675,29.9918333333,17.35975,15.2150833333,49.854,16.13775
