wavelength,Back_TacSurf,Belly_TacSurf,Breast_TacSurf,Crissum_TacSurf,Crown_TacSurf,DorTail_TacSurf,Patch10_TacSurf,Patch11_TacSurf,Rump_TacSurf,Throat_TacSurf,WingTip_TacSurf
245.67,4.06341666667,4.37744270833,2.84083333333,3.39433333334,2.36633333333,8.92341666667,5.2555,3.08416666667,3.69833333334,4.00266666667,9.40391666668
246.05,3.79,4.2708125,2.629,3.031,2.22158333333,8.65708333334,4.80575,3.04783333333,3.20941666667,3.846,9.04775
246.42,3.59733333333,4.147640625,2.52491666666,2.61075,2.135,8.61675,4.5235,3.17741666667,2.83358333334,3.638,8.80391666666
246.79,3.379,4.06640625,2.48866666667,2.35366666667,2.08325,8.50583333333,4.42775,3.24375,2.61,3.71925,8.56166666666
247.17,3.54816666667,4.41796875,2.85666666667,2.75333333333,2.54733333333,8.87466666667,4.90991666667,3.90466666667,3.26025,4.2095,8.8315
247.54,3.09533333333,4.24148958333,2.55966666667,2.44108333333,2.2695,8.6605,4.61241666667,3.63508333333,3.0055,3.97866666667,8.51733333334
247.92,3.3545,4.51923958333,2.86308333333,2.91408333333,2.63483333333,8.96250000001,4.94725,3.90508333333,3.21308333334,4.39275,8.82883333333
248.29,3.277,4.74484375,2.97291666667,3.06533333333,2.55691666667,9.17666666666,5.191,4.04733333333,3.40425,4.444,8.92241666667
248.67,2.82808333333,4.206140625,2.52675,2.73916666667,2.20208333334,8.797,4.92183333333,3.72425,2.94766666667,4.04108333333,8.54583333334
249.04,2.86258333333,4.35344791667,2.74725,3.01333333333,2.38608333333,9.06775000001,5.20891666667,4.00183333333,3.21175,4.16066666667,8.94866666666
249.42,3.12866666667,4.97402083333,3.25291666667,3.3275,2.78883333333,9.48950000002,5.69783333333,4.46716666667,3.6135,4.59966666667,9.48116666667
249.79,2.626,4.54277083334,2.7675,2.71875,2.38225,9.20125000001,5.50391666666,4.10925,3.1835,4.46783333333,9.14375
250.17,2.23408333333,4.07794791666,2.18133333334,2.32975,1.7795,8.68266666666,5.17133333334,3.70266666666,2.94683333333,4.14283333333,8.63933333334
250.54,2.01841666667,3.99847916666,1.86333333333,2.33425,1.71316666667,8.5715,5.48133333333,3.53,3.0745,4.24433333333,8.44716666667
250.92,1.84016666667,4.02697395833,1.87875,2.4775,1.76333333333,8.64091666667,5.70191666666,3.36741666667,3.26308333334,4.37816666667,8.17408333334
251.29,1.73616666667,3.88177604167,1.56258333333,2.37275,1.71866666667,8.55316666668,5.68275,2.98583333334,3.06708333333,4.6065,7.639
251.66,1.43891666667,3.50896354167,1.22216666667,2.08933333333,1.415,8.09858333334,5.56958333333,2.547,2.95033333333,4.37733333333,7.18325
252.04,1.00575,2.95089583333,0.581083333332,1.44916666667,0.649833333335,7.60250000001,5.185,1.91783333333,2.54258333334,3.64816666667,6.65916666666
252.41,0.983416666666,2.81407291667,0.388166666665,1.33283333333,0.718166666667,7.40175000001,4.9755,1.56566666667,2.56866666666,3.66858333333,6.37283333333
252.79,1.37241666666,3.52318229167,0.477333333332,1.56466666667,1.02766666667,7.6705,5.09808333333,1.72366666667,2.85733333333,4.011,6.56975
253.16,1.49191666667,3.56201041667,0.28225,1.20958333333,0.571250000001,7.31166666667,4.68408333333,1.29025,2.50675,3.87775,6.31725
253.54,1.38666666667,3.09142708333,-0.183500000001,0.992333333333,0.326333333336,7.02816666667,4.20075,1.07383333333,2.182,3.5345,6.04258333333
253.91,1.70433333333,3.404515625,0.0278333333317,1.41208333333,0.806916666664,7.23433333334,4.55616666667,1.76675,2.42766666667,3.93708333333,6.21883333333
254.28,2.25908333333,4.06196875,0.902166666668,1.98208333333,1.48475,8.07775,5.30691666666,2.42266666667,3.02658333334,4.51833333333,6.55008333333
254.66,3.08566666666,4.42680208333,2.03758333333,2.72658333334,1.89816666667,8.86099999999,5.69483333333,2.90966666667,3.606,4.90325,7.3145
255.03,3.96991666667,4.77065625,2.91141666667,3.10791666666,2.39716666667,9.32391666667,6.11008333333,3.31991666666,4.2195,5.044,8.1065
255.41,3.99991666666,4.81641145833,3.06358333333,2.93658333333,1.96025,9.135,5.881,3.008,4.15875,4.611,8.42866666667
255.78,4.219,4.63428645833,3.2385,2.86075,1.85625,9.01641666667,5.76175,2.88508333333,4.251,4.82166666667,8.36541666666
256.15,3.14475,3.7754375,2.59433333333,2.17916666667,1.02966666667,8.02216666666,4.88508333334,1.95566666667,3.21675,3.95916666667,7.20766666667
256.53,2.45066666667,2.92218229167,2.05625,1.61566666667,0.742166666667,7.37466666667,4.15116666667,1.65425,2.21083333333,3.1155,6.59408333333
256.90,2.68866666667,2.98505729167,2.45008333333,1.56108333333,1.10591666667,7.62491666666,4.43766666667,2.00941666667,2.29833333333,3.27408333333,6.77225
257.28,3.10933333333,3.166921875,2.8195,2.37808333333,1.96341666667,8.33333333334,4.93391666667,2.76683333333,2.8655,3.7945,6.84466666667
257.65,3.15058333333,3.23225520834,2.65875,2.46541666666,2.073,8.44458333334,5.22375,2.88125,2.91058333333,3.94108333333,6.84
258.02,3.04875,2.87740104167,2.505,2.439,1.80891666667,8.20633333333,4.92366666667,2.55066666667,2.76933333333,3.735,6.78875
258.40,2.49875,2.63232291667,2.26016666666,2.091,1.65275,7.64358333333,4.48125,2.24708333333,2.31225,3.2795,6.6935
258.77,2.17233333333,2.575703125,1.8955,1.84258333333,1.63025,7.26416666667,4.20841666667,2.07375,1.95258333334,3.28325,6.57033333333
259.15,1.93158333333,2.48117708333,1.786,1.83333333333,1.57916666667,7.09633333334,4.22258333333,2.02658333333,1.81308333333,3.26016666667,6.46591666666
259.52,2.36033333333,2.88780208333,2.19408333334,2.33883333333,2.188,7.47475,4.77591666667,2.55408333333,2.22483333333,3.79425,6.96091666667
259.89,2.44258333333,3.08789583334,2.44816666667,2.47408333333,2.25283333333,7.64075,4.9655,2.68675,2.26433333334,3.92533333333,7.16941666667
260.27,2.94675,3.624640625,2.86691666667,3.01283333334,2.74033333333,8.19291666667,5.52975,3.28533333333,2.78991666667,4.47783333333,7.75525
260.64,3.01941666667,3.806640625,2.89541666667,2.99258333333,2.67966666667,8.24433333333,5.67233333333,3.28641666667,2.88733333333,4.58041666667,7.821
261.01,2.83525,3.6036875,2.647,2.76791666667,2.40475,7.98908333333,5.50625,3.17683333333,2.68183333333,4.38183333333,7.66366666667
261.39,2.5805,3.47080729167,2.52883333334,2.44741666667,2.0915,7.62708333333,5.30758333333,2.88191666667,2.45275,4.24283333333,7.60541666666
261.76,2.6385,3.53686979167,2.59658333333,2.54908333333,2.16983333333,7.71141666666,5.28783333333,2.83075,2.49891666667,4.25333333334,7.68916666667
262.13,2.45875,3.54646354167,2.57283333333,2.47033333333,2.12783333333,7.70108333333,5.24241666667,2.804,2.41775,4.1535,7.71866666667
262.51,2.95908333333,3.95849479167,2.76633333333,2.83883333333,2.49133333333,8.23516666667,5.65258333333,3.15191666667,2.763,4.56483333333,8.19108333333
262.88,3.26375,4.17791145833,2.895,3.057,2.59858333333,8.47800000001,5.952,3.412,3.057,4.66291666667,8.40216666667
263.25,3.04308333333,3.96240104167,2.40341666667,2.70033333333,2.171,8.23816666667,5.59116666666,3.1345,2.71175,4.47133333333,8.11633333333
263.63,2.73291666667,3.87765104167,2.16958333333,2.30833333333,1.88358333333,8.04733333332,5.28925,2.90541666667,2.54808333333,3.96091666666,7.90458333333
264.00,2.98275,4.22038541666,2.09933333333,2.44541666666,2.09025,8.15575000001,5.46883333333,3.41533333333,2.65025,4.03016666667,8.19216666667
264.37,2.49233333333,3.810546875,1.88475,1.78908333333,1.67908333333,7.59191666666,4.90333333333,2.79841666667,2.14325,3.607,7.81658333333
264.75,2.83433333333,4.15002604167,2.35466666667,2.09783333334,2.00583333334,7.69391666667,5.25683333333,2.90208333333,2.43708333333,3.95833333333,7.98933333333
265.12,2.83866666667,4.22384895833,2.54108333333,2.25358333333,2.29183333333,7.69083333333,5.28383333334,2.56975,2.58908333333,3.84041666667,7.86825
265.49,3.06333333333,4.55219270833,2.84916666667,2.57908333333,2.81658333333,8.09583333333,5.60983333333,2.798,2.798,4.00358333333,8.11458333333
265.87,2.75933333333,4.50156770833,2.828,2.3345,2.66341666666,7.78974999999,5.44591666667,2.68191666667,2.64533333333,3.929,7.93125
266.24,3.05325,4.57066145833,2.75175,2.41466666667,2.8085,7.93091666668,5.34558333333,2.70775,2.75616666667,4.05066666667,7.87416666667
266.61,2.71708333333,4.24138541667,2.53508333333,2.09916666667,2.55625,7.54200000001,5.03208333334,2.61991666667,2.61133333333,3.89783333333,7.5885
266.98,2.43708333333,4.10788541666,2.56025,1.83825,2.39216666667,7.39383333333,4.79633333333,2.41666666667,2.4125,3.96766666667,7.31975
267.36,2.79233333333,4.4925625,2.928,2.146,2.82058333333,7.78691666666,5.20191666667,2.74058333334,2.78041666667,4.2565,7.59533333333
267.73,2.78041666667,4.34956770833,2.95366666667,2.168,2.69558333334,7.60941666667,5.20641666667,2.6185,2.64175,4.32841666667,7.54775
268.10,2.59408333333,3.99860416667,2.7865,2.12958333333,2.49958333333,7.45358333333,5.05966666667,2.28066666667,2.57891666667,4.07416666667,7.29116666667
268.48,2.70833333333,3.96777083333,2.72333333333,2.30341666667,2.67133333333,7.66833333333,5.13075,2.47425,2.64158333333,4.06816666667,7.37858333333
268.85,2.34625,3.48319270833,2.33533333333,1.997,2.43825,7.60883333333,4.74766666667,2.32041666666,2.26158333333,3.69966666667,7.26683333333
269.22,2.43025,3.539375,2.58841666667,2.27575,2.66391666667,7.79408333333,4.954,2.65691666667,2.36908333333,4.07666666667,7.57491666667
269.59,2.29966666667,3.40009895833,2.506,2.15733333333,2.60575,7.63208333333,5.02641666666,2.67341666667,2.42425,4.00833333333,7.53966666667
269.97,2.23658333334,3.22834375,2.52808333333,2.09808333333,2.5905,7.52883333333,5.011,2.76741666666,2.431,3.99841666667,7.522
270.34,2.11158333333,3.29171875,2.464,2.03283333333,2.61466666667,7.34433333333,5.17458333333,2.77208333333,2.37858333333,4.04525,7.56
270.71,2.08666666667,3.25915625,2.47616666667,2.04341666667,2.60925,7.40825,5.15825,2.53933333333,2.3395,3.95708333333,7.45141666666
271.09,2.47891666666,3.57606770833,2.75083333334,2.4725,3.06475,7.71841666667,5.52108333333,2.84141666667,2.72508333333,4.28158333333,7.85416666667
271.46,2.62491666667,3.66409375,2.88375,2.6905,3.32658333333,7.75358333333,5.60533333333,2.97416666667,2.88066666667,4.53608333334,8.05899999999
271.83,2.3975,3.43036458333,2.59116666666,2.493,3.09241666667,7.57716666667,5.29325,2.76033333333,2.66816666667,4.30966666667,7.88766666667
272.20,2.36516666667,3.471671875,2.63958333334,2.51725,3.16741666667,7.6205,5.17475,2.77383333333,2.63366666666,4.42016666666,7.84716666667
272.58,2.55758333333,3.67859375,2.863,2.642,3.384,7.76591666667,5.48483333333,2.93016666666,2.89225,4.71966666667,8.01025
272.95,2.92258333333,3.86609375,3.10958333333,2.93116666667,3.70225,7.95083333333,5.78175,3.08658333333,3.20158333333,5.03408333333,8.3105
273.32,2.78841666667,3.69,2.84066666667,2.6665,3.55158333333,7.83416666667,5.6755,2.85516666667,3.067,4.86891666667,8.18233333333
273.69,2.93816666666,3.57881770833,2.78566666667,2.66516666667,3.59875,7.97808333333,5.63583333333,2.83258333333,3.07325,5.05166666667,8.17783333334
274.06,2.68883333333,3.309109375,2.46708333334,2.43108333333,3.27633333333,7.79075,5.3805,2.30516666667,2.79083333333,4.81716666667,7.85966666666
274.44,2.4415,2.97761979167,2.38625,2.208,3.04425,7.62608333333,5.1445,2.06633333333,2.56775,4.62791666666,7.706
274.81,2.33516666667,2.91121875,2.36958333333,2.02975,2.89216666667,7.3325,5.06683333334,2.03291666667,2.37283333334,4.61675,7.56558333333
275.18,1.67891666667,2.257671875,1.74658333333,1.38833333333,2.18583333333,6.6995,4.39425,1.43991666667,1.71116666667,3.96483333333,6.90316666667
275.55,1.60816666666,2.13726041667,1.65475,1.21191666666,1.97766666667,6.66858333334,4.18158333334,1.275,1.51825,3.79525,6.74866666667
275.93,1.93416666667,2.49158854167,2.01116666666,1.51166666667,2.35325,7.10325,4.646,1.71641666667,1.87041666666,4.27708333333,6.91225
276.30,1.80466666667,2.363734375,1.87041666667,1.13875,2.174,6.98408333333,4.64466666666,1.65975,1.65625,4.24425,6.74958333333
276.67,1.53041666667,2.12233854167,1.64325,0.906333333333,1.86191666667,6.67241666667,4.179,1.35066666667,1.30483333333,3.82291666667,6.31266666666
277.04,1.14366666667,1.89285416667,1.45716666667,0.573583333333,1.53183333333,6.27766666667,3.80508333333,1.20775,1.06533333333,3.47025,5.87866666667
277.41,1.34083333333,2.11486979167,1.67525,0.736166666667,1.71066666666,6.31658333334,3.89825,1.55433333333,1.316,3.482,5.86491666666
277.79,1.29775,2.25351041667,1.922,0.950333333334,1.77308333333,6.15233333334,3.96791666667,1.69491666666,1.45383333333,3.38308333333,5.9715
278.16,1.55591666667,2.532046875,2.2545,1.27016666667,1.92975,6.22708333333,4.13833333333,2.1345,1.72516666666,3.60566666667,6.25525
278.53,2.00208333333,2.91400520833,2.6175,1.59408333333,2.30991666667,6.47641666667,4.44333333333,2.44458333334,2.19566666667,3.82791666667,6.52483333333
278.90,1.84683333333,2.63186458333,2.36475,1.5085,2.17483333334,6.38633333334,4.24958333333,2.2335,2.03666666666,3.57633333334,6.40025
279.27,1.82066666667,2.58750520833,2.20541666667,1.36358333333,2.17441666666,6.29966666666,4.2285,2.109,1.94766666667,3.49341666666,6.35133333333
279.64,1.37933333333,2.28763020833,1.73508333333,1.09808333333,1.84008333333,5.9475,4.06658333333,1.83675,1.67075,3.18891666667,6.16108333333
280.02,1.19758333333,2.22390625,1.56,1.0435,1.78141666667,5.82725,3.95858333333,1.721,1.51291666667,2.95233333333,6.08891666667
280.39,1.33675,2.38952604166,1.59425,1.39225,1.90066666667,5.85216666667,4.059,1.75408333334,1.77683333333,2.9475,6.37375
280.76,1.58383333333,2.78878645834,1.88083333333,1.80525,2.06766666667,5.99083333333,4.40691666667,2.0075,2.14341666666,3.42058333334,6.67983333333
281.13,1.92975,3.17905729167,2.20941666667,2.27075,2.39975,6.51733333334,4.79658333333,2.37225,2.49208333333,3.9025,7.04283333333
281.50,2.16275,3.50422916667,2.50141666666,2.59341666667,2.65291666667,6.89241666667,5.16633333333,2.66791666667,2.78383333333,4.27808333333,7.35891666666
281.87,2.17566666667,3.533453125,2.37766666667,2.47558333333,2.55941666667,7.0665,5.12466666667,2.71533333333,2.74691666667,4.236,7.28866666667
282.25,2.30733333333,3.68220833333,2.36625,2.54816666666,2.78625,7.26083333333,5.30075,2.90941666667,2.89525,4.34025,7.38958333333
282.62,2.25166666667,3.63003645833,2.23258333334,2.49625,2.70525,7.23633333333,5.22941666667,2.89775,2.73541666666,4.26141666667,7.33258333334
282.99,2.25358333333,3.63875520833,2.10541666667,2.52033333333,2.70316666667,7.313,5.22083333333,2.881,2.66841666667,4.33775,7.434
283.36,2.32816666667,3.66925,2.18625,2.62475,2.68508333334,7.42266666667,5.24933333333,2.98708333333,2.72958333333,4.43316666667,7.53541666667
283.73,2.39016666667,3.66966145833,2.26,2.42325,2.57883333333,7.43558333333,5.19083333333,2.93841666667,2.73441666667,4.33116666667,7.42266666667
284.10,2.29308333333,3.445453125,2.16716666667,2.24616666667,2.36716666667,7.25208333333,4.98866666666,2.7225,2.66841666667,4.31241666667,7.31141666667
284.47,2.30583333333,3.34078645833,2.22858333333,2.24325,2.36583333333,7.32841666667,4.97458333333,2.75291666667,2.6735,4.2965,7.18891666667
284.85,1.9325,2.82211458333,1.75916666667,1.82008333333,2.02391666666,7.048,4.56183333334,2.4275,2.29866666667,3.81375,6.77583333334
285.22,1.73183333333,2.60263541667,1.477,1.53208333333,1.75041666667,6.73008333333,4.26083333333,2.1085,2.06275,3.574,6.51891666667
285.59,1.73633333333,2.470265625,1.28583333333,1.35383333333,1.53933333333,6.58091666666,4.09533333333,1.999,1.98083333334,3.52258333333,6.42708333333
285.96,1.87225,2.622484375,1.40425,1.469,1.57216666667,6.68725,4.19475,2.04933333333,2.056,3.64591666667,6.53716666667
286.33,1.76333333333,2.55958854167,1.42025,1.33533333333,1.52483333333,6.581,4.09308333333,1.89283333333,1.96625,3.57358333333,6.46283333333
286.70,1.457,2.361875,1.27375,1.12633333333,1.26258333333,6.38683333333,3.81916666667,1.59341666667,1.74775,3.43025,6.17016666667
287.07,1.52266666667,2.48954166667,1.487,1.19041666667,1.33083333333,6.44733333334,3.88566666667,1.69225,1.89266666667,3.5425,6.16633333333
287.44,1.6935,2.77008854167,1.80533333333,1.42991666667,1.59075,6.64441666667,4.03925,1.899,2.0665,3.79133333333,6.31816666667
287.82,2.10358333334,3.1895625,2.27391666666,1.9735,2.05208333334,7.03275,4.429,2.42858333334,2.45116666666,4.33491666667,6.77041666667
288.19,2.02258333334,3.225140625,2.28816666667,1.94341666667,2.02491666667,7.016,4.41266666667,2.46708333333,2.32191666667,4.30833333333,6.78008333333
288.56,1.93766666667,3.15438020833,2.27225,1.83733333333,1.92858333333,6.93758333333,4.33741666667,2.38175,2.2245,4.29866666666,6.73266666667
288.93,2.11425,3.34447395834,2.43233333333,1.91175,2.02458333333,7.02741666667,4.42933333333,2.49433333334,2.30333333333,4.4615,6.97425
289.30,2.015,3.342984375,2.41625,1.83775,2.06175,7.07616666666,4.40583333333,2.49541666667,2.26233333333,4.40808333334,7.03425
289.67,1.795,3.33983854167,2.39266666667,1.82791666667,2.11391666667,7.04916666667,4.29533333333,2.34116666667,2.13258333333,4.31658333334,6.94133333334
290.04,1.61366666667,3.16446875,2.18191666667,1.63233333333,2.10908333334,6.75741666667,4.13841666667,2.12575,1.89083333334,4.14791666667,6.75975
290.41,1.85316666667,3.333640625,2.38666666667,1.90516666667,2.32533333334,6.99733333333,4.36016666667,2.40566666667,2.0515,4.31066666666,7.01608333333
290.78,2.26758333333,3.6316875,2.744,2.29816666667,2.73925,7.40366666667,4.81316666667,2.954,2.47508333333,4.70233333333,7.47233333333
291.15,2.30558333333,3.64041666667,2.84983333333,2.37458333333,2.80966666667,7.40633333333,4.894,3.08516666666,2.62408333333,4.80116666667,7.54441666666
291.52,2.123,3.43500520833,2.66075,2.20925,2.668,7.18775,4.85358333333,2.98283333333,2.58641666667,4.54866666666,7.42333333334
291.89,1.91891666667,3.24806770833,2.4285,1.96266666667,2.53991666667,6.94816666667,4.64816666667,2.72683333333,2.35325,4.28675,7.13991666667
292.26,2.359,3.56309895833,2.69625,2.33941666667,2.8795,7.24575,4.94508333333,3.03133333334,2.74258333333,4.63716666667,7.3775
292.64,2.56108333333,3.81799479167,2.82908333333,2.55591666666,3.1095,7.3605,5.05025,3.174,2.88366666667,4.80941666667,7.53441666666
293.01,2.6815,3.97180729166,2.96775,2.654,3.28166666667,7.50483333333,5.26491666667,3.31675,2.96541666667,5.02158333333,7.61516666667
293.38,2.86541666667,4.03290104167,3.02375,2.7025,3.292,7.51033333333,5.425,3.45775,3.01358333333,5.154,7.50775
293.75,2.9555,4.04545833333,3.10816666667,2.78766666667,3.32325,7.5375,5.4605,3.53366666667,2.99041666667,5.273,7.51
294.12,2.98608333333,4.15894270833,3.26333333333,2.95141666667,3.22875,7.62466666667,5.60008333333,3.69216666667,3.13458333333,5.45141666667,7.56275
294.49,2.88108333333,4.03040104167,3.13308333333,2.8545,3.06291666667,7.42458333333,5.48608333333,3.53541666667,3.02658333333,5.46191666667,7.34466666667
294.86,2.9325,4.22728125,3.18108333333,3.04041666667,3.174,7.51291666667,5.52966666667,3.5655,3.08708333334,5.56725,7.36758333334
295.23,3.09258333333,4.385765625,3.24908333334,3.16216666667,3.25575,7.60591666667,5.61216666666,3.7215,3.13516666667,5.63683333333,7.38008333333
