wavelength,Back_TacRuvm,Belly_TacRuvm,Breast_TacRuvm,Crissum_TacRuvm,Crown_TacRuvm,DorTail_TacRuvm,Patch10_TacRuvm,Patch11_TacRuvm,Rump_TacRuvm,Throat_TacRuvm,WingTip_TacRuvm
826.91,4.76326666667,61.6615333333,56.2581333333,52.952,67.9226666667,10.3586,50.522,5.48646666667,69.139,65.5713333333,11.3752666667
827.21,5.04146666667,61.0540666667,55.8435666667,52.6808,67.5366666667,10.6086,50.1677333333,5.82986666667,68.4912666667,65.1231333333,11.6204666667
827.51,5.46046666667,61.4438666667,56.4630333334,52.8550666667,67.9314666667,11.0073333333,50.5353333333,6.26866666667,68.8323333333,65.4820666667,11.8616666667
827.82,5.36406666667,61.8096,56.7436,53.0638,68.0976,10.9303333333,50.9207333333,6.19826666667,69.0888666667,65.8904,11.9891333333
828.12,4.5,61.4852666667,56.2765333333,52.7712666667,67.7602666667,10.2094,50.448,5.36866666667,69.1602,65.6992,11.1564666667
828.42,3.88766666667,61.4977333333,56.4006666667,52.7642666667,68.0727333333,9.62193333335,50.4148,4.77586666667,69.3319333333,65.9617333333,10.8552666667
828.72,3.60733333333,61.9596,56.9127,53.0573333333,68.3503333333,9.29826666667,50.51,4.60706666666,69.8820666667,66.4627333333,10.7098
829.02,3.40986666667,61.5276666667,56.4456666667,52.7774666667,67.6122666667,8.82026666667,50.3084666667,4.49973333333,69.5689333333,66.1982,10.5930666667
829.33,3.48806666667,61.2771333333,56.1877666667,52.4673333333,67.5665333333,8.67933333333,49.9855333333,4.39286666667,69.1727333333,65.8684666667,10.4788666667
829.63,3.31993333334,61.0264666667,55.7846,51.6651333333,66.9232666667,8.41493333333,49.2648666666,4.04706666667,68.3987333333,65.1537333333,10.1789333333
829.93,3.13446666667,60.7004666667,55.3723666667,51.2970666667,66.8922,7.81233333335,48.7622666667,3.5144,68.1745333333,65.1053333333,9.62900000001
830.23,2.77553333333,60.1232666667,55.3404333333,51.2322,66.5500666667,7.16586666665,48.5927333333,2.9506,68.1713333333,65.1620666667,9.33206666666
830.54,1.7296,59.8949333333,54.9720333333,50.5814,65.9033333333,6.4986,47.542,1.9748,68.1723333333,64.937,8.75353333333
830.84,1.56486666667,59.4469333333,54.1738333333,50.1236,65.1164,6.76866666667,47.0669333333,1.72486666667,67.7439333334,64.2576666667,8.77013333333
831.14,2.35173333333,58.6623333333,53.8223333333,49.9532666667,64.4372,6.89666666666,46.6307333333,2.38753333333,67.2276666667,63.3728666667,9.27000000001
831.44,3.79486666667,58.1737333333,53.9543,49.966,64.1004666667,8.39773333333,46.9926,4.16833333333,66.1642666667,62.6274,10.5362
831.74,5.41486666667,58.5058,54.2242,50.5364666667,64.5784,9.48913333333,47.2734666667,5.65779999999,66.3537333333,62.5670666667,11.7242
832.04,5.8522,58.7873333333,54.5640333333,51.0287333334,64.8506,10.0392,47.5896666667,5.96673333333,66.5339333333,63.1674,11.9216
832.35,5.19666666667,59.1387333333,55.1077333333,51.7082666667,65.4090666667,9.37126666667,48.0448,5.44926666667,67.0915333333,63.6522,11.2661333333
832.65,5.10266666667,59.3505333333,55.5844333333,52.2943333333,65.6764,9.32906666667,48.7552666667,5.40579999999,67.7544,64.4101333333,11.3474
832.95,5.39833333333,59.2744,55.5986666667,52.3287333333,65.8243333333,9.57386666667,48.6606666667,5.59099999999,67.8437333333,64.6118,11.4561333333
833.25,6.20733333333,60.0286666667,56.2670666667,53.0414,66.5038666667,10.572,49.2749333333,6.36033333334,68.3942666667,64.9677333333,12.2230666667
833.55,6.2318,60.717,56.5996,53.4211333333,67.0876,10.6916666667,49.8126,6.52773333333,68.6513333333,65.3850666667,12.4403333333
833.85,6.969,61.2277333333,57.3211333333,54.2406,67.8132,11.1892666667,50.8418666667,7.29393333334,69.2169333333,65.9580666667,13.0851333333
834.16,7.24626666666,61.9318,57.9919666667,54.9910666667,68.5534,11.3700666667,51.168,7.29113333333,69.7529333333,66.4646,13.5758
834.46,7.2458,62.1979333333,58.1190666667,54.9886666667,68.7872,11.4547333333,51.14,7.17739999999,69.7763333333,66.6392666667,13.5156
834.76,7.31526666667,62.8173333333,58.312,55.3030666667,69.3465333333,11.3257333333,51.5245333333,6.9604,70.5114666667,67.2444,13.6648
835.06,7.00273333333,62.5499333333,57.922,55.0284,68.9053333333,10.9068666667,51.3466666667,6.50839999999,70.4078,66.7259333333,13.3581333333
835.36,7.1328,62.5136666667,57.9655333333,54.9777333333,69.1386666667,10.8771333333,51.5843333333,6.67193333333,70.4844666667,66.5776,13.6266666667
835.66,8.43893333334,62.7279333333,58.3500333333,55.0222,69.5000666667,12.3388,52.1056666667,7.89993333334,70.5889333333,66.8832666667,14.8166
835.96,7.66066666666,62.2242,57.4243,54.1515333333,69.2364,11.7030666667,51.3758666666,7.1758,69.6302,66.1576,14.2970666667
836.26,7.32093333333,63.0334,57.9379666666,54.8942666667,70.4566,11.4997333333,52.4608,6.85066666667,70.6679333333,67.2119333333,14.3285333334
836.57,7.31213333333,63.265,58.2423333333,54.9203333333,70.8884,11.5336666667,52.9309333333,6.811,71.1010666667,67.6006,14.4115333333
836.87,6.79426666667,63.4569333333,58.1610666667,54.7978,70.9154,11.0432,52.7629333333,5.90886666667,71.6560666667,67.6033333333,13.7846666667
837.17,6.57513333333,61.8196666667,56.6758666667,52.9767333333,69.1358666667,9.968,51.4220666667,5.19433333333,69.9679333333,66.2002666667,13.3425333333
837.47,6.43333333333,60.1652666667,55.8843666667,51.8951333333,68.0174,9.83473333334,50.9620666667,5.42266666667,68.7172,65.2964,12.6821333333
837.77,5.96506666667,60.1032666666,55.3973666667,51.7853333333,68.0083333333,9.68006666665,50.8876,4.9536,68.483,65.2322666667,12.2806
838.07,6.158,60.7576,56.0876,52.2942666667,68.3224666667,9.96740000001,51.1688,5.24886666667,68.6472,66.4610666667,12.9004666667
838.37,5.80793333333,61.3107333333,56.2768666667,52.3276666667,68.7796,9.78526666667,51.6158666667,4.77973333333,68.9152666667,67.9887333333,12.4972666667
838.67,4.73453333333,59.0396666667,54.3332333333,50.8814,66.2937333333,8.80246666667,49.6384,3.7966,67.0847333333,66.1808,11.209
838.97,4.2882,57.9898666667,53.4394666667,50.0613333333,64.5449333333,8.31946666667,48.4422,3.3948,66.1752666667,64.8464666667,10.4857333333
839.27,7.08000000001,59.2930666666,54.8721666667,51.7889333333,65.4268666666,10.4077333333,49.7444666667,5.7748,67.5584666667,65.9488,12.2893333333
839.57,7.96799999999,59.2426666666,55.072,51.8506666667,65.12,10.8266666667,49.9626666667,6.60266666667,67.6373333333,66.08,13.0346666667
839.87,8.72686666667,59.4823333333,55.2192666666,52.2028,65.0396,11.0196666667,50.2905333333,7.43800000001,68.0613333333,66.7829333333,13.8193333333
840.17,9.46706666667,59.4879333333,55.3865666667,52.4242,65.7679333333,12.0482,50.5746666667,8.23419999999,68.7252,67.6489333333,14.65
840.47,8.60366666666,60.0748666667,55.3878666667,52.4878666667,66.9662,12.4772,50.4868,7.66173333333,69.0743333333,68.0363333333,14.1038666666
840.77,7.98693333333,59.9128,54.4681,51.9912666667,67.0483333333,11.9366666667,49.8308,7.14686666668,68.7179333333,67.9759333333,13.2024
841.07,6.96566666667,60.115,54.9598666667,52.3793333333,68.2758666667,11.5748,50.2299333333,6.24133333333,69.5172666667,68.3678666667,12.7932
841.37,5.87333333333,58.7922,53.7715,50.7995333333,67.0692,10.8704,48.3954666667,5.1984,68.2415333333,65.9206666667,11.4032666667
841.67,5.94106666667,58.1673333333,53.6162666667,50.7995333333,66.7897333333,10.6644,47.8105333333,4.87086666667,67.8844,65.2398666667,10.8365333333
841.97,5.35186666667,59.6148,54.1567,51.2616,68.7385333334,9.93353333334,48.7780666667,4.05046666667,69.2564,66.0027333333,10.1594
842.27,4.2868,60.1146,53.3978,51.7562666667,70.2938666667,9.10386666667,48.9892666667,2.81006666666,69.3476666667,66.6236,9.93553333334
842.57,0.759533333335,58.0311333333,50.7053333333,49.0697333333,68.5271333333,6.69766666667,46.1395333333,-0.806133333332,67.1318666667,64.7442,7.03873333333
842.87,-0.097666666666,56.7967333333,49.8942666667,48.3415333334,67.3658666667,6.26013333333,45.1706666667,-1.33333333333,65.4634,63.496,5.78866666667
843.17,-3.29046666667,54.2243333333,46.9580333333,45.4841333333,65.1071333333,3.7874,42.1422666667,-4.096,62.2108666667,60.5484666667,2.51933333333
843.47,-4.69,52.0934666667,45.2201333333,43.7017333333,63.1626666667,1.6352,40.5392,-5.0494,59.7304666667,58.8859333333,0.269533333331
843.77,-4.15273333333,52.1229333333,45.2328333333,43.9478666667,62.1601333333,2.14153333333,40.2792666667,-4.3576,59.7579333334,58.5660666667,-0.093266666668
844.07,-2.12286666667,52.2718,45.5678666667,43.6871333333,61.1172666667,5.28873333333,40.7448666667,-2.47666666667,59.7951333333,58.7711333334,2.42093333333
844.37,0.493133333333,51.9452666667,44.9130666667,43.2694666667,59.7260666667,7.37886666667,40.6575333333,0.1096,60.0366,59.0684666667,4.25573333333
844.67,3.75926666667,53.6481333333,46.7222333333,45.2962666667,61.6296666667,9.90753333334,43.6482666667,2.55546666667,61.5184666667,62.3332666667,6.81459999999
844.97,5.23126666667,55.3540666667,48.4606666667,46.4589333333,63.2672,12.7289333333,45.6468666667,4.72133333333,62.4929333333,64.6648,9.49966666667
845.27,5.21013333333,54.155,47.7965,46.2931333333,60.7282666667,13.5200666667,44.1456666667,5.37806666667,61.2138666666,64.3324,9.52386666668
845.57,7.5386,53.4967333334,48.1742666667,45.5222,58.9282666667,14.5505333333,43.7058,7.01166666667,60.545,63.5784,10.2634
845.87,7.80953333334,54.7048,50.6858,46.8,60.9523333333,14.2476,46.3428,7.86673333332,62.0571333333,65.5047333333,10.6666
846.17,5.36933333333,53.7924,49.5907666667,45.1698,59.8004,12.4351333333,44.5509333333,4.69059999999,61.4570666667,65.3891333333,8.72246666666
846.47,6.27226666668,53.6094,49.5267,45.6607333333,59.0925333333,13.136,44.3394,4.85206666667,61.1044666667,64.7731333333,9.38853333333
846.77,7.31306666667,56.2424666667,51.3536,48.3234,61.1111333333,14.5656,45.6163333333,4.92933333334,63.4545333333,66.3839333333,10.8080666667
847.07,8.04880000001,56.2805333333,51.3517,49.1056,60.6912,14.2885333333,47.0934666667,5.06093333334,63.9837333333,67.3372666667,11.8698666667
847.37,6.19953333333,55.3078666667,50.5309,49.0659333333,60.2547333333,10.9129333333,46.603,3.2696,63.8217333333,66.4756,11.2313333333
847.67,4.4966,55.3466666667,51.3423666667,49.7764,61.4766666667,8.97093333333,47.5392,1.40933333333,65.0560666667,68.0761333333,10.358
847.97,0.645066666667,55.7706,51.0275,49.2712,61.6728,6.45173333333,46.356,-1.7204,66.2844,68.5306,7.8136
848.26,0.805799999999,55.6042,50.8791333333,48.0587333333,61.0500666667,4.88413333334,45.8851333333,-3.07686666667,66.3003333333,67.6922666666,6.64213333334
848.56,4.44440000001,59.4074666667,53.4074333333,50.1236,64.7655333333,8.07413333334,49.7283333333,-0.394999999999,69.6297333333,70.7900666667,9.82713333333
848.86,5.54333333333,60.6349333333,53.3456,50.4029333333,65.5674666667,9.74353333333,49.8658,0.683733333333,70.3050666667,70.0853333333,10.4274666667
849.16,6.43446666666,58.3739333333,51.3357333333,48.6411333333,62.2068,10.9408,47.8514,2.0674,68.0604666667,66.2020666667,10.3136
849.46,9.02366666666,59.4164,51.9303666667,49.45,63.0528,14.0964,48.9788,6.28506666665,68.3052666667,66.3300666667,13.4457333333
849.76,10.7126666667,62.0230666667,55.1148333333,51.3794,65.6550666667,16.1379333333,51.4483333334,8.66666666666,70.5977333333,68.8504,15.2644
850.06,11.6165333333,60.8696,54.5709333333,50.1672,64.147,16.5441333333,50.9922,10.0557333333,69.0300666666,67.1349333334,15.5183333334
850.36,13.6711333333,63.4458666667,58.3221333333,51.7792666667,67.1620666667,18.4234666667,52.3873333334,12.072,71.4639333333,68.5135333333,17.2974
850.65,16.0501333333,66.9406,62.2374333333,53.7214,70.3195333333,20.7992,55.3651333333,14.5890666667,73.4702666667,71.0959333333,18.9270666667
850.95,15.5953333333,69.7617333333,63.2857666667,53.1668,70.9047333334,20.2142666667,55.9047333333,13.7619333333,73.9523333333,71.1666666667,16.9048
851.25,18.5548,70.0234666667,64.5687,54.7086,71.2122,21.7482,57.8786666667,15.7575333333,72.9604,72.1911333333,18.6014
851.55,14.9711333333,66.9666,62.1914666667,52.3645333333,69.1119333333,20.3460666667,54.8327333333,14.0254666667,70.5883333333,70.0115333333,15.7094
851.85,14.4019333333,65.3193333333,61.6259333333,51.7538,68.4785333333,19.5122666667,53.7514,13.7978666667,69.2915333333,68.7107333333,15.1451333333
852.15,12.6914,65.4566666667,63.1358666667,52.9382,70.1234666667,18.0492666667,54.9134666667,12.642,71.1357333333,71.1852,13.3826666667
852.45,13.2293333334,69.2969333333,65.9896333333,56.1979333333,74.1928,18.5418,57.1354666667,13.125,75.6510666667,75.8333333333,12.6562
852.74,15.0597333333,72.1911333333,68.7251,58.7516666667,76.7862,19.8672666667,59.761,14.3957333333,77.6893333333,78.8312666667,13.2802666667
853.04,14.3466666667,70.7733333333,67.84,58.4533333333,75.76,19.3866666667,59.12,13.9733333333,77.4666666667,77.8933333333,12.96
853.34,12.6044666667,70.0945333333,67.0175666667,58.0027333333,74.44,19.5410666667,57.7326666667,13.1172666667,76.1134,78.0026,12.4966
853.64,10.5376666667,67.5806,62.3924666667,55.5107333333,71.0752666667,17.4461333333,55.457,11.6396666667,73.3870666667,76.4517333333,10.5913333333
853.94,7.69453333333,67.1666666667,60.2779,54.9166666667,69.3056,16.5,54.7222666667,9.7778,73.5276666666,76.6668,8.22233333333
854.23,9.44446666666,66.1388,62.5972666667,57.75,70.3610666667,17.9166,55.9442666667,11.3055333333,74.3056,77.8611333333,10.9443333333
854.53,5.82633333334,62.7731333333,59.3418333333,54.1176,67.1709333333,14.1456666667,52.6891333333,7.2828,71.6806,74.1736,7.70300000001
854.83,6.21086666668,63.1339333333,58.6325,53.9601333333,66.5526666667,12.7636666667,53.5896666667,6.4388,71.2534666666,74.3875333333,8.03426666666
855.13,4.38593333333,62.807,58.3187666667,53.6842666667,66.4034,9.99986666667,52.5439333333,3.62566666667,70.0293333333,73.5965333333,5.81873333333
855.43,4.57406666667,64.7833333333,60.2242,54.9775333333,67.7129333333,10.0747333333,53.8115333333,3.55746666667,71.7190666667,74.5589333333,7.56346666668
855.72,7.73093333334,63.3614,60.0000333334,54.9579333333,65.7144,13.4453333333,53.4734,5.35006666667,69.3556666667,71.9608666667,12.9692666667
856.02,3.33326666667,59.0516,57.8591333333,52.4424666667,62.4139333333,9.31040000001,49.9137333333,-0.115066666668,66.8103333333,67.9598,9.48286666667
856.32,2.35806666667,59.1848,57.1179333333,51.5575333333,62.2125333333,7.24873333333,48.7626666667,-1.543,66.6958,67.307,8.26793333333
856.62,2.0536,57.7380666666,55.3571666667,50.2679333333,63.75,3.77973333334,48.3036,-4.76193333333,65.4166666667,64.8214666667,5.89279999999
856.91,-3.64193333333,54.0740666667,51.8518333333,47.2839333333,61.7592,-0.185133333334,45.1233333333,-11.4506666666,62.1912666667,61.3887333333,0.463066666668
857.21,-6.38506666666,50.0780666667,48.8418,44.8512666667,58.748,-4.53846666667,41.0642666667,-16.7448666667,60.6572666667,59.0296666667,-2.97326666667
857.51,-8.01193333334,45.172,42.87,39.5218,54.3198,-6.24799999999,35.9342,-18.9834666667,56.7114,54.6786,-5.6502
857.81,-9.23319999999,43.9749333333,43.1298333333,39.1862,56.7136,-6.94839999999,35.2112,-20.1564,58.8106,54.1471333334,-6.91706666667
858.10,-5.5046,47.0028666667,45.9174333333,42.3547333333,59.4494,-2.9968,37.6148,-15.6574666667,61.6819333333,54.6790666667,-2.81346666666
858.40,-1.94313333333,48.6995333333,47.19,43.0192666667,60.6278,0.508266666666,40.0597333333,-13.5126666667,64.1554,56.9207333333,0.747400000006
858.70,0.881133333334,49.1629333333,46.9604666667,43.3479333333,61.351,2.99566666667,41.2922666667,-12.3641333333,63.7297333333,57.8562,2.05580000001
858.99,3.0544,51.2481333333,48.5315333333,44.9928,65.022,6.2262,44.699,-9.25120000001,65.6387333333,61.5270666667,3.93533333334
859.29,8.8044,56.3712666667,51.5752333333,49.4797333333,68.8326666667,12.602,49.339,-2.75673333333,68.8325333333,64.9509333334,8.88886666667
859.59,9.67099999999,56.4808666667,51.8312333333,50.3577333333,70.4149333333,13.5907333333,50.8154666667,-2.71806666667,70.2432,65.7796666667,9.67079999999
859.89,10.5338,58.6147333333,53.2467666667,53.0447333333,71.3418666667,18.4415333333,53.2467333333,-0.374999999993,74.6609333333,68.5713333333,11.7173333333
860.18,11.6811333333,60.5506666667,56.0869666667,55.1304666667,73.6811333333,19.1884,53.9130666667,1.01453333334,76.2898,69.8840666667,13.2464
860.48,10.6194666667,60.1179333333,56.1946666667,54.7197333333,74.3068,17.0207333333,52.9498666667,0.295000000004,76.1356666667,69.2035333333,11.7994
860.78,14.3588666667,64.0456,59.8718666667,57.9772,77.0086,20.1994,56.6951333333,6.01126666666,77.2080666667,70.7692,16.1824
861.07,16.3856,63.5341333333,59.3440666667,57.7242,74.4578,21.0442,56.3856,9.10293333333,74.9397333334,71.5662666667,17.617
861.37,14.325,62.2313333333,59.1596666667,56.4738,73.2782,19.5592,54.215,7.16246666666,73.3884666667,71.46,15.3719333333
861.67,9.94353333334,59.3786666667,56.3983666666,53.5876,70.5932666667,16.2995333333,49.5197333334,4.32213333333,70.5084666667,68.1920666667,11.6948
861.96,3.09733333333,55.4276,52.4778666667,50.2064,66.8436666667,10.4720666667,44.7491333333,-0.530999999999,67.0206,65.1032,5.54573333334
862.26,-0.6144,52.7189333333,50.0768666667,47.3731333333,64.0554,6.08286666667,41.6589333333,-4.05533333333,65.0384666667,63.9631333333,1.7818
862.56,-2.65386666667,51.3112666667,48.8151333333,43.8546666667,63.0331333333,2.14846666667,39.2100666667,-6.19266666666,64.3602666667,62.5908666667,-0.821466666674
862.85,0.730666666667,53.4855333333,51.3545666667,45.0533333333,64.5966,6.78839999999,40.274,-3.50073333334,65.7228666667,64.4445333333,3.22673333334
863.15,0.436133333333,54.9532666667,52.4921,44.5483333334,66.5419333333,5.3892,40.3738,-4.36140000002,65.3894,65.4516666666,2.83506666666
863.45,2.94213333333,57.8090666667,54.6948666667,46.7292666667,67.2301333333,7.73093333334,42.723,-1.47100000001,67.5118,67.6056,5.6964
863.74,7.78780000001,60.4849333333,56.4545333333,50.1818666667,69.697,13.0604666667,45.0607333334,2.81826666667,68.6969333334,70.0,10.2423333333
864.04,6.33326666666,57.9697333333,53.4847666667,48.303,68.7274,11.2728666666,42.1212,0.454466666672,65.9090666667,69.1212666667,8.69706666667
864.33,0.460799999999,54.8387333333,46.9431333333,43.9631333333,63.8095333333,7.28106666666,37.8494666667,-5.74486666669,62.1507333333,62.4884,4.8848
864.63,-2.40393333333,54.5192,45.3525,43.9742666667,64.8717333333,3.94226666667,37.9808666667,-9.32693333331,63.2052,63.3013333333,3.52566666667
864.93,-1.20606666667,59.3969333333,49.4305666667,47.3366666667,70.4523333333,5.42733333333,42.5125333333,-9.21286666666,67.5041333333,67.4371333333,5.42726666666
865.22,8.40440000001,66.5718666667,56.6194,52.9542,77.346,15.1026666667,50.0157333333,0.3476,72.8909333333,72.4486666667,16.24
865.52,7.91273333333,66.8848,57.4298666667,53.6448666667,77.2898666667,14.0188,49.0966666667,0.155666666673,72.9906666667,72.0562,15.8256
865.81,7.96899999999,65.2093333333,57.38,54.6667333333,76.1860666667,14.9146666667,48.2479333333,0.062066666666,72.8992,73.0852666667,16.2479333333
866.11,3.11773333333,63.9800666667,54.9917333333,52.9684,75.9535333333,8.72293333335,46.6667333333,-4.67653333333,71.5091333333,72.9023333333,10.1492
866.41,4.81853333333,65.8086,56.8647333333,55.0495333333,77.4586666667,9.802,47.3597333333,-1.71626666666,72.8053333333,75.3465333333,13.9934
