wavelength,Back_CamPalf,Belly_CamPalf,Breast_CamPalf,Crissum_CamPalf,Crown_CamPalf,DorTail_CamPalf,Rump_CamPalf,Throat_CamPalf,WingTip_CamPalf
598.52,16.8638,45.3982666667,35.5745333333,39.1585333333,13.9902666667,14.5416666667,21.2676,31.3772,15.7998
598.85,16.9107333333,45.4161333333,35.5694,39.1755666667,14.0429333333,14.5674666667,21.2953333333,31.3606,15.806
599.19,16.958,45.5123333333,35.62,39.2423,14.0713333333,14.6458,21.358,31.4333333333,15.8648
599.53,16.9602666667,45.4885333333,35.6334,39.2529666667,14.0554666667,14.642,21.3253333333,31.4425333333,15.8404666667
599.86,17.003,45.6361333333,35.7592666667,39.3646333333,14.1148666667,14.6892,21.3771333333,31.5164666667,15.9111666667
600.20,17.0337333333,45.6399333333,35.745,39.3345,14.1578666667,14.7384,21.4428,31.5392666667,15.9353666667
600.53,17.1284,45.7436666667,35.8269333334,39.4495,14.2474,14.7914,21.5442666667,31.6182666667,16.0167333333
600.87,17.1708666666,45.7452666667,35.8768,39.4926333333,14.2806666667,14.8240666667,21.6094666667,31.6544,16.0505666667
601.21,17.2208,45.7575333333,35.8881333333,39.5170333333,14.3591333333,14.9352,21.6773333333,31.689,16.1227
601.54,17.3015333333,45.8966666667,35.9963333333,39.5963,14.4598,15.029,21.7870666667,31.807,16.2007333333
601.88,17.3369333333,45.943,36.0251333333,39.6099333333,14.4401333333,15.0810666667,21.8371333333,31.8432666666,16.2291333333
602.21,17.2858,45.8812666667,35.9692666666,39.5556,14.3988,15.0445333333,21.8384,31.793,16.1775
602.55,17.244,45.8165333333,35.9217333333,39.4856666667,14.3378666667,15.0109333333,21.7889333333,31.7852666667,16.1858666667
602.88,17.2116,45.8144,35.9073333333,39.4568666667,14.3092666667,14.957,21.7455333333,31.7686,16.1469333333
603.22,17.153,45.7688666666,35.7921333333,39.3726333333,14.2750666667,14.93,21.7346666667,31.6861333333,16.1333666667
603.56,17.1152,45.6858666667,35.7326,39.3213,14.2250666667,14.8934666667,21.6917333333,31.6465333333,16.0872666667
603.89,17.1436666667,45.7165333333,35.7664666667,39.3225666667,14.2457333333,14.8948,21.7244666667,31.6472,16.1151666666
604.23,17.0854666667,45.6460666667,35.7124,39.2183666667,14.1644666667,14.8472,21.6606,31.5805333333,16.0340333333
604.56,17.0686666667,45.678,35.7040666667,39.2128333333,14.1224666667,14.8376,21.64,31.5854666667,16.0382666667
604.90,17.0601333333,45.6766,35.6910666667,39.1903666667,14.096,14.8233333333,21.6285333333,31.5889333334,16.0148333333
605.23,17.0352,45.6044,35.6249333333,39.1501,14.067,14.8034,21.5977333333,31.5413333333,15.9716
605.57,16.9853333333,45.5705333333,35.5757333333,39.1002333333,14.032,14.7462666667,21.5369333333,31.4744666667,15.9320333333
605.90,17.0042,45.6063333333,35.5887333333,39.1197,14.0488,14.7710666667,21.5170666667,31.4831333333,15.9723666667
606.24,17.0810666667,45.6648666667,35.6448,39.1754,14.1316666667,14.8362,21.5922666667,31.5459333333,16.0119333333
606.58,17.111,45.6942666667,35.6674,39.1722,14.1440666667,14.8660666667,21.6001333333,31.4968,16.0100666667
606.91,17.0927333334,45.7362,35.6936,39.1970333333,14.1235333333,14.854,21.5878,31.4784,15.986
607.25,17.0735333333,45.7026666667,35.6676666667,39.1589,14.1056666667,14.8475333333,21.5792666667,31.4454,15.965
607.58,16.9656666667,45.5578666667,35.5276666667,39.0386666667,13.9713333333,14.7438666667,21.4637333333,31.3094666667,15.8766
607.92,16.973,45.5476666667,35.5585333333,39.0548,14.0153333333,14.8042666667,21.4966666667,31.311,15.8948666667
608.25,16.9992,45.4667333333,35.5208,38.9983666667,14.0498,14.8484,21.5414,31.2675333333,15.8968333333
608.59,16.9154666667,45.3159333333,35.4490666667,38.8687333333,14.0046,14.8234,21.4987333333,31.1524666667,15.8703333333
608.92,16.8866666667,45.1603333333,35.3724,38.7516,14.0149333333,14.856,21.4748666667,31.0628,15.8702666667
609.26,16.8294666667,45.0142,35.3159333334,38.6509666667,14.0074,14.8725333333,21.44,30.9966,15.8660333333
609.59,16.7787333333,44.8541333333,35.2356,38.5486666667,13.9632,14.8776666667,21.3992666667,30.8834,15.7775
609.93,16.7022666667,44.6445333333,35.1152,38.4143333333,13.919,14.8694,21.347,30.7154,15.7576666667
610.26,16.6096,44.4564,34.9636,38.2868666667,13.8607333333,14.8277333333,21.2874666667,30.6310666667,15.7272666667
610.60,16.6332,44.3569333333,34.9466,38.2654666667,13.9181333333,14.9242,21.3433333333,30.6295333333,15.7704
610.93,16.5926,44.2346,34.8516,38.1210333333,13.9051333333,14.9446,21.2973333334,30.5202666667,15.7334666667
611.27,16.6828666667,44.2980666667,34.9468,38.2040333334,14.0270666667,15.076,21.3885333333,30.5974666667,15.8353333333
611.60,16.7690666667,44.304,34.9612666667,38.2406,14.1144666667,15.1845333333,21.4825333333,30.6637333333,15.9555
611.93,16.7681333333,44.2556666667,34.9395333333,38.2286666667,14.1419333333,15.2071333333,21.4742666667,30.6393333333,15.9545666667
612.27,16.8266,44.3277333333,34.9689333333,38.3182666667,14.1701333333,15.2344,21.5072666667,30.6786666667,15.9811
612.60,16.7922666667,44.4264666667,34.976,38.3680666667,14.0943333333,15.1812,21.4925333333,30.6798,15.9569666667
612.94,16.8402,44.5538666667,35.0310666667,38.4693333333,14.1620666667,15.2063333333,21.5596,30.7791333333,16.0000333333
613.27,17.0524,44.8238666667,35.2452666667,38.6833666667,14.3587333334,15.3663333333,21.7546666667,30.9924666667,16.2110333333
613.61,17.1081333333,45.0712666667,35.3806666667,38.8576333333,14.3932666667,15.4002666667,21.8431333333,31.1206,16.2678666667
613.94,17.306,45.3047333333,35.5815333333,39.0806666667,14.527,15.5188666667,22.0268666667,31.3212666667,16.4127333333
614.28,17.4072,45.5003333333,35.6974,39.1568333333,14.5741333333,15.5237333333,22.0548666667,31.4727333333,16.4619666667
614.61,17.5305333333,45.7584666667,35.8444666667,39.3738,14.6583333333,15.5778,22.1622666667,31.6692,16.5885
614.94,17.5158,45.8491333333,35.9108666666,39.4101,14.6322,15.5444,22.1702666667,31.7009333333,16.5484
615.28,17.4282,45.8855333333,35.9072,39.3998,14.5344,15.4436,22.0993333333,31.6402,16.4540666667
615.61,17.4123333333,46.0339333333,35.9930666667,39.4746333333,14.5216666667,15.4284,22.1320666667,31.7186,16.4199666667
615.95,17.4038,46.0846,36.0244,39.4714666667,14.4986666667,15.3762666667,22.1621333333,31.7364666667,16.3808
616.28,17.4713333333,46.124,36.159,39.5291666667,14.6276666667,15.4270666667,22.2124,31.8350666667,16.4540333333
616.61,17.5514666667,46.2659333333,36.2657333333,39.6063666667,14.653,15.4271333333,22.2681333333,31.8994,16.486
616.95,17.5868,46.3636666667,36.3412,39.7285666667,14.66,15.4393333333,22.3523333333,32.0286,16.5435666667
617.28,17.6145333333,46.3678,36.3575333333,39.7251666667,14.6965333333,15.4550666667,22.3537333333,32.0817333333,16.5695
617.62,17.6002,46.4752,36.4413333333,39.7847333334,14.7163333333,15.456,22.3696,32.1507333333,16.6126
617.95,17.5975333334,46.4796,36.4568666667,39.8113666667,14.738,15.4562,22.4334666667,32.144,16.6531
618.28,17.5736666667,46.4511333333,36.5126,39.8244666666,14.7241333333,15.442,22.4327333334,32.1397333333,16.6456333333
618.62,17.737,46.5912666667,36.6510666667,39.9853666667,14.8769333334,15.6196666667,22.5687333333,32.3190666667,16.8297333333
618.95,17.7894666667,46.6676666667,36.6900666667,40.0328666667,14.9305333333,15.6270666667,22.629,32.3999333333,16.8677666667
619.28,17.9421333333,46.7595333333,36.8015333333,40.1690333333,15.0374666667,15.7441333333,22.722,32.5158,17.0179
619.62,17.9909333334,46.8087333333,36.8315333333,40.2065333333,15.0974,15.804,22.7328666667,32.5630666667,17.071
619.95,18.083,46.9688,36.9051333333,40.3438333333,15.1545333333,15.868,22.8232,32.663,17.1874333333
620.28,18.1354,47.0888,37.0341333333,40.4589666667,15.2134666667,15.975,22.8818666667,32.7459333333,17.2263333333
620.62,18.0135333333,46.9624666667,36.9162666667,40.2514333333,15.0822,15.8612666667,22.7200666667,32.5641333333,17.0879666667
620.95,18.0854,47.1473333333,37.0829333333,40.3906333333,15.1423333333,15.8632666667,22.8211333333,32.6309333333,17.1338
621.28,18.0444,47.0540666667,37.016,40.3270666667,15.1267333333,15.844,22.7822,32.5522,17.0594
621.62,18.1434,47.1821333333,37.1050666667,40.4214333333,15.2123333333,15.9414,22.8494666667,32.6477333334,17.1239666667
621.95,18.2424666667,47.264,37.1857333333,40.4786,15.3092666667,16.0076,22.9543333333,32.7178,17.1902333333
622.28,18.1965333334,47.0554,37.0228666667,40.3685,15.2539333333,15.9298,22.8848666667,32.5911333334,17.12
622.62,18.1788666667,47.0325333333,36.988,40.3501666667,15.2565333333,15.9206666667,22.8720666667,32.559,17.1284
622.95,18.0878,46.9624666667,36.9105333333,40.2464333333,15.2000666667,15.8041333333,22.8118,32.4940666667,17.0747333333
623.28,18.0688666666,47.0038666667,36.9539333333,40.2965333333,15.1650666667,15.7962666667,22.7818,32.5156666667,17.0661666667
623.62,18.0540666667,46.9362,36.917,40.2169666667,15.1029333333,15.7528,22.7674666667,32.4772666667,17.0077666667
623.95,17.9962,46.8628666667,36.8199333333,40.1398,15.0278666667,15.6906666667,22.7005333333,32.3644,16.9439
624.28,18.0414,46.9264,36.8724,40.2723,15.0872,15.7446,22.7457333333,32.4662666667,17.0016666667
624.62,17.9655333333,46.8010666667,36.7250666667,40.1554666667,15.0454666667,15.7512666666,22.6862666667,32.4056,16.9616
624.95,18.1291333333,46.9333333333,36.8576,40.2662333333,15.1470666667,15.8947333333,22.783,32.5104666667,17.0744333333
625.28,18.0288666667,46.819,36.7662,40.1883,15.0406,15.8380666667,22.6883333333,32.428,16.9909333333
625.61,18.0636,46.8477333333,36.7611333333,40.2355333334,15.049,15.8850666667,22.6938,32.4372,17.0459666667
625.95,18.1126666667,47.0254666667,36.9264,40.36,15.098,15.9320666667,22.7689333333,32.5273333333,17.1097666667
626.28,18.2196666667,47.1278,37.0390666667,40.4655333333,15.1779333333,16.0747333333,22.8498666667,32.6208666667,17.1857333333
626.61,18.284,47.1583333333,37.08,40.5049333333,15.2133333333,16.1956666667,22.9161333333,32.6622666667,17.2668333333
626.94,18.3754,47.2002,37.0998666667,40.5612333333,15.2753333333,16.2506666667,23.0020666667,32.7174,17.3410333333
627.28,18.3645333333,47.1922666667,37.117,40.5706666667,15.3011333333,16.2882666667,23.0131333333,32.7239333333,17.3179333333
627.61,18.4228666667,47.2394666667,37.1929333333,40.6161666667,15.3456666667,16.3481333333,23.0946666666,32.8404,17.4184
627.94,18.4646,47.246,37.2388,40.6312333333,15.3994666667,16.3822,23.1848,32.8617333334,17.4706
628.27,18.4596,47.2464666667,37.2714666667,40.6824,15.3613333333,16.3712666667,23.1852,32.862,17.4256
628.61,18.3792666667,47.1724666666,37.2161333333,40.6626,15.3293333333,16.3325333333,23.1330666667,32.8081333333,17.4132333333
628.94,18.4216,47.2010666666,37.2719333333,40.7481666667,15.3601333333,16.3176,23.1652666667,32.8109333333,17.4528666667
629.27,18.4574666667,47.2253333333,37.2944666667,40.7904333333,15.4019333333,16.3457333333,23.1710666667,32.871,17.4529666667
629.60,18.4462,47.2724,37.2979333333,40.7876333333,15.3644,16.3514666667,23.1618666667,32.8538666666,17.4493
629.94,18.4644666667,47.2840666667,37.3860666666,40.8343,15.3829333333,16.3402,23.1984666667,32.9232,17.4683666667
630.27,18.4936,47.3338666667,37.4395333333,40.8956,15.4368,16.3789333333,23.2484,32.9228666667,17.4982666667
630.60,18.5196666667,47.3094666667,37.5178666667,40.917,15.5018666666,16.4249333333,23.2726666667,32.9214666666,17.5460333333
630.93,18.5687333333,47.3702666667,37.5362666667,40.9837,15.533,16.4562,23.308,32.9463333333,17.5716666667
631.26,18.5916,47.4072666667,37.5413333333,41.0437,15.5943333333,16.5113333333,23.3436,32.9308666667,17.5848
631.60,18.6346,47.4912,37.5944666667,41.1166333333,15.6631333333,16.5906,23.3692666667,32.9714,17.6553666667
631.93,18.7956666667,47.5977333333,37.7127333333,41.2084666667,15.8119333333,16.7378666667,23.4625333333,33.1053333333,17.8340333333
632.26,18.8996,47.7322666667,37.7994666667,41.3072666667,15.8807333333,16.8216666667,23.6021333334,33.2264,17.8991666667
632.59,19.0371333333,47.8255333333,37.9310666667,41.3783,16.0061333333,16.9858666667,23.7206,33.3867333333,18.0205333333
632.92,19.0192,47.74,37.8752666667,41.2954,15.9846666667,16.9976,23.7423333333,33.3208666666,18.0042333333
633.26,18.9839333333,47.5896,37.7776,41.1986666667,15.97,16.9576666667,23.7119333333,33.3086666667,17.9785666667
633.59,18.9199333333,47.6286666667,37.7346,41.1758,15.899,16.8946,23.6766,33.267,17.8963333333
633.92,18.9216666667,47.6241333333,37.7572,41.1915,15.8657333333,16.8140666667,23.6495333334,33.2642,17.8753
634.25,18.9087333333,47.595,37.6656,41.1538,15.8073333333,16.777,23.6132666667,33.2433333333,17.818
634.58,18.9748,47.719,37.7546666667,41.2485333333,15.9024,16.849,23.7000666667,33.3534666666,17.9368666667
634.91,19.0727333334,47.6998,37.8262,41.3159,15.9784666667,16.9073333333,23.7577333334,33.3992,18.0181
635.25,19.0652,47.7340666667,37.8693333333,41.3228666667,15.9542,16.8877333333,23.7718666667,33.4253333333,18.0040666667
635.58,19.0616666667,47.7822666667,37.8712666667,41.3524333333,15.918,16.8766,23.8201333334,33.4196666667,18.0029333333
635.91,19.0487333333,47.6928,37.866,41.2947,15.8855333333,16.8144666667,23.7838666667,33.3932,17.9686333333
636.24,19.0399333333,47.7401333333,37.843,41.2931666667,15.8981333333,16.7737333333,23.7816,33.3552666667,17.9359666667
636.57,19.1168,47.8653333333,37.9632666667,41.4285333333,15.9711333333,16.7774,23.8648666667,33.5088666667,18.0200666667
636.90,19.1542666667,47.957,38.0524,41.5155666667,16.0291333333,16.8346,23.9124,33.5341333333,18.0376
637.23,19.2867333333,48.0653333333,38.1099333333,41.6102,16.1906,16.9851333333,24.0332,33.6319333333,18.2204
637.56,19.3460666667,48.1854,38.1414666667,41.6801333333,16.3195333333,17.122,24.1408666667,33.7564,18.2984666667
637.90,19.4612,48.3424666667,38.3164666666,41.8388,16.5018,17.3503333333,24.3058666667,33.9602666667,18.4709333333
638.23,19.4089333333,48.2203333333,38.2590666667,41.7115333333,16.4488666667,17.3192,24.2437333333,33.8783333333,18.4347
638.56,19.4652,48.354,38.3261333333,41.7952666667,16.5282,17.3611333333,24.3600666667,33.9927333333,18.4748666667
638.89,19.5246666667,48.2979333333,38.287,41.8241333333,16.6077333333,17.4584,24.3837333334,33.9832,18.5511666667
639.22,19.5848,48.3455333333,38.3646,41.8489,16.7378,17.5365333333,24.4008666667,34.006,18.6238666667
639.55,19.6790666666,48.4927333333,38.4324666667,41.9631,16.8466,17.6861333333,24.5089333333,34.0746,18.7087666667
639.88,19.6341333333,48.4796666667,38.4584666667,41.9645,16.8028,17.6808666667,24.5381333333,34.0472,18.6888
640.21,19.7116,48.5726666667,38.5634,42.0350333333,16.9156666667,17.8519333333,24.6884666667,34.0436,18.8055333333
640.54,19.8591333333,48.6083333333,38.5614,42.0844,17.0232666667,17.9455333333,24.7873333333,34.112,18.9013
640.87,19.8808,48.5551333333,38.5657333333,42.0872333333,17.0422666667,17.9239333333,24.7781333334,34.1132666667,18.9039333333
641.20,19.771,48.4954666667,38.5254666667,41.9923,16.9362,17.8294,24.7205333333,34.0273333333,18.8816
641.53,19.6358,48.459,38.4106666667,41.8796,16.7770666667,17.6066,24.6059333333,33.8060666667,18.6871666667
641.87,19.5903333333,48.4278666667,38.367,41.9126,16.7533333333,17.5829333333,24.6294666666,33.7376,18.6499666667
642.20,19.5112,48.3544,38.3400666667,41.8346,16.67,17.5198666667,24.5315333333,33.6950666667,18.6079333333
642.53,19.5638,48.5418,38.4765333333,41.9383333333,16.7051333333,17.585,24.6335333333,33.8176,18.6809333333
642.86,19.5126666667,48.5048,38.4188666666,41.9026333333,16.6174666667,17.5385333333,24.5685333333,33.8795333333,18.5902666667
643.19,19.4659333333,48.5439333333,38.4117333333,41.8881666667,16.5727333333,17.5131333333,24.5512666667,33.9057333333,18.5839666667
643.52,19.6131333333,48.7105333333,38.4785333333,42.0088666667,16.7536,17.6843333333,24.7056666667,34.0685333333,18.7801666667
643.85,19.5631333333,48.7396,38.4464666667,42.0052,16.6858,17.5926666667,24.5896,34.0787333333,18.7188
644.18,19.5284,48.8488666667,38.5012666667,42.0354,16.6783333333,17.5706666667,24.5698,34.0906666667,18.7036
644.51,19.5913333334,48.7948666667,38.4966666667,42.0092333333,16.6542666667,17.6564,24.5825333333,34.0271333333,18.7586
644.84,19.7618,48.9001333333,38.6390666667,42.1443333333,16.7472666667,17.7616666667,24.6836666667,34.1227333333,18.8325333333
645.17,19.8358,48.8913333333,38.721,42.1790333333,16.8968,17.8648,24.7490666667,34.2275333333,19.0182333333
645.50,20.0006666667,49.1472666667,38.9312,42.358,17.0420666666,18.0190666667,24.8837333333,34.5163333333,19.1658333333
645.83,20.0050666667,49.1829333333,38.8828666667,42.3588333333,17.0334666667,18.0466,24.8854666667,34.4496666667,19.1696333333
646.16,20.0293333333,49.1637333333,38.8501333333,42.3109333333,17.0534666667,18.002,24.8894,34.4016,19.1313333333
646.49,20.0352666667,49.1233333333,38.9055333333,42.3661,17.1101333333,18.0336,24.9006666667,34.3820666667,19.1897
646.82,20.0143333333,49.0418666667,38.8435333334,42.3388666667,17.1368666667,18.0521333333,24.8640666667,34.2866,19.1717333333
647.15,19.9606666667,48.8564,38.7807333333,42.206,17.0783333333,17.9989333333,24.7874666667,34.206,19.0874666667
647.48,20.0357333333,48.8638,38.8439333333,42.2352,17.1054666666,18.0592666667,24.8638666667,34.246,19.0917666667
647.81,19.9109333334,48.712,38.7468666667,42.1208666667,16.9985333333,17.9647333333,24.7683333333,34.1454666667,18.9655666667
648.14,19.8530666667,48.8333333333,38.7927333333,42.2138333333,17.0188,17.8836,24.7823333334,34.2439333333,18.9309333333
648.47,19.9814666667,48.9452666667,38.8798666667,42.3010666667,17.1602666667,18.0284,24.9029333333,34.3413333333,19.0658666667
648.80,19.9181333333,48.8854,38.7685333333,42.2534333333,17.0714,17.9762666667,24.8570666667,34.2922,18.9483333333
649.13,19.9269333333,48.7232666667,38.6828666667,42.1776,16.9988,17.9938,24.8037333333,34.1658,18.9228666667
649.46,19.9000666667,48.7545333333,38.7008,42.2061333333,16.9477333333,17.9603333333,24.8020666667,34.2114666667,18.9337666667
649.79,19.701,48.5666,38.4895333333,41.9904,16.7324666667,17.8506,24.6104,33.997,18.7591333333
650.11,19.7744,48.7643333333,38.5614666667,42.0408666667,16.8294,17.9036666667,24.7495333333,34.0677333333,18.808
650.44,19.8019333333,48.8298666667,38.6066666667,42.0234666667,16.8805333333,17.9021333333,24.7864666667,34.1455333333,18.8457
650.77,19.8008,48.9332,38.6720666667,42.0581333333,16.8526666667,17.8847333333,24.7832,34.1444,18.8871
651.10,19.5634666667,48.8424666667,38.4606666667,41.8382,16.6931333333,17.6905333333,24.5809333333,33.9226,18.7423666667
651.43,19.6256,48.9568666667,38.5460666667,41.8679,16.734,17.7204666667,24.6162,33.9898,18.8165333333
651.76,19.5490666667,48.8523333333,38.4467333333,41.7289333333,16.6218,17.6874,24.5206,33.8563333333,18.7538333333
652.09,19.3648666667,48.8001333333,38.3643333333,41.604,16.4168,17.5325333333,24.3318,33.7387333333,18.5215666666
652.42,19.3388,48.8592,38.4322666666,41.6534333333,16.3434,17.5188,24.3136666667,33.778,18.5448333333
652.75,19.2812,48.8750666667,38.4441333333,41.5606,16.3538666667,17.4490666667,24.2530666667,33.7238666667,18.5054333333
653.08,19.2394,48.8868,38.4265333333,41.4755666667,16.3382666667,17.4184666667,24.2200666666,33.6750666667,18.4881666667
