wavelength,Back_TanCaym,Belly_TanCaym,Breast_TanCaym,Crissum_TanCaym,Crown_TanCaym,DorTail_TanCaym,Patch10_TanCaym,Patch11_TanCaym,Patch12_TanCaym,Rump_TanCaym,Throat_TanCaym,WingTip_TanCaym
791.47,50.5898666667,13.1034,8.31866666666,44.596,36.2714,12.4364666667,14.4129333333,9.94100000001,44.5190666667,52.7964,7.58693333335,13.1976666667
791.78,50.1516,13.143,8.38533333333,44.6566,36.2474,12.0487333333,14.5407333333,10.33,44.4662666667,52.3936,7.6658,13.3036
792.08,50.2762666667,13.6426666667,8.89499999999,45.1951333333,36.7807333333,12.4624666667,15.1411333333,10.8828666667,44.9249333333,52.5766,8.066,14.0300666667
792.39,50.6118,13.1376333333,8.263,44.789,36.2936666666,12.0857333333,14.7093333333,10.2264666667,44.7400666667,52.3119333333,7.84713333333,13.9572
792.70,50.5904666667,12.8628333333,8.17973333333,44.4218,35.9102,11.7342666667,14.7295333333,9.89539999999,44.551,52.1464666667,7.73673333333,14.0221333333
793.01,50.9288,13.0753666667,8.164,44.7902666666,36.0359333333,11.631,15.1040666667,10.0526666667,44.9394666667,52.4696,8.12673333332,14.1098666667
793.32,51.0797333333,12.842,8.23780000001,44.9891333333,36.219,11.5492666667,15.1675333333,10.0468666667,44.9076666667,52.8763333333,8.45066666667,14.3975333333
793.62,50.7963333333,14.0690333333,9.67586666667,44.6686,36.4396666666,12.3888,15.9734,11.214,45.1104666667,52.5523333333,9.73046666667,15.6282666667
793.93,50.5564666667,14.0319333333,9.98813333333,43.6472,36.1515333333,12.7826666667,15.9501333333,11.2728666667,44.7958,51.8828,10.4856666667,15.9620666667
794.24,50.2212,13.5544666667,9.70226666666,43.1064,35.7795333333,12.3962,15.1900666667,10.7987333333,44.8098666667,51.288,10.1267333333,15.4140666667
794.55,49.8314666667,13.7572,9.94186666667,42.8687333333,36.0046666667,12.5552666667,15.5284666667,10.7955333333,44.5179333333,50.9175333333,10.1567333333,15.18
794.86,49.4583333333,12.8759666667,9.48159999999,42.5717333333,35.6038,12.3024,15.1636666667,10.1014,44.1064666667,50.6168,9.56846666666,14.4918
795.16,48.8811333333,11.5951666667,8.33166666666,41.9631333333,34.9868666667,11.1773333333,13.7246666667,8.5598,43.6166,50.2893333333,8.37873333333,13.4735333333
795.47,48.3766666667,11.1641,8.12826666666,41.6464666667,34.7486,10.7280666667,13.1890666667,8.27260000001,43.2928,49.6995333333,8.24393333333,13.1255333333
795.78,48.3276666667,11.7465333333,8.75,42.1632,35.3140666667,11.4098,13.5046666666,8.7216,43.5217333333,50.0228666667,8.52726666667,13.7043333333
796.09,48.3751333333,11.2727666667,7.92486666667,42.1818,35.3073333333,10.9090666667,12.86,8.1212,43.4978,49.8932666667,7.94233333333,12.9004
796.40,49.0169333333,11.7742666667,7.8708,43.0134,36.0674666667,11.4077333333,12.8155333333,8.47,44.264,50.8086,8.2432,13.3042
796.70,48.8539333333,12.2135333333,7.80673333333,43.0134666667,36.2884666667,11.6637333333,12.7865333333,8.76673333333,44.6073333333,50.9016666667,8.38293333334,13.4262666667
797.01,49.1947333333,11.9243,7.19953333333,43.2978,36.6312,11.5867333333,12.7531333333,8.73306666666,44.8016666667,51.279,8.25346666667,13.0728
797.32,49.0722666667,11.8042666667,6.21326666667,43.2216666667,36.5185333333,11.2360666667,12.2575333333,8.46780000001,44.8353333333,51.5684,7.32546666667,12.3844
797.63,49.0920666667,12.1238333333,5.87453333333,43.3212,36.5388,11.1334666667,12.1632666667,8.62899999999,44.5703333333,51.6636666667,7.33699999999,12.4800666667
797.93,49.2576,12.7863666667,6.25113333333,43.3364,36.4436666667,11.4941333333,12.2822,8.9582,44.7357333333,51.8484666667,7.7054,12.8444
798.24,49.8432666667,13.9385333333,7.17666666667,44.0,36.9955333333,12.2396666667,12.9831333333,9.90473333333,45.2473333333,52.7802666667,8.55913333333,13.8310666667
798.55,50.5727333333,15.4721666667,8.7142,44.5825333333,38.0134,13.7112,14.6434,11.5418,45.9414666667,53.6318666667,10.1036666667,15.2894
798.85,50.3779333334,15.1419666667,8.2038,44.2674666667,37.8069333333,13.5208,14.3893333333,11.3027333333,45.7919333333,53.8893333333,9.47833333333,14.7329333333
799.16,49.7546666667,15.0628,8.23273333333,44.1384666667,37.6602666667,13.2012666667,14.4403333333,11.415,45.5408666667,53.7170666667,9.47166666665,14.6036
799.47,49.474,15.4807666667,9.23746666667,43.9278666667,37.7590666667,14.0492,15.0200666667,12.1007333333,45.4776666667,53.6569333333,10.1026666667,15.4124
799.78,48.5908666667,14.9028,9.23206666666,43.0896666667,37.2247333333,14.1718666667,15.3191333333,11.6929333333,44.3665333333,52.3774,10.0339333333,15.1958666667
800.08,47.7034,13.6499333333,8.628,42.3214666667,36.2444,13.6994666667,14.4569333333,10.8132,43.4823333333,51.2602,8.89506666667,14.3141333333
800.39,47.7187333333,13.1622666667,8.54886666667,42.3384,36.0138666667,13.2636666667,13.5804,10.2408,43.5806,51.3246666667,8.37773333334,13.8720666667
800.70,48.1446,13.0430333333,8.9126,42.8396,36.3794,12.9138,13.3719333333,9.98379999999,43.8592666667,51.5778666667,8.42206666667,14.0303333333
801.00,48.9702,14.1899,10.5870666667,43.4585333333,36.9073333333,14.1869333333,14.4563333333,10.9142666667,44.8252,52.1719333333,9.95179999999,15.3737333333
801.31,48.4131333333,13.0530666667,9.82733333333,42.939,35.9920666667,13.1117333333,13.7374666667,10.2964666667,44.0535333333,51.3978,9.24073333332,14.6366666667
801.62,48.1394,12.6068666667,9.33326666667,42.8391333333,35.9867333333,12.4774666667,13.0480666667,9.93033333335,43.8076,50.8590666667,8.83586666667,13.6582666667
801.92,47.9370666667,12.3805,9.36126666667,42.9822666667,35.4598,12.9521333333,12.8118666667,10.0836,43.9050666667,50.5582666667,8.73960000001,13.4536
802.23,48.3448666667,12.9252333333,9.97673333334,43.2968,35.5820666667,13.8440666666,13.3532,10.6202,43.6683333333,50.3217333333,9.35326666667,13.6583333333
802.54,48.6580666667,12.4451666667,9.50553333334,43.2626666667,35.6811333333,13.6965333333,12.9296666667,10.5080666667,43.8144,50.3127333333,9.3642,13.0576
802.84,49.3060666667,12.6257,9.31279999999,43.9591333333,35.9318666666,13.6598,13.2108666667,10.8706666667,44.1972666667,50.5239333333,9.56466666667,13.0952
803.15,50.1294666666,13.4832666667,10.1839333334,44.6217333333,36.5508,14.0420666667,13.8104666667,11.7790666667,45.1874666667,51.3361333333,10.0408,13.8921333333
803.46,50.4498666667,14.3013333333,11.0088666667,44.8806666667,36.9871333333,14.1308,14.3627333333,12.2425333333,45.6168666667,51.636,10.5998666667,14.3422
803.76,50.5561333333,15.0723666667,11.7694666667,45.1633333333,37.7215333333,14.7286666667,15.2275333333,12.8075333333,45.905,52.093,11.2572666667,15.2612666667
804.07,50.6270666667,15.934,12.924,45.4918,38.2178,16.0594,16.5676,13.6831333333,46.3367333333,52.4686,12.1914666667,16.1122666667
804.38,49.9568,15.2863333333,12.168,44.7996666667,37.6166666667,15.4056,16.0608666667,12.9362,45.4881333333,51.9828666667,11.1884,14.9950666667
804.68,49.8974666667,15.1571333333,12.1549333333,44.9322,38.0669333333,15.5907333333,15.8886666667,12.7440666667,45.6074,52.1284666667,11.1354,14.7169333333
804.99,49.7938666667,15.2370333333,12.2407333333,44.4684,37.7691333333,15.6362,16.2184,12.8686666667,45.3842,51.7566666667,11.4426,15.1846666667
805.30,50.4163333333,14.8686,11.7616666667,44.3956666667,37.9487333333,14.6986,15.6510666667,12.1478,45.4546,51.8016,10.9624,14.672
805.60,50.5707333333,14.8969666667,11.5635333333,44.7753333333,38.1628666667,14.1034,15.346,11.8338,45.6806,52.0634,10.6990666667,14.6437333333
805.91,50.1908666667,15.4504,12.1004,44.6432,37.9363333333,14.1506,15.7856666667,12.2211333333,45.6617333333,52.1607333333,11.0016666667,15.2362
806.21,49.8110666667,14.8953666667,11.9500666667,44.2577333333,38.0836,14.0419333333,15.4116,11.7477333333,45.5803333333,52.0244666666,10.6883333333,15.1214
806.52,49.5923333333,14.6591,11.6477333333,43.8712,37.6362666667,13.5595333333,14.9366666667,11.3943333333,45.3442,51.8328666667,10.5652,14.5185333333
806.83,50.3018,14.8420333333,11.7446,44.3844,37.9882,14.0617333333,15.4908,11.7654666667,45.4943333333,52.5910666667,10.9330666667,14.6306666667
807.13,50.0207333333,15.0036333333,12.3492666667,44.4491333333,37.6646,14.456,15.6618,12.2383333334,45.1350666667,52.1275333333,11.2542666667,14.7816666667
807.44,49.3631333333,14.1542333333,11.196,43.6164666667,36.7516,13.022,14.225,11.0121333334,43.9207333333,51.2383333334,10.3396666667,13.9560666667
807.74,49.029,13.6846666667,10.4854666667,43.8262,36.6956,12.7608,13.8188666667,10.8986,43.9782666667,51.3696,9.77539999999,13.9203333333
808.05,49.6683333333,14.0413666667,10.7595333333,44.6829333333,37.1312666667,13.5841333333,14.4321333333,11.4159333333,44.1961333333,52.0722666667,10.2729333333,14.9484
808.35,49.7236,13.9836666667,10.9192,45.0821333333,36.8610666667,13.8340666667,14.372,11.4798,44.4694,52.8028,10.0223333333,14.9776
808.66,48.3978666667,12.9307666667,9.92413333333,44.4951333334,35.7555333333,12.8322666667,13.4320666666,10.1822,43.2726,52.4753333333,8.89906666667,14.2066666667
808.97,47.8606666667,10.7078666667,8.0664,43.195,34.2824,11.3642,11.807,8.30366666667,42.491,51.9810666666,7.43366666667,12.5425333333
809.27,48.8336,9.73123333333,7.0802,43.7964,34.3674666667,11.3730666667,11.3896,7.46886666667,42.9941333333,52.5061333333,6.58386666667,11.6956
809.58,49.0712,11.2729,7.71973333333,44.4694,34.8756666667,12.0564666667,12.0894666667,8.34986666667,43.0348,52.9768,7.09780000001,12.1890666667
809.88,49.4298,11.8518,8.2148,45.1519333333,35.3892,12.7756,12.6424,8.96386666667,43.2126,53.3499333333,7.424,13.042
810.19,49.5833333333,12.2333333333,9.14999999999,45.575,35.5166666667,13.2083333333,12.975,9.74999999999,43.8,53.775,8.12500000001,13.7916666667
810.49,49.7915333334,11.4772666667,8.19066666667,45.4832,35.2489333333,13.0439333333,12.5756,9.39126666667,43.9761333333,53.8017333333,7.39033333333,13.325
810.80,50.0128,11.5669,8.43326666667,45.6050666667,35.3801333333,13.6221333333,13.4863333334,10.1486666667,44.2547333333,53.5372,7.76219999999,13.5710666667
811.10,50.8149333334,11.4575,9.04713333333,45.5196,36.0500666666,13.8852666667,14.0751333333,10.0818666667,44.5708666667,53.6006,8.5296,13.5920666667
811.41,50.5532666667,11.1546333333,9.07173333333,45.5599333333,36.3138,13.4118,14.1524,10.2658666667,44.793,53.7080666667,8.28766666667,13.4901333333
811.71,49.9203333333,10.3059333333,8.48413333333,45.1240666667,36.5603333333,12.6772,13.7588,9.72493333333,44.2197333333,52.8545333333,7.68626666667,12.7571333333
812.02,49.9734,10.9264333333,8.87426666667,44.7074666667,37.3404666667,13.2180666667,14.5567333333,10.9662666667,44.5300666667,52.8103333333,8.45753333333,12.899
812.32,50.8430666667,13.3677666667,10.8862666667,45.8883333333,38.876,15.2616,16.5153333333,13.2642,45.3436666667,53.6878,10.428,15.106
812.63,50.4944666667,13.8320666667,11.1508,45.6777333333,39.0196,15.1321333333,16.6497333334,13.4696,44.9446,52.8131333333,10.8439333333,15.2941333333
812.93,50.4242,12.2639666667,10.3551333333,45.1168666667,38.1991333333,14.5196666666,15.8442,12.5886666667,44.606,52.1212666667,10.3203333333,14.3115333333
813.24,50.0176666667,10.7673,9.28566666666,44.568,37.5308666667,13.7302,14.4003333333,11.4286,44.3475333333,51.1727333333,9.46206666666,12.822
813.54,48.5326,8.62763333333,6.14126666667,42.7807333333,35.9057333333,11.8568,12.1376666667,8.6776,42.6358,49.0760666667,7.08326666667,10.7246
813.85,48.4302,9.30279999999,6.5678,42.7171333333,36.0954,12.1816,12.2987333333,8.61893333333,42.8879333333,49.1409333333,7.38633333333,10.9850666667
814.15,48.4324,10.3198,7.5406,43.1892,36.6305333333,12.9728,12.6486666667,9.22533333334,43.9188666667,49.7658666667,8.05406666667,11.6034666667
814.46,49.7267333333,12.0308,7.65946666667,44.3806666667,37.3952,13.4242666666,13.1604666667,9.82679999999,44.9636,50.9015333333,7.95086666666,12.3771333333
814.76,51.0721333333,13.912,8.82906666668,44.7376,38.5554,14.8854666667,14.5983333333,10.8658666667,45.8412,51.8796666667,9.47506666667,13.5846
815.07,52.7687333333,15.0044,9.72226666667,45.896,39.2203333333,16.2097333333,15.8959333333,11.5232,46.9982666667,53.1811333333,10.9409333333,14.7490666667
815.37,53.8062,15.8725333333,10.8522666667,47.1665333333,39.8752,17.5278,16.5282666667,11.9946,47.8626,53.6457333333,11.7090666667,15.5109333333
815.68,53.7038666666,14.9865,10.4698,47.2448,39.792,17.0551333334,15.9711333333,10.9034,48.4642,53.5954666667,10.6867333333,14.9955333333
815.98,54.078,15.5449333333,11.2338,47.8779333333,40.2152666667,17.8464666667,16.8505333333,11.7901333333,48.524,54.3650666667,10.9465333333,15.9713333333
816.29,54.1141333333,16.8949,12.0264,47.9210666667,40.3508666667,18.4386666667,17.6229333333,12.5700666666,48.7543333333,54.7193333333,11.9385333333,16.6491333333
816.59,54.2267333333,18.0712666667,12.6373333333,48.3420666667,41.031,19.3643333333,18.5394,13.1873333333,48.6770666667,55.5326666667,12.7492666667,17.5688
816.89,56.0546666667,20.9304,15.8892,51.1496666667,43.2507333333,22.1009333333,21.282,16.4763333333,50.9760666667,57.5848,15.5665333333,20.3473333333
817.20,55.8699333333,20.8984,15.8454,50.9756666666,43.1868666667,21.813,21.3984666667,16.6992,50.4634666667,57.6665333333,15.7155333333,20.4715333333
817.50,55.3063333333,20.3261,15.1233333333,50.358,42.7207333333,21.3922,20.7080666667,16.3006666667,49.7295333333,57.6850666667,14.9164666667,19.7612
817.81,54.0380666667,18.4009,13.6816666667,49.2451333333,41.3860666667,20.0387333333,19.4889333333,15.2070666667,48.5868666667,56.7557333333,13.6584666667,18.4281333333
818.11,52.6531333333,17.3768333333,12.8698,47.9372,39.9028666667,18.6322666667,18.3258,14.0657333333,47.5934,55.5083333333,12.5036666667,17.5112666667
818.41,51.7268666667,17.1798333333,12.8592,47.1196,39.6037333333,18.2944,17.9829333333,14.0552,46.7586666667,54.8690666667,12.0240666667,17.3954666667
818.72,51.3802666667,17.2162666667,13.0486,46.4283333333,39.3711333333,17.8286,18.2653333333,14.2535333333,46.5144666667,54.8228,12.2079333333,17.7689333333
819.02,51.4552666667,16.9308666667,12.8233333333,46.1629333333,39.3097333333,17.6182666667,18.066,14.3718,46.4428666667,54.8508,12.0024666666,17.2884666667
819.33,51.5441333333,16.6040666667,12.8549333333,45.8689333333,39.0598,17.1623333334,17.5214,13.7720666667,46.5696,54.8775333333,11.7663333333,17.0769333333
819.63,50.9872,15.9549666667,12.9167333333,45.3868666667,38.7302666667,16.7360666667,16.8552666667,13.4027333333,46.2848,54.3252666667,11.3245333333,16.9148
819.93,50.7938666667,15.2433,12.2762666667,45.2306,38.1638666667,15.9568666667,16.2265333333,12.6005333333,45.9212,53.9271333333,10.6420666667,16.2645333333
820.24,50.6154,14.6584333333,11.5176,44.637,37.8242,15.1202666666,15.7480666666,11.8709333333,45.6714666667,53.7114666667,10.0731333333,15.5627333333
820.54,50.559,14.4499333333,11.0397333333,44.5755333333,37.525,14.8110666667,15.5757333333,11.3870666667,45.6513333333,53.7172666667,9.76433333332,15.2281333333
820.85,50.1928666667,14.0881666667,10.6918666667,44.0895333333,37.2145333333,14.5267333333,15.2364666667,11.07,45.0822666667,53.1173333333,9.68366666667,15.0257333333
821.15,50.8025333333,14.6981,11.3192666667,44.7416666667,37.8984666667,15.1956666666,15.7254666667,11.5604666667,45.6293333333,53.6060666667,10.4760666667,15.5756666667
821.45,51.3899333333,14.9296,11.5414666667,45.2618666667,38.3877333333,15.4805333333,15.9593333333,11.8287333334,46.3573333333,54.0496,10.8309333333,15.8675333333
821.76,50.9932666667,14.817,11.3232,45.0789333333,38.1222666666,15.2293333333,15.7786,11.5986666667,46.0883333333,53.5979333333,10.7431333333,15.8164666667
822.06,51.4715333333,15.1052333333,11.4884,45.5142666667,38.5032,15.4838,16.0370666667,11.8398666667,46.4375333333,53.9564666667,11.0946666667,16.1762666667
822.36,51.4902,15.4245666667,11.7592666667,45.576,38.6338666667,15.6886666667,16.3430666667,12.1476,46.4846,53.9134,11.5564666667,16.5764
822.67,51.7475333333,15.7441,11.9362,45.8368,38.9471333333,15.8996666667,16.5865333333,12.4200666667,46.6714,54.1536,11.8388,16.8064666667
822.97,51.9224666667,15.9275,11.9397333333,46.0273333333,39.1594,15.9996,16.7696666667,12.5148,46.7203333333,54.2729333333,12.0592,16.9659333334
823.27,52.2128,16.3922333333,12.4006,46.2990666667,39.5954666667,16.3594,17.3064666666,13.0330666667,47.1578,54.457,12.6189333333,17.4988666667
823.58,52.4110666667,16.5402333333,12.5494,46.4659333333,39.8028,16.4458,17.3866,13.148,47.2920666666,54.5793333333,12.7972,17.7153333333
823.88,52.5394666667,16.7923,12.9382666667,46.6109333333,39.9874,16.6935333333,17.6167333333,13.5543333333,47.3688,54.5043333333,13.1735333333,18.0349333334
824.18,53.2156666667,17.3881666667,13.4353333333,47.2785333333,40.6138,17.0157333333,18.0923333333,14.057,48.0784666667,55.0726,13.6842666667,18.4352
824.49,53.329,17.5635,13.5118666667,47.4107333333,40.6494,17.0600666667,18.2236,14.2752,48.2108,55.0666666666,13.8086666667,18.6838666667
824.79,53.3261333333,17.9635333333,13.701,47.4606,40.7655333333,17.2155333333,18.4334,14.5135333333,48.0754,55.0648,13.9504666667,18.9069333333
825.09,53.8678,18.2164,13.7749333333,47.7144666667,41.12,17.4992,18.6758666667,14.7864,48.4938,55.5374666667,14.1514666667,18.9238
825.39,53.2919333333,17.9367,13.43,47.2404666667,40.524,17.195,18.2928,14.5386,48.0789333333,54.9826666667,13.7443333333,18.3726
825.70,53.4612666667,17.8169666667,13.2229333333,47.3765333333,40.4944666667,17.0651333333,17.9552,14.3455333333,48.1354666667,55.1483333333,13.3886,18.1647333333
826.00,52.7742666667,17.2851333333,12.5929333333,46.7619333333,39.8068,16.6636666667,17.4101333333,13.8446666667,47.3328,54.3799333333,12.9407333333,17.6538666667
826.30,52.4626666667,17.0599,12.3754,46.4076,39.4850666667,16.3669333333,17.1560666667,13.6557333333,47.1969333333,54.1014666667,12.6405333333,17.4002
826.61,52.1754,16.7384666667,11.9066666667,46.1688,38.9948,15.9944666667,16.6513333334,13.2386666667,46.8530666667,53.9719333333,12.2304,16.8498666667
826.91,51.4688,16.2800333333,11.4445333333,45.713,38.4545333333,15.728,16.3780666667,12.8395333333,46.3476,53.3856,11.8736666667,16.4211333333
827.21,51.5069333333,16.1743666667,11.1578666667,45.716,38.5196,15.6055333333,16.3348,12.5852666667,46.3612,53.5764,11.8217333333,16.3129333333
827.51,51.6532666667,15.9873333333,11.1568666667,45.8932666667,38.4884,15.6722,16.525,12.4614,46.2976,53.6101333333,11.7264666667,16.5792
827.82,51.2062,15.6998,11.1208666667,45.4901333333,38.2629333333,15.4508,16.2833333333,12.1501333333,45.8866,53.2776,11.5010666667,16.3814
828.12,50.5998666667,15.2757,10.6688,45.2086,37.7076666667,15.0983333333,15.8876,11.6373333333,45.3292,52.8438666667,11.0478,15.853
828.42,50.8916,15.6847666667,11.0462,45.6002,37.9482,15.2712666667,16.1354,11.8992666667,45.6222666667,53.0758666667,11.1269333333,16.1353333333
828.72,50.9605333333,15.8982,11.3845333333,45.8546666667,38.3323333334,15.5119333333,16.4746,12.026,45.8942,53.163,11.2181333333,16.5101333333
829.02,50.3290666667,15.876,11.2606666667,45.3632666666,37.7991333333,15.2734,16.4872666667,11.9616,45.3803333333,52.5128,11.1197333333,16.2649333333
829.33,50.062,15.5403666667,11.1666666667,45.2096,37.4762,14.9713333333,16.2143333333,11.6286666667,45.4571333333,52.3714,10.7191333333,15.9477333333
829.63,50.3685333333,15.4022333333,11.1972,45.7628,37.4118666667,15.0282,16.2442666667,11.407,45.838,52.6875333333,10.5784,15.7761333333
