wavelength,Back_PhrErym,Belly_PhrErym,Breast_PhrErym,Crissum_PhrErym,Crown_PhrErym,DorTail_PhrErym,Rump_PhrErym,Throat_PhrErym,WingTip_PhrErym
605.90,10.8068,38.0246666667,16.5389666667,37.39812,9.68980000001,9.27416666667,13.66555,40.9123,10.2426
606.24,10.8320333333,38.1153333333,16.5777,37.4748,9.73833333332,9.3176,13.7031416667,40.9749,10.2749333333
606.58,10.8494333333,38.1108666667,16.5984666667,37.5193466667,9.74266666666,9.3488,13.6939583333,40.9628,10.2955333333
606.91,10.8442,38.1450666667,16.5993666667,37.5633466667,9.74993333334,9.33226666667,13.6787583333,40.9725,10.2904666667
607.25,10.8069666666,38.2124333333,16.6365666667,37.61026,9.7588,9.30836666667,13.7065583333,41.0066666667,10.2956
607.58,10.8527,38.3077,16.6694,37.7076266667,9.81059999999,9.35546666667,13.7801083333,41.0652333333,10.3324
607.92,10.9076,38.4069,16.7183666667,37.7975933333,9.87393333334,9.40473333333,13.8336666667,41.1508333333,10.408
608.25,10.885,38.4194666667,16.6991333333,37.7955133333,9.84846666666,9.415,13.8243833333,41.1514333333,10.413
608.59,10.8219,38.3832666667,16.6525333333,37.7625933333,9.79639999999,9.4203,13.776825,41.0887,10.376
608.92,10.8648666667,38.4385,16.7388,37.8522933333,9.84993333333,9.50906666667,13.8389666667,41.0734666667,10.4354
609.26,10.8399,38.4457333333,16.7196333333,37.8396866667,9.8584,9.51396666667,13.8152166667,41.0562333333,10.4396666667
609.59,10.8770666667,38.4639,16.7452,37.8461066667,9.89066666667,9.53163333333,13.8258,41.0736,10.4757333333
609.93,10.8643666667,38.4616666667,16.7512,37.8868466667,9.85453333333,9.50366666667,13.804375,41.0918333333,10.4752
610.26,10.8238,38.462,16.7248,37.8795,9.86086666667,9.47393333333,13.7830833333,41.0729333333,10.4940666667
610.60,10.9164333333,38.5209666667,16.8092,38.0115533333,9.94720000001,9.56416666667,13.855925,41.1212,10.5685333333
610.93,11.0261,38.6149,16.8644,38.1532733333,10.0269333334,9.6467,13.9020166667,41.1970333333,10.6552666667
611.27,11.0510333333,38.6226333333,16.8972666667,38.2127533333,10.056,9.65073333333,13.9328833333,41.1941,10.6988666667
611.60,11.0475333334,38.6089,16.9165,38.2106866667,10.0874,9.68316666667,13.95375,41.1881,10.6961333333
611.93,11.0693333333,38.6995,16.9574,38.31538,10.1238666667,9.66793333333,13.9884416667,41.2637333333,10.7157333333
612.27,11.1632,38.8104,17.0396,38.4518133333,10.2019333333,9.7183,14.07745,41.4093666667,10.7965333333
612.60,11.2075666667,38.9001666667,17.0829666667,38.4909666667,10.2304666667,9.71223333333,14.1029916667,41.5506,10.8127333333
612.94,11.2031666667,38.9348666667,17.0638666667,38.5462266667,10.2052666666,9.67433333333,14.11775,41.5948666667,10.7871333333
613.27,11.1171666667,38.8558333333,16.9567666667,38.4892333333,10.1138666667,9.5764,14.0054,41.4813,10.6519333333
613.61,11.0987333333,38.8354,16.8771666667,38.43668,10.1006,9.57533333333,14.0088333333,41.3959666667,10.6303333333
613.94,11.1501666667,38.9901,16.9387,38.58114,10.1032666667,9.5927,14.04295,41.5282,10.6493333333
614.28,11.0637666666,38.9165333333,16.8161333333,38.4222533333,10.0037333333,9.46296666666,13.9732916667,41.4264333333,10.5829333333
614.61,10.9617333333,38.8362,16.7514333333,38.33124,9.90626666667,9.3884,13.9189416667,41.3695,10.4823333333
614.94,10.8958,38.839,16.6878333333,38.3353666667,9.84993333334,9.32863333333,13.8347166667,41.4043,10.4285333333
615.28,10.8696333333,38.8650666667,16.6764,38.3596466667,9.82306666667,9.2853,13.779475,41.3834666667,10.4294
615.61,10.8252666667,38.7623,16.5961333333,38.2796666667,9.76400000001,9.25243333333,13.6914416667,41.2569333333,10.3600666667
615.95,10.8622,38.7489333333,16.5973666667,38.2592133333,9.77993333332,9.2866,13.7107666667,41.2412333333,10.3902666667
616.28,10.9026333333,38.8055,16.6485666667,38.2894533333,9.82366666667,9.38006666667,13.7335583333,41.2209,10.443
616.61,10.9741666667,38.8536666667,16.725,38.31666,9.87433333333,9.4783,13.8012916667,41.2660666667,10.5192
616.95,11.1246666667,38.9878,16.9036666667,38.49718,10.0269333333,9.65206666667,13.9507583333,41.4356,10.6907333333
617.28,11.1740333333,39.0539333333,17.0135,38.5504533334,10.0865333333,9.71476666667,13.98135,41.5046666667,10.7430666667
617.62,11.1659,39.0003666667,17.0041333333,38.5063533333,10.1053333333,9.7634,13.9803833334,41.4477,10.7658666667
617.95,11.0792,39.0193666667,16.9870666667,38.5750933333,10.0277333333,9.75506666667,13.902225,41.4914,10.7046666667
618.28,11.1296666667,39.0558,17.0039333333,38.6522666667,10.0719333333,9.77053333333,13.934225,41.5262,10.7446666667
618.62,11.2201333333,39.1909,17.1319,38.7210666667,10.1692,9.87516666666,14.038475,41.6125666667,10.8426
618.95,11.2402666667,39.1697,17.1302,38.6727,10.1494666667,9.88306666667,14.0645416667,41.5298666667,10.8247333333
619.28,11.3505,39.3148666667,17.2386,38.8203466667,10.2772666667,9.9923,14.1876666667,41.7322666667,10.9496
619.62,11.3483333333,39.3784666667,17.2682333333,38.89166,10.2934666667,10.0169333333,14.1865333333,41.7829666667,10.944
619.95,11.3372666667,39.3895,17.2481,38.9259066667,10.2916,9.96560000001,14.18615,41.8171,10.931
620.28,11.3465666667,39.3705,17.23,38.91382,10.3258,9.97623333333,14.1557333333,41.7543,10.9678666667
620.62,11.2843333333,39.3628333333,17.1918,38.8411,10.3044,9.92153333334,14.1281416667,41.7175,10.9340666667
620.95,11.2515333333,39.3931,17.1240666667,38.8419733333,10.2893333333,9.87076666666,14.1063833333,41.7151333333,10.9059333333
621.28,11.2521,39.4264333333,17.101,38.8534666667,10.2644666667,9.84433333333,14.0713416667,41.7511,10.8929333333
621.62,11.3784,39.4855333333,17.1944,38.884,10.3744,9.91250000001,14.1667,41.7660333333,10.9835333333
621.95,11.2560333334,39.3611333333,17.1343,38.69934,10.2795333333,9.86966666667,14.0292333333,41.5966333333,10.8952666667
622.28,11.1832666667,39.2019333333,17.0372666667,38.55728,10.2101333333,9.81246666667,13.95015,41.4565333333,10.8428666667
622.62,11.1711666667,39.2682,17.058,38.6081733333,10.2057333333,9.85533333334,13.95005,41.5728666667,10.8588
622.95,11.0867666667,39.1676,16.9461,38.4682733333,10.0713333333,9.7623,13.8412083333,41.4275,10.7613333333
623.28,11.0509,39.0901333333,16.8821,38.3754933333,9.9876,9.68456666667,13.804975,41.3320666667,10.7324
623.62,11.014,38.9783666667,16.8245666667,38.27492,9.93953333332,9.67913333333,13.753725,41.2495666667,10.7036666667
623.95,10.9794333334,38.9294333333,16.8186666667,38.2287933333,9.89199999999,9.6161,13.730325,41.2119666667,10.6566
624.28,10.979,38.8965,16.7693666667,38.18882,9.86493333334,9.62293333334,13.7093833333,41.1849666667,10.6525333333
624.62,11.0449333333,38.8152666667,16.8112333333,38.1628,9.89600000001,9.7342,13.7617666667,41.1234333333,10.7073333333
624.95,11.0959666667,38.7263,16.8135,38.0915333333,9.93713333333,9.76866666667,13.8023,41.0074666667,10.7646666667
625.28,11.0563666667,38.6489666667,16.7383333333,37.9860533333,9.89706666666,9.75843333333,13.7680916667,40.9891,10.7308666667
625.61,11.1769333333,38.7623666667,16.8437333333,38.1291866667,9.9966,9.84986666667,13.9161916667,41.1269666667,10.8549333333
625.95,11.1547666667,38.7647666667,16.8234333333,38.1591866667,9.96186666666,9.82533333333,13.8952666667,41.1571666667,10.8033333333
626.28,11.204,38.7657666667,16.8501,38.13938,10.0298,9.8529,13.9391083333,41.1466333333,10.8617333333
626.61,11.2509666667,38.8,16.9444333333,38.2005066666,10.0874,9.91626666667,13.9928416667,41.1844,10.9154666667
626.94,11.1581,38.7418333333,16.8723666667,38.1523933333,10.0616,9.845,13.9037583333,41.1513333333,10.8302
627.28,11.1425333334,38.7404,16.8710333333,38.1202933333,10.0350666667,9.8333,13.890175,41.1241666667,10.7697333333
627.61,11.1753,38.7658,16.8832,38.1895666667,10.05,9.86526666667,13.8933,41.1652333333,10.7787333333
627.94,11.2397,38.7494666667,16.9199666667,38.21506,10.0771333333,9.90753333333,13.9231,41.1456,10.8307333333
628.27,11.216,38.7980666667,16.9324666667,38.2899866667,10.0634666667,9.87356666667,13.8951916667,41.2010333333,10.8134
628.61,11.1510333333,38.8699333333,16.9207666667,38.3496066667,10.0338666667,9.8067,13.8255833333,41.2577333333,10.7409333333
628.94,11.1311666667,38.8806,16.9357,38.4394533333,10.03,9.76893333333,13.7974666667,41.2732,10.7467333333
629.27,11.0885,38.8471333333,16.8910333333,38.3999266667,10.011,9.7273,13.7269583333,41.2332333333,10.6767333333
629.60,11.2146,38.9831333333,17.0251,38.4722466667,10.1709333334,9.84933333333,13.8430666667,41.2714333333,10.8393333333
629.94,11.2157,38.9908,16.9986666667,38.51994,10.1431333333,9.85733333334,13.8064666667,41.2446,10.8180666667
630.27,11.1958,38.9416666667,16.9206,38.4652266667,10.1289333333,9.83503333333,13.7868,41.1848333333,10.8014
630.60,11.3569,39.0687,17.0488666667,38.55438,10.2490666666,10.0026,13.921775,41.2514,10.9595333333
630.93,11.4790666667,39.1411333333,17.1354,38.67366,10.3710666667,10.1546666667,14.0338083333,41.3527333333,11.1048666667
631.26,11.5425333334,39.2371666667,17.2504666667,38.7177666667,10.4378666667,10.2382333333,14.1320166667,41.4486666667,11.1864666667
631.60,11.4069,39.2191333333,17.1672666667,38.73638,10.342,10.1231,14.066575,41.4441333333,11.0747333333
631.93,11.4348,39.2022,17.166,38.6669266667,10.3403333333,10.0784,14.0863,41.4287666667,11.0994666667
632.26,11.4061,39.1450666667,17.1009666667,38.59346,10.2885333333,10.0884,14.104525,41.3954333333,11.0725333333
632.59,11.45,39.2304666667,17.0835333333,38.6105866667,10.3034,10.1482,14.156375,41.4527,11.0818
632.92,11.4808,39.2928333333,17.0481,38.6349666667,10.2768,10.1507666667,14.172625,41.4401666667,11.1444666666
633.26,11.3968666667,39.2158,16.9488,38.59742,10.1424666667,10.0884333333,14.0813666667,41.4141333333,11.0258666667
633.59,11.3691333333,39.2193666667,16.9477666667,38.6105866667,10.1155333333,10.0526666667,14.0721,41.4086,11.0268
633.92,11.3720333333,39.3044,16.9880666667,38.6925666667,10.1076,10.0624333333,14.0632333333,41.4915,11.0370666667
634.25,11.3014,39.3108666667,16.9651333333,38.7581866667,10.0236666667,10.0073333333,13.9987166667,41.5054333333,10.9618
634.58,11.2052,39.3045,16.9049333333,38.76566,9.96699999999,9.91113333334,13.9163666667,41.4614333333,10.9044
634.91,11.1453333333,39.2394,16.7937,38.7477266667,9.90366666668,9.8277,13.8377,41.4128666667,10.847
635.25,11.1946,39.2747666667,16.8513,38.7594333333,9.92293333333,9.86873333333,13.8446416667,41.4404,10.8782
635.58,11.2236666667,39.3538333333,16.8580666667,38.8257333333,9.97933333333,9.9541,13.8832833334,41.4908333333,10.9100666667
635.91,11.2838666667,39.4140333333,16.9139666667,38.9659,10.0094,10.0019666667,13.9499333333,41.549,10.9882666667
636.24,11.2935,39.4400666667,16.9981,38.9963933333,10.0416666667,10.0193333333,13.9613,41.5657,11.019
636.57,11.3521666667,39.5870333333,17.1196333333,39.15408,10.1208,10.0899333333,14.01285,41.7562333333,11.0467333333
636.90,11.2920333333,39.5038333333,17.0178333333,39.05274,10.0663333333,10.0408333333,13.9254916667,41.6950333333,11.0127333333
637.23,11.3372,39.5215333333,17.0140333333,39.0887533333,10.1145333333,10.0918,13.958675,41.781,11.0638
637.56,11.4538,39.5420666667,17.1173,39.0777266667,10.228,10.2089333333,14.0808416666,41.7953,11.2125333333
637.90,11.555,39.5836333333,17.2066666667,39.1632666667,10.3015333333,10.3010666667,14.1814666667,41.8732,11.3223333333
638.23,11.6990333333,39.7368333333,17.3358,39.294,10.4146,10.4342333333,14.3300916667,42.0497666667,11.4806
638.56,11.7568333333,39.8390666667,17.3975333333,39.3652866667,10.4909333333,10.4989333333,14.40005,42.1057666667,11.5092666667
638.89,11.7754,39.9057333333,17.4322333333,39.38798,10.5090666667,10.523,14.39765,42.1432,11.5394666667
639.22,11.6075666666,39.7943333333,17.328,39.25908,10.3702666667,10.3492666667,14.22865,42.0207666667,11.4099333333
639.55,11.5364,39.7417333333,17.3042333333,39.1897466667,10.3226666667,10.2867666667,14.146375,41.9745333333,11.3151333333
639.88,11.5885666667,39.7142,17.3032333333,39.2116733333,10.3766,10.3401,14.17085,41.9476333333,11.3862
640.21,11.5146333333,39.5458333333,17.1982666667,39.0269266667,10.2678666667,10.3103333333,14.0919,41.812,11.4011333333
640.54,11.6403333333,39.7537333333,17.3602333333,39.2468666667,10.4173333333,10.3991333333,14.2683083333,41.9613,11.5218
640.87,11.6984,39.8609333333,17.4962,39.3412066667,10.4834,10.3924333333,14.2909416667,42.0006333333,11.5348666667
641.20,11.5977666667,39.8921,17.3877333333,39.3780733333,10.425,10.2765666667,14.160575,41.9533,11.4517333333
641.53,11.5016333333,39.8424,17.2563,39.2708066667,10.3440666667,10.1608333333,14.0616666667,41.8724333333,11.3950666667
641.87,11.4185333333,39.8055333333,17.1607666667,39.1733733333,10.2813333333,10.0874333333,13.99905,41.7351666667,11.2947333333
642.20,11.3849333333,39.7218,17.0966,39.1283466667,10.2023333333,10.0727666667,13.9343166667,41.6604333333,11.2828666667
642.53,11.4467,39.8362666667,17.1348333333,39.2754266667,10.2828666667,10.1367,14.0502916667,41.7742333333,11.3577333333
642.86,11.6225333333,40.0096666667,17.2717,39.5057333333,10.4253333333,10.3148333333,14.2572583333,41.9413333333,11.5346666667
643.19,11.7283,40.0473666667,17.3302333333,39.5798933333,10.5410666667,10.3932,14.3050666667,41.9830333333,11.663
643.52,11.6546,39.9920333333,17.2964666667,39.5395066667,10.4586666666,10.2912,14.2929833333,41.9221,11.6102666667
643.85,11.6929,40.0746666667,17.3302666667,39.6745466667,10.5276666667,10.3178,14.3486666667,41.9596,11.6184
644.18,11.6917,40.003,17.3648,39.6119533333,10.4943333333,10.3558,14.3280166667,41.8552666667,11.6452
644.51,11.6351,39.8974,17.28,39.51512,10.4406,10.4148666667,14.3053666667,41.8060333333,11.6138666667
644.84,11.6264333333,39.8377,17.2485333333,39.52482,10.4124666667,10.4575666667,14.3327583333,41.8493666667,11.5747333333
645.17,11.7013666667,39.9076333333,17.3164,39.5854533334,10.4737333333,10.5268666667,14.4175916667,41.9177,11.6342
645.50,11.6190666667,39.7805666667,17.2893666667,39.50686,10.3761333333,10.4308333333,14.306775,41.8637333333,11.5583333333
645.83,11.6542333333,39.8502666667,17.3673,39.556,10.4640666667,10.4641,14.3556583333,41.8829666667,11.6155333333
646.16,11.6552,39.7519,17.3591666667,39.46306,10.492,10.4930333333,14.3321833333,41.7844,11.6341333333
646.49,11.6795666667,39.7730333333,17.3373333333,39.5148333333,10.4913333334,10.5273,14.3382166667,41.8551,11.6126666667
646.82,11.8187666667,39.9828,17.5207333333,39.66514,10.6311333333,10.6958666667,14.5114166667,42.0713,11.7554
647.15,11.8862,40.0960333333,17.5385333333,39.6840266667,10.7391333334,10.8108333334,14.5278,42.1027,11.8220666666
647.48,12.0276,40.1713333333,17.7029333333,39.7162866667,10.8882,10.9742333333,14.7047,42.1638333333,11.9726666667
647.81,12.0192666667,40.2551333333,17.7039,39.7681133333,10.914,10.9246333333,14.7011666667,42.2568333333,11.9284
648.14,12.0021333333,40.1966,17.6407,39.7657,10.8705333333,10.8914,14.6941083333,42.1925333333,11.9440666667
648.47,12.0754,40.3365666667,17.7379333333,39.8789066667,10.9424666667,10.9445666667,14.783275,42.2843333333,12.0154
648.80,12.0835666667,40.3596333333,17.8335,39.89372,10.9962,10.9984333333,14.8088083333,42.3163,12.0486
649.13,12.1291333333,40.4932333333,17.8519666667,40.0101,11.0466,11.0362666667,14.8567833333,42.4054333333,12.1454666666
649.46,12.1711,40.4753,17.8809333333,40.0200933333,11.0658,11.0713,14.8834333333,42.4745333333,12.1824666667
649.79,12.1869666667,40.4727333333,17.8540666667,39.9940733333,11.0508,11.0638,14.8655166667,42.5047666667,12.2053333333
650.11,12.1418,40.3851333333,17.8377333333,39.8271733333,11.0354,11.0235666666,14.8103916667,42.4036,12.2007333333
650.44,12.146,40.3655666667,17.8389,39.84204,10.9874666667,10.9857,14.774025,42.3573333333,12.2410666667
650.77,12.2149666667,40.4275666667,17.9027666667,39.9393533334,11.0002666667,11.0265333333,14.8603916667,42.4336333333,12.2934
651.10,12.1411666667,40.3358666667,17.8384333333,39.9451466667,10.9394666667,10.887,14.7698583333,42.3697666667,12.1920666667
651.43,12.1488333333,40.3061,17.8107,39.8684866667,10.9400666667,10.8976,14.777425,42.277,12.2288
651.76,12.1985666667,40.3880333333,17.8891,39.8493666667,10.9938666667,10.9173666667,14.8218,42.2749333333,12.2846
652.09,12.2201666667,40.3789666667,17.9312666667,39.8541666667,10.995,10.9248666667,14.8501416667,42.2936666667,12.2962666667
652.42,12.219,40.3993666667,17.8564666667,39.8135866667,10.9523333334,10.8941333333,14.8046583333,42.2910666667,12.2586666667
652.75,12.2363666667,40.3262666667,17.8152333333,39.71374,10.9140666667,10.8707666667,14.788975,42.2527666667,12.2408666667
653.08,12.2629,40.4277,17.7943666667,39.7556733333,10.9037333333,10.8821666667,14.8569916667,42.2662333333,12.2786666667
653.41,12.3093,40.4919,17.7836,39.76874,10.9086666667,10.8869333333,14.8771666667,42.2430666667,12.3096666667
653.74,12.2802333333,40.4703,17.7254666667,39.82094,10.8779333333,10.8650333333,14.8301333333,42.1395666667,12.2886666667
654.06,12.3348,40.4487333333,17.7647,39.75908,10.9688,10.9166333333,14.8669166666,42.0655,12.2674666667
654.39,12.2608,40.3955333333,17.7580333333,39.6962266667,10.9656666667,10.907,14.8126833333,41.9723,12.2218
654.72,12.1783666667,40.4315,17.6532333333,39.63198,10.9148666667,10.8644666667,14.7766833333,41.9403333333,12.1698666667
655.05,12.1398666666,40.4167666667,17.6095333333,39.67604,10.8486666667,10.8425,14.73325,42.0435666667,12.1313333333
655.38,12.1491333333,40.4624666667,17.596,39.6815266667,10.8149333333,10.8021333333,14.7238666667,42.1097333333,12.1398666667
655.71,12.0393333333,40.3396666667,17.4534,39.5106466667,10.666,10.6868333333,14.5783916667,41.9016666667,12.0236666667
656.04,12.0855333334,40.3321,17.5728,39.61804,10.7805333333,10.7449,14.6684666667,41.9173333333,12.0989333333
656.37,12.1693666667,40.4511,17.6890666667,39.77926,10.9080666667,10.8694333333,14.7687083333,42.0466666667,12.2058
656.69,12.1660333333,40.4083,17.7443333333,39.72644,10.9115333334,10.9048666667,14.757225,41.9819666667,12.2132666667
657.02,12.0463333333,40.3166,17.6929333333,39.6666933333,10.7996666667,10.8007333333,14.680625,41.9358,12.0848666667
657.35,11.9596666667,40.2335,17.6617666667,39.5426266667,10.7248666667,10.717,14.5933916667,41.8541666667,12.0113333333
657.68,11.8876,40.2580666667,17.6339,39.5822133333,10.6734666667,10.7337333333,14.5875083333,41.9539333333,12.0359333333
658.01,11.8952666667,40.2995666667,17.6289,39.5847466667,10.6421333333,10.6821,14.5816666667,42.0149333333,12.0790666666
658.34,11.8385666667,40.1813,17.5437333333,39.4766466667,10.5711333333,10.6586666667,14.4949916667,41.9507,12.0237333333
658.66,11.897,40.1291,17.5803333333,39.43538,10.6206666666,10.7326333333,14.522525,41.8740333333,12.0998666666
658.99,11.8616,40.1167666667,17.5988,39.43554,10.6468666666,10.7507,14.50505,41.8498666667,12.0687333333
659.32,12.0441,40.2569333333,17.8445666667,39.64762,10.8772666667,10.9674666667,14.7360333333,42.0668333333,12.3016666667
659.65,11.9779666667,40.2280333333,17.7432333333,39.5798666667,10.8216666667,10.9350666667,14.6671916667,42.0368,12.2888
