wavelength,Back_SpoColf,Belly_SpoColf,Breast_SpoColf,Crissum_SpoColf,Crown_SpoColf,DorTail_SpoColf,Patch10_SpoColf,Patch11_SpoColf,Patch12_SpoColf,Rump_SpoColf,Throat_SpoColf,WingTip_SpoColf
777.54,22.8114,64.0440666667,43.4412666667,53.9585333333,21.9928666667,20.9805333333,48.2906666667,22.3076666667,23.4772666667,33.0500666667,62.9015333333,17.8768
777.85,22.2907333333,64.5221333333,43.3766,54.0726666666,21.6382,20.7528,48.4827333333,21.8480666667,23.0209333333,33.0686666667,63.3538666667,17.7868666667
778.16,22.9176,65.1506,44.1304666667,54.6380666667,22.0538,21.2634,49.0282,22.3386,23.5606666667,33.8478,64.2040666667,18.2954666667
778.47,23.4578,65.5418,44.4213333333,54.9976,22.2914,21.7012666667,49.562,22.7617333333,23.8543333333,34.5735333333,64.5597333333,18.8843333333
778.78,23.2518666667,65.3593333333,44.0614,54.9569333333,21.9399333333,21.5491333333,49.2672,22.6564666666,23.5310666667,34.5102666667,64.4755333333,18.8323333333
779.09,23.7806666667,65.9358666667,44.2866666667,55.5633333333,21.8786,21.6958666666,49.5384666667,22.7686666667,23.7104,34.8278666667,64.5584666667,19.1988666667
779.40,23.4680666667,65.6873333333,43.9839333333,55.3063333333,21.4053333333,21.4432,49.5056666667,22.3988666667,23.4636,34.4783333333,64.5988666667,18.7461333333
779.71,23.4144666666,65.8309333333,44.3028,55.4156,21.5424666667,21.5950666667,49.6562,22.3735333333,23.9206666667,34.427,65.0238,19.0211333333
780.02,23.0613333333,65.8406666667,43.9796666667,55.2332666667,21.1711333333,20.9961333333,49.6598666667,21.8951333333,23.4402,34.0233333333,64.9804666667,18.7416
780.33,23.6744666667,65.7358666667,44.0448666667,55.1901333333,21.272,21.3352,49.844,22.0320666667,23.6356,34.2690666667,64.7807333333,19.2250666667
780.64,24.3695333333,66.0899333333,44.3108666667,55.6598666667,22.175,21.9892666667,50.2346666667,22.6736,24.4770666667,35.0634666667,65.0049333333,20.1124
780.95,24.5652,66.1620666667,44.1684666667,55.5916,22.5571333333,22.2629333333,49.7478,23.1399333333,24.6485333333,35.3269333333,64.8151333333,20.5436
781.26,24.2913333333,65.4123333333,43.7482666667,54.8198666667,22.158,21.7778,48.9826666667,22.9580666667,24.3111333333,34.7258666667,64.3261333333,20.1036
781.57,24.0536,65.0968666667,43.2687333333,54.2822,21.9373333334,21.6542,48.4598666667,22.6129333333,23.9047333333,34.1729333333,63.6166,19.7765333333
781.88,24.073,64.8924666667,43.1934666667,54.2328666667,21.9140666667,21.7241333333,48.4957333333,22.3488666667,24.1678,33.6632,63.2732666667,19.785
782.19,24.9224666667,65.8784,43.936,55.0520666666,22.563,22.4968666667,49.7382,22.9696666667,25.0344,34.5792,64.3834,20.4119333333
782.50,24.4241333333,65.3231333333,43.5350666667,54.2734,22.6974666667,22.5440666667,49.7267333333,22.8149333333,24.9296,34.3296,64.0255333333,20.1430666667
782.81,25.0942,65.9293333334,43.9184666667,55.0657333333,23.5422,23.2431333333,50.2860666667,23.5524,25.687,35.2718666667,64.764,21.0054
783.12,25.4022666667,66.3584666667,44.3103333333,55.815,23.8924,23.1454,50.6321333333,23.9394,25.7575333333,35.8096666667,65.1358,21.2331333333
783.43,25.7271333333,66.9939333333,44.7770666667,56.5214666666,24.0327333333,23.1353333333,50.9474666667,24.5500666667,26.2286,36.3104,65.4526666667,21.3408666666
783.74,25.2132,67.5569333333,44.5266,56.7766,23.6311333333,22.4240666667,50.6838,24.6017333333,26.0765333333,35.7736666667,65.3473333333,20.8957333333
784.05,24.6124,67.2248666667,44.298,56.3089333333,22.9704,21.6368666667,50.1952,23.7614,25.4742666667,35.0406666667,64.7587333333,20.13
784.36,24.4371333333,67.0273333333,43.7322666667,55.989,22.4864666667,21.0656,49.9835333333,23.0710666667,25.0164,34.4208,64.224,19.7267333333
784.67,24.538,67.3212666667,43.6634,56.4631333334,22.7173333333,21.0285333333,50.341,22.9482666667,25.0825333334,34.5874666667,64.0539333333,19.8845333333
784.98,25.3278666667,67.6543333333,44.5104,57.3827333333,23.6325333333,21.6844,51.1275333333,23.8297333333,26.1234666666,35.4788,64.7132,20.7352666667
785.29,25.0576666667,67.5648,44.3196,57.2948,23.1792,21.1019333333,50.8925333334,23.9449333333,25.9118,35.4214666667,64.8538,20.4077333333
785.60,23.8393333333,66.8537333333,43.5752,56.1936666667,22.2827333333,19.7524666667,49.7194666666,23.0692666667,24.6644,34.2134,63.8505333333,19.1583333333
785.91,24.2480666667,67.8454666667,44.5926666667,57.4144666667,22.5188666667,20.0668,50.1361333334,23.2861333333,24.8986,34.3619333333,65.0876666667,19.3103333333
786.22,23.6395333333,67.3394666667,44.3617333333,57.0058,21.941,19.5643333333,49.3024,22.6027333333,24.4996666667,33.7247333333,64.4718666667,18.6490666667
786.53,23.8474666667,66.9588666667,44.0476,56.4772666666,21.8344666667,19.7727333333,49.0692666667,22.5,24.4156,33.3982,64.1179333333,18.3441333333
786.84,23.1567333333,65.6074,43.4255333333,55.2991333334,21.5916,19.6836666667,47.9948666666,21.6969333333,23.6889333333,32.6166666667,63.0197333333,17.8918666666
787.14,22.9224,64.525,43.1228666667,54.8433333334,21.6846666667,19.7996,47.5348,21.2223333333,23.5235333333,32.7016,62.4088,17.7092666667
787.45,23.2364,65.3059333333,43.7258,55.3465333333,21.8756666667,20.0867333333,48.4250666667,21.7176,24.0316666667,33.3179333333,63.1396666667,17.9000666667
787.76,23.3180666667,65.734,44.4393333333,55.6930666667,21.733,19.9438,48.6340666667,21.9215333333,23.9145333333,33.6900666667,63.9347333333,17.5483333333
788.07,23.9891333333,65.7526,44.9328666667,55.7378,22.2056,20.8294666667,48.7729333333,22.4889333334,24.4558666667,34.0885333334,64.4908,18.1024
788.38,23.4148666667,65.2334,44.4082666667,55.1569333333,21.6802666667,20.4398666667,48.2975333333,22.1052666667,24.102,33.5854,64.072,17.5686
788.69,23.841,66.1814666667,45.1813333333,56.0942,22.2404666667,20.9652666667,48.9424,22.6806,24.3861333333,34.2686,65.1014,17.7693333333
789.00,24.0314,66.3592,45.3211333333,56.5280666667,22.5044,21.31,49.1609333333,22.6808,24.4796666667,34.2806666667,65.286,18.1052666667
789.31,24.6138,66.9359333333,45.4318666667,56.7937333333,23.0132666667,21.367,49.3850666667,23.0335333333,24.8172,34.8628666667,65.3456,18.6434
789.62,24.6408,66.9302,45.4677333333,56.6563333333,22.9045333333,20.956,49.5452666667,23.0594666667,24.7701333333,34.8993333333,65.4987333333,18.6356666667
789.92,24.5129333333,67.0458666667,45.7186,56.7246,22.9172666667,20.9479333333,49.5682,23.3965333333,24.9341333333,35.1238,65.882,19.1101333333
790.23,25.3549333333,67.6989333333,46.4248,57.1290666667,23.4354666667,21.4246,50.3602666667,24.1236666667,25.3548666667,35.7527333333,66.6505333334,19.8118
790.54,25.7894,68.1194666667,46.9901333333,57.1545333333,23.9528,22.0066,50.8772,24.7698666666,25.4989333333,36.1183333333,67.3192666667,20.1864
790.85,25.5352666667,67.1878666666,46.4171333333,56.5003333333,23.8382,22.091,50.3883333333,24.8585333333,24.9416666667,35.5629333333,66.5447333333,20.0997333334
791.16,25.1250666667,66.481,45.6370666667,55.8312666667,23.5048666667,21.9970666667,49.9914666667,24.7088,24.7086666667,35.0605333333,65.5638666667,20.18
791.47,24.4190666666,66.6198666667,45.6131333333,55.8442,22.6864666667,21.2935333333,49.8390666667,24.267,24.0560666667,34.7615333333,65.4316666667,19.8420666667
791.78,24.842,67.257,46.0584666667,56.3983333333,22.9874666667,21.8902666667,50.5306,24.6331333334,24.0787333333,35.5277333333,65.9094,20.3100666667
792.08,25.7360666667,66.8964,46.2368,56.2778666667,23.9222,22.9093333334,50.9364,25.1884,24.6406666667,36.4428666667,65.5948,21.4017333333
792.39,26.0811333333,66.7198666667,46.5543333333,56.1076,24.2414,23.1055333333,51.2215333333,25.5071333333,25.0163333333,37.1666666667,65.8504666667,21.5971333333
792.70,24.9826,64.6225333333,45.3482666667,54.3438666667,23.1882,22.3866666667,49.9246,24.5006666667,24.3089333333,36.0859333333,64.1810666667,20.6851333333
793.01,25.0623333333,64.5988666667,44.9812,54.3816666667,23.1103333333,22.5079333333,50.0086,24.7379333333,24.3556,35.963,63.9212666667,20.8629333334
793.32,24.9738666667,64.4736,44.4908,54.4444666667,22.7864666666,22.193,49.9594,24.3105333333,23.8802,35.6835333333,63.6009333333,20.3315333333
793.62,24.6522666667,64.2366,44.2887333333,54.5801333333,22.5223333333,22.1644666667,49.5928666666,24.2193333333,24.1846,35.4515333334,63.0477333333,20.0922666667
793.93,24.5206666667,64.0572,44.1317333334,54.4034,22.1173333333,22.02,49.3161333333,24.3432666667,24.2403333333,35.3476666666,62.5922666667,20.0516
794.24,24.8632666667,64.2605333333,44.5816,54.8379333333,22.7275333333,22.6598666667,49.2363333333,24.8182666667,24.7957333333,35.6664,62.7049333333,20.5466
794.55,25.3345333333,64.4906,45.1179333333,55.5371333333,23.2750666667,23.3472666667,49.6697333333,25.4732666667,25.4676666667,36.2254666667,63.0752666667,20.927
794.86,25.3522,64.7444,44.9488666667,55.9182666667,23.6288,23.1759333333,49.8150666667,25.5564666667,25.656,36.3602,63.2588,20.6074666667
795.16,24.8954,64.2794666666,44.8294,55.616,23.3112666667,22.5908,49.4003333333,25.374,25.5995333333,35.9297333333,62.9482666667,20.3244666667
795.47,23.5982666667,63.6755333333,43.8134,54.6578666667,21.8819333333,21.5894666667,48.5595333333,24.4094,24.5032,34.4425333333,62.3567333333,19.3487333333
795.78,24.2216,64.0316,44.0749333333,54.9144666667,22.4502,22.1894666667,48.9486,24.8028666667,25.1506,34.4796666667,62.3636,19.9998666667
796.09,24.7235333333,64.9699333334,44.6689333333,55.7306666667,22.9666666667,22.6654666667,49.4582666667,25.3365333333,25.3202666667,34.8878666667,63.1417333334,20.3502
796.40,25.0653333334,65.1688666667,45.1199333333,55.8496666667,23.2734666667,23.0229333333,49.6731333333,25.2614,25.2505333333,35.0544666667,63.6764,20.5883333333
796.70,25.4734666667,65.5276666667,45.4894,55.8612666667,23.6941333333,23.4282666667,49.8673333333,25.3919333333,25.6578,35.2536666667,63.7484,20.8408
797.01,25.8334,66.1292,45.8936666667,56.0140666667,23.8432,23.421,50.3234666667,25.5866,25.6468666667,35.6195333333,64.6874,21.1073333333
797.32,25.7889333333,66.4388666667,45.689,56.3500666667,23.9111333333,23.339,50.3388666667,25.3999333333,25.5667333333,35.6612,64.9443333333,21.2111333333
797.63,25.1889333333,66.2516,44.99,55.8853333333,22.8986666667,22.2507333333,49.7697333333,24.615,24.8648,35.0612,64.8138666667,20.3468666667
797.93,24.5438666667,65.5535333333,44.3373333333,55.0889333333,22.3694666667,21.3598666667,49.0304,23.8266666667,24.234,34.4636,64.1711333333,19.9255333333
798.24,24.1796,64.9971333333,43.8782,54.4116,21.571,21.0667333333,48.3536666667,23.0435333333,23.6000666667,33.8260666667,63.4840666667,19.5304
798.55,23.8274666667,65.1668,43.1488,54.5476,20.9345333333,20.4106,48.1071333333,22.1666666667,23.1548,33.1846,63.5178,18.5417333333
798.85,24.1223333333,65.5963333333,43.4373333333,55.3639333333,21.1743333333,20.0366666667,48.1714,21.945,23.5474666667,33.1742666667,64.0735333333,18.1346
799.16,23.9205333333,65.7969333333,43.4917333333,55.8246666667,20.7828,19.9005333333,48.1268,22.1622,23.7092,33.3706,64.5915333333,18.3908666667
799.47,22.7231333333,65.517,42.7938666667,55.2151333333,19.2357333333,18.4521333333,47.7457333333,21.0468,22.8001333333,32.4148,64.3287333333,17.0969333333
799.78,22.4580666667,65.6177333333,42.8909333333,55.5620666667,19.1675333333,18.689,48.1941333333,21.3175333333,22.845,32.8220666667,64.4772,16.7224666667
800.08,22.2624666667,65.9905333333,42.8313333333,55.7696666667,19.0360666667,18.5944,48.6011333333,21.2450666667,22.845,33.2328,64.9062666667,16.6265333333
800.39,21.8504,65.4082666667,41.8434666667,55.5918,18.6054,18.3538,48.7755333333,20.8570666667,22.2108666667,32.83,64.3742,16.2652
800.70,21.9753333333,65.0823333333,41.8588,55.3772666667,18.5184666667,18.2372,48.9300666667,20.6036666667,22.2084666667,32.6201333333,64.6365333333,16.2002
801.00,21.6976666667,64.8999333333,41.9461333334,55.4176,18.4541333333,18.2884666667,48.9302666667,20.2415333333,22.1324666667,32.7260666667,64.3753333333,16.3698666667
801.31,22.4956,65.7553333333,42.734,56.3968666667,18.8713333333,18.7241333333,49.7860666667,20.5258666667,22.5586,33.3193333333,65.3769333333,16.8733333333
801.62,22.8331333334,65.8831333333,43.2248666667,56.7191333333,19.5033333333,18.6707333333,50.4581333333,21.448,23.008,34.2286,65.5753333333,17.4746
801.92,21.9137333333,64.9282,42.7901333333,55.4013333333,18.8363333333,17.9250666666,49.716,20.673,21.9628666667,33.9151333333,64.5287333333,16.6842
802.23,21.7506666667,65.0838666667,42.8852,54.965,18.9146,18.1932666667,50.035,20.9523333333,21.7508,34.6988,64.4958,17.0448666667
802.54,20.4525333333,63.7893333333,41.831,53.7292,17.8297333333,17.0519333333,49.0420666667,19.6394,20.1343333333,33.5807333333,62.9692666667,15.4472
802.84,20.9246,63.163,42.1548,53.9241333333,18.7349333333,17.8309333333,48.7521333333,20.3545333333,20.8273333333,33.945,62.4816666667,15.9472
803.15,20.9815333333,63.407,41.9628666667,53.6979333333,18.4086666667,17.2941333333,48.4753333333,19.8948666667,20.8622666667,33.5716,62.2994,15.7518
803.46,20.6105333333,63.1508,41.9789333333,53.3402,18.3788666666,17.0104666667,47.9860666667,19.6421333333,20.5122,33.2422,61.6703333333,15.4244
803.76,20.1682,62.7549333333,42.0468666667,53.123,18.2334,16.3967333333,46.7928666667,19.1308,19.993,32.6462666667,60.9883333333,14.5741333333
804.07,19.6285333333,62.7128666667,41.9488,52.9547333334,18.2404,16.3057333334,46.3162,18.9764666667,19.6353333333,32.4078666667,59.9157333333,13.9501333333
804.38,20.5079333333,63.0201333333,42.3173333333,53.5351333333,19.4085333334,17.2443333334,46.8544666667,20.0905333333,20.7377333333,33.3124,60.7236666667,14.6346666667
804.68,20.1579333333,62.1421333333,41.9774,52.9488666667,19.7391333333,17.5216666667,46.6392666667,20.0413333334,20.9542666667,32.894,60.3226,14.7682
804.99,20.3623333333,62.0786,41.9692666667,52.7795333333,20.2939333333,18.3864,46.4272666667,19.8905333333,21.3266,32.6700666667,60.2871333333,15.0497333333
805.30,21.3959333333,62.9692,42.6080666667,53.6262,21.1916,19.7343333333,46.8166,20.8374666667,22.2472666667,33.2380666667,61.1713333333,16.2752
805.60,21.3818,62.3659333334,42.3188,53.2322666667,21.5639333333,19.9865333334,46.4375333333,20.8560666667,22.4064666667,32.8614666667,60.1818666667,16.2924666667
805.91,20.8920666667,62.78,42.0678666667,53.6859333333,21.1410666667,20.0622,46.4869333333,20.7330666667,22.0469333333,32.7525333333,60.5188,15.9336666667
806.21,21.367,63.47,42.5588,54.3288,21.5142,20.7220666667,47.5148,21.0935333333,22.3975333333,33.2001333333,61.7664666667,16.8804666667
806.52,21.1621333333,63.0064,42.3312,54.0222666667,21.9974,21.2319333333,47.2511333333,21.3152666667,22.3590666667,32.9367333333,61.5030666667,17.1884666667
806.83,21.9743333333,63.4549333333,42.6278666667,54.5984,22.5165333333,22.2313333333,47.918,22.0090666667,23.3507333333,33.5278666667,62.4816666667,18.1023333333
807.13,21.8804666667,63.6338666667,42.5804,54.804,21.9511333333,22.2906,48.1370666667,21.6826,23.7469333333,33.9202,62.8491333333,18.4234
807.44,21.5639333333,63.3009333333,41.8811333333,54.7242666667,21.1100666667,21.9244,47.7909333333,21.1388666667,23.1568,33.5424,63.3514,17.9531333333
807.74,21.0186666667,63.3591333333,41.3509333333,54.4554,20.3985333333,21.3214666667,47.8848666667,20.347,22.3256666667,33.0232666667,63.374,17.2758
808.05,21.1401333333,64.6432,41.7441333333,54.9264666667,20.3850666667,21.5404,48.3655333333,20.7626,22.0385333333,33.4314666667,64.009,17.1462
808.35,20.5204666667,63.9572,41.1250666667,54.2671333333,19.2346666667,20.6506666667,47.8530666667,20.1913333333,21.2092666667,32.6597333333,63.2606666667,16.5404
808.66,20.5756666667,64.4418666667,41.6490666667,54.6790666667,19.7666,20.5912666667,48.8758666667,20.599,21.4858666667,33.0689333333,63.5239333333,17.0050666667
808.97,21.1840666667,64.9584,42.0183333333,55.3516,19.5312,20.7229333333,49.6624,20.5958,21.3744666667,33.3570666667,63.8140666667,17.2506666667
809.27,22.7616,64.6675333333,42.7148666667,55.2392,20.8946666667,21.587,50.1439333334,21.4857333333,22.8237333333,34.2124,64.4419333333,18.413
809.58,23.4078666667,65.1512,42.937,55.5006,21.5627333333,22.0808,50.7578,21.9238,23.3765333333,34.6132,64.6172,18.5394666667
809.88,23.6026,65.6695333333,43.2407333333,55.9227333333,21.5601333333,22.1954,51.3388,22.099,23.5142666667,34.8048666667,64.4874,18.5203333333
810.19,22.3773333333,65.0622666667,42.6018666667,55.3614666667,20.6566666667,20.8645333333,50.5320666666,20.8728666666,22.0531333333,33.7073333333,64.1645333333,17.2735333333
810.49,23.0711333333,65.4183333333,42.8298,55.4722,22.0057333334,21.7560666667,51.0444666667,22.0058,22.6716666666,34.1573333333,65.0853333333,18.0026
810.80,23.7881333333,65.5334666667,43.2836666667,55.6079333333,22.8865333333,22.3407333333,51.6874,22.9197333334,24.0943333333,34.9049333333,64.9131333333,18.6517333333
811.10,23.0430666667,64.1956666667,42.5786666667,54.5606666667,22.1226666667,21.6333333333,50.7131333333,22.7778,23.7064666666,33.9468,63.8226,17.9271333333
811.41,23.9714,64.4499333334,43.1990666667,54.7188666667,22.5945333333,21.8303333333,50.9319333333,23.2998,24.4752666667,34.5928,64.4752,18.5474
811.71,24.6580666666,64.8631333333,43.6923333333,55.2991333333,23.3590666667,22.1111333333,51.3162,23.9144666667,24.5470666667,35.1196666667,65.5726666667,18.8374666667
812.02,24.9217333333,64.8115333333,43.7779333333,55.7136666667,23.9391333334,22.7022,50.6818666667,24.6590666667,25.0571333333,35.4426,65.8449333333,19.3731333333
812.32,24.3436666667,64.4646666667,43.0571333333,55.5095333333,23.1778,21.8220666667,49.7927333333,24.2401333333,24.9914666667,35.0864666667,66.2348666667,18.6614
812.63,24.3137333333,64.8889333333,42.9194666667,55.7909333333,22.8932666667,21.8912,49.2635333333,24.3486,24.4183333333,34.6318,65.9695333333,18.7104
812.93,24.0189333333,64.5277333333,42.9237333333,55.317,22.8374,21.725,48.0120666667,24.3984666667,24.0966,34.7996,65.2006,18.6891333333
813.24,23.9413333333,63.9932,42.4664666667,55.2392666667,22.6305333333,21.6301333333,47.5464666667,24.5020666667,24.1311333333,34.9116,65.3559333333,18.9304
813.54,24.2094666667,63.72,42.2251333333,55.2060666667,22.7749333334,21.8813333333,47.1992666666,25.0944666666,24.5360666667,35.1287333333,64.9141333333,19.2353333333
813.85,23.8573333333,63.3074666667,42.122,55.0171333333,22.5686666667,21.8470666667,46.6922666667,24.9313333333,24.4674,34.8711333333,64.0293333333,18.7887333334
814.15,23.6434666667,63.862,42.3328666667,55.5788666667,22.6474666667,21.5639333333,46.5355333333,24.4211333333,24.0542666667,34.6614666667,65.0502666667,19.336
814.46,23.9822666667,65.5112,43.2445333333,56.5689333333,22.9867333333,21.5466666667,46.8266,23.9468,24.4444666667,34.7733333334,66.1867333333,19.8666666667
814.76,22.6843333333,64.3708,42.0928,55.435,21.8896,20.6003333333,45.8983333333,22.8344,23.1877333333,33.5804666667,64.7242,18.8344
815.07,23.3072666667,65.2915333333,43.0982666667,55.483,22.8459333333,21.7581333333,46.6318666667,23.4639333333,24.3777333333,34.4474,64.8390666667,19.7910666667
815.37,23.3025333333,65.2876,42.5296666667,54.6947333333,22.0640666667,21.3877333333,46.6755333334,22.477,24.0228,33.8516,64.2776,19.3061333333
