wavelength,Back_CatHomf,Belly_CatHomf,Breast_CatHomf,Crissum_CatHomf,Crown_CatHomf,DorTail_CatHomf,Rump_CatHomf,Throat_CatHomf,WingTip_CatHomf
818.41,20.5067333333,39.6101333333,32.7484666667,42.6901333333,23.0408666667,33.2943333333,28.4989333333,31.8128666667,32.7486
818.72,21.8323333333,40.5068,33.957,44.0936666667,24.1714,34.1521333334,29.7076,33.4114666667,33.4112666667
819.02,21.0526,38.2106,31.6840666667,40.9473333334,22.4561333333,31.6141333333,27.4738,30.4561333333,29.8597333333
819.33,19.7196666667,36.6665333333,29.782,38.4735333333,20.4984,29.5326666667,25.2647333333,28.5980666667,28.2242666667
819.63,18.4715333333,33.6758666667,26.3242,34.9670666667,17.9184,25.9814666667,22.3979333333,25.1382666667,24.3216
819.93,17.1811333333,32.7741333333,24.7651333333,33.8701333333,16.622,24.4518666667,20.3804666667,23.2886666667,22.5502666667
820.24,14.8717333334,30.1045333334,22.1843333333,31.681,14.5868666667,21.6525333333,18.1008,20.3228666667,19.7151333333
820.54,14.0368666667,29.1768,21.4868,30.9991333333,14.2446666667,20.5916666667,16.8986,19.2966,19.1207333333
820.85,13.5527333334,28.2853333333,20.6172666667,30.6037333333,13.7996666667,19.8628,16.1043333333,18.8752666667,18.4087333333
821.15,13.1059333333,27.3729333333,19.7246666667,30.2692666666,13.0341333333,19.1142666667,15.4998,18.5158666667,17.8934
821.45,12.8442,27.0174666667,19.5215333333,29.8456666667,12.8336666667,18.6178,15.0878,18.1392666667,17.5012
821.76,12.4514666667,26.7829333333,19.2150666667,29.5639333333,12.4030666667,18.1686666667,14.9322,17.4708666667,17.0736666667
822.06,12.1625333333,26.0857333333,18.7310666667,29.1064,12.1896666667,17.5692,14.4592666667,17.1313333334,16.5862
822.36,11.8586,25.6266,18.4314,28.8321333333,11.9778,17.2975333333,14.1688666667,17.1269333333,16.3086
822.67,12.7950666667,26.3519333333,19.3043333333,29.8302,12.9856,18.0455333333,14.9978666667,18.1118,17.0021333333
822.97,13.3498666667,27.2208666667,20.1736,30.8436666667,13.8875333333,18.9081333333,15.5666,19.0488,18.1719333333
823.27,13.8944,27.588,20.7537333333,31.2899333333,14.5058,19.4892,16.3066,19.6064,18.8358666667
823.58,14.7066,28.3442,21.5297333333,31.8992,15.4888,20.2694666666,17.0882666667,20.6692666667,19.6870666667
823.88,15.7382,29.2756666666,22.5905333333,32.9434,16.3044666667,21.1978,18.0778666667,21.6713333333,20.8170666667
824.18,16.7267333333,29.8799333333,23.5133333334,33.6436,16.9069333333,22.062,18.9589333333,22.4524666667,21.6616666667
824.49,17.6629333333,30.6408,24.5342,34.1194666667,17.6198,22.6708666667,19.7954,23.1125333333,22.3155333333
824.79,18.2214666667,31.1306,25.1707333333,34.7350666667,18.0212666667,23.3332666667,20.4004666667,24.0282666667,23.2628
825.09,19.1398666667,31.9417333333,26.2239333333,35.1297333333,18.8236,24.2632,21.3030666667,25.1992666666,24.1493333333
825.39,19.918,33.6064666667,27.336,36.1612,19.6721333333,25.3415333333,21.9261333333,26.3252,25.287
825.70,21.0945333333,35.0106,28.9126,37.7256,20.8386,26.5672666667,22.9422666667,27.69,26.5671333333
826.00,20.5796666667,34.5362666667,28.203,36.8985333333,20.0436,25.9566,22.4347333334,27.0868666667,26.0724
826.30,20.311,34.3852666667,27.9259333333,36.7111333333,19.3185333333,25.4962666667,22.0146666667,26.6816,25.2296666667
826.61,20.3958,34.9466666667,28.3104,37.2907333333,19.5128,25.8142666667,22.1918,27.2753333333,25.3424666667
826.91,20.4486,35.2049333333,28.4608,37.7881333333,19.4584,25.9706666667,22.4904,27.5638,25.4446666667
827.21,18.818,33.948,26.9030666667,36.6273333333,18.1088,24.6968,21.1819333333,25.9888666667,23.7351333333
827.51,17.8861333333,33.8048666667,26.3739333333,36.6828666667,17.6747333333,23.9349333333,20.5039333333,25.4958666667,23.0080666667
827.82,17.4333333333,33.05,25.7166666667,36.0,17.3666666667,23.7,20.0833333333,25.15,22.6
828.12,17.2538666667,32.7805333333,25.4576,35.6994,17.0813333333,24.076,19.4302666667,24.5768666667,22.1244666667
828.42,17.3148,32.2222666667,25.0556,35.7962666666,16.8704,23.9073333333,18.5740666667,25.1852666667,21.611
828.72,16.6368666667,31.5823333333,24.796,35.2239333333,15.9203333333,23.7614,18.3481333333,24.6964666667,21.0746666667
829.02,16.1749333333,31.0382666667,23.9562666667,34.4044,14.7758666667,23.41,17.9234666667,24.0000666667,20.3716
829.33,15.2346,30.8396,23.7038,34.395,14.3951333333,24.0246666667,17.5308,23.9012666666,19.6791333333
829.63,14.3443333333,29.6174666667,22.8416,33.2240666667,13.8525333333,23.4152666667,17.295,23.1966666667,19.0164
829.93,12.5960666667,27.7418666667,20.8908,31.3057333333,11.6127333333,22.2734,15.8524666667,21.6896,17.6036666667
830.23,11.8594,26.9345333333,20.6364666667,30.8543333333,10.9547333333,22.3114666667,15.4439333333,20.7035333333,16.985
830.54,11.8436,27.8212,20.447,31.0614666667,10.8380666667,23.1285333334,15.6797333333,22.3837333333,17.0577333333
830.84,12.3106,28.9772666667,21.7424,32.0454666667,12.5000666667,24.7348666667,17.3107333333,24.4318666667,18.5605333333
831.14,11.5041333333,29.8780666667,22.4796666667,34.5529333333,12.9676666667,25.8536666666,17.5203333333,24.6340666667,19.2275333333
831.44,10.5690666667,28.7397333333,21.1788,33.4553333333,11.8292666667,22.8454666667,16.7886666667,23.7804,17.8454666666
831.74,11.228,30.5652,20.5068666667,33.9961333333,13.2552666667,23.7428666667,18.7134666667,23.5087333333,19.0642666667
832.04,7.72733333333,26.8940666667,15.9468666667,30.7196,10.1514666667,19.9622,15.5303333333,19.4317333333,15.2652
832.35,6.22719999999,26.5567333333,15.1648,31.1355333333,9.3772,18.3884,14.6520666667,18.1320666667,14.652
832.65,9.06940000001,28.9678666667,17.9356666667,33.401,12.115,19.6278,16.7849333333,19.7291333333,17.4958
832.95,9.93840000001,28.8271333333,18.2407333333,32.8394666666,12.7468666667,20.247,17.3456,20.8332,18.4568666667
833.25,12.1651333333,30.8832,21.0542,34.7293333333,15.4984666666,21.7948666667,18.9174666667,22.5356,20.4558666667
833.55,12.6111333333,31.3612,21.1388666667,34.4444,15.3610666667,21.9723333333,18.6665333333,22.6944666667,20.0277333333
833.85,14.2600666667,31.3256,22.4711333333,34.3372,16.6795333333,22.7028666667,19.5366,23.5779333333,20.9525333333
834.16,14.2307333333,30.9230666667,22.077,33.6410666667,16.5129333333,22.7949333333,19.4874,23.1795333333,21.0
834.46,16.6791333333,32.9338666667,23.9202,34.2820666667,18.5018666667,24.0200666667,21.8226666667,25.5430666666,22.6468
834.76,15.65,32.9988,23.6552,34.0541333333,18.224,23.861,21.6475333333,25.7144,22.6512
835.06,16.1178,34.0027333333,25.435,34.3776,18.5274666667,23.9625333333,22.1686666667,26.1310666667,23.5608666666
835.36,20.4082,37.5236666667,29.6054,37.7959333333,22.5850666667,27.9999333334,25.8775333333,30.6122,27.8094
835.66,22.2221333333,38.1196666667,30.399,38.3475333333,24.2165333333,29.7150666667,27.151,33.1054666667,28.718
835.96,19.4969333333,36.0063333333,27.6101333333,36.0691333333,21.9181333333,28.1132,25.1257333333,31.7923333333,25.9118666667
836.26,22.7016666667,40.1404,30.5966,40.2457333333,24.8070666667,31.6842666667,28.6316666667,35.2982,29.6842
836.57,22.9096666667,38.1214,29.2079333333,38.932,24.2357333333,30.8285333333,28.1768,34.9908666667,28.7292666667
836.87,23.3136,38.3828,29.152,39.6844666667,25.2465333333,31.0059333333,29.1124666667,36.6469333333,29.9803333333
837.17,23.1579333333,38.8157333333,28.2455333334,39.9123333333,24.7366666667,30.9648,29.8245333334,36.4912666667,29.8246
837.47,25.1141333333,41.1872666667,28.9953333333,40.9132666667,26.484,32.6940666667,31.9635333334,38.3561333333,32.0090666667
837.77,25.6447333333,41.7518,29.5862666667,43.1143333333,26.91,34.5984,32.4574666667,39.0755333333,33.0414
838.07,27.1567333334,42.402,31.4216666667,44.706,29.0687333334,35.7352666667,34.1177333333,40.0982,33.5293333333
838.37,28.7901333333,44.1481333333,32.2962,47.1605333333,31.8518666666,37.9260666667,36.1482,42.3703333333,35.2098
838.67,28.0808,44.1919333333,32.5758,47.2728,33.3839333333,37.3736666667,36.2626666667,43.1314,33.889
838.97,28.0839333333,45.0393333333,32.8084,47.7691333333,34.2256666667,37.6376666667,35.5903333333,42.0472666667,34.4356
839.27,30.4261333333,46.9674666667,36.3408,49.7244666667,35.9398666667,38.5964,37.0928,42.807,37.0927333333
839.57,26.7164,43.2338666667,33.9800666666,46.5671333333,33.1841333333,34.9254,32.8359333333,38.9552666667,33.035
839.87,26.0983333333,44.031,33.5917333333,47.2351333333,32.5064,35.5038,32.5582,39.8966666667,33.5918
840.17,23.0024666667,40.8142,30.8905333333,43.9187333333,29.1094666667,32.4682,29.8218666666,36.3867333333,30.1272
840.47,22.0202666667,39.7474,30.6565333333,43.1818,28.3335333333,30.9090666667,28.3839333333,35.6061333333,29.6464
840.77,19.282,36.2051333333,31.1796,42.1539333333,26.6154,28.9230666667,26.1025333333,33.4359333333,28.0000666667
841.07,15.3124,31.875,26.8749333333,37.2396666667,23.3853333333,24.6352666667,21.4583333333,29.7396,23.802
841.37,15.8933333333,32.6933333334,26.24,37.2266666667,23.7333333333,24.5866666667,22.5066666667,29.9733333333,24.0533333333
841.67,11.5819333333,29.0962,23.1638666667,33.7853333333,18.8136,21.017,19.322,26.3842,20.5649333333
841.97,8.37606666667,25.4132666667,19.7720666667,30.8262,14.2450666667,17.8918,17.3218666667,21.6524,18.9743333333
842.27,7.40746666667,25.1282,21.0826,30.9970666667,14.245,18.4615333333,18.4046,22.0513333333,19.7720666667
842.57,7.63526666667,25.1851333333,19.4872,29.6866666667,14.9286666667,19.4304,18.1766666667,20.9118,20.1140666667
842.87,6.90266666667,25.7227333333,19.6459333333,29.3806,15.6342,19.9410666667,17.4042,21.888,20.4719333333
843.17,5.58733333333,26.0951333333,20.0,30.1587333333,16.7619333333,20.254,17.7778666666,21.9048,21.0794
843.47,9.54239999999,28.7582666667,23.4641333333,34.6405333333,21.4379333333,24.7058,21.0458,25.4248666667,24.6406
843.77,9.76899999999,29.3729333333,24.6205333333,34.7194,22.1120666667,25.3464666667,22.5742,25.8745333333,25.4126
844.07,7.1738,28.2609333333,21.2319333333,32.2464,18.6231333333,22.2464,20.3622666667,23.3332666667,21.8840666667
844.37,8.93940000001,31.0606666667,22.5758,33.7121333333,21.8182,24.9243333333,23.2576666667,24.3939333333,24.5455333333
844.67,10.0392666667,33.4901333333,24.8628,36.1568,23.9214666667,29.4902666667,24.8627333333,25.8038666667,28.3138666667
844.97,12.0741333333,34.2961333333,26.0,37.3332666667,26.7407333333,32.1482,28.2963333333,26.8888666667,29.9259333333
845.27,14.6818,35.5805333333,27.2659333333,38.2772,27.4158666667,34.6067333333,28.764,27.8652,31.1610666667
845.57,13.8823333333,35.9215333333,26.5097333333,37.7255333333,26.9804,33.7254666667,29.4118,26.8236,31.2940666667
845.87,13.1646,33.1645333333,27.5105333333,39.2406,26.4134666667,32.7425333333,31.0548666667,28.1855333333,31.1392666667
846.17,13.25,30.5,26.0833333333,39.0833333333,25.25,30.0833333333,31.9166666666,25.5833333333,29.1666666667
846.47,15.7142666667,31.7460666667,27.2222,36.9047333333,24.7618666667,29.5236666667,32.0634666667,25.2380666667,28.7301333333
846.77,14.6237333333,31.1111333333,26.7382,32.8315333333,24.086,27.5986,29.8924666667,23.5841333333,27.6702666666
847.07,14.2125333333,30.9158666667,26.3736,34.5056,26.5934,29.8169333333,31.4286666667,25.6411333333,30.1099333333
847.37,14.7826,30.9421333333,25.3623333333,37.2464666667,28.116,32.2464,30.9420666667,27.1739333333,30.7245333333
847.67,15.4608666667,31.2765333334,25.9574,38.2977333333,28.156,32.3404666667,30.7801333333,28.7234666667,29.2908
847.97,10.7116666667,25.6178666667,20.5992,33.633,23.1461333333,27.9401333333,26.2921333333,24.6442,23.5206
848.26,7.85719999999,23.3332666667,18.1745333333,30.4762,21.4285333333,25.0001333333,22.9364,20.9524,20.4762
848.56,5.99159999999,22.7004,18.9873333333,31.4768666667,21.2658,22.4472666667,22.7005333333,19.5782,20.3377333333
848.86,9.58333333334,24.8333333333,20.5,33.5833333333,22.25,23.5,24.5833333333,22.0,20.9166666667
849.16,13.8956,28.8354666667,24.0964,36.2249333333,24.3372666667,27.3092666667,27.1487333333,24.3374,22.0080666666
849.46,17.6707333333,31.0844666667,27.7910666667,40.0803333333,28.0322,32.0482666667,31.0844,26.9076,24.1768
849.76,16.962,30.6329333333,27.3418,42.7004,28.7764,33.5867333333,31.8987333333,28.0168,25.3164666667
850.06,16.0784,32.7452,29.4117333333,47.1568,27.4510666667,34.1176,34.4117333333,27.8431333333,25.0979333333
850.36,20.29,35.5556,34.1064,49.0821333333,28.3090666667,34.0095333333,35.5556,28.8888666667,24.0580666667
850.65,18.8732,34.9296666667,34.9294,47.2298666667,28.263,32.3944666666,35.9624,26.2912,24.3192666667
850.95,17.1874666667,34.5834666667,37.1875333333,49.2709333333,28.8542666667,32.3958666667,39.3750666667,25.2084,25.9376666667
851.25,19.2222,35.8888666667,41.8888666667,53.7778666667,32.0,33.6666666667,41.9999333333,25.5555333333,30.4445333333
851.55,23.9154,39.0475333333,43.9154666666,55.873,33.9682,37.4602666667,45.1851333333,31.3226666667,35.6613333334
851.85,31.3227333333,46.3491333333,48.2539333333,63.1746666667,39.8942,43.3862666667,52.1692666667,37.8836666666,42.5396666667
852.15,30.3032,44.8484,46.2626666666,60.4042,39.2928666667,44.2423333333,52.0201333334,37.5758,44.5454666667
852.45,31.354,46.875,46.6666666667,61.875,40.6249333333,45.7291333333,55.6250666667,41.0414666667,49.0624
852.74,23.0,40.2222666667,38.1110666667,52.0,29.7778,35.6666666667,46.9999333333,33.6668,44.3332666667
853.04,26.3589333333,43.1795333333,38.8717333333,51.1794,31.0768,36.6155333333,47.6923333333,35.3846,43.8975333333
853.34,23.4872666667,36.6154,31.9998666667,45.4358666667,27.6924,33.1282666667,42.4614666667,33.7436666667,43.1795333333
853.64,23.1926666667,33.5211333333,28.3568,41.3144666667,23.6620666667,30.047,39.1549333333,30.0468666667,41.5962
853.94,29.2381333333,35.3332666667,29.7143333333,43.0476,24.6666666667,32.8571333333,43.3333333333,34.6666666667,44.1904
854.23,31.8722,36.5296666667,31.6895333333,43.0136666667,24.7489333333,34.8859333333,43.8356666667,36.073,44.5662666667
854.53,32.0987333333,38.6008666667,32.7572,43.3745333334,27.6542666667,35.5556,45.7611333333,38.6831333333,43.7036666667
854.83,33.0894666667,38.6178666666,35.2033333333,46.0161333333,27.8049333333,34.9592666667,44.5526666667,38.943,43.7398
855.13,29.3938666667,34.1666666667,31.4394,39.394,24.6211333333,32.4242666667,39.1666666667,34.1666666667,39.8484666667
855.43,27.9693333333,32.1072666667,29.5786,37.3946,22.299,28.889,36.0918666667,30.4982,36.8583333333
855.72,22.8788,26.3636,25.3787333333,30.8334,17.1211333333,23.3333333333,30.2273333333,25.6061333333,33.0303333333
856.02,24.2964,28.4444,27.4813333333,34.0742,19.0369333333,25.7777333333,33.5555333333,27.5556,34.2221333333
856.32,21.6858666667,25.4405333333,26.2836666667,32.4904666667,17.8545333333,22.2988,32.1072666667,24.6744666667,32.5671333333
856.62,23.2575333333,28.8637333333,28.2575333333,35.5303333333,22.0454,24.6971333333,34.3182666667,25.3031333333,33.9394
856.91,23.7209333333,32.1704666667,30.31,38.1396,26.0466,28.1394666667,36.0463333333,27.9069333333,35.4263333333
857.21,22.4907333333,32.8206,30.0365333333,36.0439333333,27.6189333333,27.3260666667,35.1648,25.9340666667,34.6520666667
857.51,21.8245333333,33.5440666667,29.0526,34.4562666667,27.8595333334,26.5262,35.2982,24.9824666667,34.4561333333
857.81,23.7800666667,34.5017333333,30.2404,35.8076,28.3849333333,28.2474666667,36.4948,25.4982666667,33.402
858.10,24.7916666667,34.5139333333,30.2778666667,34.3056,30.0000666667,29.4444,37.9166666667,25.1388666667,33.2639333333
858.40,24.8612,34.1666666667,30.4861333334,34.5833333333,31.7362,29.4446,38.6806,27.2916,32.0833333333
858.70,26.3565333333,36.4341333333,31.7829333333,37.2867333333,34.0310666667,31.6280666667,43.3334,31.0852666667,33.3333333333
858.99,31.1666666667,41.6666666667,33.75,43.25,38.9166666667,37.25,48.5,33.4166666667,35.3333333333
859.29,41.5788666667,52.6314666667,44.2980666667,52.5438,50.4386666667,49.386,57.8070666667,42.1928666667,45.614
859.59,44.5299333333,55.4700666667,46.2394666667,55.8973333333,52.393,54.0172,58.8032666667,43.4188666666,50.0
859.89,49.2791333333,59.9999333333,53.1532666667,61.6217333333,54.9548666667,59.1891333333,65.045,48.7387333333,55.135
860.18,52.3232,61.6162666667,56.6667333333,65.6565999999,58.4848666667,63.9396,71.8181333333,53.9394,59.6968
860.48,55.5932666667,64.1807333333,58.9831333333,70.3954666666,58.757,66.6666,75.9322000001,56.723,61.8079333333
860.78,58.5621333333,65.3594666667,60.5229333334,75.2942,59.9999333333,70.9803333333,79.3464000001,58.6928,64.183
861.07,57.4468,59.5744666667,59.1490000001,71.7730666667,58.0142,70.6384000001,78.1560000001,56.1702,67.0921333333
861.37,65.3968666667,63.6507333333,62.2222666667,77.7778666667,62.2223333333,79.8411999999,83.9682,64.2857333333,74.4445333333
861.67,62.7274,60.4545333333,57.7271999999,75.1514666667,60.7576000001,76.9696000001,83.6363333333,62.4243333333,73.3335333333
861.96,57.6922666667,52.6922666667,52.4358,65.7692000001,56.0257333333,70.0000666667,71.5384666666,52.564,66.0256
862.26,52.7586,49.0804,50.4596666667,61.7242,53.2182666667,65.6322000001,68.6208,51.1496666667,62.7586666667
862.56,41.9999333333,41.1111333333,39.4444666667,54.8888666667,44.2222,53.3334,60.8888666667,46.4444,53.4444
862.85,38.161,38.5058666667,39.3103333333,53.4481333333,44.0229333333,51.954,62.2988666667,47.2412666667,51.2645333334
863.15,34.8021333333,34.2372666667,34.5762666667,47.2316,40.3389333333,49.1526,58.9830666667,44.9716666667,46.3276666667
863.45,34.3914666667,33.0158,32.2751333333,43.4920666667,36.7196,47.1957333333,55.2380666666,39.6825333333,43.3864
863.74,32.8888666667,29.6666,31.0001333333,39.1110666667,35.1111333333,46.2222,54.1111333333,39.2222,44.4444
864.04,29.8888666667,26.4443333333,27.5555333333,36.3332666667,30.1111333334,43.5556,52.2222666667,37.111,40.5555333333
864.33,34.7778,35.7777333333,30.2224,40.6666,34.5556,46.8887333333,57.2222666666,42.8889333333,44.1112
864.63,32.9824666667,36.1404666667,30.4094,41.2866,32.6316,45.6140666667,60.7018,45.1460666667,42.2222
864.93,28.5898,36.9230666667,28.8460666667,40.8974666667,27.9486,41.4104,60.5127333333,42.5640666667,38.718
865.22,27.3078,41.0256666667,31.0256666667,44.1024666667,27.3078,41.0256666667,62.6921999999,45.2564666667,41.0256666666
865.52,28.8888,43.9214666666,33.7254,45.8823333333,30.1959333333,40.6534666667,67.5817333333,47.8432,42.4836666666
865.81,33.4591333333,42.6416,35.7234666667,43.1446666667,32.7042666667,43.1445333333,68.4276,44.9056,40.6288666667
866.11,39.3196666667,43.8094666667,38.5034666667,44.3538,32.7891333333,43.5374666667,72.5170000001,45.4422,38.9116
866.41,35.2776666667,39.4444666667,34.5834,40.4166666667,27.6389333333,37.2223333333,69.8612000001,35.4166666667,34.7222
866.70,35.7971333333,39.4203333333,33.1882666667,40.5798,26.9566,34.3478,70.8695333333,35.2174,31.7391333333
867.00,40.5128666667,43.718,38.2052,44.4871333333,33.2052,38.5896666667,72.3078,38.8462,31.6666
867.29,39.8808666667,43.9285333333,39.5238,45.5952666667,36.5477333334,38.3333333333,68.8094666667,38.0952,32.619
867.59,40.606,43.6363333333,40.8484666667,46.4243333334,34.5454666667,38.5454666667,67.2726666666,36.3636,30.7877333333
