wavelength,Back_LopPusm,Belly_LopPusm,Breast_LopPusm,Crissum_LopPusm,Crown_LopPusm,DorTail_LopPusm,Patch10_LopPusm,Patch11_LopPusm,Rump_LopPusm,Throat_LopPusm,WingTip_LopPusm
245.30,0.905333333326,3.1217,-2.88067878787,7.913,3.29213333334,4.71493333333,-1.31679999999,21.0582,-1.05826666667,-0.870000000002,6.71752222222
245.67,1.70419999999,3.42976666667,-1.60189090908,8.82086666667,3.52620000001,6.22186666666,-0.685933333346,22.7867333333,0.418000000002,0.471600000001,7.58662222222
246.05,0.827133333328,2.95426666667,-1.36337575758,7.89760000001,3.09206666666,6.02663333334,-1.65453333335,22.4518,0.423533333332,-0.206799999999,7.14755555555
246.42,0.455133333342,2.51216666667,-1.78317575757,7.29146666667,2.56133333334,5.94813333333,-1.97246666667,21.9456666667,0.205333333332,-1.57973333333,6.99085555556
246.79,1.21873333333,3.02666666667,-0.685236363638,7.48186666667,3.05893333333,6.65066666667,-1.04113333334,22.5102,1.10566666667,-1.1542,7.77355555556
247.17,1.9048,3.3783,0.261896969696,8.21153333333,3.55466666665,7.36413333333,-0.20246666666,23.5769333333,1.8748,-0.022333333334,8.68884444444
247.54,2.49906666666,3.893,1.45784242424,8.84199999999,4.27326666666,8.28936666667,0.999599999994,24.1605333333,2.9426,0.359066666666,9.82156666667
247.92,2.76393333333,4.74516666667,2.15833939394,9.43713333333,5.02826666667,8.96116666667,1.58513333334,24.6886666667,3.51666666667,0.9856,10.3541222222
248.29,2.9952,4.91473333333,2.44881818182,9.6748,5.51373333333,9.29463333332,2.0806,24.7922666667,3.64566666667,1.60386666667,10.6334333333
248.67,2.87286666667,4.55263333333,2.26155151515,9.345,5.16220000001,9.08879999999,1.26453333333,24.6496666667,3.21006666667,1.018,10.5545
249.04,3.4342,4.9073,2.74411515152,9.42440000001,5.59339999999,9.50246666667,1.86673333333,24.4226,3.78533333333,1.52846666667,10.9042
249.42,3.42766666667,4.8655,2.53695757576,9.00340000001,5.2324,9.54200000001,1.80466666667,23.5623333333,3.42093333333,1.4748,10.6195666667
249.79,3.91579999999,5.03866666667,2.56912727273,9.3614,5.89473333334,9.35076666666,2.456,23.1367333333,3.79633333333,1.69826666666,10.8491222222
250.17,4.25120000001,5.1283,2.06687878788,9.71386666667,5.48480000001,9.36476666667,2.58646666667,22.9358,3.92413333333,1.49380000001,10.7419333333
250.54,4.65879999999,5.54883333333,2.67670303032,10.3685333333,5.66273333333,10.1959333333,3.19993333333,23.4195333333,4.43933333333,2.47846666666,11.4745888889
250.92,4.60173333333,5.1875,2.44284848485,10.7291333333,5.79846666667,10.6448666666,3.66633333333,23.7250666667,4.68606666667,1.99753333333,11.7616
251.29,4.43566666667,4.98266666667,1.77171515151,10.1128,5.98093333333,10.4382333333,3.66306666667,22.6996666667,4.0886,1.23266666667,11.0243555556
251.66,5.42433333333,5.64733333333,1.95415757575,11.0410666667,6.60533333333,10.9273333333,3.91093333333,22.9484666667,4.48806666667,2.07353333333,10.9551111111
252.04,4.8598,4.73523333333,1.23884242424,10.1201333333,5.65200000001,10.0355333333,3.11520000001,22.2786,4.2012,1.05013333333,10.2002888889
252.41,4.91040000001,4.653,1.19288484849,9.65519999999,5.19533333334,9.85763333334,2.62073333334,22.3723333333,4.2206,0.422933333333,9.48649999999
252.79,4.0468,3.6271,-0.107721212122,8.923,4.65266666667,9.27740000001,1.94879999999,21.1653333333,3.46846666667,-0.111999999998,8.29521111112
253.16,3.61886666667,3.27053333333,-0.405460606055,9.23080000001,4.7314,9.40973333333,2.07066666666,21.6546,3.3478,-0.387066666667,8.3165111111
253.54,3.43113333333,2.55123333333,-1.23616363638,8.63146666667,4.28159999999,8.32359999999,0.752733333347,20.8309333333,2.86406666667,-0.938466666668,7.36558888889
253.91,3.27979999999,2.61793333333,-1.43778787879,8.40873333333,3.54273333334,7.50366666666,-0.194799999993,20.1752,2.472,-1.6446,6.72507777778
254.28,1.95233333333,1.3658,-2.67987272729,7.01053333333,2.12433333333,5.79173333334,-1.69946666666,19.1805333333,0.485666666668,-3.09566666667,5.43564444444
254.66,1.67973333333,1.42796666667,-3.35759393939,6.87673333333,1.88973333333,5.10763333334,-2.16266666668,18.7716,0.545933333335,-3.94753333334,4.22578888889
255.03,1.504,1.62666666667,-3.72169696968,6.03733333333,1.55733333334,4.34133333333,-2.752,18.0373333333,0.010666666666,-4.12799999999,3.05777777778
255.41,-0.101,0.733933333334,-5.46990909092,4.42566666666,-0.985999999994,2.11206666667,-4.78433333334,16.3472666667,-1.17646666667,-5.34460000001,1.34827777778
255.78,-1.4802,-0.378666666667,-6.50452121211,3.07693333333,-2.85560000001,1.36363333333,-6.16553333333,15.0815333333,-2.56426666667,-6.60840000001,0.660466666666
256.15,-1.4658,-0.133666666667,-6.15155757576,3.1414,-2.48979999999,1.8385,-5.89873333333,14.6016,-2.45486666667,-6.67846666668,0.913244444444
256.53,-2.96166666667,-0.611866666665,-6.77055151514,3.0646,-3.21320000002,1.58366666667,-6.32366666667,14.5798,-2.89306666667,-7.6042,0.792755555554
256.90,-1.82393333334,0.545133333333,-5.28301818184,4.23473333333,-1.96013333333,2.91923333333,-4.87426666667,15.7966666667,-1.64580000001,-6.04813333334,2.33243333333
257.28,-3.0462,-0.204466666665,-6.14820606061,3.17273333333,-4.0,1.34323333333,-5.95613333333,14.3065333333,-2.47206666667,-6.68599999999,0.986366666666
257.65,-2.9776,0.0218999999994,-5.21732727273,3.71546666667,-2.9776,2.2617,-4.33906666667,15.942,-1.79186666666,-6.1836,1.73328888889
258.02,-3.3644,-0.876099999999,-5.32723636365,2.95173333333,-3.11526666667,2.09496666667,-4.14333333334,16.0046666667,-2.30533333334,-6.15286666667,1.41101111111
258.40,-0.698266666668,1.80156666667,-2.48465454545,5.13833333333,-0.16473333334,4.8878,-1.06073333333,18.5572666667,0.770666666666,-3.3862,4.23352222222
258.77,0.0628,2.20896666667,-1.53743030303,5.54213333333,0.782000000008,5.45663333333,-0.171266666666,19.5321333333,1.34706666667,-2.15753333333,5.4223
259.15,0.266133333334,2.03633333333,-1.4792060606,5.78666666667,0.936266666666,5.22643333333,-0.076666666666,19.6469333333,1.448,-1.8778,5.80877777778
259.52,0.948333333332,2.34996666667,-0.671454545455,6.38300000001,2.03626666667,5.82976666667,0.655599999999,20.6228666667,2.27346666667,-1.17613333333,6.56055555556
259.89,0.260599999998,1.5777,-1.23545454545,5.46713333333,1.68640000001,4.89566666667,-0.008733333334,20.2782,1.87753333333,-1.76893333333,5.8758
260.27,0.151800000001,1.10486666667,-1.46021212121,5.33426666667,1.29020000001,4.3245,-0.227666666667,20.6116,1.5138,-1.84273333333,5.8824
260.64,0.645733333333,1.0181,-1.23864848485,5.40866666667,1.34906666667,4.08653333333,-0.070266666668,20.6,1.5436,-1.68846666667,5.98853333333
261.01,0.0622000000014,0.489299999999,-1.55467272727,5.06206666667,0.7794,3.42436666667,-0.580333333335,20.3524,1.18993333333,-2.53726666667,5.5356
261.39,0.004133333332,0.247499999999,-1.72441212121,4.59146666666,0.740266666666,3.1691,-0.960666666667,20.0332,0.989866666666,-2.9944,5.49997777778
261.76,0.452866666668,0.768300000001,-1.22586666667,4.85486666667,0.888933333334,3.1026,-0.897266666667,20.0678,1.27406666667,-2.3282,6.19752222222
262.13,0.752066666668,1.2851,-0.697012121213,5.30866666667,1.17213333333,3.36203333333,-0.605933333335,20.3096,1.58366666667,-2.08346666667,6.57611111111
262.51,-0.076466666666,0.0525,-1.65976969697,4.59406666666,-0.023733333332,2.64083333333,-1.7,19.4173333333,0.764066666668,-2.913,5.50622222222
262.88,-0.835199999998,-0.880033333334,-2.77046060606,3.67733333333,-1.40266666667,1.7757,-2.9156,18.0614,-0.152333333334,-4.25013333333,4.38323333333
263.25,-1.1534,-0.816166666666,-2.65233333333,3.54093333333,-1.34953333333,1.6869,-3.0334,17.9354666667,-0.0864000000014,-4.49833333333,4.18876666667
263.63,-2.767,-2.40346666667,-4.18222424243,2.13,-2.9858,0.5278,-4.90353333334,16.6216,-1.97566666667,-6.23553333333,2.5246
264.00,-3.03346666667,-2.4867,-4.22133939395,2.54673333333,-3.35100000001,0.624300000001,-5.32626666666,16.5079333333,-2.829,-6.63146666667,2.35031111111
264.37,-2.22206666667,-1.18706666667,-3.31037575758,3.3548,-2.19333333333,1.99146666667,-4.45160000001,16.6450666667,-2.13573333333,-6.14733333333,2.38076666667
264.75,-2.95793333333,-1.8179,-4.01128484849,2.28793333333,-3.00166666668,1.40986666667,-5.275,15.7304666667,-2.8562,-7.18406666667,1.36484444444
265.12,-1.7716,-0.697833333334,-2.87121212121,2.95733333333,-1.96666666667,2.53073333333,-3.96960000001,16.5872,-2.31386666667,-5.90753333333,2.14147777778
265.49,-0.8368,0.752499999999,-1.51853939394,4.25446666667,-0.773466666674,3.8747,-2.85526666667,18.0380666667,-1.30786666667,-4.2196,2.98413333333
265.87,0.108466666666,1.41733333333,-0.638793939395,5.0662,0.081333333324,4.9237,-1.88540000001,18.8062666667,-0.624066666667,-3.3434,3.37864444445
266.24,1.00806666667,2.16256666667,0.142612121212,5.84053333333,1.07320000001,5.5674,-1.2878,19.8374666667,0.0390000000001,-2.387,4.3339
266.61,1.22893333333,2.22216666667,0.595072727274,6.05546666667,1.96120000001,4.84556666667,-1.0124,20.554,0.063733333334,-2.15866666667,4.86366666667
266.98,2.15293333333,3.2753,1.85651515152,7.29046666667,3.70646666667,5.3394,0.275200000001,21.8472,0.9604,-0.8562,6.16826666667
267.36,2.6312,3.8814,2.46153939394,7.75113333333,4.07700000001,5.95550000001,0.859133333332,22.3052,1.40453333333,-0.237066666666,6.52541111111
267.73,3.58266666667,4.89846666667,3.21069090909,8.47806666668,4.59173333333,6.17946666667,1.93173333334,22.9464,2.26433333333,0.504466666668,7.68982222222
268.10,4.14333333333,5.52043333333,3.44395757576,8.529,5.10193333332,6.38293333334,2.57853333333,23.2065333333,2.85393333333,0.953200000001,8.19841111111
268.48,3.46833333333,4.7867,2.92124848485,7.7958,4.62446666668,5.68096666667,2.37693333333,22.7875333333,2.53373333333,0.723733333333,8.12271111112
268.85,4.20513333333,5.4865,3.65709090909,8.52206666666,5.53953333334,6.61073333333,2.98786666667,23.4184,3.44493333333,1.69593333333,9.16445555556
269.22,3.9394,4.97613333333,3.38787272727,8.00626666666,5.18339999999,6.17746666667,2.44033333333,23.7586666667,3.10473333333,1.111,9.14136666667
269.59,3.93873333333,4.88936666666,3.30589090909,7.80953333334,5.18679999999,6.1507,2.55933333333,24.0126666667,3.13326666667,0.837333333333,9.33628888888
269.97,3.1042,4.03133333333,2.17226060606,6.85413333333,4.60933333335,5.164,1.48426666667,23.4894666667,2.22913333333,-0.177,8.5148
270.34,2.53946666667,3.12646666667,1.26102424242,5.69426666667,3.77039999999,4.559,0.677533333332,22.5136666667,1.86186666667,-0.744733333331,7.68556666667
270.71,2.101,2.78573333333,0.830163636364,5.05346666667,2.98746666666,4.379,0.253999999999,21.6479333333,1.3642,-0.985799999999,6.90654444444
271.09,1.68133333333,2.14196666666,0.230733333334,4.4394,2.0224,4.06903333333,-0.458066666667,21.1548,0.891799999999,-1.41793333333,6.10466666667
271.46,2.1404,2.256,0.338206060604,4.8374,2.15933333333,4.26466666667,-0.424399999997,21.2163333333,1.2588,-1.29653333333,6.49778888889
271.83,2.34886666667,2.48766666667,0.651406060606,5.07766666667,2.72400000001,4.61433333333,-0.231599999999,21.8763333333,1.427,-0.8246,6.78476666667
272.20,2.12693333333,1.86836666667,0.54876969697,4.77546666667,2.37186666667,4.47383333333,-0.621266666667,21.4421333333,1.356,-1.18813333333,6.54502222222
272.58,1.93933333333,1.45676666667,0.194630303028,4.60606666667,2.26713333334,4.3591,-1.073,21.1044666667,1.20766666667,-1.42313333333,6.23113333333
272.95,1.8818,1.5048,0.130242424244,4.6378,2.30546666666,4.18516666667,-0.8116,21.213,1.2084,-1.58746666667,5.98583333333
273.32,2.237,2.05523333333,0.40543030303,5.14726666667,2.7952,4.49383333333,-0.283400000002,21.2492,1.927,-0.925866666667,6.19656666667
273.69,2.5796,2.11686666667,0.569630303028,5.49686666667,3.05093333332,4.74533333333,-0.209133333332,21.2675333333,2.27266666667,-0.724800000001,6.17896666667
274.06,2.37073333333,1.88633333333,0.489866666668,5.23773333333,2.53913333333,4.55973333333,-0.100066666668,20.9056,2.05233333333,-0.978333333333,5.80741111111
274.44,1.55453333333,1.09646666667,-0.324818181817,4.69566666667,1.92913333334,3.66883333333,-0.781933333332,20.4488,1.0178,-1.91073333333,5.00807777778
274.81,1.83946666667,1.33806666667,-0.228654545455,5.2718,2.54846666666,3.91983333333,-0.430266666667,21.0545333333,1.24353333333,-1.88673333333,5.55153333333
275.18,1.78353333333,1.48953333333,-0.145036363639,5.20613333333,3.00313333334,3.7454,-0.414600000001,21.2775333333,1.26293333333,-1.93773333333,5.58368888889
275.55,0.718733333333,0.5353,-1.03818787879,4.2378,2.14613333334,2.87,-1.25893333333,20.7732666667,0.386666666667,-2.731,4.47182222222
275.93,0.898666666667,0.318933333332,-0.885951515152,4.00113333333,1.87233333334,2.79383333333,-1.2098,20.3714666667,0.476933333333,-2.982,4.45691111111
276.30,0.139866666667,-0.342000000001,-1.70614545455,3.33593333333,1.18613333333,1.75353333334,-1.8856,19.8652666667,-0.372999999999,-3.75033333333,3.9213
276.67,0.1958,-0.0978333333334,-1.4468969697,3.2698,1.20639999999,1.47086666667,-2.06346666667,20.0687333333,-0.381,-4.00546666667,3.98764444444
277.04,0.713533333333,0.175733333333,-1.07421212121,3.69546666667,1.70919999999,1.9648,-1.73593333333,20.3566666667,-0.276933333331,-3.6474,4.62014444445
277.41,0.823266666667,-0.0425666666674,-1.41727878788,3.80353333333,1.55126666667,1.8326,-1.91226666667,20.1701333333,-0.504533333334,-3.7504,4.81901111111
277.79,-0.199400000001,-1.06436666667,-2.57496363636,2.87793333333,0.345000000006,0.420366666667,-2.91560000001,19.4018666667,-1.59526666667,-4.996,4.12015555556
278.16,0.394666666667,-0.493333333334,-2.0576969697,3.552,0.858666666672,1.088,-2.54933333333,20.0,-0.954666666666,-4.32533333333,5.09511111111
278.53,1.30333333333,0.475433333333,-1.16218181818,4.22013333333,1.51726666667,1.8777,-1.60246666667,21.0309333333,0.0641999999994,-3.53633333333,6.24103333333
278.90,1.16613333333,0.314199999999,-1.45035151515,3.94033333333,0.926533333328,1.54156666667,-1.90106666667,20.5858,-0.234333333332,-3.71126666667,6.18037777778
279.27,1.79733333333,0.697566666667,-0.803715151516,4.36786666666,1.33753333333,2.05866666667,-1.2278,20.5695333333,0.480599999999,-3.2758,6.82003333333
279.64,2.62646666667,1.2721,-0.127648484846,4.90713333333,2.02786666667,2.6394,-0.459266666667,20.903,0.975333333334,-2.52846666667,7.58601111111
280.02,1.8394,1.00096666667,-0.78203030303,4.38013333333,1.71753333333,2.22316666667,-0.812933333333,20.3302,0.360799999999,-3.2164,6.87918888889
280.39,3.1226,2.11026666667,0.258127272728,5.20086666666,2.7696,3.2794,0.2354,21.147,1.3774,-1.9854,7.4878
280.76,3.521,2.4565,0.417284848484,5.3362,2.90326666667,3.64936666667,0.997866666666,21.4492666667,1.6108,-1.58706666667,7.73023333333
281.13,3.37013333333,2.1816,0.527066666664,5.10793333333,2.78620000001,3.31493333333,1.02986666667,21.3423333333,1.7702,-1.46226666667,7.6123
281.50,3.90133333333,2.69146666667,1.27655151515,5.28846666667,3.50173333333,3.6924,1.70153333334,21.9439333333,2.2222,-0.772266666666,8.11171111111
281.87,4.13793333333,2.74773333333,1.62058787879,5.552,3.96873333333,4.09036666667,2.00813333333,22.1730666667,2.40293333333,-0.372933333334,8.26855555556
282.25,4.317,3.23876666667,2.04298787879,5.85546666667,4.64899999999,4.46399999999,2.4842,22.4506,2.7574,-0.210066666667,8.7382
282.62,4.6492,3.44513333333,2.35333333333,6.23553333333,5.05999999999,4.63266666667,2.55433333333,22.4122,2.9082,0.0813999999986,8.77703333333
282.99,4.71713333333,3.58536666667,2.63651515151,6.24186666667,5.40793333334,4.7092,2.64846666667,22.4536,3.16853333333,0.0794000000014,8.76452222222
283.36,4.9108,3.8854,2.96159393939,6.69733333333,5.49746666667,5.05856666667,3.02086666667,22.5723333333,3.35833333333,0.709133333333,8.88391111111
283.73,4.68453333333,3.79256666667,2.90241212121,6.60326666667,5.31146666667,5.00206666667,2.98986666667,22.6688,3.16906666667,0.586066666667,8.77814444444
284.10,4.8994,3.91063333333,3.02971515152,6.9624,5.49086666667,5.21636666667,3.08566666667,22.6260666667,3.44553333333,1.0334,8.8818
284.47,5.122,4.12816666667,3.4251030303,7.64320000001,5.92906666665,5.65183333333,3.65013333333,23.1582666667,4.02773333333,1.47193333333,9.33174444445
284.85,5.02586666667,3.88406666667,3.5386,7.89553333333,5.79286666668,5.79926666667,3.46546666666,23.0537333333,4.04486666667,1.60393333333,9.2454
285.22,4.6676,3.74366666667,3.27483636364,7.6022,5.34066666667,5.55046666667,3.0198,22.8919333333,3.72553333333,1.17833333333,8.756
285.59,4.21693333333,3.51033333333,3.03678181818,7.24293333334,4.80266666667,5.48526666667,2.6782,22.6010666667,3.3962,0.843266666666,8.22407777778
285.96,5.0304,4.374,3.76704848485,7.91540000001,5.31539999999,6.21673333333,3.298,23.3301333333,4.07613333333,1.5914,8.86337777778
286.33,5.1376,4.38743333333,3.79167272727,8.09020000001,5.304,6.1436,3.25353333334,23.4966,4.17786666667,1.6506,8.69116666667
286.70,5.16633333333,4.33353333333,3.81336969697,8.1606,5.27799999999,6.41983333333,3.55473333333,23.4465333333,4.33826666667,2.01626666667,8.66595555555
287.07,5.18413333333,4.28196666667,3.84524848485,8.35006666667,5.13313333333,6.5598,3.6888,23.6027333334,4.40626666667,2.19666666667,8.71236666667
287.44,5.19593333333,4.22976666667,3.7067939394,8.33086666667,5.14113333333,6.44743333333,3.6092,23.8962666667,4.36386666667,1.96433333333,8.74975555555
287.82,5.64366666666,4.6013,3.97642424243,8.63466666668,5.37759999999,6.60176666667,3.74413333333,24.1338666667,4.65666666667,2.1854,8.99926666667
288.19,5.99606666667,4.99676666667,4.45511515151,9.01380000001,5.57866666667,7.07923333334,4.073,24.6252,4.9376,2.5312,9.45321111111
288.56,5.90486666667,5.27903333333,4.45195757576,8.97159999999,5.51420000001,7.1866,4.12646666667,24.7756666667,4.8816,2.51366666667,9.47107777777
288.93,5.78726666667,5.16336666667,4.27802424243,8.76059999999,5.45546666667,6.90709999999,3.9754,24.6192,4.82826666667,2.28973333333,9.31135555556
289.30,6.38926666667,5.88576666667,4.6630969697,9.40060000001,6.09213333333,7.40786666667,4.79106666667,25.0024,5.43833333334,2.94526666667,10.0562222222
289.67,6.32766666667,5.7139,4.47114545455,9.48020000001,5.99546666667,7.03023333333,4.73506666667,24.7810666667,5.46233333333,2.79046666667,10.0312888889
290.04,5.64806666667,5.05083333333,3.95407272728,8.96513333333,5.53706666667,6.35646666667,4.22793333333,24.1234,4.9756,2.18406666667,9.43632222223
290.41,5.93786666667,5.25626666667,4.27761212121,9.14273333333,5.69059999999,6.70733333334,4.43153333333,24.2754,5.44326666667,2.62906666667,9.70995555555
