wavelength,Back_HemFlaf,Belly_HemFlaf,Breast_HemFlaf,Crissum_HemFlaf,Crown_HemFlaf,DorTail_HemFlaf,Patch10_HemFlaf,Rump_HemFlaf,Throat_HemFlaf,WingTip_HemFlaf
380.52,4.59711111111,15.2895555556,10.6388888889,12.8687777778,5.82133333333,7.06522222222,7.66700000001,5.82544444444,10.5523333333,5.97488888889
380.88,4.63333333333,15.2687777778,10.6445555555,12.8104444444,5.871,7.09722222222,7.72277777777,5.87311111111,10.5596666667,5.99388888889
381.24,4.60411111111,15.144,10.5261111111,12.7298888889,5.83411111111,7.03755555556,7.67377777778,5.79377777778,10.4638888889,5.98544444444
381.61,4.66422222222,15.1647777778,10.5363333333,12.731,5.88644444444,7.04011111111,7.71355555557,5.85133333333,10.4611111111,6.018
381.97,4.54322222222,15.0258888889,10.4194444444,12.5996666667,5.80877777778,6.92355555556,7.59144444443,5.72133333333,10.3005555556,5.89611111111
382.33,4.49333333333,14.9308888889,10.3033333333,12.4552222222,5.73744444445,6.82944444445,7.53033333332,5.63355555556,10.1864444445,5.83133333333
382.69,4.46166666667,14.8336666667,10.2427777778,12.3761111111,5.68766666667,6.78922222222,7.50333333332,5.56366666667,10.1268888889,5.75477777778
383.05,4.49544444444,14.867,10.2442222222,12.3775555556,5.71488888889,6.80288888889,7.50477777777,5.58688888889,10.1104444444,5.76766666667
383.41,4.53155555556,14.9003333333,10.2868888889,12.407,5.73533333333,6.8,7.51000000001,5.607,10.1276666667,5.77988888889
383.77,4.57911111111,14.9827777778,10.35,12.4404444445,5.79322222222,6.87277777778,7.56866666666,5.64977777778,10.1595555556,5.84833333333
384.14,4.61755555555,15.026,10.3845555555,12.419,5.86,6.94377777778,7.62777777779,5.7,10.1975555555,5.90011111111
384.50,4.60011111111,15.0314444444,10.3751111111,12.4092222222,5.87066666667,6.93788888889,7.61411111111,5.67133333334,10.1752222222,5.87177777778
384.86,4.55844444444,14.9885555555,10.321,12.3648888889,5.83955555556,6.87066666667,7.54855555555,5.59311111111,10.102,5.82611111111
385.22,4.52633333333,15.0398888889,10.357,12.3613333333,5.85577777778,6.88222222222,7.55900000001,5.58666666666,10.1176666667,5.80377777778
385.58,4.47033333333,15.0101111111,10.32,12.3272222222,5.80566666667,6.84166666667,7.53577777778,5.54255555556,10.071,5.76433333333
385.94,4.379,14.9687777778,10.2552222222,12.2454444444,5.72411111111,6.74811111111,7.46777777778,5.485,9.99844444444,5.71911111111
386.30,4.37122222222,15.0283333333,10.2953333333,12.2711111111,5.75422222222,6.74333333333,7.47966666666,5.47033333333,10.0348888889,5.71166666667
386.66,4.416,15.1284444444,10.3244444444,12.278,5.789,6.79977777778,7.49311111112,5.50822222222,10.0648888889,5.743
387.03,4.36677777778,15.0991111111,10.2784444444,12.2141111111,5.73444444445,6.75411111111,7.45766666666,5.46122222222,10.0221111111,5.668
387.39,4.28988888889,15.105,10.2415555556,12.1524444445,5.72533333333,6.74533333334,7.44277777778,5.43544444445,9.9921111111,5.62511111111
387.75,4.26011111111,15.1122222222,10.237,12.1068888889,5.72377777778,6.70744444444,7.41977777777,5.39966666667,9.97211111112,5.57411111111
388.11,4.18244444445,15.1175555555,10.1781111111,12.0686666667,5.67611111111,6.62888888889,7.35233333332,5.34411111111,9.92255555554,5.53677777778
388.47,4.138,15.1074444444,10.1754444445,11.995,5.65944444445,6.58255555556,7.31733333334,5.29477777778,9.89933333332,5.50288888889
388.83,4.12188888889,15.1474444444,10.129,11.9553333333,5.625,6.57722222222,7.30344444443,5.24711111111,9.9031111111,5.46011111111
389.19,4.14222222222,15.1894444444,10.1356666667,11.9361111111,5.62377777778,6.54088888889,7.2821111111,5.23688888889,9.9351111111,5.44566666666
389.55,4.113,15.231,10.1362222222,11.8667777778,5.63088888889,6.51411111111,7.2468888889,5.199,9.90733333334,5.42466666666
389.91,4.15344444444,15.3112222222,10.1886666667,11.8792222222,5.68944444445,6.58077777778,7.30244444443,5.24655555556,9.98088888888,5.45055555555
390.27,4.093,15.2846666667,10.148,11.792,5.62777777778,6.52488888889,7.24699999999,5.20844444445,9.95455555555,5.40922222222
390.63,4.053,15.3223333334,10.1497777778,11.759,5.61722222222,6.48988888889,7.21944444444,5.19166666667,9.94022222222,5.41555555555
391.00,4.05655555556,15.3637777778,10.1672222222,11.7637777778,5.65044444444,6.51033333333,7.23200000001,5.20677777778,9.94755555556,5.44966666667
391.36,4.093,15.3792222222,10.163,11.7538888889,5.68644444444,6.48455555556,7.24611111111,5.23077777778,9.9531111111,5.48222222222
391.72,4.11133333333,15.3814444445,10.1628888889,11.741,5.70411111111,6.479,7.24433333332,5.22977777778,9.97522222223,5.52722222222
392.08,4.152,15.4327777778,10.1624444444,11.713,5.728,6.50144444445,7.2651111111,5.23288888889,10.0043333333,5.51733333333
392.44,4.18666666667,15.4457777778,10.1707777778,11.7186666667,5.75066666667,6.55011111111,7.30833333333,5.27066666666,10.0231111111,5.538
392.80,4.12844444444,15.3647777778,10.1308888889,11.6155555556,5.71711111111,6.50388888889,7.289,5.26777777778,9.96944444445,5.52544444444
393.16,4.11122222222,15.3177777778,10.0897777778,11.6041111111,5.68522222222,6.52077777778,7.27800000001,5.26133333333,9.90811111111,5.53222222222
393.52,4.09377777778,15.2416666667,10.0376666667,11.5475555556,5.67022222222,6.54177777778,7.24622222221,5.23255555555,9.86655555554,5.52344444444
393.88,4.10966666667,15.1764444445,10.0222222222,11.5352222222,5.67011111111,6.56266666667,7.24666666665,5.22544444444,9.84433333334,5.56711111111
394.24,4.12644444444,15.1004444444,9.98644444443,11.5354444444,5.72077777778,6.60777777778,7.28944444446,5.22266666667,9.81477777779,5.61188888889
394.60,4.08522222222,14.9362222222,9.9098888889,11.4666666667,5.70022222222,6.58788888889,7.26200000001,5.17733333333,9.75833333335,5.55966666666
394.96,4.01122222222,14.7468888889,9.77933333332,11.3275555555,5.62322222222,6.52133333333,7.20755555554,5.08822222222,9.62855555557,5.49577777778
395.32,3.95544444445,14.6154444444,9.67677777778,11.1988888889,5.55655555556,6.50633333333,7.16,4.98055555555,9.52077777779,5.45866666667
395.68,3.89011111111,14.3998888889,9.53655555555,11.0571111111,5.48044444444,6.477,7.0981111111,4.90133333333,9.3721111111,5.391
396.04,3.82333333334,14.15,9.41244444443,10.928,5.42933333333,6.42611111111,7.05055555557,4.82855555556,9.21766666667,5.34866666667
396.40,3.79011111111,13.9522222222,9.30511111111,10.805,5.38377777778,6.398,6.99755555557,4.778,9.08822222221,5.33466666667
396.76,3.817,13.7925555556,9.25744444443,10.7494444444,5.41644444444,6.41822222222,6.99000000001,4.75822222222,9.00022222221,5.37522222222
397.12,3.757,13.5562222222,9.124,10.579,5.38688888889,6.38477777778,6.95011111111,4.669,8.85822222223,5.32377777778
397.48,3.73855555556,13.353,8.99688888889,10.45,5.36244444445,6.34733333333,6.95277777777,4.62222222222,8.76933333334,5.30766666667
397.84,3.73133333334,13.201,8.87255555557,10.3275555556,5.35255555555,6.33166666666,6.92444444445,4.58166666667,8.65000000001,5.291
398.20,3.72155555556,13.0324444445,8.76422222221,10.1601111111,5.30733333333,6.31555555555,6.88233333333,4.51622222222,8.52333333334,5.27044444444
398.56,3.69611111111,12.8718888889,8.63277777777,10.0368888889,5.27333333333,6.29311111111,6.86544444445,4.47033333333,8.39344444444,5.25433333333
398.92,3.69622222222,12.7137777778,8.55377777778,9.9348888889,5.30477777778,6.29688888889,6.87422222222,4.44633333333,8.32533333334,5.25811111111
399.28,3.69066666667,12.5491111111,8.49388888888,9.87511111109,5.29422222222,6.307,6.86444444445,4.46266666667,8.265,5.27344444444
399.64,3.68655555555,12.4387777778,8.43466666666,9.78844444443,5.29155555555,6.28733333333,6.86733333334,4.42377777778,8.21244444445,5.30288888889
400.00,3.64077777778,12.2648888889,8.33588888888,9.68166666667,5.24011111111,6.25144444445,6.79444444443,4.341,8.095,5.29944444444
400.36,3.578,12.1021111111,8.20844444445,9.55188888889,5.18877777778,6.22111111111,6.76222222222,4.26633333333,7.98355555557,5.279
400.72,3.50833333334,11.9628888889,8.08377777779,9.44644444444,5.13577777778,6.17488888889,6.74244444445,4.19177777778,7.87466666666,5.22922222222
401.08,3.46033333333,11.8411111111,7.97222222221,9.34211111111,5.09533333334,6.131,6.70277777779,4.14433333333,7.79633333333,5.19822222222
401.44,3.45911111111,11.7406666667,7.91633333335,9.29866666667,5.09311111111,6.14011111111,6.69599999999,4.139,7.74111111112,5.19288888889
401.80,3.38766666667,11.5842222222,7.82711111112,9.20322222221,5.04622222222,6.11411111111,6.66088888889,4.08033333333,7.63911111112,5.15711111111
402.16,3.39155555556,11.493,7.8018888889,9.19622222223,5.06277777778,6.12166666667,6.68855555556,4.092,7.60255555555,5.16333333333
402.52,3.392,11.4496666667,7.77133333332,9.15988888888,5.08,6.12288888889,6.68377777777,4.074,7.56688888889,5.19455555555
402.88,3.41388888889,11.4194444445,7.74744444444,9.15133333333,5.07455555556,6.14322222222,6.68477777778,4.07788888889,7.55144444444,5.221
403.24,3.38466666667,11.362,7.70233333334,9.08966666666,5.04911111111,6.12366666666,6.6751111111,4.05422222222,7.51199999999,5.19633333333
403.60,3.37755555555,11.299,7.66700000001,9.04666666668,5.04255555556,6.155,6.676,4.06233333334,7.45633333332,5.17855555556
403.95,3.38766666667,11.2962222222,7.66366666666,9.03288888888,5.06444444445,6.20433333334,6.7291111111,4.10855555556,7.46244444443,5.19044444444
404.31,3.39088888889,11.2564444445,7.63399999999,9.00311111111,5.05377777778,6.18633333333,6.72922222222,4.11333333333,7.43933333334,5.18655555556
404.67,3.41877777778,11.2908888889,7.63700000001,8.997,5.06666666667,6.21688888889,6.73977777779,4.12888888889,7.46533333334,5.216
405.03,3.44066666666,11.3147777778,7.66644444445,8.99555555557,5.08122222222,6.25866666667,6.772,4.17055555556,7.46966666667,5.26233333334
405.39,3.43966666666,11.3241111111,7.67633333332,8.99522222221,5.08211111111,6.28055555555,6.80655555555,4.17255555556,7.46588888889,5.30055555556
405.75,3.437,11.3305555556,7.66733333333,8.95511111112,5.05933333333,6.27411111111,6.79444444444,4.15722222222,7.45366666667,5.28255555556
406.11,3.39577777778,11.3492222222,7.63266666665,8.88566666668,5.03422222222,6.26922222222,6.76,4.12688888889,7.42122222222,5.26566666667
406.47,3.405,11.3765555555,7.64455555555,8.86722222221,5.02866666667,6.28344444444,6.78044444446,4.135,7.43966666666,5.25633333333
406.83,3.40388888889,11.412,7.65733333333,8.85733333334,5.02666666667,6.31655555555,6.77488888888,4.14344444444,7.452,5.25788888889
407.19,3.41866666667,11.4488888889,7.66,8.85344444444,5.04755555556,6.32644444445,6.78888888889,4.13933333333,7.45833333333,5.26133333333
407.55,3.442,11.5473333333,7.70877777778,8.88022222223,5.07222222222,6.33744444445,6.82255555554,4.15388888889,7.512,5.28188888889
407.90,3.46622222222,11.6083333333,7.73688888888,8.88311111111,5.07644444444,6.33044444444,6.81388888888,4.13788888889,7.54122222223,5.28311111111
408.26,3.47555555556,11.6933333333,7.78466666667,8.88900000001,5.09177777778,6.32033333333,6.79355555557,4.13333333334,7.56400000001,5.26344444444
408.62,3.42577777778,11.7055555555,7.77188888888,8.846,5.05433333333,6.28733333333,6.75033333333,4.09944444444,7.54066666668,5.22711111111
408.98,3.43833333333,11.7878888889,7.7991111111,8.85655555556,5.07255555556,6.27111111111,6.74611111111,4.08711111111,7.58711111111,5.23155555556
409.34,3.437,11.8972222222,7.84777777777,8.86122222222,5.08644444444,6.26,6.71944444446,4.10811111111,7.61766666668,5.232
409.70,3.463,12.0196666666,7.91655555555,8.88788888889,5.11855555555,6.26988888889,6.74555555554,4.14855555556,7.68155555557,5.258
410.06,3.48811111111,12.125,7.99177777778,8.926,5.13166666667,6.266,6.74744444443,4.18166666666,7.74466666667,5.27
410.42,3.48466666667,12.2007777778,8.04277777779,8.95877777778,5.13355555556,6.26666666667,6.72933333335,4.18966666667,7.76377777778,5.29166666667
410.77,3.50666666667,12.3281111111,8.10922222222,8.981,5.15044444445,6.25777777778,6.74500000001,4.21933333333,7.81700000001,5.31155555556
411.13,3.50133333334,12.4412222222,8.16355555554,8.98044444445,5.13644444445,6.25055555556,6.73333333332,4.21555555556,7.84911111111,5.30077777778
411.49,3.52522222222,12.5662222222,8.22333333332,8.98488888889,5.15866666667,6.26355555555,6.76188888889,4.25611111111,7.91177777777,5.32866666667
411.85,3.59888888889,12.7362222222,8.34377777779,9.06788888889,5.229,6.31944444444,6.82555555555,4.34777777778,8.02488888888,5.39444444445
412.21,3.64888888889,12.9078888889,8.43755555556,9.14633333333,5.28411111111,6.40022222222,6.87588888889,4.41244444444,8.11733333335,5.451
412.57,3.69955555556,13.0828888889,8.53700000001,9.21944444444,5.34344444445,6.42911111111,6.92500000001,4.47533333333,8.20666666666,5.47266666667
412.92,3.74177777778,13.2121111111,8.63333333334,9.26255555557,5.377,6.45811111111,6.94755555556,4.52622222222,8.27966666667,5.49333333334
413.28,3.777,13.3441111111,8.69177777779,9.30288888888,5.39833333333,6.48966666667,6.97000000001,4.53944444444,8.34733333333,5.50277777778
413.64,3.81766666667,13.4594444444,8.7598888889,9.33444444443,5.43433333333,6.52444444444,6.97933333333,4.56577777778,8.404,5.52344444444
414.00,3.821,13.5684444444,8.80222222222,9.36999999999,5.43755555556,6.53022222222,6.99355555556,4.59444444444,8.44544444446,5.53188888889
414.36,3.85555555555,13.7324444444,8.89400000001,9.39988888888,5.46055555555,6.57188888889,7.02233333333,4.63922222222,8.54022222223,5.54544444445
414.72,3.82633333333,13.8091111111,8.92266666668,9.40277777778,5.43877777778,6.56333333333,7.00166666667,4.63622222222,8.55322222222,5.532
415.07,3.85255555556,13.92,8.97722222221,9.44200000001,5.44733333333,6.60055555556,7.02099999999,4.67455555556,8.59288888888,5.56566666667
415.43,3.81933333333,13.9784444444,8.97700000001,9.40311111112,5.40644444445,6.58944444444,6.95588888889,4.64311111111,8.5741111111,5.535
415.79,3.78355555555,14.0257777778,8.96366666667,9.36533333333,5.38177777778,6.57166666667,6.91866666667,4.62777777778,8.56555555557,5.52166666666
416.15,3.75266666667,14.0598888889,8.95766666667,9.31966666667,5.35977777778,6.538,6.88455555557,4.61155555556,8.55066666668,5.50722222222
416.51,3.74144444444,14.0792222222,8.95333333335,9.29233333333,5.33233333333,6.54822222222,6.84966666668,4.61322222222,8.544,5.51
416.86,3.73944444445,14.1195555556,8.95222222223,9.27755555556,5.33233333333,6.55244444445,6.85777777779,4.61922222222,8.54622222221,5.50733333333
417.22,3.71355555556,14.0842222222,8.92788888889,9.22411111111,5.30877777778,6.52244444444,6.83411111111,4.60555555555,8.50177777777,5.48788888889
417.58,3.70666666667,14.0707777778,8.89244444443,9.20288888889,5.29466666667,6.53922222222,6.83822222221,4.60511111111,8.49155555556,5.50433333333
417.94,3.70422222222,14.0447777778,8.85566666667,9.16444444445,5.28366666667,6.54633333333,6.81488888889,4.58088888889,8.46755555557,5.49766666667
418.29,3.66811111111,13.9622222222,8.77844444446,9.096,5.248,6.51944444444,6.77844444444,4.551,8.40122222223,5.47566666667
418.65,3.663,13.9105555556,8.73722222223,9.06488888889,5.23833333333,6.52455555556,6.76833333332,4.54088888889,8.37133333332,5.47044444444
419.01,3.62822222222,13.8143333333,8.66055555557,8.98788888889,5.22011111111,6.49722222222,6.73811111111,4.50333333334,8.31222222222,5.45633333333
419.37,3.61144444445,13.7111111111,8.59466666667,8.95244444444,5.203,6.47877777778,6.7171111111,4.49911111111,8.25900000001,5.45522222222
419.73,3.59844444444,13.6145555555,8.52766666667,8.89266666667,5.189,6.47333333333,6.70933333332,4.47666666666,8.2028888889,5.451
420.08,3.58033333333,13.4974444444,8.46766666668,8.842,5.16433333333,6.47055555556,6.70677777777,4.465,8.16288888888,5.45766666667
420.44,3.58355555555,13.3866666667,8.41977777777,8.78955555556,5.17377777778,6.47611111111,6.7048888889,4.44822222222,8.11422222223,5.46488888889
420.80,3.56266666666,13.2482222222,8.34533333333,8.72422222222,5.16333333333,6.46666666667,6.68744444443,4.42544444445,8.03677777779,5.45733333333
421.16,3.55011111111,13.1302222222,8.27422222223,8.67477777778,5.14911111111,6.47511111111,6.67855555554,4.41011111111,7.98244444444,5.46288888889
421.51,3.54533333333,12.9991111111,8.21588888889,8.62555555556,5.14933333333,6.47288888889,6.67444444445,4.39266666667,7.921,5.47088888889
421.87,3.53811111111,12.8496666667,8.13611111112,8.56288888889,5.14344444444,6.47433333333,6.6748888889,4.38344444444,7.85699999999,5.47033333334
422.23,3.53722222222,12.6841111111,8.04866666667,8.507,5.138,6.47577777778,6.67611111111,4.372,7.78533333332,5.47555555555
422.58,3.52822222222,12.5235555555,7.96122222223,8.44366666667,5.13333333333,6.47633333333,6.67399999999,4.35366666666,7.70788888888,5.48888888889
422.94,3.52188888889,12.3587777778,7.88688888888,8.39511111111,5.12144444445,6.48311111111,6.67066666668,4.33944444444,7.634,5.49655555556
423.30,3.52411111111,12.1941111111,7.80722222222,8.33788888889,5.12222222222,6.50611111111,6.68555555554,4.31711111111,7.56166666667,5.50755555555
423.66,3.52055555556,12.0405555556,7.75033333334,8.28444444445,5.11344444445,6.51311111111,6.69277777778,4.30477777778,7.50566666668,5.51744444444
424.01,3.53477777778,11.8891111111,7.68177777778,8.237,5.12111111111,6.527,6.69811111111,4.28788888889,7.4358888889,5.52222222222
424.37,3.53122222222,11.7445555556,7.60544444446,8.18633333333,5.10788888889,6.53022222222,6.70077777779,4.27166666667,7.3708888889,5.52366666667
424.73,3.54,11.6171111111,7.54466666665,8.14711111111,5.09033333333,6.54277777778,6.70766666667,4.25566666667,7.32455555557,5.53588888889
425.08,3.55833333333,11.5143333333,7.496,8.11433333333,5.104,6.56344444444,6.71955555557,4.25422222222,7.29033333333,5.55377777778
425.44,3.56033333333,11.3901111111,7.44322222223,8.06811111111,5.09788888889,6.562,6.72622222223,4.24155555556,7.242,5.55633333333
425.80,3.56055555555,11.2786666667,7.39999999999,8.02966666667,5.09666666667,6.55933333333,6.72277777778,4.227,7.19955555554,5.56733333333
426.16,3.57522222222,11.207,7.371,7.99511111111,5.11966666667,6.58133333333,6.73155555557,4.22377777778,7.17677777779,5.58577777778
426.51,3.57666666667,11.107,7.337,7.94333333333,5.11655555556,6.58455555556,6.73733333332,4.21077777778,7.13866666665,5.59022222222
426.87,3.57955555556,11.0173333333,7.29899999999,7.90222222222,5.10855555555,6.58122222222,6.74277777778,4.21211111111,7.113,5.59
