wavelength,Back_DigGlaf,Belly_DigGlaf,Breast_DigGlaf,Crissum_DigGlaf,Crown_DigGlaf,DorTail_DigGlaf,Patch10_DigGlaf,Rump_DigGlaf,Throat_DigGlaf,WingTip_DigGlaf
588.74,9.15011111111,10.2007777778,9.08566666667,8.98433333333,8.801,7.89144444444,3.96644444444,8.96222222222,9.30088888889,8.94977777778
589.08,9.12544444445,10.1923333334,9.03988888889,8.91755555556,8.75744444444,7.84988888889,3.93955555556,8.92411111111,9.27011111111,8.92199999999
589.42,9.08788888889,10.1474444444,8.98222222222,8.88166666667,8.71411111111,7.821,3.92277777778,8.863,9.27511111111,8.87377777779
589.76,9.14122222222,10.2332222222,9.073,8.99888888889,8.76555555556,7.93422222222,4.05255555556,8.95677777778,9.34711111111,8.94722222221
590.09,9.17877777778,10.3127777778,9.16022222222,9.05444444445,8.80833333333,7.97766666667,4.10988888889,9.04033333333,9.38800000001,8.98577777778
590.43,9.02544444444,10.1533333333,9.01344444444,8.89922222222,8.68366666667,7.85511111111,3.967,8.891,9.26411111111,8.8448888889
590.77,8.92611111111,10.0742222222,8.92677777778,8.80577777778,8.58111111111,7.75555555556,3.85055555555,8.78266666667,9.23355555556,8.77066666668
591.11,8.799,9.98811111111,8.86,8.72088888889,8.48866666667,7.69888888889,3.73177777778,8.71044444444,9.21477777778,8.68244444445
591.44,8.81533333333,9.97322222223,8.86333333333,8.718,8.51677777778,7.69255555556,3.766,8.71266666667,9.22166666667,8.69844444446
591.78,8.89744444444,10.0301111111,8.92855555555,8.82644444444,8.59433333333,7.76422222222,3.855,8.77666666667,9.29066666667,8.79244444444
592.12,8.90111111111,10.0624444444,8.94433333333,8.82377777778,8.61788888889,7.74777777778,3.86255555556,8.76833333333,9.28044444444,8.76977777779
592.46,8.84722222222,10.0277777778,8.89422222222,8.78422222222,8.57977777778,7.67977777778,3.82533333334,8.74611111111,9.26533333333,8.69288888889
592.79,8.81188888889,10.0204444445,8.88477777778,8.78144444445,8.559,7.66422222222,3.82833333333,8.73266666667,9.26688888889,8.72388888889
593.13,8.83444444445,10.0576666667,8.91022222222,8.80066666667,8.585,7.67522222222,3.81566666667,8.76788888889,9.28444444444,8.755
593.47,8.81422222222,10.0218888889,8.86555555556,8.75188888889,8.554,7.64822222222,3.77655555556,8.69988888889,9.30577777778,8.74744444446
593.80,8.72288888889,9.92511111112,8.75777777778,8.67688888889,8.42911111111,7.55644444444,3.714,8.58344444444,9.24233333333,8.6518888889
594.14,8.70544444445,9.93944444445,8.75666666667,8.68722222222,8.39755555556,7.53066666667,3.71777777778,8.57377777778,9.18877777778,8.63611111111
594.48,8.76522222222,9.99211111109,8.791,8.75077777778,8.42877777778,7.54788888889,3.76411111111,8.61033333333,9.17244444444,8.682
594.81,8.839,10.0735555556,8.82911111111,8.84188888889,8.47711111111,7.647,3.83388888889,8.65866666667,9.21788888889,8.768
595.15,8.83911111111,10.0703333333,8.83022222222,8.84422222222,8.43355555555,7.65688888889,3.81511111111,8.64566666667,9.23122222222,8.73422222221
595.49,8.81211111111,10.057,8.81666666667,8.79533333334,8.43811111111,7.63433333333,3.79833333333,8.616,9.18877777778,8.72755555556
595.82,8.84155555556,10.0746666667,8.83755555556,8.86177777778,8.47355555555,7.68944444444,3.867,8.666,9.24244444445,8.79377777779
596.16,8.87944444445,10.1503333333,8.87355555556,8.888,8.519,7.76111111111,3.89444444444,8.694,9.25077777778,8.8598888889
596.50,8.89555555556,10.1382222222,8.856,8.90188888889,8.49033333333,7.744,3.86722222222,8.67544444444,9.24155555556,8.83077777779
596.83,8.88133333334,10.1241111111,8.85811111111,8.87744444444,8.45433333334,7.73555555556,3.84977777778,8.636,9.18488888889,8.80655555557
597.17,8.96666666667,10.1492222222,8.93622222222,8.92088888889,8.51111111111,7.79122222222,3.91288888889,8.68388888889,9.18855555556,8.84166666667
597.51,9.04433333333,10.2274444444,9.00666666667,8.97744444444,8.617,7.87322222222,3.99055555555,8.76022222222,9.24255555556,8.95966666666
597.84,9.07688888889,10.2018888889,9.01866666667,9.016,8.61277777778,7.90988888889,4.03922222222,8.78433333333,9.30433333333,8.98233333335
598.18,9.10588888889,10.2057777778,9.009,9.02477777778,8.63222222222,7.93333333334,4.03311111111,8.80088888889,9.32288888889,8.98288888888
598.52,9.11222222222,10.1703333333,8.97855555556,8.96622222222,8.62488888889,7.88511111111,4.014,8.76522222222,9.32733333333,8.94400000001
598.85,9.11977777778,10.1925555555,8.965,8.95877777778,8.64433333333,7.87666666667,4.025,8.76077777778,9.33966666667,8.99844444443
599.19,9.08966666667,10.1744444444,8.93655555556,8.95055555556,8.62977777778,7.88555555556,4.01933333333,8.76244444444,9.334,8.97611111112
599.53,9.07777777778,10.1502222222,8.89877777778,8.93477777778,8.56033333333,7.84944444444,3.95955555555,8.73766666667,9.30177777778,8.94666666668
599.86,9.02366666667,10.0548888889,8.83755555556,8.91122222222,8.505,7.82433333333,3.92744444444,8.715,9.29822222222,8.90133333333
600.20,8.999,10.0671111111,8.84622222222,8.906,8.53055555556,7.87366666667,3.93855555556,8.74155555556,9.31333333333,8.92844444445
600.53,9.06233333333,10.1021111111,8.86066666667,8.95411111111,8.57533333333,7.90766666667,3.99666666666,8.75866666667,9.35877777778,8.97755555556
600.87,9.09733333333,10.1895555555,8.86055555555,8.99755555556,8.65166666667,7.96077777778,4.04755555556,8.82955555556,9.44044444444,9.06055555557
601.21,9.08177777778,10.1601111111,8.843,8.99455555556,8.643,7.93911111111,4.00322222222,8.81422222222,9.444,9.03622222223
601.54,9.06555555556,10.2214444444,8.86966666667,8.96233333332,8.66033333334,7.92833333333,3.98333333333,8.79433333333,9.44444444445,9.0551111111
601.88,9.04922222222,10.2191111111,8.89377777778,8.99177777777,8.68388888889,7.94677777778,4.01622222222,8.79766666667,9.46655555556,9.10544444445
602.21,9.00855555555,10.1755555556,8.893,8.98099999999,8.66777777778,7.90066666667,3.97455555556,8.77377777778,9.44188888889,9.11188888888
602.55,9.02144444444,10.2188888889,8.94766666667,9.0151111111,8.70333333333,7.93277777778,3.99055555556,8.79888888889,9.43,9.14511111112
602.88,9.04211111111,10.2196666667,8.93177777778,9.01555555557,8.66722222222,7.93333333333,4.01155555556,8.80277777778,9.45366666667,9.17344444446
603.22,9.019,10.1991111111,8.90344444444,8.984,8.67655555556,7.93644444444,4.009,8.77155555556,9.43811111111,9.17588888889
603.56,9.03511111111,10.2685555555,8.93411111111,8.96866666666,8.69355555556,7.95244444445,4.02811111111,8.76355555556,9.466,9.19566666667
603.89,8.99755555556,10.2262222222,8.90222222222,8.94744444445,8.67944444444,7.93566666667,4.01222222222,8.72333333333,9.44944444444,9.16633333333
604.23,8.93433333333,10.1654444444,8.87,8.88266666667,8.63088888889,7.92555555556,3.981,8.71111111111,9.41,9.12477777778
604.56,8.86788888889,10.0868888889,8.80355555555,8.836,8.54122222222,7.86211111111,3.90866666667,8.654,9.31766666667,9.03388888889
604.90,8.82366666667,10.0417777778,8.777,8.79944444445,8.49155555555,7.837,3.89488888889,8.60544444444,9.27677777778,9.0028888889
605.23,8.87288888889,10.0555555556,8.80088888889,8.84566666667,8.50366666666,7.872,3.94877777778,8.62644444445,9.28477777778,9.04277777778
605.57,8.89166666666,10.0826666667,8.83144444444,8.83333333333,8.51755555556,7.87844444444,3.98211111111,8.659,9.29533333333,9.06
605.90,8.917,10.1307777778,8.84477777778,8.829,8.521,7.93611111111,4.06388888889,8.70133333334,9.29077777778,9.08988888888
606.24,8.87677777778,10.0844444444,8.79188888889,8.78966666667,8.47411111111,7.89911111111,4.03566666667,8.69033333333,9.25866666667,9.05711111111
606.58,8.83644444444,10.0758888889,8.78511111111,8.76566666667,8.43366666667,7.88066666667,4.00177777778,8.65833333334,9.21133333333,9.02811111111
606.91,8.77655555556,10.0142222222,8.74711111111,8.73611111111,8.36611111111,7.80055555556,3.97711111111,8.59333333333,9.15266666667,8.95833333332
607.25,8.71655555555,9.93177777777,8.66555555556,8.68688888889,8.30277777778,7.71022222222,3.92422222222,8.53511111111,9.05477777778,8.90944444443
607.58,8.72777777778,9.93633333334,8.64677777778,8.66422222222,8.24066666667,7.71966666667,3.95033333333,8.52888888889,9.03111111111,8.89177777779
607.92,8.73544444444,9.96166666667,8.64411111111,8.682,8.25166666667,7.70966666667,3.976,8.531,9.06422222222,8.93244444445
608.25,8.69244444445,9.9468888889,8.62255555556,8.65355555555,8.20655555556,7.70588888889,3.99855555556,8.48466666667,9.06244444445,8.95266666666
608.59,8.722,9.94500000001,8.59788888889,8.68166666667,8.20155555555,7.71722222222,4.025,8.49455555556,9.05755555556,8.93066666666
608.92,8.65488888889,9.84688888889,8.50266666667,8.57233333333,8.14911111111,7.67244444444,3.96733333333,8.43622222222,9.03333333333,8.83477777778
609.26,8.61044444444,9.77366666666,8.456,8.536,8.09622222222,7.66588888889,3.944,8.36077777778,8.96544444445,8.77
609.59,8.56233333334,9.70877777778,8.40733333333,8.52066666667,8.05333333334,7.62777777778,3.92855555555,8.28055555556,8.92555555555,8.68488888889
609.93,8.51466666667,9.63677777778,8.36511111111,8.46866666667,8.00322222222,7.62866666667,3.91177777778,8.18111111111,8.87844444444,8.62677777777
610.26,8.45766666667,9.55333333334,8.29522222222,8.415,7.93766666667,7.59733333333,3.88611111111,8.11788888889,8.82511111111,8.54744444445
610.60,8.43788888889,9.5618888889,8.26155555556,8.40922222222,7.95466666667,7.65088888889,3.92222222222,8.12666666667,8.85022222222,8.54411111111
610.93,8.42333333333,9.54900000001,8.26144444445,8.41511111111,7.93111111111,7.67555555555,3.93044444444,8.09577777778,8.87488888889,8.52177777778
611.27,8.40633333333,9.55966666668,8.27822222222,8.40066666666,7.97177777778,7.68488888889,3.95733333333,8.10777777778,8.87866666667,8.544
611.60,8.38066666667,9.52322222222,8.25988888889,8.40155555555,7.98311111111,7.71011111111,3.993,8.085,8.86344444444,8.51577777778
611.93,8.39544444444,9.53888888889,8.27744444444,8.42522222222,8.00855555556,7.71133333333,3.98011111111,8.09844444445,8.86211111111,8.49155555556
612.27,8.34388888889,9.50077777778,8.25288888889,8.38288888889,7.94633333333,7.695,3.993,8.05033333333,8.85744444445,8.46455555555
612.60,8.38155555555,9.55833333332,8.29933333333,8.44744444445,7.99933333333,7.76644444445,4.07944444444,8.09311111111,8.87355555555,8.5578888889
612.94,8.317,9.50388888889,8.24055555555,8.40233333334,7.95288888889,7.73233333333,4.05022222222,8.053,8.83477777778,8.54577777778
613.27,8.32311111111,9.50599999999,8.26466666667,8.42877777778,7.96033333333,7.76633333333,4.03911111111,8.08077777778,8.83955555556,8.61844444446
613.61,8.38377777778,9.58677777779,8.30011111111,8.50244444445,8.02222222222,7.80911111111,4.08066666667,8.20422222222,8.91444444445,8.64577777777
613.94,8.47533333333,9.72800000001,8.38266666667,8.62955555556,8.15955555555,7.90333333333,4.16822222222,8.33555555555,9.01566666667,8.77644444444
614.28,8.542,9.766,8.454,8.685,8.19766666667,7.952,4.15811111111,8.39388888889,9.06233333333,8.85322222221
614.61,8.58888888889,9.76011111111,8.48355555556,8.752,8.223,8.02211111111,4.208,8.44722222222,9.062,8.89611111111
614.94,8.54922222222,9.69722222223,8.41255555555,8.75288888889,8.14033333333,7.943,4.12866666667,8.36688888889,9.01211111111,8.8471111111
615.28,8.60577777778,9.74577777778,8.43811111111,8.77244444444,8.08655555555,7.93166666667,4.08111111111,8.373,9.00077777778,8.86577777779
615.61,8.65344444444,9.76477777777,8.47777777778,8.83322222222,8.132,8.00266666667,4.14955555555,8.443,9.06944444444,8.9361111111
615.95,8.69933333333,9.8448888889,8.54033333334,8.89833333333,8.225,8.05688888889,4.186,8.47633333334,9.08922222222,9.02433333334
616.28,8.60977777778,9.78988888889,8.48222222222,8.84722222222,8.14588888889,7.946,4.08955555556,8.40066666667,9.00033333333,8.93999999999
616.61,8.67066666667,9.86655555555,8.51388888889,8.888,8.15044444444,7.96622222222,4.10144444445,8.40933333333,9.05022222222,8.9558888889
616.95,8.68077777778,9.89500000001,8.53488888889,8.896,8.172,7.97311111111,4.10111111111,8.44233333333,9.03066666667,8.95100000001
617.28,8.62855555556,9.8378888889,8.459,8.84611111111,8.093,7.90222222222,4.08577777778,8.339,8.92777777778,8.95822222221
617.62,8.51433333333,9.66877777779,8.35422222222,8.70088888889,7.95211111111,7.78322222222,4.01233333333,8.14811111111,8.83622222222,8.87300000001
617.95,8.49955555555,9.63399999999,8.29933333333,8.62188888889,7.894,7.71744444444,3.98111111111,8.06588888889,8.75533333333,8.79922222222
618.28,8.45155555556,9.59233333334,8.25122222222,8.55111111111,7.87422222222,7.66933333333,3.93444444444,8.02122222222,8.71177777778,8.76066666667
618.62,8.47755555556,9.66011111112,8.29022222222,8.54366666667,7.92933333333,7.69888888889,3.93844444445,8.04511111111,8.76677777778,8.78600000001
618.95,8.40433333334,9.65499999999,8.259,8.55,7.89411111111,7.71288888889,3.96466666667,8.01022222222,8.782,8.77666666665
619.28,8.37033333333,9.63722222223,8.21477777778,8.50733333333,7.83666666667,7.64622222222,3.95111111111,7.96622222222,8.70322222222,8.7438888889
619.62,8.38188888889,9.64877777778,8.193,8.46866666667,7.81888888889,7.63366666667,3.91222222222,7.963,8.70322222222,8.72555555555
619.95,8.42577777778,9.69944444443,8.22944444444,8.49033333333,7.835,7.71066666667,3.92388888889,7.995,8.76811111111,8.754
620.28,8.39488888889,9.68677777779,8.22777777778,8.46233333333,7.84844444445,7.72244444445,3.92377777778,8.053,8.75533333333,8.77788888889
620.62,8.28755555556,9.61522222223,8.11577777778,8.37411111111,7.75933333333,7.64022222222,3.82455555556,7.93566666667,8.69844444444,8.68733333332
620.95,8.272,9.63822222221,8.151,8.38422222222,7.79944444444,7.65477777778,3.80477777778,7.95344444444,8.77366666667,8.6801111111
621.28,8.28811111111,9.7098888889,8.20277777778,8.39522222222,7.84944444444,7.70911111111,3.77244444444,8.03744444445,8.83311111111,8.69911111111
621.62,8.24044444444,9.6601111111,8.19944444444,8.35666666667,7.84311111111,7.67644444445,3.76255555556,8.01066666667,8.84744444445,8.71577777777
621.95,8.26411111111,9.74744444445,8.22477777778,8.38833333333,7.85877777778,7.70022222222,3.81122222222,8.07788888889,8.88055555556,8.77633333332
622.28,8.38444444445,9.80144444445,8.31755555556,8.47822222222,7.977,7.80677777778,3.91377777778,8.20366666666,8.97666666667,8.86966666665
622.62,8.50977777778,9.87622222222,8.42966666667,8.51744444445,8.12488888889,7.89366666667,4.004,8.36844444444,9.07555555556,9.01266666668
622.95,8.55044444444,9.93888888891,8.50733333333,8.59611111111,8.25022222222,8.03188888889,4.04744444444,8.42088888889,9.21555555556,9.09922222223
623.28,8.59544444444,9.97655555553,8.53677777778,8.693,8.34533333333,8.15266666666,4.13177777778,8.48633333333,9.30722222222,9.17166666667
623.62,8.59266666667,9.94322222222,8.53911111111,8.69788888889,8.33555555555,8.12855555556,4.15055555555,8.50522222222,9.29377777778,9.19955555556
623.95,8.652,9.99922222223,8.54033333333,8.76066666667,8.34955555556,8.18111111111,4.13488888889,8.48355555556,9.33477777778,9.20000000001
624.28,8.74933333333,10.1025555555,8.629,8.80866666667,8.42633333333,8.27144444445,4.19211111111,8.59133333333,9.414,9.292
624.62,8.72966666667,10.0744444444,8.62333333333,8.82088888889,8.36122222222,8.26188888889,4.17311111111,8.551,9.37544444445,9.296
624.95,8.74888888889,10.0935555555,8.63855555556,8.87355555556,8.33455555556,8.25222222222,4.22822222222,8.56166666666,9.36977777778,9.3431111111
625.28,8.80966666667,10.1651111111,8.70188888889,8.94333333333,8.36255555556,8.33222222222,4.287,8.65155555555,9.41366666667,9.39711111112
625.61,8.88733333333,10.16,8.76211111111,8.95233333333,8.385,8.36133333333,4.27233333333,8.64077777778,9.42788888889,9.42211111112
625.95,8.84277777778,10.104,8.72777777778,8.88555555556,8.293,8.30555555555,4.21966666667,8.54866666667,9.34377777778,9.38188888889
626.28,8.75388888889,10.0255555556,8.63855555556,8.84055555556,8.20822222222,8.23411111111,4.13144444445,8.42555555556,9.25255555556,9.28977777778
626.61,8.70566666667,9.94466666666,8.559,8.76011111111,8.10477777778,8.132,4.04666666667,8.34144444445,9.15077777778,9.22577777778
626.94,8.64422222222,9.86044444446,8.48544444445,8.67122222222,7.949,7.99166666667,3.93644444444,8.24222222222,9.04111111111,9.14722222223
627.28,8.664,9.88188888888,8.48111111111,8.69344444444,7.96822222222,8.00677777778,3.95455555556,8.20022222222,9.03666666667,9.12933333335
627.61,8.72833333333,9.92455555554,8.58333333333,8.74055555556,8.04577777778,8.05477777778,4.07811111111,8.26733333333,9.09288888889,9.19511111111
627.94,8.78155555555,9.93788888888,8.67355555555,8.829,8.092,8.09122222222,4.18466666667,8.30133333333,9.15355555555,9.2358888889
628.27,8.85822222222,10.0124444445,8.73966666666,8.85633333333,8.176,8.17088888889,4.28655555556,8.35588888889,9.19577777778,9.29322222222
628.61,8.90211111111,10.0476666667,8.79144444444,8.88588888889,8.259,8.25322222222,4.33333333333,8.39288888889,9.25888888889,9.29111111111
628.94,8.89166666667,10.0417777778,8.764,8.90388888889,8.23266666667,8.25677777778,4.35733333333,8.37733333333,9.26366666667,9.28722222221
629.27,8.71166666667,9.92199999999,8.64033333333,8.79477777778,8.113,8.14733333333,4.28611111111,8.25411111111,9.159,9.15711111112
629.60,8.70811111111,9.92977777777,8.638,8.81888888889,8.11155555555,8.14311111111,4.27811111111,8.28555555556,9.20644444444,9.18933333334
629.94,8.76111111111,9.98333333333,8.67888888889,8.85477777778,8.12777777778,8.16988888889,4.32711111111,8.33288888889,9.25933333333,9.25188888889
630.27,8.69811111111,9.9381111111,8.61977777778,8.79477777778,8.04722222222,8.09122222222,4.29155555556,8.30044444444,9.18311111111,9.17555555557
630.60,8.65455555555,9.95799999999,8.60633333334,8.77677777778,8.09466666667,8.12866666667,4.31633333333,8.32477777778,9.21766666667,9.18844444446
630.93,8.65111111111,9.97111111112,8.64355555555,8.74844444445,8.13933333333,8.13755555556,4.31744444444,8.40444444444,9.22677777778,9.24033333332
631.26,8.52077777778,9.87588888889,8.50933333333,8.66466666666,8.05255555556,8.04888888889,4.17888888889,8.30277777778,9.18177777778,9.12322222222
631.60,8.43666666667,9.81266666668,8.40444444444,8.57433333334,7.97633333333,7.97233333333,4.09266666667,8.23433333334,9.12133333333,9.04544444444
631.93,8.42344444444,9.80422222223,8.36688888889,8.59711111111,7.987,7.95677777778,4.07633333333,8.24388888889,9.16222222222,9.04111111111
