wavelength,Back_ChlNitf,Belly_ChlNitf,Breast_ChlNitf,Crissum_ChlNitf,Crown_ChlNitf,DorTail_ChlNitf,Patch10_ChlNitf,Patch11_ChlNitf,Patch12_ChlNitf,Patch13_ChlNitf,Patch14_ChlNitf,Rump_ChlNitf,Throat_ChlNitf,WingTip_ChlNitf
824.79,7.88989285714,17.88475,11.7105,10.5749166667,13.8033333333,12.4785,8.50916666666,5.524,5.73475,13.5111666667,10.1423333333,6.99758333333,34.4420833333,12.21875
825.09,7.52590873016,17.3437083333,11.2750833333,10.19675,13.3103333334,12.11925,8.09325,5.23166666667,5.53966666667,13.18275,9.62491666668,6.5055,34.0205,11.8794166667
825.39,6.96309523809,16.6587083333,10.6558333333,9.70825000001,12.7441666667,11.5811666667,7.61066666667,4.59716666667,4.80583333334,12.6478333334,9.06900000001,5.98491666667,33.5581666667,11.2021666667
825.70,6.57592063492,16.216625,10.0026666667,9.21958333334,12.2800833333,11.3218333333,7.05208333333,4.194,4.3005,12.4245,8.81066666666,5.49258333333,33.4843333333,10.6245833333
826.00,6.46557936508,15.947,9.78366666667,9.14408333334,11.85875,11.1301666667,6.7725,4.01491666667,4.27208333333,12.2515,8.48675,5.34716666667,33.37975,10.3945
826.30,5.80966666667,15.3210416667,9.20816666666,8.31483333333,10.8955,10.197,5.83025,3.28641666667,3.40033333333,11.502,7.54308333334,4.70883333333,32.8151666667,9.697
826.61,5.80495238095,15.4349583333,9.39558333333,8.29224999999,10.8340833333,10.1596666667,5.732,3.20516666667,3.27575,11.4416666666,7.48358333333,4.52058333333,32.91575,9.78691666667
826.91,5.48486111111,15.3230833334,8.93633333333,8.07333333333,10.3346666667,9.87858333333,5.49141666666,2.91716666667,2.89083333333,11.1789166667,7.16866666666,4.12325,32.8244166667,9.51299999999
827.21,5.57849206349,15.2543333333,8.81758333333,8.04350000001,10.31575,9.79341666667,5.41708333333,2.77525,2.8285,10.9979166667,7.19733333333,4.16675,32.9903333334,9.52658333333
827.51,5.39671031746,14.9479166667,8.75391666666,7.7855,10.0694166667,9.76483333334,5.24308333333,2.74316666667,2.612,10.9219166667,6.95975000001,3.91583333333,32.9320833334,9.31324999999
827.82,5.0366984127,14.257875,8.01383333333,7.20666666667,9.24824999999,9.0845,4.4225,1.9775,1.80966666667,10.3268333333,6.3,3.29991666667,32.5543333333,8.84066666667
828.12,4.9380952381,14.13125,7.80416666667,7.02916666667,9.10833333333,8.725,4.12916666667,1.8125,1.78333333333,10.1333333333,5.97083333333,3.25833333333,32.3875,8.6125
828.42,4.01773015873,13.345,7.00275,6.35533333333,8.25366666668,7.98741666667,3.21083333334,0.913666666668,0.99325,9.5485,4.81208333333,2.57675,31.6879166667,7.76116666667
828.72,3.43465873016,12.452875,6.46575,5.40941666667,7.48916666666,7.362,2.259,0.395999999998,0.664999999999,8.94174999999,3.97575,1.8535,30.664,7.06483333333
829.02,3.27757936508,12.0109166666,6.39241666667,5.22283333334,6.93691666667,6.84116666667,1.825,0.307583333335,0.473833333334,8.76683333332,3.30208333333,1.65858333333,29.4463333333,6.98733333333
829.33,2.16015476191,10.9150833333,5.44525,4.17491666667,5.79866666667,5.69908333334,0.591,-0.762083333332,-0.72325,7.78658333332,2.04341666667,0.6295,27.84975,6.02491666666
829.63,1.73300396825,10.217,4.93183333333,3.9015,5.43166666667,5.11458333334,-0.0122500000025,-1.146,-1.14616666667,7.44308333334,1.45091666667,0.146416666667,26.4933333334,5.18175
829.93,0.415000000001,8.45083333333,3.234,2.71066666666,3.99883333333,3.49575,-1.60366666667,-2.08675,-2.46916666667,6.22658333334,-0.208083333335,-0.650833333333,24.2551666666,3.58291666667
830.23,-0.179269841269,7.11508333334,2.73933333333,1.78775,3.11433333333,2.64558333333,-2.55191666667,-2.5015,-2.6095,5.66616666668,-1.36958333333,-0.922666666667,22.7506666667,2.60966666667
830.54,-3.07817063492,4.36408333332,0.00775,-1.06641666667,0.0632499999992,-0.252833333335,-5.711,-5.16583333333,-5.60833333333,3.37291666666,-4.96833333334,-3.99675,19.6524166666,-0.474000000001
830.84,-4.07276587301,3.03120833333,-1.13558333333,-2.33941666667,-1.50275,-1.75033333333,-7.22324999999,-6.60008333334,-6.87325,2.28816666668,-6.86483333333,-5.49016666667,18.4683333333,-1.58808333333
831.14,-4.26503968254,2.914125,-1.11058333333,-2.73758333333,-1.18808333333,-2.0145,-7.39499999999,-6.93008333333,-6.73216666666,2.01458333333,-7.04208333332,-5.25125,18.1043333333,-2.03175
831.44,-4.82488888889,2.48083333334,-1.91158333333,-4.11025,-1.99,-2.5635,-8.22900000002,-8.05525000001,-7.73374999999,1.34683333333,-7.49041666668,-5.99591666667,17.9354166667,-2.85908333334
831.74,-3.50960714285,3.79454166666,-0.578666666667,-3.45566666667,-0.686166666667,-1.69466666667,-6.903,-6.83708333334,-6.55575,2.14125000001,-5.91925000001,-4.77841666667,19.0971666667,-1.637
832.04,-2.12711111111,5.53841666667,1.11791666667,-1.59358333333,0.491666666668,-0.325083333333,-5.38375,-5.72475,-5.58991666667,3.26675,-4.42425,-3.46491666667,20.9403333333,-0.0474999999983
832.35,-0.731123015874,7.07458333333,2.49483333333,0.104333333331,2.0925,1.08716666667,-3.76825,-4.528,-4.50541666666,4.57258333334,-2.63641666667,-1.98841666667,23.4658333333,0.901083333334
832.65,-0.341940476193,7.28050000001,2.679,0.545416666666,2.45091666667,1.34641666667,-3.15516666667,-4.34975,-4.16333333333,4.75008333332,-1.80183333333,-1.67766666667,24.2196666667,1.18758333333
832.95,0.042293650795,8.07054166667,3.03091666667,1.07083333333,3.12175,1.908,-2.50516666667,-4.18608333333,-3.6605,5.18558333332,-1.11633333334,-1.46675,25.714,1.95358333333
833.25,1.00023015873,9.30770833334,4.00133333333,1.97925,4.01966666667,2.97175,-1.14583333333,-3.47425,-2.60425,6.04175000001,0.184,-1.02333333333,27.3221666667,2.96558333333
833.55,1.38508333333,9.86779166667,4.137,2.25458333333,4.72733333333,3.547,-0.306916666665,-3.32883333333,-2.34308333333,6.31499999999,0.979583333333,-0.719833333334,28.1928333333,3.72416666667
833.85,2.73718650794,10.9664583333,5.30533333333,3.50708333333,5.99341666667,4.70225,1.21791666667,-2.39608333333,-0.822999999999,7.52141666666,2.61066666667,0.552583333334,29.06525,4.94475
834.16,2.48443253968,10.4496666667,4.72591666667,3.251,5.61966666667,4.3805,0.745583333333,-2.93316666667,-0.9375,7.27533333334,2.29716666666,0.0605,28.2785,4.41891666667
834.46,1.85771031746,9.88220833332,4.346,2.5955,5.03633333333,3.81041666667,0.2595,-3.44591666667,-1.36408333333,6.79816666667,1.65125,-0.82275,28.3135,3.87125
834.76,1.36903571428,9.21033333333,3.893,2.4185,4.44583333333,2.99383333334,-0.212250000001,-3.98241666667,-1.83766666667,6.32824999999,0.999749999997,-1.65891666667,27.80375,3.6305
835.06,0.875615079367,8.74483333332,3.71733333334,2.28175,4.015,2.78358333333,-0.612666666668,-4.70933333333,-2.29341666667,5.95233333332,0.57775,-2.17658333334,27.5503333333,3.25625
835.36,-0.363761904764,7.61925,2.02141666667,1.09416666667,2.92408333333,1.52083333333,-1.87933333333,-6.0645,-3.20833333333,4.76624999999,-0.420333333334,-3.51141666666,26.7495,2.14525
835.66,-2.71663888889,4.908125,-0.625166666667,-1.74233333333,0.399083333334,-1.02416666667,-4.51591666667,-8.81875,-5.41358333333,2.228,-2.9995,-6.57091666667,24.0755833334,-0.186166666667
835.96,-3.36778968254,4.19570833333,-1.177,-2.66466666667,0.0287499999991,-1.68983333333,-5.26425,-9.56824999999,-6.073,1.762,-3.92125,-7.25008333334,23.4259166667,-0.635416666667
836.26,-4.94551587302,1.73245833333,-3.13183333333,-4.81291666667,-2.0535,-3.84558333334,-7.53249999999,-11.5365833333,-8.09558333333,-0.118916666669,-5.52650000001,-9.43524999998,21.1149166667,-2.68783333333
836.57,-7.52508333333,-1.6975,-5.96491666667,-7.807,-5.09633333334,-6.79816666667,-10.8596666666,-14.6843333333,-11.1051666667,-2.99108333333,-8.65766666666,-12.3946666667,17.78075,-5.54366666667
836.87,-10.9138888889,-5.72137499999,-9.54200000001,-11.2766666667,-8.90841666667,-10.6529166667,-15.3411666667,-18.6745,-14.4445,-6.41325000001,-12.8655833333,-16.5400833333,14.0253333333,-9.40533333333
837.17,-13.908984127,-8.79666666667,-12.82875,-14.6615,-11.9556666667,-13.2599166667,-18.8550833333,-21.6688333333,-17.4859166667,-9.79950000001,-16.74225,-20.05175,11.3518333333,-12.3329166667
837.47,-15.643,-10.10075,-14.1631666667,-16.5390833333,-12.7029166667,-14.7658333333,-20.2364166667,-22.6124166667,-19.36725,-11.84525,-17.7793333333,-20.90875,10.3500833333,-13.3056666667
837.77,-15.0880396825,-9.97195833335,-14.3884166667,-16.4230833333,-12.561,-14.7295,-20.5165,-22.5389166666,-19.5418333333,-12.0613333333,-17.154,-20.60175,9.58808333332,-13.3529166666
838.07,-16.1974801587,-10.88975,-15.1586666667,-17.6124166666,-12.60225,-15.2351666667,-21.5745833333,-23.8496666667,-20.33475,-13.2539166666,-17.3440833333,-21.677,8.14158333333,-14.5579166666
838.37,-19.8068055556,-14.3624166667,-19.535,-21.819,-15.5655,-19.5079166667,-25.77475,-27.4878333334,-24.2115,-17.04725,-20.8401666666,-25.299,4.98916666666,-18.7466666667
838.67,-21.30025,-15.6665833333,-19.9585,-23.5971666667,-16.3470833333,-20.8195,-27.3334166667,-29.16675,-25.5000833333,-18.014,-22.2221666667,-25.5970833333,3.8195,-19.9445833333
838.97,-20.6992738095,-14.59375,-18.6561666667,-22.2453333333,-15.0110833334,-19.5463333333,-25.43125,-28.2275833334,-24.2486666667,-17.2369166667,-20.5480833333,-23.44175,5.00833333333,-18.35
839.27,-20.1327142857,-14.1889166667,-18.5354166667,-21.8578333333,-15.43475,-19.4214166667,-24.5016666666,-28.0039166666,-23.6294166667,-17.1928333333,-19.7675,-23.5188333333,4.80325,-18.2031666667
839.57,-20.8025992063,-14.197,-18.5291666666,-22.6959166667,-15.43875,-19.0121666666,-24.2273333333,-28.325,-23.5788333334,-17.5496666667,-20.4333333333,-23.2755,5.11875,-18.3223333333
839.87,-22.3660357143,-14.83725,-19.8385,-23.8175,-15.5814166667,-20.3256666667,-25.3199166667,-29.9805,-24.80525,-18.9759166667,-21.1601666667,-24.513,4.50758333333,-19.3795833333
840.17,-20.386297619,-13.3334583334,-17.796,-22.0525,-13.4711666667,-18.8843333333,-23.1679166667,-27.5481666667,-23.0026666667,-17.7411666667,-18.7328333333,-23.0165833333,6.79058333334,-17.1075
840.47,-20.5159484127,-14.1388333334,-17.7221666667,-22.55575,-13.9306666667,-19.6526666667,-23.2361666667,-27.8195833333,-23.66675,-17.45825,-18.4305833334,-23.15275,7.38883333334,-16.8194166667
840.77,-22.1451825397,-16.1682916667,-19.8296666667,-24.3500833333,-16.1178333333,-21.8080833334,-24.769,-30.2715833333,-26.6030833333,-18.8186666666,-19.3964166667,-26.0255,6.23916666666,-19.0495833333
841.07,-24.3877063492,-18.5492083333,-22.3066666667,-26.2201666667,-17.7975,-23.7946666667,-26.4731666667,-32.6935,-28.7201666667,-21.3989166667,-21.2201666667,-28.76475,4.61316666667,-21.1905
841.37,-28.1424761905,-21.901125,-26.62175,-30.2826666667,-21.6441666667,-28.05075,-30.17025,-37.44375,-32.3698333334,-25.1284166667,-25.3371666667,-32.72325,3.22725,-25.1445
841.67,-26.668484127,-21.182625,-25.17875,-29.40225,-20.9875833333,-27.1279166667,-28.1186666667,-36.54975,-30.7829166667,-23.603,-24.0415,-31.4651666667,4.51608333334,-23.6840833333
841.97,-27.0572222222,-22.5619583333,-26.6366666667,-29.7095,-22.6119166667,-28.1396666667,-27.5884166667,-36.5399166667,-31.747,-24.265,-24.5656666667,-33.0325,4.09158333333,-24.3986666667
842.27,-29.7201150794,-26.7383333333,-30.2509166667,-34.2474166666,-26.7741666667,-31.6845,-31.7205833333,-40.6451666667,-35.7346666667,-27.8853333333,-28.2974166667,-37.043,2.02516666667,-28.2795833334
842.57,-33.1867460317,-30.8867083334,-35.26375,-39.6024166667,-30.8868333333,-35.9326666667,-36.5826666666,-45.9481666666,-40.9403333333,-31.8998333333,-31.6895833334,-40.7684166667,-0.286416666667,-32.2820833334
842.87,-34.844063492,-32.500125,-37.9065833333,-40.752,-33.008,-38.4349166666,-38.0690833334,-49.20725,-43.8210833333,-34.0446666667,-32.764,-43.3334166667,-1.17891666667,-33.5161666667
843.17,-37.6809523809,-35.5245416667,-41.21325,-44.1710833333,-36.9170833333,-41.3643333333,-39.9611666667,-52.0725,-46.4379166667,-36.7228333333,-34.90925,-46.5240833333,-2.87141666667,-35.4490833334
843.47,-42.8615873016,-40.4810416667,-47.5599166667,-50.2761666667,-43.5315,-47.4909166667,-44.9586666667,-59.94475,-53.8905833334,-41.9429166666,-39.98625,-52.50925,-7.96508333333,-41.18325
843.77,-45.6315634921,-43.1547916667,-51.0238333333,-52.7618333333,-47.5238333333,-51.5953333333,-48.0475833334,-64.73825,-58.1903333333,-46.3334166667,-42.6665833333,-55.9285,-13.42875,-44.6905
844.07,-49.0596587302,-46.4250833333,-55.4485833334,-57.3470833333,-51.5038333333,-55.7199166667,-52.2436666667,-70.3155833334,-61.06975,-50.1725833333,-47.26325,-59.4673333333,-17.62825,-47.9536666667
844.37,-55.8553452381,-51.7055833333,-62.6820833333,-64.37475,-58.4633333333,-63.43725,-57.8903333333,-77.49975,-68.5155,-55.3643333333,-53.2028333333,-65.3384166667,-23.2549166667,-53.5415833334
844.67,-51.0354285714,-47.0327916667,-57.5253333333,-58.5101666667,-54.11625,-59.21725,-51.9190833333,-71.4899166667,-64.0403333333,-51.06075,-46.8939166667,-59.5706666667,-21.4899166667,-48.3838333333
844.97,-54.146313492,-48.9034166667,-61.11975,-59.9845,-57.0433333333,-60.707,-55.2889166667,-74.226,-66.4085833334,-54.2829166667,-48.6843333333,-62.5645,-25.774,-49.8453333333
845.27,-62.2216428572,-54.9366666667,-68.06925,-67.05175,-62.6511666667,-67.2716666666,-62.5413333333,-83.9383333333,-73.43225,-62.2386666667,-54.5379166667,-70.0771666667,-31.9584166667,-56.9856666667
845.57,-67.9128888889,-58.0825,-72.57525,-70.7915,-65.4123333333,-72.0736666667,-65.91425,-88.1549166667,-77.1181666666,-66.9174166667,-57.05125,-75.3624166667,-36.2875833333,-61.9566666666
845.87,-75.5335357143,-64.40175,-76.7420833333,-75.116,-70.6445,-77.32275,-71.2543333333,-94.5703333332,-82.05575,-73.6933333333,-62.3693333333,-83.1300833333,-42.2764166667,-67.97325
846.17,-76.6505277778,-67.1423333333,-76.4129166667,-76.1534166667,-72.2030833333,-79.2099166667,-72.75075,-95.5882499998,-83.24675,-74.71175,-63.69675,-85.1211666667,-45.1844166667,-68.4831666667
846.47,-74.9877301587,-66.4949166666,-73.6540833334,-73.7113333333,-69.9311666667,-76.5178333333,-69.9311666667,-93.9003333334,-81.61525,-72.9095833333,-62.08475,-82.3023333334,-43.3561666667,-67.039
846.77,-84.4941944445,-75.2943333333,-81.8155,-82.218,-78.5935833333,-85.2230833333,-77.7260833334,-103.7485,-90.6754166667,-82.2491666667,-70.508,-91.1400833333,-50.7744166667,-74.9071666667
847.07,-95.262202381,-86.0325,-91.4978333334,-91.7005000001,-87.3819166666,-94.9055000001,-87.1457500001,-113.731416666,-99.2239166668,-92.0378333333,-77.7326666667,-101.923,-57.5573333333,-84.1091666667
847.37,-91.204984127,-82.6195833333,-84.7940833334,-86.65325,-82.6360833334,-91.1021666667,-82.50325,-107.603166667,-93.8912499999,-88.71175,-71.4805833333,-97.2443333335,-53.15375,-81.67325
847.67,-85.2193650793,-78.839875,-77.1568333333,-82.3203333333,-76.2745,-85.4902500001,-77.1569166667,-102.05875,-88.6275833333,-85.5885,-64.9346666667,-91.5359166667,-49.7384166667,-76.86275
847.97,-95.1446230159,-89.3032916666,-86.0644166667,-92.4369999999,-84.2085833333,-93.8374166667,-86.5895000001,-112.815083333,-98.7745833333,-95.4481666667,-73.7744166667,-100.490083333,-56.72275,-85.8891666667
848.26,-99.6331388889,-94.0265416667,-88.75375,-97.4556666667,-88.7536666666,-100.184333333,-89.2330000001,-118.731583333,-105.0515,-102.21225,-77.6548333333,-106.711,-58.2964166667,-90.413
848.56,-95.5955952381,-91.5163750001,-86.0361666667,-96.35875,-86.1485833334,-97.5601666668,-87.0119999999,-115.690833333,-102.740083333,-99.4744999999,-75.1500833333,-103.9415,-56.3438333334,-87.6125833333
848.86,-85.7299484127,-84.0430833333,-78.2024166667,-87.4817499999,-79.2938333333,-87.7729999999,-78.4935833333,-106.914083333,-94.8689999999,-90.2473333333,-67.2124166667,-94.7233333334,-50.3274166667,-76.5284166667
849.16,-74.2442380953,-72.2855833334,-67.1853333333,-75.657,-68.8105833333,-77.628,-66.66675,-93.7068333334,-83.852,-78.112,-56.08575,-80.3940833333,-41.5628333333,-65.3526666667
849.46,-80.3218849206,-76.731625,-73.5209166667,-81.0245833333,-72.583,-81.4933333333,-70.09375,-98.8456666667,-88.7446666667,-84.2713333332,-59.7765,-84.5598333333,-44.1558333334,-72.7633333333
849.76,-95.562702381,-90.0717500001,-86.6825,-94.8564166668,-86.8420833333,-96.3317499999,-85.4066666667,-113.795833333,-103.070083333,-99.0431666666,-70.6139166666,-100.677833333,-56.5391666667,-86.0845833334
850.06,-93.9220595239,-86.7054583332,-83.83725,-93.3721666668,-82.2093333333,-91.2402499999,-82.3255833333,-109.06975,-99.1473333334,-95.3099999998,-66.2015,-96.66675,-53.2945,-84.6125
850.36,-92.9463809524,-83.2949583333,-82.1865833333,-92.7370000001,-80.2751666667,-88.1495833333,-78.6313333333,-106.842416667,-97.66825,-91.6283333333,-64.8701666666,-94.4954166667,-50.5735,-83.3334166667
850.65,-107.172853175,-97.2152499999,-97.02675,-105.65325,-93.8860833333,-101.842583333,-90.2010833333,-122.948083333,-114.865916667,-106.406916667,-78.2245,-109.67325,-61.5576666667,-95.8961666665
850.95,-125.63675,-113.163875,-113.828,-119.825916667,-111.355333333,-116.2545,-104.899333333,-142.216083333,-133.333416667,-123.305833333,-95.3754166666,-128.296666667,-72.9394166667,-110.805916667
851.25,-130.757444444,-117.904708333,-118.285666667,-123.761916666,-116.90475,-121.619083333,-107.809416667,-150.047583333,-137.809416667,-127.333333333,-99.1429166667,-135.52375,-76.1428333333,-114.047666667
851.55,-140.626301587,-129.623916667,-131.046833333,-133.2825,-126.321083333,-132.317,-117.17475,-162.754166667,-149.034583333,-136.5855,-107.164666667,-144.868083334,-83.6889166667,-125.660833333
851.85,-163.920523809,-155.8775,-156.456833333,-156.456833333,-151.159083333,-157.72625,-140.728583333,-190.121416667,-176.324333333,-161.09275,-126.6005,-168.9295,-103.918166667,-151.159083333
852.15,-170.713142857,-163.237083333,-161.848083333,-162.81175,-155.72575,-166.4965,-147.5625,-195.86175,-183.503416667,-167.346833333,-131.406,-176.020416667,-110.3175,-158.730166666
852.45,-202.552380952,-198.0,-194.733333333,-195.266666667,-185.4,-198.466666667,-176.4,-232.333333333,-221.466666667,-200.0,-156.266666667,-211.666666667,-133.333333334,-192.333333333
852.74,-225.145277778,-220.72175,-218.601166667,-215.773833333,-209.449333333,-223.28875,-199.47925,-261.1605,-248.28875,-221.651916667,-172.619166667,-235.04475,-148.73525,-215.178583334
853.04,-229.243833333,-228.395041666,-229.47525,-223.919666667,-215.1235,-230.864166667,-204.552416666,-267.052416666,-259.8765,-229.321,-179.706916667,-238.966,-151.697583333,-221.141833333
853.34,-286.157321428,-288.129875,-288.565833333,-278.973,-275.678333333,-290.9885,-258.042583333,-336.725,-333.430416667,-290.213166667,-225.581416667,-302.325583333,-194.6705,-278.294583333
853.64,-262.582503968,-264.46625,-264.4195,-257.397083333,-254.307083333,-268.820166666,-243.258416667,-313.670583333,-309.737666666,-271.816416667,-206.554333333,-277.9025,-178.651583333,-256.83525
853.94,-214.945777778,-212.252458333,-214.768833333,-208.08575,-204.455416667,-216.501666667,-195.8745,-255.610666667,-250.247666667,-218.564416666,-163.943833333,-223.762416667,-143.151833333,-205.693083333
854.23,-194.195916667,-192.4065,-194.31475,-189.875333334,-188.70725,-195.327083333,-178.66025,-229.984416667,-225.545166666,-194.626166667,-146.495416667,-203.271083334,-126.324,-186.059166667
854.53,-175.995349206,-172.598833333,-174.929416667,-171.398333334,-172.175166666,-173.728833333,-164.194916667,-201.695,-205.367333333,-174.576416667,-129.096083333,-181.144166667,-115.113,-167.443583333
854.83,-168.644444444,-160.666666666,-164.8,-164.866666667,-165.266666667,-163.2,-158.0,-190.333333333,-195.066666667,-164.6,-122.8,-175.8,-112.933333334,-157.6
855.13,-144.728674603,-134.810916667,-139.361666667,-139.3025,-140.54375,-139.598083333,-133.451583333,-159.692666667,-166.4895,-141.430333333,-105.259916667,-152.54125,-96.0994166666,-131.501166667
855.43,-153.252944444,-137.4685,-144.31825,-143.939416667,-146.338333333,-144.94975,-139.330916667,-166.287833334,-172.790583333,-146.654083334,-111.805583333,-158.3965,-98.2322500001,-135.3535
