wavelength,Back_EmbYpim,Belly_EmbYpim,Breast_EmbYpim,Crissum_EmbYpim,Crown_EmbYpim,DorTail_EmbYpim,Patch10_EmbYpim,Patch11_EmbYpim,Rump_EmbYpim,Throat_EmbYpim,WingTip_EmbYpim
792.70,23.6443333333,44.0073333333,38.7631666667,33.8222333333,16.2666666667,17.4210511111,29.837,12.7926,22.8444666667,46.4703666667,25.7269166667
793.01,23.1664666667,43.6309333333,38.1468,33.3935333333,16.1053333333,16.7272533333,29.9285333333,12.4856333333,22.3955333333,46.0302,25.6026666667
793.32,21.3954666667,41.3929333333,36.3837333333,31.1359666667,14.4804666667,15.3388866667,27.8658666667,11.0615333333,21.1396,43.7244666667,24.1574166667
793.62,20.4543333333,41.2358666667,35.7602666667,30.5956,14.045,14.8439288889,27.7078,10.3598,20.7716,43.1873333333,23.2397083333
793.93,20.0452222222,41.0923333333,35.5779333333,30.3615333333,13.838,14.6862977778,28.0981333333,10.2109666667,20.2712666667,42.9945,23.1684583333
794.24,18.7551555556,39.9544666667,34.8220333333,29.2501,13.1970666666,13.3147133333,27.6440666667,9.81056666667,19.2877333333,41.9206333333,22.5142916666
794.55,18.6099333333,40.4334666667,34.7683333333,29.1668333333,13.4978,13.0327,27.0852666667,9.985,18.864,41.6705,22.4400833333
794.86,18.1716,40.1329333333,34.2673333333,28.8852666667,13.2742,13.0152311111,26.6666666667,9.52016666667,18.1100666667,41.0261,21.7701666666
795.16,18.4419333333,40.0143333333,34.4336666667,29.2089,13.5203333333,13.6075155556,26.9686,9.58656666667,18.6336666667,40.5106333333,22.5369166667
795.47,18.8106222222,40.4192666667,34.8827333333,29.1116,13.5180666667,13.7144511111,26.7874666667,9.82933333335,19.3674,40.6716666667,22.7565833333
795.78,19.8714444444,41.2827333333,35.7764666667,29.9579333333,14.2937333333,14.7521333333,27.62,10.8166666667,20.049,41.6649666667,22.9802916667
796.09,20.2317333333,41.7446,36.0602,30.0921,14.4753333333,14.6955977778,27.617,10.9433,20.2764666667,42.3616,23.204625
796.40,21.7763111111,43.4548666667,37.9006,31.8955,15.5221333333,16.2340022222,28.8198,12.2424333333,21.6667333333,44.4096666667,24.0254583334
796.70,23.2169555556,44.4017333333,39.4233,33.2977333333,16.8305333333,17.5828666667,30.7762,13.5363666667,23.1909333333,45.5092,25.1069166667
797.01,24.2399333333,44.7362666667,39.8482,33.2643333333,17.1115333333,18.3252866667,31.1893333333,14.4709666667,24.0813333333,45.4394,25.87925
797.32,24.4932,45.2678666667,40.3792666667,33.4134,16.8964,18.1701222222,30.8977333333,14.2309666667,24.0431333333,45.8002666667,25.9655833333
797.63,25.4579777778,46.124,41.0368333333,34.1997333333,17.3903333333,19.3973844444,31.4960666667,14.5546333333,24.3424,46.4370666667,26.6528333333
797.93,26.0578444445,47.0718,41.7022333333,34.5274,18.1236,19.91492,32.3026,14.9039333333,25.0390666667,47.0717666667,27.527625
798.24,26.7671555555,47.9584666667,42.6481333333,35.0198,19.1891333333,20.7476177778,32.9674,15.4251333333,26.437,47.3878666667,28.1395416667
798.55,27.3772,48.8644666667,43.6594333333,35.8717333333,19.9414666667,21.2134644444,33.5166,15.9048666667,26.7253333333,48.8975,28.8188333333
798.85,28.1538666667,49.5154666667,44.0658333333,36.4151666667,20.592,22.1148377778,34.3618666667,16.4041,26.8074666666,49.8187,29.74
799.16,28.1794222222,49.1666,44.5075333333,36.716,20.5303333333,22.1264466667,34.2425333333,16.4508333333,26.5985333333,49.9924,29.9385
799.47,27.2335333333,48.1246,43.5535333333,36.3402666667,19.7646666667,21.43102,34.0092,15.9681666667,25.6414666667,48.9408333333,29.25675
799.78,25.6284222222,46.3506,42.0091,34.6200333333,18.3748,19.9546644444,32.5357333333,14.5937,24.1686,46.6705,27.7182083333
800.08,24.4208222222,45.5073333333,41.2493666667,33.7642,17.2502666667,18.5709266666,31.0613333333,13.2941666667,23.2119333333,46.3454,26.6550416666
800.39,24.4873111111,45.812,41.5114666667,34.3532,17.7347333333,18.5438577778,30.9957333333,13.4341666667,22.7487333333,46.8319666667,27.1867083333
800.70,24.8018444444,45.9251333333,41.6645666667,34.5104,18.5168666667,19.2275511111,31.6888666667,14.0628,23.1841333333,46.5619333333,27.6804166667
801.00,23.8533111111,45.3042666667,41.2575333333,33.3574,17.759,18.66808,31.2858,13.1559333333,22.7731333333,45.7638666667,26.914625
801.31,23.4498,44.1872,40.8862666667,33.0041666667,17.0324666667,18.4290222222,30.7153333333,12.8902333333,22.4145333334,45.9470333333,26.1785833333
801.62,23.6301777778,44.0115333333,40.2369333333,33.2761666667,17.3366,18.4915066667,31.2337333333,13.7253666667,22.1079333333,46.1233,26.7003333333
801.92,23.2138,43.586,39.4009333333,32.4572333333,17.1800666667,17.8918066667,31.0596666667,13.6755333333,22.0456666667,44.9349,26.1053333333
802.23,23.2106888889,42.7658,38.4333,32.2340666667,17.1622,17.36074,30.7354666667,13.8968333333,22.1982,44.2964666667,26.244
802.54,22.7904444445,42.9190666667,37.8247,31.5923,17.0566666667,17.1865133333,30.3738,13.5143333333,22.0747333333,43.474,25.9499583334
802.84,23.0077111111,43.0399333333,38.3432666667,31.6928666667,17.2416666667,17.6281355555,30.1488,13.7876666667,22.6377333333,43.5906333333,26.528
803.15,22.8686222222,42.9798,38.0191333333,31.2276333333,17.2200666667,16.98014,30.5285333333,13.4332666667,22.6548666667,44.4737,26.7425
803.46,23.2471555556,43.1894666667,37.4805,30.4726,17.164,16.82286,31.1466666667,13.3129666667,22.2276666667,44.4553333333,27.224625
803.76,22.8266,42.6866666667,37.2145666667,29.7074666667,16.4154,16.2278,30.8694666667,12.6165,22.2496,44.2646,26.8540416666
804.07,22.8479333333,42.7139333333,36.8918,29.5528,16.1786,15.6721133333,30.4958,12.4148,22.5992,44.3293,26.788375
804.38,22.0590444444,41.9758,35.5582,28.7174,15.4670666666,14.6661044444,29.3897333333,12.1420333334,21.9925333333,43.8272666667,25.8871666667
804.68,21.14,41.5865333333,35.0104,27.9530333333,14.9610666666,14.5710488889,28.6643333333,11.5125666667,21.4384666667,42.8279666667,25.1439583333
804.99,21.9196888889,41.8563333333,35.6766,28.6510666667,15.0990666667,14.8379266667,28.9439333333,11.5594666667,21.9470666667,43.4777,25.7012916667
805.30,21.9472666667,41.0809333333,36.0313333333,28.5106333333,14.3729333333,14.9148155556,28.3912,11.3161333333,21.4687333333,43.5767,26.000625
805.60,21.1139333333,41.0627333333,36.5553333333,28.3248333333,13.9246666667,14.5284911111,27.6348,10.527,21.0025333333,43.9803333333,25.2463333333
805.91,21.1661777778,41.4236666667,37.1745333333,28.2812666667,13.7847333333,14.2400666667,27.691,10.6813666667,21.2066666667,44.5400666667,25.8355833333
806.21,22.5077777778,42.2877333333,37.9905666667,29.2160666667,15.3040666666,15.5207688889,29.2716,11.8722,22.2878,45.3601,26.1675
806.52,23.3064666667,42.8534,38.7812333333,30.3651666667,15.983,16.7749955556,29.4693333333,12.8195333333,23.0659333333,45.6562,27.1550416667
806.83,24.1080222222,44.0373333333,39.7116666667,31.5182,17.0738666667,17.9540755556,29.8217333333,14.1943,23.7150666667,45.9202666667,27.4490416667
807.13,23.4746,43.2434,38.4594333333,31.3606666667,17.1332,17.6267288889,29.3025333333,13.7312333333,23.1236666667,45.5241333333,26.85075
807.44,22.9090666667,42.6146666667,37.6406333333,30.805,17.3248,17.2538533333,28.8311333333,13.3247,22.3118,44.9566333333,26.157875
807.74,23.4143111111,43.276,38.1412333333,31.2272666667,17.6865333333,17.6197444444,29.1037333333,12.671,22.3665333333,45.5277333333,26.89275
808.05,24.9457333333,44.4294,39.7328333333,32.8397,18.9312,18.3144688889,30.8876666667,13.3651333333,23.3332666667,46.8116333333,28.7250416667
808.35,24.6916222222,44.8122,39.9443333333,32.9393,18.6186,18.34986,30.6907333333,13.1062,23.4676666667,46.7499,28.5002083333
808.66,25.6208888889,45.3689333334,39.6732333333,33.9122333333,19.9066,19.19414,31.5032666667,14.0661333333,24.3512,47.2129666667,28.6530416667
808.97,26.4764888889,46.4234666667,39.8271333333,34.5066,20.8602,20.5830244445,32.8564666667,14.9648333333,25.0583333333,48.1299,29.5290833334
809.27,27.0439111111,46.9736,40.1343333333,35.0070333333,21.1988666667,20.9323533333,33.7169333333,14.278,24.9304666667,48.8536333333,29.3764583333
809.58,25.2723111111,46.2791333333,38.8376666667,33.1396,19.6821333333,19.4697355556,32.4988,12.4193333333,23.2488666667,47.6750666667,28.613875
809.88,25.1950888889,45.8497333333,38.0568333333,32.2322333333,19.4121333333,18.8868155556,32.5161333333,11.8984333333,22.6009333333,47.2147,27.3292916667
810.19,24.8645111111,45.1017333333,37.2968666667,31.7479333333,19.0344666667,18.7729066667,32.744,10.9655333333,22.6930666667,48.1606,27.5217083333
810.49,22.9271111111,42.9479333333,35.5362333333,29.6405,16.6456666667,16.9707311111,30.9792666667,9.0832,20.5520666667,46.3175333333,25.5728333333
810.80,23.4446,43.5082666667,35.9196,30.0424333333,16.0464666667,17.3197955555,31.0864666667,9.17853333333,20.1908,46.6189666667,25.94725
811.10,24.0963777778,43.0485333333,35.9809,30.3006,15.9493333333,17.4165377778,31.8565333333,10.3639666667,20.2848,46.4134333333,25.8702916667
811.41,22.5602444445,42.0603333333,34.2934333333,29.0452333333,14.11,15.7150711111,30.4962666667,9.10466666666,18.5544666667,44.9946,23.8944166667
811.71,22.0719111111,41.9582666667,33.5809,28.3884333333,13.7074666667,14.7229955556,30.462,8.31143333333,17.3817333333,45.0002,23.8174166667
812.02,21.8211333333,42.3046666667,34.8679,28.4261,13.6818,14.4387555556,31.5007333333,7.77403333333,17.2456666667,46.2507,23.7775833333
812.32,19.9130222222,40.2384666667,33.2082,26.5304333333,11.9023333333,12.6194133333,29.1879333333,6.309,15.8204666667,43.9805333333,22.0045833333
812.63,20.9361777778,40.4591333333,34.2623666667,27.7322333333,13.3988,14.47824,30.0982666667,9.0929,17.6720666667,44.1584,23.5929166667
812.93,21.7138888889,40.4576,34.7113,28.3442,14.2048,14.6581888889,30.4139333333,10.0707333333,18.1480666667,44.2810333333,24.2035833333
813.24,21.8074222222,41.1644,35.9190666667,28.9499,14.1780666667,14.5958177778,30.9704666667,9.90866666668,18.5958666667,44.7431666667,25.706375
813.54,20.9842,40.9803333333,35.3807,28.6044,13.1835333333,13.8649644444,30.1154666667,9.59036666666,18.0854,43.218,24.7908333333
813.85,23.7772888889,45.0378666667,38.7725333333,31.4193666667,15.6836,16.2304555555,32.4258,11.6463666667,20.7444,45.7240333333,27.4940833333
814.15,22.7238444444,44.3976666667,38.7067,30.2821333333,15.7672666667,15.4112311111,31.9812,11.5168,20.8936,45.6848666667,26.9841666667
814.46,20.8072222222,44.3058666667,38.2567,29.0029333333,14.5321333334,13.7043311111,30.2384,9.27836666667,19.5352,45.2538333333,25.3058333333
814.76,22.8790222222,45.0488,39.5741,30.2555666667,16.1434,15.9988066667,31.3258666667,11.1069666667,21.5692,46.9101,26.900875
815.07,22.1106666667,44.1814666667,39.3369333333,29.5043666667,15.6871333333,15.8846177778,30.3943333333,10.8363666667,21.3619333333,46.7980333333,26.411125
815.37,22.0359555555,45.0758666667,39.2411333333,29.9090666667,15.7255333333,16.3411488889,29.8359333333,10.7954666667,21.8942666667,46.1383,27.610875
815.68,23.0362444444,45.4824,40.9340333333,31.4468333333,16.6668,18.0011977778,31.3184666667,11.9842,22.5396,47.7044666667,29.128625
815.98,21.4581555555,45.1756,39.6980666667,29.7658333333,15.4158,16.5334955556,29.0696666667,10.2218,21.5404,47.0671666667,28.0422083333
816.29,22.6575777778,46.1659333333,41.0867,31.514,16.4468666667,18.0839377778,30.0978,11.6303,22.8449333333,49.0537666667,29.2352916667
816.59,23.3431111111,46.4324,41.6638,32.6011333333,17.6214666667,19.4923622222,30.5799333334,13.4445666667,23.1518,49.9942333333,29.7230833333
816.89,25.7769555556,48.5844666667,44.1708666667,35.1301333333,19.8498,21.6911555556,31.8542666667,16.1928666667,25.3032666667,52.5187666667,32.5029583333
817.20,25.6944444445,48.3108666667,43.8516666667,34.6848333333,19.7973333333,22.3029977778,32.3084,16.9257,24.8761333333,52.5959,32.1579583333
817.50,25.9408888889,48.2491333333,43.6138333333,34.9046,19.1582666667,22.5931644444,32.4355333333,16.5655333333,24.3996,53.0919666667,32.2039166667
817.81,27.7706444445,48.7859333333,43.9511333333,37.1777666667,20.7986666667,24.3165488889,34.1533333333,18.5834666667,25.9426,53.9083666667,34.1920416667
818.11,27.1236222222,47.9980666667,42.8514333333,36.2941333333,20.9040666667,24.5083844444,33.5122666667,18.9617666667,25.9315333333,52.8663666667,33.6687083333
818.41,26.1999777778,47.0974,42.9907666667,36.1575,20.1664666667,23.9125355555,32.9025333333,18.5806666667,25.0514666667,52.1440333333,32.4644583333
818.72,27.3042666667,47.3378,43.8574,36.4736666667,21.2506,24.9957333333,34.0324,20.0000333333,26.0414,53.3517,32.678125
819.02,28.2725555556,47.5403333333,44.7922333333,36.4928333333,22.112,24.7941355555,34.5376666667,20.3350333333,26.4205333333,53.4776333333,32.4375416667
819.33,28.3589555556,47.2412,44.0064666667,36.5170666667,22.2669333333,24.8684866667,35.0965333333,20.3189666667,26.4621333333,53.1837,32.418375
819.63,27.5965111111,46.7936666667,43.2134333333,35.5367666667,21.3419333333,24.0204911111,34.9506666667,19.0006333333,26.031,52.4082333333,31.4045
819.93,26.4924888889,46.1986666667,41.8332,34.5394666667,20.6000666667,22.6339688889,33.7473333333,17.7288666667,25.2986,50.9000666667,30.1455
820.24,24.6509333333,44.4611333333,40.1124333333,33.0107666667,19.3046666667,20.6440377778,32.4430666667,15.6887333333,23.4809333333,48.8496,28.366375
820.54,24.2432666667,44.1730666667,39.6077,32.7320666667,18.9240666667,19.9494666667,32.0128666667,15.2322,23.2785333333,48.7997,27.819125
820.85,24.4764,44.4717333333,39.9378,33.1081333333,19.2128,19.9883066667,32.3192,15.5602333333,23.9292,48.6489666667,28.1139166667
821.15,24.4150222222,44.6052666667,40.2154666667,33.1071666667,19.4202,20.0295644444,32.4406666667,15.7227333334,24.2016,48.6975666667,28.0565
821.45,24.1223333334,44.4478666667,39.9362333333,33.0824333333,19.0870666666,19.5516933333,32.1019333333,15.4113666667,23.941,48.3612,27.82475
821.76,24.3284888889,44.6473333333,40.1927,33.3391666667,19.2850666667,19.6726155555,32.3270666667,15.6309333333,24.3206,48.4563333333,28.147375
822.06,23.6883555556,44.2257333333,39.5402333333,32.9041,18.7425333333,18.8934488889,31.6792666667,14.8698333333,23.6634666667,47.8587666667,27.5539166667
822.36,23.6129777778,44.4010666666,39.3947333333,32.9582333333,18.6168,18.8031066667,31.7131333333,14.7402333333,23.5992666667,47.7993666667,27.6064583333
822.67,23.7681555556,44.5278666667,39.5475333333,33.2388,18.6954666667,18.8204866667,31.7432666666,14.8701666667,23.662,47.8541333333,27.7350416666
822.97,23.6660222222,44.5446666667,39.6856,33.3332666667,18.6545333334,18.7028288889,31.4598666667,14.7844333333,23.4459333333,47.9296,27.7568333333
823.27,23.8792222222,44.6873333333,39.9685333333,33.5858666667,18.7272,18.8611888889,31.7182,14.9563666667,23.673,48.052,28.0237083333
823.58,24.0953111111,44.9314,40.3016666667,33.8631,18.9084,19.09746,32.0520666667,15.2714333333,24.0132666667,48.2627,28.2385416667
823.88,24.3084888889,45.0320666667,40.3506,34.1643,19.1765333333,19.3028955556,32.1719333333,15.4821,24.2571333333,48.0034,28.4249166666
824.18,24.2776444444,45.0288666667,40.2782,34.3127666667,19.1493333333,19.3476133333,32.1886666667,15.4247666667,24.133,48.0397,28.4624583333
824.49,24.3431333333,45.1148666666,40.3496333333,34.2894666667,19.0166,19.2161733333,32.0928,15.2371333333,24.0794666667,47.9972,28.5150833333
824.79,24.4518,45.2746666667,40.6506333333,34.4130333333,18.9943333333,19.0196377778,32.207,14.9581333333,24.0526666667,48.2709666667,28.5620416666
825.09,24.4394666667,45.4501333333,40.2755333333,34.3692666667,18.8436666667,18.7744066667,32.2614,14.5076333333,23.7247333333,48.0941666667,28.5588333333
825.39,24.9257555556,45.5745333333,40.7205666667,34.6373666667,18.9174666667,19.2676911111,32.8052,14.7789666667,23.9152,48.2445,29.03025
825.70,25.2967333333,45.9902,41.0679666667,35.1381,19.4169333333,19.6875177778,33.3194666667,15.0550333333,24.5100666667,48.7700666667,29.583
826.00,25.2943111111,45.8447333333,41.1421666667,34.9408,19.3599333333,19.7065777778,33.5879333333,14.9101333333,24.5244666667,48.8852333333,29.441625
826.30,25.0524666667,45.8102,40.5784666667,34.6291,19.2101333333,19.4748622222,33.5484,14.7794666667,24.4494666667,48.3165666667,29.0485416666
826.61,24.736,45.6786,40.2252666667,34.2609,18.9855333333,19.2192711111,33.3372,14.4710666667,23.8804,48.1279333333,28.764375
826.91,24.5560444444,45.5736666667,40.1230333333,33.9935666667,18.8722,19.0342711111,32.9755333333,14.4418333333,23.8105333333,48.1620333333,28.40875
827.21,23.8396444444,45.0177333333,39.8762,33.2980333333,18.0125333333,18.2919022222,32.2667333333,13.6107333333,23.0341333333,48.1680666667,27.9443333333
827.51,23.3767333334,44.758,39.7086666667,32.7446,17.4160666667,17.8884888889,31.7301333333,13.1705333333,22.4915333333,47.8180666667,27.3809166667
827.82,22.6039777778,44.3145333333,38.8935333333,32.2045333333,16.8473333333,17.6683022222,31.207,12.8531666667,21.8843333333,47.0751,26.8037083333
828.12,22.5553555556,44.2602,38.8330666667,32.0343666667,16.9600666667,17.9369177778,31.2881333334,13.1379666667,21.8920666667,46.8791,26.9053333334
828.42,22.5186,43.9637333333,38.9737333333,31.8205,17.1864666667,18.3410066667,31.4046,13.6695333333,22.1720666667,46.9363666667,26.8884583333
828.72,22.5213555555,44.0111333333,38.9013333333,31.8420666667,17.3866,18.5259088889,31.2436666667,14.0931,22.4076,46.7953666667,26.9314583333
829.02,21.9330666667,43.1660666667,37.9986,31.0704666667,16.7884666667,17.8839911111,30.6445333333,13.6379333333,21.7452,45.8524333333,25.9578333333
829.33,21.5331333333,42.9078,37.5629333333,30.7198333333,16.4202,17.46036,30.1960666667,13.4005666667,21.0924,45.6358666667,25.6266666667
829.63,22.0475333333,42.965,37.8841,30.9301333333,16.8601333333,17.9057133333,30.4994666667,13.7765666667,21.6603333333,46.0549666667,26.3770833333
