wavelength,Back_ConCinm,Belly_ConCinm,Breast_ConCinm,Crissum_ConCinm,Crown_ConCinm,DorTail_ConCinm,Patch10_ConCinm,Patch11_ConCinm,Rump_ConCinm,Throat_ConCinm,WingTip_ConCinm
245.30,3.931875,4.01825,1.69983333333,2.52633333333,4.73741666667,10.6455,6.06875000001,1.49191666667,7.04933333333,2.00308333333,10.5741666667
245.67,4.10408333333,3.83983333333,2.1625,2.805,4.68958333333,10.6154166667,6.27458333334,2.15141666667,7.00966666666,2.33666666667,10.5556666667
246.05,4.95108333334,4.23333333333,2.93558333333,3.61166666667,4.93883333333,10.8594166667,6.98633333334,2.96516666667,7.55874999999,3.04416666667,11.111
246.42,5.73220833333,4.6585,3.67916666667,4.39808333333,5.32325,11.2939166667,7.79433333333,3.69708333333,8.08625,3.85883333333,11.8821666667
246.79,6.40241666666,5.23375,4.71983333333,5.33733333333,6.11633333333,12.0876666667,8.64008333334,4.6825,8.63591666665,4.69066666667,12.6221666666
247.17,7.11545833334,5.66391666667,5.66791666667,6.16583333334,6.59091666666,12.4809166666,9.17199999999,5.4955,9.08391666667,5.33466666667,13.1664166666
247.54,6.57495833334,5.06216666667,5.22383333333,5.5065,5.95466666667,11.7511666667,8.51316666667,4.7395,8.45091666668,4.78325,12.6615
247.92,6.60974999999,4.86491666667,5.25066666667,5.49725,5.80783333333,11.5016666667,8.57283333333,4.52558333333,8.39058333333,4.68641666667,12.9483333333
248.29,6.223,4.5465,5.0645,5.1835,5.607,11.3155,8.3475,4.144,8.211,4.5185,12.649
248.67,5.85545833333,4.356,4.55941666667,5.0085,5.282,11.013,8.17908333332,3.89316666667,7.95116666667,4.23683333333,12.0543333333
249.04,6.45354166667,4.92666666667,5.14633333333,5.50633333333,5.8305,11.614,8.75825,4.41158333333,8.59983333335,4.76816666667,12.3416666667
249.42,6.66629166666,5.06408333333,5.36208333333,5.80516666667,5.9465,12.0341666667,9.04750000001,4.47225,8.88333333332,4.95725,12.4196666667
249.79,6.70954166667,5.0695,5.39166666666,5.7635,5.94125,12.1135833333,9.25466666667,4.23908333333,9.20091666667,4.90833333333,12.4608333333
250.17,7.01079166666,5.33516666667,5.75966666667,6.10375,6.25116666666,12.7301666667,9.60683333334,4.37433333333,9.67391666665,5.26816666667,12.8596666667
250.54,7.21120833333,5.64908333333,5.79891666667,6.01675,6.56316666666,13.0585833333,9.59575000001,4.50758333333,9.90999999999,5.21858333333,12.6860833333
250.92,7.47133333333,6.05183333333,5.58633333333,6.16433333333,6.74766666668,13.1418333333,9.51499999999,4.52216666667,10.3181666667,5.40725,12.6815
251.29,7.55129166668,6.08775,5.40566666667,6.17966666666,6.86691666667,13.1980833333,9.48049999999,4.31275,10.5086666667,5.19475,12.53775
251.66,8.10995833333,6.49575,5.80866666667,7.13233333333,7.40616666666,13.7119166667,10.1430833333,4.87041666667,11.193,5.99316666667,12.9581666667
252.04,8.66437500001,7.22366666667,6.11975,7.73324999999,8.12958333333,14.5889166667,10.7958333333,5.616,11.6679166667,6.79883333333,13.1678333333
252.41,9.32879166666,8.10233333332,6.78083333333,8.45458333332,8.73175000001,15.074,11.5475833333,6.22691666666,11.8594166667,7.34075,13.7984166667
252.79,10.3357083333,8.67433333333,7.79808333333,9.26250000002,9.32116666667,15.91375,12.2911666667,6.8925,12.5794166667,8.38033333333,14.867
253.16,9.41391666667,7.86766666667,7.02016666667,8.86458333332,8.69141666667,15.0786666667,11.5389166667,6.26791666667,11.7778333333,7.7185,14.273
253.54,8.81066666667,7.42700000001,6.35733333334,8.58108333333,8.32133333333,14.6361666667,11.1070833333,5.81341666666,11.2401666667,7.17291666667,13.8989166667
253.91,8.96829166668,7.76633333334,6.31166666667,8.7895,8.31475,14.84225,10.9466666667,5.71375,11.2179166667,7.15583333333,14.1210833333
254.28,8.91225,7.69416666667,6.625,8.732,8.39025000001,15.0530833333,11.01,5.87208333333,11.1048333334,6.79566666667,14.07225
254.66,8.00774999999,6.40625,6.20683333333,8.18716666666,7.44283333332,14.4405833333,10.3735,4.91766666667,10.4929166667,6.00733333333,13.70275
255.03,7.88466666666,5.77499999999,6.32866666667,7.99699999999,6.77033333334,14.4588333333,10.24675,4.33833333333,10.394,5.656,13.79325
255.41,8.21329166667,6.33916666667,7.00875,8.42791666667,7.19791666667,15.393,10.67675,4.94166666667,10.90975,6.49191666667,14.35225
255.78,7.78862500001,6.24424999999,6.68458333333,7.98275,6.73675000001,15.2194166667,10.0865,4.76716666667,10.3925,5.94608333333,13.9956666667
256.15,7.08604166668,5.05008333333,5.75525,7.13541666667,5.57333333333,13.9369166667,9.28116666666,3.7385,9.9865,5.0045,13.2546666666
256.53,7.00825000001,4.38441666667,5.39033333333,6.29116666668,5.00008333332,13.3034166667,9.02408333333,3.31841666666,10.0226666667,4.56466666666,13.22825
256.90,6.71645833333,4.46841666667,5.11366666667,5.84316666666,5.0295,12.6191666667,8.78941666666,3.12858333333,9.75033333334,4.42616666666,12.956
257.28,6.700875,4.5685,5.1505,5.51125000001,4.89116666667,12.2753333333,8.71925,3.35991666667,9.41533333335,4.771,13.0158333333
257.65,6.79833333333,4.611,5.49358333333,5.38116666667,4.95925,12.2974166667,8.99125000001,3.92475,9.32858333335,5.13375,12.8879166666
258.02,6.84870833334,4.7075,5.58116666667,5.28675,5.17083333334,12.0171666667,9.19758333334,4.35,9.072,5.44616666667,12.64975
258.40,6.53041666667,4.49883333333,4.98475,4.85216666667,4.636,11.39075,9.01458333334,4.03375,8.61574999999,5.3465,12.1138333333
258.77,6.33391666667,4.40383333334,4.75775,4.6665,4.42191666667,10.99675,8.93899999999,3.82716666667,8.21300000001,5.2575,11.8505833334
259.15,5.87016666667,4.02783333333,4.25333333334,4.22058333334,4.13541666666,10.375,8.64041666667,3.53783333333,7.62766666666,4.80525,11.4074166667
259.52,5.54945833333,3.61008333333,3.80633333334,3.84225,3.6825,9.67233333333,8.23366666666,3.15775,7.00925,4.28575,11.0358333333
259.89,5.744625,3.598,4.03125,3.96566666667,3.7405,9.69908333332,8.37316666666,3.25308333333,7.11316666667,4.43891666667,11.2013333333
260.27,5.86983333333,3.7,4.16116666667,3.98283333333,3.83166666666,9.82108333332,8.56391666666,3.398,7.08999999999,4.63041666667,11.40475
260.64,5.71758333333,3.76308333333,4.10058333333,4.05733333333,3.863,9.97191666667,8.54641666668,3.4635,6.96208333334,4.6135,11.3566666667
261.01,5.57716666667,3.571,4.00966666667,3.93658333333,3.53575,9.79808333334,8.39275000001,3.2515,6.70075,4.29141666667,11.18425
261.39,5.718125,3.59,4.03808333333,4.02966666667,3.61191666666,9.97900000001,8.50475000001,3.27441666667,6.67108333332,4.29541666667,11.2789166667
261.76,5.82758333334,3.63,4.004,4.06391666667,3.49875,9.88583333333,8.41891666668,3.15058333333,6.68674999999,4.31791666667,11.4013333333
262.13,5.86275,3.565,4.04691666667,4.17133333333,3.29816666667,9.99758333334,8.35141666667,3.00733333333,6.73883333333,4.22275,11.5164166667
262.51,5.93754166668,3.69733333334,4.01775,4.22608333334,3.43591666667,10.0991666667,8.24416666666,3.00933333333,6.82866666666,4.29883333333,11.80875
262.88,6.12024999999,3.84941666667,4.0525,4.57475,3.66775,10.5138333333,8.34808333333,3.22875,7.11791666666,4.49508333333,12.1825
263.25,6.18641666667,4.02375,4.05591666667,4.64391666666,3.57266666667,10.86675,8.12391666666,3.24633333333,7.12091666667,4.50691666667,12.2401666667
263.63,5.931875,3.88375,3.8575,4.45833333333,3.37583333333,11.0949166667,8.08158333334,2.96483333333,7.02983333333,4.37425,12.15525
264.00,5.85629166668,3.91341666667,3.61358333333,4.38225,3.62283333333,11.3095833333,8.01458333332,2.94358333333,7.05374999999,4.34925,12.0783333333
264.37,5.31154166667,3.66566666666,3.15941666667,4.029,3.39525,10.9031666667,7.26725000001,2.49608333333,6.63825,3.75383333333,11.5959166667
264.75,5.062,3.43858333333,2.82375,3.67966666667,3.22208333333,10.5420833333,6.81333333334,2.16941666667,6.54766666667,3.51233333333,11.20625
265.12,4.69179166667,2.969,2.38516666667,3.1705,3.06225,10.38475,6.40941666666,1.9385,6.37516666667,3.11141666667,10.86075
265.49,4.331125,2.66491666667,2.35516666667,2.79075,2.56325,9.81316666668,6.03608333333,1.45566666667,6.06483333333,2.49075,10.3840833333
265.87,4.45375,2.72583333333,2.23633333333,2.94733333333,2.712,9.67525,5.96516666667,1.563,6.13925,2.38691666667,10.2825833333
266.24,4.59175,2.69,2.24466666667,3.00791666667,3.16258333333,9.64666666666,6.08416666667,1.6585,6.22500000001,2.5945,10.1374166667
266.61,4.464,2.20666666667,1.96008333333,2.84533333333,2.95975,9.28466666666,5.84033333333,1.1275,5.99458333333,2.21125,9.71183333333
266.98,4.545125,2.44383333333,2.00391666667,2.76941666667,3.06533333333,9.01824999999,5.712,1.06133333333,6.07975000001,2.22383333333,9.42400000001
267.36,4.530125,2.4015,1.991,2.79958333333,3.19383333333,8.97383333333,5.77575,1.04691666667,6.18633333334,2.27425,9.5895
267.73,4.29316666667,2.11841666667,1.81741666667,2.584,2.88475,8.61016666669,5.57708333333,0.658,5.946,1.99808333333,9.35650000002
268.10,3.74870833333,1.82608333333,1.66808333333,2.2755,2.33466666667,8.073,5.36358333333,0.268166666667,5.52533333333,1.54983333333,8.79066666666
268.48,3.5305,1.52483333333,1.50908333333,2.22691666667,2.05616666667,8.07716666666,5.31891666667,0.166749999999,5.39266666666,1.40825,8.63200000001
268.85,3.53566666667,1.408,1.52725,2.24666666667,2.02375,8.09099999999,5.2785,0.230916666667,5.28233333334,1.42733333333,8.52966666668
269.22,3.65333333333,1.43941666667,1.43183333333,2.45458333333,2.11358333333,8.06433333333,5.269,0.371333333332,5.23483333333,1.54558333333,8.60233333332
269.59,3.522625,1.20691666667,0.996333333334,2.26958333333,2.05191666667,7.96066666668,5.093,0.313749999999,5.16308333333,1.51683333333,8.41083333334
269.97,3.0705,0.811666666667,0.829750000001,1.84783333333,1.72475,7.69191666666,4.98908333333,-0.13025,4.87675000001,1.19925,8.12325
270.34,3.03145833334,1.00741666667,0.957833333332,1.95116666667,1.72075,7.78341666668,5.21841666667,0.0533333333326,4.99858333334,1.31983333333,8.22333333335
270.71,3.33583333333,1.51858333333,1.51516666667,2.44683333333,2.06791666666,8.27875000002,5.77058333333,0.808666666667,5.385,1.88375,8.91691666667
271.09,3.50970833333,1.72825,1.80841666667,2.66416666667,2.13608333333,8.59074999999,6.34108333333,1.15666666666,5.50191666667,2.15958333334,9.266
271.46,3.509,1.73433333333,1.75691666667,2.66933333333,2.18575,8.44299999999,6.37966666667,1.26708333333,5.48341666667,2.334,9.09099999998
271.83,3.45883333333,1.63908333333,1.56658333333,2.54825,2.10791666667,8.22658333333,6.15641666667,1.17991666667,5.42991666667,2.35308333333,8.94366666668
272.20,3.94545833333,2.18383333333,1.91666666667,2.96716666667,2.49408333333,8.64966666667,6.429,1.5605,5.84858333333,2.88733333333,9.47908333335
272.58,4.13208333334,2.50125,2.14325,3.20775,2.7025,8.65208333333,6.68,1.63825,6.02166666667,3.01233333333,9.57791666667
272.95,4.25883333333,2.68175,2.18308333333,3.3795,2.79466666666,8.70758333333,6.83066666666,1.71058333333,6.04066666666,3.13308333333,9.72316666668
273.32,4.570875,2.97925,2.55466666666,3.84075,3.19158333333,9.16516666666,7.40125,2.05291666667,6.45716666666,3.61641666667,9.93508333333
273.69,4.91275,3.52025,3.13016666667,4.41983333334,3.696,9.61991666666,7.93116666667,2.39458333333,6.96633333333,4.22633333333,10.4031666666
274.06,4.78816666667,3.33408333334,2.89625,4.355,3.54041666667,9.45783333333,7.71933333333,2.22466666667,6.88066666666,4.10575,10.2175
274.44,4.98741666667,3.30708333333,2.99525,4.49433333333,3.56383333333,9.47074999999,7.76141666666,2.25016666667,6.8435,4.01525,10.2496666667
274.81,4.97620833333,3.19325,2.87541666667,4.4085,3.64508333333,9.37666666666,7.73858333333,2.0675,6.66991666668,3.79441666667,9.86308333332
275.18,5.10979166667,3.19116666667,2.76066666667,4.53133333333,3.77941666667,9.43591666667,7.44316666668,1.99908333333,6.63324999999,3.77633333333,9.68316666667
275.55,5.42608333333,3.46841666667,3.09125,4.98408333333,4.09383333333,9.80941666668,7.88999999999,2.14116666667,6.95008333334,4.01758333333,10.0741666667
275.93,5.78108333334,3.93691666666,3.62141666667,5.58791666667,4.79258333334,10.3335,8.32658333333,2.78541666667,7.56475000001,4.52741666667,10.6826666667
276.30,5.52466666667,3.46183333333,3.14916666666,5.18775,4.62058333333,10.1245,7.97241666667,2.54066666667,7.27091666666,3.96725,10.2964166666
276.67,5.313625,3.188,2.82333333333,4.96633333334,4.53491666666,10.2098333333,7.56166666666,2.33233333333,7.04266666666,3.70375,9.98166666667
277.04,5.05270833333,2.74225,2.5675,4.71408333333,4.27891666667,10.0485833333,7.14566666667,2.01116666667,6.97466666668,3.55158333333,9.72050000002
277.41,4.35670833333,2.15775,1.89333333333,3.9675,3.52958333333,9.43766666666,6.2735,1.17283333333,6.49416666666,2.82375,9.12616666667
277.79,3.97425,1.73416666667,1.30233333333,3.60258333333,3.10541666667,9.05525000001,5.89175,0.863416666666,6.08033333333,2.28558333333,8.81949999999
278.16,4.33416666667,2.2725,1.73966666667,4.0155,3.52575,9.45333333333,6.241,1.28225,6.40291666666,2.66125,9.23016666666
278.53,4.002625,2.1215,1.3515,3.77991666667,3.48033333333,9.23541666666,5.89791666667,1.10908333333,6.10466666668,2.48175,8.82175
278.90,3.67345833333,1.84475,0.982666666665,3.45891666667,3.00833333333,8.76608333334,5.37458333333,0.681166666667,5.77908333334,2.15341666667,8.5745
279.27,3.33079166667,1.29458333333,0.828583333333,3.03758333334,2.78508333333,8.47916666666,5.20333333333,0.41625,5.5555,1.72508333333,8.46141666667
279.64,2.737375,0.649500000001,0.256333333332,2.395,2.24391666667,8.07341666666,4.64591666667,-0.101833333333,4.93758333333,1.12375,7.99258333333
280.02,2.72795833333,0.562250000001,0.114499999999,2.18666666666,2.14508333333,8.15308333333,4.69241666667,-0.291500000002,4.80691666666,0.964916666667,7.77450000001
280.39,2.91420833333,0.73525,0.540416666667,2.44758333333,2.44775,8.42741666667,4.92216666667,-0.00333333333325,4.838,1.33616666667,7.88333333333
280.76,3.189,1.16816666667,0.989083333333,2.79825,2.7465,8.67508333333,5.39825,0.497999999999,5.18000000001,1.71466666667,8.31375
281.13,3.67066666667,1.6495,1.45683333333,3.154,3.11583333333,8.91158333333,5.99483333333,0.944750000001,5.49241666667,1.95283333333,8.73166666668
281.50,4.27891666667,2.05883333333,2.03116666667,3.53683333333,3.503,9.18758333334,6.59091666666,1.52708333333,5.67541666667,2.40583333333,9.29816666666
281.87,4.52975,2.208,2.208,3.47083333333,3.59075,9.31733333332,6.6415,1.608,5.79258333333,2.589,9.19741666667
282.25,4.65458333334,2.29516666667,2.173,3.54775,3.70783333333,9.34691666668,6.75475,1.80575,5.86033333334,2.7845,9.21016666668
282.62,4.732125,2.18758333333,2.31891666667,3.61833333333,3.65266666667,9.36991666667,6.937,1.96491666667,5.93441666668,2.91591666667,9.29574999999
282.99,5.22779166667,2.61525,2.79816666667,4.1195,4.186,9.82949999999,7.54658333333,2.5405,6.38291666666,3.49608333334,9.62708333334
283.36,5.4275,2.9595,2.93275,4.37758333333,4.29491666666,9.94658333332,7.80449999999,2.80991666666,6.52508333333,3.79266666667,9.66608333333
283.73,5.79733333333,3.40133333333,3.20925,4.68558333333,4.62333333333,10.1469166667,8.04283333332,3.15233333333,6.78700000001,4.1355,9.89283333332
284.10,6.08495833332,3.84683333333,3.572,4.966,4.80358333333,10.2491666667,8.26091666667,3.48491666667,6.92941666666,4.45641666667,10.16675
284.47,6.39408333332,4.24191666667,3.7595,5.29133333333,4.8915,10.3281666667,8.54666666666,3.70366666667,7.14575000001,4.69983333334,10.5803333333
284.85,6.33695833333,4.03066666666,3.53658333333,5.02841666667,4.70683333333,10.0425833333,8.34041666666,3.56025,6.903,4.47525,10.50125
285.22,6.01050000001,3.61825,3.19725,4.7265,4.41658333333,9.64050000001,7.99333333334,3.21333333333,6.54266666666,4.19891666667,10.1449166667
285.59,6.01654166666,3.82441666667,3.05816666667,4.76291666667,4.51341666667,9.69125,7.96391666667,3.23716666666,6.64899999999,4.35033333333,10.199
285.96,6.15154166667,4.03908333333,3.08533333333,4.97041666667,4.695,9.72374999999,8.11850000001,3.43458333333,6.73458333333,4.44433333333,10.4535
286.33,6.17266666667,4.06975,3.17316666667,4.94883333333,4.75075,9.75291666668,8.19750000001,3.44241666666,6.7135,4.45708333333,10.53625
286.70,5.98354166667,4.00325,2.90458333333,4.63708333333,4.61033333333,9.50316666667,8.03516666666,3.13825,6.49191666666,4.21891666667,10.4505833333
287.07,5.62658333333,3.62233333334,2.39691666667,4.17441666667,4.14766666666,9.14800000001,7.63541666666,2.78975,6.11808333333,3.75941666667,10.13125
287.44,5.4665,3.70875,2.31558333333,4.13366666667,4.07691666667,9.12641666666,7.53133333333,2.65208333333,6.13133333333,3.69733333333,10.0879166667
287.82,5.558125,3.88016666667,2.44408333333,4.27425,4.15066666667,9.26558333333,7.73083333333,2.74658333333,6.25108333333,3.80933333333,10.1934166667
288.19,5.351875,3.551,2.12675,4.22575,3.8825,9.11258333334,7.57958333333,2.54658333334,6.07675,3.59491666667,9.96375
288.56,4.99166666667,3.23433333333,1.85516666667,3.95733333333,3.61108333333,8.90308333333,7.3965,2.23166666667,5.83575000001,3.32375,9.61616666666
288.93,4.93295833333,3.15775,1.80858333333,4.00966666667,3.55041666667,9.00441666668,7.3815,2.17258333333,5.90375000001,3.41483333334,9.566
289.30,5.17158333333,3.55058333333,2.10308333333,4.3855,3.8495,9.39099999999,7.67783333332,2.5265,6.20149999999,3.74675,9.82400000001
289.67,5.02708333333,3.28225,2.16466666667,4.23791666666,3.74075,9.22633333332,7.59966666666,2.43283333334,6.09616666667,3.56691666667,9.48458333334
290.04,4.82408333333,3.04416666667,2.17225,4.05166666667,3.60366666667,9.08649999998,7.52200000001,2.39266666666,6.05449999999,3.52608333333,9.21233333333
290.41,4.764,2.96116666667,2.13775,4.05066666667,3.447,9.06866666665,7.57341666666,2.34283333333,6.20308333333,3.506,9.09791666666
290.78,4.85891666667,3.09908333333,2.33033333333,4.2935,3.50291666667,9.26683333332,7.82591666666,2.49525,6.50791666667,3.80333333333,9.2965
291.15,4.97779166667,3.33325,2.71991666667,4.55,3.74141666666,9.47816666666,8.15275000001,2.61633333333,6.81741666668,4.05766666667,9.60183333335
291.52,4.847,3.02591666667,2.54141666667,4.33891666666,3.62491666667,9.27700000002,8.156,2.53658333333,6.64566666666,3.90716666667,9.55658333335
291.89,4.6265,2.7365,2.32083333333,4.10233333333,3.45733333333,8.95066666667,7.98291666667,2.37383333333,6.54916666668,3.7245,9.35891666665
292.26,4.729125,2.87916666666,2.419,4.14491666667,3.65658333333,8.94958333334,8.18766666666,2.39091666667,6.70708333332,3.96333333334,9.48391666665
292.64,5.03266666667,3.18683333334,2.69741666667,4.47091666666,4.054,9.17475000002,8.63874999999,2.6535,7.20716666667,4.3985,9.77000000001
293.01,5.12129166667,3.35208333333,2.76025,4.49675,4.00958333333,9.02208333332,8.90416666666,2.52458333334,7.20458333333,4.48858333333,9.74775000001
293.38,5.1975,3.42383333334,2.78208333333,4.43358333333,4.0285,9.03541666668,9.02491666667,2.56925,7.32883333332,4.62291666667,9.82441666667
