wavelength,Back_DigCarf,Belly_DigCarf,Breast_DigCarf,Crissum_DigCarf,Crown_DigCarf,DorTail_DigCarf,Patch10_DigCarf,Rump_DigCarf,Throat_DigCarf,WingTip_DigCarf
773.81,8.14786666667,20.6944153846,16.4486666667,25.9338666667,8.45136666667,9.77759999998,15.0326333333,11.7284666667,7.34993333333,11.0632
774.12,7.58750000001,20.0381846154,15.7573333333,25.5116666667,7.69666666667,9.10873333333,14.4725333333,11.0415333333,6.78493333333,10.3047333333
774.43,8.05866666667,20.3781230769,16.0393333333,25.8926666667,7.75876666667,9.55126666667,14.8237666667,11.5202,7.39926666667,10.6365333333
774.74,8.04493333334,20.1638820513,15.7609333333,26.0040666667,7.28289999999,9.17759999999,14.7509,11.5544,7.25973333333,10.1088666667
775.05,8.22533333333,20.4694871795,16.1642666667,26.6948666667,7.67136666667,9.49760000001,15.3332333333,12.0235333333,7.8122,10.1596666667
775.36,7.8411,20.4301076923,16.3765333333,26.8092666667,7.54156666667,9.37239999999,15.4351,11.7168,7.51300000001,9.83353333333
775.67,8.22646666666,21.0101230769,16.9426666667,27.2042666667,7.95533333333,9.49846666665,15.9754,12.1574,7.9338,10.1990666667
775.98,7.96329999999,21.1523282051,16.9914666667,27.5799333333,8.02679999999,9.14760000001,15.8803333333,11.6238666667,7.58,10.0854
776.30,8.31996666667,21.3273948718,17.1966666667,27.7998,8.39789999999,9.43586666667,16.2516333333,11.7996666667,7.57993333334,10.5593333333
776.61,8.00846666667,21.5506307692,17.0973333333,27.8914666667,8.26476666667,9.49960000001,16.2758333333,11.7002666667,7.38359999999,10.3660666667
776.92,7.27099999999,21.1581538462,16.6818,27.1298666667,7.694,9.06339999999,16.2136,11.3092666667,7.08466666667,9.76333333334
777.23,7.5662,21.325174359,16.9564666667,27.0216,7.96103333334,9.15046666667,16.4017,11.5742666667,7.6312,10.1548666667
777.54,7.92203333334,21.6926974359,17.0565333333,27.5925333333,8.35476666668,9.47419999999,16.6667,11.7282666667,7.81393333334,10.5207333333
777.85,8.22593333332,21.852148718,16.9674666667,28.0162,8.43823333333,9.5882,16.8384333333,11.6502,7.79386666667,10.5584666667
778.16,8.70943333333,22.4382358974,17.4188666667,28.3824666667,9.19509999999,10.2439333333,17.4063666667,12.1258666667,8.23146666666,11.22
778.47,7.75306666667,21.6922358974,16.3925333333,27.4199333333,8.03983333333,9.1724,16.7307666667,11.0019333333,7.12260000001,10.4176
778.78,6.75743333333,20.4825692308,15.1898,26.9318666667,7.0669,8.10186666667,15.7516333333,10.0936,6.20886666667,9.51626666668
779.09,6.76403333333,20.3607794872,14.9078666667,27.3406666667,7.01423333334,8.20966666667,15.3027666667,9.95780000001,6.08739999999,9.42073333335
779.40,6.30766666667,19.6739128205,14.2558,26.6194666667,6.43083333334,7.77253333333,14.8269666667,9.5912,5.56073333332,8.95706666666
779.71,5.92893333333,19.3574307692,13.5668666667,26.7197333333,5.71393333333,7.52653333334,14.4082666667,8.98106666666,5.02126666668,8.48186666667
780.02,6.39373333333,19.388651282,13.6429333333,27.1706666667,6.21776666667,7.64833333334,14.8477666667,9.32806666667,5.42246666667,8.89759999999
780.33,7.20169999999,20.4257589743,14.2355333333,28.1301333333,6.95250000001,8.31359999999,15.4969666667,10.0236666667,6.01093333333,9.50440000001
780.64,7.9872,21.4447692308,15.1385333333,29.6593333333,7.88610000001,9.16940000001,16.4165666667,10.6071333334,6.56006666666,10.2822
780.95,8.92490000001,22.4018307692,16.1266666667,30.1870666667,8.78523333334,10.0131333333,17.0433666667,11.5994666667,7.23046666667,11.1724666667
781.26,8.88283333333,22.4371692308,16.1566,30.1893333333,9.14563333333,10.0839333333,16.8269666667,12.0346666667,7.32399999999,11.4932
781.57,8.81403333333,22.1825948718,16.0169333333,30.1688666667,8.97243333333,9.72539999999,16.6165,11.6956,7.48553333333,11.4843333333
781.88,9.48559999999,22.3965025641,16.3832666667,30.4934,9.50909999999,10.1679333333,16.5169666667,12.0367333333,7.94226666667,12.1418
782.19,10.7622666667,23.6804102564,17.4816,31.5352666667,10.6781666667,11.2775333333,17.8337666667,13.2808666667,9.10606666666,13.3281333333
782.50,10.5859666667,23.5524615385,17.2762666667,31.2432,10.3853,11.0477333333,18.2396333333,13.0694,8.94706666666,13.0852666667
782.81,10.7591333333,23.5691333333,17.3750666667,31.4301333334,10.1229,10.9756666667,18.0673666667,12.6651333333,9.1472,12.9965333333
783.12,11.3344666667,24.0950820513,18.5358666666,32.0582666667,10.7238333333,11.3885333333,18.6223,13.1822,10.1352,13.7548
783.43,11.1587333333,24.4957846154,18.6876666667,32.1910666667,10.6562,11.6967333333,18.6023333333,13.2345333333,10.2637333333,13.9538666667
783.74,11.2779333333,24.3630153846,18.8989333333,32.3375333333,10.65,11.9392,18.6721333333,13.1950666667,10.4176,14.2628666667
784.05,11.1398666667,24.3712717949,18.8769333333,31.9654666667,10.2223333333,11.9487333333,18.6016,13.1720666667,10.3085333333,14.0172
784.36,11.1244333333,24.620625641,19.0189333333,32.5014,10.1550333333,12.0310666667,19.0878333333,12.9546666667,10.4934666667,14.1421333333
784.67,11.0574666667,24.7373948718,19.1154,32.7942666667,9.79496666667,11.652,19.2384333333,12.3960666667,10.3749333333,13.8430666667
784.98,10.6301666667,24.8598153846,19.0739333333,33.1898666667,9.46830000001,11.5889333333,18.9604333333,12.1862666667,9.99993333334,13.6083333333
785.29,10.5265333333,25.3666051282,19.3776666667,33.5728,9.29983333333,11.9510666667,19.2161666667,12.1903333333,10.1077333333,13.5188666667
785.60,10.2587,25.5729282051,19.3260666667,33.7366,9.00726666667,11.8591333333,18.9710666667,11.6847333333,9.73533333332,13.3994666667
785.91,10.6772666667,26.1071282051,20.0358,34.6882,9.5793,12.4382,19.5643666666,12.3247333333,10.2536666667,14.2106
786.22,11.0107333333,26.563374359,20.4255333333,35.0237333333,10.1093333333,12.9372,19.9972,12.5827333333,10.4786666667,14.8169333333
786.53,10.5032666667,26.0889384615,19.6898,34.7205333333,10.0439333333,12.6602666667,20.0294,12.0574666667,9.58153333334,14.1820666667
786.84,11.3659,26.4235641026,20.1201333333,35.1144666667,10.6701333333,12.8178666667,20.5270666667,12.3024,10.2519333333,14.662
787.14,11.1442333333,26.3294102564,19.9545333333,34.9573333333,10.7156,12.6064666667,20.3465333333,12.1124,10.1874,14.4179333333
787.45,11.5632,26.7527692308,20.2238,35.218,10.9673666667,12.869,20.7325666667,12.5112,10.5872,14.9160666667
787.76,10.8575666667,26.1709384615,19.4079333333,34.1854666667,10.1024,11.9778,19.9282,11.9501333333,9.89213333333,14.1465333333
788.07,10.9329,26.2419435897,19.4162,34.1790666667,10.2754,12.095,19.8498666667,12.0785333333,9.90733333334,14.5226
788.38,10.7942,26.089825641,19.233,33.8411333333,10.2026333333,11.5018666667,19.6407666667,11.8152666667,9.68666666666,14.3435333333
788.69,10.7520666667,26.2800769231,19.2506666667,34.5201333333,10.6207,11.4520666667,19.8361,11.9934,9.69633333333,14.4545333334
789.00,10.6452666667,26.172825641,19.2642,34.5085333333,10.4969666667,11.5925333333,19.9258333333,12.1802,9.77493333334,14.3768
789.31,10.6206,26.5167435897,19.2868666667,34.4117333333,10.497,11.6371333333,19.9101333333,12.0191333333,9.72766666667,14.2377333334
789.62,10.2120333333,26.6040820513,19.1687333333,34.4912666667,10.0458,11.4646666667,19.4756666667,11.7970666667,9.45259999999,13.9238
789.92,11.2408666667,27.9077794872,19.9942666667,35.3094666666,10.7090333333,12.2522,20.1482333333,12.4847333333,10.4678,15.077
790.23,11.0413333333,28.4924666667,20.2746666667,35.8341333333,10.7012333333,12.6232,20.5191666667,12.6827333333,10.4804666667,15.4638666667
790.54,10.3229,27.9034,19.5632666667,35.3137333333,9.58179999999,11.9127333333,20.0122,11.7896,9.20659999999,15.1536666667
790.85,9.75863333333,27.4834102564,18.9716666667,34.7319333333,9.25683333334,11.5774,19.6613,10.8561333333,8.38506666667,15.0956666667
791.16,10.1436,27.8257846154,19.2606666667,35.5640666667,9.50293333334,12.3708,20.0828666667,11.0898,8.60413333333,15.5896
791.47,9.98033333333,27.8898666667,19.2874666667,35.379,9.07186666667,12.5686,20.5424,10.7319333333,8.15026666666,15.2156666667
791.78,9.94286666667,27.9374564103,19.3210666667,35.4839333333,8.62556666669,12.789,21.0920333333,10.3896666667,7.85613333333,15.4166666666
792.08,10.3512333333,28.7833948718,20.2162,35.4205333333,8.9832,13.3196666667,22.3370666667,10.5842666667,8.76053333333,16.1161333333
792.39,10.3555666667,29.2339230769,20.6837333333,35.5007333333,9.34016666665,13.2855333333,22.5298333333,10.7144666667,9.28553333333,16.4172666667
792.70,9.72736666666,28.3368205128,19.9585333333,34.7066,8.75086666667,12.2292,22.2429333333,9.96553333333,8.44033333333,15.9282
793.01,9.7636,27.8051333333,19.4312666667,33.9293333333,8.80106666666,11.9151333333,22.4905333333,10.1405333333,8.24933333333,15.8958666667
793.32,8.9303,26.9316051282,18.8889333333,32.8571333333,7.94330000002,10.9456666667,22.0222333333,9.37893333333,7.47413333333,15.0310666667
793.62,9.04520000001,26.8404,18.8502,32.3545333334,7.8816,10.4380666667,21.9746666667,9.44553333333,7.42640000001,14.9214666667
793.93,9.76196666666,27.2554153846,19.4098,32.6022,8.73233333335,10.8382666666,22.3608,10.0872666667,8.43733333333,15.5735333333
794.24,9.13766666666,26.8306717949,19.1988,32.6477333334,7.9429,10.3122,21.7855666667,9.59253333333,8.10573333333,15.0440666667
794.55,9.24499999999,27.0445179487,19.6327333333,32.2994,7.94553333334,10.068,22.143,9.32646666667,8.15646666667,15.1904
794.86,9.77043333332,27.4549025641,19.9661333333,32.3742,8.43963333333,10.0979333333,22.6105,9.53726666667,8.76053333334,15.7783333333
795.16,10.0567,27.6476769231,20.0333333333,32.3906,8.84643333332,10.4514,22.4539,9.99673333333,9.21419999999,16.1618666667
795.47,9.62483333332,26.920174359,19.4574,31.8524,8.3182,10.0368666667,21.6584666667,9.38706666666,8.45560000001,15.7386
795.78,9.85000000001,26.8092307692,19.3066666667,31.5666666667,8.29666666666,10.34,21.6833333333,9.20666666667,8.38666666667,15.66
796.09,10.3686333333,27.2572666667,19.8041333333,31.6830666667,8.7607,10.9980666667,21.5786333333,9.62160000001,9.29546666667,16.1971333333
796.40,10.5201,27.8639384615,20.6018666667,32.0902,9.30656666667,11.5212,22.2801,10.0293333333,10.0426,16.5914
796.70,10.6635,28.0360102564,20.8142,32.0512,9.93266666667,11.9935333333,22.2275333333,10.9166,10.3718666667,16.8461333333
797.01,11.4402,28.2947333333,21.5987333333,32.3558666667,10.7702333333,12.5373333334,22.8286333333,11.4822,11.0679333333,17.5922
797.32,12.7456666667,29.7708102564,23.0035333333,33.8360666667,12.1286666667,13.9731333333,24.3910666667,12.8502,12.4974666667,18.9683333333
797.63,14.1368333333,30.7169179487,24.1658666667,34.7262666667,13.6347,15.0048666667,25.6204333333,14.2144,13.6831333334,20.1231333333
797.93,14.0925333333,30.7878205128,24.3400666667,34.9364,13.8776,15.093,25.6794,14.6236666666,13.9395333333,20.2933333333
798.24,14.5445666667,31.2358307692,25.08,35.5272666667,14.6196,16.0104,26.1508666667,15.3444666667,14.3976666667,20.8618666667
798.55,15.2569333333,32.1565948718,26.0895333334,36.4046666667,15.6816333333,16.9418,27.3101666667,16.1657333333,14.8921333333,21.6253333333
798.85,15.2192666667,32.0572717949,26.0007333333,36.6496666667,15.4569666667,16.5069333333,27.0505666667,16.0653333333,14.7604666667,21.7192
799.16,15.6942,32.5594615385,26.3868,37.3625333333,15.7607,16.5931333333,27.5481,16.3203333333,14.9982,22.5322666667
799.47,16.2588333333,32.9340307692,27.0884666667,37.8198666667,16.6244333333,17.4682666667,28.1786333333,16.8354666667,15.3726666667,23.27
799.78,17.0664666667,33.3567282051,27.7069333333,38.4005333333,17.3319,18.1528,28.4074333333,17.2327333333,15.8810666667,23.8429333333
800.08,16.7611333333,33.2427846154,27.9971333333,38.1459333333,17.2373333333,18.0226,28.5351333333,16.7284666667,16.1105333333,23.8749333333
800.39,15.9278,32.5898358974,27.2456,37.4833333333,16.3178666667,17.6910666667,27.8246,16.2434666667,15.2339333333,23.1105333333
800.70,14.5788666667,31.4576923077,26.0745333333,36.3629333333,14.8251666667,16.6165333333,26.8743666667,15.0711333333,13.8024,21.3456666667
801.00,13.6619,31.3274820513,25.3998666667,35.5978,13.8202666667,16.2390666667,27.3278,14.5208666667,13.3571333333,20.8234
801.31,13.4253666667,30.6984358974,24.8600666667,35.156,13.9448333333,15.9631333333,27.2861666667,14.2366,12.8776,20.3197333333
801.62,13.3577666667,30.2113589744,24.5554666667,34.9086666667,13.5647666667,15.7856,26.8493666667,14.5108666667,12.7810666667,19.9104666666
801.92,13.1667333333,29.9061846154,24.504,34.2439333333,13.1098,15.5042,26.6462,14.309,13.0488666667,19.2194
802.23,14.3765333333,30.5901384615,25.1878666667,34.6922,14.1328333333,17.0984,27.5540333333,15.6115333333,14.0849333333,20.0960666667
802.54,14.3196333333,30.6645948718,25.4105333333,34.6457333333,14.5249,17.504,27.9791,16.0306,14.2430666667,19.9354666667
802.84,13.551,30.9541333333,25.2177333333,34.5561333333,13.7856666667,16.5914,28.6516666667,15.9630666666,13.7101333333,19.221
803.15,12.8260666667,30.9022871795,24.9872,34.1006666667,13.2437333333,16.1124666667,28.6402,15.439,13.1372666667,18.4654666667
803.46,14.4388333333,32.3796974359,26.4219333333,35.5612,14.7426333333,18.2278666667,30.0422333333,16.7764666667,14.4725333333,19.7553333333
803.76,14.8343666667,32.6334051282,26.9684666667,36.2936,15.4005,18.675,30.5870333333,16.9978666667,15.0859333333,20.2852
804.07,15.9237666667,33.0085794872,28.2101333333,36.9210666667,16.5392666667,19.6388666667,31.5231333333,17.8819333333,16.33,21.5927333333
804.38,16.5610666667,32.9560410256,28.6401333333,37.0686,17.5071333333,20.1948,31.2141333333,18.4896666667,16.7844,21.6319333333
804.68,16.8799,33.2954820513,28.9667333333,37.1853333333,17.6961,20.4582666667,31.4233666667,18.8259333333,17.6678666667,22.0588
804.99,17.7645333333,33.9411641026,29.4333333333,37.6853333333,18.4502333333,21.1574666667,32.1403666667,19.5798666667,18.8664,23.155
805.30,18.3548333333,34.5222,30.0586,37.9083333333,18.9854666667,22.1544,32.7106666667,20.658,19.8434,24.4183333333
805.60,19.5870333333,35.2235179487,31.3149333333,38.2951333333,20.4395,23.0427333333,33.7653666667,22.24,21.4907333333,25.5505333333
805.91,19.5855,34.7823846154,31.2244666666,37.8394,20.8212333333,22.7747333333,33.0300333334,22.2567333333,21.5834,25.6086
806.21,20.6150333333,34.7626820513,31.5283333333,38.2386666667,21.4775,23.7191333333,32.9550333333,22.7147333333,22.1762,26.3464666667
806.52,20.1756333333,34.0830153846,30.8598666667,37.7387333333,20.8635333333,23.2492666667,32.4332,22.4882666667,21.9831333333,26.1177333333
806.83,18.9295333333,32.5025384615,29.0955333333,36.4783333333,19.3061,21.639,30.6976333333,21.5650666667,20.5316666667,24.592
807.13,19.2862,32.8877692308,29.2421333333,36.696,20.0073333333,22.1927333333,31.2508,22.2516666667,20.986,24.496
807.44,18.3672333333,32.6279282051,28.3370666667,36.0948,19.4281666667,21.5574666667,30.3538333333,21.5876666667,20.4664666667,23.8073333333
807.74,18.5553333333,32.8980717949,28.1565333333,36.3430666667,19.6914,21.7683333333,30.143,21.7680666667,20.7298,23.9731333333
808.05,18.5582666667,32.8938769231,28.2352,36.4936666667,19.6386,21.9606666667,29.9577333333,22.3759333333,20.4614,23.5524666667
808.35,17.4266333333,32.1100615385,27.7792,36.1691333333,19.3615,21.3082,29.3184333333,21.7234666667,19.3106,22.3814666667
808.66,17.0,31.466174359,27.0923333333,35.8955333333,18.9358,20.6346,28.7027333333,21.4136,18.3854666667,21.4377333333
808.97,16.0830666667,30.7495384615,26.7159333333,35.8898666667,17.9942666667,19.6053333333,27.464,20.8467333333,17.6489333333,20.5836666667
809.27,14.8172,29.6946461538,25.5483333333,35.1226,15.8065333333,18.4773333333,26.6108,19.914,16.7569333333,19.028
809.58,14.1557333333,29.249574359,25.0743333333,35.118,15.3236333333,17.9965333333,26.3122333333,20.0436666667,16.7979333333,18.3550666667
809.88,15.3430333333,30.0936717949,25.9759333333,36.3523333333,16.4630666667,19.389,27.4678666667,21.2661333333,17.6717333333,19.4422666667
810.19,14.6154333333,29.3392410257,25.412,36.273,15.9981,18.4983333333,26.7856333333,20.6227333333,17.2985333333,18.4891333333
810.49,13.3103,28.1510358974,23.8834666667,34.6276666667,14.2393666667,17.1150666667,24.9007666667,19.3528666667,16.0610666667,17.0042666667
810.80,13.6811,27.8684615384,24.089,34.8355333333,14.4460333333,17.4223333333,25.2757666667,20.4172,16.1984666667,16.9031333333
811.10,13.3190666667,26.9241076923,23.9528,34.6665333333,14.3782333333,16.7376666667,24.8557666667,20.1418666667,15.6974,16.5202666667
811.41,13.3473333333,26.7054871795,23.7680666667,34.3617333333,14.7593,17.008,24.9975666667,19.7568,16.0167333333,16.8396666667
811.71,14.8054333333,27.777174359,24.4076,34.6203333333,15.7684333333,18.25,25.4350333333,21.25,17.6946,18.1203333333
812.02,15.2329333333,27.8185384615,24.555,35.3342666667,16.8280333333,18.5985333333,25.5601,21.5583333334,18.8288666667,18.1927333333
812.32,14.0486,27.1947230769,22.6801333333,34.5828666667,16.2089,17.8827333333,24.9165,20.4100666667,17.6157333333,16.8812666667
812.63,15.6101,28.6437333333,24.0580666667,35.8672666667,18.6863,19.6354,26.6994333333,22.0944666667,18.9526666667,18.4105333333
812.93,15.8309666667,28.0556923077,23.7348666667,35.4248666667,19.0009,19.8039333333,26.3306333333,22.129,18.6087333333,18.226
813.24,14.7533666667,26.7790102564,22.8769333333,34.4042,18.1797,18.7617333333,24.7438333333,21.3035333333,17.5884,16.7692
813.54,16.2488666667,28.0919179487,24.2326,35.3497333333,19.5821666667,20.3542,26.1036333333,23.079,19.0371333333,18.1744666667
813.85,15.8577,27.5316564102,24.1055333333,35.6543333333,18.9136333333,20.3236,25.4322333333,22.6814666667,18.382,18.1968
814.15,16.0908,27.6514615385,24.3095333333,35.5646666667,19.3657,20.6748666667,24.6558333333,22.3482,18.4256666667,18.2005333333
814.46,16.7869333333,28.5163333333,25.0178,36.3368666667,19.844,21.747,25.5213333333,23.1817333333,19.0106666667,18.6274666667
814.76,17.6806666667,29.2066923077,26.2750666667,37.7196,20.9834666667,22.7677333334,25.9963333333,24.2124,20.0,19.4169333333
815.07,16.8152,27.8483641026,25.3036,37.0992,19.9649666667,21.861,25.0240333334,23.3028,18.899,18.0254
815.37,16.6274333333,27.526425641,25.0413333333,37.0555333333,19.231,21.6862666667,24.797,22.9357333333,18.0689333333,18.0254
815.68,16.8938666667,27.5261641026,25.4258666667,37.6845333333,19.2048333333,22.0271333333,24.6921,23.2939333333,17.8855333333,18.1738666667
815.98,16.0805333333,26.9708923077,24.8731333333,37.4803333333,18.4032333333,21.3036,23.0051666667,22.5197333333,17.0079333333,17.4016666667
816.29,14.5004333333,26.4265794872,23.8903333333,37.0290666666,17.0292666667,20.274,21.6799333333,21.1848,15.4996,16.2512
816.59,15.2468,26.9450102564,24.0172666667,37.3333333333,17.4762333333,20.3721333333,21.8744333333,21.7228666667,15.749,16.632
816.89,15.2049333333,27.3451333333,24.2819333333,37.4956666667,17.7179666667,20.1196,21.8717666667,21.658,15.2990666667,17.1281333333
817.20,15.2351,27.8306461538,24.5004666667,37.2712,18.2660666667,20.1258666667,22.6154,22.0991333333,15.869,16.9688666667
