wavelength,Back_SalAtof,Belly_SalAtof,Breast_SalAtof,Crissum_SalAtof,Crown_SalAtof,DorTail_SalAtof,Rump_SalAtof,Throat_SalAtof,WingTip_SalAtof
793.32,15.1203333334,49.4845,44.956,39.2613333334,12.7761666666,10.739,24.4353333334,4.5655,16.9368333334
793.62,14.5008333334,48.7151666667,44.102,38.1548333333,11.8575,9.87516666667,23.6785,4.06266666667,16.0056666667
793.93,14.2186666666,48.3801666666,44.3621666666,38.353,11.6221666667,10.0023333333,23.3556666666,3.82033333333,15.9495
794.24,13.9875,48.4196666667,44.5678333333,38.2591666667,11.457,9.96283333335,23.2471666666,4.0865,16.1603333333
794.55,14.8835,49.0783333333,45.3421666667,38.8281666667,12.5058333333,10.929,23.7993333333,5.20383333333,17.0425
794.86,15.0948333333,49.136,45.3803333333,38.493,12.527,10.9788333333,23.83,4.96766666667,16.9906666667
795.16,15.3406666666,49.8661666667,46.3626666667,38.8078333334,12.3965,10.7055,24.0635,4.69583333333,16.7883333333
795.47,15.379,49.6355,46.7325,39.4436666667,12.1721666667,10.6656666667,24.4656666667,4.74966666667,16.8973333333
795.78,15.0388333333,50.1336666667,46.951,38.727,11.4676666667,10.2646666667,24.174,4.22733333333,16.5451666667
796.09,15.5156666667,50.2276666667,46.8945,38.6093333333,12.0023333333,10.4076666667,24.7721666667,4.952,16.6905
796.40,15.9856666666,51.0871666667,47.6346666667,39.331,12.7358333334,11.147,25.5795,5.5915,17.3358333333
796.70,17.5171666666,51.8781666667,47.933,40.1723333333,13.8553333333,12.1426666667,26.3641666667,6.88616666666,18.0723333333
797.01,18.573,52.2456666666,48.3741666666,41.1226666667,14.3978333334,12.8771666667,26.877,7.68416666666,18.5848333333
797.32,18.6486666667,51.8313333334,47.7863333333,40.5076666666,14.3601666667,12.668,25.9038333333,7.3945,18.3123333333
797.63,18.5496666667,51.4413333334,47.234,40.2371666666,14.4815,12.5523333333,25.5928333334,6.86883333334,17.9685
797.93,17.7701666666,50.8685,46.7956666667,39.9061666667,13.6853333334,11.7958333333,25.1173333334,6.432,17.23
798.24,17.328,50.9741666667,46.8135,40.0433333333,12.8786666667,11.3516666667,24.8438333333,5.84433333333,16.6788333333
798.55,17.4045,50.9796666667,46.8675,40.058,13.0018333333,11.2846666667,24.8306666667,5.80566666667,16.3521666667
798.85,18.423,51.7926666667,47.4441666667,40.3586666667,13.9898333333,11.8216666666,25.2786666667,6.49233333333,17.0298333334
799.16,19.0701666667,52.0531666667,47.959,41.0991666666,14.9276666667,12.2583333334,26.1713333333,7.25833333333,17.7293333333
799.47,19.051,52.4093333333,48.332,41.2033333333,14.9615,12.0461666667,26.1305,6.8445,17.9885
799.78,18.3523333333,51.8741666667,48.0375,40.5785,14.1763333333,10.9435,25.7106666667,6.39,17.1321666667
800.08,17.6426666667,51.1661666666,47.4271666666,40.2153333334,13.422,9.92416666665,25.4245,5.8175,16.3243333333
800.39,17.3563333334,51.2228333333,47.8791666667,39.7603333333,13.1796666667,9.31566666666,25.553,5.21733333334,16.1073333333
800.70,17.8956666667,51.903,49.5108333333,40.7348333333,13.7855,9.75416666669,26.7643333334,6.07983333334,16.4288333333
801.00,18.2661666667,52.4195,50.2688333334,41.465,13.9651666667,9.93299999999,27.5,6.5725,16.5995
801.31,18.2711666667,52.2785,50.5393333334,41.2083333333,14.0506666667,10.302,27.6698333333,6.74216666666,16.7743333333
801.62,18.932,52.225,50.863,41.6126666667,14.7788333333,11.1246666667,28.1281666666,7.632,17.368
801.92,18.8661666667,52.3226666667,50.6966666667,42.1038333333,14.7266666667,11.4071666667,28.3605,7.541,17.8143333333
802.23,18.4428333334,52.4563333333,50.7218333333,42.2565,14.5435,11.421,28.5733333333,7.59083333334,18.11
802.54,18.8518333333,52.1161666667,50.2073333334,42.3236666666,14.744,12.033,28.4233333334,8.36783333333,18.6171666667
802.84,18.6786666666,52.2896666666,50.1943333333,42.4368333333,14.4325,11.9205,28.199,8.729,18.2208333334
803.15,19.7445,52.8443333334,50.3298333333,43.3636666667,15.1551666667,12.8331666666,28.8951666666,9.74183333334,19.2498333333
803.46,19.9216666667,53.2968333334,50.9361666666,43.5875,15.6188333334,13.3416666667,29.0721666667,9.6395,19.8238333333
803.76,19.9411666666,53.6805,50.8256666667,44.2345,16.051,13.896,29.3871666666,10.1875,20.3191666667
804.07,20.1536666666,53.9126666667,49.5745,43.932,16.4605,14.4013333333,29.6678333333,10.5438333333,20.6066666667
804.38,20.5565,53.7546666666,49.4465,43.5845,16.7611666667,14.8838333333,29.6056666666,11.021,21.0293333333
804.68,20.6381666667,54.1631666666,48.3428333333,43.317,16.7486666667,14.5711666667,29.1153333334,10.2025,20.816
804.99,20.0953333333,53.483,47.3876666667,41.9321666667,16.3403333333,13.9318333333,28.5171666667,9.55083333333,20.4216666667
805.30,20.2323333333,53.363,47.4876666667,41.6936666667,16.5721666666,13.7765,28.9166666667,10.0891666667,20.57
805.60,20.3006666667,53.9481666666,48.06,41.9535,16.7485,13.6748333334,29.112,10.1775,20.0136666666
805.91,19.8418333334,53.9933333334,47.8506666666,41.4863333334,16.0703333333,13.2141666666,29.1735,9.31783333333,19.2596666667
806.21,19.643,53.17,47.3836666667,41.0576666667,15.9468333333,12.86,28.6545,8.63783333333,19.1308333334
806.52,18.9591666667,52.7846666666,47.2998333333,40.2391666667,15.5135,12.3206666667,28.0871666666,8.00266666667,18.9171666667
806.83,18.1703333334,53.0496666666,46.8791666667,39.9291666667,14.7516666666,11.6313333333,27.7163333334,7.78733333333,18.5815
807.13,17.852,52.6705,46.7296666667,39.3458333334,14.8386666666,11.2108333333,26.878,7.44066666667,17.7236666667
807.44,16.8158333333,52.6858333334,47.3888333334,39.1823333334,13.951,10.191,25.8428333334,6.16233333333,16.9201666667
807.74,15.329,52.0911666666,46.3715,38.484,12.915,8.54849999999,24.6925,4.87383333333,15.2521666666
808.05,15.3558333334,52.4031666667,47.3158333333,38.9511666666,12.5313333333,8.22416666669,24.8753333333,5.103,15.0593333333
808.35,16.3323333334,53.9993333333,48.757,40.87,13.8145,9.16183333334,26.2268333334,6.26216666667,16.109
808.66,17.3385,54.4945,49.1523333334,41.5708333333,14.2353333333,10.7966666667,26.7915,6.73383333334,16.7948333333
808.97,17.2426666666,54.2066666667,48.9603333334,41.6186666667,14.2193333334,11.2126666666,27.1753333333,7.34166666667,17.1946666667
809.27,16.6006666666,54.8658333333,50.0995,42.221,14.035,10.5428333333,26.4811666667,7.24933333333,16.9315
809.58,15.9551666667,54.4038333333,50.22,42.6321666666,13.6346666667,10.9248333333,26.5245,6.84283333333,16.6835
809.88,15.6045,53.7511666667,49.6233333334,42.6171666667,13.2921666667,10.8598333334,26.105,6.33783333334,16.4095
810.19,16.0978333333,52.8438333334,49.4485,42.7438333333,14.1675,11.1341666667,26.491,6.1875,16.4768333334
810.49,16.3711666667,53.3541666667,49.8611666667,42.6833333333,14.0945,11.6266666666,27.0768333334,6.43016666667,17.3793333333
810.80,17.5383333333,52.718,49.6581666667,42.53,14.5298333334,12.1538333333,27.9146666667,7.07683333333,17.7265
811.10,17.8806666667,53.3471666666,50.5201666666,42.664,14.499,12.591,28.6333333334,7.54416666666,18.8691666667
811.41,18.5956666667,53.5455,51.0948333333,43.5001666667,15.6413333333,13.9901666666,29.4751666667,8.82866666668,20.1423333333
811.71,18.8441666667,53.3368333333,51.5105,43.5895,15.9113333333,14.9455,29.821,9.41350000001,20.4075
812.02,18.0973333334,52.7718333334,51.2516666666,42.6858333334,15.1288333333,13.5551666666,29.0413333333,8.53016666667,19.3311666666
812.32,17.6983333333,51.303,50.1268333333,41.4043333333,14.5495,12.595,28.0491666667,6.623,18.6753333334
812.63,18.149,50.8676666666,48.2465,41.233,14.1903333334,12.7076666666,28.5068333334,6.05566666667,18.4923333334
812.93,19.9671666667,52.6623333333,48.3953333334,41.1196666666,14.515,13.1475,29.3763333333,6.674,19.3291666667
813.24,21.5451666666,53.1556666666,48.7486666666,41.1316666666,14.8168333333,13.765,29.6518333333,7.254,19.6228333334
813.54,20.6176666667,52.8298333333,48.4933333333,39.9118333333,13.0466666667,12.8076666667,28.0963333334,6.6335,18.4673333333
813.85,19.6055,52.2136666666,47.3956666667,39.1741666666,12.1838333333,11.8118333333,27.5855,6.157,17.7086666667
814.15,19.0155,52.7433333333,47.0875,38.3501666667,11.9316666666,11.1236666667,27.4711666666,6.27566666667,17.8695
814.46,19.2306666667,52.6198333334,47.1015,38.313,12.1701666667,11.464,27.6848333333,6.39166666666,17.5398333333
814.76,19.466,52.28,47.3675,37.7641666667,11.7353333334,11.1603333333,27.5121666666,5.6915,17.0743333333
815.07,18.1495,51.7456666667,45.8706666666,36.3926666667,10.1351666667,8.99016666668,25.5631666666,3.51,15.4845
815.37,17.6863333333,51.6126666667,45.124,36.1141666667,10.5488333334,8.89866666668,25.1205,3.8375,15.406
815.68,17.3666666667,52.4126666667,45.93,36.3905,10.792,9.35533333334,24.5856666667,4.88016666667,15.801
815.98,17.2406666667,51.2916666667,46.1428333333,35.3606666667,11.2665,9.45433333331,24.0761666666,5.00533333334,16.0026666667
816.29,15.3528333333,49.838,45.7341666666,35.0791666666,10.745,8.09933333334,22.6783333334,3.85166666667,14.291
816.59,13.8556666667,48.7305,45.593,34.7843333333,9.92033333333,6.85516666667,21.9623333333,3.083,12.9668333333
816.89,15.565,49.556,47.0681666667,36.7446666667,11.5315,8.90183333334,23.6675,4.12233333333,14.57
817.20,15.7515,49.208,47.5361666667,37.1346666667,10.9468333333,8.448,23.2313333334,3.53766666666,13.974
817.50,15.7085,48.3573333333,46.9541666666,36.7043333334,10.729,8.07683333333,22.7583333334,2.78916666667,13.792
817.81,15.2595,47.9315,46.5073333333,36.6226666666,9.30833333333,7.34166666665,21.6855,1.54266666666,13.2925
818.11,13.8806666667,47.5418333333,45.8701666667,36.3486666667,8.73483333334,6.32566666666,20.5833333333,1.14733333333,13.0611666666
818.41,14.165,47.7956666667,47.0451666667,36.726,9.30266666668,7.01983333334,21.1541666667,1.89166666667,13.5706666667
818.72,14.3265,48.6048333334,48.0948333333,37.3236666666,9.37583333334,7.27583333334,21.2271666666,1.695,14.1911666667
819.02,14.9453333333,48.6008333333,48.1808333334,38.0213333334,9.40383333333,7.347,21.5925,1.72116666667,14.246
819.33,15.3895,49.6335,49.178,39.0363333333,10.0151666666,8.02983333333,22.4076666667,2.66816666666,14.6815
819.63,16.2085,50.5781666666,49.2363333334,39.8235,10.722,8.75883333335,23.593,3.67616666666,15.7178333333
819.93,16.7951666666,51.8446666666,49.6786666667,40.7948333333,11.7566666667,9.49883333333,24.2566666667,4.68066666667,16.6665
820.24,16.9365,52.3216666667,49.3216666667,40.8991666667,11.8693333333,9.02366666667,24.5025,5.01316666667,16.3813333333
820.54,17.167,52.1676666666,48.8778333333,40.6181666667,12.4855,9.29833333332,24.8556666667,5.4315,16.686
820.85,17.6831666667,53.0713333333,49.6908333333,41.5425,13.076,9.73933333334,25.6326666667,6.06583333333,17.1583333334
821.15,18.152,53.5228333334,49.7715,41.75,13.8438333333,10.078,26.3448333333,6.79816666667,17.609
821.45,18.8655,53.8085,50.1386666666,42.3238333333,14.4633333334,10.621,27.0265,7.4065,18.2678333334
821.76,19.0121666667,53.8325,49.9925,42.2816666667,14.624,10.6423333333,27.148,7.52283333334,18.4871666667
822.06,19.2043333334,53.8673333334,49.8788333333,42.3616666666,14.8061666667,10.7785,27.2846666667,7.78433333333,18.645
822.36,19.3571666667,53.9393333333,49.7726666666,42.3825,15.0108333333,10.912,27.348,7.96683333333,18.672
822.67,19.3593333334,54.1151666667,49.6418333334,42.4128333334,15.0451666667,10.7775,27.3115,7.982,18.6398333333
822.97,19.4963333333,54.0341666667,49.7218333333,42.6331666666,15.2205,10.9281666667,27.439,8.1545,18.904
823.27,19.4003333333,54.024,49.6841666667,42.5528333333,15.1215,10.8258333333,27.4853333333,7.9835,18.9115
823.58,19.38,54.011,49.8398333333,42.5218333334,15.2193333333,10.9451666667,27.516,7.95466666667,19.1593333333
823.88,19.5505,54.3048333334,50.1066666666,42.7846666666,15.3711666667,11.0666666667,27.6456666667,8.004,19.2343333334
824.18,19.4108333333,53.8838333333,49.7078333333,42.4505,15.2925,11.0755,27.4293333334,7.96483333333,19.1516666667
824.49,19.3555,53.6505,49.8606666667,42.397,15.2818333333,11.1815,27.3356666667,8.00716666667,19.2835
824.79,18.9248333334,53.2216666667,49.3875,41.8321666667,14.8088333333,10.8756666667,26.91,7.57983333334,18.7866666667
825.09,18.793,53.2215,49.4308333333,42.1393333334,14.6048333333,10.9268333334,26.9275,7.65166666666,18.5406666667
825.39,18.2996666667,52.8723333333,49.3165,42.1473333333,14.165,10.4875,26.859,7.233,18.1435
825.70,18.045,53.1771666666,49.518,42.1756666667,14.1298333333,10.3853333333,26.9851666667,7.0315,18.1545
826.00,18.4588333334,53.041,50.0185,42.4441666667,14.6745,10.9218333333,27.5323333333,7.44966666666,18.8148333333
826.30,18.5518333334,53.1496666667,50.2086666667,42.0935,14.883,11.0185,27.5646666666,7.64066666667,18.7288333333
826.61,18.8006666667,52.8075,50.1396666667,41.9141666667,14.9643333333,10.9311666667,27.4326666667,7.7745,18.7183333334
826.91,19.0228333333,52.7918333333,50.1856666666,41.8873333333,15.1171666667,11.032,27.4491666667,7.88166666666,18.741
827.21,19.284,53.138,50.4036666666,42.2723333333,15.2083333333,11.1263333333,27.6495,8.0665,19.0363333334
827.51,19.0988333333,53.1101666667,50.4455,42.1783333333,15.0385,10.8053333333,27.4058333333,7.78833333334,18.813
827.82,19.2313333333,53.3043333333,50.5738333334,42.2786666666,15.0836666667,10.8046666667,27.2296666667,7.50716666667,18.7821666667
828.12,19.5433333333,53.7316666666,50.7826666667,42.2898333333,15.3986666667,11.0288333334,27.4276666666,7.71016666666,19.1013333333
828.42,19.8813333333,53.8391666667,50.8868333333,42.2911666666,15.6181666667,11.3088333333,27.4978333333,7.894,19.6346666667
828.72,20.3658333334,54.2783333333,51.2328333333,42.2295,15.8555,11.652,27.4991666666,8.08516666667,19.9021666667
829.02,20.802,53.8318333333,51.5808333334,42.0686666667,16.0503333334,11.9598333333,27.7061666666,8.35116666667,19.9535
829.33,20.5906666667,53.8148333334,51.338,41.5478333333,15.3388333333,11.7221666667,27.1698333333,7.62983333334,19.1636666667
829.63,20.5666666667,54.0666666667,51.7333333334,41.7668333334,15.0888333333,11.4443333333,27.0,7.06683333333,18.7111666667
829.93,21.0141666666,54.335,51.739,42.2971666666,15.4175,12.258,27.6023333333,7.617,18.8586666667
830.23,21.5523333333,54.3208333333,51.6153333333,42.8158333333,15.9048333334,13.541,28.4345,8.87833333333,19.451
830.54,21.249,53.66,52.0398333334,42.5258333334,15.619,13.9705,28.9188333333,9.61150000001,19.6003333333
830.84,21.7156666667,53.8193333334,52.3583333334,43.1278333333,16.464,14.9016666667,29.9915,10.6913333333,20.168
831.14,21.7815,53.4581666667,51.4821666667,42.9236666666,16.4488333333,14.3563333333,29.9186666667,11.0868333334,19.4421666667
831.44,20.9838333333,52.7538333334,51.2046666666,42.6565,15.9065,13.4826666667,29.2168333334,10.413,18.4738333334
831.74,20.2411666667,52.013,50.2738333333,41.838,15.4341666667,12.7635,28.5673333333,9.57283333331,17.5568333333
832.04,19.9383333334,51.6488333333,49.781,41.4991666666,15.3143333333,12.5065,28.3745,9.71149999998,17.2976666667
832.35,18.7701666667,51.9178333334,48.6883333334,41.2521666667,13.9818333333,11.1481666667,27.7653333334,8.463,16.5798333334
832.65,18.2198333333,51.2631666667,47.6818333333,40.9248333333,13.3403333333,10.0603333333,26.9355,7.45233333333,16.064
832.95,17.8493333333,50.7378333333,46.788,40.0173333334,12.6953333333,9.64633333334,26.2911666666,7.09633333333,15.7335
833.25,17.7905,51.1858333333,47.1181666666,40.0123333333,12.5883333334,9.48816666665,26.4773333333,6.7105,15.8865
833.55,17.4861666666,51.2146666667,47.3485,39.8603333333,12.0421666667,8.51033333335,26.0575,5.84916666666,15.1891666667
833.85,17.3988333333,51.1226666667,46.9538333333,39.8553333334,12.1366666667,8.46499999999,25.8541666667,5.614,15.1141666667
834.16,17.309,50.8341666666,46.5285,39.2596666667,11.5553333333,8.28549999998,25.3836666667,5.17833333333,15.0366666666
834.46,16.6378333333,50.415,46.4676666666,38.9115,11.243,8.454,25.1883333334,4.719,15.1611666667
834.76,16.5675,50.615,46.5376666666,38.988,11.389,8.38283333332,25.1486666667,4.64266666667,15.0198333333
835.06,16.6563333334,50.5771666667,46.8766666667,39.1465,11.4098333333,8.26633333333,25.2008333333,5.00933333334,14.9041666666
835.36,16.2831666667,50.1533333333,46.8025,38.7318333333,10.9393333333,7.94999999998,25.0001666667,4.35833333333,14.2795
835.66,16.5855,49.443,47.1563333333,38.7303333333,11.5136666667,8.56533333331,25.0116666667,4.92116666667,14.7051666667
835.96,17.0701666666,49.9118333333,48.4495,38.767,12.1153333333,9.56883333332,25.681,6.01366666667,15.4565
836.26,17.15,49.7378333333,48.8538333333,38.622,12.1375,9.70733333331,25.7113333333,6.46233333333,15.5345
836.57,16.3183333334,48.441,48.4558333334,37.4051666667,11.7468333333,8.93116666666,24.8563333334,6.25183333333,14.3203333333
836.87,15.536,47.722,47.4435,36.2666666666,11.3731666667,8.8005,24.4673333333,5.96533333333,14.11
837.17,16.107,48.1585,48.3928333333,36.2945,12.1703333333,9.498,25.3521666666,6.60883333334,15.0055
837.47,16.1458333333,48.4573333334,49.1785,37.1593333334,12.1595,9.1145,25.8816666667,6.71066666667,15.0641666666
837.77,16.5813333333,48.357,48.8046666667,37.6866666666,11.8651666667,8.89883333334,26.3551666666,7.661,15.4075
838.07,17.393,47.9966666667,48.5468333333,37.9568333333,11.6466666667,9.77533333333,26.5521666667,8.71849999998,16.5346666667
838.37,18.1451666667,48.6558333334,48.0511666667,37.8583333333,12.5896666667,10.7303333333,27.1953333333,9.20699999998,17.2268333334
838.67,18.5693333333,49.3353333334,48.4643333333,39.1791666666,13.4801666667,11.3938333333,27.7396666667,9.78899999999,18.8676666666
838.97,18.629,51.0403333334,49.2198333333,39.1488333333,13.2386666667,11.3238333333,28.5106666666,10.0708333334,18.8888333333
839.27,17.8105,50.2101666666,47.5955,39.4256666667,13.072,10.9243333334,27.8711666666,10.5975,18.464
839.57,18.1923333333,50.6241666666,47.9656666667,40.2681666667,13.7771666667,11.5118333333,28.0628333333,10.8413333333,19.0248333333
839.87,18.648,52.2845,48.3681666666,40.8391666667,14.1493333334,12.3311666667,28.6711666666,11.0023333334,20.2095
840.17,19.4013333333,53.2531666667,49.2691666667,41.7493333333,15.323,12.9183333333,29.0428333334,12.0935,20.9335
840.47,18.376,53.0153333334,47.8631666667,41.0966666667,14.3873333333,12.1083333334,27.3503333334,11.2298333333,20.0143333334
840.77,18.4273333333,52.2535,46.9715,40.235,15.047,12.1831666666,26.2675,10.6101666667,19.5775
841.07,19.1051666666,51.728,47.467,40.2936666666,16.6195,12.713,26.3258333333,10.7246666667,19.4365
841.37,18.8311666667,51.0823333334,46.4646666667,39.466,17.0995,12.4098333334,25.8538333333,10.077,18.0378333334
841.67,18.7721666667,50.3805,46.4991666666,38.7111666667,17.0216666667,11.4663333334,25.6216666667,9.10700000002,16.9963333334
841.97,19.479,49.8696666666,46.224,38.1771666666,17.057,11.4061666666,25.8071666667,9.55716666665,16.4321666666
842.27,19.0671666666,48.8545,45.3901666667,38.7888333333,16.5851666667,11.0746666667,25.2863333334,8.78350000001,16.2301666666
