wavelength,Back_CreVerf,Belly_CreVerf,Breast_CreVerf,Crissum_CreVerf,Crown_CreVerf,DorTail_CreVerf,Rump_CreVerf,Throat_CreVerf,WingTip_CreVerf
797.93,20.7500370371,61.2808888889,54.9623333333,51.2335555556,18.3896666667,22.759,28.4699444444,47.4954444444,20.791
798.24,21.2311111111,61.6162222222,55.346,51.4485555556,18.7536666667,22.5556666666,28.7163333333,47.675,20.5735555556
798.55,22.6842222222,63.9327777778,56.6588888889,52.6754444444,19.8105555555,23.4913333333,29.9353333333,48.6331111111,21.7534444445
798.85,22.6161111111,64.4623333333,56.3996666667,52.8148888889,20.0078888889,23.4832222222,29.9574444444,48.714,20.9612222222
799.16,22.1205555556,64.6556666667,56.2258888889,53.047,19.3377777778,23.1363333333,29.3723888889,48.7102222222,19.8661111111
799.47,21.7024444444,65.1595555555,56.148,53.6325555556,19.4574444445,22.9705555555,29.2018333333,48.7785555556,18.9273333333
799.78,22.0372222222,63.9635555556,55.1443333333,52.8728888889,19.6115555555,23.2397777778,28.78,48.4532222222,18.4704444445
800.08,22.568,63.9555555555,55.2885555555,53.0293333333,20.1375555555,23.4645555556,29.2359444444,48.4802222222,18.9773333333
800.39,22.5618518519,64.2256666667,55.5024444444,53.5074444444,19.5585555555,22.9437777778,28.7222777778,48.6998888889,18.5397777778
800.70,23.5015185185,64.6097777778,55.9162222222,54.2515555556,20.5576666667,23.5686666667,29.824,49.4486666667,19.3912222222
801.00,23.9116666667,64.6203333333,56.4567777778,54.5271111111,21.5437777778,24.5758888889,30.4814444444,49.7348888889,19.9324444445
801.31,23.9784814815,64.8923333333,56.9078888889,54.7224444445,21.9083333333,25.0566666667,30.8449444444,50.2433333333,20.0801111111
801.62,24.3085555555,64.988,56.3571111111,54.7216666667,21.6157777778,25.2435555555,30.9021666667,50.2165555556,20.4137777778
801.92,23.8725185185,65.3124444444,56.3992222222,54.3234444444,21.2233333333,25.0304444445,30.4197222222,50.4384444444,20.2241111111
802.23,24.6728888889,64.7482222222,56.7532222222,54.1694444444,21.2131111111,25.2604444444,31.0048333333,51.2307777778,20.936
802.54,25.4238888889,64.8372222222,57.4075555556,54.8863333333,21.7872222222,25.9704444444,31.6153333333,51.919,21.9098888889
802.84,24.7563703704,64.2601111111,57.04,53.5201111111,20.8051111111,25.4047777778,31.219,51.2258888889,21.66
803.15,24.9759259259,65.7627777778,58.4056666667,54.0841111111,21.1331111111,25.7443333333,31.4159444444,51.9522222222,21.5964444444
803.46,25.0981111111,66.7617777778,59.3227777778,54.9732222222,21.6161111111,26.6427777778,31.7705,52.5014444445,21.9607777778
803.76,24.6121851852,66.2468888889,58.1905555556,54.1681111111,21.6275555555,26.3494444444,31.9923888889,51.5563333333,21.3708888889
804.07,24.8027037037,66.2755555556,57.948,54.256,21.9001111111,26.5815555556,32.3384444444,51.2998888889,22.4752222222
804.38,25.2315925926,66.5184444444,57.5023333334,53.9846666667,22.1767777778,26.0473333333,32.4965,51.1496666667,22.8938888889
804.68,26.0282962963,67.2352222222,57.8528888889,54.8277777778,22.8817777778,26.3845555556,32.7418333333,51.9504444444,23.7121111111
804.99,25.6471851852,67.7928888889,58.5741111111,55.2651111111,22.8493333333,26.6687777778,32.5671111111,52.3511111111,23.4413333333
805.30,24.9444814815,65.9108888889,57.8808888889,55.2691111111,22.1992222222,26.1741111111,31.9016111111,51.7183333333,22.8751111111
805.60,24.9347037037,65.6754444445,57.8145555556,55.7283333333,22.2454444444,25.7837777778,31.2758888889,51.1065555556,22.8101111111
805.91,24.9148518519,65.0418888889,57.3732222222,54.8964444444,22.654,25.926,31.1008888889,50.4544444445,22.7105555556
806.21,26.3071481481,66.3433333333,58.8244444444,56.7684444445,23.562,26.3803333333,31.7278333333,51.536,23.9776666667
806.52,25.4566296297,64.8205555556,57.1824444444,55.6247777778,22.2453333333,24.9452222222,30.5466666667,49.8442222222,23.4798888889
806.83,26.3038518518,65.1775555556,57.583,55.9448888889,22.7376666667,24.9826666667,31.0424444445,49.9197777778,24.1007777778
807.13,26.571,65.9555555556,58.6102222222,56.1384444444,22.805,25.4516666667,31.3221666667,50.0991111111,25.0086666667
807.44,26.2923703704,66.0931111111,59.319,55.8901111111,22.8674444444,25.7705555556,31.4994444444,50.2151111111,24.8866666666
807.74,25.8612592592,65.5858888889,59.2108888889,55.7497777778,22.3072222222,25.7072222222,31.4875555555,50.2367777778,25.0031111111
808.05,24.5416666667,64.634,58.7603333333,54.4205555556,20.6385555555,24.5166666667,30.5087222222,49.0711111111,24.018
808.35,23.8422962963,63.0841111111,58.1235555555,53.2507777778,20.2306666667,23.738,30.0075555555,47.4508888889,23.7381111111
808.66,23.1585925926,62.6295555556,57.1374444444,52.5057777778,20.1087777778,23.5382222222,29.6127222222,46.7474444444,22.994
808.97,22.3003703704,63.358,57.5354444444,52.0125555555,19.2132222222,23.2775555556,29.4581111111,46.2292222222,22.8215555556
809.27,22.9576666667,63.6148888889,57.5903333333,52.213,19.2363333333,23.1204444444,30.0105555556,46.6903333333,23.3055555556
809.58,23.4943703704,62.6167777778,57.1132222222,51.4147777778,20.0675555555,23.7021111111,30.0881666667,46.8326666666,23.3385555555
809.88,24.0585185185,64.1358888889,58.3893333333,52.6953333334,21.2996666667,24.4496666667,30.8092222222,48.4906666667,24.1071111111
810.19,22.6755185185,63.2994444444,57.4546666667,51.515,20.5656666667,23.5556666667,29.5554444444,48.2424444444,22.6667777778
810.49,23.6716296296,63.1587777778,57.5564444445,52.0073333333,21.9286666667,23.8761111111,30.1052777778,49.0997777778,23.6094444445
810.80,25.0871481482,64.0842222222,57.9791111111,52.9334444444,23.3213333333,24.9236666667,31.1085,49.6887777778,24.606
811.10,26.336962963,65.9621111111,59.6477777778,54.5257777778,25.4876666667,25.8943333333,31.9851111111,50.9214444445,25.6774444444
811.41,26.8116296296,66.0897777778,59.474,54.6296666667,26.6237777778,26.2748888889,32.3605555556,51.3017777778,25.5234444445
811.71,27.5402222222,66.801,59.6583333333,54.9368888889,27.0513333333,26.2174444444,32.5261666667,51.8968888889,25.5716666667
812.02,27.5832222222,67.5733333333,60.0054444444,54.9787777778,26.4113333333,25.2713333333,32.2826111111,51.9846666666,25.2851111111
812.32,27.5426666667,67.168,59.4308888889,54.756,26.6667777778,25.271,32.9269444445,52.1815555556,25.42
812.63,25.9982962963,66.5987777778,58.8426666666,53.9798888889,26.1341111111,24.7893333333,32.3554444445,51.3175555555,24.3685555556
812.93,24.881,66.488,58.4021111111,53.6442222222,25.935,24.6013333333,32.1576111111,51.0037777778,24.0925555556
813.24,25.332,65.565,57.5684444444,53.1483333333,25.7716666667,25.5268888889,32.5719444444,49.83,23.8542222222
813.54,26.8213703704,66.4633333333,57.7805555555,54.2937777778,26.9976666667,26.8214444445,34.1135,50.4952222222,25.2342222222
813.85,26.7434814815,66.4337777778,57.6243333334,54.2538888889,26.5104444444,26.9076666667,33.8952222222,50.1165555556,25.0447777778
814.15,25.5908518519,65.2346666667,57.0425555556,53.4352222222,25.0173333333,25.7468888889,32.5485,48.9192222222,23.6126666667
814.46,24.3954444445,63.7815555556,55.8745555556,52.1432222222,22.9435555556,23.8867777778,31.1278333333,48.0095555556,22.0143333333
814.76,24.0417407407,63.5058888889,55.9734444445,52.2276666667,22.5981111111,23.7537777778,31.3282222222,47.7304444444,22.6954444445
815.07,24.2568148148,63.9756666667,56.9287777778,53.4471111111,23.0683333333,24.1503333333,31.7521111111,48.1202222222,23.9283333333
815.37,25.3162962963,64.3733333333,57.6302222222,54.0812222222,24.5836666667,25.4982222222,32.6440555555,48.2663333333,25.4026666667
815.68,25.7059259259,65.1127777778,58.5258888889,54.2356666667,25.3025555556,25.5498888889,32.7145555556,48.7761111111,25.839
815.98,25.2947037037,65.867,59.161,54.3771111111,24.9718888889,24.6211111111,31.9516111111,48.9057777778,26.4732222222
816.29,25.1151481481,65.3123333334,59.1903333333,54.4914444444,24.7373333333,24.3366666667,31.233,48.397,26.7413333333
816.59,24.6290740741,65.1378888889,59.0635555555,53.7674444444,24.8431111111,23.6963333333,30.7261666667,48.1708888889,27.3411111111
816.89,22.3863703704,64.176,58.8258888889,52.2303333333,22.7012222222,22.0855555555,28.2498888889,46.7706666667,25.3147777778
817.20,22.1373703704,63.8522222222,58.8926666667,51.7357777778,22.5172222222,22.3295555555,28.2200555556,46.9643333334,25.3316666666
817.50,22.1701111111,63.0064444445,57.5484444444,51.2831111111,22.5737777778,21.7533333333,27.8493333333,46.6718888889,25.6871111111
817.81,21.5018148148,63.9588888889,57.615,51.3856666667,22.5274444444,21.8791111111,28.0193333333,46.2495555556,25.6801111111
818.11,22.4022592592,63.6517777778,57.4294444445,51.6275555556,23.3154444445,23.015,28.054,47.1112222222,25.7416666667
818.41,22.0558148148,63.8801111111,56.7512222222,50.8534444444,23.1741111111,23.1858888889,28.213,47.3935555555,25.2062222222
818.72,21.7854814815,63.8585555556,56.3484444444,50.8423333334,22.7508888889,23.0372222222,27.8439444444,47.9792222222,24.8211111111
819.02,21.1298518519,62.2806666667,54.9001111111,50.121,21.6575555556,22.7565555556,27.2082777778,46.5517777778,23.8455555556
819.33,21.0037037037,61.3631111111,54.7721111111,50.108,21.3397777778,22.5284444444,26.8323333333,46.3351111111,23.0866666667
819.63,20.0913333333,61.1428888889,54.3201111111,49.8245555555,20.3252222222,21.5685555556,26.2752222222,46.4212222222,22.493
819.93,19.401037037,61.5555555556,54.7614444445,50.024,19.5141111111,21.3127777778,26.0876666667,46.827,22.2426666667
820.24,19.4603703703,61.8288888889,55.3152222222,50.5404444445,19.2201111111,21.4847777778,26.3166111111,47.1494444444,22.7826666667
820.54,18.8976666667,61.5183333333,55.035,50.4603333334,18.3756666667,20.9688888889,25.5725555556,46.8162222222,22.309
820.85,18.7358888889,62.0768888889,55.8063333333,50.8317777778,18.1174444444,21.0432222222,25.5685,47.1992222222,22.2972222222
821.15,18.9223333334,61.9341111111,55.9181111111,50.8958888889,17.9794444444,21.1488888889,25.5130555555,47.5666666667,22.5448888889
821.45,18.7851111111,62.0807777778,56.0381111111,50.9148888889,17.7824444444,21.0823333333,25.4916111111,47.5922222222,22.6012222222
821.76,18.6095185185,61.9982222222,56.2975555556,51.018,17.5005555556,20.7472222222,25.3783333333,47.7416666667,22.4922222222
822.06,18.2577777778,61.5577777778,56.0493333333,50.7741111111,17.1908888889,20.3638888889,25.1027222222,47.4483333333,22.2332222222
822.36,18.0137777778,61.6511111111,56.15,50.8014444444,16.9935555556,20.241,24.858,47.4843333333,22.1366666667
822.67,18.2028148148,62.0972222222,56.5337777778,51.083,17.2105555556,20.5562222222,25.2196666667,47.8394444444,22.5413333333
822.97,18.3491851852,61.7606666667,56.4216666667,50.9167777778,17.3316666667,20.6403333333,25.2703888889,47.691,22.5488888889
823.27,18.2169259259,61.5393333333,56.2891111111,50.935,17.1616666667,20.4455555556,25.077,47.4643333333,22.3368888889
823.58,18.1692962963,61.3786666667,56.1912222222,50.8193333333,17.2254444444,20.2363333333,25.1042777778,47.3574444445,22.1575555556
823.88,18.1666296296,61.4087777778,56.2082222222,50.8782222222,17.4487777778,20.1167777778,25.2587222222,47.323,21.9604444444
824.18,17.9095925926,60.7283333333,55.6658888889,50.5126666667,17.348,19.7235555556,25.0616666667,46.9886666667,21.7355555556
824.49,17.6734074074,60.547,55.5303333333,50.3571111111,17.2736666667,19.5052222222,25.0945555555,46.783,21.4795555556
824.79,17.0191111111,60.1293333333,55.0973333333,49.99,16.8542222222,18.7424444445,24.6059444444,46.2811111111,20.6816666667
825.09,16.567,59.5011111111,54.1122222222,49.4107777778,16.5042222222,18.1185555556,24.0542222222,45.5376666667,20.1468888889
825.39,16.964,59.9146666667,54.298,49.5436666667,16.914,18.3171111111,24.4358333333,45.684,20.2924444445
825.70,17.3562592593,60.4577777778,54.8002222222,50.0166666667,17.4385555555,18.3555555556,25.0202222222,46.3114444445,20.6688888889
826.00,16.8881111111,59.8264444445,53.8976666667,49.3455555556,16.8944444445,17.8254444445,24.3309444444,45.5643333333,19.8808888889
826.30,16.6558148148,60.7611111111,54.2365555555,49.5794444445,16.7546666667,17.4797777778,24.256,45.8643333334,19.7351111111
826.61,16.9365185185,61.2435555555,54.7561111111,49.7961111111,17.2775555556,17.7716666667,24.5951111111,46.4,20.1091111111
826.91,16.5935185185,61.1517777778,54.2396666667,49.6276666667,17.1105555555,17.5032222222,24.3416666667,46.3932222222,19.9263333333
827.21,16.6709259259,61.253,54.4738888889,49.6883333333,17.1586666667,17.5964444444,24.5066666667,46.5773333334,20.4038888889
827.51,16.6210740741,61.574,54.5351111111,49.6054444445,17.1191111111,17.8818888889,24.5158888889,46.5697777778,20.223
827.82,16.240037037,60.7998888889,53.8831111111,49.1584444444,17.0482222222,17.3512222222,24.0082777778,45.9166666666,19.7
828.12,16.5781851852,61.0317777778,54.0094444445,49.1845555556,17.114,17.3914444444,24.3261111111,45.8714444444,19.9457777778
828.42,17.2994814815,62.0722222222,55.0055555555,50.2476666667,18.148,18.5406666666,25.6074444444,46.675,20.7228888889
828.72,17.1585185185,62.5336666666,55.3518888889,50.7128888889,18.661,18.6738888889,26.1417777778,46.9807777778,20.941
829.02,16.8742592593,62.1681111111,54.7156666667,50.1602222222,18.9052222222,18.6916666667,26.2117777778,46.2877777778,20.8058888889
829.33,16.5091851852,62.3622222222,54.6183333333,49.996,19.0613333333,18.1636666666,26.5983333333,46.43,20.4827777778
829.63,16.4255185185,62.1546666667,54.3344444444,49.814,19.4338888889,18.325,26.9118333333,46.2805555556,20.4296666667
829.93,16.419037037,62.1212222222,54.2214444444,50.0572222222,19.5827777778,18.0863333333,27.3346111111,46.3408888889,20.0304444444
830.23,17.1374074074,62.5856666667,54.6416666667,50.4361111111,20.2701111111,18.7538888889,28.0788888889,46.708,20.4775555556
830.54,15.9347777778,63.1596666667,54.0348888889,49.7447777778,19.328,17.3646666667,27.2558333333,46.0902222222,18.8967777778
830.84,16.5157037037,64.4468888889,54.9281111111,50.935,19.8937777778,17.0586666666,27.7716111111,47.1106666667,19.2424444444
831.14,15.850037037,65.6025555556,55.0482222222,51.1876666667,19.4381111111,17.0377777778,27.815,47.3148888889,19.1785555555
831.44,15.9818518519,65.9978888889,55.592,51.775,20.2408888889,17.5905555555,27.7838888889,47.678,19.5234444445
831.74,15.2901111111,64.7916666667,54.1983333333,50.2761111111,19.2201111111,16.9657777778,26.5068888889,46.3653333333,18.7371111111
832.04,14.9302592593,63.9594444444,53.5735555556,49.7292222222,18.0093333334,16.6558888889,25.8339444444,45.6683333333,18.2042222222
832.35,15.2975555556,63.6383333333,53.5298888889,49.9443333333,17.5327777778,16.6818888889,25.8280555555,45.7713333333,17.9783333333
832.65,16.4538518518,63.3547777778,54.2681111111,50.8816666667,18.4065555556,17.9492222222,26.1638333333,46.0026666666,19.3208888889
832.95,16.5197407407,63.8064444444,54.9137777778,51.3766666667,18.3018888889,18.4083333333,26.3387777778,46.3513333333,19.1838888889
833.25,16.5338518519,63.9565555555,54.9882222222,51.5922222222,18.3011111111,18.5043333333,26.4313333333,46.1721111111,19.6476666667
833.55,16.2691111111,63.7583333333,54.5996666667,51.4296666667,17.8432222222,17.8513333333,25.7597777778,45.7026666667,19.714
833.85,17.0455555556,64.0544444444,55.4293333333,52.0362222222,18.7263333333,18.9156666667,26.6887777778,46.362,20.7231111111
834.16,16.584037037,63.1847777778,54.4723333333,51.029,18.2838888889,18.4385555556,26.1298333333,45.7134444444,20.3497777778
834.46,16.7901851852,63.2513333333,54.6588888889,51.3215555556,18.4562222222,18.6898888889,26.3001666666,45.7075555555,20.4992222222
834.76,16.7172222222,63.0345555556,54.478,51.365,18.0715555556,18.3828888889,26.2571111111,45.5377777778,20.6016666667
835.06,16.292962963,62.9183333333,54.5097777778,51.0711111111,17.838,17.9803333333,25.6987777778,45.1223333334,19.98
835.36,16.6712962963,63.2478888889,54.6392222222,51.0353333333,18.539,18.5213333333,25.7865,45.4136666667,20.3631111111
835.66,15.9752222222,62.661,54.5161111111,51.0251111111,18.2736666666,18.0066666667,25.2170555556,45.0166666666,20.3338888889
835.96,15.0010740741,63.3775555556,54.4592222222,50.7377777778,18.0688888889,17.1515555556,25.2423888889,44.8237777778,19.4393333334
836.26,13.3656296297,62.4234444445,53.4628888889,49.9246666667,17.3663333333,15.2732222222,24.2917777778,43.4733333333,18.5337777778
836.57,12.0361481481,61.1551111111,51.9611111111,48.2026666667,16.9504444444,14.0874444444,23.0357222222,42.1742222222,17.4675555556
836.87,11.5931111111,61.2145555556,52.4713333334,48.2445555556,17.7337777778,14.5258888889,23.4956666667,41.8148888889,16.2191111111
837.17,10.5705555556,59.8345555556,51.1262222222,47.2373333333,17.5975555556,13.4684444444,22.2747222222,40.6007777778,15.1352222222
837.47,10.6149259259,59.5261111111,51.8252222222,47.3104444444,19.1163333333,14.0092222222,22.7505,40.1217777778,15.3376666667
837.77,10.586037037,58.5704444444,51.338,46.5108888889,19.1396666667,13.296,22.4425,40.1084444444,14.3462222222
838.07,10.0266666667,58.8088888889,51.3777777778,46.56,19.8755555556,13.8844444444,23.0222222222,40.6755555555,13.6533333333
838.37,10.3801111111,58.8085555556,51.133,46.8385555555,20.687,14.1082222222,22.9348888889,41.7031111111,14.5651111111
838.67,8.67503703703,56.0403333333,49.8882222222,45.9916666667,18.2512222222,11.9873333333,21.141,39.7838888889,12.584
838.97,8.71792592592,55.6477777778,48.7818888889,44.2413333333,17.8293333333,11.388,20.5886666667,38.7965555555,11.757
839.27,8.39751851851,54.3086666667,47.5798888889,43.656,16.5015555556,10.7077777778,18.7110555556,37.9538888889,10.3776666667
839.57,9.21007407409,55.1864444444,47.73,43.7798888889,16.353,11.5724444445,18.7708333333,38.8888888889,9.92988888889
839.87,9.51100000001,57.2385555555,49.3783333333,44.8461111111,16.638,12.0098888889,19.6500555556,40.4856666666,9.33266666666
840.17,10.1227777778,56.6146666667,48.9506666667,44.8295555556,16.8111111111,12.0162222222,19.7574444445,41.4405555555,10.8605555555
840.47,9.39862962962,53.9194444444,47.127,43.8355555556,15.3347777778,10.4071111111,18.6357222222,39.5927777778,10.1025555556
