wavelength,Back_TanPref,Belly_TanPref,Breast_TanPref,Crissum_TanPref,Crown_TanPref,DorTail_TanPref,Patch10_TanPref,Patch11_TanPref,Rump_TanPref,Throat_TanPref,WingTip_TanPref
812.63,21.2432,48.3408666667,29.9047333333,38.6165333333,27.1478666667,19.7194666667,18.2656,19.589,21.8946666667,30.7468,23.2381333333
812.93,22.3358666667,49.0827333333,31.1379333333,39.5890666667,28.7718666667,21.5238,19.7090666667,20.9424666666,22.9774,32.3508666667,24.7118666667
813.24,22.9185333333,50.1148666667,32.0141333333,40.9595333333,30.0349333333,21.7792,21.2993333333,22.2088666667,24.2778,33.6032,25.7370666667
813.54,23.2432,50.6707333333,32.7726666667,41.6418,30.9809333333,22.4824666667,21.5114,23.163,24.9248666667,34.2242666667,26.3462666667
813.85,22.716,49.7284,31.9704,41.3432666667,30.2714666667,22.4494,21.1061333333,23.5062,24.0987333333,33.5112,25.3629333333
814.15,23.0145333333,49.2078,32.4733333333,41.4106,30.9951333333,22.4541333333,21.6906666667,24.0578666667,24.087,33.8067333333,25.7196666667
814.46,21.8551333333,48.6377333333,31.5846,41.0820666667,30.3477333333,21.5362,21.285,23.3912666667,24.3672,33.3236,25.2173333333
814.76,22.7466666667,48.4915333333,32.1694,41.5734,30.5492,22.7838,22.365,24.6461333333,25.3165333333,34.013,26.9645333333
815.07,22.6122,48.8109333333,32.2098,42.1442666667,30.5805333333,23.3052,22.631,24.4664,24.5038666667,34.457,26.6760666667
815.37,23.517,48.9624,33.2783333333,43.7006666667,32.0753333333,24.5822,24.0494666667,25.6841333333,25.1331333333,36.0789333334,27.6768666667
815.68,24.3864,49.3222666667,33.2967333333,44.3406,32.7288666667,24.8625333333,24.1758,25.7508666667,25.5402,36.1812666667,28.5531333333
815.98,24.4628,48.898,33.2602,44.1061333333,32.9674,25.0204666667,24.0969333333,25.6240666666,25.4962666667,36.3603333333,28.6786
816.29,22.8533333334,47.6896666667,31.4670666667,41.8304,31.3145333333,23.0329333333,22.5750666667,23.1584,23.8673333333,34.1767333333,26.7922666667
816.59,23.329,46.9288666667,31.5770666667,41.6776666667,31.5684,23.862,22.7086666667,23.2328666667,23.6261333333,34.0148,26.7888666667
816.89,22.5022,45.9810666667,30.2743333333,40.9683333333,30.3514666667,22.7334,22.725,22.6564,22.5364,33.2475333333,25.904
817.20,23.8096,47.0408666667,31.7006,42.3300666666,31.3264666667,24.2687333333,23.7926,23.8010666667,24.0816666667,35.3231333333,27.1598666667
817.50,23.6278,48.1176666667,31.2589333333,42.4583333333,31.2675333333,24.5924,23.5082666667,23.3460666667,24.2764666667,35.5440666667,27.0166
817.81,22.9946,47.6202666667,31.0163333333,41.9908666667,31.1334,24.4166,23.2538,22.6264666667,23.7557333333,35.1151333333,26.6080666667
818.11,22.9756666667,47.9268,31.7156,42.4634,31.3822,24.2439333333,23.5529333333,22.6992,23.6341333333,34.7642666667,26.6178666667
818.41,23.7252666667,48.7311333333,32.79,43.1510666667,32.2158,24.9592666667,24.0436,23.314,24.8660666667,35.8557333333,27.7456
818.72,22.7664666667,48.254,32.2750666667,42.9704666667,31.5647333333,23.5526,22.8040666667,22.2449333334,24.2253333333,35.238,26.9311333333
819.02,22.8152,48.4384,32.7311333333,42.9410666667,31.4706666667,23.6763333333,23.4383333333,22.71,23.9775333333,35.6163333333,26.9748
819.33,22.0614666667,48.2127333333,32.1441333333,42.8742,30.6838666667,22.6296666667,22.3917333333,21.1297333333,23.4358666667,34.6745333333,26.1116
819.63,22.0160666667,48.4270666667,32.0250666667,43.4314666667,30.5143333333,22.0457333333,22.3848,21.005,23.1400666667,34.6297333333,26.1076666667
819.93,21.0966666667,47.8144,30.889,42.5877333333,29.5722666667,20.6814,21.3784666667,19.2672666667,22.5363333333,33.5536666667,25.5804
820.24,20.4890666667,47.3787333333,30.1846,41.7374,28.8288666667,19.6868,20.3646666667,17.9795333333,21.9434666667,32.9859333333,24.8776666667
820.54,20.1248666667,47.0769333333,29.4846666667,41.5231333333,28.6534,19.1117333333,20.2462,17.257,21.3125333333,32.281,24.3908666667
820.85,19.6212,46.4849333333,28.9242,41.0364666667,27.8606666667,18.2910666667,19.6757333333,16.2940666667,20.5788,31.5940666667,23.9211333333
821.15,19.2485333333,46.2282666667,28.4096,40.9863333333,27.3868,17.6282,19.084,15.7938666667,20.021,31.1364,23.4572666667
821.45,18.7076,46.0124,27.7725333333,40.6840666666,26.8740666667,17.0351333333,18.5626,14.8952,19.5093333333,30.9168,22.8080666667
821.76,18.5370666667,45.9632,27.3741333333,40.6848666667,26.5983333333,16.7618666667,18.3592,14.5376666667,19.3875333333,30.5485333333,22.4622666667
822.06,18.6164666667,45.8684666667,27.3737333333,40.6100666667,26.5356666667,16.8245333333,18.4626666667,14.4164666666,19.3596666667,30.4846666666,22.4325333333
822.36,18.3882666666,45.6466,27.1127333333,40.5198,26.2385333333,16.6468,18.2857333333,14.0494,19.2750666667,30.3112,22.2324
822.67,18.2855333333,45.5475333333,27.0390666667,40.6144,26.1670666667,16.5187333333,18.3568666667,14.1096666667,19.1576,30.4300666667,22.2748
822.97,18.2962666666,45.6602666667,27.1326666667,40.839,26.3248666667,16.6254,18.4049333333,14.1636666667,19.2007333333,30.5508,22.3771333333
823.27,18.3725333333,45.8652666667,27.3517333333,41.0320666667,26.3655333333,16.6533333333,18.5452,14.3144,19.1245333333,30.7477333333,22.3074
823.58,18.6504666667,46.1335333333,27.5253333333,41.3512,26.5342666667,16.8725333333,18.8287333333,14.5029333333,19.3934,30.9633333333,22.5262666667
823.88,18.6291333333,46.2433333333,27.5686666667,41.4302666667,26.3994666667,16.7063333333,18.7774,14.3976666667,19.3058,31.0306,22.5856666666
824.18,18.7410666667,46.6796666667,27.8001333333,41.9510666667,26.6538,16.8699333333,18.9877333333,14.735,19.4548666667,31.4364,22.7514
824.49,19.1469333333,47.0226666667,28.1696,42.1146666667,26.8459333333,17.1899333333,19.4002666667,15.0968,19.6368,31.8995333333,22.9725333333
824.79,19.6842666667,47.5743333333,28.7445333333,42.5822666667,27.5186,17.8742666667,19.9336666667,15.804,20.2123333333,32.5267333333,23.7074666667
825.09,19.4491333333,47.4319333333,28.9118666667,42.3194666667,27.3844,17.5912,19.8034666667,15.4920666667,19.8154666667,32.4638666667,23.6296
825.39,19.4041333333,47.7222666667,28.8650666667,42.4576666667,27.4503333333,17.7336,19.8445333333,15.8329333333,19.9028666667,32.8508666667,23.8432666667
825.70,19.6164666667,48.0905333333,29.1239333333,42.7958,27.8208,17.7500666667,20.0347333333,15.8838666667,19.9412666666,33.3748,23.9536666667
826.00,19.6313333333,48.6097333333,29.4113333333,42.6982666667,28.0265333333,17.9066666667,20.1967333333,15.8810666667,20.1503333333,33.5838666667,23.947
826.30,20.0288,48.7928666667,29.4584,42.558,28.0158,18.2443333333,20.4498,16.0352,20.6403333333,33.8442666667,24.1481333333
826.61,19.4024,48.2757333333,28.5639333333,42.2102666667,27.3542666667,17.5631333333,19.7300666667,15.2953333333,19.9567333333,33.0885333333,23.7256666667
826.91,18.7654,47.9883333333,27.9883333333,41.7865333333,26.9971333334,17.0298,19.2956,14.6768666667,19.1901333333,32.3492666667,23.3514
827.21,18.7194,47.7845333333,27.9652666667,41.7434666667,26.9234666667,17.0085333333,19.2765333333,14.7224666667,19.1753333333,32.1831333333,23.1614666667
827.51,19.1498666667,47.9692666667,28.4692666667,42.1674666667,27.3235333333,17.3362666667,19.6643333333,15.0118,19.949,32.5050666667,23.6890666667
827.82,18.7528666667,47.8457333334,28.2275333333,42.2902666667,27.1656,17.0823333333,19.3802,14.5050666667,19.6598666667,32.3960666667,23.7226666667
828.12,18.0810666667,47.0282666667,27.378,41.915,26.3408666666,15.9196,18.5736666667,13.6511333333,18.7565333333,31.7361333333,22.8923333333
828.42,18.4004,47.3174666667,27.6070666667,41.9900666666,26.6498,16.2216666667,18.9798,14.0848,19.0679333333,32.2292,23.4928666667
828.72,18.8300666667,47.9514666667,28.0936,42.6337333333,26.9328,16.2836,19.1924666667,14.1501333333,19.509,32.6404666667,23.8448666667
829.02,18.0523333333,47.7497333333,27.6226,42.4002,26.3818,15.5504666666,18.5100666667,13.7706,18.8151333333,31.9044,23.763
829.33,19.11,48.2312666667,27.8968,43.2253333334,26.8084666667,15.8108666667,18.8096,14.0928,19.2064,32.5002,24.4784666667
829.63,18.738,48.6408666667,28.4272,43.8640666667,27.4564,15.6309333333,19.3720666667,14.0064666666,19.2169333333,32.5372,24.8349333333
829.93,20.4158,50.5047333333,30.4677333333,45.6496666667,29.2948,17.1418666666,21.0394666667,15.3304666666,20.98,34.5955333333,26.7483333333
830.23,21.7970666666,51.7267333333,32.3147333333,47.6107333333,30.7082,18.5839333333,22.4264666667,16.8032,22.41,36.7371333333,28.1325333333
830.54,21.8545333333,52.7676666667,32.7492,48.4005333334,31.2565333333,18.1084666666,22.2437333333,16.6156666667,22.2252666667,37.4593333333,28.5582
830.84,21.6592,52.8167333333,32.4192,47.9284666667,31.0482,17.5758666666,22.3049333333,15.827,21.1426,37.2577333333,28.2165333333
831.14,22.1923333333,52.6358,32.7752,47.8326,31.4398666667,17.6083333333,23.1888,15.6452666667,21.7738,36.6018,28.3109333333
831.44,23.2808666667,53.1812,33.885,47.9314666667,32.6962666667,19.2962666667,24.4413333333,17.0612666667,23.2430666667,36.9471333334,28.8731333333
831.74,20.9243333333,51.9981333333,31.9606666667,46.9654666667,31.3072666667,18.0486,22.5304,14.7430666667,21.3071333333,35.098,26.9655333333
832.04,19.8782,50.7170666666,30.9170666667,45.4411333333,30.6127333333,17.2880666667,21.4428666667,13.5593333333,19.7914666666,33.7243333333,25.9279333333
832.35,20.5264,50.6379333333,31.3635333333,45.8133333333,31.1164666667,18.0862,21.8978666667,13.5725333333,20.6378666667,34.2025333333,25.8611333333
832.65,19.0592666667,49.1658,29.8566666667,44.4689333333,29.5553333333,17.4494666667,20.6248666667,12.2453333333,19.6030666667,32.6718,24.4174
832.95,18.8645333333,48.8957333333,29.1934666667,43.9737333333,28.4942666667,16.8155333333,19.4738666667,12.0456666667,18.9062,32.6341333333,23.9736666666
833.25,18.5846,47.8259333333,28.1074666667,42.9330666667,27.3454666667,16.4712,18.9304666667,11.3352,18.3478,31.6619333333,22.7666
833.55,18.5876,47.6408,28.0486666667,42.6302,27.0806,16.2678666667,18.3076666667,11.1414666667,18.1005333333,30.8067333333,22.7945333333
833.85,18.9806,47.7382666667,27.9467333333,42.537,27.2342666667,17.104,18.3492666667,11.3928,18.9748,30.6516666667,23.1509333333
834.16,18.7299333333,47.4628,27.8014,42.2298,26.9601333333,17.268,17.9226666667,11.2051333333,18.6283333333,30.0874666667,23.0482666667
834.46,19.0329333333,48.0944,28.2422666667,42.7531333333,27.1728666667,17.9010666667,17.9977333333,11.3424,18.7656666667,30.95,23.413
834.76,19.6120666667,48.7947333333,28.5186,43.7977333333,27.3898,18.5360666667,18.3538666667,11.4285333333,19.2650666667,31.6285333333,24.3328
835.06,21.9125333333,50.0934666667,30.3952,45.5083333333,28.8024,20.0300666667,20.2112,13.4662666667,20.8022666667,32.9592666667,25.8098666667
835.36,21.6438,50.622,30.3602,45.8807333333,28.3823333333,19.8624,20.4257333333,12.9012666667,20.668,32.947,25.8678
835.66,22.5158666667,51.4026,31.1134666666,46.1522,28.8161333333,20.6200666667,21.0148,13.4813333333,20.7047333333,33.2981333333,26.7936
835.96,24.2797333334,52.8848666667,33.5460666667,48.0274,30.7943333333,22.425,22.9646,15.4618666667,22.6681333333,34.7701333333,28.9395333333
836.26,25.5098,53.4916,34.8813333333,49.1052,31.9184,23.7954,24.1864666667,16.0964666667,23.6288666667,35.3391333333,29.9874666667
836.57,27.1421333333,55.8414666667,37.1468,51.2074666667,34.0699333333,25.4452666667,26.0606666667,17.7530666667,25.3335333333,36.7831333333,32.6340666667
836.87,27.353,56.5990666667,37.8054666667,52.1164,34.4046,26.0218666667,26.8850666667,18.0030666667,25.897,37.3478,33.2915333333
837.17,28.2284666667,57.6688666667,39.5454666667,54.1142,35.1282,27.5408,28.8811333333,18.6829333333,25.6528,38.2634666667,34.4055333333
837.47,29.6324,58.8971333333,41.1534,55.5006,36.185,28.5552,30.8618666667,20.0252666667,27.4398666667,39.5818,35.5007333333
837.77,30.8839333333,59.2796,42.004,55.3634666667,37.5507333334,30.0064666667,31.8794666667,22.3444,29.3255333334,39.0309333333,36.3719333333
838.07,28.992,57.6746666667,42.0295333333,53.1854666667,36.25,29.8520666667,31.5725333333,21.7069333333,27.8898666667,37.0968,35.2554666667
838.37,26.6802,55.4558666667,39.8230666667,51.3332666667,34.34,29.0612,29.6462,19.3468,26.2858666667,35.5509333333,34.0952
838.67,24.9022666667,52.7676666666,37.4678666667,48.9698,32.054,28.2020666667,26.8686666667,17.8989333333,25.1716666667,32.9293333334,32.0809333333
838.97,24.7446666667,52.4327333333,37.0027333333,49.0054,32.8897333333,28.199,26.6801333333,18.0914,26.0888,32.8361333333,31.5457333333
839.27,24.4488666667,52.5000666667,35.7528,48.2794666667,32.4059333333,27.6748666667,25.8065333333,17.5403333333,25.1747333333,31.7204,30.6450666667
839.57,22.0755333333,52.0550666667,34.1580666667,47.244,30.3231333333,26.0479333333,24.1511333333,15.5326,23.6013333333,29.8694666667,29.7182666667
839.87,20.6640666667,50.3042666667,31.9916666667,45.7400666667,28.9074,25.0898,22.1023333333,13.5686,22.5034666667,28.5201333333,27.8285333333
840.17,20.6818666667,50.2158666667,31.9694,45.4974666667,29.5476666667,25.8038,22.0737333333,14.21,22.4078,28.8101333333,27.5852
840.47,21.9262666667,51.0244666667,32.8689333333,45.0136666667,30.5054666667,26.4343333334,22.3772666667,14.9044666667,24.4672666667,29.8086666667,29.1393333333
840.77,22.8769333333,51.3968,33.7482,46.4453333333,32.2683333333,27.5103333333,23.375,15.7123333333,25.076,30.2765333333,30.2905333333
841.07,21.8962,51.9704,33.0073333333,47.8962666667,32.5333333333,26.7554666667,22.4592666667,14.3408666666,24.3112,30.9037333333,30.474
841.37,22.5986666667,51.8329333333,32.4671333333,47.8422666666,32.8539333333,26.6820666667,22.1190666667,13.7819333333,23.8051333333,30.6884,30.4717333333
841.67,21.7355333333,52.4250666667,32.3278,46.8288,32.9276666667,25.1907333333,21.4112666667,13.1063333333,23.8766,29.9594666667,29.2943333333
841.97,26.5270666667,57.6614,36.9632666667,52.1815333333,38.1676,29.7730666667,26.1255333333,17.4171333333,27.4169333334,33.8568666667,33.7174
842.27,27.1694666667,58.4731333333,37.2812,52.7188,38.9012,31.4524666667,26.9274,17.6535333333,28.5288666667,33.8362,34.9721333333
842.57,29.8394666667,59.4524,39.3578666667,53.4654666667,40.6043333333,34.2776,30.3115333333,21.3029333333,31.3125333333,36.1661333333,36.7893333333
842.87,34.5706,60.1478,42.1975333333,54.8847333333,44.0811333333,39.1136,33.7766,25.5771333333,34.4229333333,38.6149333333,38.5780666667
843.17,37.9944,61.2998666667,45.4038,56.1375333333,45.961,40.8914666667,36.6201333333,29.1735333333,36.7686666667,41.1512666667,40.9656666667
843.47,39.5938,61.5512666667,45.3554666667,56.7314,46.7589333333,42.1606666667,38.061,29.5476666667,38.7072,42.0312666667,42.4562
843.77,41.5443333333,61.7595333333,46.0800666667,58.1622,47.8983333333,42.8152,39.1398,30.9483333333,39.2766666667,42.7957333333,43.1866666667
844.07,41.0088,62.1167333333,44.6290666667,55.9842,46.5875333333,43.4421333333,39.0702,30.9593333333,39.2483333333,42.9872,42.5322
844.37,42.6006,63.9009333333,46.3984,57.1723333333,46.3158666667,46.4808666667,41.2176666667,31.6614,41.3621333333,43.488,43.2611333333
844.67,43.1097333333,64.0447333333,46.4634,57.2155333333,47.6829333333,46.6464,41.199,33.3944666667,42.8049333334,42.8861333333,43.0894666667
844.97,46.0568666667,65.1734666667,46.5824666667,58.8644666667,50.0315333333,49.1272,42.6498666667,35.0578,43.9958666667,43.8064,45.0682666667
845.27,44.9164,62.2025333333,45.7226666667,55.6734666667,49.1446,46.8632666667,41.9273333333,34.8868666667,43.0678,43.0284666667,44.4248
845.57,44.9165333333,61.7698666667,45.9586666667,56.7552,48.5152666667,46.7846666667,41.7895333333,35.5162666667,43.2841333333,43.3038,44.0709333333
845.87,43.5881333333,62.8662,45.2867333333,57.8131333333,48.8748,47.5371333333,40.7006,33.9702666667,42.6964,42.5901333333,43.8640666666
846.17,41.1884,59.7784,41.5708666666,55.8912,47.1903333333,44.854,39.7381333333,31.8629333333,40.6848,41.2285333333,41.6112
846.47,37.6996666667,59.8508666667,38.3172666667,54.5262,46.0276666667,43.5782,37.5079333333,30.2662,38.5943333333,38.5942,39.8509333333
846.77,40.4931333333,62.8296,41.8220666667,56.7844,48.8531333333,45.8306666667,40.3000666667,34.9411333334,41.5005333333,41.8862666667,41.7791333333
847.07,40.4953333333,63.8184666667,41.5892,57.193,49.577,46.0269333333,40.5572,35.9546666667,42.2085333333,42.58,41.3210666667
847.37,40.5714666667,62.582,40.8254,57.4180666667,47.7036666667,44.0633333333,38.4549333333,35.0475333333,40.7830666667,40.9524,39.6825333333
847.67,39.2168,58.9358,40.0401333333,53.6746666667,47.3694666667,41.1043333333,36.8074,35.1808666666,38.2530666667,39.518,38.0924666667
847.97,38.7877333333,59.7281333333,40.1880666667,53.9813333333,46.5412,40.9612666667,35.8411333334,34.7126,38.0564,40.7732666667,37.2414666667
848.26,39.3168,60.4968666667,41.5114,54.5963333333,46.5218,41.9876,37.3706666667,36.4802666667,39.5652666667,42.6914666667,37.3707333334
848.56,37.8275333333,59.7018,40.4258666667,53.738,45.4525333333,40.9584666667,34.6538666667,34.9306666667,38.8498666667,41.6825333333,34.9306666667
848.86,40.2977333333,65.0858,43.7112666667,57.1363333333,48.9348,43.8946666667,37.3655333333,37.5715333333,41.3746,44.3757333333,36.3346
849.16,39.1584666667,61.7275333333,41.7718666667,53.2002666667,47.0210666667,39.6234666666,34.7950666667,34.9057333333,38.4053333333,42.1260666667,34.1309333333
849.46,41.4893333333,66.0283333333,45.3191333333,55.3902,49.9291333333,39.7872666667,35.0352666667,37.2812666667,40.3072,45.3664,34.8227333333
849.76,44.0816666667,65.7597333333,48.3674666667,56.6213333334,52.4262,41.4058666667,38.1179333333,40.068,43.1972666667,48.4808666667,37.1654
850.06,43.5914666667,65.073,47.4075333333,55.6903333333,51.7622,41.3243333333,37.2614666667,38.5634666667,42.9180666667,47.9684666667,37.6206666667
850.36,41.4251333333,63.8406,46.1112,52.0772,50.9178666667,38.5265333333,34.6376666667,35.5314666667,40.0483333333,44.2753333333,34.0822
850.65,43.4286,65.6426666667,49.9285333333,53.238,53.3572666667,40.4523333333,37.881,38.2381333333,42.3571333333,45.4761333333,36.4287333333
850.95,40.9930666667,64.9409333333,47.6832,51.6312,51.3238,38.1088666667,36.0045333333,35.8866666667,39.2908666667,44.7755333333,34.9173333333
851.25,44.8,69.5272666667,52.6302666667,56.9454,55.1030666667,41.8422666667,42.0606666667,40.8727333333,43.0060666667,50.3272,39.5637333333
851.55,45.8450666667,69.0844666667,54.7654,58.0047333333,54.8122666667,43.7559333333,43.2393333333,42.0892666667,44.1783333333,50.6808666667,41.1502
851.85,47.8431333333,71.4187333333,57.7624,61.5916666667,57.0243333333,45.4672,46.6667333333,45.5132666667,46.3668,53.91,45.1904
852.15,43.7764,64.6202666667,52.6370666667,55.4641333333,50.5484,40.6328666667,42.6370666667,42.0887333333,42.1938666667,49.5780666667,42.2363333333
852.45,43.9622,66.2684,52.9559333333,57.1068666667,51.6980666667,42.7462666667,44.8638,44.4444,44.696,51.8659333333,43.9204
852.74,46.6065333333,68.7348,54.8996,59.0560666667,53.8554,45.2610666667,48.0322666667,48.1324666667,48.3334666667,54.4778666667,47.2691333333
