wavelength,Back_ThlPecm,Belly_ThlPecm,Breast_ThlPecm,Crissum_ThlPecm,Crown_ThlPecm,DorTail_ThlPecm,Patch10_ThlPecm,Rump_ThlPecm,Throat_ThlPecm,WingTip_ThlPecm
773.18,15.3834444444,56.8494444444,48.5072222222,46.4323333333,32.4007777778,22.0921111111,36.8323333333,18.398,51.7096666667,20.7402222222
773.50,15.491,57.2035555556,48.6706666667,46.898,32.6741111111,22.5078888889,37.0834444444,18.875,52.3106666667,20.838
773.81,15.315,57.3476666667,49.0066666667,47.3417777778,33.0273333333,22.5357777778,37.3211111111,18.9888888889,52.718,20.8258888889
774.12,14.5548888889,55.8671111111,47.7918888889,46.4335555556,32.2572222222,22.0144444445,36.4952222222,18.6372222222,51.644,20.2997777778
774.43,14.5337777778,56.0552222222,47.4795555556,46.2043333333,32.0954444444,22.1773333333,36.9126666667,18.6652222222,51.2826666666,20.6637777778
774.74,14.9724444444,55.8811111111,47.507,46.4715555556,32.6306666666,22.755,37.2835555555,19.2557777778,51.5757777778,21.4011111111
775.05,14.2323333333,55.1746666666,46.931,45.6167777778,32.2133333334,22.2521111111,37.022,18.6602222222,50.5973333333,21.0646666667
775.36,14.6887777778,54.8518888889,46.563,45.474,32.4444444445,22.3186666667,37.0667777778,18.963,50.5703333333,21.326
775.67,14.3704444444,54.4592222222,46.4816666666,44.9777777778,32.2738888889,21.9111111111,36.7333333333,18.7628888889,50.5482222222,21.2147777778
775.98,14.2367777778,54.5063333333,46.8183333333,45.0101111111,32.4848888889,22.0436666667,36.7941111111,18.8808888889,50.7106666667,21.091
776.30,15.1068888889,55.3773333333,47.5414444444,45.722,33.5335555556,23.0391111111,37.5371111111,19.9493333333,51.5894444444,21.9326666667
776.61,14.8913333333,55.3404444444,47.6168888889,45.371,33.6445555556,23.1857777778,37.4324444445,20.2875555555,51.7307777778,22.037
776.92,14.6632222222,54.6674444444,47.292,44.6352222222,33.3918888889,22.6918888889,37.0907777778,20.0792222222,50.8438888889,21.7158888889
777.23,15.629,54.4025555555,47.3266666667,44.5958888889,33.3622222222,22.7987777778,37.1525555555,20.3343333333,50.4971111111,22.0782222222
777.54,16.6774444444,55.5846666667,48.6265555556,45.8217777778,34.5646666667,23.388,38.3242222222,20.9691111111,51.5118888889,22.6957777778
777.85,16.5906666667,54.896,48.3802222222,45.6837777778,34.6814444445,23.1501111111,37.7328888889,20.9321111111,51.4894444444,22.331
778.16,16.7608888889,54.9101111111,48.2883333333,45.6702222222,34.5227777778,23.3536666667,37.7646666667,21.0981111111,51.3563333333,22.4471111111
778.47,17.5912222222,55.0681111111,48.1076666667,46.251,34.8242222222,23.9283333333,38.0573333333,21.5625555556,51.6343333333,22.9104444444
778.78,17.8816666667,55.9102222222,48.6545555556,46.723,35.4166666667,24.7107777778,38.3537777778,21.8967777778,52.2061111111,23.5822222222
779.09,18.7922222222,55.8507777778,48.7965555556,46.8656666667,36.0425555556,25.4862222222,38.8961111111,22.4887777778,52.4931111111,24.0812222222
779.40,18.6155555556,55.89,48.4366666667,46.7931111111,35.7766666667,25.3634444444,38.6415555556,22.1495555555,51.9705555555,23.7564444444
779.71,18.8726666667,55.6362222222,47.9112222222,46.9365555556,35.378,25.6082222222,38.6763333334,22.1416666667,51.913,23.6442222222
780.02,18.9651111111,55.3684444444,47.709,46.99,35.2501111111,25.2621111111,38.4095555555,21.5034444444,51.6546666666,23.2028888889
780.33,18.6935555556,55.0763333334,47.0683333333,46.6346666667,34.6643333333,25.3251111111,38.155,21.0357777778,51.3347777778,22.823
780.64,17.8041111111,54.5496666666,46.7424444444,45.9145555556,34.0916666667,25.3173333334,37.6122222222,20.2335555555,50.7737777778,22.4698888889
780.95,17.0716666667,54.1951111111,46.2924444445,45.3958888889,33.7187777778,25.0453333333,36.7775555556,19.525,50.6487777778,22.2851111111
781.26,17.5027777778,55.0276666667,47.1402222222,46.0685555556,34.1252222222,25.662,37.0691111111,19.9104444444,51.4678888889,22.8221111111
781.57,17.4936666667,54.8498888889,47.4208888889,46.1963333334,34.1767777778,25.3688888889,37.2343333333,19.7161111111,51.3463333333,22.936
781.88,17.7596666666,55.0817777778,47.9431111111,46.497,34.5966666667,25.3222222222,37.7958888889,19.9367777778,51.6662222222,22.9868888889
782.19,17.1802222222,54.234,47.5421111111,45.5555555555,34.133,24.2255555556,37.7018888889,19.4023333333,50.9511111111,21.9444444444
782.50,16.0083333333,53.9288888889,47.5343333333,45.4772222222,33.3677777778,23.0741111111,36.9824444445,18.5558888889,50.271,21.2494444445
782.81,16.6623333333,53.8738888889,48.0823333334,45.5342222222,33.5907777778,23.7836666667,37.3402222222,19.1677777778,50.3045555556,22.1021111111
783.12,16.7055555555,53.8143333333,48.582,45.2547777778,33.8936666667,23.7567777778,37.5225555556,19.214,50.4696666667,22.2223333333
783.43,16.6322222222,53.5174444445,48.5207777778,45.1151111111,33.9182222222,23.9164444444,37.5645555556,19.0057777778,50.0085555556,22.4714444445
783.74,17.2244444444,54.0338888889,49.4076666667,46.2431111111,34.9588888889,24.5136666667,38.1754444444,19.5591111111,51.0677777778,23.355
784.05,17.6675555555,55.1011111111,49.7856666667,46.9621111111,35.6937777778,24.6525555555,38.8146666667,20.3165555556,51.6216666667,23.5773333333
784.36,18.2974444444,55.3724444444,50.218,47.4533333333,35.9236666666,25.17,39.6476666667,21.0972222222,51.7878888889,24.0973333333
784.67,18.331,55.0873333333,49.6446666667,47.2873333333,36.0718888889,25.0303333333,39.7991111111,21.0263333333,51.2653333333,23.999
784.98,17.6331111111,54.4932222222,48.6066666667,46.5168888889,35.4057777778,24.4165555556,38.706,20.2456666667,50.688,22.8926666667
785.29,17.0607777778,54.0661111111,48.4106666667,46.3152222222,34.8402222222,24.2747777778,37.9144444444,19.3903333333,50.3248888889,22.4905555555
785.60,17.061,54.7494444445,48.712,47.3711111111,35.0157777778,24.8333333333,38.2755555555,19.4095555556,51.1215555556,22.5552222222
785.91,17.6012222222,54.6901111111,48.4163333333,47.274,35.3668888889,25.0777777778,38.5167777778,19.6782222222,51.1164444445,22.6028888889
786.22,16.7054444445,54.0532222222,47.518,47.0,35.0254444444,24.0525555556,38.0816666667,18.7687777778,50.8332222222,22.0495555556
786.53,16.6237777778,54.2713333333,47.3292222222,46.9183333333,35.0625555555,24.0113333333,37.5706666667,18.5157777778,50.7702222222,21.7428888889
786.84,16.5642222222,54.5227777778,47.4996666667,47.1326666667,35.1084444445,23.8095555556,37.4895555555,18.8087777778,51.2715555556,21.4882222222
787.14,16.3703333333,53.8108888889,47.0488888889,45.872,34.3351111111,23.0571111111,36.6725555556,18.5075555556,50.313,21.1787777778
787.45,16.0935555556,52.792,46.2244444445,45.3955555555,33.9511111111,22.6937777778,35.983,18.142,49.6464444445,21.0355555556
787.76,15.329,51.7798888889,45.2801111111,44.2434444445,32.9155555556,21.6438888889,34.8035555555,16.7992222222,48.9515555555,20.085
788.07,14.7987777778,51.6338888889,45.219,44.1621111111,32.2683333333,21.044,34.4792222222,16.348,48.9551111111,19.5836666667
788.38,15.0291111111,52.4763333334,46.1712222222,44.754,32.8365555555,21.5948888889,35.3535555555,16.7561111111,49.9103333333,20.0393333333
788.69,14.8282222222,52.6371111111,45.9117777778,44.5341111111,32.999,21.4886666667,35.4122222222,17.2087777778,49.9552222222,19.9314444444
789.00,15.2706666667,52.7554444444,46.3786666667,44.6306666667,33.2118888889,22.0117777778,35.3241111111,17.7146666667,49.9878888889,20.4337777778
789.31,15.0205555556,53.1604444445,46.5925555556,44.9055555556,32.8806666667,22.0001111111,34.963,17.9836666667,50.2468888889,20.4197777778
789.62,15.0066666667,53.1032222222,46.6883333333,44.3193333333,32.5743333333,21.8134444444,34.568,17.7594444445,50.1751111111,20.0115555555
789.92,14.532,52.8646666667,46.3627777778,44.351,32.3487777778,21.4838888889,34.5724444444,17.3244444445,50.0975555556,19.7691111111
790.23,15.2843333333,53.7324444445,46.9674444445,44.79,32.7715555556,22.0666666667,35.3118888889,17.8676666667,50.8035555556,20.1486666666
790.54,14.8595555555,53.8418888889,46.8808888889,44.8548888889,32.3428888889,21.2583333333,35.3058888889,17.5011111111,50.8255555555,19.4824444444
790.85,14.2226666667,54.4087777778,47.1797777778,44.3974444444,31.8951111111,20.6241111111,35.204,16.9392222222,51.269,18.3961111111
791.16,14.2551111111,55.0605555556,47.6953333333,44.9005555556,32.1981111111,20.7762222222,35.6914444445,17.4284444444,51.6062222222,18.3406666667
791.47,14.6835555556,55.3882222222,48.2234444445,45.1528888889,32.8115555556,21.6317777778,36.0791111111,17.9116666667,51.8257777778,19.201
791.78,14.7004444445,54.9083333333,47.5043333333,45.18,32.8624444445,21.5552222222,35.8046666667,17.9563333333,50.8875555555,19.349
792.08,15.2915555556,55.2154444444,47.9247777778,45.6247777778,33.0934444444,22.2021111111,36.3737777778,18.322,50.9251111111,20.1418888889
792.39,14.3334444444,54.0203333333,46.4645555556,44.6666666667,32.0908888889,20.7776666666,35.8887777778,17.1617777778,49.8888888889,19.6058888889
792.70,14.065,53.5931111111,46.1308888889,44.2604444444,31.6571111111,20.4741111111,36.0831111111,16.4977777778,49.4837777778,19.0634444445
793.01,14.5245555556,54.4454444444,46.8617777778,45.4715555556,32.2752222222,20.9564444444,36.5494444445,17.2633333333,50.0984444444,19.3174444444
793.32,14.5314444444,54.8105555556,47.4136666667,45.6825555556,32.1476666667,20.7426666667,36.5227777778,17.4378888889,49.9213333333,19.3895555556
793.62,13.776,53.9502222222,46.5952222222,44.885,31.6125555555,20.0293333333,35.8302222222,16.4516666667,49.103,18.8543333333
793.93,14.063,54.3602222222,46.7103333333,46.0452222222,32.19,20.7982222222,36.306,16.7445555556,49.496,19.5615555555
794.24,14.7578888889,54.2531111111,47.1094444445,46.8992222222,33.0928888889,21.621,36.9601111111,18.0443333333,49.8446666667,20.8695555555
794.55,14.4257777778,53.9427777778,46.542,46.3638888889,32.6705555556,21.411,36.3114444444,17.7204444444,49.342,20.5698888889
794.86,13.0438888889,53.365,45.3265555556,45.2374444444,31.5987777778,19.9721111111,34.9193333333,16.4138888889,48.3695555556,19.3773333333
795.16,12.9858888889,53.6806666667,45.7667777778,45.2733333333,31.6457777778,19.9131111111,34.5963333333,16.5384444445,48.7072222222,19.2518888889
795.47,12.4221111111,53.0205555556,45.2993333333,44.8815555556,31.2935555556,19.2017777778,34.2171111111,15.9187777778,48.7763333333,18.8032222222
795.78,13.3996666667,54.6067777778,46.8506666667,45.9996666667,32.7268888889,20.5398888889,35.0448888889,16.8331111111,49.9412222222,19.3271111111
796.09,13.0654444445,54.6761111111,47.0144444445,46.3598888889,33.0794444444,20.776,35.0434444444,16.7986666667,50.2101111111,19.7008888889
796.40,12.6998888889,53.9666666667,46.8856666667,46.0331111111,33.12,20.4785555556,35.0768888889,16.3422222222,49.6463333333,19.5972222222
796.70,11.8513333333,53.1211111111,46.168,45.4184444444,32.0478888889,19.885,34.3558888889,15.3568888889,49.3524444444,18.5704444444
797.01,10.8164444444,52.8367777778,45.6322222222,45.1413333333,31.3408888889,19.2578888889,33.3627777778,14.8016666667,49.2443333333,17.5991111111
797.32,10.5441111111,53.0885555556,45.6678888889,44.8522222222,31.2145555555,19.3175555556,32.6272222222,14.2344444445,49.5174444444,16.9103333333
797.63,10.9375555555,54.0134444444,46.4461111111,45.5168888889,31.2805555556,19.955,33.2106666667,13.8582222222,49.949,17.2282222222
797.93,11.2042222222,54.2211111111,46.7928888889,45.8204444445,31.947,20.0394444445,33.4574444444,13.5008888889,50.145,17.1426666666
798.24,12.5988888889,54.7648888889,48.3251111111,46.7956666667,33.0627777778,21.3586666667,34.7586666667,14.5133333333,50.749,17.7903333333
798.55,13.3545555556,55.7141111111,49.3333333333,47.3333333333,33.926,22.2856666667,36.0104444444,14.9418888889,51.3544444444,18.4657777778
798.85,14.0832222222,56.099,49.5473333333,47.5338888889,34.3878888889,23.0744444444,35.9538888889,15.6281111111,51.646,18.7493333334
799.16,13.8463333333,55.2991111111,49.1344444445,47.3932222222,33.7712222222,22.7671111111,35.7368888889,15.4165555556,51.1752222222,18.6005555556
799.47,14.3283333333,55.4594444444,48.7907777778,46.522,33.6422222222,22.627,35.3465555555,15.5,50.9961111111,18.4722222222
799.78,14.3468888889,55.5555555556,48.0553333333,46.2874444444,33.3333333333,22.7578888889,34.9083333334,15.922,51.334,18.6543333333
800.08,15.2053333333,55.6843333333,48.5385555555,46.6042222222,34.0747777778,23.1142222222,35.3858888889,16.6452222222,51.0637777778,19.3853333333
800.39,16.5748888889,56.1927777778,49.1416666667,47.295,34.9746666667,23.8202222222,36.3675555556,17.5468888889,51.2147777778,20.5271111111
800.70,15.8103333333,55.325,48.0895555556,46.2997777778,34.058,22.8701111111,36.177,17.1277777778,49.8683333333,19.9275555556
801.00,15.2416666667,54.6386666667,46.9847777778,45.4715555555,33.1785555556,21.8024444444,35.0231111111,16.6666666667,49.2932222222,18.8094444444
801.31,15.1878888889,54.4366666667,46.4606666667,45.2197777778,32.8791111111,21.8788888889,34.829,17.2151111111,49.4183333333,19.065
801.62,14.4366666666,53.8871111111,45.2675555555,44.3888888889,31.7095555556,21.188,34.1676666666,16.5944444444,48.8711111111,18.4407777778
801.92,12.64,52.3728888889,43.4592222222,42.8021111111,29.6522222222,19.2206666667,32.6196666667,15.4943333334,47.9783333333,16.6836666667
802.23,10.2846666667,51.6943333333,42.7204444445,41.6105555555,27.5473333334,17.1331111111,31.4087777778,13.8033333334,46.8768888889,14.6298888889
802.54,9.58699999998,51.316,42.4436666667,40.7406666667,26.7474444444,16.4224444445,30.356,13.0523333333,46.6476666667,14.3623333333
802.84,9.9701111111,51.4834444445,42.9068888889,41.4293333333,26.8587777778,16.8887777778,30.7266666667,13.3934444444,47.2792222222,14.6065555555
803.15,10.8988888889,51.9462222222,43.3475555555,41.7433333333,27.5182222222,17.7872222222,31.6466666667,14.001,47.5936666666,15.2632222222
803.46,10.5351111111,52.5917777778,43.1965555556,41.7566666667,27.9098888889,17.6747777778,32.2054444445,13.9428888889,48.4163333333,15.323
803.76,9.57866666669,51.6642222222,42.9716666667,40.4694444444,26.9037777778,16.7146666667,31.3338888889,13.1705555556,47.6413333333,14.7628888889
804.07,10.3004444445,52.1935555555,44.3251111111,40.9275555556,27.7181111111,17.513,32.6418888889,14.187,48.6886666667,15.9275555556
804.38,10.2266666667,52.3082222222,45.438,41.1123333334,28.4622222222,17.6177777778,32.8003333333,14.1644444445,49.0123333333,16.4303333333
804.68,10.1853333333,52.2051111111,46.0038888889,41.4352222222,28.5208888889,17.3122222222,33.1993333333,13.755,48.8668888889,15.8991111111
804.99,9.639,52.309,46.4577777778,42.2675555555,28.4383333334,16.2955555556,32.3644444445,13.0112222222,49.1758888889,15.352
805.30,11.3835555556,53.2143333333,47.7767777778,43.6143333333,29.6542222222,17.4904444445,33.3827777778,14.1213333333,49.7336666667,16.7844444445
805.60,12.5224444444,52.8773333333,47.9308888889,43.5034444445,30.4258888889,18.2168888889,33.9848888889,14.5251111111,49.4027777778,17.6738888889
805.91,12.7486666667,53.3357777778,48.4352222222,44.2868888889,30.7738888889,18.4497777778,35.0436666667,14.9804444444,49.6482222222,17.8188888889
806.21,11.7204444445,52.534,47.7704444444,43.8352222222,30.2875555555,17.8484444444,34.0034444444,14.2787777778,48.4407777778,16.9955555556
806.52,10.5591111111,51.7055555556,47.4416666666,43.604,29.6087777778,16.5536666667,33.1576666667,13.0674444444,47.8806666667,15.4251111111
806.83,10.6362222222,51.5311111111,47.9814444444,43.6321111111,29.1337777778,16.5478888889,32.4958888889,12.9984444444,47.969,15.7855555556
807.13,10.5222222222,52.4834444444,48.5663333333,44.2395555556,29.6466666667,17.3067777778,33.5508888889,13.0055555556,48.7201111111,16.3211111111
807.44,10.7096666667,52.5123333333,48.0964444444,44.1336666667,29.6555555556,16.9127777778,32.8024444445,12.432,48.8214444444,15.8766666667
807.74,10.8775555556,52.4791111111,47.1445555555,43.9253333333,29.1147777778,17.16,32.7231111111,12.1105555556,48.7928888889,15.6672222222
808.05,10.7723333333,52.5725555556,46.9324444445,44.1317777778,29.0347777778,17.6762222222,32.5386666667,12.2184444445,49.225,16.3736666667
808.35,11.8991111111,53.23,47.3386666667,43.7854444444,29.8448888889,18.4883333333,33.837,13.5527777778,50.0,17.9458888889
808.66,9.58688888889,52.36,46.2494444444,42.8533333333,28.7071111111,16.4862222222,32.8518888889,11.686,49.2713333333,16.5932222222
808.97,9.635,53.0136666667,46.7951111111,43.4193333333,29.0416666667,16.523,33.128,12.0813333333,49.9794444445,16.9603333333
809.27,10.5335555556,52.9703333333,46.686,43.7294444445,29.5653333334,16.8317777778,33.1683333334,12.9262222222,50.6462222222,17.478
809.58,11.1942222222,53.1064444444,46.52,43.3375555556,29.7078888889,16.8257777778,34.1496666667,13.0482222222,50.9341111111,18.0713333333
809.88,9.77833333332,53.6723333333,46.9072222222,42.7206666667,29.1033333333,16.3697777778,33.8404444444,12.5017777778,51.1082222222,17.8762222222
810.19,10.1346666666,54.2831111111,46.6192222222,42.9943333334,29.738,16.7923333333,34.4281111111,12.783,50.4216666667,17.3398888889
810.49,10.2972222222,54.2685555555,46.2937777778,43.8822222222,30.1524444444,16.7482222222,34.4577777778,13.5672222222,50.3476666667,17.044
810.80,9.54933333334,54.2465555556,46.3037777778,44.1322222222,30.3138888889,17.1502222222,34.2554444444,13.8331111111,49.814,16.6741111111
811.10,7.91711111111,54.0417777778,45.9281111111,43.3393333333,29.9122222222,15.6976666667,33.9086666667,13.5484444444,48.9404444445,15.4254444444
811.41,7.69944444443,54.0494444444,46.3346666667,42.8462222222,30.0752222222,15.1068888889,33.9942222222,14.2771111111,48.3325555556,14.4
811.71,6.25488888888,53.9367777778,46.0786666667,42.5742222222,29.4357777778,14.6943333334,32.846,13.5468888889,48.0747777778,12.84
812.02,8.42422222222,55.3502222222,47.2895555555,43.2747777778,31.2154444444,16.4215555555,34.0763333333,15.2996666667,49.8182222222,14.0824444444
812.32,9.29833333334,56.2744444444,47.6481111111,43.1161111111,32.3332222222,17.4091111111,34.5366666667,16.6745555556,50.1015555556,15.4866666667
812.63,8.77688888888,56.0534444445,47.1367777778,42.1878888889,31.8548888889,17.5227777778,34.7338888889,16.76,49.3618888889,14.5814444445
