wavelength,Back_DelCasf,Belly_DelCasf,Breast_DelCasf,Crissum_DelCasf,Crown_DelCasf,DorTail_DelCasf,Patch10_DelCasf,Patch11_DelCasf,Rump_DelCasf,Throat_DelCasf,WingTip_DelCasf
399.28,13.4415333333,5.88906666667,5.93366666667,4.82126666667,31.4730666667,7.2052,3.58626666667,24.0418,11.5211333333,12.5316666667,8.98906666667
399.64,13.4547333333,5.9118,5.9366,4.8192,31.5118666667,7.1908,3.59906666667,24.0486666667,11.5209333333,12.5416666667,8.9704
400.00,13.6027333333,6.08546666667,6.073,4.96113333333,31.6720666667,7.338,3.762,24.1916,11.7056666667,12.7392666667,9.11646666667
400.36,13.5976666666,6.07613333333,6.07746666667,4.99786666667,31.7332,7.335,3.76386666667,24.208,11.7389333333,12.7649333333,9.09800000001
400.72,13.5691333333,6.02453333333,6.0388,4.9278,31.7384666666,7.2512,3.6958,24.2187333333,11.7124,12.7207333333,9.01266666667
401.08,13.5684666667,6.01906666667,6.00553333333,4.92173333333,31.7766666667,7.2164,3.66213333333,24.233,11.7002666667,12.7117333333,8.96933333333
401.44,13.5567333333,6.01973333333,6.037,4.89673333333,31.8246666667,7.20553333333,3.62653333333,24.2527333333,11.6994,12.7266,8.9632
401.80,13.5306,5.98646666667,6.0378,4.86373333333,31.867,7.15413333333,3.5778,24.2446,11.6451333333,12.7238,8.92826666667
402.16,13.4768,5.92093333333,5.95546666667,4.81246666667,31.8162,7.0884,3.49,24.1941333333,11.6232666667,12.6678,8.8598
402.52,13.4752666667,5.91126666667,5.91366666667,4.7614,31.8584666667,7.056,3.44906666667,24.1649333334,11.6154,12.6471333333,8.80653333333
402.88,13.458,5.89906666667,5.89766666667,4.7538,31.8582,7.01946666667,3.42786666667,24.147,11.5922,12.6106666667,8.78513333334
403.24,13.4127333333,5.86266666667,5.8648,4.7322,31.8314666667,6.96546666667,3.40446666666,24.1466666667,11.5415333333,12.5962666667,8.72873333333
403.60,13.4653333333,5.916,5.92513333333,4.789,31.8594,7.0166,3.42226666667,24.1833333333,11.5977333333,12.6333333333,8.75139999999
403.95,13.4462,5.898,5.89966666667,4.7684,31.8306,7.014,3.37406666667,24.1767333333,11.5694,12.6234,8.71406666666
404.31,13.4503333333,5.92006666667,5.90546666667,4.79486666667,31.8224,7.02633333333,3.37593333333,24.1352,11.5334666667,12.6196,8.72040000001
404.67,13.4507333333,5.916,5.91953333333,4.80193333333,31.8528666666,7.04046666667,3.36166666667,24.1051333333,11.5301333334,12.6367333333,8.71759999999
405.03,13.3996,5.86533333333,5.89586666666,4.7642,31.8356,6.99926666667,3.3094,24.0480666667,11.4704666667,12.6328666667,8.67273333332
405.39,13.3783333333,5.85353333333,5.88546666667,4.75773333333,31.8320666667,6.97313333333,3.299,24.0245333333,11.463,12.6492666666,8.6456
405.75,13.3348666667,5.8242,5.8548,4.7216,31.8192666667,6.9262,3.26266666667,24.0055333333,11.418,12.6402666667,8.60459999999
406.11,13.3858666667,5.90153333333,5.9282,4.78413333333,31.8858666667,6.97106666667,3.32553333333,24.0870666667,11.4616666667,12.7212,8.68946666667
406.47,13.482,5.9768,6.01753333333,4.88693333333,32.0138666667,7.05906666667,3.41,24.1807333333,11.5401333333,12.8436,8.78506666667
406.83,13.4694,5.95493333333,6.01033333333,4.88606666667,32.0109333333,7.06653333333,3.40406666667,24.1808666667,11.5361333333,12.8726666667,8.7572
407.19,13.4926666667,5.9704,6.01593333333,4.8932,32.0248666667,7.0744,3.41313333333,24.1748,11.5436666667,12.9095333333,8.77846666666
407.55,13.4811333333,5.96,5.98466666667,4.8664,32.0340666667,7.039,3.4016,24.1535333333,11.515,12.9230666666,8.7898
407.90,13.4402666667,5.93573333333,5.95266666667,4.83786666667,32.0365333333,6.97446666667,3.38166666667,24.1299333333,11.4555333333,12.9182,8.77799999999
408.26,13.5101333333,5.96273333333,5.9808,4.8322,32.1034666666,6.995,3.37693333333,24.2269333334,11.4914666667,12.9811333333,8.78846666666
408.62,13.5454666667,6.00666666667,5.97666666667,4.87226666667,32.0898,7.00206666667,3.3996,24.2616,11.5080666667,13.0224666667,8.79486666666
408.98,13.568,6.04186666666,5.99273333333,4.8884,32.0681333333,7.00913333333,3.43113333333,24.2848,11.5276,13.0736666667,8.81313333333
409.34,13.6419333334,6.10313333333,6.03513333333,4.948,32.1755333333,7.05146666667,3.48393333333,24.3787333333,11.5766,13.1367333334,8.85840000001
409.70,13.6836666667,6.1618,6.08486666667,4.99326666667,32.1926666666,7.09046666667,3.5234,24.3893333333,11.6366,13.1700666667,8.88706666667
410.06,13.6605333333,6.1326,6.05886666667,4.95913333333,32.196,7.068,3.4816,24.3208666667,11.6110666667,13.1924666667,8.81386666667
410.42,13.6146,6.09113333333,6.02093333333,4.90586666667,32.1511333333,7.00393333333,3.43206666667,24.2469333333,11.5574666667,13.1513333333,8.7584
410.77,13.6611333333,6.1262,6.07426666667,4.9124,32.2168,7.01046666667,3.43773333333,24.2933333333,11.607,13.2076666667,8.78853333333
411.13,13.626,6.115,6.07006666667,4.90006666667,32.2107333333,7.00326666667,3.413,24.2615333333,11.5968666667,13.2021333333,8.77453333334
411.49,13.6499333333,6.1508,6.1176,4.93826666667,32.2497333333,7.0164,3.428,24.2914666667,11.6296666666,13.2678,8.77186666666
411.85,13.6997333333,6.17086666667,6.16406666667,4.96606666667,32.3152,7.04053333333,3.43966666667,24.3134666667,11.6879333333,13.3172666667,8.80900000001
412.21,13.7101333333,6.2088,6.2164,5.00113333333,32.2972,7.06413333333,3.49213333333,24.2894,11.711,13.3776,8.82826666667
412.57,13.7328666667,6.24753333333,6.27873333333,5.0424,32.3972666667,7.0952,3.5392,24.3311333333,11.7696,13.4380666667,8.88213333333
412.92,13.7839333333,6.31366666667,6.35766666667,5.1268,32.4522666667,7.1526,3.5874,24.3892,11.8688666667,13.4909333333,8.92666666666
413.28,13.7731333333,6.29793333333,6.35986666667,5.1122,32.4398,7.1504,3.56073333333,24.3634,11.8801333333,13.4938666667,8.91506666667
413.64,13.7916666667,6.3152,6.36566666667,5.1266,32.469,7.1558,3.5684,24.3618,11.8675333333,13.5383333333,8.93313333333
414.00,13.8309333333,6.35626666667,6.4032,5.1358,32.4676666666,7.17733333333,3.58613333333,24.3929333333,11.8812666667,13.5521333333,8.95813333333
414.36,13.8201333333,6.374,6.4298,5.14053333333,32.4374,7.19473333333,3.585,24.3788666667,11.8837333333,13.5696666667,8.93933333334
414.72,13.8209333333,6.402,6.45366666666,5.18933333333,32.3958666667,7.2104,3.619,24.3272666667,11.8612,13.5900666667,8.93333333333
415.07,13.9172666666,6.46833333333,6.53706666667,5.24393333333,32.4922,7.2672,3.64533333333,24.3995333333,11.9317333333,13.6644666667,8.99226666667
415.43,13.9322,6.5004,6.5748,5.27953333333,32.5106666667,7.30433333333,3.6706,24.3876,11.9520666667,13.6904,9.01753333334
415.79,13.9459333333,6.54513333333,6.60106666667,5.31733333333,32.5314,7.33473333333,3.68286666667,24.3871333333,11.9588666667,13.7438,9.02626666667
416.15,13.9623333333,6.5582,6.6106,5.3182,32.6072,7.33246666667,3.65106666667,24.4036,11.9764,13.7757333333,9.04866666667
416.51,13.9612,6.55593333333,6.60706666667,5.32013333333,32.5413333333,7.3284,3.61206666666,24.3526,11.9413333333,13.7838,9.03306666667
416.86,13.9802,6.57933333333,6.61886666667,5.31606666667,32.5971333333,7.31826666667,3.6012,24.3416666667,11.9339333333,13.8315333333,9.03113333334
417.22,13.9975333333,6.62733333333,6.65646666667,5.35226666667,32.5774666667,7.34786666667,3.6484,24.3362666667,11.9470666667,13.8719333333,9.05306666667
417.58,14.0180666667,6.65633333333,6.67086666667,5.37406666666,32.5945333333,7.37286666667,3.6688,24.3580666666,11.9822,13.9148666667,9.09213333333
417.94,14.0365333333,6.6664,6.67406666667,5.39733333333,32.6352,7.36786666667,3.6702,24.3626666666,12.0052666667,13.9726,9.1014
418.29,14.0344666667,6.6872,6.6676,5.41566666667,32.6382666667,7.3672,3.6728,24.3534,12.0151333333,14.0158666667,9.11026666666
418.65,14.0064666667,6.67166666667,6.6556,5.37766666667,32.6096,7.3412,3.634,24.3214666667,12.0074666667,14.0197333333,9.08
419.01,13.9777333333,6.653,6.62846666667,5.36793333333,32.5676666667,7.31866666667,3.61966666667,24.2727333333,11.9911333333,14.0425333333,9.06226666666
419.37,13.9472666667,6.62593333333,6.6046,5.34493333333,32.5258,7.28846666667,3.58473333334,24.2374,11.9576,14.0496666667,9.03453333333
419.73,13.9264666667,6.6122,6.60066666667,5.32293333333,32.4996666667,7.2682,3.5646,24.2175333333,11.9258,14.0367333333,9.00153333334
420.08,13.9198,6.6272,6.6056,5.33246666667,32.4846,7.27073333333,3.57153333333,24.2068666667,11.9309333333,14.0596666667,9.00233333334
420.44,13.9026666667,6.638,6.60213333333,5.32566666667,32.4992666667,7.25866666667,3.575,24.2032,11.9450666667,14.0908,8.98986666667
420.80,13.892,6.64673333333,6.59606666667,5.31193333333,32.4754666667,7.24646666667,3.5702,24.1756666667,11.9261333333,14.0974,8.98
421.16,13.8967333333,6.6512,6.5896,5.3078,32.5016666667,7.22706666667,3.5448,24.1719333333,11.9190666667,14.1278666667,8.96160000001
421.51,13.8570666667,6.63333333333,6.57706666666,5.28173333333,32.4595333334,7.1918,3.51533333333,24.1090666667,11.8824666667,14.1164666667,8.91933333333
421.87,13.825,6.63653333333,6.58346666667,5.28306666667,32.4046666666,7.18453333333,3.51706666667,24.0521333333,11.8657333333,14.1190666667,8.906
422.23,13.8371333333,6.64506666667,6.6024,5.29233333333,32.4089333333,7.1858,3.52566666667,24.0406666667,11.8621333333,14.1428,8.91106666666
422.58,13.8414,6.6668,6.62173333333,5.31866666667,32.4152,7.19073333333,3.52726666667,24.0444666667,11.8567333333,14.1765333333,8.92286666667
422.94,13.8353333333,6.71313333333,6.65306666667,5.335,32.3902666667,7.19006666667,3.53733333334,24.0232,11.8485333333,14.1933333333,8.93026666667
423.30,13.8512,6.74606666667,6.6846,5.36333333333,32.3976,7.19366666666,3.56006666667,24.0168666667,11.856,14.2332,8.94446666667
423.66,13.852,6.7736,6.70453333333,5.38806666667,32.3632666667,7.2014,3.57113333333,23.9830666667,11.8782,14.2683333333,8.96093333333
424.01,13.8267333333,6.7682,6.7008,5.37773333333,32.3174,7.18553333334,3.56573333333,23.9247333334,11.8552,14.2738,8.94353333333
424.37,13.8466,6.81566666667,6.74393333333,5.4046,32.3096666667,7.21053333333,3.59686666667,23.9177333333,11.876,14.3134,8.967
424.73,13.8388666667,6.8176,6.76226666667,5.42833333334,32.2756,7.2232,3.61433333333,23.9086666667,11.8839333333,14.3405333333,8.978
425.08,13.8391333333,6.8318,6.77686666667,5.4438,32.2468,7.23786666667,3.62526666667,23.8876,11.9004,14.3562666666,8.99746666666
425.44,13.848,6.8436,6.7958,5.4518,32.2507333333,7.2402,3.62513333333,23.8908666667,11.904,14.4,8.99360000001
425.80,13.8656666667,6.87433333333,6.82513333333,5.47033333334,32.2685333333,7.25946666667,3.63153333333,23.8950666667,11.9145333333,14.4489333333,9.01193333333
426.16,13.8712,6.8914,6.83773333333,5.48213333333,32.2400666667,7.2594,3.6196,23.8748,11.9106666667,14.4774,9.00953333333
426.51,13.8955333333,6.93673333333,6.87566666666,5.51526666667,32.2468,7.2856,3.655,23.8607333333,11.9423333333,14.5352666667,9.04533333334
426.87,13.9485333333,6.9626,6.90653333333,5.55113333333,32.3038,7.32553333333,3.68173333333,23.9116,11.9978666667,14.6111333333,9.07480000001
427.23,13.9596,6.986,6.9146,5.55386666667,32.2927333333,7.33533333333,3.68613333333,23.8874,12.0187333333,14.6438,9.08513333333
427.58,13.9553333333,6.9932,6.91386666667,5.5594,32.3153333333,7.33433333333,3.6794,23.8757333333,12.0014666667,14.6776666667,9.07786666667
427.94,13.9966,7.04326666667,6.9658,5.59893333333,32.3502,7.35926666667,3.69273333333,23.908,12.0366,14.7363333333,9.10420000001
428.30,13.9965333333,7.03926666667,6.97973333333,5.6166,32.3311333333,7.3434,3.6704,23.8779333333,12.0212666667,14.7632666667,9.10679999999
428.65,14.0054666667,7.0878,7.015,5.64373333333,32.3334,7.34726666667,3.68013333333,23.8562666667,12.0377333333,14.8028666667,9.12546666667
429.01,14.0125333333,7.12393333333,7.05113333333,5.66506666667,32.3288666667,7.35706666667,3.6912,23.8461333333,12.0498,14.8659333333,9.13066666667
429.37,14.0122,7.13913333333,7.0692,5.69386666666,32.2881333333,7.3552,3.67226666667,23.8174,12.0542,14.8956,9.12546666666
429.72,13.9938666666,7.138,7.0596,5.69093333333,32.2599333333,7.34226666667,3.65486666667,23.7850666667,12.0396,14.8918,9.11106666667
430.08,13.9958,7.1712,7.08686666667,5.7158,32.2837333333,7.35946666667,3.6776,23.7988666667,12.064,14.9424,9.12426666667
430.44,13.9419333333,7.1392,7.04713333333,5.67373333333,32.2419333333,7.31593333334,3.62933333334,23.7316666667,12.0272,14.9324,9.0722
430.79,13.881,7.10826666667,7.04013333333,5.63926666667,32.1794,7.2472,3.585,23.6363333333,11.9642666667,14.9158,9.0274
431.15,13.8521333333,7.109,7.05813333333,5.63793333333,32.1262666667,7.23313333333,3.5622,23.5906,11.9393333333,14.9398,9.0212
431.50,13.8463333333,7.13113333333,7.084,5.65486666667,32.0601333333,7.2208,3.57066666667,23.5523333333,11.944,14.9688,9.00493333333
431.86,13.8131333334,7.1374,7.08493333333,5.65253333333,32.0023333334,7.19873333333,3.56446666667,23.4996,11.9257333333,14.9955333334,8.98220000001
432.22,13.7699333333,7.11813333333,7.0488,5.6222,31.9411333333,7.16266666667,3.54173333333,23.4255333333,11.8825333333,14.9833333333,8.94526666667
432.57,13.763,7.12853333333,7.06086666667,5.62693333333,31.9183333333,7.17073333333,3.5274,23.4145333333,11.8825333333,15.0038666667,8.92853333333
432.93,13.6959333333,7.09906666667,7.03326666667,5.59526666667,31.8566666667,7.12453333333,3.484,23.3458666667,11.8316,14.9830666667,8.87866666666
433.29,13.689,7.1266,7.05113333333,5.6078,31.829,7.1364,3.49913333333,23.3248,11.8480666667,15.0166,8.89519999999
433.64,13.6952666667,7.1552,7.07866666667,5.62993333333,31.7765333333,7.1406,3.5128,23.2954666667,11.8624,15.0686666667,8.90479999999
434.00,13.6405333333,7.1294,7.058,5.60746666667,31.7094,7.09366666667,3.488,23.2214666667,11.8114666667,15.0464666667,8.87
434.35,13.6788666667,7.18226666667,7.11713333333,5.65006666667,31.7233333333,7.12413333333,3.516,23.2359333333,11.8473333333,15.0914,8.89980000001
434.71,13.6754666667,7.20553333333,7.13326666667,5.66146666667,31.6818666667,7.14613333333,3.52613333333,23.2066666667,11.8548,15.1201333333,8.89873333333
435.07,13.6678666667,7.2194,7.14553333333,5.67486666667,31.6687333333,7.14853333333,3.53153333333,23.1918666667,11.8789333333,15.1557333333,8.8846
435.42,13.6660666667,7.2444,7.1682,5.68553333333,31.6604666667,7.1632,3.53986666667,23.1875333333,11.8911333333,15.1927333333,8.91000000001
435.78,13.6848,7.27893333333,7.1912,5.71586666667,31.6467333333,7.18573333333,3.56546666667,23.1702,11.9116,15.2383333333,8.93273333333
436.13,13.7366,7.34686666667,7.2694,5.7804,31.6578666667,7.23626666667,3.61793333333,23.1867333334,11.9652,15.3288,8.97106666666
436.49,13.7528666667,7.38213333333,7.29973333333,5.80653333333,31.6411333333,7.2396,3.63173333333,23.1522,11.9693333333,15.3858666667,8.99713333334
436.84,13.7646,7.4236,7.32606666667,5.82973333333,31.6516666667,7.26193333333,3.64393333333,23.1419333333,11.9880666667,15.4478,9.03473333333
437.20,13.7778,7.4598,7.36773333333,5.857,31.6382,7.2868,3.6722,23.1332666667,11.9942666667,15.5018,9.05000000001
437.56,13.7892666667,7.4956,7.39473333333,5.8878,31.6683333333,7.30393333333,3.6874,23.1459333333,11.9976,15.5453333333,9.06873333333
437.91,13.8113333333,7.5484,7.45373333333,5.9296,31.6427333333,7.35513333333,3.70306666667,23.1390666667,12.0384,15.6164666667,9.10613333334
438.27,13.7926666667,7.55153333333,7.45,5.92213333333,31.5845333333,7.34093333333,3.6878,23.0986,12.018,15.6423333333,9.10793333334
438.62,13.76,7.5422,7.4324,5.91173333333,31.5457333333,7.31306666667,3.66966666667,23.0348666667,11.9871333333,15.6388666667,9.08340000001
438.98,13.7586666667,7.5598,7.44633333333,5.9294,31.5125333334,7.3306,3.67266666667,23.0150666667,11.9747333334,15.674,9.08626666667
439.33,13.7504666667,7.5724,7.45106666667,5.93906666667,31.5008666667,7.33966666667,3.66806666666,22.9754666667,11.9784666667,15.7085333333,9.08386666667
439.69,13.7308666667,7.55893333333,7.4468,5.94266666667,31.4246,7.312,3.6514,22.9094,11.9502,15.7074,9.07340000001
440.04,13.7064,7.5634,7.44553333333,5.94373333333,31.415,7.3006,3.63033333333,22.888,11.9325333333,15.732,9.06873333334
440.40,13.6984666667,7.57206666667,7.44373333333,5.94773333333,31.3994,7.3092,3.62446666667,22.8624,11.9304,15.7559333333,9.07293333334
440.75,13.6963333333,7.5814,7.45546666667,5.95346666667,31.353,7.30086666667,3.62513333333,22.8416666666,11.9145333333,15.7821333333,9.06013333333
441.11,13.6813333333,7.5848,7.46253333333,5.958,31.3250666667,7.29073333333,3.62086666667,22.8061333333,11.9048666666,15.7911333333,9.05499999999
441.47,13.6536,7.57666666667,7.4576,5.95246666667,31.2641333333,7.27946666667,3.6036,22.7659333333,11.8942666667,15.8167333333,9.04220000001
441.82,13.6546,7.59033333333,7.46573333333,5.9636,31.2454666667,7.28646666667,3.60466666667,22.7681333333,11.9010666667,15.8498,9.04473333334
442.18,13.6536666667,7.63273333333,7.50773333333,6.00593333334,31.2444666666,7.30706666667,3.63813333334,22.7644,11.9155333333,15.9124,9.06959999999
442.53,13.6598666667,7.6848,7.55893333333,6.0462,31.2156666667,7.32986666667,3.667,22.7818,11.937,15.9806,9.09559999999
442.89,13.6708666667,7.725,7.57513333333,6.0598,31.2056,7.3296,3.67966666667,22.7755333333,11.9392,16.0087333333,9.09793333333
443.24,13.6705333333,7.74873333333,7.58906666667,6.07366666667,31.1753333334,7.31806666667,3.67033333333,22.7589333334,11.9265333333,16.0499333333,9.09966666666
443.60,13.6509333333,7.776,7.60986666667,6.0834,31.154,7.32446666667,3.64753333333,22.7458,11.9371333333,16.0984,9.09899999999
443.95,13.6092666667,7.79066666667,7.61846666667,6.08353333333,31.0656,7.32513333333,3.62846666667,22.6885333333,11.9192,16.1107333333,9.09359999999
444.31,13.5646666666,7.78406666667,7.62233333333,6.08166666667,30.9872,7.29413333333,3.60706666667,22.6282,11.8917333334,16.1288,9.07046666667
444.66,13.5456666667,7.81706666667,7.6476,6.11493333333,30.935,7.31613333333,3.622,22.5784,11.9094,16.1695333333,9.09280000001
445.02,13.5182666667,7.83573333333,7.66466666667,6.1206,30.8864666667,7.30366666667,3.61353333333,22.5195333333,11.9062666667,16.197,9.09693333334
445.37,13.5031333333,7.84253333333,7.684,6.12293333333,30.8251333333,7.29866666667,3.6134,22.4676666667,11.9014666666,16.2164666667,9.09926666667
445.72,13.4664666667,7.85233333333,7.68466666667,6.1222,30.7583333333,7.2696,3.60553333333,22.3927333333,11.8664666667,16.2197333333,9.0932
446.08,13.4559333333,7.86273333333,7.69133333333,6.13213333333,30.7005333333,7.27186666667,3.59206666667,22.3533333334,11.8634666667,16.2224666667,9.07913333333
446.43,13.4522666667,7.8678,7.70426666667,6.15586666667,30.6588,7.27946666667,3.59153333333,22.3099333333,11.8544,16.2419333333,9.08746666667
446.79,13.4285333333,7.8922,7.73686666667,6.17253333333,30.6012,7.29426666667,3.60626666667,22.2824666667,11.8567333333,16.2818,9.1172
447.14,13.4351333333,7.9206,7.77186666667,6.19946666667,30.5488,7.31033333333,3.63673333333,22.2442666667,11.86,16.3151333333,9.12213333334
447.50,13.4577333333,7.98466666667,7.835,6.2482,30.5556666667,7.3602,3.68906666667,22.2427333333,11.8936666667,16.3785333333,9.16473333334
447.85,13.4932,8.02673333333,7.88446666667,6.29226666667,30.5671333333,7.39386666667,3.72553333333,22.2453333333,11.9171333333,16.4318,9.19126666666
448.21,13.5164,8.08386666667,7.9368,6.32193333333,30.5542,7.42666666667,3.78133333333,22.2395333333,11.944,16.4877333333,9.2234
448.56,13.5506,8.1148,7.98233333333,6.3538,30.5398666667,7.4452,3.80073333334,22.2286666667,11.9525333333,16.5280666667,9.2446
