wavelength,Back_CamPauf,Belly_CamPauf,Breast_CamPauf,Crissum_CamPauf,Crown_CamPauf,DorTail_CamPauf,Rump_CamPauf,Throat_CamPauf,WingTip_CamPauf
431.50,9.95573333333,20.6892666667,12.1528,19.1854,6.4216,5.77853333333,7.8427,13.3960666667,7.52653333333
431.86,9.95266666667,20.7305666667,12.1595,19.2278666667,6.42433333333,5.77133333333,7.85076666667,13.4160666667,7.5138
432.22,9.96039999999,20.7815666667,12.1716333333,19.2787666667,6.4466,5.778,7.8658,13.4535333333,7.5294
432.57,9.96593333334,20.822,12.1982,19.3185666667,6.46966666667,5.79433333333,7.89336666667,13.4921333333,7.54273333333
432.93,9.96686666667,20.8589666667,12.2051,19.3553,6.47566666667,5.79993333333,7.88496666667,13.5106,7.5598
433.29,9.96473333333,20.8858333333,12.2068333333,19.3792333333,6.47806666667,5.7906,7.8926,13.5205333333,7.57366666666
433.64,9.98053333333,20.9350666667,12.2268333333,19.4108333333,6.4908,5.8002,7.9092,13.5444,7.5826
434.00,9.9664,20.9185,12.1952,19.4177666667,6.46613333333,5.77146666667,7.8764,13.5377333333,7.5638
434.35,9.93626666667,20.9133,12.1846,19.4150666667,6.43706666667,5.74786666667,7.8447,13.5324,7.53646666667
434.71,9.93793333332,20.9342,12.1811,19.4440333333,6.45873333333,5.75546666667,7.84383333333,13.5404666667,7.52406666667
435.07,9.93500000001,20.9813,12.1636333333,19.4802666667,6.4656,5.75066666667,7.85316666667,13.5554666667,7.5374
435.42,9.94166666665,21.0167,12.1846,19.5350333333,6.47506666667,5.7776,7.85733333333,13.5773333333,7.5506
435.78,9.95239999999,21.0538,12.2210333333,19.5687333333,6.4966,5.7852,7.8611,13.6026666667,7.5652
436.13,9.97066666666,21.1054666667,12.2526666667,19.605,6.5052,5.80553333333,7.86773333333,13.6308,7.5852
436.49,9.99693333334,21.1743333333,12.2765,19.6635666667,6.5206,5.8236,7.88626666667,13.6596,7.59893333333
436.84,10.0385333333,21.2734333333,12.3187333333,19.7416333333,6.5472,5.85613333333,7.92546666667,13.7138666667,7.6314
437.20,10.0606666667,21.3323333333,12.3472,19.8002666667,6.56146666667,5.8788,7.92973333333,13.7358,7.63893333333
437.56,10.0349333333,21.3427333333,12.3238666667,19.8126,6.5304,5.8518,7.89973333333,13.7363333333,7.60453333333
437.91,10.0600666667,21.4384333333,12.3789,19.8908666667,6.5586,5.8902,7.95846666667,13.7875333333,7.65246666667
438.27,10.0773333333,21.4939666667,12.3943666667,19.9334333333,6.57533333333,5.9118,7.97656666667,13.8124666667,7.679
438.62,10.0796666667,21.5482666667,12.3965666667,19.9651666667,6.56973333334,5.90593333333,7.9743,13.82,7.68053333333
438.98,10.0846,21.5861333333,12.4134333333,20.0022333333,6.56306666667,5.91413333333,7.97553333333,13.8387333333,7.68393333333
439.33,10.1158,21.6368666667,12.4394666667,20.0106666667,6.57746666667,5.934,8.008,13.8757333333,7.69153333333
439.69,10.1128666667,21.6836333333,12.4337666667,20.0334666667,6.56206666667,5.93513333333,8.0059,13.9040666667,7.6888
440.04,10.102,21.6939333333,12.4351666667,20.0596666667,6.55873333333,5.93526666667,8.01083333333,13.9086666667,7.6726
440.40,10.0860666667,21.6791666667,12.4346,20.0597333333,6.54766666667,5.92006666667,8.006,13.8987333333,7.65566666667
440.75,10.0781333333,21.6955,12.4458333333,20.0857,6.53613333333,5.91033333333,8.0067,13.8995333333,7.65013333333
441.11,10.0954666667,21.7349333333,12.4675,20.1135,6.55506666667,5.93306666667,8.03293333333,13.9404666667,7.67366666667
441.47,10.1352,21.7888333333,12.5197333333,20.1608333333,6.6004,5.97973333333,8.08616666667,13.9873333333,7.71993333333
441.82,10.1332,21.7983666667,12.5159333333,20.1737333333,6.60886666667,5.9812,8.08293333333,13.9975333333,7.7138
442.18,10.1536666667,21.8554333333,12.5383666667,20.2178666667,6.61953333333,5.9896,8.11463333333,14.0334,7.72706666667
442.53,10.1714,21.8794666667,12.5538666667,20.2562666667,6.62966666667,6.00873333333,8.14193333333,14.0554666667,7.74506666667
442.89,10.1673333333,21.9070666667,12.5797,20.2908333333,6.62733333333,6.01553333333,8.1621,14.0677333333,7.74573333333
443.24,10.1586666667,21.9409,12.5663,20.3357333333,6.62013333333,6.00106666667,8.16816666667,14.0744,7.7544
443.60,10.1857333334,21.9871,12.5906,20.4092666667,6.63666666667,6.0076,8.18903333333,14.0771333333,7.7702
443.95,10.1728,22.0263666667,12.5837333333,20.43,6.62466666667,6.00306666667,8.19263333333,14.0697333333,7.76573333333
444.31,10.1702,22.0634666667,12.5757666667,20.4656333333,6.61913333333,6.0014,8.19216666667,14.0918,7.768
444.66,10.1512,22.063,12.5676,20.4849333333,6.6146,5.994,8.18886666667,14.0834,7.75386666667
445.02,10.1443333333,22.1056333333,12.5779333333,20.5126333333,6.6012,5.98006666667,8.18983333334,14.0990666667,7.7332
445.37,10.1292666666,22.1397666667,12.5517333333,20.5254333333,6.57933333333,5.9544,8.16946666667,14.0891333333,7.71633333333
445.72,10.1366,22.1812666667,12.5687,20.5574666667,6.57986666667,5.95973333333,8.1868,14.1207333334,7.7222
446.08,10.1186,22.1768666667,12.5555333333,20.5573,6.56846666667,5.9438,8.1608,14.1098,7.70113333333
446.43,10.1307333333,22.2198,12.5741,20.595,6.5872,5.9754,8.1859,14.1372666667,7.71713333333
446.79,10.1431333333,22.2439333333,12.5822,20.6209,6.6072,5.97873333333,8.19376666667,14.1588666667,7.73293333333
447.14,10.1338666667,22.2564666667,12.5951,20.6391,6.59973333333,5.97526666667,8.1775,14.1689333333,7.7192
447.50,10.1368,22.2864666667,12.6005333333,20.6485666667,6.6126,5.98346666667,8.1971,14.2078666667,7.7242
447.85,10.1596666667,22.316,12.6161,20.6856333333,6.6254,5.99126666667,8.2061,14.2444666667,7.7392
448.21,10.1697333334,22.3642,12.6419333333,20.7042333333,6.6368,6.008,8.22393333333,14.2704,7.757
448.56,10.2067333333,22.4185333333,12.6572333333,20.7487,6.66546666667,6.0346,8.25503333333,14.3203333333,7.79326666667
448.92,10.2094,22.4135,12.6507333333,20.7653333333,6.677,6.04526666667,8.2636,14.3219333333,7.81093333333
449.27,10.2036,22.4141666667,12.6532666667,20.7874666667,6.6724,6.0436,8.25963333333,14.3473333333,7.80166666667
449.62,10.2208,22.4396666667,12.6594666667,20.8276666667,6.67913333333,6.04373333333,8.27436666667,14.3576,7.80906666667
449.98,10.2473333333,22.4838,12.6872,20.8804,6.69413333333,6.07033333333,8.3153,14.397,7.84313333333
450.33,10.2452,22.4898333333,12.6761,20.9087333333,6.67366666667,6.04513333333,8.30073333333,14.4166,7.84966666667
450.69,10.2392666667,22.5181,12.6628,20.9314333333,6.65533333333,6.03933333333,8.29113333333,14.4363333333,7.82826666667
451.04,10.2642,22.5524,12.6835333333,20.9794,6.6894,6.0614,8.32646666667,14.4534,7.8482
451.40,10.2852,22.5874,12.7093333333,21.0140666667,6.7028,6.0724,8.34913333333,14.4738,7.87973333333
451.75,10.2854666667,22.6450333333,12.7287333333,21.0438333333,6.70573333333,6.081,8.36763333333,14.4800666667,7.8812
452.10,10.3248666667,22.6931,12.764,21.1164666667,6.73166666667,6.09866666667,8.40383333333,14.5275333333,7.90326666667
452.46,10.2985333333,22.7052333333,12.7479,21.1190666667,6.71006666667,6.0708,8.38976666667,14.5200666667,7.865
452.81,10.3112,22.7503666667,12.7642,21.1770666667,6.7198,6.07786666667,8.41463333333,14.5475333333,7.86486666667
453.17,10.3591333333,22.8312666667,12.8102666667,21.2337,6.75646666667,6.1276,8.46266666666,14.5992,7.89013333333
453.52,10.3664,22.8784333333,12.8253333333,21.2639,6.7536,6.13153333333,8.46113333333,14.6157333333,7.8842
453.87,10.3582,22.9215666667,12.8323666667,21.3026333333,6.749,6.12746666667,8.45523333334,14.6406,7.87226666667
454.23,10.3394666667,22.9386666667,12.8362333333,21.3232666667,6.75126666667,6.1102,8.46106666666,14.6319333333,7.85273333333
454.58,10.3497333334,22.978,12.8638,21.3593666667,6.76653333333,6.1178,8.4832,14.6524666667,7.84973333333
454.93,10.3474666667,23.0461,12.8826,21.4053333333,6.75553333334,6.11906666667,8.49013333333,14.6904666667,7.85406666667
455.29,10.3244666666,23.0622,12.8682666667,21.4320333333,6.72706666667,6.09846666667,8.47130000001,14.6714666667,7.81726666667
455.64,10.3263333333,23.0720333333,12.8767333333,21.4822333333,6.7266,6.0926,8.4731,14.705,7.81273333333
456.00,10.3102666667,23.1026333333,12.8702333333,21.4933666667,6.72726666667,6.0936,8.46529999999,14.6947333333,7.7902
456.35,10.3273333333,23.1428333333,12.8957333333,21.5396333333,6.739,6.118,8.4886,14.7186666667,7.80666666667
456.70,10.3229333333,23.1845333333,12.9012333333,21.5651333333,6.74066666667,6.11553333333,8.49083333333,14.7311333333,7.80833333333
457.06,10.3155333333,23.2056333333,12.9028,21.5981,6.74033333333,6.1004,8.49163333333,14.7294,7.8104
457.41,10.3098666667,23.2472666667,12.9146666667,21.6454333333,6.7558,6.11033333333,8.5112,14.7551333333,7.82113333333
457.76,10.2990666667,23.2526333333,12.8998333333,21.6516,6.74433333333,6.08013333333,8.50093333333,14.7435333333,7.80993333333
458.12,10.3164666666,23.3303,12.9268333333,21.6907,6.75553333333,6.08833333333,8.51753333334,14.7782,7.8176
458.47,10.3126666667,23.3775,12.9352333333,21.722,6.7424,6.07626666667,8.51650000001,14.7942,7.82046666667
458.82,10.3144666667,23.4025,12.9457666667,21.7508,6.74246666667,6.06553333333,8.52260000001,14.8138666667,7.81433333333
459.18,10.3216,23.4389333333,12.9666,21.7759333333,6.7534,6.0772,8.533,14.8436,7.81706666667
459.53,10.3150666667,23.4614333333,12.9682333333,21.7812333333,6.7536,6.0686,8.5411,14.8638,7.8152
459.88,10.2900666667,23.4638666667,12.9521,21.7886333333,6.72793333333,6.043,8.51666666667,14.8682666667,7.79893333333
460.24,10.3042666667,23.5192333333,12.9740666667,21.8388,6.74246666667,6.04393333333,8.52503333333,14.9023333333,7.80333333334
460.59,10.2955333333,23.5416,12.9762,21.8430666667,6.72993333333,6.03213333333,8.52226666667,14.9141333333,7.78993333333
460.94,10.2958,23.5873666667,12.9898333333,21.8846333333,6.73426666667,6.01993333333,8.535,14.9402666667,7.7874
461.29,10.2738666667,23.606,12.9783666667,21.8962666667,6.70893333333,5.9884,8.51603333334,14.9436,7.75393333333
461.65,10.3022,23.695,13.0273666667,21.9709333333,6.72986666667,6.01706666667,8.55003333333,15.0104,7.762
462.00,10.3168666667,23.7467666667,13.0626,22.0371666667,6.74346666667,6.02226666667,8.56880000001,15.0688666667,7.7672
462.35,10.346,23.8011,13.0834666667,22.0911333333,6.77526666667,6.02973333333,8.59796666667,15.1116,7.77966666667
462.71,10.3642666667,23.888,13.1235333333,22.1647333333,6.80326666667,6.0486,8.63160000001,15.1708,7.80273333333
463.06,10.3591333333,23.9362666667,13.1170333333,22.2228,6.81013333333,6.04346666667,8.64203333333,15.1970666667,7.79526666667
463.41,10.3708666667,24.0114333333,13.1445333333,22.3048333333,6.81693333334,6.05006666667,8.65000000001,15.2351333333,7.79393333333
463.76,10.4074,24.1048666667,13.2082333333,22.4049666667,6.859,6.0664,8.71733333333,15.2996666667,7.82753333333
464.12,10.3986666667,24.1711,13.2377333333,22.4362666667,6.8528,6.05833333333,8.72773333334,15.3316,7.82113333333
464.47,10.4202666667,24.2582333333,13.2755666667,22.5154,6.884,6.0666,8.74469999999,15.4001333334,7.8388
464.82,10.4194,24.315,13.2943,22.5595666667,6.888,6.07326666667,8.75106666667,15.4365333333,7.8398
465.17,10.4558,24.4064,13.3284333333,22.615,6.9236,6.08806666667,8.78490000001,15.4929333333,7.86913333333
465.53,10.4849333333,24.4764333333,13.3719333333,22.6839666667,6.96833333333,6.1138,8.81719999999,15.5294666667,7.91066666667
465.88,10.5006666667,24.5355666667,13.3991,22.7292333333,6.9902,6.12393333333,8.83863333333,15.5798666667,7.919
466.23,10.5039333333,24.5942666667,13.4416,22.8047666667,7.00086666667,6.15213333333,8.8602,15.6245333333,7.92906666667
466.58,10.501,24.6313,13.4328666667,22.8333333333,7.01066666667,6.1336,8.86526666666,15.6317333333,7.90926666667
466.94,10.5252,24.7280666667,13.4754333333,22.9197333333,7.0196,6.13766666667,8.88403333334,15.6902,7.92526666667
467.29,10.5542,24.8044,13.5118,22.9954666667,7.04733333333,6.16226666667,8.92176666666,15.7446666667,7.956
467.64,10.5678,24.8652333333,13.5141333333,23.0351,7.0456,6.1632,8.91916666666,15.7644,7.9526
467.99,10.6050666667,24.9405666667,13.5492666667,23.1151,7.08553333333,6.19246666667,8.95736666667,15.8321333333,8.00366666667
468.35,10.6173333333,25.0014333333,13.5806666667,23.1669666667,7.09806666667,6.19906666667,8.9776,15.8559333333,8.0086
468.70,10.6346,25.0823,13.6150666667,23.2407666667,7.121,6.19486666667,8.99886666667,15.9054,8.0292
469.05,10.6642,25.1489,13.6777666667,23.3245333333,7.1546,6.22453333333,9.02550000001,15.9633333334,8.05153333333
469.40,10.6503333333,25.1669333333,13.6652,23.3536666667,7.13313333333,6.20486666667,9.02883333333,15.9801333333,8.0252
469.75,10.6555333333,25.2196666667,13.6733333333,23.3817666667,7.14373333333,6.21586666667,9.03833333334,15.9964666667,8.02993333333
470.11,10.6978,25.3128333333,13.6930333333,23.4594666667,7.19113333333,6.23373333333,9.07583333334,16.0638666667,8.07013333333
470.46,10.6988,25.3504333333,13.7246666667,23.5012,7.18373333333,6.21826666667,9.07673333333,16.083,8.08246666667
470.81,10.7056666667,25.3888,13.7599333333,23.5207333333,7.20686666667,6.222,9.09539999999,16.1134666667,8.08733333333
471.16,10.7056,25.4484333333,13.7939,23.5430333333,7.22426666667,6.2132,9.11423333333,16.1332,8.0942
471.51,10.7311333333,25.5219,13.8533666667,23.5998333333,7.2568,6.231,9.15099999999,16.2096666667,8.12226666667
471.87,10.765,25.6152333333,13.9218333333,23.6903333333,7.2988,6.25406666667,9.20493333333,16.2584,8.15
472.22,10.8134666667,25.6921333333,13.9713333333,23.78,7.33106666667,6.2924,9.2565,16.3236666667,8.20213333333
472.57,10.8412666667,25.7192666667,14.0004,23.8027666667,7.35413333333,6.3188,9.27763333333,16.3453333333,8.2144
472.92,10.8250666667,25.7235,13.9919666667,23.8115,7.34673333333,6.31726666667,9.27823333333,16.3471333333,8.20753333333
473.27,10.8404,25.7912666667,14.0183333333,23.8286666667,7.37733333333,6.30393333333,9.28786666667,16.3789333333,8.22246666667
473.62,10.8674666666,25.8248333333,14.0443333333,23.8878666667,7.41246666667,6.3212,9.31766666666,16.4042666667,8.25506666667
473.98,10.8298666667,25.8241666667,14.0284333333,23.8793333333,7.37226666667,6.27646666667,9.28186666666,16.3854666667,8.2092
474.33,10.8424,25.8638,14.0357,23.8894,7.38806666667,6.29453333333,9.28879999999,16.4356666666,8.2082
474.68,10.863,25.9158333333,14.0577,23.9453333333,7.4074,6.29986666667,9.30906666667,16.4705333333,8.231
475.03,10.8456666667,25.8949,14.0232333333,23.9357333333,7.39393333333,6.2772,9.26960000001,16.4594666667,8.19626666666
475.38,10.8524666667,25.8835666667,14.009,23.9442666667,7.39626666667,6.28946666667,9.27599999999,16.4464666667,8.18806666667
475.73,10.8201333333,25.8352,13.9522666667,23.9023333333,7.3706,6.27373333333,9.22913333334,16.4028666667,8.14846666667
476.08,10.8078,25.8434333333,13.9515666667,23.9049333333,7.3654,6.25286666667,9.20993333334,16.3885333334,8.13866666667
476.44,10.8163333333,25.8629,13.9444333333,23.9235666667,7.361,6.25546666667,9.21810000001,16.4141333333,8.13526666667
476.79,10.8802666667,25.9109333333,13.9700333333,23.9842666667,7.4064,6.29806666667,9.26649999999,16.4395333333,8.18033333333
477.14,10.8926666667,25.9407666667,13.9809333333,24.0293,7.41846666667,6.3268,9.27166666667,16.4499333333,8.19653333333
477.49,10.8838666666,25.9738333333,13.9776666667,24.0163,7.4088,6.31126666667,9.27306666666,16.4446,8.1906
477.84,10.9090666667,26.0245333333,14.0169,24.0509,7.44573333333,6.35093333333,9.30526666667,16.4711333333,8.22493333333
478.19,10.9411333333,26.0508,14.04,24.1039333333,7.4756,6.38273333333,9.33836666667,16.4664,8.26066666667
478.54,10.9321333333,26.0135666667,14.0171333333,24.0720333333,7.46846666667,6.39826666667,9.34076666667,16.444,8.25373333333
478.89,11.0,26.0978666667,14.0802333333,24.1634,7.52573333333,6.4588,9.4049,16.5170666667,8.31873333333
479.24,10.9731333333,26.108,14.0705333333,24.1779333333,7.51946666667,6.44053333333,9.39370000001,16.5052,8.31693333333
479.60,10.9912666667,26.1324666667,14.0969,24.1997,7.53953333333,6.45086666667,9.42106666667,16.5456666667,8.34013333333
479.95,11.0012,26.1626,14.0980666667,24.2227333333,7.5598,6.4748,9.4311,16.5574666667,8.34186666667
480.30,10.9832666666,26.1459333333,14.0862333333,24.2161333333,7.55686666667,6.4796,9.4219,16.5260666667,8.34846666667
480.65,10.9368666667,26.1256,14.0607,24.1787333333,7.528,6.43706666667,9.38579999999,16.5103333333,8.31066666667
481.00,10.9209333333,26.1012,14.0334333333,24.1471666667,7.5004,6.4304,9.37236666667,16.4864,8.29686666667
481.35,10.8981333333,26.0717333333,14.0115666667,24.1359,7.4572,6.40926666667,9.34269999999,16.4792666667,8.264
481.70,10.9098666667,26.0841333333,14.0084333333,24.1426333333,7.43846666667,6.40493333333,9.34273333333,16.473,8.26273333333
482.05,10.9016666667,26.1242666667,14.0137333333,24.1723,7.42426666667,6.4016,9.34486666667,16.4894,8.2634
482.40,10.923,26.1879,14.0368,24.239,7.42233333333,6.40853333333,9.36126666667,16.5156666667,8.277
482.75,10.9386,26.2307666667,14.0606666667,24.2679666667,7.4182,6.41486666667,9.37956666667,16.5291333333,8.29266666667
483.10,10.9559333333,26.2606666667,14.0724,24.3005333333,7.4172,6.42226666667,9.38233333334,16.5458666667,8.30286666667
483.45,10.9581333334,26.2854666667,14.0838666667,24.3304666667,7.41106666667,6.42306666667,9.38353333334,16.5588666667,8.30433333333
483.80,10.9567333333,26.2793666667,14.0803,24.3371333333,7.39846666667,6.40806666667,9.38149999999,16.5628,8.3002
484.15,10.9607333333,26.3016333333,14.0846333333,24.3550666667,7.3962,6.4066,9.3898,16.5777333333,8.30313333334
484.50,10.9629333334,26.3017666667,14.0885333333,24.3621,7.391,6.41286666667,9.40136666666,16.5764,8.31466666667
484.85,10.9759333333,26.3362333333,14.1106333333,24.3991333333,7.40206666667,6.42173333333,9.419,16.6019333333,8.3292
485.20,10.9902,26.3834333333,14.1255666667,24.4310666667,7.4182,6.43613333333,9.43023333334,16.6189333333,8.34413333333
485.55,10.993,26.4142666667,14.1377666667,24.4635666667,7.42426666667,6.44586666666,9.44413333333,16.6473333333,8.3558
485.90,11.0067333333,26.4377333333,14.1492333333,24.4850666667,7.42906666667,6.4522,9.45553333333,16.661,8.36406666667
486.25,11.01,26.4563333333,14.1567333333,24.4922333333,7.43846666667,6.45986666667,9.46900000001,16.674,8.37253333333
486.60,10.9974666667,26.4596,14.1423666667,24.4955666667,7.4398,6.4534,9.46073333333,16.676,8.35686666667
486.95,10.9922666667,26.4756666667,14.1516666667,24.4959,7.445,6.45486666667,9.46716666666,16.6889333333,8.35253333333
487.30,10.9914,26.4917666667,14.1445,24.4985,7.44973333333,6.44993333333,9.46893333334,16.6862666667,8.34773333333
487.65,10.9931333333,26.5269666667,14.1518,24.5231666667,7.45806666667,6.46353333333,9.48573333334,16.6963333333,8.35
488.00,11.0069333333,26.5646,14.1779333333,24.5541333333,7.48133333333,6.47346666667,9.50430000001,16.7184666667,8.36546666667
488.35,11.0172666667,26.6261333333,14.1944,24.5999333333,7.49553333333,6.482,9.51463333333,16.7512,8.36706666667
488.70,11.0112,26.6479333333,14.1914,24.6184666667,7.4948,6.4728,9.51630000001,16.7656,8.35786666667
489.05,11.0246,26.6828333333,14.2185333333,24.6573333333,7.5064,6.48293333333,9.54073333334,16.7966666667,8.36886666667
489.40,11.0196,26.6886666667,14.2158666667,24.6778333333,7.50813333333,6.47153333333,9.53493333334,16.7876666667,8.35246666667
489.75,11.0242666667,26.7379666667,14.2264333333,24.7178666667,7.52506666667,6.4816,9.54876666666,16.8106,8.3504
490.10,11.0254,26.7818333333,14.2426,24.7578333333,7.53206666667,6.47826666667,9.54886666667,16.8283333333,8.34786666667
