wavelength,Back_SalSimm,Belly_SalSimm,Breast_SalSimm,Crissum_SalSimm,Crown_SalSimm,DorTail_SalSimm,Patch10_SalSimm,Patch11_SalSimm,Patch12_SalSimm,Patch13_SalSimm,Rump_SalSimm,Throat_SalSimm,WingTip_SalSimm
629.27,17.2193333333,43.9766666667,28.5445,35.3084666667,9.48826666667,10.4241333333,11.3541333333,12.2202666667,13.4928666666,39.6546666667,20.2598,59.2902,13.5711
629.60,17.2104666667,43.9664666667,28.5213666667,35.3033333333,9.48613333333,10.4334666666,11.3560666667,12.2157333333,13.5042,39.6298,20.2372666667,59.2555333333,13.6018
629.94,17.2388666667,44.024,28.5500666667,35.3808,9.54066666667,10.4402,11.3575333333,12.2285333333,13.5321333333,39.6484,20.2728666667,59.2749333333,13.6455666667
630.27,17.3005333333,44.0456666667,28.5743333333,35.3666666667,9.56073333333,10.4798666667,11.387,12.2698666667,13.604,39.6402,20.299,59.2514,13.6711666667
630.60,17.3765333333,44.1176666666,28.6525,35.4320666667,9.62266666666,10.5452666667,11.4906666667,12.3465333333,13.6671333333,39.7174,20.3634666667,59.2861333333,13.732
630.93,17.3771333333,44.0288666667,28.6487,35.457,9.62666666668,10.5859333333,11.4960666667,12.3600666667,13.6624,39.6519333333,20.3258,59.1662,13.7599
631.26,17.3915333333,43.9537333333,28.6505,35.4604,9.64906666666,10.6164666667,11.4907333333,12.3712666667,13.6774,39.5975333333,20.3166,59.0913333333,13.7865
631.60,17.4672,44.0884666667,28.7312333334,35.5632,9.72026666667,10.7266,11.5776,12.46,13.7293333334,39.6616666667,20.4055333333,59.1892,13.8992
631.93,17.4946666667,44.1094,28.7525,35.5942666667,9.7236,10.7445333333,11.6342,12.5092,13.7806,39.6968,20.4748,59.1359333333,13.9526666667
632.26,17.5101333333,44.1716,28.7812,35.6342666667,9.71126666667,10.739,11.6462,12.5212,13.7752666667,39.6986666667,20.4441333333,59.1567333333,13.9625
632.59,17.5914,44.2391333333,28.8019,35.7032,9.77746666667,10.7936666667,11.7431333333,12.5914666667,13.8195333333,39.7912,20.5377333333,59.1969333333,14.0518666667
632.92,17.6367333333,44.245,28.8509333333,35.7394666667,9.85399999999,10.8441333333,11.8142,12.6562,13.8632666667,39.811,20.5927333333,59.1514666667,14.0889
633.26,17.6844666667,44.2856,28.8467,35.7726666667,9.85999999999,10.8494,11.8333333333,12.6584,13.8666,39.8294,20.5912666667,59.2474,14.0916
633.59,17.6708666667,44.2815333333,28.8923333333,35.7821333333,9.84146666666,10.9061333333,11.8783333333,12.6856666667,13.8847333333,39.8289333333,20.5798,59.2368666667,14.0925666667
633.92,17.657,44.2517333333,28.8750666667,35.8072666667,9.84586666667,10.8922,11.8690666667,12.6750666667,13.8414666667,39.8261333333,20.5936,59.2187333333,14.1230666667
634.25,17.6681333333,44.3734666667,28.8948,35.8782666667,9.82306666667,10.9026666667,11.8256,12.6614,13.8619333334,39.882,20.582,59.3026666667,14.1321666667
634.58,17.7028,44.3805333333,28.9081666667,35.8763333333,9.85253333333,10.9505333334,11.8772666667,12.7042666667,13.9193333333,39.8708,20.6054,59.2760666667,14.1508666666
634.91,17.6584666667,44.3599333333,28.8626333333,35.8529333333,9.81473333334,10.8959333333,11.828,12.6563333333,13.8884,39.8036,20.5546666667,59.1847333333,14.1204333333
635.25,17.6496,44.3861333334,28.8379333333,35.8921333333,9.76980000001,10.838,11.7706,12.6212666667,13.8785333333,39.8142666667,20.5380666667,59.239,14.0654333333
635.58,17.5594666667,44.3526,28.7677,35.8466,9.70993333333,10.7810666667,11.6711333333,12.5430666667,13.778,39.7570666667,20.4456666667,59.2318,13.9781666667
635.91,17.5231333333,44.3320666667,28.7343,35.8474666667,9.69939999999,10.7679333333,11.6484,12.5336,13.7696666667,39.7141333333,20.4508,59.1587333333,13.9771
636.24,17.4494,44.2320666667,28.6938,35.7890666667,9.62833333333,10.7552,11.5824666667,12.4878666667,13.7199333333,39.6374666666,20.368,59.0746,13.927
636.57,17.5116,44.3278666667,28.7802666667,35.9103333333,9.70553333333,10.8098666666,11.6423333333,12.54,13.7919333333,39.7010666667,20.4270666667,59.1437333333,14.012
636.90,17.4796666667,44.2744666667,28.7649333333,35.9401333333,9.72173333333,10.8305333333,11.6388,12.5450666667,13.7872666667,39.6863333333,20.4391333333,59.0220666667,14.0098333333
637.23,17.4437333333,44.2903333333,28.6982,35.9244,9.69433333333,10.7632666667,11.578,12.4789333333,13.7698666666,39.6673333333,20.4117333333,59.0230666667,13.9977333333
637.56,17.4200666667,44.2998666667,28.6996,35.9211333333,9.71593333333,10.8148666667,11.5754,12.4958,13.8073333333,39.6716666667,20.4005333333,59.0036,14.0040666667
637.90,17.4542,44.3011333333,28.7302,35.9528,9.81753333334,10.8544666667,11.6565333333,12.5910666667,13.8978666667,39.7084666667,20.4734666667,58.9988,14.0601333333
638.23,17.4556666667,44.3278666667,28.7908333333,36.0333333333,9.87506666667,10.9063333333,11.7138,12.6614666667,13.9158666667,39.7597333333,20.5026666667,59.0129333333,14.116
638.56,17.5076,44.4346666667,28.8854,36.104,9.90720000001,10.9756666667,11.7561333333,12.6862,13.9636,39.8377333333,20.5674,59.1515333333,14.1449333333
638.89,17.4216666667,44.3362,28.8426333333,35.9660666667,9.85213333334,10.923,11.6874,12.6529333333,13.9078,39.741,20.5000666667,58.9616666667,14.0719
639.22,17.5042,44.3941333333,28.8701333333,35.9723333333,9.91286666667,10.9636,11.7372666667,12.7075333333,14.0026,39.7596666667,20.5353333333,58.9437333334,14.1412333333
639.55,17.5418666667,44.4182,28.9335,36.0155333333,9.9928,11.0316,11.7786666667,12.7501333333,14.0748666667,39.7744,20.5450666667,58.9306666667,14.2072666667
639.88,17.6512,44.5362,29.0056333333,36.1234,10.0822,11.0755333333,11.8292,12.7913333333,14.1172666667,39.8340666667,20.6271333334,59.0099333333,14.2593
640.21,17.6349333333,44.5342666667,28.9729,36.071,10.0247333333,11.0946,11.8154,12.7538,14.1258666667,39.7972666667,20.5835333333,58.9385333333,14.2338333333
640.54,17.7236666667,44.6158666667,29.0586333333,36.0811333333,10.0993333333,11.2186666667,11.8780666667,12.8165333333,14.1502666667,39.8220666667,20.6704,58.9566666666,14.3316333333
640.87,17.8264666667,44.7068666667,29.1774666667,36.1878,10.2322,11.3597333333,12.0039333333,12.9408666667,14.2158666667,39.8894666667,20.7634,59.0111333333,14.4379
641.20,17.9211333333,44.8097333333,29.303,36.2915333333,10.2748,11.3772,12.0612666667,13.0088666667,14.2573333333,39.9457333333,20.816,59.1669333334,14.4661333333
641.53,17.9218666666,44.8002,29.2994666667,36.3210666667,10.2538666667,11.4148,12.0567333333,12.9852,14.2337333333,39.9088666667,20.7794666667,59.1406666667,14.4805666667
641.87,17.8449333333,44.7876666667,29.2312666667,36.2571333333,10.1943333333,11.3461333334,11.9902,12.8985333333,14.1713333333,39.8321333333,20.7542666667,59.055,14.4380666667
642.20,17.8734666667,44.8338,29.1834,36.2922666667,10.1959333333,11.3300666666,12.0040666667,12.9268666667,14.1486,39.8606,20.7505333333,59.0614,14.4712666667
642.53,18.0107333333,45.0056,29.3304333334,36.5222,10.3396666667,11.4602666667,12.1868,13.042,14.3203333333,39.9987333333,20.8837333333,59.2409333333,14.6660666667
642.86,17.9529333333,45.0235333333,29.3476,36.6108666667,10.3181333333,11.4234,12.1742666667,12.9896666667,14.3062666667,40.011,20.8868,59.2898,14.6682
643.19,17.9997333333,45.0568,29.3670666667,36.6484,10.2935333333,11.406,12.1884666666,12.9886,14.2954,40.0476,20.9372,59.3305333333,14.6407666667
643.52,17.9718,45.1158666667,29.4149333333,36.7299333333,10.2776,11.4124666667,12.1754666667,12.9765333333,14.3202666667,40.0861333333,20.9601333333,59.3767333334,14.6245
643.85,17.9618,45.0698,29.3948333333,36.8109333333,10.2396,11.3922,12.1524666667,12.9656666667,14.3097333333,40.0463333333,20.9606666667,59.475,14.6297
644.18,17.8672666667,45.0902666667,29.3843,36.8858,10.1748,11.2919333333,12.1400666667,12.9194666667,14.3175333333,40.0102,20.8750666667,59.5034666667,14.5547333333
644.51,17.8556666667,45.0591333333,29.3380666667,36.8355333333,10.0981333333,11.251,12.0792,12.8434,14.3187333333,40.0069333333,20.8400666667,59.4778666667,14.4983666667
644.84,17.7949333333,45.048,29.3243333333,36.8741333333,10.0582666667,11.2401333333,12.0198,12.7954,14.2906666667,39.9734,20.7732666667,59.3629333333,14.5158
645.17,17.7134,44.9898,29.2394,36.8267333333,9.9326,11.1255333333,11.9510666667,12.7444666666,14.1584,39.9071333333,20.6930666667,59.335,14.4629666667
645.50,17.7620666667,45.0361333333,29.2617666667,36.9084,9.92973333334,11.1622,11.9174,12.7546,14.1807333334,39.9536,20.6417333333,59.4456,14.4383
645.83,17.6718666667,44.9064,29.2101666667,36.8163333333,9.89026666665,11.1118,11.8574666667,12.7240666667,14.1582,39.8727333333,20.5634,59.2960666667,14.3593333333
646.16,17.5192,44.7608666667,29.0802,36.7287333333,9.74699999999,11.0124666667,11.7254,12.5904666667,14.0093333333,39.7441333333,20.4392666667,59.1807333333,14.1971
646.49,17.5736666667,44.7967333333,29.0691333333,36.7484,9.7558,11.0414,11.7092,12.6469333333,13.9942,39.7512,20.4170666667,59.1430666667,14.2116
646.82,17.5538,44.8319333333,29.1405,36.7771333333,9.76646666666,11.0693333333,11.7170666667,12.6867333333,14.0080666667,39.7515333333,20.4178,59.216,14.2748666667
647.15,17.5131333333,44.7729333333,29.0979,36.7198666667,9.72406666667,11.0471333333,11.688,12.6857333333,14.0152666667,39.7293333333,20.3668666667,59.1613333333,14.2888333333
647.48,17.4167333333,44.7944,29.0614666667,36.6528,9.64506666667,10.9908666666,11.6026,12.6272666667,13.9266,39.7361333333,20.2924666667,59.0952666667,14.2015
647.81,17.2822,44.7119333333,28.9134,36.4636,9.49886666667,10.8420666667,11.4211333333,12.495,13.795,39.6993333333,20.1922,59.0122666667,14.0771
648.14,17.2262666667,44.7167333333,28.8994333334,36.4965333333,9.45953333334,10.7934,11.4126666667,12.4950666667,13.7624666667,39.6265333333,20.1751333333,58.9872666667,14.0802333333
648.47,17.1708666667,44.6916666667,28.8557666667,36.4756,9.37466666666,10.7664,11.375,12.4568,13.7322666667,39.5576666667,20.1296666667,59.0268666667,13.9854666667
648.80,17.0861333333,44.6732666667,28.8283,36.425,9.26820000001,10.7087333333,11.2538666667,12.3599333333,13.6412666667,39.5456,20.081,58.9832666667,13.8570666667
649.13,17.0637333333,44.7079333333,28.8377666667,36.4206,9.22779999999,10.667,11.2230666667,12.3552666667,13.6371333333,39.5784,20.1484666667,59.011,13.8834666667
649.46,17.1122,44.7814666667,28.9009333333,36.4999333333,9.27773333334,10.7313333333,11.281,12.4158,13.6755333333,39.5994,20.2096,59.0818,13.9787666667
649.79,17.193,44.9196,28.9901666667,36.5393333333,9.34173333334,10.7728,11.3086666667,12.4978,13.7317333333,39.6732,20.254,59.1992,14.0447
650.11,17.2222666667,44.9984666667,29.1474666667,36.6237333333,9.4412,10.829,11.3806666667,12.564,13.7955333333,39.7558666666,20.3508666667,59.3489333333,14.1106333333
650.44,17.2087333333,44.9923333333,29.1179666667,36.6298666667,9.40306666667,10.79,11.3713333333,12.533,13.7904,39.7332666667,20.3153333333,59.2288,14.1084
650.77,17.2478,45.045,29.1258666667,36.5872,9.46933333334,10.7969333333,11.4069333333,12.5824,13.8124666666,39.7035333333,20.3475333333,59.2274666667,14.1633666666
651.10,17.3341333334,45.2251333334,29.2647666667,36.7576,9.56060000001,10.8631333333,11.482,12.6419333333,13.8952666667,39.8212,20.4477333333,59.4532,14.2732666667
651.43,17.4767333333,45.2682,29.3767333333,36.8885333333,9.67646666667,10.9589333333,11.5888,12.7333333333,14.0268666667,39.8988666667,20.5344,59.4606,14.3622333333
651.76,17.5002,45.1962,29.4114,36.8925333333,9.72113333333,11.0094,11.6085333333,12.7640666667,14.0428666667,39.9285333333,20.5432666667,59.4528666667,14.3667333333
652.09,17.6187333334,45.2366666667,29.4548,36.9321333333,9.86726666665,11.1215333333,11.756,12.8525333333,14.1500666667,39.9866,20.6718666667,59.3994,14.5068333333
652.42,17.7966,45.42,29.6399333333,37.0888666667,10.1078,11.3265333333,11.9928666667,13.0323333333,14.3812,40.0907333333,20.8608666667,59.4803333333,14.7095333333
652.75,17.8813333333,45.5339333333,29.6716333333,37.2022,10.1708666667,11.4023333333,12.1074666667,13.1063333333,14.4704666667,40.1775333333,20.9004666667,59.5948,14.7817333333
653.08,17.9256,45.5916,29.734,37.3256,10.2130666667,11.4439333333,12.1634,13.1516,14.5510666667,40.2258,20.9517333333,59.6296,14.8220333333
653.41,17.9448,45.533,29.7266,37.3136,10.2182666667,11.4841333333,12.2096,13.1434,14.5993333333,40.231,21.0034666667,59.5818,14.8828666667
653.74,17.9072666667,45.4686666667,29.6649666667,37.2881333333,10.1404666667,11.4665333333,12.1762,13.0736666667,14.5973333333,40.1812,20.931,59.5195333333,14.8446666667
654.06,17.8941333333,45.4852666667,29.6271666667,37.2657333333,10.1505333333,11.5086666667,12.1624,13.0367333334,14.5601333333,40.1665333333,20.9156666667,59.5555333333,14.8497
654.39,17.8154666667,45.4197333333,29.5402333333,37.3516666667,10.0618,11.4631333333,12.0723333333,12.9152666667,14.5042,40.1202666666,20.8348666667,59.5078666667,14.759
654.72,17.9235333333,45.3764666667,29.5391666667,37.3312,10.1081333333,11.5060666667,12.1226666667,12.9964666667,14.5554,40.1246666667,20.8482666667,59.3761333333,14.7990333333
655.05,17.9652,45.4759333333,29.5928666667,37.4697333333,10.1395333333,11.5972666667,12.1778,13.0867333333,14.5916666667,40.1486,20.9109333333,59.4566,14.9083333333
655.38,17.9588,45.547,29.5943333333,37.5057333333,10.1204,11.6084,12.2034666667,13.0879333333,14.6158,40.1156666667,20.9100666667,59.4644666667,14.9093666667
655.71,17.9556,45.5290666667,29.5744666667,37.4754666667,10.1034,11.6045333333,12.1767333333,13.0856,14.5826666667,40.1224666667,20.8974,59.4957333334,14.8576666667
656.04,17.9027333333,45.4158666667,29.5143,37.4684,9.96993333333,11.4772666667,12.0532,12.9698,14.4912,40.0702,20.7422666667,59.5262666667,14.7734666667
656.37,17.8940666667,45.4260666666,29.5574,37.4627333333,9.9448,11.4568,12.029,12.9053333333,14.4484,40.0492,20.7244,59.5021333333,14.7431666667
656.69,17.8815333333,45.4378666667,29.5302,37.4336666667,9.91066666667,11.4487333333,11.9712666667,12.8929333333,14.4431333333,40.1163333333,20.717,59.4534666666,14.7241
657.02,17.8761333334,45.4644,29.5536333333,37.4916666667,9.90660000001,11.4488666667,11.9135333333,12.9012,14.3986666667,40.1162,20.6795333333,59.4554,14.7363333333
657.35,17.8424666667,45.5218666667,29.5000333333,37.5285333333,9.84933333333,11.3947333333,11.8759333333,12.8838,14.3393333333,40.1845333333,20.6892666667,59.454,14.7144
657.68,17.8164,45.473,29.5095666667,37.5088666667,9.82860000001,11.3467333333,11.8468666667,12.8575333333,14.3422666667,40.2142,20.7078,59.4331333333,14.6912666667
658.01,17.7883333334,45.4697333334,29.5005,37.4316666667,9.78146666667,11.3136,11.8139333333,12.852,14.3108666667,40.1797333333,20.6564,59.4457333333,14.6126666667
658.34,17.6252666667,45.3394,29.3432333333,37.3118666667,9.62726666666,11.1981333333,11.6966666667,12.6786666667,14.1588,40.0290666667,20.5394,59.3027333333,14.4721333333
658.66,17.5975333333,45.3359333333,29.3145,37.2771333333,9.62366666666,11.2219333333,11.6596666667,12.6526,14.1212,40.0384,20.5277333333,59.3024,14.4248666667
658.99,17.5816,45.3646666667,29.3310333333,37.2614666667,9.62793333333,11.2479333333,11.6524666667,12.6332666667,14.0854666667,40.0512666667,20.5328,59.28,14.4413666667
659.32,17.5358,45.3684,29.3463666667,37.3127333333,9.55319999999,11.2287333333,11.6350666667,12.5914666667,14.1176,40.0275333333,20.4811333334,59.2834666667,14.4553333333
659.65,17.5371333333,45.3472666667,29.2929333333,37.2364666667,9.62793333334,11.2642,11.6618666667,12.6355333333,14.1394,39.9424666667,20.4908,59.1348666667,14.4978666667
659.98,17.6072666667,45.3979333333,29.3311333333,37.3468,9.74060000001,11.3838666667,11.7098,12.7778,14.2198666667,39.9757333333,20.5678666667,59.0963333333,14.5875
660.31,17.6298,45.4105333333,29.3445666667,37.3673333334,9.77446666667,11.4522666667,11.7782666667,12.7519333333,14.1960666667,39.9631333333,20.5545333333,59.1384,14.6244333333
660.63,17.7028666667,45.5062666667,29.4241333333,37.4020666667,9.8548,11.5486,11.877,12.8193333333,14.3087333333,40.0307333333,20.6402666667,59.2020666667,14.6979333333
660.96,17.7948,45.5290666666,29.5406,37.4488,9.96673333333,11.7024,12.0052666667,12.9100666667,14.4241333333,40.0517333333,20.7315333333,59.1718,14.7982
661.29,17.8648,45.6599333333,29.6352,37.5840666667,10.019,11.7812,12.0494,12.9908,14.4721333333,40.1096666667,20.7738666667,59.2949333333,14.8726333333
661.62,17.9776666667,45.8010666667,29.8145333333,37.7742,10.1561333333,11.9274666667,12.2198666667,13.1174666667,14.5956,40.2744666667,20.9448,59.3972,15.092
661.94,18.0533333333,45.8966666667,29.9369,37.8907333334,10.3287333333,12.0741333333,12.3715333333,13.2742666667,14.7464,40.3430666667,21.0725333333,59.5152,15.2425666667
662.27,18.0361333333,45.8624,29.9296,37.8654,10.3188,12.016,12.4059333333,13.2804,14.7701333333,40.2490666667,21.0401333333,59.4326666666,15.2580666667
662.60,18.0906,45.8839333333,29.9892,37.9529333333,10.3689333333,12.0302666667,12.4448666667,13.3072,14.8292,40.3077333333,21.0790666667,59.4810666667,15.3115666667
662.93,18.0876666667,45.9694,29.9927,37.9605333333,10.4427333333,12.0266,12.4658,13.3367333333,14.7996666667,40.3483333333,21.1227333333,59.4821333333,15.3367
663.26,18.1527333333,46.1366,30.1826,38.1736,10.4743333333,12.1218666667,12.5902,13.4210666667,14.8554,40.5784,21.2332,59.7524,15.4291
663.58,18.0243333333,46.1428666667,30.1099333333,38.0564666666,10.3049333333,11.9452,12.4986,13.2581333333,14.7873333333,40.5310666667,21.1109333333,59.8343333333,15.3337666667
663.91,18.0141333333,46.2028,30.1812,38.1599333333,10.2570666667,11.9199333333,12.4692,13.2501333333,14.7847333333,40.5667333333,21.1332666667,59.9264666667,15.3272333333
664.24,17.8969333333,46.1398,30.0962333333,38.1195333333,10.1226,11.8091333333,12.3944,13.1284,14.6690666667,40.4920666667,21.022,59.9199333333,15.2129333333
664.57,17.7865333333,46.1266,29.9895666667,38.0808,10.0179333333,11.731,12.2951333333,13.006,14.5678666667,40.4398,20.9296,59.9714666667,15.1257
664.89,17.6784,45.9926,29.8347666667,37.9984,9.8982,11.6730666666,12.2023333333,12.875,14.5059333333,40.305,20.7966,59.7946,14.9491333333
665.22,17.7171333333,45.9837333333,29.8383333333,38.0116,9.93519999999,11.7355333333,12.2294666667,12.8848,14.5079333333,40.2814666667,20.8171333333,59.7944,14.9991333333
665.55,17.7691333333,46.0124,29.8658,38.0204,9.96546666666,11.7398666667,12.2305333334,12.9182,14.5172,40.3395333333,20.8302,59.8065333333,15.0137
665.87,17.8133333334,46.026,29.9364666667,38.0694,10.0092,11.7767333334,12.2477333333,12.9241333333,14.585,40.3938666666,20.8648,59.8088,15.0701666667
666.20,17.8134666667,46.0445333333,29.8994,38.0701333333,9.9588,11.7096666667,12.2321333333,12.8732666667,14.5656,40.3707333333,20.8004,59.8392666667,15.0609666667
666.53,17.7970666667,46.0316666667,29.8533333333,38.0522,9.94926666665,11.6872,12.2074666667,12.8479333333,14.5708666667,40.3654666667,20.8053333333,59.8426666667,15.0278666667
666.86,17.6754666667,45.8959333333,29.6997333333,37.9724,9.8772,11.6192666667,12.0559333333,12.7306,14.4821333333,40.2509333334,20.7026666667,59.6812,14.8936
667.18,17.6368666667,45.7649333333,29.7117666667,37.9262,9.87753333333,11.6060666667,12.0346,12.6928666667,14.4150666667,40.1632666667,20.6770666667,59.4718666667,14.8676333333
