wavelength,Back_AniLacf,Belly_AniLacf,Breast_AniLacf,Crissum_AniLacf,Crown_AniLacf,DorTail_AniLacf,Patch10_AniLacf,Patch11_AniLacf,Patch12_AniLacf,Patch13_AniLacf,Rump_AniLacf,Throat_AniLacf,WingTip_AniLacf
784.67,45.5526,93.1213750001,80.1056,81.6474666667,42.6796,43.6,44.6028,40.1934666667,41.2840666667,68.194,41.4776,76.5757333333,45.3063333333
784.98,45.1832,92.9933333333,79.6482,81.4601333333,42.5681333333,43.5121333333,44.5382666667,39.9531333333,41.0847333333,68.0122333333,41.2196,76.2356,45.3239333333
785.29,45.0732,92.7320416667,79.6368,81.3298666667,42.4546666667,43.3508,44.5753333333,39.6308,41.0077333333,67.7212333333,40.9783333333,76.1510666667,44.8038
785.60,45.0490666667,92.2227083333,79.197,80.8607333333,42.4668,43.1946666667,44.3096,39.6706666667,41.2708666667,67.6112333333,41.1495333333,75.9964666667,44.997
785.91,45.03,91.8275416666,78.9527333333,80.8640666667,42.2317333334,43.153,44.2002,39.6453333333,41.2076,67.6108333333,41.0988,75.9198,44.8584
786.22,44.8685333333,91.2919166667,78.7898666667,80.9272666667,41.8376666666,43.3191333333,44.0261333333,39.7850666667,41.244,67.9674,40.8537333333,76.0588666667,44.8514666667
786.53,45.1148666667,91.8101666666,79.3444666667,81.4287333333,42.14,43.6694,43.9663333333,39.8656,41.3725333333,68.4566,40.8515333333,76.4650666667,44.9693333333
786.84,45.0108,91.2213749999,78.7663333333,80.8498,42.045,43.624,43.8651333333,39.8794,41.2664666667,68.3277666667,40.6853333333,76.4146,44.9724666667
787.14,44.5628,90.4054583333,78.176,80.0861333333,41.3665333333,43.0184666667,43.0454666667,39.2682,40.8663333333,67.8960666667,40.183,75.9536666667,44.3905333333
787.45,44.2226666667,89.3410833333,77.3502,79.6726,41.0451333333,42.5232,42.5601333333,38.9232,40.7178666667,67.4795,39.8681333333,75.4659333333,44.0591333333
787.76,43.6541333333,88.8047083333,76.8296,79.3690666667,40.3365333333,41.7611333333,41.6981333333,38.2544,40.3996,67.0400333333,39.1746,75.0263333333,43.2491333333
788.07,43.8066,87.9349166667,76.4134,78.8438,40.5834,41.806,41.6168,38.3219333333,40.6906666667,66.7153333333,39.4013333333,74.4998666667,43.167
788.38,44.5785333333,88.3975,77.2191333333,79.5568,41.3343333333,42.2205333333,42.1084,38.9609333333,41.5226666667,67.5121,40.1883333333,75.3908666667,43.7637333333
788.69,43.9636,87.5884583333,76.5427333333,78.8053333333,40.3644666667,41.3768666667,41.1491333333,38.3953333333,40.7542,66.7679333333,39.5445333333,74.7,43.2043333333
789.00,43.616,87.659125,76.6283333333,78.4720666667,39.8268666667,41.0849333333,40.7843333333,37.9424,40.3514,66.4833,38.9967333333,74.1737333333,42.801
789.31,43.6192666667,87.3020416667,76.5392,78.3206666667,40.0356,40.9649333333,40.6940666667,37.8868666667,40.3726,66.2711333333,38.9688,73.8336,42.8126666667
789.62,44.0486666667,87.8163333333,76.9636666667,78.5023333333,40.6920666667,41.3581333333,41.1619333333,38.2391333333,40.8366,66.6435333334,39.6642666667,74.0976,43.2172
789.92,44.2248666667,87.552375,76.9569333333,78.5777333333,41.051,41.6678666667,41.2549333333,38.63,41.1503333333,66.6954666667,40.1359333334,74.2639333333,43.6130666667
790.23,44.178,87.579875,77.2608666667,78.8329333333,41.3161333333,41.6785333333,41.3322666667,38.6996666667,41.2574666666,66.6985666667,40.2824,74.2286,43.6983333333
790.54,44.2892,87.750625,77.3626,79.0738666667,41.7600666667,42.0254666667,41.8250666667,38.9926666667,41.6138,66.8183,40.6607333333,74.319,44.2026
790.85,44.6457333333,88.4134583333,77.6578666667,79.6013333333,42.3976,42.6744,42.4309333333,39.5017333333,41.9490666667,67.1980333333,41.2292,74.4961333333,44.7729333333
791.16,45.1908,89.1680416666,78.0944666667,80.3335333333,43.0646,43.178,43.1043333333,40.0565333333,42.3522666667,67.5657333333,41.9338666667,75.0298666667,45.6489333333
791.47,44.5687333333,89.7217083333,77.9255333333,80.2971333333,42.4242666667,42.7972666667,42.7680666667,39.4989333333,41.8416666667,67.1794,41.5792666667,75.1398666667,45.4079333333
791.78,43.9006666667,89.166,77.0213333333,79.2138,41.3535333333,42.1514,41.9680666667,38.7647333333,40.9278666667,66.2825333333,40.9928666667,74.4326,44.6276
792.08,44.7748,90.2365,77.5616,79.8558,42.2403333333,43.1832,43.1652,39.4054,41.8318,67.1531666667,42.1622666667,75.1592,45.4536666667
792.39,45.4488666667,91.3590833333,78.5668666667,81.2914666667,43.0872,44.1449333333,44.0527333333,39.9138666667,42.6197333333,68.3487666667,43.0074,76.7406,46.6113333333
792.70,45.9774,92.8924166667,79.5362666667,82.1617333334,43.5714,45.069,44.5488666667,40.6328666667,43.0513333333,69.0320333333,43.5589333333,77.7569333333,47.4060666667
793.01,46.7114666667,94.1265416666,81.0449333333,83.8654,44.1474666667,45.5898,45.1282,41.1731333333,43.6089333333,70.1923,44.2628666667,78.9167333333,48.3334666667
793.32,47.5096666667,94.9432083334,82.1136,84.4318,44.853,46.3218666667,46.2707333333,41.9284,44.1954,70.9611,45.2938,79.3934666667,49.3806
793.62,48.0424666667,95.8172916667,82.8994666667,84.9308,45.0401333333,46.7822666667,46.5380666667,41.9287333333,44.4873333333,71.4271666667,45.5609333333,80.0064666667,49.5531333333
793.93,48.3608666667,95.764875,83.3623333333,85.4622,44.8244,46.9888,46.4734666666,41.9710666667,44.6054666667,71.5072,45.7134,80.0514,49.417
794.24,47.9438666667,95.3025000001,83.1929333333,84.7254666667,44.055,46.4176666667,46.124,41.309,44.0806666667,71.0633,45.2043333333,79.668,48.7932666667
794.55,47.0304,93.8382083334,82.1198666667,83.2110666667,42.8535333333,45.7760666667,45.3119333334,40.3324666667,43.1169333333,70.2634,44.1454666667,78.3317333333,47.6574666667
794.86,47.8357333333,93.8045,82.6866,83.7438,43.4701333333,46.2126666667,45.6218666667,41.0075333333,43.7562666667,71.2406666667,44.6766666667,78.8806,48.4639333333
795.16,47.8255333333,93.1687083333,82.3116666667,83.8119333333,43.7512666667,46.1177333333,45.5078,41.1344666667,43.7999333333,71.1405,44.7636666667,78.3715333333,48.6794
795.47,47.7481333333,92.2572083333,81.6637333333,83.2740666667,43.9631333333,46.12,45.1930666667,41.2834,43.8502666667,70.2882333333,44.7058666667,77.5402,48.6274
795.78,48.0728666667,91.6739166667,81.2559333333,82.6098666667,44.4675333333,46.3251333334,45.5150666667,41.8692,44.103,69.7307333333,45.1564,77.1933333333,48.4895333333
796.09,47.8183333333,91.46775,81.1747333333,82.3668,44.1146666667,46.0184666667,45.2257333333,41.522,44.2130666667,69.3981,44.8148666667,77.2744,48.3276666666
796.40,47.2073333333,91.3324166667,80.4486666667,81.3862666667,43.5604666667,45.7060666667,44.5844,41.1504666667,43.8366,68.6310333333,44.1761333334,76.7327333333,47.2246666667
796.70,46.9520666667,91.037125,80.2095333333,81.3566666667,43.1556,45.3624666667,44.0348666667,40.5588666667,43.6739333333,68.4891333333,43.4992,76.6288666667,46.2766
797.01,45.989,90.0558333333,79.2008,80.4518666667,42.9192,44.8188666667,43.3882666667,40.0811333333,43.1856666666,67.9322666667,42.8728,75.5922666666,45.5836
797.32,45.8772,90.2630833333,79.1756,80.3858,43.193,45.0000666667,43.4677333333,40.1637333333,43.304,68.2719666667,42.7074666667,75.7426,45.31
797.63,47.0213333334,91.2898333333,80.2599333333,81.4360666667,44.663,46.0519333333,44.468,41.2175333333,44.4622,69.3883333333,43.6466666667,77.0153333333,46.3712
797.93,48.3483333333,92.9992916666,81.5615333333,82.7748,46.0660666667,47.4053333333,45.5074,42.5525333333,45.7176666667,70.6877,44.8588666667,78.6006,47.5074666667
798.24,48.303,93.1379166666,81.5207333333,82.7069333333,46.393,47.5791333333,45.6264666667,42.6031333333,45.5962,70.7875666667,44.8540666667,78.7043333334,47.5912
798.55,48.7298,93.6687083333,81.9762666667,82.8003333333,46.71,48.29,46.0098666667,42.9676,45.7372666667,71.0656333333,45.0185333333,79.3246666667,47.9677333333
798.85,48.3734666667,94.1089166667,82.6693333333,83.1696666667,46.4548666667,48.0784,45.8646,42.4639333333,45.4796,71.4116666667,44.7032666667,80.1090666667,47.8728666666
799.16,48.1956,93.6224583333,82.4815333333,83.1356666667,46.2586666667,47.7940666667,46.0123333333,42.4878666667,45.4550666667,71.2957,44.626,79.6955333333,47.8458666667
799.47,48.8888,94.2893750001,83.0522666667,83.8626666667,47.0261333333,48.2810666667,46.6079333333,43.1176,45.8038666667,72.0424333333,45.51,80.0652,48.3136
799.78,49.5844666667,95.210125,83.8750666667,85.0448666667,47.5108,48.9930666667,47.4643333333,43.8351333333,46.3210666667,73.0609,46.5336666667,81.2163333333,49.7707333333
800.08,49.6476,95.8123750001,83.6322,85.3106,47.3984,48.7277333333,47.593,44.0348666667,46.3780666667,73.3904333333,46.895,81.2823333333,50.1242
800.39,50.5874666667,96.6315416667,84.8428,86.1886666667,47.7662666667,49.3169333333,48.4563333333,44.7199333333,46.8374666667,74.1803333333,47.5408666667,82.2472,51.1202
800.70,50.6557333333,96.803125,85.0530666667,86.2,47.6828,49.3718666667,48.6578,44.8816,46.5773333333,73.9443333333,47.9162,82.0254,51.7130666667
801.00,50.6410666666,98.5476250002,86.0432666666,87.1766666667,47.5593333333,49.6138666667,48.9409333333,45.3347333333,46.5108666667,74.7609,48.0482,82.6355333333,51.8454666667
801.31,50.4812666667,99.1088333333,86.5654,87.347,47.2095333333,49.0915333333,48.9396,45.4434,46.2974666667,74.7919,47.9261333333,83.2138666667,51.9941333333
801.62,50.5372,99.6552499997,86.902,87.3583333333,46.8652666667,49.2566666667,49.2494,45.5187333333,46.2620666667,74.6836666667,47.7704,83.7086,51.6116666667
801.92,50.7284666667,101.401375,88.4484,88.5314666667,47.1045333333,49.4978666667,49.9282,45.7908,47.0290666667,75.3869333333,48.6824666667,84.8394,51.9667333333
802.23,51.9865333333,102.572291667,89.481,89.3228666666,48.2996,50.6318666667,51.1889333333,46.7870666667,48.0738666667,76.4334333333,50.1278,85.5455333333,53.0775333333
802.54,52.6462,103.053083333,90.2906666667,89.7847333333,49.0297333333,51.5668,51.612,47.4368,48.7052,77.029,50.8644666667,86.3873333334,53.6957333333
802.84,52.5926666667,101.964125,89.4798666667,89.0983333333,48.9936,51.4178,51.6499333333,47.1606,48.9712666667,76.5169,51.1036,86.0007333333,53.3858
803.15,52.5568,100.306708333,88.3150666667,87.9338666666,48.9818,51.3552,51.5385333333,46.9596666667,48.9744,75.5128,50.8351333333,84.7472,52.8206
803.46,53.3988,100.355166666,88.9837333333,88.1677333333,49.7194666667,52.4008666667,52.5829333333,48.1966666667,49.6685333333,75.9015333333,51.4827333333,85.3697333333,53.7778
803.76,54.4298666667,101.46675,89.6637333333,89.1082,50.5848666667,53.3406666667,53.582,49.4518,50.7089333334,76.9407666667,52.5949333333,86.6886666667,54.6050666667
804.07,54.814,102.283666667,90.2688,89.65,50.755,53.5322,53.7975333333,49.7238,51.2412,77.5506,52.2948,87.7716,54.7551333333
804.38,54.7376,100.69675,89.5116,89.0408,50.7636,53.4566,53.5503333333,49.5041333333,51.3426666667,76.7317,52.53,87.3471333333,54.7087333333
804.68,54.4042666667,99.5611250003,88.5389333333,88.8652666667,50.8653333333,53.6312666667,53.1134666667,48.9504666667,51.4396,75.8760333333,52.7305333333,86.2198666667,54.4183333333
804.99,55.0053333333,100.424916666,89.1816,89.9114,51.5479333333,54.4314,53.4891333333,49.5431333333,52.2210666667,76.4684333333,53.7937333333,86.3902666667,55.3666
805.30,55.2560666667,100.127208333,88.7228666667,89.8666666667,51.7473333333,54.6667333333,53.5509333333,49.8736666667,52.2316,76.5227666667,53.6632,86.2034666667,55.3123333333
805.60,54.8864666667,99.4883750001,88.1638666667,89.4579333333,51.7383333333,54.5506666667,53.2004666667,49.9404666667,52.1511333333,76.2400333333,53.0605333333,86.051,55.1592
805.91,55.2666666667,100.680458333,89.0583333333,90.555,52.2449333333,55.0231333333,53.7344666667,50.5048666666,52.7390666667,77.3971333333,53.1614666667,87.1607333333,56.0258666667
806.21,55.6333333334,101.98525,89.9525333333,91.3180000001,52.6322666667,55.2610666666,54.1293333334,50.7849333333,52.7858,78.0028666667,53.1726666667,88.0322666667,56.8018
806.52,55.3024666667,102.785583333,90.5372,91.4018,52.6718666667,54.9566666667,53.9347333333,50.2216,52.5291333333,78.0871333333,52.4315333333,88.8839333333,56.4224
806.83,54.0706666667,102.076333333,89.9051333333,90.7259333333,52.2388666667,53.9415333333,52.9229333333,48.7722,51.5774,77.0504666667,51.1440666667,88.0654666667,55.2108
807.13,53.664,102.061666667,89.6962666667,90.7343333334,52.2184666666,53.6792666667,52.6259333333,48.2352,51.0495333333,76.6513,50.8649333333,87.7816,55.025
807.44,54.3034,102.420333333,89.8641333333,91.3155999999,53.1472,53.9928666667,53.3954,49.0104666667,51.6103333333,77.1517333334,52.014,88.1955333334,55.9565333333
807.74,54.1302666667,102.889583333,90.4850666667,91.7790666667,53.2701333333,54.1065333333,53.5620666667,48.8521333333,51.6606666667,77.6884666667,51.8738,88.7652,56.2289333333
808.05,54.62,104.156666667,91.3952666667,92.3038000001,54.1456666667,54.8935333333,54.5638666667,49.7226,52.1591333333,78.9947333333,52.0064,89.6584,57.2174666667
808.35,54.2296,102.566208333,90.7562666667,91.1886000001,53.8935333333,54.6778666667,54.6378666667,49.4036666667,52.0849333333,78.5193666667,51.4044666667,89.3717333333,57.207
808.66,54.1276,101.584333334,89.7955333333,90.5173999999,53.8548,54.4002666667,54.2559333333,49.3621333333,51.9052666667,78.0665666667,51.071,89.2339333333,57.1760666667
808.97,55.4166666667,103.588541666,91.6666666667,92.3083333333,54.875,55.2416666667,55.025,50.4416666667,52.525,79.2916666667,52.025,91.1916666667,57.925
809.27,55.9472666667,104.076333333,92.1498000001,92.6010666667,54.8659333333,55.1894666667,54.9168666667,50.3873333333,52.4223333333,79.1699333333,52.1838666667,91.6815333333,57.7863333333
809.58,55.981,103.862875,92.5780666668,93.1857333333,54.7396666667,55.9288,54.9912666667,50.6336,52.6214,79.7613666667,52.1962,92.3003333334,57.8733333333
809.88,56.7061333333,104.292875,93.2192,94.1853999999,55.1426666667,56.5128666667,55.6610666667,51.603,53.4914,80.5270666667,53.1225333333,93.0173333334,58.6034
810.19,57.8442666666,106.352,95.1813333333,96.0417333334,55.8786666666,57.5453333333,56.7209333333,52.6087333333,54.529,82.0743,54.3388666667,94.7463333333,59.683
810.49,58.8780666667,108.177125,96.6435333333,97.2739999999,57.1441333333,58.7016,58.09,54.2049333334,55.7070666666,83.7087333333,55.7812,96.3191333334,60.7139333333
810.80,59.4988,109.509625,97.7682666667,98.1560000001,57.9006,59.5934,58.9407333333,55.2056,56.4349333333,84.8131,56.5296,97.4373333334,60.8794666667
811.10,59.7913333333,109.903875,97.6860666665,97.3258666666,57.7904,59.5448,59.1086,55.3153333333,56.6524,84.5566,56.8229333333,96.9084000001,60.512
811.41,60.5157333333,110.815166667,98.6666666667,98.0728666666,57.7616,59.7275333333,59.0558666667,55.0656666667,56.6616666667,85.0803333333,57.2652666667,98.0244666667,60.4574666667
811.71,61.624,113.117916666,100.4638,100.0,58.2553333333,60.3228,59.4352666667,55.6734666667,57.3678,86.4296,57.9628,99.7275999999,60.6658666667
812.02,63.574,115.904958334,103.123466667,102.396333333,59.7438666667,62.386,61.8126,57.532,59.2831333333,88.4178,59.7132666667,101.864,63.0005333333
812.32,63.9675333333,115.924708333,102.8006,102.5874,60.5581333333,63.2674666667,62.8412666667,58.0214,60.7711333333,88.9447666666,60.8624,102.2932,64.0182
812.63,64.2196,115.817125,102.457133333,103.051333333,61.1278,63.988,64.0684666667,58.6807333333,61.3795333333,89.1189666666,61.8228666666,102.135,64.7231333333
812.93,66.0708666667,119.305333333,104.8998,105.382666667,63.318,65.7319333333,66.5742,60.8936666667,63.4925333333,91.3970666667,64.0266666667,104.458133333,66.5948
813.24,67.9232666667,121.274625,107.0406,107.518266667,65.3270666667,67.5804666667,68.8472666667,62.9490666667,65.0570666667,93.6501999999,65.8462666667,106.0436,68.6084666667
813.54,68.4268666667,120.194791667,106.4036,106.6768,66.2518666666,68.3762666667,69.307,64.006,65.3718,93.7684333333,66.4036666667,105.098733333,69.5296
813.85,68.3157333333,118.428166667,105.607066666,106.536733333,65.8870666667,67.9260666667,68.6755333333,63.6782666667,65.3073333333,92.6936666667,65.5970666667,104.297866667,69.0953333333
814.15,68.8299333333,117.127541667,104.808333333,105.978466667,65.88,67.8662666667,68.2792666667,63.4612,65.5162666667,91.9814666667,65.6539333333,103.736533333,69.3705333333
814.46,70.7298666667,117.979416667,105.749533333,107.603466666,67.7612666667,69.2602,69.1716666667,64.9508,66.8244666667,93.3480666667,66.7159333333,105.276133333,70.3156
814.76,72.0965333333,118.182291667,106.057866667,108.106266667,69.3527333333,70.3961333333,70.9274666667,66.6184666667,68.5796,93.9177666666,68.1933333333,105.951666667,71.3236
815.07,71.9644,116.959625,105.213333333,107.397933333,69.3108,70.2484,71.1112,66.573,68.7482666667,93.2021333333,68.2888,105.063266667,71.4862
815.37,70.9556666667,115.58275,104.456733334,106.368333334,69.0257333333,69.7155333333,70.5549333333,65.9021333333,67.972,92.4522666667,67.5712,104.130533333,70.6854
815.68,70.9266,114.275041667,103.826666667,105.763066667,68.2434,68.9718666667,70.0415333333,65.7168666667,67.146,91.8579999999,66.5468666667,102.840066667,70.0692
815.98,69.8476666667,111.620875,101.711466667,103.207866667,67.1416,67.5267333333,68.0824666667,64.4892666667,65.8064,90.1435,64.9014666667,100.887,68.3870666667
816.29,68.6502,108.478916667,99.6291999999,100.9056,65.7093333333,65.9162,66.2872666667,63.0962666667,64.1137333333,87.8783666667,63.2772,98.3872666667,66.8995333333
816.59,67.2357333333,107.261041667,98.4968000001,99.4564666666,64.3056666667,64.7388666667,64.5348666667,61.4266666666,62.5731333333,86.6497,61.9788,97.0192000001,66.0636666667
816.89,66.1069333333,105.451083333,97.0927999999,98.0702000001,63.1412,63.1244666667,62.9489333333,59.9916,61.8044666667,85.1169,60.9189333333,96.0735333334,64.7703333333
817.20,65.7579333333,105.292083334,97.1252666667,97.4061333334,62.7757333333,62.4700666667,62.3461333333,59.3227333333,61.2225333333,84.9152,60.5864,95.8034666667,64.4114
817.50,65.0598,106.26275,97.294,97.458,62.5014,62.0258,61.952,58.7457333333,60.8778,84.871,59.7954,95.6048,64.002
817.81,62.3633333333,104.670625,94.9781333332,95.2973333333,59.8722,59.7526,59.7924,56.7026,58.3872666667,82.4511,57.2934666667,93.0937333334,62.5388666667
818.11,59.3066,101.2,91.6265333333,92.2896,56.5332666666,57.0667333333,56.7466,53.9351333333,55.2,79.3257333333,53.8817333333,89.6685333334,59.703
818.41,56.685,98.6884999999,88.845,89.6758,54.3534,54.7249333333,54.2368666667,51.6428666667,52.4007333333,76.8487,51.5337333333,86.8925333333,57.0782666666
818.72,54.8348666666,97.1975,87.3132,87.7649333333,52.3184,52.5824666667,52.2070666667,49.8923333333,50.5526,74.8904666667,49.5378666666,85.1373333333,54.8975333333
819.02,51.0251333333,94.172875,83.9845333333,84.0490666667,48.8974666667,49.4777333333,48.6718666667,46.08,46.8922666667,71.3443,46.0218666666,81.6248666667,51.2443333333
819.33,47.4583333333,91.3955416667,81.0026666667,81.1960666667,45.1774,46.1448,45.2185333333,42.1109333333,43.2659333333,68.3523666667,42.4802,78.0474666667,47.8218
819.63,42.0828,86.3117916667,75.7084666667,76.0867333333,40.0908,41.1043333333,40.2168666667,36.7776666667,38.2450666667,63.3637333333,37.4029333333,72.7938,42.7582666666
819.93,37.5667333333,82.287625,71.2016,71.9489333333,35.4565333334,36.671,35.7877333333,32.2718666667,34.1188666667,58.8279666667,32.9511333333,68.5266,38.085
