wavelength,Back_TanCyom,Belly_TanCyom,Breast_TanCyom,Crissum_TanCyom,Crown_TanCyom,DorTail_TanCyom,Patch10_TanCyom,Patch11_TanCyom,Patch12_TanCyom,Patch13_TanCyom,Rump_TanCyom,Throat_TanCyom,WingTip_TanCyom
417.58,10.29275,20.8913333334,16.426375,10.9336666667,6.71142857142,7.88933333333,11.82625,10.1936666667,13.9605833333,15.1645833333,23.5383333333,15.2409166667,6.18404166667
417.94,10.2949166667,20.8865833333,16.426125,10.9618333333,6.70850000001,7.88441666667,11.8066666667,10.2100833333,13.9586666667,15.1623333334,23.5306666667,15.23825,6.18508333333
418.29,10.2915,20.9218333333,16.450375,10.9888333333,6.71538095238,7.87975,11.8036666667,10.2519166667,13.9955833333,15.191,23.555,15.2609166667,6.19841666667
418.65,10.2806666667,20.92025,16.468875,10.9956666667,6.73692857144,7.89404166667,11.7988333333,10.2583333333,14.0061666666,15.2268333333,23.5529166667,15.27375,6.19025
419.01,10.267,20.9088333333,16.45975,11.0045,6.72716666667,7.89895833333,11.7810833334,10.2839166667,13.9975,15.2179166667,23.55475,15.2571666667,6.216
419.37,10.2600833333,20.9181666667,16.469125,11.0165,6.71830952382,7.89054166666,11.77525,10.2961666667,14.00725,15.2359166667,23.5631666667,15.25575,6.212125
419.73,10.2876666667,20.9906666667,16.4991666667,11.0610833334,6.73583333334,7.90666666667,11.7820833333,10.3405833333,14.0486666666,15.2724166667,23.6215833333,15.2736666666,6.24404166667
420.08,10.2685,21.01025,16.4863333333,11.0821666667,6.73511904763,7.897,11.7574166667,10.35275,14.0375,15.2880833333,23.6059166667,15.2620833333,6.248375
420.44,10.275,21.0391666667,16.4945833333,11.1050833333,6.75251190476,7.90308333333,11.7485,10.3703333333,14.06,15.31225,23.6099166667,15.26425,6.276625
420.80,10.252,21.06125,16.4945,11.1095,6.74472619047,7.8765,11.7121666667,10.3805,14.0658333333,15.31225,23.6238333333,15.2438333333,6.26770833333
421.16,10.24425,21.0796666666,16.4866666666,11.11575,6.74066666666,7.86766666667,11.6966666667,10.39175,14.0689166667,15.3249166667,23.60925,15.2485833334,6.27733333334
421.51,10.2605833333,21.1184166667,16.5122083333,11.15575,6.76245238095,7.88541666666,11.69675,10.4268333333,14.0798333333,15.361,23.6413333333,15.2645833333,6.281
421.87,10.24075,21.16275,16.5174583333,11.1485,6.75629761906,7.86679166667,11.67875,10.4429166667,14.0833333333,15.3574166667,23.64425,15.2620833333,6.276
422.23,10.2279166667,21.1725,16.5204583333,11.1515833333,6.75045238096,7.84895833333,11.65825,10.4498333333,14.0780833333,15.36175,23.6444166667,15.2568333333,6.261875
422.58,10.2213333333,21.2031666666,16.534875,11.1878333333,6.74530952381,7.82670833334,11.6420833333,10.466,14.0713333334,15.36875,23.6626666667,15.2684166667,6.25979166667
422.94,10.23225,21.2535,16.5705416667,11.22825,6.75975,7.835,11.6513333333,10.5093333333,14.1160833333,15.399,23.68875,15.3165833333,6.27220833333
423.30,10.2159166667,21.2980833334,16.5969583333,11.2554166667,6.76184523809,7.83495833333,11.6420833333,10.528,14.129,15.401,23.7009166666,15.3383333334,6.26620833333
423.66,10.2,21.3119166667,16.60925,11.27625,6.75769047618,7.82470833333,11.6235833333,10.5278333333,14.1245833333,15.4215,23.6924166667,15.3418333333,6.25633333333
424.01,10.19925,21.3386666667,16.642125,11.3045,6.76807142857,7.82829166666,11.6226666666,10.5509166667,14.1453333333,15.4398333333,23.6980833333,15.3605833333,6.25895833334
424.37,10.2035833333,21.368,16.6661666666,11.3385833333,6.77554761906,7.84095833333,11.62575,10.5839166667,14.1613333333,15.4511666667,23.7165833333,15.3898333333,6.27325
424.73,10.18475,21.3844166667,16.6677916667,11.3391666667,6.76272619048,7.824,11.6071666667,10.57925,14.1559166667,15.4608333333,23.7065,15.405,6.26283333333
425.08,10.1825,21.4181666667,16.7014583333,11.3525,6.77164285713,7.83058333333,11.6165,10.5996666667,14.1779166667,15.4835833333,23.7489166667,15.4143333333,6.25779166667
425.44,10.1655833333,21.451,16.7042083333,11.3624166667,6.77548809524,7.81129166666,11.6096666667,10.6133333333,14.1974166667,15.4931666667,23.7398333333,15.4285833333,6.25216666667
425.80,10.1594166667,21.4738333333,16.7365833333,11.4015833333,6.79166666667,7.81775,11.6093333333,10.6255,14.2235,15.5294166667,23.7565,15.435,6.25429166667
426.16,10.1366666667,21.494,16.7509583333,11.4205833333,6.78576190477,7.804125,11.5984166667,10.6189166667,14.2276666667,15.5339166667,23.75075,15.4275833333,6.25566666667
426.51,10.12975,21.5465,16.787875,11.4484166667,6.79174999999,7.82175,11.6113333333,10.6504166667,14.2665833334,15.55525,23.7748333333,15.4571666667,6.26791666667
426.87,10.1201666667,21.58925,16.8172083333,11.4765833333,6.79121428573,7.80229166667,11.6044166667,10.6486666667,14.2745,15.5913333333,23.803,15.45275,6.25145833333
427.23,10.1259166667,21.62525,16.8360833333,11.4948333333,6.80023809524,7.79779166667,11.59775,10.6649166667,14.3038333333,15.6339166667,23.8148333334,15.4523333333,6.25175
427.58,10.1251666667,21.6899166666,16.883,11.5249166667,6.81333333332,7.8075,11.6014166667,10.6946666667,14.3455833333,15.6479166667,23.8401666667,15.47425,6.2585
427.94,10.1589166667,21.7836666667,16.9324583333,11.5814166667,6.84463095237,7.82495833333,11.62725,10.7611666667,14.4124166667,15.7080833333,23.933,15.5278333333,6.29225
428.30,10.1684166667,21.8609166667,16.983375,11.6215833333,6.87536904761,7.82545833333,11.63925,10.81025,14.4545,15.76925,23.9719166666,15.5644166667,6.27841666667
428.65,10.199,21.943,17.0469583333,11.6810833333,6.91466666667,7.85041666667,11.6540833333,10.8765833333,14.5068333334,15.8113333333,24.0145833333,15.5804166666,6.289
429.01,10.2155833333,21.9983333333,17.08425,11.7545833333,6.93614285714,7.8685,11.6436666666,10.91725,14.5568333333,15.8515,24.0384166667,15.6193333333,6.32258333333
429.37,10.2395833333,22.0790833333,17.1567083333,11.8220833333,6.95682142858,7.904125,11.6626666667,10.9559166667,14.615,15.9078333333,24.11925,15.6408333333,6.35795833333
429.72,10.2695,22.1595833333,17.2154583333,11.8805833333,6.97279761905,7.92579166666,11.6865,11.0108333333,14.6676666667,15.9484166667,24.18875,15.711,6.36875
430.08,10.2720833333,22.2158333333,17.270125,11.9131666666,6.99266666667,7.93745833333,11.6949166667,11.0739166667,14.722,15.9810833333,24.237,15.7676666667,6.36920833333
430.44,10.2706666667,22.27525,17.302375,11.9516666667,6.99530952382,7.936,11.6926666667,11.114,14.7588333333,16.0391666667,24.28325,15.7881666666,6.36695833333
430.79,10.2781666667,22.3114166667,17.3302083333,11.9796666667,7.00432142857,7.93804166667,11.68775,11.1545,14.7879166667,16.0708333333,24.3026666667,15.80725,6.361375
431.15,10.26075,22.35375,17.3485416667,12.0085833333,6.99879761905,7.921875,11.6759166667,11.1648333333,14.7885833333,16.1104166667,24.3404166667,15.8218333333,6.32954166667
431.50,10.238,22.3623333333,17.3442916667,12.0244166667,6.98419047619,7.89470833333,11.6694166667,11.1924166667,14.8091666667,16.1553333333,24.36575,15.8391666667,6.30670833333
431.86,10.2254166667,22.3624166667,17.356125,12.0294166667,6.98297619048,7.86716666667,11.65425,11.1941666667,14.8114166667,16.1773333333,24.3656666667,15.8303333333,6.288375
432.22,10.21575,22.3829166667,17.3797916667,12.03875,6.98113095239,7.86608333333,11.6448333333,11.2100833333,14.8245833333,16.2074166667,24.3940833333,15.82825,6.27370833333
432.57,10.2389166667,22.4375,17.4417916666,12.1093333333,7.01740476192,7.90595833333,11.6948333333,11.2680833333,14.8780833334,16.2735,24.4721666667,15.8955,6.30170833333
432.93,10.19775,22.4346666667,17.4460416667,12.1075833333,7.00136904763,7.88695833334,11.6733333333,11.2820833333,14.8638333333,16.2805,24.47825,15.8715833333,6.26191666666
433.29,10.1713333333,22.4375,17.441125,12.10725,6.98792857142,7.8555,11.64875,11.2929166667,14.8663333333,16.2894166667,24.46925,15.8703333334,6.23083333334
433.64,10.1709166667,22.4565,17.4639583333,12.1370833333,7.00925,7.854625,11.6619166667,11.3215,14.8943333333,16.3393333333,24.5044166667,15.8824166667,6.23429166666
434.00,10.1903333333,22.5194166667,17.4989583334,12.18925,7.0299404762,7.86216666667,11.681,11.36275,14.9464166667,16.40625,24.5526666666,15.9193333333,6.25591666667
434.35,10.2111666667,22.5623333333,17.5431666667,12.2275833333,7.07307142858,7.88225,11.701,11.4204166667,15.00275,16.4545833333,24.5820833333,15.9473333333,6.26504166667
434.71,10.23525,22.6433333334,17.5813333333,12.27625,7.11371428572,7.905,11.7345,11.4679166667,15.0665,16.5061666667,24.6335,15.9960833334,6.29970833333
435.07,10.2540833333,22.6874166667,17.6244166667,12.3094166667,7.14966666667,7.932875,11.7528333334,11.53,15.1375833333,16.5225833333,24.6780833333,16.0475,6.333
435.42,10.26175,22.7523333333,17.6686666667,12.3294166667,7.15669047619,7.934375,11.7481666667,11.5594166667,15.16725,16.5380833333,24.7028333333,16.0573333333,6.34283333334
435.78,10.2791666667,22.8438333333,17.7232083333,12.3835833333,7.18195238095,7.95825,11.7696666667,11.6088333333,15.23675,16.5810833333,24.7579166667,16.0941666667,6.34833333333
436.13,10.3005,22.9156666667,17.7644166667,12.43275,7.2013095238,7.96491666667,11.784,11.6436666667,15.2865833333,16.6251666667,24.8105,16.1316666667,6.35775
436.49,10.2878333333,22.9504166667,17.7875416667,12.41475,7.18221428573,7.9375,11.7594166667,11.6464166667,15.3000833333,16.64225,24.8223333333,16.13375,6.34270833333
436.84,10.32575,23.0261666667,17.8486666667,12.4650833333,7.20215476191,7.95479166667,11.7850833333,11.70075,15.34825,16.706,24.8821666667,16.1926666667,6.36620833333
437.20,10.3349166667,23.0780833334,17.903375,12.4985,7.2136904762,7.96525,11.7990833333,11.7486666667,15.3784166667,16.7451666667,24.9290833333,16.22175,6.350375
437.56,10.3431666667,23.1469166667,17.94625,12.5310833334,7.21365476192,7.96308333333,11.7926666667,11.7745833333,15.4146666666,16.7944166667,24.9784166666,16.2536666666,6.36154166667
437.91,10.3576666667,23.1905833333,17.988,12.56025,7.22866666667,7.96779166667,11.79225,11.8075,15.4301666667,16.8251666667,25.0224166666,16.2724166667,6.35258333333
438.27,10.3624166667,23.22125,18.0334166666,12.5970833333,7.23482142857,7.96408333334,11.79925,11.83,15.4504166666,16.864,25.09,16.2934166667,6.358
438.62,10.3245833333,23.2314166667,18.0607083334,12.5988333333,7.21740476192,7.95054166667,11.7735,11.84075,15.44625,16.86225,25.10225,16.2896666667,6.32891666667
438.98,10.3354166667,23.2793333333,18.100875,12.6289166667,7.21796428571,7.96170833333,11.7763333333,11.87825,15.4640833334,16.9005833333,25.14325,16.2966666667,6.33895833333
439.33,10.3530833333,23.3319166666,18.1483333333,12.6778333334,7.25504761906,7.98741666667,11.80825,11.93225,15.50625,16.9580833333,25.2003333333,16.355,6.34866666667
439.69,10.3475,23.3668333333,18.182,12.69475,7.25905952381,7.98504166667,11.7995,11.9654166667,15.5251666667,16.9983333334,25.24075,16.3881666667,6.35729166667
440.04,10.3321666667,23.4055833333,18.20725,12.7055,7.25109523809,7.975125,11.7848333333,11.9941666667,15.552,17.0184166667,25.2855833334,16.4094166667,6.35758333333
440.40,10.3318333333,23.4645,18.2274583333,12.7485833333,7.27336904761,7.9725,11.7880833333,12.0389166667,15.588,17.062,25.32,16.417,6.358375
440.75,10.32,23.5158333333,18.2614166667,12.7616666667,7.28070238094,7.95075,11.788,12.074,15.61975,17.0794166667,25.359,16.4335833334,6.34675
441.11,10.3138333333,23.551,18.2864583333,12.78825,7.29599999999,7.94904166667,11.7875833333,12.1061666667,15.6410833333,17.1103333333,25.39125,16.447,6.35791666667
441.47,10.3236666667,23.5851666667,18.3176666666,12.8080833333,7.31864285713,7.96558333334,11.7865,12.1656666667,15.66325,17.134,25.4174166667,16.4559166667,6.35379166667
441.82,10.3161666667,23.6383333334,18.3555833333,12.8320833333,7.31846428571,7.970375,11.8099166667,12.2145833333,15.7085833334,17.1521666667,25.4543333334,16.4784166667,6.355375
442.18,10.3034166667,23.6741666667,18.3559583333,12.8364166667,7.30675,7.95954166667,11.7900833333,12.24375,15.73,17.1620833334,25.4604166667,16.48775,6.33895833333
442.53,10.3385,23.7333333334,18.4348333333,12.8888333333,7.34189285713,7.98304166667,11.8205,12.32575,15.7915833333,17.2434166666,25.5443333333,16.52875,6.367375
442.89,10.3466666667,23.804,18.5004166667,12.9331666667,7.37048809524,7.98629166667,11.83725,12.3854166667,15.8546666667,17.3123333333,25.606,16.5636666667,6.370875
443.24,10.3384166667,23.834,18.538875,12.9656666667,7.36113095238,7.97,11.8203333333,12.4210833333,15.8779166667,17.3469166667,25.6571666667,16.5576666667,6.34483333333
443.60,10.3380833333,23.8783333333,18.5767083333,13.0084166667,7.36771428572,7.97025,11.8318333333,12.4535833333,15.9071666667,17.3908333333,25.7274166667,16.5760833333,6.33608333333
443.95,10.3464166667,23.9230833333,18.6212916666,13.0511666667,7.38627380954,7.97404166667,11.8415,12.5025,15.94225,17.4245,25.7748333333,16.6035,6.33445833333
444.31,10.3468333333,23.95225,18.6805416667,13.0891666667,7.38739285713,7.9725,11.84675,12.5331666667,15.9795833333,17.4465833333,25.8524166667,16.6516666667,6.336125
444.66,10.3675833333,24.0246666667,18.745,13.1523333333,7.41657142858,7.99229166667,11.8695833333,12.5850833333,16.0354166667,17.4909166667,25.9099166667,16.6956666667,6.35516666667
445.02,10.38,24.099,18.8053333333,13.1830833333,7.42233333333,7.99754166667,11.88125,12.6338333333,16.098,17.5166666667,25.9904166667,16.7506666667,6.36254166667
445.37,10.3838333333,24.1606666667,18.8756666667,13.2221666667,7.43836904762,7.99366666667,11.9123333333,12.68125,16.1479166667,17.5609166667,26.0575833334,16.802,6.38108333333
445.72,10.4098333333,24.2103333334,18.9199583333,13.2493333333,7.45573809525,8.00420833333,11.9108333333,12.7225,16.1823333333,17.6124166667,26.1185,16.8499166667,6.397625
446.08,10.4364166667,24.273,19.0038333333,13.3008333333,7.48835714285,8.02516666667,11.93675,12.7665,16.243,17.66825,26.1955,16.9073333333,6.42279166666
446.43,10.43375,24.3235833334,19.024,13.3269166667,7.4973095238,8.01345833334,11.9328333333,12.7820833333,16.27,17.69025,26.2388333333,16.93375,6.41883333333
446.79,10.434,24.3543333333,19.0499583334,13.3545,7.49732142857,8.01391666667,11.9410833333,12.8046666667,16.2998333333,17.7065,26.2823333333,16.96275,6.42341666667
447.14,10.4613333333,24.4368333333,19.1281666667,13.4033333333,7.53625,8.04575,11.9789166667,12.8609166667,16.3605,17.75925,26.35175,17.0289166667,6.46433333333
447.50,10.477,24.47975,19.189125,13.43125,7.55923809524,8.052,11.9849166667,12.915,16.4118333333,17.77875,26.36625,17.0828333333,6.46608333333
447.85,10.4955833333,24.5384166667,19.241375,13.4765833333,7.58185714285,8.06766666667,12.0125,12.96275,16.4606666667,17.82675,26.4154166666,17.1141666667,6.477125
448.21,10.4976666667,24.5961666667,19.2830833333,13.4955833333,7.59436904762,8.08116666667,12.03125,12.9963333333,16.5113333333,17.8538333333,26.43425,17.1465833333,6.48004166667
448.56,10.5235,24.63775,19.3180833333,13.5265833333,7.60836904763,8.09491666667,12.0444166667,13.0421666667,16.5761666667,17.9074166667,26.4946666667,17.1786666667,6.48620833334
448.92,10.5523333333,24.68675,19.3835,13.5844166667,7.64548809523,8.11991666667,12.0764166667,13.0983333333,16.62875,17.9726666667,26.5341666667,17.2165,6.51779166667
449.27,10.586,24.7441666667,19.4405833333,13.6423333333,7.68072619048,8.15479166666,12.098,13.14875,16.7105,18.03175,26.5868333333,17.2684166667,6.52233333333
449.62,10.57725,24.8079166667,19.5057083334,13.7003333333,7.69660714287,8.16375,12.113,13.1885,16.7675,18.0745833333,26.6425,17.297,6.523375
449.98,10.5844166667,24.8776666667,19.5707916667,13.7275833333,7.70859523809,8.16579166667,12.125,13.255,16.8250833333,18.1215,26.7050833333,17.3381666667,6.530125
450.33,10.5966666667,24.9498333333,19.655375,13.7644166667,7.72226190475,8.201875,12.1455,13.3273333333,16.8931666667,18.1678333333,26.75775,17.3799166667,6.52966666667
450.69,10.6309166667,25.0465,19.7330416667,13.8360833333,7.78291666667,8.23025,12.1793333333,13.4308333334,16.9845833333,18.2440833334,26.8291666666,17.4639166667,6.553875
451.04,10.6510833333,25.0888333334,19.7903333333,13.8605,7.79275,8.23766666666,12.1869166667,13.5019166667,17.0623333333,18.2691666667,26.8915833333,17.5138333333,6.55254166667
451.40,10.6553333333,25.1629166667,19.84,13.9079166667,7.80945238095,8.25033333333,12.2171666667,13.5539166667,17.1221666666,18.33225,26.9999166667,17.5426666667,6.55975
451.75,10.6723333333,25.2471666666,19.9420833333,13.9534166666,7.81579761905,8.26404166666,12.2374166667,13.63,17.2048333334,18.4134166667,27.1078333333,17.6088333333,6.56591666667
452.10,10.69025,25.267,19.9859166667,13.9854166667,7.82254761905,8.25891666666,12.2276666667,13.6791666667,17.2398333333,18.4738333334,27.1865833334,17.6374166667,6.55354166667
452.46,10.68,25.3490833334,20.0616666667,14.0205,7.83594047618,8.2645,12.24075,13.7308333334,17.2856666667,18.5093333333,27.2708333333,17.68675,6.545625
452.81,10.67175,25.3879166666,20.1094166667,14.0494166667,7.83453571429,8.25766666667,12.2311666667,13.76625,17.3235,18.5384166667,27.3350833333,17.7290833333,6.50875
453.17,10.6269166666,25.44075,20.1422916666,14.0539166667,7.80440476192,8.224375,12.2070833333,13.7855,17.3406666667,18.556,27.3885,17.74025,6.48754166667
453.52,10.6533333333,25.5059166667,20.21925,14.1015833333,7.83804761906,8.2405,12.2259166667,13.8680833333,17.4181666667,18.615,27.4826666667,17.8036666667,6.50220833333
453.87,10.64425,25.54125,20.244375,14.1289166667,7.84138095238,8.23220833333,12.2408333333,13.9043333333,17.4590833333,18.6376666666,27.5246666667,17.82075,6.47020833334
454.23,10.6433333333,25.5909166667,20.2859583333,14.1661666667,7.84372619048,8.20725,12.23475,13.9414166667,17.506,18.6598333333,27.5811666667,17.883,6.45270833333
454.58,10.64425,25.6571666666,20.371625,14.1943333333,7.84663095239,8.21775,12.2509166666,13.9786666667,17.5636666667,18.6894166667,27.6511666667,17.92025,6.451875
454.93,10.6589166667,25.7410833333,20.4390416667,14.2574166666,7.86160714286,8.23204166667,12.2785,14.0414166667,17.638,18.7526666667,27.7295833333,17.95725,6.45329166666
455.29,10.6789166667,25.81425,20.5330416667,14.3123333333,7.88338095239,8.24691666667,12.3035833333,14.1166666667,17.6981666666,18.8076666667,27.8046666667,18.0154166667,6.45870833333
455.64,10.6775,25.8679166667,20.5803333334,14.35375,7.9075595238,8.25875,12.3188333333,14.1666666667,17.7640833334,18.8288333333,27.86825,18.0623333333,6.44683333333
456.00,10.69925,25.97325,20.6473333333,14.4163333333,7.94550000001,8.28970833333,12.35675,14.2644166667,17.84775,18.8701666667,27.9368333333,18.12,6.47154166666
456.35,10.7185,26.0098333333,20.7009166667,14.4508333333,7.94840476192,8.29133333334,12.3840833333,14.328,17.9046666667,18.9126666667,27.9854166666,18.1696666667,6.47508333334
456.70,10.7693333333,26.12975,20.8028333333,14.5231666667,7.98992857142,8.34070833333,12.45475,14.454,18.01275,18.9818333333,28.1259166667,18.2450833333,6.5175
