wavelength,Back_TanVelf,Belly_TanVelf,Breast_TanVelf,Crissum_TanVelf,Crown_TanVelf,DorTail_TanVelf,Patch10_TanVelf,Patch11_TanVelf,Patch12_TanVelf,Rump_TanVelf,Throat_TanVelf,WingTip_TanVelf
780.64,13.5264166667,37.064,17.7821666667,36.1775833333,12.3316666667,15.3683333333,19.496,15.45525,19.165,45.8718333333,17.4371666667,19.4076666666
780.95,13.1144166667,37.10825,17.61825,35.9229166667,11.511,15.094,19.3004166667,15.1639166667,18.9475,45.8561666667,17.181,18.99075
781.26,13.6498333333,37.4770833333,18.318,36.5665833333,11.778,15.6091666667,19.8386666667,15.4731666667,19.45,46.225,17.80075,19.306125
781.57,13.6409166667,37.6520833333,18.34375,36.7624166667,11.6763333333,15.6425833333,19.8868333333,15.5079166667,19.65,46.6886666667,18.022,19.352125
781.88,13.48225,37.31175,18.01725,36.6471666667,11.8189166667,15.5911666667,19.9015,15.52975,19.6876666666,45.9985833333,17.9695833333,19.1427916667
782.19,13.4765,37.4749166667,17.8885833333,36.5815,11.8831666667,15.44775,20.0679166667,15.7488333333,19.7693333334,45.9374166667,17.9283333334,19.1011666667
782.50,14.2860833333,38.3741666666,18.4435,37.2425833333,12.3200833333,15.8206666667,20.7756666667,16.4651666667,20.2384166667,46.7293333333,18.5113333333,19.6660416667
782.81,14.054,38.412,18.25225,37.1374166667,12.2448333333,15.5695833333,20.5781666667,15.8155833333,19.8969166667,46.611,18.21125,19.4025833334
783.12,13.9281666667,38.3115,18.2630833334,37.0883333334,12.3591666667,15.2706666667,20.3625,15.8279166667,19.62925,46.834,18.3203333333,19.3705416666
783.43,13.96625,38.2508333333,18.2638333333,37.07825,12.7250833333,15.4818333333,20.4279166667,16.3563333333,19.69225,46.651,18.3134166667,19.3685833333
783.74,14.0349166667,38.2345833333,18.3856666667,37.002,12.61925,15.2679166667,20.21225,15.9476666667,19.625,46.4448333333,18.2311666667,19.2380833333
784.05,13.8358333333,38.0381666667,18.2438333333,37.1723333333,12.6759166667,15.401,20.0539166667,15.4940833333,19.4680833334,46.5233333333,18.0349166666,19.2022916667
784.36,13.6740833333,37.5293333334,17.77,37.0438333333,12.6195,15.34425,19.5929166667,15.1641666666,19.2324166666,46.2650833333,17.9036666667,19.0133333333
784.67,13.5189166667,37.4556666667,17.33125,36.81875,12.1908333333,15.0305,19.1265833333,15.1438333333,18.88175,46.0744166667,17.7268333333,18.9987916667
784.98,12.9004166667,37.10225,17.087,36.7323333333,11.7446666667,14.787,18.9590833333,14.758,18.4149166667,45.555,17.2300833333,18.7931666667
785.29,12.6039166667,37.3376666667,17.16725,36.694,11.4338333333,14.5996666667,19.02625,14.5085833333,18.04475,46.00225,17.32325,18.6265
785.60,13.25625,37.7539166666,17.9623333333,37.4025833333,11.8519166667,15.1839166667,19.7305,15.0155833334,18.43825,46.3089166667,18.3929166667,19.289875
785.91,12.5648333333,37.3081666667,17.6429166667,36.7258333334,11.3156666667,14.96775,19.2633333333,14.4799166667,18.0958333333,45.7365833333,18.051,18.8609166667
786.22,12.11325,37.1225833333,17.3780833333,36.2638333334,10.6911666667,14.6385,18.6325833333,14.3566666667,17.9429166667,45.5556666667,18.05275,18.3775416667
786.53,11.9941666667,37.3483333333,17.3369166667,36.26725,10.4325,14.5675833333,18.7531666667,14.4980833333,17.6845833333,45.6751666667,17.95025,18.433875
786.84,11.5176666667,37.3260833333,17.1398333333,36.23225,9.88583333333,14.0905833333,18.5418333333,13.61375,17.2526666667,45.589,17.3020833333,18.2229166667
787.14,10.9940833333,36.7453333333,16.354,35.7733333334,9.33008333334,13.53825,17.9615833333,13.28275,16.5086666667,45.0711666667,16.6381666667,17.7163333333
787.45,10.8913333333,36.7840833333,16.2891666667,35.7225,9.15641666667,13.1270833333,17.7064166667,13.2760833333,16.3334166667,44.8645,16.6131666667,17.6452916667
787.76,11.15825,36.9461666667,16.76275,36.0936666667,9.24650000001,12.809,17.9896666667,13.3315833333,16.3161666667,44.8150833334,16.6015833333,17.9428333333
788.07,11.0225833333,36.7483333333,16.8344166667,36.1274166666,9.37733333333,12.6346666667,17.9336666667,12.9879166667,16.3954166667,44.7160833333,16.2201666667,17.756625
788.38,11.6979166667,37.02275,16.81825,36.4523333333,9.69608333334,13.01175,18.0671666667,13.3355833333,16.7130833333,45.2759166667,16.5283333333,17.9219583333
788.69,12.0716666667,36.9688333333,16.9951666667,36.7494166666,10.03525,13.2205,17.973,13.50925,17.0781666667,45.3885833333,16.4540833333,18.073875
789.00,11.4753333333,36.07575,16.4135833334,35.8875833333,9.66008333333,12.5963333333,17.1415833333,12.8768333333,16.5994166667,44.7660833333,15.5723333334,17.4037916667
789.31,12.0730833333,36.1371666667,16.8551666666,36.2593333333,10.2961666667,12.78525,17.4970833333,13.4255,16.8183333333,44.6965,15.756,17.8534166666
789.62,12.9340833333,36.9343333333,17.756,37.0975833334,11.2805833333,13.5560833333,18.4469166666,14.0205,17.567,45.332,16.206,18.7544166667
789.92,13.9020833333,37.6033333334,18.4364166667,37.5613333333,11.9885833333,14.4595833333,19.05675,14.653,18.4715,45.6436666666,16.8185833333,19.4390833333
790.23,14.2703333333,38.1484166667,18.567,37.55675,12.1818333333,14.8188333333,19.0956666667,15.0280833333,18.79425,45.8795833333,17.52425,19.6117083333
790.54,14.7829166667,38.94075,19.253,38.0584166667,12.6504166667,15.5465833333,19.909,15.6535,19.5408333333,46.4684166667,18.45525,20.196
790.85,15.94,39.63825,20.4698333333,39.0296666667,13.5024166667,16.68425,21.1403333333,16.9583333333,20.7170833333,47.4549166666,19.5801666667,21.223375
791.16,16.1265833333,40.42775,20.8233333333,39.3644166667,13.8369166667,17.1780833333,21.3300833333,17.64425,21.2149166667,48.0705833333,20.1526666667,21.4585
791.47,16.6143333333,41.2251666667,21.426,39.883,14.3530833333,18.0534166667,21.9875833333,18.1405833333,21.8493333333,48.6845833333,20.9946666667,22.0218333333
791.78,16.6755833333,41.3451666667,21.8890833334,39.6845833333,14.70625,18.33125,21.96925,18.3741666667,22.4835833333,48.558,20.8611666666,22.2016666666
792.08,16.8978333334,41.7144166667,21.8731666667,39.6764166666,14.709,18.454,21.9096666667,18.4624166667,22.7585833333,48.6751666667,21.01,22.5120833333
792.39,16.8275833333,42.1496666666,21.5953333333,39.6284166666,14.5968333334,18.3323333333,21.7826666667,18.2289166667,22.9870833333,48.93125,20.9860833333,22.3807083333
792.70,16.3483333333,42.1083333334,21.3804166667,39.5195,14.3420833333,18.3013333334,21.4263333333,17.8190833333,22.9475833333,48.9285833334,20.8616666667,21.9590833333
793.01,16.3141666666,42.0019166667,21.30475,39.5415,14.3384166667,18.2876666667,21.5051666667,17.9875833333,23.0639166667,48.8661666667,20.9203333333,21.9065416667
793.32,15.835,41.6169166666,21.2453333333,39.2325,14.035,17.7556666667,21.0878333333,17.6455833333,22.78675,48.4343333333,20.64075,21.4229583333
793.62,16.1238333333,41.8161666666,21.8665,39.8001666667,14.0408333333,18.0088333333,21.5865,18.2551666667,23.4489166666,48.7204166667,20.9148333333,21.9460416667
793.93,16.2568333333,41.83475,22.1885833333,39.5789166667,14.1414166667,18.2073333333,21.43375,18.4571666667,23.6918333334,48.4441666667,20.807,22.1265416667
794.24,15.3756666667,41.6656666667,21.4789166667,38.9643333333,13.62625,17.4964166667,20.5975833333,17.3810833333,22.9156666667,47.9524166667,19.9765,21.3040416667
794.55,15.2341666667,41.1629166667,21.083,38.6200833333,13.8579166667,17.7698333333,20.5181666667,17.2083333333,22.69475,47.4655,19.76475,21.1337083333
794.86,15.0899166666,40.3489166666,20.6878333333,38.1675,13.5815833334,17.4365,19.8970833333,17.2228333333,22.1890833333,46.7993333333,19.2299166667,20.81075
795.16,15.45925,40.8423333333,21.0361666667,38.7746666666,13.5499166667,17.556,20.55675,17.2555833333,22.0478333333,47.1309166666,19.6661666667,20.9519583333
795.47,15.9525,41.3571666667,21.8246666667,39.2495,13.95525,18.0379166666,21.296,17.7666666667,22.0780833333,47.599,20.30625,21.33925
795.78,16.6741666667,41.8191666667,22.3515833333,39.88,14.5576666667,18.6868333333,22.076,18.5460833334,22.3708333333,47.89325,20.9655833333,22.0239583333
796.09,17.1508333333,42.1069166667,22.5810833333,40.048,14.8618333333,18.9373333333,22.4095833333,19.0604166667,22.5706666667,48.1125833334,21.57725,22.648
796.40,17.06725,41.6515833333,22.0749166667,39.91525,14.32025,18.3571666667,22.1844166667,18.80325,21.9395833334,47.8558333333,21.19925,22.6822083333
796.70,16.5529166666,41.12425,21.3460833333,39.517,13.73075,17.9715,21.6221666667,18.0916666667,21.1305833333,47.142,20.4080833333,22.057375
797.01,15.7854166667,40.5223333333,20.3761666667,39.1775,13.3609166667,17.3250833333,20.96325,17.4114166667,20.39175,46.3899166666,19.5831666667,21.4682916667
797.32,15.55575,40.10975,20.1185,39.1125833333,13.1890833333,16.8920833333,20.9341666667,17.14125,20.1769166667,46.4038333334,19.3024166667,21.3894166667
797.63,15.6826666667,40.1033333334,19.9428333333,39.0204166667,12.8999166667,16.8463333333,21.10675,17.1256666667,19.9648333334,46.4791666667,19.30275,21.5924166667
797.93,15.6573333333,40.07825,20.0233333333,39.364,12.3399166667,16.6516666666,21.3141666667,17.0991666667,19.9245833333,46.6528333333,19.2295833333,21.6110416667
798.24,15.5145833333,40.0766666667,19.7939166667,38.9844166667,12.03875,16.236,21.434,16.8600833333,19.58225,46.33325,19.2134166667,21.1130416667
798.55,15.388,39.7631666667,19.7793333333,38.8713333333,12.0415833333,16.0171666667,21.2505,17.0826666667,19.5173333333,46.407,19.6370833333,21.3254166667
798.85,14.6415,39.0678333334,19.2893333333,38.64575,11.50975,15.794,20.7040833333,16.8340833333,19.4556666667,46.1279166667,19.1664166667,21.06925
799.16,13.7935833333,38.7746666666,18.7313333333,38.3565833333,10.781,15.2234166667,20.1295,16.2490833333,18.9695833333,46.1556666666,18.5243333333,20.6022083333
799.47,13.5944166667,38.62225,18.0143333333,38.1855833333,10.5868333333,14.9455,20.1183333333,15.9424166667,18.8774166667,46.23525,18.0013333333,20.2910416667
799.78,13.2229166667,39.2564166667,18.2584166667,38.2904166666,10.6739166667,15.2089166667,19.8740833333,15.90875,18.9626666667,46.6336666667,18.0653333333,19.9564166667
800.08,13.23925,39.93325,18.4911666667,38.45725,10.8290833333,15.3781666667,20.2031666667,16.3961666666,19.36425,47.1264166667,18.68575,20.3780833333
800.39,13.66975,40.5663333333,19.1171666667,38.84075,11.2030833333,16.0163333333,20.90225,16.7319166667,19.7731666667,48.1975,19.2775,20.6382083333
800.70,14.31125,41.54675,19.30225,39.5710833334,11.9950833333,16.7534166667,21.3163333333,17.5528333334,20.2880833333,49.0234166667,20.3276666667,21.0442916667
801.00,15.1320833333,42.339,20.2141666667,40.5255833333,13.10775,17.7408333333,22.0405833333,18.7553333333,21.4883333333,49.8093333333,21.4471666667,21.7935
801.31,15.5168333334,42.5390833333,20.4741666667,40.2603333333,13.9079166667,18.0180833334,22.18475,18.7813333333,21.7294166667,50.0300833333,21.5891666667,22.0092916667
801.62,15.6191666667,43.3200833333,20.84,40.9753333333,14.2495,18.2961666667,22.3735,18.9435,22.4459166667,50.9264166667,21.6995,22.5833333333
801.92,15.6115833333,43.48825,20.45925,40.5795833334,14.1833333333,18.2460833333,22.0510833333,18.6539166667,22.3749166667,50.7150833333,21.3643333333,22.3214166667
802.23,16.0206666667,43.80575,20.84375,40.7956666667,14.635,18.3569166667,22.5336666667,19.06825,22.6809166667,50.5406666667,21.6461666667,22.571375
802.54,16.8841666667,43.9721666666,21.6351666667,41.0513333334,15.1045833333,19.0011666667,22.9900833333,19.3235833333,23.023,50.0816666667,22.30975,22.8464583333
802.84,16.5021666666,43.8108333333,21.7516666667,41.0899166667,14.3104166666,18.5950833333,22.4940833334,18.7766666667,22.6431666666,49.9255,22.1224166667,22.3340833333
803.15,17.1876666667,43.5333333333,22.02525,40.7953333333,14.7745,18.9823333333,22.8165,19.0751666667,23.0003333333,49.5735833334,22.1360833334,22.6160833333
803.46,17.6253333333,43.0194166667,21.87175,41.0575,14.9015833333,18.99025,22.7865,18.9253333333,23.1543333333,49.5848333333,21.9056666667,22.4733333334
803.76,18.0600833333,43.2995,22.26775,41.4038333334,15.1175,19.3239166667,22.7645,19.24625,23.483,49.5280833333,22.1645833333,22.8784166667
804.07,18.39275,43.80425,22.6391666667,41.9008333333,14.9420833333,19.2973333333,23.29525,18.9186666667,23.814,49.9838333333,21.99925,23.5117083333
804.38,17.8951666667,43.3495833333,22.3215833333,41.3884166667,14.4895833333,18.7140833333,22.8069166667,18.3065,23.2166666667,49.308,21.3906666667,23.3502083333
804.68,17.9266666667,43.8613333333,22.5738333334,41.6914166666,14.47125,18.8481666667,23.1205833333,18.5680833333,23.3969166667,49.41,21.5329166667,23.448
804.99,18.0505833333,43.8395833333,22.6974166666,41.78325,14.7451666667,19.3839166667,23.232,18.8355,23.4270833334,49.4880833334,21.8354166667,23.7742083333
805.30,18.0865,43.7741666667,22.88375,42.01925,15.1220833333,19.7093333333,23.8729166667,18.9665,23.7850833333,49.4891666667,22.18525,24.1480416667
805.60,17.6629166666,43.5208333333,22.2766666667,41.7615833333,14.8585,19.4393333333,23.5205833333,18.6035,23.4325833333,49.6351666667,21.8788333333,23.7770833333
805.91,16.9993333333,43.7765,21.6363333333,41.8618333333,14.4991666667,19.2353333333,23.3290833333,18.6645,23.47875,50.03275,21.5898333333,23.408875
806.21,17.4235833333,43.92925,22.05375,42.0255,15.0134166667,19.84575,23.5908333333,19.2026666667,24.0176666667,49.94425,22.0069166667,23.732125
806.52,17.0171666667,44.2845,21.8163333333,42.1340833333,14.6065,19.4553333333,23.278,19.2008333333,23.9111666667,50.2229166667,21.7579166667,23.508125
806.83,17.4573333334,45.3009166667,22.64925,42.678,15.17625,20.1875833333,23.8815833333,19.9994166667,24.4281666667,50.9893333333,22.403,24.171125
807.13,16.81475,45.1960833333,21.9140833333,42.2048333333,14.5229166666,19.0046666667,23.1203333333,19.4163333333,23.8565833333,50.5045833333,21.8714166667,23.817
807.44,16.1438333333,44.4653333334,21.9813333334,41.5288333334,14.3118333333,18.9074166667,22.35825,19.33775,23.5755,49.7824166667,21.4731666667,23.1725833333
807.74,15.9005,43.5840833333,21.74775,40.88925,14.1576666667,19.0135833333,22.3403333333,19.2338333333,23.0921666666,48.7170833333,20.932,22.7024166666
808.05,15.6739166667,43.53575,21.51375,40.8629166667,13.8079166667,18.9265833333,22.1949166667,19.3365,22.9165833333,48.6943333334,20.9445833333,22.6246666667
808.35,15.0538333333,43.02675,21.06375,39.968,13.3050833333,18.11275,22.2236666667,18.7769166667,22.1630833333,47.9405,20.45075,22.248875
808.66,15.3454166667,43.26175,20.89825,40.03625,13.1174166667,18.21025,21.4419166666,18.7895,21.921,47.49275,20.18025,22.398
808.97,15.8794166667,43.8861666667,21.287,40.319,13.3159166667,18.7664166667,21.9490833333,19.0233333333,22.3990833333,47.5381666666,20.3755,22.8572083333
809.27,17.38625,43.99375,22.4235833333,41.09925,14.36875,19.67725,22.8303333333,19.9168333333,23.4831666667,48.2224166666,21.2985,24.270625
809.58,17.2416666666,44.28825,22.456,41.2594166666,14.1655833333,19.5471666667,22.8023333333,20.0339166667,23.2865,48.345,21.1695833334,24.3305416666
809.88,17.5963333333,44.2544166667,23.0794166667,41.857,14.99075,20.35625,23.3009166667,19.84575,23.764,48.3893333333,21.632,24.85875
810.19,16.6150833334,43.42225,22.0796666667,41.362,13.9033333334,19.6279166667,22.9860833333,18.8471666667,22.8526666667,47.9139166667,20.8766666667,24.400875
810.49,17.2995,43.0995833333,22.2248333333,41.7525833333,14.3725833333,20.4376666667,23.5888333333,19.1798333333,22.94275,47.7059166667,21.2060833333,24.6470833333
810.80,17.549,42.7956666666,21.8036666667,42.20425,14.6159166667,20.1168333333,23.8235,19.38925,22.8855,47.6504166667,21.5769166666,24.7010416666
811.10,17.8549166666,43.5824166666,22.0340833333,42.4424166667,14.5720833333,19.7325,23.993,19.7956666667,23.2358333333,48.5245,21.674,25.0592916667
811.41,17.6345833333,43.3055833333,21.8291666666,41.859,14.72725,19.43225,23.8324166667,19.43875,23.0536666667,48.0731666667,21.76725,25.1515416667
811.71,18.1655,43.5811666667,21.6820833333,42.5751666667,15.047,19.6411666667,23.8450833334,19.7775833333,23.5344166666,48.97875,22.16025,25.1191666666
812.02,17.1715833333,43.128,21.2485,42.30375,14.169,18.9494166666,24.0858333333,19.5390833333,22.8690833333,49.5551666667,21.6095,24.4805833334
812.32,17.2596666666,42.76575,21.2910833334,42.0193333333,14.13875,18.4946666667,23.7385833333,19.1186666667,22.6001666667,49.2264166667,21.35925,23.995625
812.63,16.3105833333,41.94175,20.5575833334,40.8668333334,13.5021666667,17.63075,23.2975833334,18.3145833333,21.8354166667,48.7595,20.4134166667,23.136125
812.93,16.5860833333,42.33075,21.5415833333,41.49525,14.37375,17.9903333333,24.40125,18.4825,22.5215,49.81075,20.8131666667,24.199125
813.24,16.9176666667,42.2049166666,21.7259166667,41.2276666667,14.3203333333,17.9535833333,24.80275,19.4039166667,22.7973333333,49.64075,21.457,23.7737916667
813.54,17.2869166666,42.45175,22.30375,41.1165833334,14.9713333333,17.8948333333,25.0639166667,19.65975,23.3148333333,49.8258333333,21.8465833333,24.177
813.85,17.6755833333,42.8884166667,23.2170833333,41.2685,15.4979166667,18.1828333333,25.6175,20.1119166667,23.7506666667,50.2669166667,22.3173333333,24.2981666667
814.15,17.94525,43.0583333333,23.6765833333,41.5655,15.6793333334,18.58875,25.96675,20.1404166667,23.7805833333,50.6025833333,22.7535833333,24.6620833333
814.46,17.5879166667,43.0029166667,23.4210833334,42.0533333333,15.98825,19.15425,25.7103333333,19.67475,23.5366666667,50.9643333333,23.0595833333,24.6125
814.76,18.4931666667,43.4418333333,24.1720833333,43.1810833334,16.7326666667,20.2779166667,26.3865833333,20.5325,24.5861666667,51.721,23.2364166667,25.251
815.07,18.652,44.388,24.4873333334,43.7909166666,16.73675,20.9038333334,26.6143333334,20.78675,24.5216666667,51.9715833333,23.6854166667,25.8465416667
815.37,18.8000833333,44.715,25.0929166666,43.65625,17.4314166667,21.1289166667,26.7966666666,21.02425,24.7456666667,51.9604166667,24.4324166667,26.2554166667
815.68,17.6218333333,44.1525833333,24.2005833333,43.3758333333,16.7104166667,20.328,25.9213333333,20.65575,23.9169166667,51.2589166667,23.9121666667,26.3899583333
815.98,17.1345,44.17075,24.0536666666,43.3029166667,16.5558333333,20.2788333333,25.6781666667,20.7824166667,23.69025,51.44125,23.7265833333,26.5543333334
816.29,16.8525833334,43.5868333333,22.8401666667,42.18225,15.9099166667,19.8544166666,24.82025,20.1575,22.6463333333,50.3243333333,23.3338333333,25.5184583333
816.59,15.6955833333,43.3435833333,21.739,41.7916666667,15.0403333333,18.999,24.01575,19.1663333333,21.6635833334,49.9034166667,22.6638333334,25.0724583333
816.89,16.487,43.89125,22.334,42.2649166667,15.4144166667,19.8509166667,24.2445833333,19.9773333333,22.14625,49.78,23.057,25.5787916667
817.20,15.5650833333,43.6195,21.2785833333,41.1835,14.8036666667,19.232,23.67925,19.3371666666,21.6890833333,49.3376666667,22.1734166667,25.0047083333
