wavelength,Back_UroStof,Belly_UroStof,Breast_UroStof,Crissum_UroStof,Crown_UroStof,DorTail_UroStof,Rump_UroStof,Throat_UroStof,WingTip_UroStof
793.32,9.88833333331,30.73,29.5976666667,15.4328333334,8.85733333333,12.6943333333,9.3475,44.6923333333,15.8553333333
793.62,9.52116666667,30.3633333333,29.5995,14.8676666666,8.7915,12.3386666666,9.131,44.8406666666,15.8691666666
793.93,8.66316666666,29.4756666666,28.7986666666,13.8071666667,8.79866666666,11.3875,8.74783333333,44.3653333334,15.516
794.24,7.50783333333,28.124,28.3111666666,12.3086666667,8.22266666667,10.3336666667,7.4055,43.548,14.6236666666
794.55,8.66233333333,28.3203333333,28.1393333334,12.5245,8.54716666667,10.5688333333,7.93866666667,43.458,15.0885
794.86,10.3831666667,28.8066666666,28.8383333334,13.3113333333,9.29083333335,11.3011666667,8.721,43.574,15.4001666666
795.16,10.1558333333,28.8471666667,28.707,13.2865,9.15883333334,11.6666666666,8.09966666666,43.7071666666,15.3896666667
795.47,9.11916666666,27.7573333333,27.8035,12.2458333333,8.78016666667,11.291,6.793,42.8066666667,14.3713333333
795.78,8.15816666667,26.502,26.578,12.0768333333,8.17316666667,11.0703333333,5.7335,41.7046666666,13.3578333333
796.09,7.70166666667,26.0678333334,25.7221666667,11.3116666667,7.56616666666,10.5896666667,5.5205,40.5235,12.846
796.40,8.0905,26.1988333334,25.9928333333,12.195,8.14933333333,11.415,6.89916666667,40.5708333333,13.2391666667
796.70,8.2745,25.9553333333,25.3673333333,12.2868333333,7.68683333333,11.6403333333,7.09883333333,40.873,13.5803333333
797.01,9.10166666667,26.5291666666,25.2706666667,12.7156666666,7.931,11.9841666667,7.57966666667,41.3373333333,13.9593333333
797.32,9.09866666667,26.6048333334,25.0735,12.9271666667,7.229,12.4556666666,7.61183333333,41.0335,13.987
797.63,10.6035,27.3275,25.9481666667,14.3391666667,8.319,13.8361666667,9.18116666666,41.4511666666,15.0861666667
797.93,10.2201666666,26.9898333333,25.9911666667,14.0821666667,7.66533333333,14.0383333333,8.69316666667,41.395,14.7578333333
798.24,9.09766666666,26.4766666667,25.705,13.7576666667,7.64316666667,13.9213333333,8.44466666667,40.8283333334,13.921
798.55,9.4465,26.5945,26.083,14.5758333334,8.55916666667,14.275,9.0705,40.9146666666,14.23
798.85,10.763,27.9368333334,26.9676666667,16.3386666666,9.54083333334,15.2803333333,10.3605,41.8455,15.3996666667
799.16,12.4355,30.0846666667,28.5888333333,18.2833333334,11.0458333334,16.7875,11.7558333333,43.6991666667,17.1048333333
799.47,13.0668333334,30.8825,29.9328333334,19.133,11.9331666666,17.065,12.3775,44.9601666666,17.6621666667
799.78,13.8218333333,31.447,30.2566666667,19.3568333333,12.0438333333,17.0533333334,12.6005,45.5316666666,18.151
800.08,13.567,31.6666666667,30.3895,19.2055,11.6355,16.9625,12.4765,44.751,17.4613333333
800.39,13.3396666667,31.6776666667,30.4478333333,19.1265,11.2896666666,17.1395,11.889,44.2288333333,17.0763333333
800.70,14.5793333334,33.1886666667,31.6635,20.2153333333,11.8498333333,17.951,12.6365,45.5523333333,17.8706666667
801.00,13.8336666667,33.3333333333,31.5275,20.4605,11.6301666667,17.5281666667,12.4253333334,46.173,17.578
801.31,13.0256666667,32.8158333333,31.1956666666,20.2071666667,11.4895,17.1341666667,11.5396666666,45.6246666667,16.7833333334
801.62,13.0198333334,32.9416666667,30.7601666667,20.3135,11.1621666667,17.2801666666,11.0428333333,46.336,16.9391666667
801.92,12.9093333334,33.4366666666,30.4548333334,20.1483333334,10.479,16.9425,10.8928333334,46.1738333334,16.322
802.23,12.7771666667,33.1045,30.6581666667,19.9048333333,10.6651666667,16.86,11.0171666666,46.0578333334,16.1213333334
802.54,10.7778333333,31.2278333333,29.4968333334,17.5766666666,9.08283333333,14.882,9.79666666667,44.8071666667,13.9545
802.84,9.93483333331,30.4561666666,28.7548333333,16.7933333333,8.05266666667,15.2551666667,9.26516666666,44.2998333334,12.7578333333
803.15,8.52383333334,28.9263333334,27.7656666666,15.6148333333,7.03683333334,13.9825,7.32666666666,42.5461666666,12.06
803.46,10.0293333333,29.6661666666,28.9146666666,17.1068333334,7.976,14.6315,8.581,43.8213333333,13.3478333333
803.76,9.57416666669,29.222,29.0185,17.3335,7.4445,13.7408333334,8.7965,44.296,13.185
804.07,9.05116666667,28.7348333333,28.7531666666,17.5753333333,8.3425,13.9586666667,9.05116666667,43.6748333334,12.8498333333
804.38,9.58066666666,29.1576666667,28.9406666666,17.697,8.496,13.4851666667,9.00216666666,43.1308333333,13.4128333334
804.68,10.8843333333,30.1108333334,29.8425,18.8686666667,9.88183333333,13.8201666667,10.9916666667,43.1793333334,14.8943333334
804.99,11.3076666667,30.368,30.8146666666,18.6316666667,10.4325,13.7191666667,12.1293333334,43.2116666666,15.345
805.30,12.1146666666,30.1453333334,30.836,18.0836666666,11.2646666667,14.1518333333,12.8053333333,42.933,15.7631666667
805.60,11.8128333333,30.5138333334,30.7638333334,17.1305,11.135,14.0613333333,12.6516666667,43.5226666667,16.149
805.91,12.2675,31.1156666667,30.5971666667,17.4355,11.3553333333,14.5565,12.2853333333,43.2225,16.774
806.21,13.0116666667,31.3046666667,30.5176666667,18.3278333333,12.487,15.0576666667,13.0815,43.0745,17.0516666667
806.52,13.0141666667,31.773,31.0458333333,18.3335,12.642,15.461,14.0426666666,43.5993333333,16.773
806.83,13.3998333333,32.6345,31.5165,18.6583333334,14.0635,16.8765,14.9198333334,44.4445,17.7323333333
807.13,13.5286666667,33.3156666667,31.5726666667,18.759,14.9755,17.5731666667,15.0626666666,43.776,18.009
807.44,13.1861666666,32.9746666667,31.7188333333,18.2095,14.1908333333,17.2766666667,14.3165,43.5951666667,18.1556666666
807.74,11.9023333333,31.972,30.5738333333,17.4943333333,12.8773333334,16.8138333334,13.3553333333,43.1385,17.1448333334
808.05,10.7115,30.3841666666,29.2428333333,16.21,11.3775,16.4575,11.3966666667,43.1886666667,15.9626666667
808.35,10.2895,30.3598333333,27.9146666666,15.7473333333,10.6223333333,15.2386666667,9.74183333334,42.899,15.884
808.66,10.2766666667,31.6506666667,29.4871666667,16.9671666667,10.9175,15.5448333333,10.1161666666,44.4913333333,17.2075
808.97,11.7681666666,32.805,31.1178333333,19.0448333333,12.378,16.3211666667,11.951,46.2601666666,18.3333333333
809.27,12.2276666667,32.3445,31.921,20.44,13.0346666667,16.263,13.1758333333,46.5093333333,19.2898333333
809.58,11.4268333333,32.5126666666,32.4498333333,20.3283333334,12.984,15.8038333333,12.3105,46.5278333334,19.4653333333
809.88,11.0753333333,32.602,32.3226666667,20.5378333334,12.215,15.3333333333,11.7848333334,46.4946666667,19.0106666666
810.19,9.77916666667,31.2363333333,31.082,19.3376666667,9.84566666665,13.2893333334,9.62466666667,44.5253333333,17.3511666667
810.49,9.70183333333,31.1081666666,30.908,19.426,9.52366666665,14.3523333333,9.3235,45.2381666667,17.8015
810.80,8.73216666666,30.6738333333,28.9228333333,18.7501666666,8.59933333333,13.2981666666,8.77683333334,43.861,16.7998333333
811.10,10.0221666667,31.5893333334,30.0663333333,19.3376666667,10.2871666667,14.8121666667,9.97799999999,44.2605,18.1238333333
811.41,10.7518333333,32.8058333334,31.1566666667,19.789,11.3456666667,14.9296666667,11.6095,44.745,18.5795
811.71,11.465,33.2681666667,32.0328333333,20.4161666666,11.9418333334,16.2333333334,13.5023333334,44.2131666667,19.2023333333
812.02,10.3978333334,31.8696666667,30.9523333333,19.0256666667,10.5068333333,14.9191666666,12.0358333334,43.0318333333,17.6716666666
812.32,10.1241666666,30.9095,30.1158333334,17.7176666667,9.71683333331,14.7791666667,11.0898333334,41.0983333333,16.9883333333
812.63,10.2663333333,31.4985,30.144,17.2128333333,9.39283333332,15.946,11.0745,41.6121666666,17.1256666666
812.93,10.3343333333,31.5965,30.0571666667,16.9085,8.64133333335,15.6993333333,11.9833333334,42.1283333333,17.3261666666
813.24,10.5758333333,32.3515,30.812,16.8675,10.1965,16.2875,13.1191666667,43.4626666667,17.8713333333
813.54,9.3535,31.8203333333,30.6511666667,15.337,9.81183333335,14.5346666667,12.9528333334,43.8101666666,16.5521666667
813.85,9.82483333335,32.623,31.9365,16.2878333334,10.5823333333,14.2993333333,13.2575,45.0993333333,16.9033333333
814.15,11.915,33.3575,34.6118333333,16.932,12.301,14.761,14.5198333334,47.2985,16.9801666667
814.46,11.557,32.5931666666,33.5245,16.4036666667,11.4851666667,13.3236666667,14.3508333333,46.3228333334,15.5921666666
814.76,11.9216666667,32.4361666667,32.5068333334,16.5725,10.7413333333,13.409,13.8575,45.7033333334,15.321
815.07,11.2676666666,30.8686666667,31.2441666667,15.5163333334,9.6715,13.028,12.0655,45.1173333333,14.1548333333
815.37,11.7033333333,30.3555,30.0323333333,15.443,9.44133333333,14.2658333333,12.1653333333,43.8133333334,14.4043333333
815.68,11.0485,30.337,28.7455,15.4028333333,8.66083333333,13.6938333333,11.4231666666,43.6563333333,13.5536666667
815.98,10.242,29.446,26.839,15.0138333333,7.86783333335,12.1276666667,9.91616666665,42.5281666667,12.407
816.29,11.2716666667,30.1425,26.8823333334,15.45,8.47116666665,12.6263333334,9.52716666668,42.8375,13.8428333334
816.59,12.313,30.6068333334,26.5393333333,15.8533333334,8.28933333333,13.3905,9.16866666667,41.2268333334,14.2261666667
816.89,14.7173333334,32.0695,27.528,17.6308333333,9.72600000002,15.4673333333,10.2398333333,41.6666666667,16.0025
817.20,15.6391666666,31.4836666667,26.8596666666,17.1805,9.65883333332,15.5363333334,10.4808333333,40.485,16.2558333333
817.50,14.553,31.3608333334,25.8255,16.6666666666,8.89683333333,15.7811666667,10.2658333333,40.1166666667,17.2905
817.81,15.3616666667,33.2345,27.2636666667,17.853,9.68766666665,16.7655,10.5178333334,41.6173333334,18.6438333334
818.11,15.0636666667,33.2755,28.0801666667,17.7675,9.75283333331,16.3381666667,10.1196666666,41.85,18.7136666667
818.41,15.4465,34.1965,29.2606666666,18.7125,10.7545,16.986,10.7546666667,43.2995,20.0638333334
818.72,15.1548333334,34.2441666667,30.182,19.1986666667,11.2568333333,17.2313333334,10.8196666667,44.0983333333,19.7266666666
819.02,13.998,33.0235,29.9243333333,18.3885,10.7266666667,16.426,9.90016666668,43.7843333334,18.6468333334
819.33,13.4391666666,32.1935,29.6563333333,17.3731666667,10.4368333334,15.607,9.5215,43.4008333334,18.1276666667
819.63,11.7916666667,30.8311666667,28.3576666666,15.8183333333,9.117,14.2941666666,8.74316666667,42.5655,16.4796666666
819.93,10.6108333333,29.7756666666,27.29,14.7993333334,8.27666666667,13.3233333333,8.12516666667,42.8338333333,15.8213333333
820.24,9.22133333333,28.9578333334,26.1983333333,14.142,7.25283333333,12.0668333333,7.467,41.8056666666,14.6231666667
820.54,8.884,28.721,25.9983333334,14.0605,7.075,11.6153333333,7.40666666667,41.8143333333,14.2308333333
820.85,8.62983333334,28.3836666667,25.479,13.937,6.904,11.1083333333,7.38283333334,41.1953333333,13.6328333333
821.15,8.547,28.0801666667,25.4898333333,13.7606666666,7.0875,11.2556666667,7.58066666667,41.453,13.7016666667
821.45,8.85783333333,28.5788333333,25.7895,14.2405,7.46883333334,12.0275,8.01633333333,41.8511666667,13.9755
821.76,8.77466666667,28.3318333333,25.7253333334,14.1945,7.17966666666,11.9436666666,8.04166666666,41.5763333333,13.8276666666
822.06,8.80466666666,28.2673333333,25.713,14.1265,7.13216666667,11.942,8.0705,41.5648333333,13.9228333333
822.36,8.88916666667,28.2061666667,25.836,14.1543333333,7.146,12.0818333333,8.19983333334,41.4976666666,14.0606666667
822.67,9.05083333333,28.5738333333,26.0665,14.3295,7.27966666667,12.3543333334,8.37366666667,41.7196666667,14.3678333333
822.97,9.36466666667,28.9245,26.3735,14.6793333333,7.5525,12.6753333333,8.45866666666,41.8836666667,14.5625
823.27,9.43833333333,29.1435,26.639,14.9145,7.66533333333,12.7418333333,8.55183333334,41.986,14.7713333333
823.58,9.405,29.2155,26.7601666667,14.9346666666,7.69466666666,12.9341666667,8.5345,42.1276666667,14.9908333334
823.88,9.47933333333,29.6845,26.9616666667,15.1126666667,7.7375,13.2473333333,8.755,42.281,15.2181666666
824.18,9.93816666667,30.1235,27.4331666667,15.5593333333,7.99766666666,13.682,8.90916666666,42.7765,15.5345
824.49,9.67183333333,29.9553333333,27.1616666666,15.275,7.58983333333,13.4053333333,8.54066666667,42.3413333333,15.1743333333
824.79,9.36133333334,29.6748333333,26.9513333333,14.704,7.13116666667,12.9555,8.25783333334,41.8293333334,14.9186666667
825.09,9.80983333331,30.2408333334,27.5095,14.7276666667,7.5475,13.4726666667,8.45383333333,42.0913333334,14.9746666667
825.39,10.12,30.7011666666,27.9526666666,14.8868333334,7.733,13.898,8.63333333333,42.3213333333,15.0025
825.70,10.3701666667,31.2201666666,28.2465,15.253,7.96516666667,14.32,8.636,42.7705,15.0268333333
826.00,10.1508333333,30.8716666667,28.1968333333,15.0968333334,7.83433333334,14.1593333334,8.50483333334,42.6766666667,14.4795
826.30,9.92916666667,30.5045,27.7698333334,14.7911666666,7.62016666666,13.861,8.46333333334,42.7738333333,14.1371666667
826.61,10.2265,30.3946666667,27.9943333333,14.9796666667,7.78666666667,14.2108333333,8.967,42.609,14.0603333334
826.91,10.598,30.2313333333,27.9823333333,14.9121666667,7.9905,14.4255,9.2745,43.0065,14.0033333333
827.21,10.5696666667,29.6606666667,27.9563333333,14.7543333333,7.93716666667,14.106,9.1295,42.671,13.9221666666
827.51,10.3415,29.3983333333,27.7888333333,14.1625,7.93516666667,13.9756666667,8.96733333334,42.3578333333,14.0081666667
827.82,10.9458333333,29.9106666667,28.3398333334,14.8396666667,8.54833333334,14.6576666666,9.64783333335,42.7411666667,14.6745
828.12,10.6558333333,30.0366666666,28.2968333333,15.1705,8.49,14.8226666667,9.59483333331,43.2238333334,14.6836666667
828.42,10.3145,30.125,27.8636666667,15.6276666667,8.46683333333,14.4973333333,9.74433333333,43.3903333334,14.8373333333
828.72,10.276,30.2763333333,27.6728333333,15.6608333333,8.33333333333,14.073,9.9605,43.5798333333,14.9308333333
829.02,10.4406666666,30.326,27.933,15.703,8.5345,14.0193333333,10.377,43.6993333333,15.2793333333
829.33,10.9031666666,30.6883333333,28.5748333333,16.124,9.20533333333,14.1836666667,10.9956666667,44.0745,15.8583333334
829.63,11.2631666667,30.9286666666,29.2965,16.502,9.719,14.6798333333,11.668,43.8371666667,16.5275
829.93,10.9503333333,30.312,28.9786666667,15.8725,9.163,13.7021666667,10.8795,43.8581666666,15.9148333333
830.23,10.9388333333,30.8295,29.5618333334,16.4006666667,9.65566666666,13.693,11.0016666666,44.022,16.4316666667
830.54,10.7166666667,31.3786666666,30.024,16.5293333333,10.3223333333,13.9916666667,11.2483333334,45.1303333333,16.941
830.84,10.9093333333,31.8665,30.9865,17.29,10.7076666666,14.2463333334,11.3861666667,45.893,17.8033333334
831.14,10.6325,31.6065,30.9468333333,16.5698333334,10.3801666667,13.64,10.2445,46.0226666666,17.4816666667
831.44,12.0476666667,31.2595,31.2403333334,16.4783333334,10.8598333334,13.575,11.3875,45.3998333333,18.25
831.74,11.6296666666,30.4998333333,31.2591666666,15.3703333334,10.2593333333,13.222,10.7778333333,44.8331666667,17.6111666667
832.04,10.884,29.5073333333,29.6121666666,14.9196666667,9.71349999999,12.6835,9.71333333334,43.4486666666,16.8061666667
832.35,10.7658333334,29.9145,28.7473333333,15.1708333334,9.33583333333,12.1138333333,9.40150000001,43.2938333333,17.3076666667
832.65,10.2775,29.6431666666,27.5998333333,14.5623333333,7.5785,11.6348333333,8.73766666666,42.5585,16.8955
832.95,10.5156666666,30.0921666667,27.888,15.0963333333,7.57683333334,11.7978333333,8.3835,43.3738333333,17.0555
833.25,11.5498333334,31.1306666667,28.2433333334,15.7935,8.83683333334,12.6913333333,9.65633333335,43.7415,17.8888333333
833.55,11.3383333334,30.6048333334,27.7348333334,15.3408333333,7.74783333334,11.8016666667,9.2665,43.0886666666,16.95
833.85,11.3826666666,30.4938333333,27.7901666667,15.5553333333,7.5555,11.9258333333,9.54316666666,43.0495,16.7531666666
834.16,11.0828333333,30.0051666667,27.5786666667,15.1548333334,6.986,11.5216666667,9.05866666667,42.9895,15.7765
834.46,10.7241666667,30.0808333334,27.4395,14.9426666667,6.44416666666,11.3843333333,9.12183333334,43.018,15.3703333333
834.76,10.5868333333,30.9238333334,27.4905,15.4181666667,6.71683333333,11.623,8.889,43.5831666667,15.2185
835.06,11.394,31.9958333333,28.0221666667,16.3838333333,7.43316666667,12.6028333333,9.49066666667,44.8945,16.0363333334
835.36,11.5865,32.4231666666,28.9321666667,17.1145,7.688,12.863,9.6575,45.694,16.4628333334
835.66,11.5038333333,32.9843333334,29.4793333333,16.9576666666,7.519,13.5545,9.71516666667,45.9715,16.3321666667
835.96,12.2166666666,34.402,31.0366666667,17.735,8.94733333333,14.5613333333,10.5743333334,47.5758333333,17.0015
836.26,10.7833333334,33.3506666666,30.3301666667,15.929,7.67466666666,13.1366666667,9.554,46.8036666667,15.7883333333
836.57,10.0725,33.9566666667,31.1618333333,15.742,6.69483333334,13.5303333334,8.84616666667,48.3716666667,15.9026666666
836.87,10.4466666667,34.319,32.8295,16.579,8.3005,15.5498333333,9.83350000002,49.1458333333,17.499
837.17,11.1351666667,35.0726666667,33.6471666667,17.1738333334,9.03383333335,16.0871666666,9.58916666665,49.6135,17.3673333334
837.47,11.5566666666,36.5566666667,35.1413333334,18.9465,10.4561666667,17.374,11.242,50.6026666666,19.0253333333
837.77,11.9565,36.789,35.9808333333,19.9553333333,11.3431666666,17.0568333333,11.845,51.0588333334,20.875
838.07,11.6171666667,35.9308333333,35.5223333333,18.7391666667,10.8875,16.6958333333,11.6755,50.642,21.337
838.37,9.17433333331,32.9053333334,33.303,14.8928333334,8.25700000001,13.364,9.51066666669,47.8898333333,18.7156666667
838.67,8.90799999998,33.1735,31.9603333333,12.3563333334,8.078,13.1863333333,9.77016666665,48.5631666666,19.157
838.97,8.74266666667,31.6635,30.1571666666,11.624,7.564,11.984,9.69233333334,48.232,17.9763333333
839.27,7.56083333333,29.5858333333,28.2378333334,10.8153333334,6.27866666666,10.8151666667,8.61266666665,46.1866666666,17.5543333334
839.57,8.50916666669,31.094,28.375,13.2118333334,7.45366666666,11.9958333333,9.88483333333,45.9373333333,18.65
839.87,9.04066666669,31.396,27.9211666667,14.8218333333,9.16366666667,13.5608333334,10.0865,45.695,19.3111666667
840.17,8.30133333334,32.0193333334,26.218,14.5836666667,7.8845,12.5638333334,8.17316666667,46.4423333333,18.205
840.47,6.60216666667,30.8413333334,24.8866666667,12.8803333334,6.53733333333,10.0,6.95783333333,44.8545,17.8641666667
840.77,7.04133333334,29.6188333333,24.0956666667,10.8205,5.2325,8.65616666668,5.168,43.9601666667,16.8926666667
841.07,7.01916666666,27.8846666666,22.7885,10.2883333333,4.391,8.94216666665,4.32683333334,42.9166666667,15.5125
841.37,8.446,28.5163333333,24.5343333333,12.4276666667,6.42266666667,10.5653333334,6.39033333333,43.1601666666,17.598
841.67,9.47783333335,29.1101666667,25.693,14.797,7.09216666667,11.831,6.802,42.9723333333,18.0528333333
841.97,10.299,29.467,26.6081666667,16.6665,7.66716666667,11.4036666667,7.01766666667,42.3326666666,18.6483333334
842.27,9.439,28.3166666667,27.2938333334,16.4688333334,6.53466666667,11.3533333334,5.44583333333,41.419,18.5478333333
842.57,9.07216666668,26.907,26.1855,16.701,4.77666666667,11.1685,4.19233333334,41.581,16.9758333333
842.87,10.0923333333,25.6575,25.764,16.3821666667,4.15783333333,11.123,2.73616666667,41.3291666667,15.9558333334
843.17,10.0,23.7826666667,24.794,14.4196666667,1.648,8.23966666665,1.68533333334,39.251,15.2433333333
