wavelength,Back_DigPlum,Belly_DigPlum,Breast_DigPlum,Crissum_DigPlum,Crown_DigPlum,DorTail_DigPlum,Rump_DigPlum,Throat_DigPlum,WingTip_DigPlum
422.23,8.4436,15.5594666667,11.4196666666,11.9328666667,6.74453333333,6.5404,11.1519333333,10.0487333333,6.98426666667
422.58,8.43155555555,15.5700666667,11.4091333333,11.9267333333,6.7428,6.53753333333,11.1584666667,10.0688,6.9798
422.94,8.40462222222,15.5357333333,11.3877333333,11.9048,6.70906666667,6.50786666667,11.1239333333,10.0379333333,6.94753333333
423.30,8.39762222222,15.5496,11.3877333333,11.8982666667,6.70653333333,6.5104,11.1106,10.0255333333,6.947
423.66,8.41222222222,15.5822,11.392,11.928,6.7182,6.53073333333,11.1196666667,10.0493333333,6.96746666667
424.01,8.41755555555,15.5803333333,11.4096,11.9334666667,6.71713333333,6.5254,11.1104666667,10.041,6.97
424.37,8.42793333334,15.6030666667,11.4133333333,11.9536666667,6.7294,6.5298,11.1217333333,10.0433333333,6.9772
424.73,8.4248,15.6167333333,11.4244,11.9788666667,6.74833333333,6.53373333333,11.1230666666,10.0463333333,6.979
425.08,8.45646666667,15.659,11.4545333333,12.0261333333,6.78433333333,6.56606666667,11.1609333333,10.0822,7.0144
425.44,8.45402222222,15.6785333333,11.4675333333,12.0242666667,6.78553333334,6.5686,11.1748,10.0919333333,7.02633333333
425.80,8.44162222222,15.6634666667,11.4472666667,11.9986,6.77166666667,6.55886666667,11.1551333333,10.0769333333,7.03066666667
426.16,8.44706666667,15.686,11.4661333333,12.0182666667,6.79166666667,6.5844,11.1784,10.1022,7.04893333333
426.51,8.49842222222,15.7324666667,11.5191333333,12.0727333333,6.8318,6.6324,11.2070666667,10.1412,7.09433333333
426.87,8.55757777778,15.8081333333,11.5609333333,12.1392,6.88506666667,6.67973333333,11.2681333333,10.1943333333,7.15833333333
427.23,8.57868888889,15.8310666667,11.5796666667,12.1576666667,6.9066,6.694,11.2894,10.2225333333,7.1662
427.58,8.54915555556,15.829,11.5757333333,12.1397333333,6.89293333333,6.6776,11.2676,10.2028666667,7.14626666667
427.94,8.54315555556,15.8578,11.5712,12.1597333333,6.8964,6.66953333333,11.2574,10.2164,7.14646666666
428.30,8.55055555556,15.8713333333,11.5688666667,12.1568,6.88026666667,6.66693333333,11.2500666667,10.2222666667,7.12746666667
428.65,8.58035555555,15.9176,11.6003333333,12.1760666667,6.8978,6.6824,11.2796666667,10.2446,7.15126666667
429.01,8.56786666667,15.9156666667,11.592,12.1764,6.87613333333,6.66833333333,11.2701333333,10.2321333333,7.1378
429.37,8.57793333333,15.9412,11.6046666667,12.1926,6.89786666667,6.69066666667,11.2744666667,10.2446,7.13273333333
429.72,8.5604,15.9432666667,11.5906666667,12.1932666667,6.88106666667,6.67033333333,11.2576,10.2312666667,7.1104
430.08,8.60035555556,15.9993333333,11.6426,12.2170666667,6.90133333333,6.69046666667,11.2782666667,10.2396666667,7.12113333333
430.44,8.57688888889,15.9833333333,11.6180666667,12.2003333333,6.88093333333,6.65513333333,11.2565333333,10.2105333333,7.10746666667
430.79,8.57471111111,16.0104,11.6446,12.2282666667,6.903,6.6672,11.2626666666,10.2466666667,7.1016
431.15,8.54113333333,15.9856,11.5922666667,12.2040666667,6.8622,6.63246666667,11.2405333333,10.2302,7.07113333333
431.50,8.5342,15.9516666667,11.5721333333,12.1833333333,6.83266666667,6.60726666667,11.2314,10.2226666667,7.03913333333
431.86,8.51737777778,15.9536666667,11.5702,12.1678,6.82913333333,6.61213333333,11.2285333334,10.225,7.0224
432.22,8.51257777778,15.9468666667,11.5863333333,12.1892,6.83906666667,6.624,11.2344666667,10.2291333333,7.04546666667
432.57,8.52697777778,15.9663333333,11.6008666667,12.2171333333,6.85693333333,6.65066666667,11.2503333333,10.2585333333,7.0634
432.93,8.52882222222,15.9598,11.589,12.2038,6.8594,6.6372,11.2378666667,10.2489333333,7.0634
433.29,8.54228888889,15.9761333333,11.6018,12.2262666667,6.86053333333,6.64473333333,11.2476666667,10.2730666667,7.09046666667
433.64,8.59144444445,16.0134,11.6556666666,12.2641333333,6.89966666667,6.67473333333,11.2976666667,10.3216,7.13493333333
434.00,8.54313333333,15.9792,11.6210666667,12.2390666667,6.8678,6.63133333333,11.2595333333,10.3012,7.11226666667
434.35,8.54293333334,16.002,11.6240666667,12.2490666667,6.8606,6.61893333333,11.2591333333,10.3066,7.104
434.71,8.50953333333,15.9478666667,11.5986,12.2036666667,6.8214,6.5908,11.2096,10.2494,7.0884
435.07,8.52113333333,15.9710666667,11.6354,12.2271333333,6.83113333333,6.61573333334,11.2184,10.2684666667,7.1098
435.42,8.55124444445,15.9984666667,11.6635333333,12.2704666667,6.86733333333,6.65033333333,11.2386,10.2993333333,7.1578
435.78,8.58917777778,16.0153333333,11.6929333333,12.284,6.89106666667,6.66366666667,11.2488666667,10.3150666667,7.18933333333
436.13,8.59784444444,16.0410666667,11.6916666667,12.2997333333,6.89946666667,6.6596,11.2611333334,10.3305333333,7.21366666667
436.49,8.5772,16.0084,11.664,12.2678666667,6.87693333333,6.64526666667,11.2332,10.3164,7.18333333333
436.84,8.58317777778,16.0425333333,11.6882666667,12.2967333333,6.88433333333,6.65693333333,11.2354666667,10.3236,7.189
437.20,8.58651111111,16.0472,11.6950666667,12.3080666667,6.88313333333,6.63646666667,11.2307333333,10.324,7.18233333333
437.56,8.56826666667,16.0378,11.6718,12.3088,6.8688,6.6348,11.2009333333,10.3146,7.1672
437.91,8.59477777778,16.0722666667,11.6857333333,12.3300666667,6.89313333333,6.67266666667,11.2220666667,10.3526,7.20266666667
438.27,8.60744444445,16.0782,11.6909333334,12.3311333333,6.90506666667,6.69226666667,11.2176666667,10.3651333333,7.2222
438.62,8.628,16.1197333333,11.7089333333,12.3619333333,6.91933333334,6.70666666667,11.2517333334,10.3875333333,7.21166666667
438.98,8.6366,16.1289333333,11.732,12.3752,6.92733333333,6.7276,11.2605333333,10.3964666667,7.21773333333
439.33,8.60422222222,16.1171333333,11.7172,12.358,6.89433333333,6.69766666667,11.246,10.3746666667,7.1862
439.69,8.56113333333,16.0870666667,11.6899333333,12.3432666667,6.8658,6.66433333334,11.2278,10.3549333333,7.16466666667
440.04,8.54786666667,16.0708666667,11.6774666667,12.3261333333,6.84573333333,6.65373333333,11.2063333334,10.3252666667,7.12273333333
440.40,8.54404444444,16.0741333333,11.6778666667,12.3303333333,6.85033333333,6.64413333333,11.2046,10.3181333333,7.1324
440.75,8.53148888889,16.0555333333,11.6716,12.3121333333,6.8526,6.63493333334,11.2024,10.3132666667,7.128
441.11,8.52873333333,16.0663333333,11.6750666667,12.3154,6.86093333333,6.65566666667,11.1986,10.3169333333,7.12653333333
441.47,8.51766666667,16.0746,11.6819333333,12.3192,6.869,6.6598,11.2084666667,10.3066,7.12206666667
441.82,8.51211111111,16.0745333333,11.6812666667,12.3210666667,6.86433333333,6.64806666667,11.2018,10.2903333333,7.10626666667
442.18,8.50493333333,16.0674,11.6784,12.3161333333,6.861,6.6452,11.2092666667,10.2766666667,7.09953333333
442.53,8.50973333334,16.0685333333,11.6714666667,12.3158666667,6.85393333333,6.6502,11.1962666667,10.278,7.10933333333
442.89,8.52553333333,16.0832,11.6651333333,12.3276,6.87493333333,6.64493333333,11.2074666667,10.285,7.12693333333
443.24,8.54684444445,16.1141333333,11.6924666667,12.3444666666,6.89913333333,6.6744,11.2174666667,10.3039333333,7.14626666667
443.60,8.59053333333,16.1491333334,11.7244666667,12.3764,6.929,6.70826666667,11.2380666667,10.3328,7.165
443.95,8.60071111111,16.1744,11.7516666667,12.3894666667,6.94933333333,6.73566666667,11.2598666667,10.3624,7.19366666667
444.31,8.5818,16.163,11.7449333333,12.3771333333,6.93413333333,6.72446666667,11.2460666667,10.3544666667,7.17113333333
444.66,8.57433333333,16.1605333333,11.7332666667,12.3816,6.90726666667,6.72093333334,11.2347333333,10.3474666667,7.1648
445.02,8.54228888889,16.1201333333,11.6963333333,12.3568666666,6.862,6.68486666667,11.2092,10.3138666667,7.14713333333
445.37,8.52715555555,16.1098,11.6636666667,12.3249333333,6.82753333333,6.6614,11.1726666667,10.2967333333,7.12606666667
445.72,8.51651111111,16.0784,11.6520666667,12.3107333333,6.81193333333,6.64966666667,11.1665333333,10.2804,7.1206
446.08,8.51375555556,16.0849333333,11.6509333333,12.3156666667,6.8066,6.64933333333,11.1573333333,10.2876666667,7.11813333333
446.43,8.50477777778,16.0704,11.6482,12.3080666667,6.81473333333,6.6438,11.1642,10.2950666667,7.1232
446.79,8.48031111111,16.0399333333,11.624,12.2796,6.78586666667,6.6248,11.1339333333,10.2635333333,7.09413333333
447.14,8.4636,16.0353333333,11.5986666667,12.2766,6.77993333333,6.61253333333,11.1198,10.2474666667,7.0796
447.50,8.43351111111,16.0199333333,11.5665333333,12.2568,6.75753333333,6.58926666667,11.0938,10.2274,7.06093333333
447.85,8.42166666667,16.0151333333,11.5519333333,12.2498666667,6.75113333333,6.55873333333,11.0642666667,10.2149333333,7.04986666667
448.21,8.42602222222,16.0210666667,11.5534666667,12.2737333334,6.7534,6.5638,11.0616666667,10.2202666667,7.05806666667
448.56,8.46355555556,16.053,11.5884,12.3108666667,6.7924,6.59553333333,11.0884,10.2598,7.09026666666
448.92,8.48824444444,16.0944,11.6232,12.3421333334,6.8334,6.62113333333,11.1123333333,10.2938,7.11
449.27,8.50486666666,16.1072666667,11.6524,12.3723333334,6.85066666666,6.6286,11.1344,10.3272,7.1324
449.62,8.51704444445,16.1425333333,11.6687333333,12.3916,6.86953333333,6.6512,11.1411333333,10.3608666667,7.1428
449.98,8.51377777778,16.1378,11.6582666667,12.3896666667,6.8658,6.64573333334,11.1338666667,10.3570666667,7.12993333333
450.33,8.50635555556,16.1496,11.657,12.3938,6.8556,6.6284,11.119,10.3429333333,7.12093333333
450.69,8.52764444445,16.1711333333,11.6923333333,12.4292666667,6.88473333333,6.64873333333,11.1288666667,10.3687333333,7.13906666667
451.04,8.55015555555,16.1808,11.7260666667,12.4558,6.89706666667,6.675,11.1476666667,10.4014666667,7.16866666666
451.40,8.56611111111,16.2092666667,11.7638,12.4873333333,6.91873333333,6.695,11.1732666667,10.4136666666,7.184
451.75,8.57262222222,16.2142,11.7714666667,12.5035333333,6.92093333333,6.71013333333,11.1884666667,10.4353333333,7.1942
452.10,8.58486666667,16.2473333333,11.7808,12.5078666667,6.92446666667,6.7212,11.2102,10.4485333333,7.21113333333
452.46,8.53931111111,16.2240666667,11.7432666667,12.4667333333,6.878,6.68813333333,11.1804666667,10.4079333333,7.1756
452.81,8.54471111111,16.2356666667,11.7503333333,12.4722666667,6.89313333333,6.6992,11.181,10.4111333333,7.18486666667
453.17,8.55957777778,16.2654666667,11.7673333334,12.493,6.9206,6.72133333333,11.1911333333,10.4138666667,7.20766666667
453.52,8.56955555555,16.2915333334,11.7843333333,12.5245333333,6.93166666667,6.73246666667,11.2101333333,10.4228666667,7.22006666666
453.87,8.61462222222,16.3457333333,11.8504,12.5790666667,6.99046666667,6.78866666667,11.2592666667,10.4818,7.28106666667
454.23,8.63202222222,16.3772666667,11.8794666667,12.6052666667,7.0246,6.82533333334,11.2798,10.5094,7.30193333333
454.58,8.652,16.4279333333,11.909,12.6342666667,7.05793333333,6.84313333333,11.3122666667,10.5498,7.33706666667
454.93,8.66493333333,16.444,11.9122,12.6467333333,7.06426666667,6.84306666667,11.3275333333,10.5509333333,7.33566666667
455.29,8.67855555555,16.4619333333,11.9113333333,12.6528,7.05953333333,6.836,11.3263333333,10.5756,7.33673333333
455.64,8.6746,16.4558,11.8984666667,12.6374,7.0426,6.8204,11.3116,10.5405333333,7.32026666667
456.00,8.65895555555,16.4276,11.8808666667,12.6028,7.03566666667,6.80093333333,11.2742666667,10.5127333333,7.30366666667
456.35,8.65137777778,16.4213333333,11.8728,12.595,7.0386,6.78246666667,11.2523333333,10.5144,7.29473333333
456.70,8.66886666667,16.4304666667,11.8991333333,12.606,7.04433333333,6.801,11.2647333333,10.5334666667,7.31333333333
457.06,8.62451111111,16.3790666667,11.8594,12.5724666667,6.99986666667,6.77353333333,11.2397333333,10.507,7.28006666667
457.41,8.6152,16.3376,11.8356666667,12.5397333334,6.9748,6.74846666667,11.1999333333,10.4808,7.25166666667
457.76,8.54457777778,16.2676,11.7605333333,12.4788666667,6.9158,6.6984,11.1326666666,10.4146666667,7.19373333333
458.12,8.5292,16.2462,11.7459333333,12.4584666667,6.906,6.68546666667,11.1227333333,10.4053333333,7.17606666667
458.47,8.49911111111,16.2152,11.7134,12.4307333333,6.86773333333,6.66453333333,11.0905333333,10.3742,7.1412
458.82,8.47464444444,16.1886666666,11.6787333333,12.4009333333,6.8506,6.6464,11.0623333333,10.3577333333,7.12953333333
459.18,8.45848888889,16.1698,11.6597333333,12.395,6.8486,6.65666666667,11.0546666667,10.3526666667,7.12966666666
459.53,8.46088888889,16.1778,11.6776666667,12.403,6.85633333333,6.686,11.0612666667,10.3781333333,7.1368
459.88,8.44306666667,16.1768,11.6775333333,12.4044,6.8476,6.6846,11.0542666667,10.3811333333,7.13286666667
460.24,8.44191111111,16.1804666667,11.6780666667,12.4034666667,6.84686666667,6.69193333333,11.0652666667,10.3898,7.14013333334
460.59,8.42431111111,16.1725333333,11.6588,12.3973333333,6.836,6.68433333333,11.0608,10.3838666667,7.13073333333
460.94,8.43744444445,16.1907333333,11.67,12.4135333333,6.8492,6.70106666667,11.0633333333,10.3973333333,7.14753333334
461.29,8.42562222222,16.1988,11.6647333333,12.4132,6.84953333333,6.69386666667,11.0626,10.4074666667,7.1444
461.65,8.43337777778,16.2236666667,11.6814,12.4192,6.84946666667,6.70253333333,11.0712666667,10.42,7.14986666667
462.00,8.43091111111,16.2365333333,11.6746,12.4184666667,6.84113333334,6.69573333333,11.059,10.4285333333,7.15373333333
462.35,8.44388888889,16.2594666667,11.6952,12.4383333333,6.8648,6.7134,11.0919333333,10.4498666667,7.18013333333
462.71,8.47984444444,16.3146666667,11.7500666666,12.4757333333,6.89293333333,6.74686666667,11.1153333333,10.4886666667,7.21046666667
463.06,8.4554,16.2934,11.7457333333,12.4435333333,6.87493333333,6.71346666667,11.0832,10.4566666666,7.1836
463.41,8.44984444445,16.3058,11.7385333333,12.4487333333,6.86893333333,6.6982,11.0808,10.4543333333,7.18546666667
463.76,8.48233333333,16.3406,11.7713333333,12.4938,6.894,6.71346666667,11.1044666667,10.4821333333,7.19526666667
464.12,8.48822222222,16.3338666667,11.7755333333,12.4986666667,6.88133333334,6.71746666667,11.1032666667,10.4684666667,7.18753333333
464.47,8.48411111111,16.3423333334,11.7716666667,12.4952,6.868,6.7026,11.0708,10.4581333333,7.1696
464.82,8.50371111111,16.3892,11.7974666667,12.5173333333,6.8828,6.72093333333,11.1004,10.483,7.1778
465.17,8.53133333333,16.4296666667,11.8215333333,12.5486666667,6.89866666667,6.75306666667,11.1203333333,10.4857333333,7.20413333333
465.53,8.54002222222,16.4474,11.8478,12.574,6.91106666667,6.74806666667,11.1354666667,10.5078666667,7.213
465.88,8.56406666667,16.4638666667,11.8661333333,12.615,6.93706666667,6.7802,11.1667333333,10.5288666667,7.23873333333
466.23,8.55906666667,16.4566666667,11.8580666667,12.6097333333,6.92706666667,6.78906666667,11.1486,10.5232666667,7.2194
466.58,8.53133333333,16.4402,11.8389333333,12.6106,6.90873333333,6.7672,11.1389333333,10.5052666667,7.20913333333
466.94,8.57748888889,16.5014,11.8928,12.6712,6.95926666667,6.83413333333,11.1994666666,10.5510666667,7.26213333333
467.29,8.59802222222,16.5102666667,11.9094,12.6695333333,6.98373333333,6.83353333333,11.2112,10.5527333333,7.27893333333
467.64,8.60911111111,16.518,11.9258,12.664,6.988,6.85346666667,11.2192,10.5702,7.30326666667
467.99,8.63053333333,16.583,11.9613333333,12.7194,7.027,6.87126666667,11.2448,10.6175333333,7.3464
468.35,8.63315555556,16.5668666667,11.947,12.7190666667,7.02026666667,6.8692,11.241,10.5970666667,7.34846666667
468.70,8.62231111111,16.5416666667,11.9348,12.7102,7.014,6.8582,11.2203333333,10.5852,7.33106666667
469.05,8.60475555555,16.5232,11.9328666667,12.6983333333,7.01826666667,6.85546666667,11.1976,10.5856666667,7.33406666666
469.40,8.64166666666,16.5472666667,11.9522666667,12.7343333333,7.0422,6.895,11.213,10.6007333333,7.3664
469.75,8.64422222221,16.5726,11.9656,12.7531333333,7.05646666667,6.90473333333,11.2177333333,10.608,7.37586666667
470.11,8.64482222221,16.5857333333,11.9656666667,12.746,7.071,6.8976,11.2156,10.6274,7.38813333333
470.46,8.66162222222,16.6019333333,11.9819333333,12.7467333333,7.08226666666,6.92706666667,11.2188666666,10.6485333333,7.39193333333
470.81,8.65986666667,16.6024666667,11.9677333333,12.7501333333,7.08133333333,6.92986666666,11.2182,10.6554666667,7.39366666667
471.16,8.63715555556,16.6145333333,11.9698,12.7674,7.07266666667,6.9484,11.2165333333,10.6698,7.38913333333
471.51,8.64964444445,16.6365333333,11.9570666667,12.7957333333,7.08806666667,6.9734,11.2508,10.6806,7.4038
471.87,8.6290888889,16.5968,11.9326666666,12.7662666667,7.07326666667,6.97266666667,11.2248666667,10.6453333333,7.38646666667
472.22,8.64724444444,16.6327333333,11.9769333333,12.7939333333,7.09713333333,7.00026666667,11.2565333333,10.6887333333,7.4098
472.57,8.60566666666,16.6080666667,11.9504666667,12.7640666667,7.0788,6.9706,11.222,10.6556,7.40406666667
472.92,8.62057777778,16.6459333333,11.9668666667,12.7840666667,7.099,6.991,11.2472666667,10.6808666667,7.41606666667
473.27,8.59926666667,16.6302666667,11.9409333333,12.771,7.08833333333,6.97113333333,11.2460666667,10.6631333333,7.389
473.62,8.56833333333,16.5889333333,11.9189333333,12.7282,7.05353333333,6.9448,11.2104,10.6386666667,7.3672
473.98,8.56973333333,16.5749333333,11.9085333333,12.7462,7.04353333333,6.94673333333,11.1992666667,10.6376666667,7.36913333333
474.33,8.56442222222,16.5630666667,11.8864666667,12.7347333334,7.0464,6.93393333333,11.1807333333,10.6155333333,7.3716
474.68,8.5762,16.5788,11.9077333333,12.7606666667,7.0318,6.9344,11.1736666666,10.6255333333,7.38626666667
475.03,8.61155555556,16.5898666667,11.9356666667,12.7861333333,7.06446666667,6.96193333333,11.2036,10.653,7.4114
475.38,8.59124444444,16.5652,11.9312666667,12.7627333333,7.04873333333,6.94253333333,11.1672666667,10.6318666666,7.39673333333
475.73,8.62206666667,16.599,11.9712,12.7989333333,7.08053333334,6.97393333333,11.2097333333,10.6828,7.4418
476.08,8.61128888889,16.5954666667,11.9520666667,12.7868666667,7.0684,6.96726666667,11.2030666667,10.6882666667,7.44473333333
476.44,8.62828888889,16.5909333333,11.9632,12.784,7.0624,6.96506666667,11.212,10.6905333333,7.44526666667
476.79,8.60395555555,16.5512,11.9359333333,12.772,7.01566666667,6.93466666667,11.1942,10.6584,7.42146666667
477.14,8.5812,16.5222666667,11.9124,12.7374,6.9874,6.89946666667,11.1480666667,10.6301333333,7.39393333333
477.49,8.60331111111,16.5372,11.94,12.7641333333,6.9972,6.9182,11.1763333333,10.6572666667,7.40673333333
477.84,8.58626666667,16.5382,11.9195333333,12.7439333334,6.98673333333,6.90693333333,11.1656,10.6394,7.39853333333
478.19,8.60151111111,16.5664,11.9621333333,12.7796666667,7.01273333334,6.94613333333,11.2018,10.6856,7.42746666667
478.54,8.594,16.5523333333,11.9516,12.7378666667,7.016,6.9494,11.1942,10.6871333333,7.4186
478.89,8.58851111111,16.5620666667,11.9473333333,12.73,7.0084,6.9256,11.1781333333,10.6776666667,7.41466666667
479.24,8.58646666666,16.572,11.9412,12.7355333333,6.99873333333,6.929,11.1745333333,10.6818,7.40266666667
479.60,8.5704,16.5441333333,11.926,12.7122,6.97666666667,6.9138,11.1403333333,10.6556666667,7.38086666667
479.95,8.54031111111,16.5082666667,11.8998666667,12.6806666667,6.95713333333,6.88446666667,11.1064666667,10.6291333333,7.36093333334
