wavelength,Back_BanEdwm,Belly_BanEdwm,Breast_BanEdwm,Crissum_BanEdwm,Crown_BanEdwm,DorTail_BanEdwm,Patch10_BanEdwm,Patch11_BanEdwm,Patch12_BanEdwm,Rump_BanEdwm,Throat_BanEdwm,WingTip_BanEdwm
441.47,6.05959999999,5.91726039216,5.5682,5.19753333333,3.99446666667,5.18666666667,7.70953333333,6.10493333333,18.8371333333,3.939,4.3736,6.8311
441.82,6.03899999999,5.88717882353,5.54133333333,5.18156666667,3.9682,5.1714,7.69826666667,6.08846666667,18.8133333333,3.9312,4.35353333333,6.81463333333
442.18,6.03706666667,5.87746823529,5.5314,5.16916666667,3.96986666667,5.15986666667,7.6768,6.08553333334,18.7950666667,3.93193333333,4.34946666667,6.81536666667
442.53,6.04293333333,5.87342784314,5.53633333333,5.18106666667,3.98346666667,5.16593333333,7.6916,6.09113333333,18.7494666667,3.93906666667,4.36766666667,6.82746666667
442.89,6.02999999999,5.85879588235,5.51666666667,5.16406666667,3.96706666667,5.15073333333,7.691,6.07133333333,18.7039333333,3.92566666667,4.3622,6.83416666666
443.24,5.9896,5.82250647059,5.48333333333,5.12676666667,3.9208,5.1248,7.66266666667,6.04,18.6327333333,3.87866666667,4.34253333333,6.81553333333
443.60,5.97333333332,5.80145568627,5.45926666667,5.09646666666,3.91066666667,5.1184,7.66446666667,6.0322,18.6037333333,3.85746666667,4.3312,6.82386666667
443.95,5.967,5.78123176471,5.45313333333,5.08536666667,3.9112,5.11073333333,7.68993333333,6.03086666667,18.5722,3.84813333333,4.32613333333,6.83086666667
444.31,5.93806666667,5.74597784314,5.42686666667,5.04756666667,3.8802,5.08853333333,7.66213333333,5.99826666667,18.5042,3.8278,4.30846666667,6.81776666667
444.66,5.92939999999,5.74211607843,5.4152,5.02996666667,3.87226666667,5.09153333333,7.6682,5.9856,18.466,3.827,4.30986666667,6.83086666667
445.02,5.92326666666,5.71165431373,5.4052,5.0128,3.86913333333,5.07753333333,7.6624,5.97606666667,18.4332,3.818,4.3056,6.8363
445.37,5.89873333334,5.69233784314,5.38466666667,4.99206666667,3.8514,5.06493333333,7.64286666667,5.95206666667,18.396,3.80173333333,4.28346666667,6.82293333333
445.72,5.87646666666,5.67439862745,5.36866666667,4.96593333333,3.8404,5.0566,7.61446666667,5.93206666667,18.3408666667,3.7754,4.27413333333,6.8159
446.08,5.86386666667,5.64965568628,5.35913333333,4.95673333333,3.83673333333,5.05373333333,7.611,5.9242,18.2880666667,3.76313333333,4.27146666667,6.81186666666
446.43,5.82633333333,5.59512823529,5.30793333333,4.91493333333,3.80286666667,5.01846666667,7.57226666667,5.88746666667,18.2441333333,3.72633333333,4.23006666667,6.7775
446.79,5.79566666667,5.55582215686,5.26966666667,4.8787,3.78453333333,4.9884,7.54266666667,5.85946666667,18.1826,3.704,4.2032,6.74933333333
447.14,5.76653333334,5.51428058824,5.23353333333,4.83293333333,3.76453333333,4.96106666667,7.51466666667,5.81473333333,18.1188,3.6704,4.16686666667,6.72136666667
447.50,5.74320000001,5.48796745098,5.21053333333,4.81346666666,3.7474,4.951,7.4952,5.78533333333,18.0718666667,3.6558,4.1524,6.71153333333
447.85,5.72326666667,5.46967156863,5.19046666667,4.78826666667,3.7358,4.93953333333,7.47326666667,5.75513333333,18.021,3.64953333333,4.13726666667,6.702
448.21,5.69746666667,5.43840039216,5.16853333333,4.76266666667,3.73873333333,4.9262,7.47666666667,5.72893333333,17.9824,3.63753333333,4.1336,6.68786666667
448.56,5.67766666667,5.39887058823,5.15193333333,4.74076666667,3.731,4.90766666667,7.453,5.70146666667,17.9216666667,3.61106666667,4.12453333333,6.67686666667
448.92,5.64499999999,5.36457490196,5.10826666667,4.7048,3.71633333333,4.88293333333,7.4262,5.671,17.8576666667,3.591,4.10073333333,6.65146666667
449.27,5.65693333333,5.36515,5.11546666667,4.71276666667,3.72973333333,4.9012,7.4436,5.6708,17.8395333333,3.60373333333,4.12066666667,6.6663
449.62,5.66866666666,5.34321411765,5.11006666667,4.69963333333,3.74126666667,4.9094,7.4608,5.6548,17.8224666667,3.59886666667,4.12426666667,6.66813333333
449.98,5.6706,5.33711666667,5.09826666667,4.69183333333,3.74946666667,4.9278,7.471,5.63793333333,17.7984666667,3.6072,4.13233333333,6.67333333333
450.33,5.69646666667,5.35821666667,5.12306666667,4.705,3.7886,4.97393333333,7.5032,5.65646666667,17.7880666667,3.63333333333,4.174,6.7146
450.69,5.71326666666,5.37477176471,5.14626666667,4.71516666667,3.81006666667,4.99126666667,7.51853333333,5.67153333333,17.7904,3.64573333333,4.20733333333,6.7396
451.04,5.72206666667,5.35957568628,5.15246666667,4.71656666667,3.82766666667,5.0006,7.52586666667,5.67553333333,17.758,3.6636,4.22873333333,6.7536
451.40,5.74166666667,5.36163647059,5.16313333333,4.74896666666,3.8504,5.021,7.54506666667,5.69273333333,17.7572666667,3.6808,4.24973333333,6.76373333333
451.75,5.75686666667,5.3594472549,5.16666666667,4.75083333333,3.8626,5.03653333333,7.5494,5.70133333333,17.7215333333,3.67286666667,4.2588,6.77373333333
452.10,5.75959999999,5.38173764706,5.15753333333,4.7374,3.853,5.03006666667,7.53873333333,5.70286666667,17.6922666667,3.6698,4.2414,6.76866666667
452.46,5.76526666667,5.38676313726,5.1518,4.73223333333,3.8588,5.0422,7.54286666667,5.71473333333,17.6764,3.68513333334,4.24533333333,6.781
452.81,5.78293333333,5.40970941176,5.17766666667,4.74436666667,3.87093333333,5.06266666667,7.5634,5.7326,17.6776,3.70133333333,4.2602,6.80186666667
453.17,5.76026666667,5.38026588235,5.13006666667,4.70546666667,3.83493333333,5.028,7.53813333333,5.70553333333,17.6055333333,3.67333333333,4.23053333333,6.77663333333
453.52,5.70559999999,5.34228843137,5.08693333333,4.6679,3.79873333333,4.98186666667,7.49913333333,5.66993333333,17.5216,3.65013333333,4.18273333333,6.73253333333
453.87,5.69706666667,5.33928176471,5.08186666667,4.64143333333,3.78673333333,4.9506,7.4912,5.66926666667,17.4858666667,3.64106666667,4.1532,6.72756666667
454.23,5.70526666666,5.34707980392,5.09773333333,4.64763333333,3.78186666667,4.94653333333,7.5216,5.66993333333,17.4636666667,3.6562,4.1616,6.72746666667
454.58,5.67926666666,5.31308607843,5.07233333333,4.63153333333,3.7654,4.92346666667,7.50766666667,5.64466666667,17.3978,3.64686666667,4.12866666667,6.69796666667
454.93,5.65099999999,5.2863745098,5.03886666667,4.6137,3.7354,4.8918,7.495,5.63026666667,17.3487333333,3.6172,4.089,6.66706666667
455.29,5.66106666667,5.30430647059,5.05586666667,4.6026,3.74333333333,4.89926666667,7.51293333333,5.63826666667,17.3244666667,3.63226666667,4.09946666667,6.67923333333
455.64,5.65359999999,5.29536235294,5.04293333334,4.59693333333,3.72966666667,4.88093333333,7.52606666667,5.64453333333,17.3119333333,3.639,4.0894,6.66986666667
456.00,5.6474,5.27753313726,5.03993333333,4.59956666667,3.73,4.88426666667,7.53013333333,5.6392,17.2648666667,3.63433333333,4.0948,6.68456666667
456.35,5.64866666667,5.28370941176,5.04373333334,4.6067,3.73566666667,4.88593333333,7.54806666667,5.6566,17.2224,3.64046666667,4.08693333333,6.67873333333
456.70,5.61006666667,5.24973901961,5.0008,4.58313333333,3.69553333333,4.85773333333,7.521,5.6394,17.1334,3.5938,4.05653333333,6.64986666667
457.06,5.5978,5.23446901961,5.00513333333,4.58763333333,3.7062,4.84966666667,7.525,5.651,17.0863333333,3.58566666667,4.05013333334,6.6464
457.41,5.64939999999,5.29407960784,5.05133333333,4.64823333333,3.74873333333,4.901,7.57973333333,5.71333333333,17.0873333333,3.63293333333,4.10193333333,6.7107
457.76,5.62906666667,5.27219705882,5.02773333333,4.63666666667,3.73593333333,4.89486666667,7.56173333333,5.70526666667,17.0213333333,3.602,4.08893333333,6.6827
458.12,5.60506666666,5.24763529412,5.00426666667,4.6269,3.711,4.8668,7.5186,5.7004,16.9518666667,3.57213333333,4.05953333333,6.6594
458.47,5.62693333334,5.27673607843,5.017,4.65183333333,3.72213333333,4.8916,7.5436,5.73886666667,16.9286,3.58013333334,4.0732,6.68316666667
458.82,5.65486666667,5.32319254902,5.0494,4.6861,3.741,4.93266666667,7.57166666667,5.78386666667,16.9167333333,3.61566666667,4.09873333333,6.71443333333
459.18,5.66319999999,5.32574862745,5.05413333333,4.70693333333,3.74453333333,4.94226666667,7.57433333333,5.80106666667,16.892,3.611,4.10213333333,6.70673333333
459.53,5.64626666667,5.32379843137,5.05733333333,4.70776666667,3.7412,4.93693333333,7.557,5.79606666667,16.8194666667,3.60546666667,4.0898,6.6949
459.88,5.6514,5.33184529412,5.05953333333,4.72226666667,3.7378,4.93506666666,7.556,5.81306666667,16.7904666667,3.6098,4.08646666666,6.67446666666
460.24,5.64560000001,5.3328745098,5.05753333333,4.7251,3.72313333333,4.9328,7.53686666667,5.81346666667,16.7600666667,3.6018,4.075,6.65973333333
460.59,5.67,5.35342392157,5.0912,4.74613333333,3.74106666667,4.9446,7.55366666667,5.842,16.7616666667,3.6244,4.08973333333,6.66646666667
460.94,5.66986666667,5.36404215686,5.0962,4.7542,3.7356,4.94293333333,7.55306666667,5.857,16.7466,3.62566666667,4.08073333333,6.6612
461.29,5.6648,5.36718764706,5.1114,4.7501,3.72366666667,4.9204,7.5394,5.86633333333,16.7158666667,3.62713333333,4.06613333333,6.6424
461.65,5.68966666667,5.4025072549,5.14293333333,4.7943,3.74886666667,4.94106666667,7.57,5.90986666667,16.7140666667,3.65906666667,4.08553333333,6.67026666667
462.00,5.69093333334,5.42372058824,5.15066666667,4.81543333333,3.75546666667,4.9582,7.58113333333,5.92606666667,16.6894,3.67173333333,4.08753333333,6.67483333333
462.35,5.67506666666,5.42981647059,5.1692,4.8356,3.74873333333,4.97006666667,7.569,5.94006666667,16.6605333333,3.67793333333,4.08446666667,6.659
462.71,5.66406666666,5.43712372549,5.18106666666,4.85786666667,3.75726666667,4.97226666667,7.5656,5.94586666667,16.6179333333,3.68366666667,4.07993333333,6.65176666667
463.06,5.65046666667,5.44538137255,5.19193333333,4.85506666667,3.74066666667,4.947,7.55786666667,5.95306666667,16.549,3.6848,4.06693333333,6.63163333333
463.41,5.67,5.47405039216,5.2248,4.89186666667,3.7536,4.95513333333,7.58113333333,5.9926,16.5554,3.69666666667,4.08833333333,6.64576666666
463.76,5.68453333333,5.50074921569,5.24953333333,4.93286666666,3.75806666667,4.96933333333,7.594,6.03626666667,16.5395333333,3.70293333334,4.10346666666,6.66846666667
464.12,5.73060000001,5.55668235294,5.309,5.0072,3.80366666667,5.01026666667,7.65826666667,6.10333333333,16.5403333333,3.75486666667,4.15766666667,6.72366666667
464.47,5.72100000001,5.5604527451,5.32126666667,5.04083333333,3.7914,5.0142,7.65966666667,6.1234,16.4792,3.75613333333,4.14373333333,6.71716666667
464.82,5.75313333334,5.61613882353,5.388,5.11223333333,3.821,5.063,7.69693333333,6.19386666667,16.4642666667,3.80893333334,4.196,6.73856666667
465.17,5.7406,5.6438672549,5.39146666667,5.1349,3.82153333333,5.0906,7.7138,6.20826666667,16.4343333334,3.80793333333,4.21213333333,6.7388
465.53,5.70653333334,5.6330145098,5.37693333333,5.13546666667,3.77773333333,5.05933333333,7.6892,6.20786666667,16.3499333333,3.7836,4.19626666667,6.69363333333
465.88,5.7276,5.65672235294,5.41126666667,5.1642,3.7816,5.0666,7.7104,6.255,16.3305333333,3.80313333333,4.20513333333,6.69646666667
466.23,5.78160000001,5.73922941176,5.46253333333,5.2203,3.8218,5.10706666667,7.7624,6.33033333333,16.3204666667,3.84526666667,4.24653333333,6.73966666666
466.58,5.83040000001,5.78668,5.52006666667,5.2573,3.84946666667,5.13306666667,7.80946666667,6.40313333333,16.3349333333,3.8714,4.2802,6.77633333333
466.94,5.85713333334,5.83481705882,5.56506666667,5.32076666667,3.891,5.19273333333,7.85666666667,6.4724,16.3415333333,3.91106666666,4.31153333333,6.82846666667
467.29,5.88486666666,5.88789176471,5.60833333333,5.3706,3.9214,5.25013333333,7.90286666667,6.53593333333,16.3215333333,3.95613333333,4.34886666667,6.8621
467.64,5.91340000001,5.94381058823,5.67293333334,5.41933333333,3.96033333333,5.29613333333,7.94713333333,6.5998,16.3046666667,4.01533333333,4.39566666667,6.88926666667
467.99,5.88786666667,5.95007509804,5.67013333333,5.41703333333,3.9368,5.28186666667,7.94153333333,6.617,16.2560666667,4.0016,4.37646666667,6.8641
468.35,5.89779999999,5.98948705882,5.68853333333,5.42653333333,3.95533333333,5.2938,7.946,6.64653333333,16.2286,4.02206666667,4.38333333333,6.87326666667
468.70,5.8744,5.99875764706,5.67613333333,5.4222,3.93053333333,5.27153333333,7.9376,6.6428,16.1840666666,3.98633333333,4.35533333333,6.85643333333
469.05,5.87746666667,6.00877666667,5.70113333333,5.45333333333,3.9216,5.26246666667,7.9538,6.67766666667,16.1419333333,3.98946666667,4.35673333333,6.84893333333
469.40,5.91113333334,6.0481445098,5.7466,5.4882,3.9474,5.2882,7.97473333333,6.72366666667,16.142,4.01646666667,4.37326666667,6.87563333333
469.75,5.9556,6.11220647059,5.8062,5.5507,3.98433333333,5.3284,8.025,6.79173333333,16.1458666667,4.0698,4.42093333333,6.9365
470.11,5.94406666667,6.09122941176,5.81106666667,5.5562,3.95726666666,5.3098,8.01353333333,6.78246666667,16.1043333333,4.073,4.4024,6.9115
470.46,5.96566666667,6.13735666667,5.85373333333,5.6237,3.96913333333,5.3342,8.0466,6.813,16.0745333333,4.11493333333,4.42326666667,6.91876666667
470.81,5.97040000001,6.15603098039,5.8554,5.6282,3.95966666667,5.32926666667,8.04846666667,6.82493333333,16.0323333334,4.11806666667,4.42373333333,6.89993333333
471.16,5.99120000001,6.18078117647,5.86806666667,5.6599,3.96433333333,5.3246,8.055,6.84593333333,16.009,4.12246666667,4.42306666667,6.90066666666
471.51,6.00206666667,6.19631568627,5.859,5.67243333333,3.96446666667,5.30613333333,8.06153333333,6.8644,15.9752666667,4.12766666667,4.41686666667,6.9143
471.87,5.99313333333,6.18484078431,5.85713333333,5.6739,3.95486666667,5.29213333333,8.04806666667,6.85713333333,15.9222,4.11733333333,4.40493333333,6.90723333333
472.22,5.98846666667,6.20289333333,5.87266666667,5.7037,3.95106666667,5.29306666667,8.0858,6.87546666667,15.9003333333,4.12746666667,4.42426666667,6.9158
472.57,6.00393333333,6.20227823529,5.881,5.7033,3.9452,5.30206666667,8.0848,6.89313333333,15.8546,4.14706666667,4.4228,6.91933333333
472.92,6.03966666667,6.23353568628,5.88713333333,5.71536666667,3.97073333333,5.33433333333,8.10006666666,6.929,15.8386,4.1634,4.4312,6.93696666667
473.27,6.0702,6.27032098039,5.9222,5.74793333333,3.9894,5.37833333333,8.14506666667,6.9622,15.8142666667,4.2098,4.4684,6.97663333333
473.62,6.04,6.27139372549,5.90933333333,5.73656666667,3.98813333333,5.37386666667,8.1358,6.95373333333,15.7469333333,4.188,4.44906666667,6.93426666667
473.98,6.03606666667,6.27785647059,5.90513333333,5.73783333333,3.99906666667,5.3722,8.147,6.97426666667,15.715,4.17146666667,4.4348,6.9417
474.33,6.0032,6.23398196078,5.8602,5.6841,3.9726,5.36226666667,8.12146666667,6.95586666667,15.6415333333,4.13293333333,4.40386666667,6.8969
474.68,5.9836,6.21253411765,5.84926666667,5.6744,3.94826666667,5.34513333334,8.10773333333,6.94426666667,15.5876,4.1068,4.38213333333,6.87866666667
475.03,5.97746666667,6.20231784314,5.8498,5.65636666667,3.94806666667,5.3358,8.116,6.96026666666,15.5484,4.1128,4.3838,6.87183333333
475.38,5.94806666667,6.17685352941,5.84046666667,5.61783333333,3.92853333333,5.3276,8.12266666667,6.94253333333,15.4811333333,4.07706666667,4.35793333333,6.8528
475.73,6.00873333333,6.24808607843,5.89613333333,5.67596666667,3.99933333333,5.3944,8.20733333333,7.01086666667,15.5053333333,4.1272,4.40926666667,6.90603333333
476.08,6.0286,6.24585803922,5.901,5.66366666667,4.0254,5.41046666667,8.22546666667,7.0352,15.4714666667,4.1318,4.41646666667,6.92063333333
476.44,6.04253333333,6.25899980392,5.91093333333,5.6625,4.0624,5.4306,8.26866666667,7.04586666667,15.4262,4.15,4.43946666667,6.95056666666
476.79,6.0022,6.21533588235,5.89033333333,5.62583333333,4.03886666667,5.40666666667,8.25633333333,7.01366666667,15.3431333333,4.1222,4.41973333333,6.9283
477.14,6.00433333333,6.20933764706,5.8862,5.64836666666,4.05993333333,5.41633333333,8.27806666667,7.0162,15.3263333333,4.11366666667,4.43353333333,6.93746666667
477.49,6.00966666667,6.19136803922,5.87046666666,5.6472,4.0704,5.41586666667,8.29026666667,7.00446666667,15.299,4.11566666667,4.44773333333,6.9569
477.84,6.00386666667,6.15962392157,5.84746666667,5.62286666667,4.05546666667,5.41266666667,8.2856,6.9766,15.2340666667,4.10666666667,4.45726666667,6.95766666667
478.19,5.95993333333,6.13804862745,5.81713333333,5.5915,4.04286666667,5.373,8.25926666667,6.9394,15.1630666667,4.08013333333,4.44573333333,6.9606
478.54,5.94606666667,6.13570745098,5.8046,5.57523333333,4.04486666667,5.36066666667,8.27153333333,6.93726666667,15.1192666667,4.0876,4.44586666667,6.97583333333
478.89,5.91433333333,6.10609235294,5.78193333333,5.55043333333,4.05146666667,5.35413333333,8.25793333333,6.90053333333,15.0414,4.07886666667,4.4384,6.9805
479.24,5.9248,6.10931156863,5.78326666667,5.56,4.07446666667,5.38933333333,8.27033333333,6.9034,15.0244666667,4.09786666667,4.46753333334,7.00613333333
479.60,5.90113333333,6.07284764706,5.7506,5.51673333333,4.05753333333,5.3746,8.2418,6.859,14.9572666667,4.08713333333,4.442,6.99686666667
479.95,5.89626666667,6.05218862745,5.73406666667,5.5011,4.06406666667,5.37593333333,8.24213333333,6.83413333333,14.9034,4.08713333333,4.44873333334,7.0079
480.30,5.88573333333,6.02807823529,5.7222,5.4735,4.05326666667,5.37293333333,8.2398,6.815,14.8676,4.0828,4.4562,7.0179
480.65,5.8886,6.03173294118,5.69753333333,5.46236666667,4.06713333333,5.37253333333,8.25366666667,6.8044,14.8296666667,4.08693333333,4.46526666667,7.04506666666
481.00,5.82973333333,5.97613627451,5.62986666667,5.3769,4.01806666667,5.32386666667,8.2202,6.7322,14.7093333333,4.0366,4.41466666667,7.01326666667
481.35,5.7884,5.92095647059,5.5744,5.3052,3.97613333333,5.28586666667,8.17913333333,6.6892,14.6172666667,3.99126666667,4.377,6.9765
481.70,5.76466666667,5.90086352941,5.53406666667,5.27053333333,3.95966666667,5.2726,8.17326666667,6.67046666667,14.5645333333,3.97853333334,4.36933333333,6.96146666667
482.05,5.78913333333,5.89470901961,5.53993333333,5.2739,3.98413333333,5.28993333333,8.19133333333,6.676,14.5612666667,3.9974,4.39166666667,6.98773333333
482.40,5.7746,5.86552627451,5.5198,5.24336666667,3.98386666667,5.288,8.19426666667,6.65993333333,14.5263333333,3.9826,4.39133333333,6.98366666667
482.75,5.77413333333,5.86267019608,5.51006666667,5.23473333333,3.97933333333,5.28626666667,8.2008,6.6546,14.5133333333,3.9746,4.399,6.98706666667
483.10,5.7548,5.83445941177,5.48333333333,5.20833333333,3.9684,5.26113333333,8.19193333334,6.63306666667,14.4674666667,3.95566666667,4.38346666667,6.97703333333
483.45,5.7418,5.82124901961,5.46753333333,5.19633333333,3.95973333333,5.25206666667,8.1988,6.62273333333,14.4428666667,3.9432,4.3804,6.9712
483.80,5.7302,5.81270745098,5.45693333333,5.1881,3.94933333333,5.24853333333,8.19406666667,6.6198,14.4232666667,3.93846666667,4.37773333333,6.9692
484.15,5.72273333333,5.80520470588,5.44413333333,5.17826666667,3.946,5.24166666667,8.18886666667,6.6088,14.3842666667,3.9302,4.3652,6.96233333333
484.50,5.71993333333,5.79608627451,5.4422,5.16943333333,3.94473333333,5.24606666667,8.1894,6.6038,14.3600666667,3.9332,4.36166666667,6.95563333333
484.85,5.734,5.80673313725,5.45473333333,5.17563333333,3.9604,5.25833333333,8.19706666667,6.62006666667,14.354,3.95,4.37846666667,6.96876666667
485.20,5.74406666666,5.82149666667,5.46873333333,5.19266666667,3.97626666667,5.27326666667,8.22606666667,6.6346,14.3407333333,3.9704,4.39566666667,6.9898
485.55,5.75353333333,5.82535980392,5.48306666667,5.19756666667,3.9922,5.28553333333,8.2424,6.64206666667,14.3228,3.981,4.40373333333,7.00323333333
485.90,5.74653333333,5.82994254902,5.47326666667,5.18973333333,3.98846666667,5.28446666667,8.25053333333,6.65113333333,14.2862666667,3.97866666667,4.4002,6.99663333333
