wavelength,Back_RamSanf,Belly_RamSanf,Breast_RamSanf,Crissum_RamSanf,Crown_RamSanf,DorTail_RamSanf,Rump_RamSanf,Throat_RamSanf,WingTip_RamSanf
778.78,4.8146,6.14053333333,37.4172666667,30.2903333333,31.3788,9.7527875,37.48248,7.62366666666,8.41279999999
779.09,4.6386,6.07293333334,37.3857333333,30.2175333333,31.4418,9.54026250001,37.3557933333,7.45573333334,8.38866666667
779.40,4.50393333333,5.95686666667,37.3096,30.1559333333,31.4307333333,9.40171249999,37.3978,7.38386666667,8.31653333334
779.71,4.1186,5.52746666667,36.9233333333,29.6871333333,30.9874,9.04551250001,36.8496533334,6.81646666667,7.78346666667
780.02,3.4626,4.9602,36.6705333333,29.1295333333,30.6158,8.45142500001,36.2055,6.21439999999,7.11513333333
780.33,3.8476,5.43606666667,36.701,29.2076666667,30.6514666666,8.79095833333,36.4819,6.79993333333,7.45146666667
780.64,3.7502,5.47933333333,36.5304,29.3256666667,30.6782,8.74085833334,36.5488466667,6.62826666666,7.43906666667
780.95,3.74466666667,5.7354,36.2166,29.4064,30.7257333333,8.73177916666,36.5533733333,6.42233333333,7.40786666667
781.26,4.04033333333,6.01113333333,36.7931333333,29.9329333333,31.0506666667,9.16451666668,37.19108,6.81266666667,7.61453333333
781.57,3.61846666667,5.71093333334,36.7308666667,29.7912666666,30.7711333333,8.77086250001,37.1180733333,6.27313333334,7.1486
781.88,2.9612,4.99786666667,36.2249333333,29.4273333333,30.1023333333,8.1107625,36.72336,5.4724,6.45806666666
782.19,2.50053333333,4.59613333333,36.1134666667,29.3509333333,29.9438,7.76340833333,36.6019733333,5.1096,6.11986666667
782.50,2.74866666666,4.8892,36.2846666667,29.6178666667,29.9641333333,7.98383333333,36.9855066667,5.45933333333,6.39213333333
782.81,3.57253333333,5.71433333333,36.6052666667,30.2095333333,30.2560666667,8.65580416667,37.4090733333,6.02333333333,6.9756
783.12,3.67633333334,5.86586666667,36.5750666667,30.4325333333,30.1895333333,8.68172083333,37.2601333333,6.19806666667,7.0714
783.43,4.15326666667,6.17846666667,36.8186666666,30.8026666667,30.4130666667,8.94034999999,37.53278,6.4826,7.51893333333
783.74,3.49553333333,5.614,36.965,30.7982666667,30.2106,8.52800833333,37.4052266667,5.85093333333,7.18433333333
784.05,3.4264,5.76566666667,37.2039333333,31.1629333333,30.2396666667,8.59816250001,37.6394866667,5.8544,7.21713333333
784.36,3.17746666667,5.60146666667,37.3956666667,31.1305333334,30.3226666667,8.59004166667,37.8893266667,6.06633333333,7.37086666666
784.67,3.17286666667,5.60913333333,37.0305333333,30.8655333333,30.287,8.48221666667,37.58818,5.95253333334,7.14126666667
784.98,3.64,5.84746666667,37.0046,30.7902,30.3873333333,9.03937500001,37.56296,6.55473333333,7.55313333333
785.29,4.32946666667,6.51613333334,37.7512,31.1864666667,30.8586,9.93844583333,38.02134,7.38379999999,8.50373333333
785.60,4.85953333333,7.12393333333,38.0928666667,31.3520666667,31.2519333333,10.4954083333,38.3327133333,7.80320000001,9.07479999999
785.91,4.53666666667,6.83506666667,37.7835333333,31.0219333333,31.199,10.3944958333,38.1733666667,7.40986666667,8.65853333335
786.22,4.08766666667,6.26253333334,37.7348,30.819,31.3990666667,10.1206833333,38.1859933333,7.10946666666,8.43326666667
786.53,4.47666666667,6.46066666667,37.5787333333,30.7104,31.526,10.259525,38.4643866667,7.29726666666,8.91126666667
786.84,4.69686666667,6.57973333333,37.5750666667,30.7676,31.5954666667,10.4693958333,38.9053733333,7.65160000001,9.10819999999
787.14,4.674,6.39533333333,37.1406,30.4982,31.3608,10.3898666667,38.8675933333,7.7036,9.02806666665
787.45,5.597,7.14046666667,37.6514666667,30.6926,31.865,11.1399166667,39.4604333333,8.7152,9.73759999999
787.76,5.68426666667,7.32673333333,37.7518,30.9105333333,31.9782666667,11.325025,39.511,8.85266666667,9.77680000001
788.07,6.0582,7.79286666667,37.7324,31.0771333333,32.1844666667,11.5531166667,39.3994333333,9.297,10.3704
788.38,6.19253333333,7.84980000001,38.0204,31.4449333333,32.5066666667,11.6518708333,39.8551333333,9.41973333333,10.6712
788.69,6.0638,7.79293333333,37.6678,31.4599333333,32.5824666667,11.3558083333,39.7075533333,9.35539999999,10.5499333333
789.00,5.99013333333,7.6642,37.6566666667,31.6818666667,32.6872,11.4291125,39.7881866667,9.36919999999,10.7033333334
789.31,6.01166666667,7.84886666666,38.0503333333,32.1279333333,32.7828,11.4802333333,39.8531733333,9.58520000001,10.9883333333
789.62,5.68606666667,7.60786666667,37.7185333333,31.9375333333,32.3882,11.0188208333,39.4166733333,9.33180000001,10.4943333333
789.92,5.98126666667,8.14273333333,38.5078,32.6642,33.0291333333,11.607625,40.1574066667,10.0366666667,10.8393333333
790.23,6.1878,8.44686666667,38.498,32.7603333333,32.8666666667,11.77785,40.0008666667,10.1494,10.9719333333
790.54,5.79506666667,8.33853333333,38.3406666667,32.4072,32.8221333334,11.3143791667,39.6790733333,9.5578,10.6892666667
790.85,4.73086666667,7.3784,37.6302,31.9140666667,32.2005333333,10.4507916667,38.85508,8.19866666667,9.93066666667
791.16,4.6752,7.22566666667,37.4317333333,31.6434666667,32.0203333333,10.1352791667,38.5133,7.6824,9.67393333332
791.47,3.8288,6.29353333333,37.0928,31.2048,31.6471333333,9.47741249999,38.22896,6.70806666667,8.657
791.78,3.3356,5.7616,36.431,30.6648,31.1546,8.89630833334,37.4881933333,6.1022,7.95426666666
792.08,3.96533333333,6.33306666667,36.8052666667,30.9608,31.3789333333,9.45763333333,37.9524666667,6.56786666667,8.28746666667
792.39,4.7306,7.14593333333,37.5138,31.5777333334,31.981,10.002075,38.60414,7.32626666667,8.77333333333
792.70,4.77413333333,7.09453333333,37.6841333333,31.2696666667,31.9163333333,9.85957083335,38.708,7.38473333334,8.78260000001
793.01,4.78093333333,7.3524,38.181,31.3761333333,31.9524,10.2160708333,38.8829266667,7.72373333334,9.23333333333
793.32,4.2248,6.44386666667,37.5770666667,30.6069333333,31.0954,9.43211666667,37.6917733333,6.88933333334,8.64873333333
793.62,4.43806666667,6.35033333333,38.3944,30.8938666667,31.6128666667,9.57018333333,38.3255733333,7.01653333333,8.97666666668
793.93,4.41293333333,6.13526666667,38.1542,30.6856,31.2122666667,9.4255625,37.9288,6.98933333333,8.81619999999
794.24,4.46466666667,6.21786666667,38.0458,30.6638666667,31.0192,9.50848750001,37.9248066667,7.3724,8.65353333333
794.55,4.71186666667,6.27006666666,38.2342,30.9266,30.8898666667,9.75004999999,37.8583733333,7.92060000001,8.86566666665
794.86,4.926,6.40693333333,38.4597333333,31.0777333333,30.5947333333,10.0381625,37.8760266667,8.184,9.25046666667
795.16,5.75226666667,7.40093333334,39.3152666667,31.6756666667,30.9728666667,10.7839916667,38.51256,8.88279999999,9.98193333334
795.47,5.77506666667,7.42386666667,39.3951333333,31.7294,31.147,10.8779166667,38.5491866667,8.87099999999,10.0850666667
795.78,5.36466666667,7.00226666667,39.2037333333,31.5302,30.8903333333,10.5469125,38.2828066667,8.2818,9.78086666668
796.09,5.91026666667,7.75153333333,39.7523333333,32.5636666667,31.7263333333,11.5093666667,39.1271933333,8.80479999999,10.3895333333
796.40,5.94386666667,7.80700000001,39.6183333333,32.7722,31.8518666667,11.8279041667,39.06456,8.79473333333,10.3344
796.70,6.17926666667,8.23726666667,40.0586666667,33.3197333333,32.3854,12.4924083333,39.84912,9.24846666667,10.7785333333
797.01,5.86366666667,8.0514,39.4452,33.0220666667,32.0930666667,12.1129458333,39.11096,8.97606666667,10.4329333333
797.32,5.96513333333,8.28313333333,39.5263333333,33.4336666667,32.5318666667,12.3899458333,39.3446466667,9.23046666665,10.6374
797.63,6.52446666667,8.84606666667,40.0046666667,34.0215333333,33.3653333333,12.771775,39.97468,9.63980000001,11.3833333333
797.93,6.5694,9.21753333333,40.5138666667,34.2038666667,33.9398666667,12.8960916667,40.41062,9.83806666667,11.6944
798.24,6.90893333333,9.68546666667,40.6522,34.2652,34.3908666667,13.0846333333,40.6279933333,10.1886666667,12.1174
798.55,5.56926666667,8.48453333333,40.1595333333,33.7104666667,34.3050666667,11.8996708333,40.2508533333,9.24346666665,11.3319333333
798.85,5.17913333333,8.16413333333,40.4975333333,33.7414,34.5422,11.1788416667,40.34116,8.86073333334,11.0248
799.16,4.949,7.95606666667,39.9949333333,33.1938,34.2444666667,10.8404083333,39.86404,8.7478,10.7443333333
799.47,4.58713333333,7.26373333333,39.3981333333,32.2736,33.3232666667,10.1575666667,39.1063933333,8.31833333333,10.1592
799.78,5.0652,7.70273333334,39.6597333333,32.3574,33.5836,10.355325,39.46952,8.71866666667,10.4854
800.08,4.80786666667,7.41013333334,39.1158,31.771,33.0268,9.69129166667,38.93486,8.3446,10.083
800.39,3.7134,6.77446666666,38.6748666667,31.1042666667,32.3627333333,8.80903333333,38.6994666667,7.62193333333,9.29633333333
800.70,3.95953333333,7.25393333333,39.127,31.3224,32.4812,9.05195416667,39.0937466667,8.03846666667,9.58180000001
801.00,2.9976,6.2914,38.5725333333,30.542,31.5146,8.19724999999,38.2664933333,7.36453333333,8.63346666666
801.31,1.93586666667,5.21473333333,37.6564,29.7608,30.6091333333,6.96916666666,37.8934066667,6.29693333333,7.2648
801.62,0.626199999999,4.0046,37.1588666667,29.2058,29.8546666667,5.939575,37.5487,5.05593333334,5.92286666667
801.92,1.27486666667,4.37073333333,37.0475333333,29.2880666667,29.5198666667,6.74975,37.4811933333,5.49673333333,6.11486666667
802.23,1.5406,4.59973333333,36.9078666667,29.6436666667,29.5504,7.67989583334,37.2806133333,6.21706666667,6.41993333333
802.54,1.85633333333,5.0818,37.3676666666,30.0858,29.9085333333,8.071875,37.8038266667,6.67213333333,6.65560000001
802.84,2.72506666667,6.01153333333,37.3796,30.3496,30.4652,8.66925416667,38.1668,7.23913333333,7.29426666667
803.15,2.86186666667,6.21153333333,37.5437333333,30.3838,30.5208666667,8.47830000001,38.0992866667,7.39046666666,7.59313333333
803.46,3.12846666667,6.63340000001,38.2115333333,30.9246,31.1019333333,9.03009166666,38.3300466667,7.65766666666,7.94566666667
803.76,4.1088,7.27619999999,38.1007333333,31.2216666667,31.3307333333,9.94389583332,38.3760466667,8.31566666667,8.79999999999
804.07,4.84166666667,7.44499999999,38.2018,31.1755333333,31.5138,10.4863666667,38.2963933333,8.56153333333,9.26993333334
804.38,5.82726666667,8.08880000001,38.9521333333,31.5958666667,32.2534,11.2432416667,38.9613466666,9.1366,10.1792
804.68,6.35493333333,8.11939999999,39.2605333333,31.6218,32.2346,11.9020666667,38.74744,9.38186666667,10.5547333333
804.99,6.64553333334,8.30960000001,39.5773333333,31.8543333333,32.7892666667,12.237225,38.8050866666,9.85200000003,10.8768
805.30,7.1492,8.89066666666,39.8898666667,32.1426,33.4329333333,12.71005,38.9604133333,10.5008666667,11.7074666667
805.60,7.10093333333,8.75313333333,39.9577333333,31.9672,33.4076,12.3427666667,39.0673266667,10.2620666667,11.5913333333
805.91,7.30873333333,8.7372,40.0961333333,32.0707333333,33.4832666667,12.4478083333,38.80626,10.2086666667,11.6051333333
806.21,6.85193333333,8.09473333333,40.4850666667,32.1667333333,33.6332,12.1225875,38.4774866667,9.95360000001,11.3600666667
806.52,7.019,7.86126666667,40.6605333333,32.2985333333,33.7076666667,12.4500208333,38.5720266667,10.1569333333,11.6267333333
806.83,7.18326666667,7.91113333333,40.8333333333,32.5444666666,34.1054666667,12.5690083333,39.0443933333,10.6500666667,11.9889333333
807.13,7.2764,8.00566666667,41.7152,33.1168666667,34.7692666667,12.6424291667,39.75448,11.0256,12.1937333333
807.44,6.63186666667,7.40946666667,41.3634666666,33.0084666667,34.7199333333,12.0546125,39.54562,10.6178,11.7434666667
807.74,6.7992,7.872,41.0496666667,33.0046666667,34.3885333333,12.2260375,39.1003533333,10.8881333333,11.8511333334
808.05,7.6832,8.95719999999,41.3264,33.5085333333,35.3431333333,12.7571958333,40.0362533333,11.7149333333,12.9009333333
808.35,8.90239999999,10.0434666667,41.4652666667,34.2426,35.6443333334,13.6489125,40.6254733333,12.5398666667,13.8662666667
808.66,9.03646666666,10.0837333333,41.8490666667,34.3866666667,35.9364666667,13.4272458334,41.2855,12.4117333333,13.4292
808.97,9.22013333334,10.4184,41.9812666667,34.4294,35.7723333333,13.4277291666,41.3061333333,12.496,13.7006
809.27,9.53066666667,10.6691333333,42.3676,34.6474666667,36.0097333333,13.8907666667,41.9824733333,12.8428,14.2718666667
809.58,9.83513333333,11.1293333333,42.5275333333,35.0853333333,36.1598666667,14.4730791667,42.5262,13.2050666667,14.8107333333
809.88,9.14106666667,10.578,42.1806,34.7141333333,36.1012666667,14.1623833333,42.6429666667,12.3775333333,14.3643333334
810.19,8.465,9.94986666667,41.3784,33.6966666667,35.1692,13.44925,41.9674333333,11.5288666666,13.7780666666
810.49,9.05886666667,10.6452,41.8570666667,34.3908666667,35.7568,14.2512333333,42.43236,12.1875333333,14.2902
810.80,9.3754,10.9304666667,42.3389333333,34.8949333333,35.8254,14.8031958333,42.72338,12.645,14.5698
811.10,8.90833333333,10.5343333333,42.2352666667,34.6486,35.6723333333,14.7218541667,42.7644533333,12.3874666667,14.3636
811.41,7.99346666667,9.86546666666,42.4433333333,34.7126,35.2905333333,14.2364916666,42.3658933333,12.0000666667,13.8588
811.71,7.63613333333,9.3814,42.4205333333,34.2828,35.0452,13.72865,42.3062866667,11.6817333333,13.6008666667
812.02,6.90380000001,8.90240000001,42.3644666667,34.3494666667,34.8441333333,13.4452083333,42.1605,11.3548666667,13.4215333333
812.32,6.75493333334,8.1942,41.6158666667,33.829,34.5213333333,13.1893166667,41.8174133333,10.8348666667,12.9123333333
812.63,6.30386666667,7.40593333333,40.7324,33.5455333333,34.0862,12.63515,41.23132,10.4175333333,12.3408666667
812.93,6.74839999999,7.64733333334,40.6536666667,33.3742,34.273,12.8145166667,41.3837333333,10.8343333333,12.5162
813.24,8.05026666667,8.89100000001,40.4369333333,33.4128,34.2336,13.4732291667,41.1572866667,12.0556666667,13.1147333333
813.54,8.35333333334,9.21333333333,40.6133333333,33.6133333333,34.3533333333,13.5320833333,41.31,12.2733333333,12.9933333333
813.85,8.29026666667,8.7872,39.8740666667,32.8165333333,33.7111333333,13.1304333333,40.84492,11.743,12.5382
814.15,8.22346666667,8.72253333333,39.7538666667,32.861,33.5129333333,12.951125,41.2082733333,11.6365333333,12.6081333333
814.46,7.53886666666,8.09333333333,39.5672,32.7045333333,33.1778,12.2966791667,40.8551933333,11.19,11.9472
814.76,8.07020000001,8.24566666665,39.6692666667,32.9622,33.5222666667,12.6366958333,40.9170533333,11.2617333333,12.4156
815.07,7.76426666667,8.1438,39.6275333333,32.5949333333,33.5907333333,12.3611166667,40.7865666667,11.0501333333,12.2628
815.37,7.6286,7.9492,39.1516666667,31.7702,33.0662666667,12.0061041667,40.3086533333,11.0020666667,12.1842
815.68,7.3838,8.04113333332,39.0106,31.5803333333,32.9414,11.9278458333,40.09954,11.1289333333,12.4038
815.98,7.1272,8.3204,38.6316666667,30.9273333333,32.4512666667,11.9973625,39.5882866667,10.8106666667,12.4644
816.29,6.78373333333,8.45539999999,39.0764,30.9462666667,32.4161333333,11.9879208333,39.5225733333,10.6666666667,12.2602
816.59,6.1026,7.56166666667,38.7872,30.7003333333,32.0428,11.1178541667,38.6971133333,9.85733333333,11.6925333333
816.89,6.4304,8.0652,39.1122666667,31.3536666667,32.7456666667,11.7293291667,38.8268866667,10.415,12.3562
817.20,5.78673333333,7.69219999999,39.2655333333,31.2503333333,32.7572,11.5725041667,38.3881933333,10.1552,12.1242
817.50,5.41726666667,7.27273333333,39.1527333333,30.7111333334,32.8015333333,11.1627041667,37.7279533333,9.75886666667,11.6203333333
817.81,5.9206,7.74693333333,39.3196666667,30.9162,33.1542666666,11.5331958333,38.34266,9.86586666665,11.8232666667
818.11,5.4202,7.61,38.6792666667,30.6288666667,32.613,11.4366041667,37.95196,9.59413333333,11.3094
818.41,5.3734,7.74233333333,38.7718666667,30.8828,32.4041333333,11.7948083333,37.87212,9.45373333334,11.3662666667
818.72,6.36266666667,8.71700000001,39.7836,31.9887333333,33.1272666667,12.6369,38.5244266667,9.86106666667,12.1174666667
819.02,7.17513333333,9.59233333333,40.4988666667,32.6858,33.6595333333,13.1988958333,39.0541933333,10.4652,12.4892666667
819.33,7.636,9.88146666667,41.0964,33.2630666667,34.5000666666,13.3085125,39.7424866667,11.1272,12.8554
819.63,7.22046666667,9.43873333333,40.201,32.8554666667,33.8908,12.6036458333,39.15954,10.4398666667,12.2412
819.93,7.252,9.58086666667,40.1791333333,32.9432,33.8676,12.6523833333,39.4299133333,10.4638,12.1657333333
820.24,7.01433333333,9.16706666667,39.9332,32.5818,33.5527333333,12.3083708333,39.1997866667,10.1804,11.8010666667
820.54,7.027,9.05739999999,40.0271333333,32.6852666667,33.6120666667,12.2117833333,39.47466,10.1971333333,11.6428
820.85,7.01966666667,9.06919999999,39.971,32.606,33.5930666667,12.2209791667,39.5629666667,10.1918666667,11.6210666666
821.15,6.872,8.84333333333,39.8402,32.435,33.4088666667,12.1109333333,39.3285533333,10.1001333333,11.4526
821.45,6.94613333334,8.85633333333,40.1336666667,32.5818666667,33.5977333333,12.1260125,39.5257733333,10.227,11.4322
821.76,6.7274,8.68886666666,40.0717333333,32.5531333333,33.5759333333,11.95365,39.4267,10.1682666667,11.2365333333
822.06,6.4746,8.45153333333,39.8196666667,32.3898666667,33.4183333333,11.7569416667,39.2873066667,10.0289333333,10.9787333333
822.36,6.28673333333,8.21466666667,39.6164,32.2121333333,33.2384,11.5765875,39.1609,9.86006666668,10.7936666667
822.67,6.12326666667,8.04146666666,39.4626,32.1114666667,33.0971333333,11.4314,38.9717666667,9.64393333335,10.5126
822.97,6.12126666667,8.00633333333,39.5343333333,32.1822666667,33.2037333333,11.4093416667,39.03964,9.71213333332,10.4980666667
823.27,6.09853333333,8.03980000001,39.6834,32.314,33.3468666667,11.461725,39.16998,9.76953333334,10.4784666667
823.58,5.96613333334,7.98206666666,39.6478666667,32.2807333333,33.2767333333,11.3884916667,39.1696866667,9.6248,10.3096
823.88,5.88173333333,7.91553333333,39.5547333333,32.2508666667,33.2642666667,11.3293875,39.1420466667,9.5264,10.2622
824.18,5.63493333333,7.66460000001,39.5303333333,32.2414666667,33.1856,11.1626416667,39.1044533333,9.30473333333,10.0609333333
824.49,5.7632,7.8002,39.7681333333,32.4402,33.5120666667,11.2334375,39.3821333333,9.42800000001,10.1508666667
824.79,5.69666666667,7.81306666667,39.6323333333,32.3745333333,33.5848,11.1202125,39.4044466666,9.33479999999,10.1642
825.09,5.97933333333,8.02473333333,39.8618666667,32.4875333334,33.8984666666,11.3423125,39.6322066667,9.45820000001,10.4056
825.39,6.2488,8.29853333333,40.2111333333,32.7457333333,34.2799333333,11.7107666667,39.9788733333,9.67799999999,10.7028
825.70,6.10333333333,8.36139999999,40.3420666667,32.8452666667,34.5467333333,11.7999416667,40.0259266667,9.57706666667,10.7446
826.00,6.13966666667,8.53273333334,40.6942,33.0250666667,34.8228666667,12.0285666667,40.4125066667,9.79646666667,11.1188666667
826.30,5.85046666667,8.16033333333,40.5840666667,32.711,34.475,11.7936,40.2126133333,9.46020000001,10.961
826.61,6.1104,8.35973333333,40.7924,32.8733333333,34.6869333333,11.95485,40.4217133333,9.6748,11.3174
826.91,6.43726666667,8.60313333333,41.0914,33.0701333333,35.0139333333,12.1426291667,40.6343066667,9.98200000001,11.6648
827.21,6.13566666667,8.36493333334,41.0841333333,32.856,34.7871333333,11.8386166667,40.2778266667,9.58146666667,11.3044666667
827.51,6.47646666667,8.81973333334,41.0951333333,32.9527333333,34.8682666667,12.0519291667,40.3040133333,9.95673333335,11.4819333333
827.82,6.1402,8.49953333334,40.8486666667,32.8809333333,34.7085333333,11.8060625,40.15524,9.64473333333,11.2192666667
828.12,6.29226666667,8.63753333333,40.8128666667,32.9455333333,34.649,11.9931083333,40.0858866667,9.6778,11.285
828.42,6.47046666667,8.85753333333,40.7652666667,32.9976666667,34.4884666667,12.0976625,40.1252533333,9.77966666666,11.3386666667
828.72,6.42026666667,8.86219999999,40.7328,33.0007333333,34.4696,11.9593416667,40.0010933333,9.72133333333,11.3132666667
829.02,6.3488,8.75353333333,40.9604666667,32.9782666667,34.497,11.8668833333,40.15256,9.738,11.2024
829.33,6.43966666667,8.77346666667,40.9156666667,33.0094666667,34.3643333333,11.862975,40.06614,9.83806666667,11.0776
829.63,7.26553333333,9.66146666666,41.6522,33.8992666667,35.3449333333,12.7621,41.0384333333,10.7393333333,11.6852666667
829.93,7.01046666667,9.49573333333,41.3572,33.737,35.1948,12.6399375,40.8717066667,10.541,11.2288666667
830.23,7.26813333333,9.65879999999,41.6224,34.2786,35.4612666666,13.0216083333,41.1740866667,10.9324666667,11.2358666667
830.54,8.11033333333,10.3874666667,41.4810666667,34.1348,35.7430666667,13.622875,41.0860466667,11.9533333333,11.9427333333
830.84,8.73119999999,10.6789333333,41.8976666667,34.2738,36.1936,14.0961333334,41.2604666667,12.2872,12.4485333333
831.14,9.93346666669,11.5973333333,42.5013333333,34.6478,36.7942,14.9795,41.6533933333,13.1115333333,13.422
831.44,9.83026666667,11.1878,42.6545333333,34.5758666667,36.6393333333,14.5943708333,41.70176,13.0104666667,13.1254
831.74,9.629,10.7443333333,42.2101333333,34.5013333334,36.3956,14.1557708333,41.645,12.7125333333,12.8176666666
832.04,9.40573333333,10.4377333333,41.6092,34.1502,35.7936,13.7688125,41.0028333333,12.4626,12.5265333333
832.35,10.1849333333,10.988,41.8448666667,34.4610666667,36.2427333333,14.1649875,41.2006533333,13.0175333333,13.2114666667
832.65,10.2304666667,11.1682,41.8048666667,34.418,36.1056,14.0073333333,40.92676,13.0527333333,13.413
832.95,9.98826666667,11.0862666667,41.4264,34.0250666667,35.6936,13.9669583333,40.54816,12.9386666667,13.4036666667
833.25,10.1904,11.1421333333,41.8775333333,34.2703333333,35.8416,14.1281041667,40.8360933333,13.1282,13.5909333333
833.55,10.1652666667,11.1965333333,41.632,34.1013333333,35.7440666667,14.1457583333,40.57036,13.0453333333,13.7706666667
833.85,9.70753333333,10.9091333333,41.7936666666,34.3774666667,35.6945333333,13.9733583333,40.7819333333,12.7482,13.6312
834.16,9.62853333332,11.1354666667,42.2954666667,34.8891333333,36.037,14.0793416667,41.3856666667,13.0542666667,13.9193333333
834.46,9.35380000001,11.2308666667,42.3525333333,35.0766,35.9077333333,13.9366375,41.3476266667,13.1748666667,13.8688
834.76,9.3752,11.4208666667,42.4093333333,35.0838,36.0814666667,14.1447625,41.3635533333,13.2901333333,14.2122
835.06,9.41006666667,11.4544,42.6006666667,35.0809333333,36.2871333333,14.2800416667,41.4479,13.3182,14.5809333333
835.36,9.48846666668,11.4869333333,42.9137333333,35.0238666667,36.3788666667,14.1437083333,41.5455133334,13.4172,14.8240666667
835.66,9.24486666666,11.4192,42.9383333333,35.1736,36.1371333333,14.0004333333,41.63396,13.3246,14.8135333333
835.96,8.77413333333,10.8576666667,42.6714,34.8434,35.6844666667,13.4680416667,41.4800466667,12.6020666667,14.4468
836.26,8.68459999999,10.8029333333,42.7998666666,34.8019333333,35.6682,13.1847625,41.2968133333,12.4035333333,14.2736
836.57,8.35619999999,10.6562666667,41.9748,33.8756,34.9144,12.8728291667,40.21874,11.8778666666,13.8985333333
836.87,8.54986666667,10.9604666667,42.3855333333,33.9422,34.6830666667,13.0299916667,40.71258,12.0527333334,14.0929333333
837.17,9.59746666667,11.7373333333,43.1303333333,34.5648,35.3286,13.6322083333,41.7634,12.7485333333,14.7369333333
837.47,9.14426666666,10.8408,42.2842666667,33.5417333333,34.6503333333,12.9706291667,40.78046,11.7634,13.8318666667
837.77,9.02986666667,10.4031333333,41.988,32.6946,34.5468666667,12.9834916666,40.3880933333,11.465,13.3252666667
838.07,8.124,9.35513333333,40.6699333333,31.8928,33.7940666667,12.11005,39.3358333333,10.7201333333,11.8258666667
838.37,7.0816,8.45646666667,40.0346,31.31,32.875,11.3674291667,38.3727333333,10.2464666667,10.6787333333
838.67,7.67153333333,9.2006,40.5156,32.2148666667,33.3682666667,13.0625416667,39.1664466667,11.2275333333,11.1752666667
838.97,9.02580000001,10.4674666667,41.2058,33.2984666667,34.7139333333,14.6358,40.2437533333,12.4246,11.9528
839.27,9.85120000001,11.3998,42.3184666667,34.2695333334,35.783,15.7573,41.15386,13.4558,12.4234666667
839.57,11.2446666667,12.583,43.1287333333,35.8481333333,36.7007333333,17.4089875,42.1893666667,14.8507333333,13.7425333333
839.87,11.8758666667,13.1090666667,44.4416,37.4471333333,37.818,18.3371083333,43.56536,15.8430666667,14.7564
840.17,11.3464,12.3226,44.3138,37.3420666667,37.9172,17.9453958333,43.1694,15.5644,13.9869333333
840.47,12.0376666667,12.9986666667,44.4359333333,37.8121333333,38.3010666667,18.9172708333,42.8554,16.3708,14.5774666667
840.77,13.0754,14.2438666667,45.6357333333,39.1752,39.6048666667,20.1980625,43.5884133333,17.4742,16.2199333333
841.07,13.2018,14.1492,45.5876666667,39.5878,39.4999333333,19.8367166667,43.7324733333,17.3597333333,16.3595333333
841.37,15.1803333333,15.9098666667,47.4414,41.0270666667,40.9459333333,21.4448083334,45.5586466667,18.9819333333,18.09
841.67,17.0338,17.6848666667,48.9538666667,42.7895333333,42.8358666667,23.5511458333,47.8083933333,20.437,20.0464
841.97,16.9582,17.6286666667,48.6201333333,42.2158,42.7403333333,22.8546833333,47.8514,19.6210666667,19.9126666667
842.27,14.7706666667,15.8853333333,47.9582666667,41.0625333333,41.7603333333,21.290925,46.43848,17.9167333333,18.9269333333
842.57,16.1358666667,17.0064666667,47.8345333333,41.3695333333,42.6752666667,22.7316041667,46.5849933333,19.4266666667,20.913
842.87,16.42,16.6495333333,48.5368666667,40.9868,44.0734,22.8377875,46.8572933333,19.1165333333,20.9752666667
