wavelength,Back_SpoRufm,Belly_SpoRufm,Breast_SpoRufm,Crissum_SpoRufm,Crown_SpoRufm,DorTail_SpoRufm,Patch10_SpoRufm,Rump_SpoRufm,Throat_SpoRufm,WingTip_SpoRufm
433.64,13.2351333333,7.36973333333,6.26666666667,8.45713333333,14.7623333333,8.3378,38.5797333333,14.5659333333,7.47226666667,8.60470000001
434.00,13.2264666667,7.35303333333,6.24366666667,8.45413333333,14.7560666666,8.32156666667,38.5624333333,14.5628666667,7.4498,8.61923333333
434.35,13.1776,7.31143333333,6.1906,8.40546666667,14.7116666667,8.30523333333,38.5538666667,14.535,7.40246666667,8.59816666667
434.71,13.1482666667,7.30966666667,6.1464,8.39746666666,14.6786,8.26096666667,38.5256333333,14.4943333333,7.34886666667,8.55303333333
435.07,13.1486666666,7.33863333333,6.17926666667,8.43646666667,14.7032666667,8.2896,38.5249,14.4969333333,7.37093333333,8.58033333333
435.42,13.1662666667,7.3882,6.2074,8.4736,14.7236666667,8.31996666667,38.5461666667,14.5254,7.36953333333,8.60126666667
435.78,13.1644,7.3753,6.1906,8.4472,14.7236666667,8.30573333333,38.5937,14.5114,7.35366666667,8.5661
436.13,13.1453333333,7.3559,6.1894,8.45626666666,14.7079333333,8.30633333333,38.5601,14.5086,7.34233333333,8.56996666667
436.49,13.1690666667,7.37403333333,6.2027,8.49419999999,14.7268,8.34033333333,38.5376666667,14.5192666667,7.36966666667,8.59023333334
436.84,13.1871333333,7.40123333334,6.24053333333,8.53406666666,14.7492,8.377,38.5781333333,14.5515333333,7.39533333333,8.62386666666
437.20,13.1938,7.39753333333,6.23383333333,8.53033333333,14.7318666667,8.3741,38.5846,14.5559333333,7.37386666667,8.62443333333
437.56,13.2051333333,7.44406666667,6.24976666667,8.55766666666,14.7538,8.39893333333,38.6810333333,14.5868666667,7.37353333333,8.63086666666
437.91,13.2216,7.4578,6.26286666667,8.60486666667,14.7695333333,8.3985,38.7462333333,14.61,7.39653333333,8.63613333333
438.27,13.2428666666,7.49546666667,6.2894,8.62306666667,14.7836,8.4125,38.7817666667,14.6224,7.416,8.64733333334
438.62,13.2538,7.45993333333,6.2748,8.62153333333,14.765,8.42386666667,38.8022,14.6324,7.42146666667,8.65176666667
438.98,13.2468,7.43313333333,6.2631,8.60786666667,14.734,8.40286666667,38.8013666667,14.6346,7.40513333333,8.65653333333
439.33,13.2465333333,7.40703333333,6.24736666667,8.59486666667,14.7230666667,8.37526666667,38.7964333333,14.6176666667,7.4186,8.66626666667
439.69,13.2473333333,7.41113333333,6.25206666667,8.60706666666,14.7256,8.37733333333,38.8108666667,14.6482666667,7.4436,8.69236666667
440.04,13.2834666666,7.44923333333,6.2867,8.64840000001,14.7465333333,8.4126,38.8406,14.6840666667,7.47393333333,8.71080000001
440.40,13.3266,7.48783333333,6.32313333333,8.6986,14.7729333333,8.46383333333,38.8987333333,14.7378666667,7.50113333333,8.73483333334
440.75,13.3436666667,7.52453333334,6.33836666667,8.7224,14.7915333333,8.46693333333,38.8987333333,14.7492666666,7.52473333333,8.76086666667
441.11,13.3639333334,7.5364,6.3554,8.75013333333,14.8094666667,8.4812,38.9251,14.7749333333,7.53486666667,8.766
441.47,13.3029333333,7.47616666667,6.31013333333,8.71333333334,14.7487333333,8.42116666667,38.8493666667,14.7253333333,7.4936,8.71570000001
441.82,13.3004666667,7.4773,6.28833333333,8.70086666666,14.743,8.41056666667,38.854,14.7194,7.48013333333,8.7068
442.18,13.296,7.45993333333,6.28746666667,8.7248,14.7397333333,8.39686666667,38.8484,14.7156666667,7.4662,8.71013333334
442.53,13.3095333333,7.4985,6.32393333333,8.75813333333,14.7547333333,8.41093333333,38.8453333333,14.7340666667,7.49346666667,8.72366666667
442.89,13.3167333334,7.55203333333,6.3305,8.79000000001,14.7858,8.42783333333,38.8602,14.7576,7.49906666667,8.72086666667
443.24,13.3142666667,7.5585,6.3209,8.79413333332,14.7898,8.43863333333,38.9117333333,14.7962666667,7.48293333333,8.70539999999
443.60,13.3594666667,7.61773333333,6.3607,8.85140000001,14.8123333333,8.48203333333,38.9352666667,14.8102666667,7.50746666667,8.73286666666
443.95,13.3792,7.61066666667,6.3501,8.85533333335,14.822,8.4772,39.0081333333,14.8397333333,7.498,8.74279999999
444.31,13.3350666667,7.5795,6.30736666667,8.81866666667,14.7758,8.40026666667,39.0293333333,14.8049333333,7.4654,8.70333333333
444.66,13.3259333333,7.5567,6.28026666667,8.81913333334,14.758,8.378,39.0552333333,14.7932666667,7.4434,8.68999999999
445.02,13.3153333333,7.56606666667,6.26526666667,8.82213333333,14.7374,8.36916666667,39.0521,14.7841333333,7.4384,8.68029999999
445.37,13.3490666667,7.58986666667,6.28853333333,8.86533333333,14.7402666667,8.3994,39.0518333333,14.8001333333,7.4552,8.70520000001
445.72,13.3384,7.5957,6.2817,8.8624,14.7269333333,8.41316666667,39.0490666667,14.8084,7.4536,8.69653333333
446.08,13.3521333333,7.61773333333,6.2914,8.88080000001,14.7209333333,8.42623333333,39.0498333333,14.8109333334,7.47533333333,8.71396666666
446.43,13.3697333333,7.62203333333,6.28703333333,8.89213333334,14.7551333334,8.41993333333,39.1316666667,14.8278666667,7.46766666667,8.716
446.79,13.3805333333,7.61123333333,6.28183333333,8.89766666667,14.7374,8.4132,39.1655333333,14.8256666667,7.47606666667,8.73056666667
447.14,13.3797333333,7.6133,6.2733,8.91560000001,14.7246666667,8.40556666667,39.1382,14.8052666667,7.47753333333,8.71446666666
447.50,13.3348,7.55603333333,6.20506666667,8.85946666668,14.6773333333,8.35203333333,39.1006666667,14.7614666667,7.431,8.65953333333
447.85,13.3267333333,7.53883333333,6.17076666667,8.86313333334,14.673,8.33976666667,39.0571666667,14.7307333333,7.41406666667,8.62896666667
448.21,13.354,7.5431,6.17176666667,8.87706666667,14.6909333333,8.35453333333,39.1074,14.7389333333,7.41713333333,8.62996666667
448.56,13.3369333333,7.54406666667,6.17573333333,8.88159999999,14.6889333333,8.34723333333,39.1330333333,14.7591333333,7.4162,8.61023333333
448.92,13.3404,7.541,6.16853333333,8.89706666667,14.7154,8.34176666667,39.1704333333,14.7564666667,7.4024,8.61383333333
449.27,13.3794,7.58896666667,6.18123333333,8.93493333335,14.7849333333,8.36663333333,39.2437666667,14.8169333333,7.44293333333,8.6527
449.62,13.4272,7.60006666667,6.1982,8.96559999999,14.8174666667,8.37886666667,39.2878666667,14.8466,7.48186666667,8.665
449.98,13.4275333333,7.59066666667,6.1761,8.96566666665,14.8448666667,8.36383333333,39.3449333333,14.8684666667,7.47333333333,8.62669999999
450.33,13.3956,7.54853333333,6.12126666667,8.92880000001,14.7838,8.3193,39.2979,14.8392,7.4486,8.59466666666
450.69,13.4007333333,7.57326666667,6.1318,8.92820000001,14.8048,8.3319,39.3205666667,14.8574,7.45246666667,8.58973333333
451.04,13.4364,7.58456666667,6.15996666667,8.93926666667,14.8485333333,8.35823333333,39.4189,14.9014666667,7.48006666667,8.62593333333
451.40,13.4773333333,7.62773333334,6.21913333333,9.01213333332,14.9011333333,8.41723333333,39.4912,14.9507333333,7.5132,8.68853333333
451.75,13.4578,7.6292,6.2115,9.00086666667,14.8825333333,8.3863,39.4985666667,14.9392,7.51266666667,8.6748
452.10,13.4413333333,7.60473333333,6.19133333333,8.99733333333,14.8596,8.3895,39.4588,14.9475333333,7.47446666667,8.67910000001
452.46,13.4606666667,7.61193333333,6.18673333333,9.00366666666,14.8467333333,8.3837,39.4441,14.9265333333,7.4626,8.67043333334
452.81,13.4734666667,7.6299,6.19433333333,9.01180000001,14.8373333333,8.3909,39.4249,14.9246666667,7.45666666667,8.66733333333
453.17,13.427,7.58106666667,6.14156666667,8.94419999999,14.7642,8.33913333333,39.3940666667,14.8734666667,7.40626666667,8.6182
453.52,13.3702666667,7.5525,6.104,8.90786666667,14.7091333333,8.28266666667,39.4042,14.8292,7.34293333333,8.57976666667
453.87,13.3730666667,7.53373333333,6.08263333333,8.89866666667,14.6816,8.27006666667,39.4234,14.8288,7.32246666667,8.58026666667
454.23,13.3605333333,7.5311,6.06423333333,8.90039999999,14.6710666667,8.25266666667,39.4497,14.8138666667,7.28093333333,8.54526666666
454.58,13.3312,7.48596666667,5.9877,8.87106666665,14.6418,8.20856666667,39.4346666667,14.7780666667,7.2258,8.49410000001
454.93,13.3186,7.49986666667,5.98483333334,8.90020000001,14.6339333333,8.18976666667,39.3946,14.7765333333,7.20953333333,8.48583333334
455.29,13.3188666667,7.48453333333,5.96836666667,8.88453333335,14.6079333333,8.15416666667,39.3949,14.7506,7.18673333333,8.43833333334
455.64,13.3043333333,7.4896,5.9701,8.908,14.596,8.18703333333,39.4108666667,14.7472,7.1614,8.44396666667
456.00,13.3027333333,7.48826666667,5.9621,8.88793333333,14.5806666667,8.15103333333,39.3797333333,14.7182666667,7.15466666667,8.41956666667
456.35,13.2822666667,7.46716666667,5.93673333333,8.869,14.5883333333,8.14116666667,39.4378666667,14.7105333333,7.13,8.39509999999
456.70,13.2758666667,7.47086666667,5.92286666667,8.86499999999,14.5850666667,8.12363333333,39.4767333333,14.7324,7.13546666667,8.40456666667
457.06,13.2984,7.4995,5.94743333333,8.92466666667,14.6070666667,8.13566666667,39.5029333333,14.7577333333,7.1562,8.42876666667
457.41,13.3007333333,7.49543333333,5.932,8.93540000001,14.6118666667,8.1265,39.5151,14.7822666667,7.1538,8.4514
457.76,13.2926666667,7.5246,5.971,8.95480000001,14.6084,8.13736666667,39.5062,14.8012666667,7.17186666667,8.47299999999
458.12,13.366,7.61936666667,6.0596,9.06159999999,14.6813333333,8.218,39.5531333333,14.8906,7.27826666667,8.58563333333
458.47,13.415,7.6864,6.13883333333,9.13099999999,14.7124666667,8.27273333333,39.5683,14.9625333333,7.34173333333,8.65606666666
458.82,13.4382666667,7.7169,6.144,9.15233333333,14.7264666667,8.29653333333,39.5816,14.9943333333,7.35573333333,8.68416666667
459.18,13.4376666667,7.74876666667,6.16003333333,9.1706,14.7596,8.32856666667,39.6099666667,15.0453333333,7.3748,8.70009999999
459.53,13.4757333333,7.80823333333,6.20796666667,9.20679999999,14.8085333333,8.3364,39.6731,15.0951333333,7.4184,8.73506666666
459.88,13.4534666667,7.79843333333,6.19413333334,9.21253333334,14.7870666666,8.3225,39.6682333333,15.0901333333,7.41166666667,8.7245
460.24,13.4780666667,7.8202,6.22156666667,9.24639999999,14.7937333333,8.34306666667,39.6489,15.1162,7.43673333333,8.74973333333
460.59,13.4701333333,7.82573333333,6.225,9.25733333333,14.7962,8.3345,39.6183,15.1164,7.44253333333,8.75116666666
460.94,13.4892666667,7.8426,6.246,9.26326666667,14.8184,8.35003333333,39.6464,15.1348666667,7.45746666667,8.76796666667
461.29,13.5228,7.90173333333,6.29046666667,9.31560000001,14.8572,8.4009,39.6383333333,15.1658666667,7.4826,8.79296666666
461.65,13.5327333333,7.9188,6.2769,9.32620000001,14.8668666667,8.4031,39.6748666667,15.1718,7.49526666667,8.784
462.00,13.5140666667,7.90596666667,6.25373333333,9.29366666665,14.8544,8.3799,39.6239666667,15.151,7.47933333333,8.74523333334
462.35,13.4928666667,7.88296666667,6.20903333333,9.28053333333,14.8458666667,8.3507,39.6219666667,15.1194666667,7.44326666667,8.71823333333
462.71,13.4796666667,7.89296666667,6.20473333333,9.28006666667,14.8493333333,8.3263,39.6295333333,15.1039333333,7.43066666667,8.71076666667
463.06,13.4896,7.89136666666,6.192,9.28926666667,14.8550666667,8.29196666667,39.6289333333,15.1078,7.43926666667,8.71373333333
463.41,13.4851333334,7.87606666667,6.16446666667,9.2778,14.8378,8.28763333333,39.6180333333,15.1005333334,7.43906666667,8.69776666666
463.76,13.5246666667,7.92613333333,6.17503333333,9.3196,14.9094,8.3099,39.6724666667,15.1283333333,7.4634,8.72026666667
464.12,13.4968666667,7.9385,6.13796666667,9.30259999999,14.9184666667,8.29003333333,39.6963666667,15.1212,7.44086666667,8.68216666667
464.47,13.4806,7.91746666667,6.11243333333,9.29319999999,14.8987333333,8.27393333333,39.7538333333,15.1181333333,7.3976,8.65389999999
464.82,13.4576,7.9281,6.09806666667,9.30213333332,14.9072666667,8.27116666667,39.7319333333,15.1089333333,7.38766666667,8.65206666666
465.17,13.4331333333,7.90626666667,6.07843333333,9.27286666666,14.8956666667,8.23143333333,39.6963,15.1040666667,7.37553333333,8.60496666667
465.53,13.4547333333,7.9265,6.09176666667,9.31613333334,14.9240666667,8.24566666667,39.6890666667,15.1307333333,7.38233333333,8.6329
465.88,13.4114666667,7.89256666667,6.06176666667,9.29920000001,14.9067333333,8.21363333333,39.6746333333,15.1062,7.34593333333,8.62006666667
466.23,13.3922666667,7.89786666667,6.08056666667,9.30373333333,14.9107333333,8.19396666667,39.6724666667,15.1158,7.3512,8.6108
466.58,13.3955333333,7.89666666667,6.0799,9.30866666666,14.9082,8.19543333333,39.6872,15.1344666667,7.34613333333,8.60816666666
466.94,13.3865333333,7.91933333333,6.07146666667,9.32,14.9134,8.22013333333,39.7105666667,15.1375333333,7.33946666667,8.6168
467.29,13.3652,7.8973,6.0628,9.31793333333,14.9022,8.21156666667,39.6595,15.1248666667,7.31493333334,8.59916666666
467.64,13.3788,7.94246666667,6.1149,9.34693333335,14.9080666667,8.2535,39.6891,15.18,7.35853333333,8.65963333333
467.99,13.3961333333,7.96946666667,6.1517,9.39066666666,14.9269333333,8.2551,39.6786,15.1903333334,7.3806,8.6937
468.35,13.4434,7.99096666667,6.19596666667,9.42293333333,14.9648666667,8.28783333333,39.6823333333,15.2466666667,7.43186666667,8.73349999999
468.70,13.5160666667,8.06056666667,6.2564,9.51273333333,15.0301333333,8.37753333333,39.7225,15.3248,7.49073333333,8.81079999999
469.05,13.4988,8.0749,6.27093333333,9.54240000001,15.0158666667,8.3973,39.7379666667,15.3083333333,7.50986666667,8.84439999999
469.40,13.5324666667,8.1282,6.3132,9.56099999999,15.0604,8.42766666667,39.7612,15.3379333333,7.539,8.8942
469.75,13.6420666667,8.26553333333,6.41933333333,9.66786666666,15.1695333333,8.53593333333,39.8999333333,15.4456666667,7.63933333333,9.01460000001
470.11,13.6194,8.24353333333,6.38196666667,9.66366666667,15.1301333333,8.54556666667,39.8822666667,15.4314666667,7.63026666667,8.99406666666
470.46,13.6481333333,8.29446666667,6.40366666667,9.69913333334,15.1558666667,8.57443333333,39.8758333333,15.4592666667,7.68153333333,9.02323333334
470.81,13.7033333333,8.35376666667,6.4751,9.77033333335,15.1878,8.60383333333,39.8974666667,15.5113333333,7.7394,9.07943333333
471.16,13.7609333333,8.42676666667,6.51566666667,9.83379999999,15.2522,8.6507,39.9826333333,15.5624,7.78966666667,9.15249999999
471.51,13.7589333333,8.4422,6.50733333333,9.84093333333,15.2607333333,8.63796666667,39.9655333333,15.5566666667,7.77606666667,9.12243333333
471.87,13.7933333333,8.47783333333,6.53533333333,9.86500000001,15.3040666667,8.6778,40.0227333333,15.6136666667,7.80873333333,9.17743333333
472.22,13.8257333333,8.5895,6.59636666667,9.96233333331,15.3798,8.76506666667,40.0570666666,15.6758666667,7.88826666667,9.25513333333
472.57,13.7919333333,8.57696666667,6.57426666667,9.95893333333,15.3374,8.70513333333,40.0389333333,15.6485333333,7.8622,9.21653333334
472.92,13.8688666667,8.65300000001,6.60836666667,10.0319333333,15.4142,8.7529,40.1225333333,15.7194666667,7.90673333334,9.27969999999
473.27,13.8946,8.65026666667,6.6116,10.068,15.4050666667,8.75893333333,40.1028,15.7226,7.917,9.29620000001
473.62,13.8698666667,8.61430000001,6.5877,10.0814666666,15.3946,8.7355,40.1094333333,15.7372666667,7.87266666667,9.27023333333
473.98,13.9368666667,8.6744,6.639,10.131,15.4803333333,8.78166666667,40.2115666666,15.8106666667,7.91886666666,9.34403333333
474.33,13.9382,8.67393333333,6.64483333333,10.1388666667,15.4928666667,8.77176666667,40.2767333333,15.8228666667,7.91946666667,9.33813333333
474.68,13.9231333333,8.68443333333,6.61373333333,10.1619333333,15.4785333333,8.7663,40.2823666667,15.8263333333,7.90386666667,9.34859999999
475.03,13.931,8.71059999999,6.65343333333,10.1950666667,15.4885333333,8.78623333333,40.2455333333,15.8616666667,7.93333333333,9.39360000001
475.38,13.99,8.79823333334,6.7084,10.2668,15.5368,8.84743333333,40.2623666667,15.919,7.98406666667,9.48519999999
475.73,13.9982,8.83156666667,6.72293333333,10.334,15.5334,8.86523333333,40.2527666667,15.9436666667,7.97886666667,9.53443333334
476.08,14.0132,8.83753333334,6.7268,10.3083333333,15.5430666667,8.85083333333,40.2743666667,15.9190666667,7.96506666667,9.55529999999
476.44,14.0296666667,8.86280000001,6.71886666667,10.2986,15.542,8.84213333333,40.3449,15.9301333333,7.96946666667,9.58296666668
476.79,14.0177333333,8.84799999999,6.72393333333,10.3011333333,15.5576666667,8.83096666667,40.3532333333,15.9508666667,7.96426666667,9.57250000001
477.14,14.0016666667,8.8889,6.7519,10.3282666667,15.5946,8.846,40.4054,16.0016,7.9508,9.58290000001
477.49,14.0298,8.94563333333,6.79383333333,10.3748666667,15.5993333333,8.88656666667,40.3646,16.0146,7.99593333333,9.60079999999
477.84,14.0707333333,9.00586666667,6.83816666667,10.4328,15.6180666667,8.93416666667,40.38,16.0381333333,8.03413333334,9.65766666667
478.19,14.0760666667,9.01446666666,6.8584,10.4543333333,15.6114,8.9608,40.3666666667,16.0621333333,8.02353333333,9.69883333333
478.54,14.1248,9.05403333334,6.8908,10.4800666667,15.6342,8.98703333333,40.3891,16.0834666667,8.05426666667,9.73063333334
478.89,14.1759333333,9.10210000001,6.89423333333,10.5242,15.6682666667,9.0186,40.4618666667,16.1376,8.08593333333,9.73423333333
479.24,14.2224,9.13940000001,6.9552,10.5968666667,15.7348,9.09053333333,40.5488,16.2086666667,8.15313333333,9.774
479.60,14.2840666667,9.2038,6.98556666667,10.6265333333,15.7547333333,9.11793333333,40.6472,16.2555333333,8.1876,9.76606666666
479.95,14.2898666667,9.24353333333,6.9993,10.7007333333,15.7347333333,9.1319,40.6056333333,16.2872,8.19953333333,9.78163333334
480.30,14.3365333333,9.30890000001,7.05516666667,10.7767333333,15.7950666666,9.19696666667,40.6139333333,16.3492666667,8.25293333333,9.80799999998
480.65,14.3153333333,9.33723333333,7.0377,10.7880666667,15.7592666667,9.18116666667,40.5672666667,16.3462666667,8.23973333333,9.81996666668
481.00,14.2938666667,9.33756666667,7.01006666667,10.7820666667,15.7175333333,9.16463333333,40.5683333333,16.3341333333,8.2216,9.80193333332
481.35,14.2261333333,9.31546666666,6.97073333333,10.7258666667,15.6231333333,9.09676666667,40.5059333333,16.2840666667,8.15426666667,9.74686666667
481.70,14.2246666667,9.34610000001,6.96643333333,10.7484666667,15.6008666666,9.08443333333,40.5655666666,16.3298666667,8.1534,9.73676666667
482.05,14.1916,9.34463333335,6.94273333333,10.7421333333,15.5622666667,9.06786666667,40.5838333333,16.3208666667,8.1406,9.71996666667
482.40,14.1609333333,9.32896666666,6.91826666667,10.7446,15.5422666667,9.05016666667,40.6188333333,16.3196,8.11086666667,9.7087
482.75,14.1286,9.30550000001,6.8934,10.7278666667,15.5053333334,9.0139,40.6213333333,16.3007333333,8.0634,9.6884
483.10,14.1307333333,9.30279999999,6.8789,10.7342,15.495,8.99496666667,40.6488333333,16.3063333333,8.042,9.69006666665
483.45,14.1082,9.30186666668,6.86793333333,10.7358,15.4808,8.9853,40.612,16.2981333333,8.03573333333,9.6879
483.80,14.1141333334,9.3061,6.861,10.7324,15.4893333333,8.9814,40.6537,16.3152,8.02686666667,9.67436666668
484.15,14.0896666667,9.29466666665,6.84386666667,10.7216666667,15.4646,8.9603,40.6379666667,16.3034666667,7.99626666667,9.6571
484.50,14.1154666667,9.3239,6.8713,10.7421333333,15.4784666667,8.988,40.6735666667,16.3323333333,8.01886666667,9.6758
484.85,14.1133333333,9.34129999999,6.88153333333,10.7581333333,15.4685333333,8.9917,40.6517666667,16.3402666667,8.0252,9.67806666665
485.20,14.1372,9.37713333333,6.8996,10.8055333333,15.5065333333,9.02153333333,40.694,16.3738666667,8.0572,9.71073333332
485.55,14.1272666667,9.37596666666,6.8988,10.8004,15.4971333333,9.01766666667,40.6580666667,16.3586,8.03933333333,9.70879999999
485.90,14.1382,9.40026666665,6.90596666667,10.8237333333,15.5132,9.02493333333,40.6728333333,16.3754,8.03973333333,9.71326666667
486.25,14.1539333333,9.43393333334,6.9321,10.8417333333,15.5212,9.04096666667,40.6472333333,16.388,8.05826666667,9.73753333333
