wavelength,Back_ThrSayf,Belly_ThrSayf,Breast_ThrSayf,Crissum_ThrSayf,Crown_ThrSayf,DorTail_ThrSayf,Patch10_ThrSayf,Patch11_ThrSayf,Rump_ThrSayf,Throat_ThrSayf,WingTip_ThrSayf
416.15,14.2007333333,40.9198666667,26.5720666667,32.6071333333,13.682,10.7576666667,15.6009333333,15.6561333333,15.9995733334,27.8456666667,8.70001904761
416.51,14.2320666667,40.9514666667,26.5974,32.6734666667,13.7307333333,10.7914,15.5900666667,15.661,16.0359733333,27.8979333334,8.7545047619
416.86,14.2577333333,40.973,26.6164333333,32.7398666667,13.726,10.8230666667,15.582,15.6866666667,16.0356266667,27.9463333333,8.78259047619
417.22,14.2556666667,40.9478666667,26.5914666667,32.7586666667,13.7552,10.8444,15.5650666667,15.6972666667,16.0292933333,27.9505333333,8.81024761905
417.58,14.2594666667,41.0008666667,26.6181,32.7584,13.7717333333,10.8411333334,15.5314666667,15.6985333333,16.0209866667,27.9676,8.87504761905
417.94,14.2643333333,41.0430666667,26.6473333333,32.803,13.7973333333,10.8337333333,15.5085333333,15.6909333333,16.0088933333,28.0024,8.90093333333
418.29,14.2363333333,41.0502666667,26.6158666667,32.7984,13.7683333333,10.8122,15.4627333334,15.6432,15.95908,28.0294666667,8.89314285715
418.65,14.2293333333,41.0266,26.6063,32.8204,13.7495333333,10.792,15.4198,15.6001333333,15.92364,28.0214666667,8.89257142857
419.01,14.188,41.0395333333,26.6041333334,32.8114,13.7064666666,10.766,15.3493333333,15.5624,15.8674533333,28.0227333334,8.88095238095
419.37,14.1694,41.0073333333,26.5995333333,32.8052,13.7133333334,10.7695333333,15.2891333333,15.5142666667,15.8226266667,28.0115333334,8.88107619048
419.73,14.1106,40.9678666667,26.5284333333,32.7602666667,13.6746666667,10.7405333333,15.2220666667,15.4633333333,15.7579866667,27.9478,8.86333333333
420.08,14.0549333333,40.9551333333,26.5003666667,32.7373333333,13.6314,10.6987333333,15.1516666667,15.4014,15.6972266667,27.9303333333,8.83318095238
420.44,14.0049333333,40.9035333333,26.4584333333,32.7016,13.5594,10.6412,15.0556666667,15.2998,15.6153333333,27.892,8.77937142857
420.80,13.9328666667,40.8240666666,26.3734333333,32.6318,13.4823333333,10.5773333333,14.9691333333,15.2073333333,15.5196,27.841,8.70616190475
421.16,13.8940666667,40.7747333333,26.3054,32.5856,13.4237333333,10.5318,14.9002666667,15.1499333333,15.4608666667,27.7768666667,8.68419047619
421.51,13.8530666667,40.728,26.2561333333,32.5656666667,13.3825333333,10.4878666667,14.8164666667,15.0996666667,15.4146,27.7283333333,8.65049523809
421.87,13.8168,40.7226,26.2277666666,32.5604666667,13.3564666667,10.4678,14.7593333333,15.0650666667,15.3683066667,27.7253333333,8.62594285714
422.23,13.7901333333,40.6496,26.1745666667,32.5176,13.3328666667,10.4402,14.7000666667,15.0382,15.3243466667,27.7028666667,8.61314285714
422.58,13.7704666667,40.6728,26.1696,32.5451333333,13.2944,10.4168666667,14.6682666667,15.027,15.29884,27.7408,8.6138095238
422.94,13.7864666667,40.747,26.2142333333,32.6147333334,13.307,10.4242,14.6450666667,15.0196666667,15.2801466667,27.8114666667,8.63120952381
423.30,13.7980666666,40.7864,26.2089666667,32.6508666667,13.3176666667,10.4294666667,14.618,14.9953333333,15.28496,27.8286666667,8.64643809523
423.66,13.8288666667,40.8982666667,26.2472333333,32.7438,13.3724666667,10.4712,14.6358,15.043,15.3172266667,27.915,8.70367619047
424.01,13.8679333333,40.9312,26.2668666667,32.8028666667,13.3852666667,10.4924666667,14.6254,15.0615333333,15.3315066667,27.9695333333,8.73798095238
424.37,13.8728666667,40.9718666667,26.2816666667,32.8593333333,13.4038,10.5067333333,14.6172666667,15.0592666667,15.33424,28.0083333333,8.74652380952
424.73,13.9046,40.9964666667,26.3122,32.9076,13.4400666667,10.5424666667,14.6269333333,15.0814666667,15.3498666667,28.0662,8.802
425.08,13.9153333333,41.004,26.3229333333,32.937,13.4456,10.5402666667,14.6066666667,15.0808,15.3438,28.088,8.8175047619
425.44,13.9188666667,41.0111333333,26.3130333333,32.9574666667,13.4571333333,10.5489333333,14.5934,15.0689333333,15.3265466667,28.0927333333,8.82326666667
425.80,13.9191333333,41.0726666667,26.3165666667,33.0122,13.4855333333,10.5656666667,14.5914666667,15.0536666667,15.3309066667,28.1146,8.82995238095
426.16,13.881,40.9899333333,26.249,32.9532666667,13.4504,10.5144666667,14.5170666667,15.0074666667,15.2772,28.0622,8.79526666666
426.51,13.8648,40.9395333333,26.2089666667,32.9191333333,13.4358666667,10.497,14.4874666666,14.9938,15.2293733333,28.0572666667,8.80155238095
426.87,13.8286,40.8311333333,26.1515666667,32.8708,13.3927333333,10.4318,14.4236666667,14.9262666667,15.1664666667,27.9903333333,8.75409523809
427.23,13.8357333333,40.9039333333,26.1821,32.9363333333,13.4424666667,10.4653333333,14.4122666666,14.9432666667,15.18216,28.0424666667,8.7847904762
427.58,13.8360666667,40.8786666667,26.1791333333,32.9078666667,13.4394,10.4668666667,14.3754,14.9312,15.1467733333,28.0344,8.80127619047
427.94,13.8251333333,40.9350666667,26.1888333333,32.9341333333,13.4392,10.4686666667,14.3507333333,14.9147333333,15.1246,28.0441333333,8.79540000001
428.30,13.8042,40.9374,26.1771,32.946,13.4252666667,10.4648666667,14.3197333333,14.8936,15.1093466667,28.0658,8.77854285715
428.65,13.8192,41.0284666667,26.2109666667,33.0192666667,13.44,10.4804,14.3214,14.8750666667,15.12032,28.1257333333,8.81236190475
429.01,13.8293333333,40.9836666667,26.2179333333,32.9996,13.439,10.4554,14.2851333333,14.8934,15.0891066666,28.1127333333,8.81207619048
429.37,13.8331333333,40.9813333333,26.2172666667,33.0178,13.4433333333,10.4636666667,14.2887333333,14.9003333333,15.1121466667,28.1466,8.83305714285
429.72,13.805,40.9745333333,26.2142333333,33.0528666667,13.4093333333,10.4362666667,14.2313333333,14.8755333333,15.0684933334,28.1228,8.79912380953
430.08,13.8136,41.0026666667,26.2259666667,33.0378666667,13.4143333333,10.4713333333,14.214,14.8700666667,15.0660933333,28.1393333333,8.84439047619
430.44,13.8011333333,40.9949333333,26.2137,33.0296666667,13.3792666667,10.4390666667,14.2095333333,14.8164,15.0359333333,28.0986666667,8.82768571429
430.79,13.7570666667,41.016,26.1873,33.0466,13.3274666667,10.3952,14.1752666667,14.7521333333,14.99348,28.1051333333,8.78425714285
431.15,13.7512,41.0722666667,26.204,33.0977333333,13.3166666667,10.3928,14.1696,14.7626,14.9967066667,28.1376,8.79250476191
431.50,13.7682,41.1384666667,26.2322333333,33.1600666667,13.3532666667,10.4307333333,14.1946666667,14.778,15.0004533333,28.1771333333,8.83915238095
431.86,13.7346,41.0945333333,26.2238666667,33.1510666667,13.315,10.3988666667,14.1638,14.7516,14.9741866667,28.1476666666,8.80340952381
432.22,13.6944,41.1134666667,26.1945333333,33.1429333333,13.2704,10.3798,14.1331333333,14.7073333333,14.94068,28.1332666667,8.79791428572
432.57,13.7218666667,41.1914666667,26.2241,33.2014,13.2700666667,10.4043333333,14.1425333333,14.7136,14.93216,28.1668,8.81534285713
432.93,13.7708,41.2886666667,26.2736333333,33.2642666667,13.3131333334,10.4664666667,14.1948666667,14.7399333333,15.0004533333,28.2422666667,8.86965714285
433.29,13.7512,41.3090666667,26.2528666667,33.2991333333,13.2855333333,10.4554666667,14.179,14.7439333333,14.9805866667,28.2504,8.85123809523
433.64,13.7194,41.2823333333,26.2263333333,33.2835333333,13.2554666667,10.4360666667,14.1552666667,14.7242,14.9406266667,28.2319333333,8.82303809523
434.00,13.7588,41.2892,26.2347,33.3345333333,13.2922,10.4794666667,14.174,14.7642,14.9711066667,28.2720666667,8.8837047619
434.35,13.7536,41.2587333333,26.2020333333,33.3285333333,13.2786666667,10.4774666667,14.1639333333,14.7180666667,14.92476,28.2453333333,8.85719047619
434.71,13.7222,41.1882,26.1383333333,33.2687333333,13.2318666667,10.4328666667,14.1112,14.6683333333,14.87912,28.1849333333,8.81579999999
435.07,13.7376,41.2362,26.1519666667,33.3289333333,13.2421333333,10.4526666667,14.1058666667,14.6859333333,14.88084,28.2320666667,8.83704761905
435.42,13.7347333333,41.2216,26.1317,33.3464,13.2284666667,10.4534666667,14.0962,14.6876666667,14.86736,28.2522666667,8.82590476191
435.78,13.693,41.1952,26.0945,33.3164,13.1927333333,10.4166666667,14.0536666667,14.6258666667,14.83268,28.2197333333,8.79480952381
436.13,13.6710666667,41.178,26.0459,33.3137333334,13.1655333333,10.3771333333,14.0165333333,14.5926,14.78424,28.1602666667,8.76212380953
436.49,13.7334,41.2646,26.1108333333,33.409,13.2124,10.4142,14.0814666667,14.6062,14.83632,28.2209333333,8.79770476191
436.84,13.7521333333,41.2994666667,26.1177333333,33.4640666667,13.2272,10.4391333333,14.0868,14.6234666667,14.85208,28.2425333333,8.84847619048
437.20,13.7375333333,41.359,26.138,33.4878,13.218,10.4137333333,14.0861333333,14.5993333334,14.8346933333,28.2543333333,8.83147619048
437.56,13.7292,41.4156666667,26.1539666667,33.5200666667,13.2160666667,10.4062,14.0783333333,14.6098666667,14.8468133333,28.2804,8.86781904762
437.91,13.7289333333,41.4808,26.1893666667,33.5650666667,13.2,10.4253333333,14.0805333333,14.6058,14.8497066667,28.3131333333,8.88712380953
438.27,13.7084,41.5145333333,26.1603333333,33.5615333334,13.1742,10.4002,14.0823333333,14.5822666667,14.84064,28.2882,8.87821904761
438.62,13.7092666667,41.5462,26.1673333333,33.5781333333,13.1662666667,10.4093333333,14.0668,14.5466666667,14.8304133333,28.2826,8.89323809524
438.98,13.6929333333,41.5756666667,26.1631666667,33.6204,13.1598666667,10.4017333333,14.0636,14.5422666667,14.8270933333,28.3094,8.88748571429
439.33,13.688,41.5919333333,26.1955333333,33.6621333333,13.1588666667,10.4112,14.0695333333,14.5406,14.8262666667,28.3498666667,8.91288571429
439.69,13.628,41.5281333333,26.1442,33.5977333333,13.096,10.3714666667,13.9959333334,14.492,14.7579466667,28.2890666667,8.87657142858
440.04,13.5576666667,41.5015333333,26.1023666667,33.5584666666,13.0318666667,10.3340666667,13.9377333333,14.4340666667,14.71836,28.2617333333,8.81418095237
440.40,13.5308666667,41.4682,26.0707666667,33.5392,13.0014,10.3396,13.9082,14.4020666667,14.6955066667,28.2384666667,8.79676190477
440.75,13.5252,41.3939333333,26.0478666667,33.5261333333,12.9852666667,10.3252666667,13.8968666667,14.3768,14.6848,28.2290666667,8.77993333333
441.11,13.517,41.4117333333,26.0415666667,33.5578,12.9644666667,10.3058,13.884,14.3733333333,14.66988,28.2472,8.76178095238
441.47,13.4958666667,41.3651333333,26.0155666667,33.5364666667,12.9365333333,10.2934,13.8495333333,14.3575333333,14.63776,28.2306666667,8.74699047619
441.82,13.4739333333,41.3421333333,25.9913666667,33.5320666667,12.9290666667,10.2734666667,13.8243333333,14.3418666667,14.62376,28.2150666667,8.73087619048
442.18,13.5104,41.3711333333,26.0193,33.5724,12.9500666667,10.3208666667,13.8499333333,14.3834666667,14.6423333333,28.2253333333,8.77626666666
442.53,13.5036,41.3282,25.9797,33.5402666667,12.9299333333,10.3318,13.8239333333,14.3711333333,14.6331333333,28.1937333333,8.76628571429
442.89,13.5134,41.3621333333,25.9687666667,33.5746,12.9225333333,10.3377333333,13.8218,14.3893333333,14.6341733333,28.2004,8.77530476191
443.24,13.5529333333,41.3925333333,26.0005333333,33.6406666667,12.9422666667,10.3474,13.8450666667,14.4138,14.64984,28.2078,8.82175238095
443.60,13.5870666667,41.4509333333,26.0398666667,33.7238666667,12.9537333333,10.3708666667,13.8747333333,14.4468666667,14.6769466667,28.2465333333,8.86047619047
443.95,13.5950666667,41.5360666667,26.0611666667,33.7648,12.9313333333,10.3906666667,13.8692,14.4586,14.68676,28.272,8.86699999999
444.31,13.6000666667,41.5264,26.0801,33.7882666667,12.9437333333,10.4091333333,13.8712,14.4643333333,14.6818,28.2505333333,8.90128571428
444.66,13.6083333333,41.5730666667,26.1054,33.8428,12.9521333333,10.4373333333,13.8813333333,14.4721333333,14.6926133333,28.2486,8.93660952381
445.02,13.6208666667,41.6103333333,26.1316,33.8895333333,12.932,10.4518,13.8840666667,14.4957333333,14.6854533333,28.2790666667,8.94620952381
445.37,13.5802666667,41.6005333333,26.0920666667,33.8638,12.8812,10.4136,13.8316,14.4402666666,14.6432666667,28.2567333333,8.91242857142
445.72,13.5318,41.5972666667,26.0736333333,33.8531333333,12.8466666667,10.3830666667,13.7918666667,14.4026666667,14.6081466667,28.2338666667,8.88703809524
446.08,13.5140666667,41.6239333333,26.0791666667,33.8610666667,12.8204666667,10.3624666667,13.7680666667,14.371,14.59552,28.2382,8.86931428572
446.43,13.5258666667,41.6818666667,26.1011666667,33.8981333333,12.8275333333,10.3741333333,13.7698,14.3758666667,14.5960266667,28.2634666667,8.87110476191
446.79,13.5103333333,41.7022,26.0939333333,33.9128,12.8096,10.3615333333,13.7398,14.3664,14.5782533333,28.278,8.85509523809
447.14,13.5182666667,41.7264,26.1057333333,33.9346,12.8066666667,10.3689333333,13.7498666667,14.3835333333,14.5798133333,28.2697333333,8.87579999999
447.50,13.4990666667,41.7224666667,26.0661,33.9246666667,12.7838,10.3556666667,13.7170666666,14.3690666667,14.56604,28.2500666667,8.85767619047
447.85,13.5142,41.7254,26.0594666667,33.9340666667,12.7777333333,10.3494,13.6881333333,14.3536666667,14.5676133333,28.2631333333,8.83687619047
448.21,13.4679333333,41.6796666667,26.0147,33.8810666667,12.741,10.3134,13.6425333333,14.3061333333,14.53684,28.2001333333,8.81195238096
448.56,13.5018,41.6987333333,26.0601,33.9396,12.7651333333,10.3378666667,13.6798,14.3375333333,14.57728,28.2431333333,8.84763809524
448.92,13.551,41.7472,26.0872,33.98,12.7882666667,10.3728666667,13.7122,14.3856666667,14.6139733333,28.2825333333,8.88841904762
449.27,13.5570666667,41.743,26.0909,34.0038,12.7974666667,10.4,13.7292666666,14.4155333333,14.6349866667,28.2895333333,8.90477142857
449.62,13.5592,41.7306,26.0573666667,34.0036,12.7884666667,10.4112666667,13.7127333333,14.4084666667,14.6420133333,28.3021333333,8.9025904762
449.98,13.5294666667,41.7013333333,26.0195666666,33.9400666667,12.7561333333,10.3874666667,13.6923333333,14.3881333333,14.61884,28.239,8.87684761905
450.33,13.4936,41.6893333333,25.9787333333,33.9211333333,12.7361333333,10.3544666667,13.6523333333,14.3498666667,14.59412,28.2065333333,8.85883809524
450.69,13.5008,41.7580666667,26.0182666667,33.9791333333,12.7192,10.3452,13.6781333333,14.3677333333,14.6120666667,28.2555333333,8.85937142857
451.04,13.4743333333,41.7566,26.0139666667,33.9695333333,12.6825333333,10.3408,13.6739333333,14.3626,14.6003066667,28.2286666667,8.87299047619
451.40,13.528,41.8666666667,26.0719666666,34.0766666667,12.7077333333,10.391,13.7357333333,14.4056666667,14.6652533333,28.2950666666,8.91390476191
451.75,13.4843333333,41.8754,26.0346666667,34.0468,12.6660666667,10.3663333333,13.6846666667,14.3828666667,14.6145733333,28.2335333333,8.87173333333
452.10,13.4802,41.9193333333,26.0398666667,34.0854,12.6398666667,10.3603333333,13.6882,14.3788,14.6106933333,28.2372,8.86068571429
452.46,13.4793333333,41.9219333333,26.0224666667,34.1052,12.6310666667,10.3546,13.6915333333,14.3704,14.61284,28.2351333333,8.86261904763
452.81,13.4964666667,41.9887333333,26.0818666667,34.159,12.6342666667,10.3675333333,13.7298,14.3960666667,14.62676,28.295,8.88551428571
453.17,13.5403333333,42.0584666667,26.1295,34.2707333333,12.6617333333,10.4036666667,13.7599333334,14.4303333333,14.6812266667,28.3336666667,8.92241904762
453.52,13.5468666667,42.0900666667,26.1324666667,34.3096666667,12.6514666667,10.4253333333,13.7667333333,14.4356,14.68832,28.3598666667,8.90171428571
453.87,13.5459333333,42.1157333333,26.1373666667,34.3186,12.6552,10.4566,13.7756666667,14.4275333333,14.69588,28.3602666667,8.91766666667
454.23,13.589,42.2330666667,26.1994666667,34.4010666667,12.7050666667,10.5052,13.8285333333,14.4867333333,14.73812,28.4444666667,8.94522857143
454.58,13.5737333333,42.2428,26.1834333333,34.3951333333,12.6866666667,10.4874666667,13.8034,14.4779333333,14.72188,28.4448,8.93137142858
454.93,13.5938,42.2943333333,26.1997666667,34.4515333333,12.6804666667,10.5076666667,13.8152666667,14.4912,14.72384,28.4726,8.94180952381
455.29,13.599,42.3315333333,26.1961666667,34.4855333333,12.6706,10.5134,13.8123333333,14.4949333333,14.7310666667,28.4913333333,8.94154285714
455.64,13.5934666667,42.3761333333,26.2229666667,34.5217333333,12.6624,10.5346666667,13.8285333333,14.5011333333,14.7225466667,28.5122,8.96499047619
456.00,13.5667333333,42.3105333333,26.1607333333,34.4875333333,12.6473333333,10.5269333333,13.7977333333,14.4641333333,14.6922266667,28.4310666667,8.94425714286
456.35,13.5614,42.3266666667,26.1716333333,34.4834666667,12.6306,10.5366,13.7987333333,14.4629333333,14.67732,28.4503333333,8.9474
456.70,13.5654,42.3175333333,26.1866,34.5146,12.6204,10.5538,13.816,14.4692,14.67684,28.4360666667,8.97747619047
457.06,13.5846666666,42.3043333333,26.1792666667,34.5253333333,12.6025333333,10.5515333333,13.8166,14.4781333333,14.67392,28.4285333333,8.9801904762
457.41,13.5689333333,42.294,26.1675,34.5258,12.5637333333,10.5416666667,13.8093333333,14.4604666666,14.66816,28.3872,8.97549523809
457.76,13.585,42.3626666667,26.1951666666,34.5742666667,12.5572666667,10.5716666667,13.8390666667,14.4846,14.6710133334,28.3894,8.99043809523
458.12,13.5884666667,42.3641333333,26.2103333333,34.5742666667,12.5502666667,10.5639333333,13.8801333333,14.4931333333,14.6990933333,28.3838666667,9.01060952381
458.47,13.5549333333,42.3525333333,26.1984,34.5617333333,12.5269333333,10.5462666667,13.881,14.4887333333,14.6881066667,28.3536666667,8.9925904762
458.82,13.56,42.3952,26.2208333333,34.5852666667,12.5294666667,10.544,13.8842666667,14.503,14.7042933333,28.3438,8.99277142857
459.18,13.5757333333,42.4764,26.2759666667,34.6452,12.5279333334,10.5698,13.9153333333,14.5446666667,14.73856,28.399,9.00182857143
459.53,13.5618666667,42.4637333333,26.2576666667,34.6138666667,12.5002666666,10.5571333333,13.9209333334,14.5368666667,14.7374133333,28.3658,9.0012095238
459.88,13.5611333333,42.4954,26.2833,34.6238,12.505,10.5544,13.9278,14.549,14.7519333333,28.3828666667,8.99334285713
460.24,13.5652666667,42.5288,26.3171333333,34.6462,12.5008,10.5708666666,13.9412,14.5649333333,14.78424,28.3938,9.00795238095
460.59,13.5599333333,42.5297333333,26.3207333333,34.638,12.482,10.5647333333,13.9501333333,14.5626,14.7777066667,28.4006,8.99307619047
460.94,13.5418666667,42.5035333333,26.3079,34.6331333333,12.4642,10.5640666667,13.9611333333,14.5573333333,14.7723866667,28.3808666667,8.97566666667
461.29,13.5457333333,42.5398666667,26.3183,34.6728666667,12.4714666667,10.5795333333,13.9678,14.5776,14.7896266667,28.3986666667,8.96414285715
461.65,13.574,42.555,26.3471,34.6962666667,12.4882666667,10.6068666667,14.0078666667,14.5944,14.81748,28.4135333333,8.97897142858
462.00,13.6132666667,42.5819333333,26.3733666666,34.7404,12.4858,10.6369333333,14.0514,14.6258666666,14.84472,28.4421333333,9.00066666667
462.35,13.6093333333,42.5822,26.3546333333,34.7413333333,12.4782666667,10.6174666667,14.0642666667,14.634,14.85024,28.4136,8.99428571429
462.71,13.6366,42.5998666667,26.384,34.8150666667,12.4886,10.6286666666,14.1066,14.6598666667,14.87636,28.428,8.99035238096
463.06,13.6782666667,42.6477333333,26.4024333333,34.8704,12.4928,10.6474,14.1532,14.6938666667,14.9242666667,28.4325333333,9.00228571428
