wavelength,Back_SalMamm,Belly_SalMamm,Breast_SalMamm,Crissum_SalMamm,Crown_SalMamm,DorTail_SalMamm,Patch10_SalMamm,Patch11_SalMamm,Patch12_SalMamm,Rump_SalMamm,Throat_SalMamm,WingTip_SalMamm
824.18,23.7161666667,57.0166666667,33.5211666667,47.0874666667,16.1916666667,20.8910399287,19.5827333333,10.9567666667,55.6435333333,21.1783166667,53.5246,21.2774666667
824.49,23.7148,56.7250833333,33.4134666667,46.9605333333,16.1439333333,20.7125982174,19.5779333333,10.8363666667,55.3056666666,21.1576416667,53.2826,21.2019333333
824.79,23.7025666667,56.51775,33.6106,47.1818,16.1204666666,20.6821012478,19.5965333333,10.8028666667,55.2864666667,21.12915,53.1678666666,21.1877333333
825.09,23.8454,56.55025,33.7066666667,47.1474,16.2284,20.8528258467,19.7943333333,10.9256333333,55.473,21.3267833333,53.2664,21.2698
825.39,23.8871333333,56.7303333333,33.7289333333,47.2850666667,16.3132,21.0165679144,19.9281333333,10.947,55.6419333333,21.4910916666,53.4916,21.3592666667
825.70,23.8858,56.7188333333,33.8287666667,47.4839333333,16.3955333333,21.0713720143,19.9344666667,10.8650666667,55.9162666667,21.6363666667,53.8808,21.3218
826.00,23.6886,56.7150833334,33.6768,47.0827333334,16.5684666667,21.0507172905,19.7854666667,10.7881,55.6846,21.624975,53.4520666667,21.2222
826.30,23.7685333333,57.1861666667,33.8264333333,47.2189333333,16.7996,21.325757754,19.8870666667,10.9506666667,55.8474,21.7481,53.6279333333,21.4569333333
826.61,23.9467,57.4475,34.1556,47.2376666666,17.2734666667,21.6661203208,20.1002666667,11.272,56.0756666667,21.96345,53.6321333333,21.8856
826.91,24.1072666667,57.8789166667,34.5014666667,47.3749333333,17.5302666667,21.9068787879,20.2540666667,11.4354,56.3004666667,22.1356083333,53.8276666667,22.1678
827.21,24.3048333333,58.0583333333,34.7262,47.6571333333,17.8958666667,22.0681836007,20.73,11.7969,56.1996666667,22.2806,53.8136,22.4128666667
827.51,24.4230333333,58.09075,34.8122666667,47.8136,18.0035333333,22.130317647,20.8274666667,11.8887333333,56.3868666667,22.3925,53.8822,22.3978666666
827.82,24.5155333333,58.319,34.9053333333,47.986,18.1976666667,22.3666723708,21.0198,12.0875333333,56.6100666666,22.622425,54.1045333333,22.5904666667
828.12,24.7538,58.8629166667,35.0656666667,48.1647333333,18.3378666667,22.5418442068,21.1638,12.3054,57.0487333333,22.8536666667,54.4732666667,22.8766666667
828.42,24.5727,58.8045833333,35.0534666667,48.3662,18.3133333333,22.4420805704,20.9902666667,12.3495,57.0994666667,22.7743333333,54.4576666667,22.8398
828.72,24.6633333333,58.9175,35.1941333333,48.3230666667,18.4329333333,22.4607253119,20.9279333333,12.5825,57.3506666667,22.7397083333,54.4776666667,22.8592
829.02,25.3153333333,59.6539166667,35.6830666667,48.6300666667,19.0778666667,22.9413650624,21.4146666667,13.2083333334,57.8088666667,23.0594583333,54.8340666667,23.4154666667
829.33,25.6081,59.6644166666,35.6971666667,49.0326,19.0719333333,22.8777557932,21.4832,13.3251,58.2888666667,23.164525,55.0817333333,23.4969333333
829.63,25.9231666667,59.3454166667,35.8596666667,48.9632,19.5179333333,22.8281153298,21.4916,13.7381666667,57.99,23.379375,55.0024,23.5562
829.93,26.0814,59.13725,35.6015666667,48.9927333333,19.4373333333,22.7284278075,21.7433333333,13.607,57.7995333333,23.4508,55.1569333333,23.3208
830.23,25.0483,58.2644166667,34.461,48.343,18.6049333333,21.6520823529,20.8658,12.2635666667,56.9947333334,22.6082,54.8056,22.1229333333
830.54,25.205,58.0065833333,34.5098333333,48.6750666667,18.9839333333,22.0414944742,21.0933333334,12.4955333333,57.1062,22.93385,55.4724,22.1331333333
830.84,25.0448,57.4375,34.1705333333,48.1618,19.0300666667,22.2775458111,21.1491333333,12.4466666667,56.7870666667,22.841325,55.1374666667,22.3911333333
831.14,25.0822333333,57.78,34.6047333333,48.3428666667,18.9058,22.2173659537,21.2206666667,12.1821333333,57.1284666667,22.519075,55.5851333333,22.5046666667
831.44,25.0470666667,58.0670833333,34.881,48.5463333333,18.9097333333,22.0464673797,21.3472666667,11.8514333333,57.2056,22.5204333333,56.1028,22.1366
831.74,25.785,59.2013333333,35.6523,49.1606,19.5168666667,22.7828786096,21.7329333333,12.1769333333,57.7776666667,23.1038166667,56.6064,22.5422
832.04,25.8405,58.9296666667,35.6871,49.3242,19.2562,22.9619135472,21.8567333333,12.1636,57.6207333334,23.1935333333,56.4680666667,22.6405333333
832.35,24.5726333333,57.9191666666,34.5619666667,48.1945333333,17.9380666667,21.9604472371,21.0844666667,11.2179666667,56.5170666667,22.2255166667,55.2885333333,21.8482
832.65,24.4081333333,57.9309166667,34.9455,48.1625333333,17.8996666667,22.1505285205,21.4362,11.7336,56.1713333333,22.2881916667,54.9927333333,22.2139333333
832.95,24.2772333333,58.3451666667,35.0011,48.6108666667,17.7747333333,22.2968472371,21.6864666666,11.7193,56.6738,22.1615333333,55.2917333333,22.2019333333
833.25,24.4361333333,58.77525,35.5302,49.0246,17.8703333333,22.6244474153,21.6956,11.9217666667,57.1722666667,22.2171083333,55.66,22.4116666667
833.55,24.8889333333,58.9850833333,35.8503666667,49.0897333333,18.2778,22.9670789661,22.1410666667,12.6667333333,57.3205333333,22.571525,55.7607333333,22.8035333333
833.85,24.8847333333,59.76725,36.1566666667,49.3375333333,18.0867333333,22.6412327986,21.9428666667,12.3299666667,57.8497333333,22.4154083333,56.1862666667,22.8529333334
834.16,25.1884333333,60.7581666667,36.6285,50.0508,18.2972666667,22.9671734403,22.1388666667,12.5793666667,58.6276,22.7562333333,57.1198666667,23.2400666667
834.46,25.7888666667,61.11475,37.0113333333,50.4738666667,18.9720666667,23.6289659537,22.6226,13.4285333333,59.0904,23.3565083333,57.4491333333,23.8325333333
834.76,26.3025,60.947,37.0864666667,50.1284666667,19.1087333333,23.9625413547,22.9391333333,13.7982,59.0144,23.4865083333,57.2108666666,24.1260666667
835.06,26.4333333333,60.78175,37.0709333333,49.8733333333,18.9074,23.8761351159,23.0024666667,13.8109,58.8496666667,23.404375,57.2906,24.1438
835.36,27.0742666666,61.58425,37.8116333333,50.6997333333,19.7173333334,24.4590784314,23.7738,14.4498666667,59.642,24.1679083333,58.0873333333,24.8764
835.66,28.1995666667,62.38625,38.9393,51.5960666667,20.9040666667,25.4885096257,24.5555333333,15.3738,60.8031333333,25.11365,59.0353333333,25.6716666667
835.96,28.9035666667,63.05375,39.5349333333,52.2923333333,21.8992666667,25.9770454545,25.1994,15.6755333333,61.877,25.6651333333,59.9444666667,26.2735333333
836.26,29.3272333333,63.20325,40.2691333333,52.4768666667,22.2812666667,26.1587811052,25.6086,15.8164666667,62.373,26.149825,59.9695333333,26.8010666667
836.57,29.9201666667,63.7195833333,40.8523,52.7339333333,23.3699333333,26.8109941176,26.3070666667,16.7632333333,62.7972,26.8097833333,60.0665333333,27.5392
836.87,30.0771333333,64.1491666667,41.3378,52.7968666667,23.5794666667,27.016073975,26.2992666667,16.8577666667,63.0503333333,26.587675,60.1763333333,27.5268
837.17,31.1098666667,64.18425,41.9197,52.8660666667,24.4703333333,28.4173217469,27.2896666667,18.2047333333,63.1465333333,27.5419416667,60.0310666667,28.824
837.47,31.6626,63.661,42.2389333333,52.587,25.0911333333,28.9398773619,27.9354,18.9843666667,63.0099333333,27.939575,59.718,29.1874
837.77,31.633,63.78425,42.3957333333,52.5076666667,24.8721333333,28.926554902,28.2368,18.699,63.4096666667,28.1605916667,59.8296,28.8378666667
838.07,29.5057,62.394,40.9463666667,51.6289333333,23.8324666667,27.0614748663,26.3654,16.9914666667,61.9208,26.8737333334,58.1167333333,27.4576
838.37,28.8169333333,61.1709166667,39.8562666667,51.5230666667,23.7931333333,26.6435190731,26.0824,16.7145333333,61.0345333333,26.2931083333,57.2604666667,27.1168
838.67,27.7501666667,60.4808333333,38.9262333333,50.0536666667,22.8989333333,25.8136194296,25.3293333333,15.9542,59.8633333333,25.2403,56.1152,25.9930666667
838.97,27.6247333333,60.7648333333,38.2453333333,49.912,22.4926666667,25.7713655972,25.4546,16.2658333333,59.306,24.9048333333,56.4126,26.0606
839.27,26.7106333333,60.5084166667,36.9941666667,49.2277333333,21.2218666667,25.29085918,24.4476666667,15.8698666667,58.2598,24.0090916667,55.5424666667,25.0928666667
839.57,27.1934333333,60.5005833333,36.3553333333,49.0230666667,21.1877333333,25.5188955437,24.454,16.2835333333,57.7394,24.2267166667,55.8238666667,25.1245333333
839.87,27.0554,60.4835,35.2865666667,48.7075333333,20.2331333333,24.835954902,23.9067333333,15.3401,57.1818,23.9978333333,56.2294,24.2953333333
840.17,28.4834666667,62.1365,36.4197333333,50.3002666667,21.7442,26.6648966132,25.5426,16.6376666667,58.3432,26.1057083333,57.6551333333,25.8429333333
840.47,28.1822666667,61.8420833333,35.9989333333,50.4092666667,21.998,26.624013369,25.4774,16.6763333333,58.2359333333,25.7894333333,57.2318666667,24.9512
840.77,28.6301,62.8585,36.5033666667,51.019,22.4828,27.0189269162,25.9446,17.2550666667,58.7536,26.163375,57.5172666667,24.9456666667
841.07,29.3313666667,63.7349166667,37.5050333333,51.6368,23.0838666667,27.877017647,26.7066,18.2435333333,59.0918666667,26.875075,58.1836666667,25.7185333333
841.37,29.8134,64.7226666667,38.0041666667,52.1306666667,23.2348666667,28.7615843137,27.2161333333,18.8698666667,59.6578666666,27.4312666666,59.1705333333,25.9304666667
841.67,29.6843666667,66.22375,38.8648666667,52.5028666667,22.9567333333,28.9546780749,27.4196,18.9202666667,60.7087333333,27.6591833333,60.0774666666,25.9358
841.97,32.0731666667,68.1329166667,40.2901333333,54.4946666667,24.0651333334,30.9931836007,29.1405333333,20.5807666667,62.4506,29.2334083333,61.7884666667,27.5261333333
842.27,32.8172,68.9738333333,41.6939333333,55.3734666667,24.8694,32.0211834225,30.2488666666,21.2872333333,62.6956666667,30.220025,62.4531333333,28.6216666667
842.57,34.7744333333,70.1128333333,44.3547,56.9548,26.8172,33.9610144385,32.9824666667,23.3395333333,63.8096,32.5407,63.8972,30.4636
842.87,34.7346333333,71.2754166667,45.2244,58.7482666666,26.6666666667,34.4818032085,33.7006666667,23.2789,64.6666666667,32.6036333333,64.9388,30.1904
843.17,35.7311333333,73.5014166667,47.2078,61.0380666667,27.8361333333,35.2816270945,35.2193333333,24.0570666667,66.7104,33.8870583333,66.4619333333,31.3304
843.47,36.6435333333,74.0163333333,47.9242666667,62.3456666667,28.0709333333,35.239014795,35.3240666667,24.375,67.4844666667,33.4316833333,66.7438666667,32.0216666667
843.77,37.8183,75.91225,48.5318666666,63.1631333333,28.0778666667,35.588631729,35.7827333333,24.2579333333,67.8022666667,34.9573666666,67.6236,33.2197333333
844.07,38.0068,75.6491666667,47.9062,62.9816,27.7219333333,35.3510351159,35.6950666667,24.0117,66.7838666667,35.6448833333,66.3149333333,33.1994
844.37,39.025,74.9375,47.225,62.9333333333,29.1,36.3057486631,36.0,25.05,65.7166666667,36.2041666667,64.5833333333,34.15
844.67,40.6077,75.6329166667,48.5231,64.27,31.0717333333,38.1317131907,37.0126,27.0548666667,66.9536,37.22355,64.692,35.2574
844.97,38.8177333333,71.0384166666,45.4434,60.9852,29.6879333333,36.3877882353,35.1889333333,25.7472333333,64.0556,35.2668333334,61.2479333333,33.5796666667
845.27,38.525,68.8125,45.475,60.35,28.9833333333,35.5172905526,34.65,24.8833333333,63.1833333333,34.7625,59.9166666667,32.6333333333
845.57,38.3711,67.7581666667,44.4752333333,59.4963333333,28.5641333333,34.1613171123,34.173,23.8874333333,63.241,34.456325,58.6566,31.3854
845.87,37.7522,66.7734166667,41.9316,57.6581333333,28.0,33.6069331551,32.5983333333,21.9059666667,62.7522666667,33.1239833333,58.5814,30.188
846.17,36.2799666667,63.9300833333,40.0905333333,53.9752,27.7366666667,32.6082064171,31.3414666667,20.4034333333,60.3622666667,32.249,55.4732666667,29.5967333333
846.47,35.144,62.2634166667,38.9877,52.1974,26.6667333333,32.358755615,29.9096,19.1111333333,59.1769333333,30.37455,53.6788666667,28.4772666666
846.77,33.9257333333,61.1316666667,37.6874,50.4855333333,26.0082666667,32.4412909091,29.5308,18.6254666667,57.9424,29.7962416667,52.5925333333,27.9671333333
847.07,32.1128,60.122,36.8266,50.0001333333,24.9158666667,31.8212483066,28.5521333333,18.3501666667,57.8452,28.6469416667,51.7338666667,26.7676
847.37,30.9913666667,59.4658333333,36.906,49.7264,24.0512,31.1704730838,28.0341333334,17.9403,58.5127333333,27.5919166667,52.9744,26.8376666667
847.67,28.0938333333,57.9723333334,35.3837,48.5996,21.391,28.6783643494,26.0522,15.2031,58.1393333333,25.6728166667,52.6288,24.2816
847.97,28.4713333333,58.6785833333,35.3038,49.4291333333,20.9022666667,28.3526602496,27.7347333333,15.4144666667,59.1159333333,26.7841166667,53.9411333333,24.6960666667
848.26,31.9563,63.0578333333,39.6962,53.5042666667,23.3048,30.9388780749,31.415,18.4900333333,62.4312666667,30.4868583333,57.8726666667,27.9772
848.56,31.2174666667,64.17875,40.0385666667,53.8551333334,23.4783333333,30.7795320856,31.2850666667,19.0338666667,63.4975333333,30.376825,59.0723333333,29.0048666667
848.86,29.7941,63.6031666667,40.0294333333,53.6861333333,22.6864,30.8747766488,30.9412666667,19.304,62.6470666667,29.7010333333,58.8628,28.804
849.16,29.6037,65.117,41.189,55.4472,22.4186666667,30.7291245989,30.8944,20.3252666667,63.4553333333,30.0990833333,58.7601333333,28.9228
849.46,32.953,67.6425833333,44.1742333333,57.8779333333,24.6446,32.0339030303,32.4924,24.5044666667,65.8058666667,32.247225,61.9818666667,31.071
849.76,36.3725666667,69.559,46.2157666667,60.0980666667,27.3332,34.4487504456,35.3136666667,28.3432,67.7646,35.3578666667,64.7452,34.6468666667
850.06,36.0233333333,68.44525,45.7795333333,59.5127333333,27.0371333333,33.152011943,34.7564,28.3236,68.4601333333,34.82455,63.3918,33.2554
850.36,36.0057333333,66.5469166667,45.0095666667,58.1991333333,27.4712,32.5109762923,34.6168666667,27.3181,68.1418,33.6375,62.2605333333,32.4137333333
850.65,35.1619333333,65.5,43.7238666667,57.3904,27.2952,32.2847110517,34.4762,26.7237333333,66.8952,33.316625,59.9808666667,31.0096
850.95,38.3472666667,67.7575833333,45.9795,59.2572666667,30.9006666667,34.9890486631,36.8245333333,28.7188,68.5422,35.831025,61.9126666667,33.9276
851.25,37.2985,67.0329166667,45.4943666667,57.2162,29.8901333333,33.8416709447,35.1648,27.326,66.8316,34.28575,60.11,32.7289333333
851.55,37.1091666667,67.3728333334,44.8116,56.5724666667,29.8305333333,34.8280073084,34.0866666667,26.0640333334,67.2503333334,33.1520833333,60.4143333333,32.0338666667
851.85,38.1158666667,69.2026666667,45.0533,58.4347333334,31.3042666667,36.5996823529,34.8019333333,26.6570666667,68.425,33.6546416667,61.5266,32.7535333333
852.15,40.1003666667,71.05925,46.1646,60.8434,32.4097333333,37.598584492,36.3454666667,27.1887333333,70.5823333333,34.8744916667,63.3534,33.6143333333
852.45,40.4351666667,70.005,46.0139,61.2264,32.7202,38.1976566845,36.5382,27.2206,70.267,34.8986583333,63.2640666667,34.2432
852.74,37.0393,70.2609166667,42.9073,59.8296,29.1587333333,36.8275324421,34.6326666667,23.9616,69.755,32.5107,62.0448,31.6292666667
853.04,32.1562333333,67.2440833333,39.1420333333,56.5896,24.8844,33.477972549,31.1331333333,20.3190666667,67.8768666667,29.4526583333,58.8337333333,26.8647333333
853.34,34.5110333333,68.9536666667,42.0504666667,57.6024666667,27.6762,35.6719855615,33.5436666667,22.8917666667,67.2974,31.6955583333,60.7572,30.1788666667
853.64,36.7767,74.1198333333,46.0727,60.7260666667,29.3289333333,38.1695294118,35.4234666667,25.8195666667,69.6369333333,33.5395333333,64.7524666667,33.2671333333
853.94,36.0804666667,76.98275,46.046,60.8966,28.2988666667,37.4303019608,33.5862,24.4713,69.6321333333,32.195375,65.4943333333,32.4598666667
854.23,33.4994333333,75.8599166667,44.7806666667,59.739,25.765,35.2883713013,32.2894,22.8231666667,67.7579333333,30.0118833333,64.1280666667,30.0119333333
854.53,35.7038,77.7468333333,46.5309333333,63.1111333333,27.679,38.0928598931,34.6172,24.2964666667,70.6667333333,31.6082083333,67.5802,32.5679333333
854.83,35.5225666667,76.4455,45.7316666667,62.6325333333,27.8718666667,37.4121122995,33.9235333333,24.9936,70.6767333333,31.6326083333,66.7899333333,32.8164666667
855.13,33.5042666667,73.32125,43.8584666667,59.9754666666,26.0318,33.9162488414,30.7205333333,22.6983333333,67.5213333333,28.8889833333,65.0062,30.1832
855.43,32.1420666667,71.8111666666,41.9975333333,58.3154,25.1264,32.6423352941,28.9531333333,21.6127333333,65.6077333333,27.23825,62.7918666667,29.3142
855.72,33.1493666667,73.0393333333,42.6470333333,59.5588,25.4166,31.8811887701,30.5392,23.456,67.2794666667,27.7849083333,64.1176666667,30.5638666667
856.02,36.8906,75.3109166667,47.5373,64.1292,30.0995333333,34.8354666667,34.6268,27.1518,71.6418,30.4850166666,67.5622,35.8208666667
856.32,38.6692666667,78.2624166666,50.2194666667,66.5115333333,31.6536666667,35.8284269162,35.4780666667,28.2945666667,73.5401333333,30.674975,69.7675333333,38.5012666667
856.62,38.5153333333,79.30675,48.7814333333,68.4594,29.3278,34.1638317291,33.5574666667,27.0869333333,76.0224,28.77795,70.3081333333,37.2268
856.91,37.2541333333,76.0585833333,46.5435666667,65.4917333334,27.0492666667,31.6661192513,32.4864,25.1229,73.9616,27.2744416666,67.7594666667,34.59
857.21,39.3644,73.73525,47.5486333333,65.5251333333,29.5979333333,33.3353475936,34.7859333333,27.4189333333,73.4369333333,29.7665583333,68.9755333333,37.2502
857.51,41.2,75.5666666666,48.1066666667,67.1466666667,29.5733333333,33.0427094474,35.52,27.9066666667,76.0266666667,30.1633333333,70.4533333333,37.5733333333
857.81,41.8442,78.0739166666,48.4017333333,68.1147333333,30.847,33.2060680927,35.5738,28.1967,77.0494,30.8811666667,70.8742666667,37.9780666667
858.10,41.8157,80.4255833333,49.4612,69.9292666667,30.6098666667,32.2724509804,35.5744,26.8226,77.6169333333,30.8864166667,71.7730666667,37.8722666667
858.40,41.6103,80.8969166667,49.5762666667,69.209,29.8306,32.2365762923,36.8926666667,27.3586333333,77.0904666667,32.2916916667,71.6948666667,38.8418
858.70,42.2740666667,82.6270833334,50.5932,70.6214,30.1412,33.405615508,37.0620666667,29.3785333333,77.8248666667,33.8593666667,72.8248,38.757
858.99,40.7595333333,82.0673333333,49.6905333333,68.5796,28.6638,33.3256406417,34.993,27.2714333333,75.9493333333,33.0379583333,71.2519333333,37.5247333333
859.29,40.1829666667,80.1960833333,48.5359333333,65.6993333333,28.5490666667,32.9119543672,33.8039333333,26.8497666667,71.6078666667,32.4215916667,68.4968666667,35.7385333333
859.59,40.7775,77.62075,47.9270666667,63.7220666666,30.8362,34.0511853832,36.3722,27.9504666667,68.7162666667,33.9194,66.5489333333,36.6078
859.89,39.1981333333,75.9736666667,47.5030333333,62.0388666667,31.1338666667,34.6391417112,37.2967333333,27.2623333333,66.9188,34.83395,65.6127333333,36.197
860.18,39.9198333333,76.4891666667,47.7433666667,63.3677333333,32.8980666667,35.585426025,37.5486666667,27.5601333333,67.3768,36.7382416667,66.7125333333,36.9758666667
860.48,41.3544666667,78.0624166666,49.7527333333,65.0884666667,33.2862,36.8914515151,38.1861333333,27.9034,69.7526666667,38.0358666667,67.3733333333,37.3851333333
860.78,38.8888,75.8019166667,48.1672,61.8327333333,31.1110666667,35.5687616756,35.5326666667,26.5864,67.1706666667,36.6295,63.5738,36.5864
