wavelength,Back_ThrPalm,Belly_ThrPalm,Breast_ThrPalm,Crissum_ThrPalm,Crown_ThrPalm,DorTail_ThrPalm,Patch10_ThrPalm,Patch11_ThrPalm,Rump_ThrPalm,Throat_ThrPalm,WingTip_ThrPalm
185.25,142.222266667,-40.000000002,348.888866666,594.579566013,61.1111666674,-3.3333333334,-497.777666667,159.999999999,-348.888933333,-611.111066666,-106.666666667
185.63,86.1904666665,39.2858666668,130.476133333,204.41450902,70.7141999999,36.4285333333,-33.8095333332,87.6189333331,-6.66680000014,-86.1905333334,19.5237333333
186.01,75.6862,41.7645666666,120.0,185.06735817,49.2156666666,25.6862333333,-26.2745999999,93.3334,1.96080000006,-55.294,20.3922000001
186.39,82.2222666665,23.7038000002,184.4444,278.17568915,-1.1111333334,24.8148000001,-91.8519333334,142.222133333,-24.4444,-157.037133333,-0.74079999986
186.77,124.888933333,55.5555333333,151.111133333,232.667540915,65.3334,93.5556666666,28.4445333333,151.1112,57.7778666665,-20.8888000002,71.1110666667
187.15,113.589666667,61.2819999999,113.3334,171.284049673,76.2820999999,91.5387,51.2820666667,132.820666667,76.6666666667,23.5896666667,67.9487333332
187.53,79.3103333333,36.2068666667,69.8850000001,127.145397386,47.7011000001,59.3102666667,28.7358000001,110.345066667,59.7701333334,2.98873333326,41.3792666667
187.91,77.2092666666,52.9457333334,72.8682000001,107.428540915,45.2712666666,52.9455333333,40.0,90.6976666667,59.5348666667,22.7907333333,52.8682666667
188.29,86.9768,61.5502000001,85.8914,113.98203451,52.8680999999,55.8912999999,54.5734666667,98.2945333334,68.217,25.2712666666,57.6744
188.67,96.2963333333,76.9444333335,101.111133333,131.209892287,60.6481666667,81.3889333333,77.4072,116.666666667,79.9999999999,36.1110666667,60.9258666667
189.05,92.258,78.1719999999,99.9999333335,130.236583268,61.6129,92.3655000001,74.8387333333,115.914,74.4085333334,28.3870666665,59.3547999999
189.43,95.3086000001,95.1850666667,109.382733333,138.376071372,64.1975333335,96.9136000001,94.3210666667,110.1236,81.2346,14.5678666667,71.3580666667
189.81,95.6862666666,95.3920666667,102.745133333,133.169416209,67.5490333335,92.9412,93.9216666667,99.9999333334,74.7059333333,28.8234,78.2353333334
190.19,66.4760666667,79.0474333334,82.0951333334,111.683251765,39.6190333335,71.1427,61.3332666666,71.4284666667,52.1904666666,0.19053333342,52.7618666666
190.57,52.6314666667,74.6491666668,79.1228000001,97.4048614379,38.5966,58.9473333334,54.0351333333,51.7543333333,41.0526000001,-6.31593333334,50.8772000001
190.95,56.4340666667,73.0232333334,84.8062000001,91.6754355557,47.7519333334,62.2478999999,51.6278666666,53.9535333334,34.7287333333,4.80619999992,49.9226000001
191.33,26.6666666667,38.0666666667,56.8000000001,60.2583006537,28.1333333333,43.1333333333,27.6,34.8000000001,14.6666666667,-5.73333333328,26.4
191.71,-10.3402,3.46923333331,21.4966666667,26.2606457516,-10.7482666667,11.3604333333,-10.068,0.1362,-22.177,-36.0543333334,-9.11560000001
192.09,-26.2434,-9.57659999998,4.5503333334,10.1404334641,-21.9576666666,-9.5239,-23.9153333333,-9.52366666674,-33.016,-43.0688,-20.7406
192.47,-35.6522666667,-20.3381666667,-7.14979999999,1.80020836601,-33.0917,-20.3381666667,-34.4928666667,-20.0967333333,-34.9758,-48.1159999999,-29.7584666667
192.85,-57.1427999999,-41.6401333333,-24.6561333333,-14.77496,-51.0052333333,-33.5449333333,-57.3545333334,-35.0263333333,-54.3915333333,-62.9629333334,-53.2276666667
193.23,-47.2573333333,-34.8944333333,-20.6751333333,-16.642936732,-41.4767666666,-29.3669666667,-48.9450666667,-28.6075999999,-42.6160666667,-48.2701333333,-49.0295333333
193.61,-48.9451333333,-40.2530666667,-20.3376666667,-23.0463330719,-40.8861333333,-31.6034,-43.3756000001,-25.5695999999,-44.0506666667,-46.8354,-51.3924
193.99,-50.7818666667,-45.4319666667,-21.6459333333,-25.5850839216,-44.2798,-27.2016333333,-43.2921333333,-25.8435333333,-45.4321333333,-45.926,-53.2508666667
194.37,-57.1887333333,-47.1084666667,-29.237,-30.9656444444,-51.0442,-29.4376333333,-45.7831333333,-34.6988,-50.7632,-49.0762666667,-55.502
194.75,-64.5070666667,-53.5681,-36.9014,-34.858991634,-58.4977,-28.5445,-48.2628,-42.4414,-56.3380666667,-58.8732000001,-66.0094666667
195.13,-91.8127999999,-83.0409000001,-56.8421333333,-56.9224742484,-79.5321666667,-40.7601666667,-63.2749333334,-61.7542666667,-78.5965333335,-79.5321333334,-92.2807333333
195.51,-96.5985999999,-95.2380999999,-66.3945333334,-71.6869150328,-87.5510333335,-40.5441333333,-67.2109333335,-72.3810666667,-90.8844,-84.6258666667,-105.306
195.89,-116.4102,-120.5983,-81.7094000001,-93.341389804,-108.718,-54.7863666667,-83.4187333333,-91.9659333333,-128.205133333,-107.863266667,-133.162533333
196.27,-89.1852000001,-93.3332999999,-57.1851999999,-78.3849513726,-84.5927000001,-41.4816333333,-63.2591333332,-78.5186000001,-115.407533333,-86.0740000001,-104.888933333
196.65,-68.0768666667,-70.6409666667,-34.3589333333,-61.4474282353,-66.9230999999,-18.5896666667,-39.6154666666,-63.9743333333,-93.8462666667,-62.1794666667,-78.0770000001
197.03,-71.8367333333,-71.7006333332,-45.0339999999,-68.9822538562,-75.1019666667,-23.8096,-45.4422000001,-78.7753333335,-106.394533333,-66.9387999999,-83.6736
197.40,-94.8484666665,-101.590833333,-72.8788,-96.5513550325,-99.2423333333,-55.7576333333,-70.9089333332,-97.4241333332,-134.848333333,-92.5757333334,-114.8484
197.78,-84.4928,-92.3912999999,-55.3623333333,-84.2584941176,-84.3479,-45.2172666667,-62.6086666668,-82.1739333333,-115.6522,-82.7534666666,-99.7101333332
198.16,-130.5,-139.333333333,-91.6666666666,-141.990196078,-125.166666667,-94.1666666667,-108.666666667,-127.833333333,-172.333333333,-135.333333333,-148.166666667
198.54,-94.9659333333,-102.312866667,-65.3060666667,-111.182616209,-94.6938333334,-70.8843,-94.9659999999,-108.9794,-136.0544,-105.986333333,-102.721
198.92,-91.8954,-97.7779333335,-62.3531333333,-105.549352941,-94.5751999999,-65.5555,-96.6014,-105.0982,-129.934666667,-95.817,-92.1567333333
199.30,-99.9999333334,-98.6418999999,-70.7407999999,-117.911853856,-100.1852,-70.3086333333,-104.6914,-108.1482,-131.9752,-95.1850666667,-96.5430666667
199.68,-130.065333333,-129.019666667,-108.4968,-151.998495425,-128.4314,-97.4508333333,-130.3268,-133.202666667,-159.607866667,-123.006466667,-123.0066
200.06,-148.163066667,-145.9183,-128.027266667,-169.586329412,-139.5919,-114.5577,-153.333466667,-147.755066667,-177.8232,-142.313066667,-131.7008
200.44,-142.105266667,-137.543833333,-122.806933333,-161.46401464,-123.801266667,-105.146233333,-149.005733333,-137.310066667,-161.8714,-129.707533333,-126.900466667
200.82,-170.5128,-160.641166667,-149.7436,-195.595761046,-153.0127,-126.1537,-179.102733333,-177.435866667,-190.0,-154.871933333,-156.410333333
201.19,-178.303066667,-169.636466667,-158.424333334,-199.631553987,-163.818166667,-133.878766667,-181.454466667,-179.8788,-192.606,-160.4848,-165.212133334
201.57,-124.637666667,-115.507133333,-111.2076,-139.066295163,-115.603766667,-85.2656333333,-130.145,-130.241533333,-133.5266,-104.4444,-114.396
201.95,-115.855866667,-104.234266667,-103.063133333,-124.969764706,-109.8198,-71.8468666667,-111.801733333,-113.783666667,-117.207333333,-89.8198666665,-110.090066667
202.33,-121.826466667,-109.7716,-108.127733333,-131.569256993,-112.5113,-73.6984,-115.4338,-118.630133333,-118.904133333,-100.0914,-117.716866667
202.71,-129.589133333,-115.8448,-113.1506,-133.802894641,-120.091366667,-71.7806666667,-120.2738,-126.8494,-119.360666667,-104.474933333,-121.826466667
203.09,-102.4032,-87.0929333334,-86.3565999999,-103.358143791,-92.0542666666,-46.2790333333,-92.1705333333,-97.8295333333,-87.1318666667,-76.1241333333,-93.0231999999
203.47,-110.873066667,-94.3651333333,-96.9840666666,-113.575992679,-104.4842,-52.4999,-99.4446,-105.555266667,-91.5079333334,-85.9523333333,-100.555666667
203.85,-196.949133333,-171.073533333,-174.576333333,-195.436438954,-192.429233333,-114.689166667,-181.243066667,-187.4576,-166.101733333,-163.9548,-178.983
204.22,-156.432,-129.530566667,-136.713533333,-151.197915556,-145.445933333,-79.4835333333,-140.6572,-143.286466667,-126.666733333,-124.600866667,-131.924866667
204.60,-181.666666667,-152.722233333,-166.7778,-182.247524706,-167.0556,-92.9999666667,-167.444466667,-177.333266667,-155.333333333,-144.444533333,-156.222266667
204.98,-194.047533333,-160.8333,-178.214466666,-196.174166798,-177.976233333,-105.119,-177.142733334,-183.571533333,-168.571466667,-154.166533333,-166.071466666
205.36,-290.731666667,-238.3739,-267.804866667,-295.899297255,-258.5366,-175.528433333,-272.0324,-278.6992,-254.308933333,-234.308866667,-241.625933333
205.74,-484.871733333,-405.7693,-453.333266666,-501.499301961,-424.871733333,-308.589833333,-455.384733333,-466.153733333,-422.564066667,-386.9232,-405.1282
206.12,-494.133333333,-415.466666667,-460.0,-517.22248366,-422.933333333,-334.533333333,-460.266666667,-465.866666667,-428.0,-401.333333333,-409.6
206.50,-624.561466667,-553.859533333,-578.9474,-669.399375686,-540.701833333,-447.719233333,-630.175466667,-608.4212,-562.4562,-514.385933334,-545.614066667
206.87,-1483.33333333,-1325.0,-1373.33333333,-1593.87254902,-1238.33333333,-1124.16666667,-1517.5,-1465.83333333,-1320.83333333,-1210.83333333,-1361.66666667
207.25,-307.708333333,-269.583333333,-296.666666667,-343.724673203,-244.270833333,-212.708333333,-315.625,-297.916666667,-267.916666667,-233.75,-277.083333333
207.63,-256.380933333,-222.0953,-243.238066667,-293.092065621,-201.9046,-183.999933333,-264.5712,-247.237933333,-217.523733333,-195.047533333,-236.761933333
208.01,-170.533333333,-140.466666667,-162.533333333,-193.898039216,-134.666666667,-124.133333333,-181.066666667,-159.6,-137.733333333,-127.066666667,-156.533333333
208.39,-158.928533333,-134.5238,-158.3332,-184.316905098,-128.631033333,-120.7143,-169.4048,-156.547533333,-128.8094,-121.6666,-145.476
208.77,-98.1893333333,-89.8355333333,-108.312733333,-122.256838431,-83.5801000001,-79.7942333333,-110.041,-105.185266667,-82.3868,-81.6459999999,-98.107
209.14,-78.0950666666,-71.7686999999,-89.5238666668,-97.379751634,-67.9592333333,-64.2856666667,-87.0748666667,-83.6736000001,-64.4217333333,-66.2584,-80.7483333333
209.52,-73.3332666666,-67.9861,-89.5138666666,-95.1856813072,-62.7431666666,-58.6457666667,-82.0832666666,-78.7500666667,-59.2360666667,-59.6527333333,-77.8471999999
209.90,-64.7896,-58.6082666667,-82.0712666666,-83.4931325491,-58.1552333333,-49.5145333333,-67.3786,-70.2913333334,-49.6440666667,-51.1974,-64.5306666667
210.28,-66.1536666667,-62.5321,-83.718,-82.7581189543,-60.5769666666,-48.0769666667,-66.6024666667,-68.9101333334,-54.5513333333,-50.641,-63.5256000001
210.66,-67.7084000001,-65.2084,-83.6112000001,-86.1103233986,-63.2638666667,-53.0902333333,-72.3611333333,-75.5557333333,-54.7917333335,-52.9860666667,-65.4861333334
211.03,-110.310933333,-109.688733333,-136.1778,-136.383771242,-107.022266667,-93.6444,-116.622266667,-122.844533333,-95.4665999999,-91.9999999999,-105.7778
211.41,-144.5556,-149.1666,-179.2222,-182.127677908,-145.2223,-127.611166667,-147.777733333,-164.777866667,-129.5556,-126.5556,-141.555666667
211.79,-200.567333333,-215.886566667,-240.141866667,-244.035530457,-198.723366667,-161.985766667,-194.751733333,-222.553066667,-175.1774,-172.6242,-191.914866666
212.17,-376.7902,-387.9012,-429.629666667,-443.545863791,-372.469233333,-290.0,-360.0,-402.963133333,-324.4444,-306.6666,-355.308666667
212.55,-452.4242,-455.909066667,-510.0,-528.220911634,-450.1515,-345.151533333,-434.242533333,-491.212066667,-392.1212,-355.151466667,-412.727266667
212.92,-359.999866667,-374.137966667,-393.793133333,-411.588053333,-377.356266666,-265.402233333,-352.413866667,-397.241333333,-320.459733333,-280.2298,-332.6436
213.30,-717.083333333,-746.458333333,-769.583333332,-827.116013072,-738.541666667,-534.583333333,-714.166666667,-760.000000001,-648.333333334,-588.75,-674.583333333
213.68,6453.33333333,6690.0,6806.66666667,7572.39215686,6546.66666667,5036.66666667,6533.33333333,6730.0,5773.33333333,5430.0,6090.0
214.06,-12840.0,-13240.0,-13533.3333333,-15110.6143791,-13236.6666667,-10060.0,-12613.3333333,-13480.0,-11660.0,-10866.6666667,-12313.3333333
214.44,-945.000133332,-976.944333334,-997.777733333,-1148.48795059,-999.999900001,-756.9445,-938.333266665,-1032.77786667,-859.999933332,-799.444399999,-947.777666666
214.81,-458.787866667,-475.4545,-486.9696,-564.154441568,-484.2423,-342.727366667,-461.818133333,-509.090866667,-411.515133333,-376.666733333,-463.3334
215.19,-276.969866667,-265.454466666,-292.727333333,-345.555265621,-281.616133333,-215.353433333,-284.444333333,-296.767666667,-246.666666667,-220.202,-288.484733333
215.57,-256.274533333,-247.843033333,-274.3138,-319.775574118,-253.2353,-205.588333333,-257.4508,-263.725466667,-232.9412,-204.705733333,-269.6078
215.95,-168.550666667,-163.5508,-178.4058,-215.884065621,-169.057966667,-132.6812,-171.884066667,-176.956533334,-156.086933333,-128.260933333,-184.347933333
216.32,-177.878866667,-171.666633333,-186.666733333,-224.850910327,-172.197033333,-149.4697,-181.212133333,-185.454666667,-168.788,-146.5152,-191.9696
216.70,-147.581666667,-143.529433333,-150.718933333,-179.688475555,-142.287633333,-127.058833333,-141.307266667,-155.4248,-135.294066667,-119.215666666,-158.431466667
217.08,-101.53,-90.8743333334,-105.792333333,-121.282784314,-95.7376666667,-76.8852333333,-93.3333333335,-104.0436,-90.2732000001,-68.9617333333,-106.775933333
217.46,-134.305666667,-122.4999,-142.500133333,-157.022442614,-121.597166667,-94.8611000001,-125.1388,-133.7498,-121.805533333,-84.0278666665,-139.444533333
217.83,-210.4274,-193.0769,-216.068466667,-225.956067712,-182.820533333,-142.136766667,-199.316133333,-193.504266667,-190.940133333,-137.7778,-204.9572
218.21,-326.428533333,-305.833366667,-330.476133333,-346.044788235,-291.904833333,-243.452366667,-323.333266667,-304.047533333,-288.809466667,-230.476133333,-314.761933333
218.59,-309.2472,-306.1288,-312.043,-329.030629281,-293.763433333,-229.2475,-315.6988,-310.1076,-284.300933333,-233.333333333,-300.8602
218.97,-255.2632,-246.666766667,-251.7544,-269.953886275,-247.631633334,-186.7544,-268.070266667,-259.649066667,-229.8246,-200.5264,-243.859733333
219.34,-285.7142,-274.095166667,-273.523666667,-302.350803399,-271.428566667,-212.190433333,-292.952333333,-280.762,-251.809466667,-229.904866667,-269.142933333
219.72,-241.578933333,-216.403533333,-237.8948,-261.571253072,-225.7895,-171.491333333,-246.6666,-233.508866667,-209.298333333,-187.0176,-229.473733333
220.10,-313.1034,-280.459766667,-323.907933333,-355.587940131,-309.540366667,-229.655233333,-337.701066667,-317.701133333,-293.333266667,-258.850666667,-307.126466667
220.47,-176.9566,-164.420266667,-195.2174,-209.778911111,-186.5216,-143.260833333,-199.8552,-198.2608,-167.101533333,-159.710266667,-184.347866667
220.85,-143.7426,-136.842166667,-158.5964,-171.890770719,-148.888933333,-122.982566667,-160.350866667,-156.374266667,-131.9298,-132.982466667,-142.573133333
221.23,-78.7718666668,-79.3859666666,-92.1929999998,-105.401796079,-88.7280333333,-70.6578333334,-89.6489333333,-95.7894666668,-75.5262666667,-76.4912666667,-83.0700666667
221.61,-79.7402666666,-79.9999333333,-93.0736666665,-107.15841098,-89.2207333333,-70.3464333333,-87.9653333333,-98.5280666665,-80.4328666667,-79.2208,-84.1559333333
221.98,-49.6031999999,-50.5555666667,-66.7460666666,-76.2409430065,-59.6825666667,-43.2936,-56.0316,-61.9046666667,-53.3334,-46.8254,-53.0952000001
222.36,-53.1555999999,-57.3777333333,-76.6223333333,-81.1830755556,-65.4221333333,-48.5334000001,-56.6222666667,-69.0667333333,-62.0444666666,-52.5333333334,-59.7333999999
222.74,-55.1351999999,-58.1080666667,-80.0000666667,-81.7989338562,-69.1891666666,-48.1981666667,-58.1982000001,-74.5946666667,-63.6036,-57.0270666667,-58.0181333333
223.11,-44.8559333333,-50.9054,-63.0451333333,-69.2850018301,-57.9013,-40.9053666667,-49.0534,-62.7160666667,-49.2181333333,-46.4198,-47.5720666667
223.49,-19.5190666667,-25.8076,-36.0137333333,-37.1674088889,-26.5978333333,-18.3849,-24.0552,-29.3470666667,-20.4122666667,-16.22,-19.6563333333
223.87,-25.8065333334,-30.9319,-38.2796,-38.4696839216,-30.5735666667,-17.4911,-29.2472666667,-30.3226,-28.3870666667,-17.7060666667,-25.0178
224.24,-14.5397333333,-17.5873666667,-23.3016,-24.3171346405,-22.4446,-6.28566666668,-16.635,-20.0634666667,-16.7619333333,-9.46019999998,-16.2539333333
224.62,-24.6594666667,-25.9855666667,-34.8387333333,-30.7655884967,-33.9426,-14.552,-27.5269333333,-27.3116666667,-26.2366,-19.7848,-22.1505333333
225.00,-29.588,-30.4494333333,-40.2994666666,-34.2773772549,-38.4268,-18.9887,-31.9101333333,-27.94,-30.2621333333,-23.6705333333,-27.0413333333
225.38,-65.8825333333,-67.3530666666,-75.4902666667,-70.8315602614,-78.3333666666,-57.7451333333,-71.2746,-68.1372,-65.3922666667,-65.6862,-64.5098666666
225.75,-92.8735999999,-92.9885333334,-99.4252666666,-96.2548088888,-107.011466667,-83.5057666667,-102.183866667,-96.0920000001,-83.9079333335,-84.8276666667,-84.1379999999
226.13,-117.500133333,-118.4524,-125.476133333,-118.715760784,-130.8333,-112.142933333,-128.0952,-115.118933333,-108.095333333,-106.0714,-111.4286
226.51,-122.381,-131.4285,-137.738133333,-122.048015686,-132.143,-116.368966667,-130.714266667,-120.3572,-122.023733333,-114.8808,-121.9048
226.88,-188.9362,-191.4186,-202.269533333,-188.745431373,-195.5318,-173.333266667,-189.219933333,-186.950333333,-187.375933333,-182.4114,-192.624066667
227.26,-193.055666667,-193.472133333,-205.138866667,-198.465077908,-199.7918,-182.430633333,-187.639066667,-190.555666667,-187.916733333,-192.916466667,-193.611133333
227.64,-178.765466667,-174.876666667,-185.679,-180.235422745,-180.123466667,-165.8025,-168.394933333,-180.370466667,-171.728533333,-174.1976,-172.716
228.01,-179.096066667,-177.231766667,-184.406733333,-185.012027712,-181.751466667,-164.9717,-168.4746,-179.209066667,-170.282466666,-174.350333333,-173.8982
228.39,-176.5556,-173.777866667,-183.777666667,-183.890145882,-178.6666,-160.111066667,-167.888866667,-177.777733333,-165.7778,-172.111066667,-168.1112
228.76,-144.588733333,-141.2122,-145.367866667,-145.287842353,-141.947966667,-127.922233333,-138.528266667,-141.1256,-133.1602,-134.0258,-136.796466667
229.14,-99.9339333333,-100.098933333,-102.046266667,-101.834929673,-95.9405,-86.0067333333,-94.7854666667,-95.5116000001,-95.3135333332,-92.3432666667,-99.2078000001
229.52,-71.2499999999,-77.1726,-75.5357333333,-75.7526857516,-72.0238,-61.5773666667,-71.4881333333,-68.9285333333,-70.1785333333,-66.4286666667,-74.2856666666
229.89,-80.4984666666,-83.9252333333,-84.8597333333,-85.6771573857,-81.9626,-71.6509,-79.5638666667,-77.6324666667,-79.2524000001,-72.8349333333,-81.1215333332
230.27,-62.7869333333,-64.3716,-61.5301333333,-65.1269712418,-62.7594,-54.6175333333,-59.6174666667,-58.1966666667,-61.9673333333,-52.8962,-59.2896
230.65,-55.7182666667,-58.2114666667,-54.3632,-57.9701090196,-56.7751666667,-48.4553666667,-54.1464,-51.1654,-59.9458666667,-46.6125333333,-53.3876
231.02,-48.8172666667,-52.6613333333,-49.6774,-51.3940256209,-53.6827666667,-41.6667666667,-50.5376666667,-42.2580666667,-56.4517333333,-43.4946,-49.4085333333
231.40,-39.4486,-40.0501666666,-38.9976,-40.1897401307,-41.2531,-34.4362,-37.8447333333,-31.3284,-44.4611333333,-32.03,-40.752
231.78,-29.3246,-27.6904,-27.5381333333,-30.3734290196,-31.3072,-26.9717,-25.0544,-20.5227333333,-34.5098666667,-21.7428,-30.7190666667
232.15,-22.4051333333,-20.2952333334,-22.616,-26.1566352941,-27.0885666666,-22.7636,-17.2151333333,-15.6118666667,-28.1855333333,-18.0590666667,-24.3880666667
232.53,-21.9047333333,-17.4533666667,-21.9462666667,-26.6787192157,-27.2257333333,-23.1885,-18.4267333334,-16.6046,-27.909,-19.0476666667,-21.9047333333
232.90,-27.7018666667,-19.1924666667,-24.9689333333,-31.3262156863,-30.7246333333,-27.6812,-22.3188,-22.4844,-30.4762,-24.7618,-24.1406666667
233.28,-22.3292666667,-13.9357333333,-19.1165333333,-26.8865754249,-26.7471,-23.8756,-19.7990666667,-19.1968666667,-23.9760666667,-20.8434,-17.8716
233.66,-23.0452666667,-15.8025,-21.7284666667,-28.1732533333,-29.6296,-26.3580333333,-22.1398,-18.7242,-21.9342,-23.1688,-20.288
234.03,-20.9683333333,-15.5680333333,-19.2551333333,-25.7144339869,-26.8716,-24.1897666667,-21.4152,-17.0576,-17.5418666667,-20.9311333333,-19.8511333333
234.41,-29.8429333333,-22.8823,-25.9216,-34.3423396079,-31.8432,-34.8234333333,-29.0588666667,-25.5685333333,-24.3922,-27.7646666667,-28.1960666667
234.78,-22.6007333333,-16.7582666667,-18.7911333333,-26.9581252288,-24.1757666667,-24.6703,-24.0659333333,-20.4397333333,-18.5348,-22.5276,-22.271
235.16,-18.748,-14.5007666667,-13.7056,-20.4828230066,-19.9323,-19.3907666667,-21.7598,-16.9204666667,-14.0439333333,-18.0371333333,-19.5938666667
235.54,-17.6728,-13.6948333333,-11.6036666667,-16.5094177778,-18.0346333333,-16.4307666667,-20.4087333333,-14.1822,-12.3898,-15.4088,-17.9874
235.91,-14.0476,-10.2381666667,-6.90473333333,-10.3298321569,-14.0923,-12.4404333333,-16.5178666667,-9.28566666666,-7.47020000002,-11.1012666667,-13.3631333333
236.29,-15.9091333333,-11.9394333333,-9.27266666668,-11.0476002614,-15.8181333334,-13.7879333333,-18.0000666667,-10.3031333333,-9.06066666665,-11.9999333333,-15.5151333333
236.66,-12.0224,-8.5775,-6.27613333333,-6.7700454902,-10.8507333333,-9.40029999999,-11.9106666667,-4.76986666666,-5.60680000001,-8.36833333332,-12.1618666667
237.04,-10.4992666667,-7.59793333333,-6.45073333333,-5.81927424836,-9.01483333335,-7.98916666667,-11.444,-4.42653333334,-5.58706666666,-8.04306666666,-11.336
237.41,-9.29046666665,-3.58770000001,-4.5516,-3.97056862746,-6.27859999999,-5.3414,-8.08573333333,-2.75766666666,-2.19546666666,-5.03353333333,-7.65726666668
237.79,-6.2238,-1.6236,-3.5424,-1.72884941177,-4.5387,-3.0135,-4.9446,-1.2546,1.0824,-1.6974,-4.8954
238.17,-7.19799999999,-2.22216666666,-4.58933333335,-3.02078771242,-5.90583333334,-4.69806666667,-5.48313333334,-0.797199999992,0.676400000012,-1.25613333333,-4.63773333332
238.54,-5.41653333333,-0.671299999994,-3.7268,-1.65619816993,-4.24780000001,-2.83566666667,-3.14826666667,1.73620000001,2.40746666667,0.370333333334,-1.6436
238.92,-0.0224666666734,4.9269,0.269400000001,2.68421281045,1.81826666667,3.84956666666,2.19973333333,7.02593333333,7.81133333333,5.52193333334,4.21993333333
239.29,0.809933333333,4.99473333333,-0.103866666667,1.77971712418,1.37059999999,4.51719999999,3.26066666667,6.93653333333,7.1236,5.10906666667,2.84519999999
239.67,2.13793333333,6.05450000001,0.874533333334,2.48523816994,2.71126666666,4.51893333334,4.76206666667,7.7744,7.85226666666,5.71440000001,2.72106666667
240.04,-0.736600000001,4.09763333334,-1.01293333333,-0.340111633986,-0.736633333328,1.42713333333,0.847133333326,4.43826666666,5.13820000001,2.98339999999,-0.62613333334
240.42,-1.872,3.14456666667,-1.60926666667,-1.32865986928,-2.26593333334,-1.32996666667,-0.935933333334,2.57813333333,4.08866666667,1.6584,-2.21673333333
240.79,0.214133333333,4.20416666667,0.428333333334,0.514499869282,-1.0492,-0.813666666668,-0.156933333333,3.79733333333,5.29619999999,2.6838,-0.499733333326
241.17,2.04086666667,5.54730000001,3.19093333333,2.52793150327,0.772866666667,1.18740000001,1.608,5.6028,6.27086666667,4.2672,1.48433333333
241.54,3.97213333333,7.48246666667,5.81853333333,4.63492522876,2.33476666667,2.6302,3.56406666667,6.76326666667,7.69726666667,5.76493333333,3.4246
241.92,5.1756,9.06696666666,7.78259999999,6.06912784314,4.55036666667,3.77090000001,5.291,7.71533333333,9.14853333334,6.83993333333,4.47326666667
242.29,3.1052,7.08766666667,6.06140000001,3.99283816993,2.7148,1.39023333333,3.60533333333,5.80693333333,7.13146666667,4.67566666667,2.2368
242.67,3.4028,7.55433333334,6.61753333333,4.42604418301,3.86103333333,2.0654,4.2454,6.7648,7.89366666667,5.52133333333,3.14933333333
243.05,4.6112,8.71819999999,7.79199999999,5.73681176471,4.9042,3.7085,5.40840000001,8.01873333333,9.24580000001,6.76046666667,4.61906666667
243.42,5.67193333333,9.52166666666,8.39026666666,6.74118196078,5.91500000001,5.02286666667,6.57553333334,9.05073333333,10.1670666667,7.63853333334,5.96813333333
243.80,7.52426666667,11.2527,10.5742,8.66243764705,7.89706666667,7.99396666667,9.11253333333,10.6710666667,12.006,9.82846666666,8.24013333333
244.17,7.25766666666,10.9727333333,10.5649333333,8.56587790849,7.65063333333,8.1445,9.45019999999,10.3854,11.5452,9.50260000001,7.94613333334
244.55,7.1246,11.5164333333,10.8258,8.52944888887,7.97306666667,8.40833333334,9.30919999999,10.9085333333,11.7343333333,9.3544,7.97293333334
244.92,5.99466666667,10.3359,9.61546666666,7.34572496732,7.37210000001,7.61846666667,8.35393333333,10.2799333333,10.907,8.05533333334,6.74879999999
245.30,3.80226666667,8.36213333334,7.50353333333,4.99989620915,4.88103333332,5.44009999999,6.09653333334,8.25386666667,8.51366666667,6.18326666666,4.48053333333
245.67,3.80393333333,8.64243333333,7.9906,4.87167555556,4.54639999999,5.084,5.83346666667,8.23246666667,8.50139999999,6.14260000001,4.44206666666
246.05,4.04706666667,8.8536,8.71746666667,5.32223947713,4.30426666667,4.89413333333,5.65046666667,8.40893333333,8.38473333334,5.95886666667,4.34366666667
246.42,4.49,9.42956666667,9.41653333334,5.84498091503,4.76343333334,5.03696666667,5.73086666667,8.90120000001,8.49626666667,6.32486666667,4.4902
246.79,4.73553333333,9.71126666667,9.92826666667,6.3794888889,5.00113333334,5.04963333333,5.98766666667,9.16613333333,8.89826666667,6.81913333333,4.61073333333
247.17,4.45426666667,9.80063333334,9.9244,6.28030875818,5.03993333334,4.6559,5.82706666666,9.25280000001,8.66073333333,6.64566666666,4.299
247.54,5.2128,10.5772333333,10.6940666667,6.90521699346,6.09146666667,5.28093333333,6.41,10.0952666667,9.516,7.28853333334,4.79693333333
247.92,5.32513333333,10.6615666667,10.7905333333,7.02520104575,6.1065,5.28286666667,6.37553333333,10.0274666667,9.58166666667,7.29686666666,4.7798
248.29,5.3826,10.798,11.0519333333,7.27153516341,6.23683333333,5.2431,6.52886666667,10.0980666667,9.71353333333,7.62060000001,4.86026666667
248.67,5.87153333333,11.3329666667,11.6702,7.98565594772,6.76683333333,5.62743333333,7.20640000001,10.4848666667,10.3246666667,7.96493333333,5.48513333333
249.04,5.75493333333,11.2117333333,11.7568666667,8.1701524183,6.85283333333,5.62026666667,7.21366666667,10.4806666667,10.3285333333,7.95819999999,5.40926666667
249.42,5.7454,11.1009333333,11.6485333333,8.12669254901,6.95163333333,5.52533333333,7.51926666666,10.3840666667,10.3838666667,8.1374,5.53533333333
249.79,4.358,9.5392,10.161,6.85398457517,5.54806666666,4.085,6.4876,9.217,8.97540000001,6.75173333333,4.282
