wavelength,Back_LanAurf,Belly_LanAurf,Breast_LanAurf,Crissum_LanAurf,Crown_LanAurf,DorTail_LanAurf,Patch10_LanAurf,Patch11_LanAurf,Rump_LanAurf,Throat_LanAurf,WingTip_LanAurf
838.37,2.4444,33.0740666667,27.7037,24.6389333333,1.01846666667,13.0000666667,7.75000000001,17.8704666667,11.0371333333,15.074,9.28699999999
838.67,1.9724,33.0108666666,27.4395333333,24.6372666667,0.464666666665,12.641,6.9796,18.1032666666,10.9436,14.1584666667,8.79093333334
838.97,-0.352933333335,31.0098,25.0881666667,22.4901333333,-2.25486666667,10.7548666667,3.9608,15.8333333333,8.63733333333,11.2842666667,6.1274
839.27,0.106933333333,31.4285333333,25.3985666667,22.7016,-2.00206666667,11.4577333333,4.36346666667,16.2003333333,8.81446666668,11.3994666667,6.32653333333
839.57,1.7186,32.2380666667,26.4116666667,23.8621333333,-0.755400000001,12.6252,5.9962,17.8470666667,10.4532666667,12.984,7.62033333334
839.87,3.07833333333,33.0832,26.8383,24.3208666667,0.0647999999994,13.4909333333,7.13953333333,18.9707333333,11.8126,14.3161333333,8.28926666666
840.17,4.19746666667,33.8181333333,27.0781,25.0844666666,0.914399999998,14.6592666666,8.11146666666,20.3109333333,12.5652666667,15.2353333333,9.42840000001
840.47,5.06113333333,33.9864666667,27.3741333333,25.4058666667,1.86853333333,15.0386666667,8.8164,20.5713333333,13.034,15.5284666667,9.77773333332
840.77,3.0,32.1297333333,25.0787666667,23.2315333333,-0.805666666665,13.3519333333,6.89813333333,18.7685333333,10.7129333333,13.7314666667,7.70373333333
841.07,4.46346666667,33.5518,26.0445333333,25.0427333333,0.6744,14.9762,8.45199999999,19.8480666667,12.2033333333,15.1852,9.13573333334
841.37,3.72106666667,32.9306666667,25.1497,24.3988,-0.716733333334,14.5704,7.82533333335,19.0083333333,11.8017333333,14.4918,8.75806666668
841.67,6.15153333333,34.1853333333,26.5528666667,25.9039333333,1.12926666667,16.7508666667,9.93566666666,20.2179333333,13.8682666667,16.0870666667,10.6291333333
841.97,4.27126666667,33.3758,25.1298333333,24.2396,-0.890399999999,15.6332666667,8.45786666667,17.9651333333,12.1674,14.3932,8.61693333333
842.27,4.87593333333,33.4628666667,24.8866666667,24.4874,-0.021533333334,16.397,8.84573333333,17.9611333333,12.5674,14.9514666667,9.21246666668
842.57,3.28753333334,32.0961333333,23.0411666667,22.8866666667,-1.21426666667,15.0171333333,6.93013333333,16.3918,11.8326666667,13.2302,7.36546666666
842.87,2.40913333333,30.5784,22.0394666667,21.586,-1.5742,14.4186,6.23733333332,14.7287333333,10.4949333333,12.2123333333,6.3924
843.17,0.903333333332,29.3384,21.3804333333,20.6234,-2.39173333333,13.9567333333,4.96186666667,12.8372666667,9.31286666667,10.9288666667,5.05093333333
843.47,-2.36433333333,27.2165333333,19.0104333333,17.9106,-5.512,11.4502,1.44326666666,9.08593333335,6.61160000001,7.99993333334,1.402
843.77,-5.37686666666,24.6957333333,15.8694,15.5942666667,-8.39119999999,9.53626666668,-1.43486666667,5.49273333333,4.23186666667,5.20286666666,-1.6812
844.07,-5.59333333334,23.9758,15.0868666667,15.6916666666,-7.93660000001,9.73546666668,-1.5722,4.5048,3.83959999999,4.58059999999,-2.26773333333
844.37,-6.16086666666,22.7127333333,14.5596666667,14.0843333333,-8.29120000001,8.76640000001,-2.57466666667,3.31026666667,2.74320000001,3.17226666667,-3.27966666667
844.67,-4.5972,24.3286666667,16.9431,15.6240666667,-6.47713333333,11.1216,-0.821466666666,5.13433333333,3.90193333334,4.37606666667,-1.97473333333
844.97,-4.3074,25.0672666666,17.7751,16.0410666667,-5.574,11.813,0.443266666667,6.58753333333,4.798,5.41573333334,-1.631
845.27,-2.30420000001,25.0537333333,18.9324333333,17.788,-3.99386666667,13.4562666667,2.54993333333,9.37013333334,6.34400000001,7.41933333332,0.6298
845.57,-1.78293333333,24.8526666667,19.7984333333,18.0930666667,-3.6434,13.3178,3.4574,10.1394666667,7.25593333333,7.64346666667,1.02326666667
845.87,-1.5962,23.5992666667,20.3442,18.8106666667,-4.24093333333,13.0674,3.61493333333,10.5321333333,6.63533333334,7.88720000001,1.43966666667
846.17,-2.93973333333,22.1204,18.8594,18.4256,-5.36553333334,11.9357333333,2.20066666667,9.34926666668,5.25306666667,6.18466666667,-0.0322000000006
846.47,-3.67080000001,21.3498,17.9422333333,17.7940666667,-6.71593333333,11.6379333333,1.7118,9.21819999999,4.09893333334,5.44853333333,-0.3292
846.77,-2.84999999999,20.9666666667,18.625,18.6,-7.21666666667,12.1666666667,2.38333333334,9.44999999999,4.1,5.10000000001,0.53333333333
847.07,-1.44146666667,20.7535333333,19.607,19.3776,-5.94593333333,12.9729333333,3.68546666667,11.6298,4.83213333334,5.83126666667,1.98193333333
847.37,-1.0192,22.0218,20.3591,19.4319333333,-5.88146666666,12.9992,3.7928,12.7317333333,5.31320000001,5.96493333333,2.60646666667
847.67,-0.663333333333,22.4150666667,21.0119333333,20.0509333333,-5.73126666667,13.6564666666,4.82993333334,14.2687333333,6.76866666667,7.2618,3.35046666666
847.97,-2.10793333333,20.4283333334,18.4831333333,18.0462,-7.38646666667,11.3624666667,2.96493333333,12.6993333333,5.32993333334,6.01533333333,2.485
848.26,-4.69,18.796,16.1185666666,16.4598666667,-9.46993333333,9.1644,-0.3234,9.52373333334,2.69546666667,3.88159999999,0.413266666666
848.56,-7.2068,16.9088,13.0727333333,13.2962,-11.6014,6.27546666667,-4.4506,5.99626666666,-0.726333333338,0.409599999993,-2.40226666667
848.86,-10.097,14.7676,9.66090000001,10.8333333333,-14.9224666667,4.47666666666,-7.71313333334,3.72106666667,-4.53486666665,-2.0156,-5.6202
849.16,-11.4566666666,14.6628,7.908,9.26693333333,-16.4613333333,4.39886666665,-8.66079999999,2.38513333334,-5.35686666667,-3.20640000001,-7.15540000001
849.46,-12.1695333333,15.1282,7.66280000001,8.28400000001,-17.0807333333,4.02366666667,-8.95479999999,2.01186666667,-5.06906666667,-3.17559999999,-7.81060000001
849.76,-10.7917333333,15.6402666667,8.82690000001,8.48493333335,-16.1681333333,4.47700000001,-8.23066666665,3.32346666666,-3.75366666667,-3.06959999999,-7.93746666667
850.06,-12.8742,13.5728666666,7.02589999999,6.62679999999,-17.6846,2.43506666666,-9.32133333333,1.956,-5.34926666666,-4.27160000001,-9.62086666667
850.36,-12.2828666667,14.9091333333,8.4544,7.55546666665,-16.5051333333,2.78779999999,-9.11106666667,2.42446666666,-4.10113333333,-3.21213333334,-8.505
850.65,-12.5128,15.3436666667,9.37436666667,7.71266666667,-16.3898,2.89233333334,-8.28713333333,2.78979999999,-5.47693333333,-2.48206666667,-8.84106666667
850.95,-17.1252,12.1873333333,5.12483333333,3.35413333334,-21.3960666667,-1.06246666667,-13.0418,-0.833333333335,-10.6043333333,-7.06273333333,-13.3126
851.25,-16.4539333333,13.4348,5.00503333333,4.33653333333,-20.2836,-0.952266666678,-12.9686666667,-0.2228,-10.0101333333,-6.24106666666,-13.5968
851.55,-15.3770666667,13.2342,5.53586666667,4.32533333333,-19.6625333333,-0.83346666666,-12.4007333333,0.972133333332,-9.54366666667,-5.75406666667,-13.6508
851.85,-13.5476666667,14.8148666667,7.46593333334,6.31579999999,-17.7388,0.779733333347,-10.2729333333,3.23593333334,-7.2904,-3.2164,-11.3645333333
852.15,-10.3518666667,16.5741333333,10.0368666667,8.2962,-13.6480666667,2.85193333333,-7.33333333333,4.72226666667,-3.7222,-0.981533333334,-7.55546666668
852.45,-7.06193333333,18.1312666667,11.9137,10.1168,-10.4582666667,3.55806666667,-4.4924,6.45113333333,-1.13206666667,1.27573333333,-4.13293333333
852.74,-5.88566666667,18.9826,12.743,11.4803333333,-10.6993333333,4.10546666667,-4.19600000001,7.79300000001,-0.490466666666,2.03440000001,-2.83373333334
853.04,-7.15633333334,19.3786,12.1845,11.7326,-11.2617333333,3.31453333335,-4.51973333334,6.59126666667,-1.5068,2.05286666667,-2.65533333333
853.34,-4.49313333333,22.0822,13.5709,13.8995333333,-7.45213333333,6.79453333332,-2.73973333333,9.29686666668,0.967933333327,4.93146666667,-0.584399999998
853.64,-4.75413333332,22.1856666667,11.9672,13.4062,-8.79786666667,6.32053333333,-3.20586666666,7.86893333334,0.309600000001,4.86333333333,-2.11293333333
853.94,-2.50006666667,23.0978,13.0254666667,15.1449333333,-7.71733333333,7.91680000001,-1.66666666667,8.47819999999,2.42746666666,6.34046666668,-0.815266666666
854.23,0.706533333333,25.2174,16.3224,17.5363333333,-5.00000000001,10.0544666667,0.579800000001,9.54713333335,5.18113333333,9.2572,1.32246666667
854.53,0.859,25.1542,17.1615333333,17.3668666667,-5.37826666667,10.4762666667,0.915066666668,9.43046666667,4.85513333334,9.43046666665,1.2698
854.83,-1.88786666667,22.9300666667,15.6933333333,15.4769333333,-8.08266666667,9.10526666665,-1.51426666667,7.59086666666,2.61553333334,7.74833333333,-0.865133333326
855.13,-4.22913333333,21.3126,14.9064,13.1876,-10.1667333333,6.9376,-4.10406666666,5.81240000001,0.72913333334,5.64600000001,-3.1666
855.43,-1.56879999999,22.3736666667,16.2951,14.5923333334,-8.3798,8.9164,-2.00213333333,7.55426666666,2.82759999999,7.01759999999,-1.94013333333
855.72,-3.60300000001,21.7476666667,15.8467666667,14.9729333333,-9.81646666667,9.25560000001,-4.0346,7.61593333333,2.09273333334,5.9116,-3.45186666667
856.02,-3.3444,21.6722,16.2926333333,15.2034666666,-9.43893333335,9.39493333331,-3.82853333333,7.89873333332,3.27826666667,6.35873333334,-3.03639999999
856.32,-2.9654,20.4328,15.1299333333,14.5454666667,-9.87013333331,8.52813333335,-3.78793333333,8.26846666667,3.72300000001,6.25546666667,-3.72293333334
856.62,-5.36799999999,19.3940666667,14.0043666667,12.6623333333,-11.7099333333,5.56273333334,-4.28566666666,5.84406666666,2.8354,4.37220000001,-4.80526666667
856.91,-7.02826666667,18.6892,14.1809,10.7119333333,-11.8416,4.58759999999,-5.85313333333,6.37286666667,2.62146666666,3.75146666667,-6.46346666666
857.21,-7.12126666666,17.8786666667,13.8637333333,10.4114,-10.9090666667,4.76193333334,-6.06066666667,7.79220000001,3.61466666667,3.57146666667,-5.77920000001
857.51,-5.32486666666,19.0985333333,13.7423,12.4738666667,-9.07753333335,7.0858,-4.2768,8.93079999999,6.24726666666,4.5912,-3.1446
857.81,-4.98446666666,18.7282666667,13.8974,12.5539333333,-7.7128,8.0616,-3.85646666667,8.636,8.20506666666,5.29239999999,-2.01026666667
858.10,-1.67173333333,21.9368,15.627,14.9642666667,-5.91233333334,10.6013333333,-1.32513333333,9.86753333333,11.2334666667,6.80946666667,1.22313333333
858.40,1.91593333334,24.0663333333,17.2141333333,18.1427333333,-3.49953333333,14.2522666667,2.131,11.5348666667,14.3304,9.79473333334,4.55533333333
858.70,1.20473333334,23.7952,17.6305333333,19.0160666667,-4.41773333333,13.9358666667,0.803266666667,11.9678,13.5943333333,10.1004,4.81933333333
858.99,0.906466666654,22.3765333333,16.415,17.7242,-5.29706666667,12.1249333333,0.2216,10.8158666666,11.0977333333,9.36559999999,4.39073333333
859.29,-1.27179999999,21.3744666667,15.036,16.123,-6.56406666665,11.0974,-0.86153333334,9.33353333335,9.3334,7.85646666667,2.68713333333
859.59,-3.74026666667,21.4960666667,15.4786,16.1496,-7.94273333332,9.90093333334,-2.94819999999,7.10673333334,7.72266666667,6.42473333333,2.79433333334
859.89,-1.672,20.8686666667,16.3952,17.2204,-7.75240000001,10.4016666667,-3.34419999999,7.49186666667,7.53533333333,7.36153333334,3.88706666667
860.18,-0.174866666666,20.4808,16.5356,19.3006,-7.99999999999,11.1693333333,-2.18586666667,7.21313333334,7.21313333333,8.2186,5.94539999999
860.48,-0.69213333334,19.8154666667,15.1902,18.5466666667,-9.0426,9.43480000001,-3.1604,5.42100000001,6.62053333334,7.40486666667,5.28246666667
860.78,0.139133333326,19.3728,15.7840333333,17.6539333333,-8.52506666665,8.89659999999,-1.6492,6.48086666666,6.20193333333,7.29386666667,5.15686666668
861.07,4.45186666667,23.3556666667,20.0334666667,21.633,-3.98213333333,12.8636,4.22833333333,12.6399333333,10.2236666667,10.5145333333,9.01553333333
861.37,4.00000000001,22.5792,19.5081666667,22.3825333334,-1.96726666665,12.3498666667,5.552,13.7486,9.94546666666,11.3225333333,8.65580000001
861.67,-0.284733333332,19.3830666667,16.1802666667,19.2883333333,-6.09720000001,7.47326666667,1.39986666666,11.0557333333,6.02613333333,6.88019999999,4.08066666666
861.96,-5.06253333333,16.8921333333,11.6416333333,15.7894666667,-10.2506,3.85973333334,-3.233,7.19306666667,2.48119999999,2.9072,-0.375866666667
862.26,-4.05566666667,20.3295333333,13.6882333333,16.9074666667,-8.69453333333,7.14819999999,-0.912600000005,9.45500000001,6.05833333334,5.1712,0.735066666665
862.56,-3.58966666667,21.0256,14.5512333333,16.4359333333,-8.35899999999,8.25646666667,-0.153866666658,9.38460000001,6.20513333334,5.51273333333,0.974266666666
862.85,-5.73239999999,17.9293333333,11.0733,13.2829333333,-11.0606666667,7.29786666667,-3.08073333333,6.84346666667,4.16660000001,3.7626,-2.92926666667
863.15,-7.49346666665,17.6227333333,11.7055333333,12.2998,-11.3178666667,7.02846666666,-3.64333333333,6.46,3.17820000001,2.11873333333,-4.2894
863.45,-7.5128,19.0256,13.2308333333,12.0256,-9.87173333333,8.1282,-3.66653333333,7.66666666667,4.33346666666,0.79493333334,-4.15373333333
863.74,-6.23193333333,19.1304666667,14.3478666667,12.3187333333,-7.99520000001,9.63773333333,-2.29473333333,9.22713333333,5.02406666667,1.88406666667,-2.85033333333
864.04,-7.90320000001,19.3939333333,13.8424666667,11.8787333333,-8.58186666666,9.38186666668,-3.87866666667,9.04253333333,4.53346666666,1.74533333333,-3.6848
864.33,-11.077,18.0512666667,11.5000666667,10.0768,-10.6152666667,6.82046666665,-7.43593333333,5.17960000001,0.9488,0.410266666674,-6.17953333333
864.63,-9.93613333333,19.2592666667,12.8991666667,10.2682666667,-9.65526666665,7.07533333335,-6.97313333334,5.84940000001,1.25146666667,1.3282,-4.75086666667
864.93,-1.232,24.5104666667,19.7029666667,16.1276,-0.286000000008,13.6414666667,2.83833333333,12.7832666667,8.95480000001,9.417,3.52033333333
865.22,3.47646666668,27.7914,23.8446,19.5705333333,4.19226666667,17.4234,8.36393333333,16.4417333333,13.4764666667,13.7832,8.4254
865.52,4.78473333334,28.1882666667,24.2043,19.5395333333,5.36526666667,17.0972,9.42953333333,16.2562666667,13.3734,14.3142666667,9.08913333333
865.81,7.01046666668,29.0926666667,23.9063666667,21.0315333334,7.23973333333,17.6504666667,10.2004,17.5930666667,14.1357333333,15.3199333333,10.7356
866.11,9.53706666668,30.6666,25.4814666667,23.0924666667,9.27786666666,19.6295333333,12.5925333333,19.9814666667,15.7221333333,17.2222666667,12.3519333333
866.41,10.3494,33.6354666667,26.5438,25.4768666667,10.3871333333,22.7006666667,15.0707333333,22.2473333333,18.187,19.0178666667,14.1643333333
866.70,9.32940000001,33.0572,25.503,24.5759333333,8.87566666667,22.3866,14.6942,21.1636,17.0807333333,19.211,12.3471333333
867.00,8.56546666668,34.0556666667,26.3778,24.8709333333,8.62746666666,23.3023333333,14.5511333333,20.4332666667,17.3581333333,18.4521333333,11.0216
867.29,8.46153333334,34.7862,27.6816333333,26.0896666667,9.01706666667,23.8034,14.7648666666,20.6197333333,17.6068666667,18.6539333333,11.3674666667
867.59,7.63133333334,33.3119333333,26.6453666667,26.1092,6.85959999999,22.5723333333,13.4619333333,20.3858,16.7844666667,17.2776,10.6751333333
867.88,9.36813333333,36.427,29.1285666667,28.3008,8.27893333331,25.207,15.8822666667,23.4204,19.4119333333,18.9976666667,12.5490666667
868.18,6.76086666667,36.9374,28.2331,27.9151333333,5.65373333332,23.8634,13.1213333333,21.1308666667,17.5028666667,17.3143333333,9.72913333333
868.48,4.077,36.154,27.4744,26.2563333333,3.02553333333,21.8974,11.5640666667,19.3333333333,14.0256666667,15.0000666667,6.17953333333
868.77,4.17326666666,36.2468666667,27.7953,27.6377333333,2.20480000001,22.2047333333,11.2598,19.4488666667,14.2784,14.357,5.72173333334
869.07,0.909066666673,34.5178,27.6584,26.4738,-1.43246666667,19.6142666667,9.64193333333,17.7409333333,12.0108666667,11.9284,1.8458
869.36,0.567399999998,35.1772666667,29.9858333333,26.2126666667,-1.78719999999,18.383,10.9503333334,17.3900666667,11.376,11.5745333333,1.95740000001
869.66,-1.04519999999,31.1864,27.274,21.7514,-3.95486666667,12.4295333333,6.46886666667,13.6722666667,8.07893333333,8.41813333332,-2.00566666666
869.95,0.6154,31.0256,27.1154,22.5642,-1.15393333333,12.3076,7.48720000001,15.6153333333,9.71800000001,10.2307333333,1.0258
870.25,-2.53959999999,29.5238666666,24.7883333333,21.6666,-4.52380000001,9.23280000001,4.70906666667,13.2538666667,7.32800000001,9.57673333333,-1.05813333333
870.54,-6.96853333333,24.8561333333,19.7393666667,16.4059333334,-10.8366666667,3.70373333333,-0.905266666667,6.50213333334,0.658333333328,4.52680000001,-6.25513333334
870.84,-9.03120000001,25.0711333333,18.6039333333,13.7893333333,-11.9089333333,1.99426666667,-2.07973333333,4.33060000001,-1.76633333335,3.39020000001,-8.06279999999
871.13,-10.1424666667,22.3645333333,16.6808666667,11.4529333333,-14.302,0.057,-4.8718,1.73786666667,-3.64653333333,2.10820000001,-10.0855333333
871.43,-10.6277333333,20.3068,14.2678,9.1214,-15.8718,-0.25106666666,-4.90933333332,1.4784,-4.99299999999,1.03206666667,-10.6276
871.72,-12.8850666667,18.4315333333,11.8627333333,6.80666666667,-17.8991333333,-2.77313333333,-8.06733333333,0.92433333334,-5.32226666667,0.392133333346,-13.1933333333
872.02,-20.5037333333,14.1037333333,7.7629,0.533266666666,-24.8296,-8.62233333335,-14.726,-4.23720000001,-11.3778,-5.12593333333,-19.7926666667
872.31,-28.0364666667,9.71086666667,1.58300000001,-5.997,-31.0806666667,-12.9072666667,-21.7047333333,-10.7763333333,-16.9864,-10.0153333333,-24.14
872.61,-21.262,12.6747333333,4.63656666667,-1.15233333334,-23.9231333333,-7.29753333334,-17.5308666667,-5.54186666667,-10.6995333333,-5.56920000001,-17.7777333333
872.90,-17.8133333333,13.8133333333,5.64,1.36000000001,-21.68,-4.85333333334,-15.2266666667,-2.50666666666,-8.00000000001,-3.30666666667,-14.0266666667
873.20,-16.9987333333,13.9176,6.09566666666,1.88573333333,-21.4077333333,-5.28566666669,-15.0331333334,-3.74520000001,-7.70253333334,-3.55913333335,-13.1207333333
873.49,-17.3762,12.4766,5.91710000001,0.455200000001,-21.6332,-7.06813333333,-16.198,-3.93573333334,-9.90633333333,-5.19393333333,-12.6104666667
873.79,-17.4666666667,14.24,6.28,0.693333333332,-20.1333333333,-6.21333333333,-14.8266666667,-1.97333333334,-8.39999999999,-5.2,-11.44
874.08,-17.12,14.4533333333,7.02666666667,0.613333333334,-20.1333333333,-5.94666666665,-14.7466666667,-1.25333333335,-6.64000000001,-5.68,-12.0266666667
874.37,-25.2662,9.01953333333,1.19046666666,-4.93,-25.294,-12.5210666667,-20.3081333333,-7.703,-12.4371333333,-12.2968,-17.8150666667
874.67,-26.5808,8.15453333333,0.686566666674,-4.77826666666,-25.3504666667,-14.6782,-22.2031333333,-8.46940000001,-14.4778666667,-13.5050666667,-19.113
874.96,-61.9047333333,-12.3809333333,-9.28583333333,-27.1428666667,-52.8570666667,-50.0,-55.7142666667,-31.4286,-56.1904666667,-42.3809333333,-39.0475333334
875.26,-68.4444666667,-2.22226666668,-28.0000666667,-46.2222,-63.1111333334,-41.7776666667,-54.2222666667,-44.0,-52.4444,-59.5556,-43.5555333334
875.55,-6.03180000001,34.2857333333,27.4604333334,12.6984,-6.66666666666,6.34919999999,6.66666680001e-05,15.5555333333,15.5556666667,3.49200000001,2.53966666667
875.85,-98.0953333334,-40.0,-54.5238,-52.8572,-69.0476,-70.9522666667,-64.2857333333,-65.2379333333,-62.3808666667,-69.5237333334,-67.6191333333
876.14,-30.8772666667,0.701666666666,-11.0527666667,-5.96486666667,-23.1578,-29.4736666667,-25.6140666667,-14.7369333333,-33.6842666667,-20.3509333333,-36.1403333333
