wavelength,Back_EmbLonf,Belly_EmbLonf,Breast_EmbLonf,Crissum_EmbLonf,Crown_EmbLonf,DorTail_EmbLonf,Patch10_EmbLonf,Rump_EmbLonf,Throat_EmbLonf,WingTip_EmbLonf
796.70,18.5115,51.813,28.8803333333,27.783,20.6106666666,18.65475,25.175,21.6603333333,46.7396666667,20.3401666666
797.01,19.7555,53.0418333333,30.762,28.9276666666,22.2013333333,19.68475,26.6226666666,22.9068333334,48.1496666667,21.8248333333
797.32,20.1613333334,53.542,31.3725,29.2061666666,22.2171666667,19.7345,26.8186666666,22.6281666666,48.5293333333,21.9321666666
797.63,20.3555,54.3256666666,31.9293333334,29.4971666667,20.9598333333,19.3195,26.3631666667,22.3475,49.2326666667,21.3678333333
797.93,20.9285,55.4181666666,34.0766666666,30.8723333333,21.7376666667,19.9205,27.1226666667,23.1085,49.8513333333,21.5891666667
798.24,19.88,54.1123333334,33.8828333333,30.02,20.8458333334,19.50575,27.1395,23.2101666667,48.9845,21.1618333333
798.55,19.5858333333,54.4298333334,34.267,30.1426666667,20.5193333333,20.1885,27.6306666667,23.4046666667,49.4738333334,21.249
798.85,19.1851666667,54.3021666667,34.2601666667,29.7306666667,19.7798333333,19.72725,27.6321666667,23.4871666666,49.7551666666,22.158
799.16,19.3845,55.1835,33.8733333333,29.7696666667,19.6365,19.6005,27.502,23.02,49.964,23.29
799.47,19.8931666667,56.1948333334,35.527,30.6046666666,19.1555,20.07725,28.5768333333,23.3223333334,50.7928333333,23.2115
799.78,20.0296666667,56.1531666667,36.3266666666,30.2475,19.1796666667,20.48225,27.2915,22.7271666666,49.6858333334,22.8196666667
800.08,21.349,57.2648333333,37.5885,31.8098333333,20.8845,21.8505,27.945,23.6903333334,49.8885,23.0396666666
800.39,20.7078333334,57.5408333334,36.9875,31.1676666666,20.5721666667,21.6645,26.8753333333,23.3566666667,49.8258333334,22.448
800.70,20.6431666666,56.9008333334,36.7056666667,30.5068333333,19.844,21.4035,26.6665,23.5086666667,49.4933333334,21.8321666666
801.00,20.2768333333,57.4808333333,36.1813333333,29.5426666667,19.655,20.307,26.6545,23.205,49.5388333333,22.3023333333
801.31,19.0476666666,57.102,34.9548333333,27.7915,18.2883333333,19.8275,25.6156666667,21.8596666666,49.0558333333,22.8451666667
801.62,19.7878333333,58.2811666666,35.414,28.5895,19.0178333333,20.28725,26.3003333334,22.4093333333,49.8545,23.6581666667
801.92,20.6096666666,60.7416666667,36.6371666667,29.3476666666,20.6096666666,20.17275,27.0673333333,23.6998333333,51.3426666667,25.7246666667
802.23,19.3843333333,60.2546666666,37.134,28.9598333333,20.7645,20.382,27.346,23.397,50.0848333334,25.605
802.54,18.953,59.8931666667,37.372,28.8033333333,20.5556666667,20.609,26.8805,22.7136666667,49.9358333333,24.5085
802.84,18.052,59.4841666666,37.0631666667,27.8771666666,20.8651666666,19.789,26.2148333334,22.1655,49.2753333334,25.064
803.15,17.7821666666,57.9576666666,35.4783333333,26.4695,19.691,18.95125,25.6115,21.1713333333,48.4983333334,25.0323333334
803.46,17.1405,57.795,34.4963333334,25.8828333333,19.2288333334,17.70025,25.1291666667,20.6503333333,48.0405,24.7416666666
803.76,16.9443333333,56.7861666667,33.4823333333,25.9921666667,18.5231666666,16.9975,24.7973333334,20.6361666666,46.5643333333,24.178
804.07,17.439,58.0436666666,34.5776666667,27.1556666666,20.4633333334,17.696,25.8688333334,21.214,47.4046666667,26.5551666666
804.38,17.8348333334,56.4663333333,35.0646666666,28.223,21.7355,18.27275,26.0116666667,21.8186666667,46.7876666666,26.3035
804.68,16.4761666666,55.7105,33.5023333333,27.4958333333,21.066,16.40225,24.5135,21.2141666667,46.4255,25.4231666667
804.99,16.0541666666,54.5415,31.876,26.4681666667,20.3208333334,14.73375,23.849,20.0888333333,45.564,24.0808333334
805.30,15.1856666667,52.0858333333,31.2891666667,25.4693333333,18.7108333333,12.92225,23.0076666666,18.7943333334,44.2218333334,21.9236666666
805.60,15.859,52.0703333333,31.2423333334,25.5073333333,18.5921666667,12.79475,22.919,18.4473333334,44.6586666666,21.2215
805.91,17.6445,53.7866666666,33.9573333334,27.3825,20.8696666667,14.794,24.9065,19.954,46.5668333333,23.8033333334
806.21,17.2673333333,53.8826666666,32.69,27.2415,20.1416666667,14.2855,24.1098333334,19.0905,46.4176666666,21.9435
806.52,16.8601666666,53.2258333333,32.3655,26.774,19.8495,12.7095,23.8923333333,18.5376666666,46.2365,19.5696666667
806.83,18.0843333333,53.3075,34.3213333333,28.2001666666,20.8118333334,13.62775,25.258,19.4803333333,46.9501666666,21.0481666667
807.13,18.7203333333,54.1938333333,37.1598333333,29.1613333334,22.46,14.62375,26.3725,19.6715,48.8976666667,22.049
807.44,18.3511666667,54.7871666667,36.813,29.1445,21.9636666667,13.59725,25.9973333333,19.6806666666,49.4238333334,20.2791666666
807.74,19.3505,56.2698333333,37.5731666666,29.9051666667,22.5981666667,14.31,27.289,20.2526666667,50.2706666667,19.824
808.05,19.4078333333,54.4736666667,38.3331666667,29.759,21.7325,15.0985,27.5438333334,20.5921666667,48.4648333334,18.9691666667
808.35,18.0443333334,54.5618333333,38.3015,29.2908333334,21.0253333333,14.397,26.739,19.3541666667,48.7353333333,18.8123333334
808.66,16.9468333333,55.042,37.8616666666,28.7818333333,20.635,14.426,26.0736666667,19.4211666667,49.3231666667,18.5576666667
808.97,16.3596666666,54.5798333333,37.9366666666,28.4231666667,20.916,14.4475,25.5901666666,19.6413333333,49.3626666667,18.2955
809.27,14.1738333334,52.3743333333,35.3038333333,26.2583333333,17.8775,11.75225,23.6228333334,18.0675,46.7235,16.8568333334
809.58,14.8883333334,53.082,37.4111666667,27.027,19.3931666666,13.05125,25.557,19.7488333333,47.2973333333,18.421
809.88,14.9415,54.9076666667,39.2371666666,28.4015,20.5296666667,14.978,26.2876666667,20.9185,48.3723333333,21.55
810.19,12.1881666666,53.1298333333,36.9468333333,24.9363333333,16.8701666667,12.06125,23.1298333333,18.2953333334,46.616,19.1348333334
810.49,12.0483333334,53.6893333333,35.5265,25.0773333333,15.8153333333,11.99675,23.6325,18.524,46.9815,19.2206666667
810.80,10.5823333333,52.808,34.9975,23.609,15.2105,12.1295,22.725,17.1088333333,46.1,19.345
811.10,7.83516666667,52.0193333333,34.114,22.1323333333,13.1393333333,10.501,21.7016666667,16.209,45.3151666667,19.6285
811.41,6.2115,53.1198333333,33.0241666667,22.2596666666,12.8443333334,9.48575,20.2925,15.0086666667,45.9246666666,18.2405
811.71,7.76283333333,54.8693333333,35.8098333333,24.4851666667,14.051,11.728,22.3985,17.8353333333,47.3566666667,19.811
812.02,9.66083333332,56.0755,37.6301666666,25.2875,14.5866666667,13.2595,22.9613333333,18.1995,47.3455,20.7993333333
812.32,8.817,55.4725,36.6225,24.931,13.5433333334,12.645,23.3555,17.496,46.462,19.4031666667
812.63,8.76899999999,55.6771666667,36.7058333334,24.9018333333,14.053,12.9425,23.3556666667,17.6783333334,46.7678333333,17.9313333334
812.93,8.39049999998,55.1656666666,36.1016666667,24.0296666667,12.0433333334,11.34425,23.0595,16.2956666666,46.7181666666,18.322
813.24,7.629,54.8708333333,35.1816666667,23.4448333333,10.9448333333,11.3115,23.6501666667,16.1676666666,47.33,17.4885
813.54,6.41933333333,56.6605,34.961,24.2013333334,11.8445,11.70875,23.93,15.3405,48.071,15.491
813.85,5.88916666667,55.212,34.0398333334,23.675,11.3663333333,11.88175,22.2026666667,14.3995,45.583,15.6358333333
814.15,7.18833333332,55.3333333333,34.4348333333,24.8115,11.8261666666,11.69575,22.3478333333,15.1883333333,45.6233333333,16.2608333333
814.46,7.45233333331,54.5638333333,33.7666666666,23.4835,11.4095,11.4815,20.6528333333,14.2115,45.0316666666,15.4825
814.76,8.81833333335,55.291,33.8036666667,23.0158333333,12.1693333334,10.8465,22.1928333334,14.6676666666,46.737,17.0195
815.07,7.288,53.7335,31.5115,21.2065,10.6033333333,8.4675,20.1911666666,11.9775,44.9223333333,15.1433333334
815.37,5.5455,51.3563333333,29.6866666666,20.012,9.46333333333,7.1425,19.319,10.0663333334,44.2433333334,13.5321666667
815.68,5.2235,49.547,27.9286666666,18.7803333333,8.8465,4.80075,16.999,7.36716666667,43.1761666667,12.3791666667
815.98,6.9345,49.2263333333,28.4226666667,19.9701666667,8.83933333335,4.64275,17.1428333333,7.619,44.107,13.3036666667
816.29,7.18883333334,49.5011666667,27.318,21.1266666666,10.7688333333,6.69025,15.8745,8.39200000001,45.0411666666,12.9695
816.59,8.41749999999,49.9718333334,28.3386666666,22.3343333333,11.504,6.27125,16.2738333333,9.20316666669,44.4443333334,12.4575
816.89,10.5583333333,49.0256666666,29.0413333333,23.5123333333,12.7696666667,7.38525,18.1411666667,10.7423333333,44.6286666667,15.719
817.20,10.1853333333,49.1005,29.5503333334,23.3335,12.672,6.905,17.9363333333,10.2645,45.6613333334,15.106
817.50,9.87566666667,48.6001666666,29.9118333333,24.028,12.5455,7.8925,17.6258333334,10.3941666667,45.3861666666,16.3035
817.81,8.707,48.4543333334,29.4435,23.3641666667,11.7206666667,6.8005,16.95,8.68116666668,45.183,15.5588333333
818.11,9.38716666667,48.358,31.0538333333,23.4558333334,11.4461666667,8.19875,17.2305,9.77933333335,44.9263333334,16.054
818.41,11.9545,49.0946666666,32.9848333333,24.5821666667,13.2081666666,11.28125,19.1503333333,12.2565,45.961,18.57
818.72,12.7286666667,49.8041666667,34.2253333334,25.8485,14.752,11.9775,19.8651666667,13.751,45.8223333334,19.343
819.02,14.3698333333,51.2398333333,35.8945,27.866,14.8985,14.3905,21.4835,16.687,46.7073333333,22.0735
819.33,15.1951666666,52.0786666667,37.0305,28.2006666667,15.9678333333,16.55625,22.664,18.0831666667,46.8726666667,23.1418333334
819.63,14.835,51.0725,36.584,27.1453333333,14.5708333333,15.817,22.7721666667,17.3926666667,45.3133333333,22.2275
819.93,14.7391666667,50.3685,35.8845,26.5873333334,14.2996666667,16.603,23.1008333333,17.517,44.9261666667,22.9873333334
820.24,14.6136666667,50.7411666667,35.6291666667,26.5065,13.6056666667,16.34475,22.8741666666,17.4685,44.6793333334,22.1331666666
820.54,14.9215,51.0511666667,35.3231666667,26.5665,13.2578333333,16.42675,23.1271666666,17.9933333334,44.3456666667,21.9536666667
820.85,15.5025,51.2241666667,35.4476666667,26.8788333334,13.7818333333,17.0005,23.7201666667,18.7981666667,44.547,21.9828333334
821.15,16.2118333334,51.4218333333,35.2316666666,27.4001666667,14.4796666667,17.6485,24.3323333333,19.561,44.8173333333,22.0225
821.45,15.863,51.2661666666,34.5168333334,27.5416666667,14.7611666667,17.518,24.2815,19.2998333334,44.6323333333,21.9018333334
821.76,15.3871666666,51.0176666667,33.629,27.2775,14.5,17.11875,23.769,18.8901666667,44.2341666667,21.6251666666
822.06,15.4728333333,51.1205,33.323,27.3745,14.2998333333,17.146,23.7775,18.7245,44.3868333333,21.6465
822.36,15.4963333333,51.091,33.1651666666,27.1556666667,14.3651666666,17.11875,23.7135,18.4396666667,44.3603333333,21.427
822.67,15.1631666666,50.5645,32.6883333334,27.0063333333,14.0816666667,16.61925,23.3446666666,18.0468333334,44.0523333333,20.9445
822.97,15.3025,50.659,32.6976666667,27.3013333334,14.263,16.53675,23.4131666666,18.1606666667,44.2046666667,21.2043333334
823.27,15.2923333334,50.8113333333,32.6998333333,27.5588333334,14.4056666666,16.3805,23.3933333334,18.1301666666,44.31,21.0476666666
823.58,15.5543333333,50.8716666667,33.03,27.911,14.8463333333,16.823,23.842,18.6746666666,44.6403333334,21.2846666666
823.88,15.7163333334,50.7531666667,32.9893333334,28.1065,15.1248333334,16.84825,23.9711666666,18.6735,44.7276666667,21.5751666666
824.18,15.6856666667,50.6758333333,32.4831666666,28.0466666667,15.0153333333,16.64475,23.937,18.3073333334,44.6695,21.3536666666
824.49,15.8173333333,50.6996666667,32.5915,28.3081666667,15.1055,16.63675,23.9291666667,18.2758333334,44.7831666667,21.6318333334
824.79,16.4296666667,51.3958333333,33.2345,28.9346666666,15.4223333333,17.26575,24.5818333333,18.7741666667,45.2983333334,22.1451666666
825.09,16.7675,51.3816666667,33.7936666666,29.1236666666,15.767,17.51975,24.7841666667,18.804,45.4158333334,21.9055
825.39,17.0781666666,51.2105,34.1091666666,28.8563333334,16.17,17.71425,25.0776666667,18.94,45.4221666666,21.8343333334
825.70,16.9126666667,51.1643333333,34.2268333334,28.8901666666,16.3141666667,17.46175,25.1516666667,19.0276666667,45.4501666666,21.7081666667
826.00,17.4013333334,51.6061666666,34.555,29.1561666667,16.9143333334,18.08025,25.8498333333,19.8528333333,45.8058333333,22.3473333334
826.30,17.2218333333,51.7628333333,34.4876666667,29.0235,16.7723333333,18.65425,25.9385,20.0511666667,45.7166666667,22.4306666666
826.61,17.6095,51.7431666667,34.4983333334,29.251,16.6223333333,19.0365,26.1386666667,20.242,45.3576666667,22.4298333333
826.91,17.5083333333,51.72,34.2385,28.8703333334,16.051,18.794,25.6291666667,19.7265,45.1113333333,22.9493333334
827.21,16.9225,51.2793333334,33.6348333334,28.3351666667,15.6525,18.6265,25.2926666667,19.4995,44.618,22.0943333334
827.51,16.258,50.8078333334,33.4448333334,27.8921666666,15.0421666667,17.99425,24.7633333333,18.9785,43.7698333334,21.4853333333
827.82,16.187,50.649,33.2861666667,27.8593333334,14.9171666667,18.369,24.6896666667,18.9335,43.3596666667,21.285
828.12,16.3316666667,50.1055,33.2183333334,27.6853333334,15.116,18.33725,24.5643333333,18.9545,42.9446666667,20.7351666667
828.42,15.8576666667,50.0201666666,32.8983333333,27.6195,14.5226666667,18.05225,24.4841666667,18.9218333333,42.6173333334,21.0156666666
828.72,15.5433333333,49.7406666667,32.3611666666,27.6301666666,14.0853333334,18.06525,24.2276666667,18.881,42.2553333333,21.3001666667
829.02,16.0135,50.4081666667,32.8318333333,28.0846666667,14.4275,19.174,25.0175,19.4191666666,42.3488333334,21.8448333334
829.33,15.5908333333,50.4483333333,32.5518333334,27.8375,13.5793333333,18.87,24.5965,18.3835,41.6731666667,21.8806666667
829.63,16.6385,50.3376666667,32.9675,28.1856666667,13.4318333333,18.7345,24.8383333334,18.2418333333,42.1095,21.8143333333
829.93,16.5093333333,50.3773333334,33.3176666666,27.7045,12.7986666666,18.6795,24.1511666667,17.5315,42.4843333334,21.5725
830.23,15.4225,50.1193333333,32.9415,27.3858333333,12.6276666667,19.52975,23.841,17.672,42.127,20.0923333333
830.54,15.8001666667,50.9403333333,33.7575,27.8946666667,12.5921666666,20.3815,24.0781666666,17.6805,41.9245,20.5751666666
830.84,16.173,51.7573333334,34.7351666667,28.7323333333,13.448,21.9785,25.1776666667,18.4438333333,43.8785,21.5838333334
831.14,14.3853333333,51.3731666667,34.4106666667,27.9255,12.3571666666,20.02525,24.229,16.561,44.17,19.814
831.44,13.089,50.6765,33.028,26.9633333334,11.0821666667,19.11,23.124,15.3143333333,43.8918333334,19.0881666667
831.74,15.3586666666,51.4768333334,33.6496666667,28.6076666667,12.0251666667,19.17725,23.9873333334,16.1811666667,44.9576666667,19.7258333333
832.04,16.6666666667,52.2856666667,34.2231666667,30.1576666667,12.9651666667,19.569,25.1011666667,17.1118333333,46.1975,20.3681666666
832.35,16.0081666666,51.8058333333,33.5028333333,30.0603333334,12.8668333334,19.24375,24.1536666667,17.6258333334,45.918,20.5978333333
832.65,16.3516666667,52.241,32.913,30.2171666667,13.6553333333,19.45925,24.1946666667,18.0323333333,45.956,20.4835
832.95,15.3135,51.7491666666,32.3761666667,28.9275,13.7295,18.713,23.6305,17.7723333333,45.0165,19.571
833.25,16.4356666667,52.1873333333,33.2718333334,29.9445,15.0185,19.062,25.0616666667,19.3468333333,45.5175,20.6868333334
833.55,17.6805,52.4596666667,33.6311666667,30.4413333333,15.5785,18.42575,25.9093333333,19.4395,46.2133333334,21.6306666667
833.85,17.582,51.8453333333,33.0281666666,30.151,14.9231666667,17.6765,25.2976666666,18.9188333334,46.2803333333,20.9391666667
834.16,17.8775,52.6355,33.547,30.2565,14.7008333333,17.30775,25.47,18.8318333333,46.2393333334,21.5243333334
834.46,19.4073333333,53.2831666667,34.4463333333,31.2326666667,15.4841666667,18.4685,26.892,20.1448333334,46.7586666667,23.1913333334
834.76,19.5221666667,53.4491666667,35.2136666666,31.114,14.9701666666,18.384,27.0285,19.7341666666,46.8476666667,23.4376666667
835.06,19.2115,53.6776666666,36.04,30.9795,14.7985,18.95425,27.6256666667,19.7998333333,47.661,23.1541666666
835.36,18.9381666667,54.0976666666,36.464,31.1235,15.1628333334,19.6135,27.7471666666,19.966,47.698,23.4348333333
835.66,19.2718333333,54.2083333333,37.3413333334,31.2793333334,15.314,19.2135,28.5405,19.8396666667,48.4805,23.0463333333
835.96,19.8213333333,54.6135,39.0591666667,32.4035,15.7001666666,20.15875,29.6498333333,20.733,49.781,23.0121666666
836.26,20.5695,55.1973333334,40.6211666666,34.3488333333,15.9101666666,21.08725,31.2228333334,21.167,51.0753333334,23.4966666667
836.57,19.4553333333,54.875,40.009,33.5311666667,15.1953333333,20.6195,30.3031666667,20.3778333333,51.186,22.5295
836.87,20.292,55.6496666666,40.3483333333,35.0048333333,16.2191666667,21.61,30.6263333333,21.5866666667,52.2363333333,24.0816666667
837.17,20.9016666667,55.8691666667,40.8121666667,35.8345,18.6481666666,23.32825,32.2683333334,23.9473333333,52.427,25.755
837.47,20.0678333334,52.8781666667,38.7231666667,34.1968333333,17.8178333334,22.135,30.3768333333,23.0246666666,50.6541666666,22.9718333333
837.77,17.9553333333,52.52,38.4018333333,33.3906666666,17.6405,21.77825,28.8086666666,22.337,49.5131666667,22.451
838.07,17.3673333334,52.133,38.0258333334,33.3943333333,18.0073333334,21.801,28.6715,23.248,49.5125,23.0651666667
838.37,16.142,51.4196666667,37.037,31.7283333333,18.5491666667,21.3425,26.7591666666,22.6235,48.1483333333,22.8088333333
838.67,13.8198333334,49.4881666667,35.3803333334,29.3345,15.3551666666,18.76225,24.2801666667,20.0895,46.2251666666,19.7698333334
838.97,13.1806666667,50.166,34.5953333333,29.2496666667,14.409,17.6295,23.4063333333,18.1606666667,45.5845,20.1196666666
839.27,10.6275,48.3468333334,30.4993333334,26.0456666666,12.0108333333,14.3725,20.749,15.2161666667,42.915,18.9945
839.57,10.974,49.657,31.07,25.3773333333,12.0711666667,14.249,19.9245,16.2208333334,43.1411666667,20.439
839.87,11.3651666666,50.1385,30.007,24.1511666667,10.6721666667,13.72125,18.6071666667,14.7955,42.377,21.6215
840.17,8.77583333331,48.2661666667,29.1931666667,22.081,7.46633333335,10.98725,16.5248333333,11.5003333333,39.3135,18.4005
840.47,8.90816666667,49.3173333333,30.3876666666,22.0545,6.5015,11.207,16.99,9.69833333334,41.128,18.1033333334
840.77,9.18900000001,52.9016666667,31.3618333334,22.8421666667,6.13833333331,12.22075,18.7498333333,10.4536666667,42.0386666667,21.3538333333
841.07,10.2563333333,53.62,31.3348333333,22.2851666667,5.50533333332,12.1045,19.4948333334,10.332,42.7603333333,21.6061666666
841.37,12.6771666666,54.0268333333,32.4383333334,24.4593333333,7.12166666668,12.69575,20.4323333334,11.5958333333,42.9531666666,22.5953333333
841.67,12.43,53.3173333333,30.9351666667,24.1406666666,4.59633333334,11.331,19.2646666667,9.67233333335,41.7266666667,21.8228333333
841.97,12.2331666667,52.1346666667,29.1873333334,22.3728333334,3.81766666667,8.7435,18.6371666667,7.63533333333,39.0393333334,19.458
842.27,14.8928333333,51.444,29.8266666667,24.2573333333,5.32199999998,10.51975,20.5033333333,9.52966666665,40.883,21.0398333333
842.57,15.6223333334,51.871,31.2878333334,24.1951666666,4.09066666667,10.248,21.0618333333,8.87766666669,41.9496666667,20.409
842.87,13.9331666667,49.2948333333,28.2625,22.4868333333,2.51333333333,8.9945,20.1936666666,6.9665,39.6825,19.7531666667
843.17,14.758,48.8361666667,30.1676666666,24.9068333333,2.83983333334,8.03075,21.6011666667,8.00733333335,40.9218333333,18.808
843.47,14.6705,50.6486666667,30.7383333333,25.2496666667,2.59466666667,9.43125,23.4031666667,9.18166666665,42.6148333333,21.1076666666
