wavelength,Back_SpoInaf,Belly_SpoInaf,Breast_SpoInaf,Crissum_SpoInaf,Crown_SpoInaf,DorTail_SpoInaf,Patch10_SpoInaf,Rump_SpoInaf,Throat_SpoInaf,WingTip_SpoInaf
611.93,19.450525,44.6188333333,29.641,46.439,19.1996428571,14.498,20.3983333333,17.8793333333,25.6645,16.8346666667
612.27,19.4689,44.7116666667,29.6631666667,46.5758333334,19.2487619048,14.5156666666,20.4001666667,17.9168333333,25.7486666666,16.8141666667
612.60,19.5696416666,44.7996666666,29.7633333333,46.7075,19.4349285715,14.6511666666,20.5686666666,18.0045,25.8895,16.8628333334
612.94,19.5265666666,44.938,29.8031666667,46.8371666666,19.4254285714,14.7106666666,20.5981666667,18.0608333333,25.8953333334,16.7205
613.27,19.6466333333,45.1401666667,29.9043333333,47.0066666667,19.5356904762,14.8233333333,20.7253333334,18.1568333333,25.9535,16.6943333334
613.61,19.6233166666,45.1125,29.918,46.9856666667,19.4325714285,14.814,20.7109166667,18.1611666666,25.8443333334,16.6521666667
613.94,19.7571333333,45.2101666666,29.988,47.1621666667,19.5289523809,14.942,20.739,18.1955,25.9405,16.7481666667
614.28,19.7910416667,45.2291666667,30.0373333333,47.1371666667,19.5691428571,14.9856666667,20.7285833333,18.2226666667,25.913,16.7721666667
614.61,19.9440583334,45.4071666666,30.235,47.288,19.6214285715,15.1043333333,20.73775,18.2643333334,26.0158333334,16.7778333334
614.94,20.0943416666,45.5366666667,30.3798333333,47.412,19.686452381,15.1198333333,20.81075,18.3316666667,26.0723333334,16.9548333333
615.28,20.1245916667,45.5685,30.4565,47.438,19.6674047619,15.0463333334,20.7235,18.2635,26.0013333333,16.9535
615.61,20.24405,45.6471666667,30.5715,47.6558333333,19.687,15.1211666666,20.7336666667,18.2878333334,26.1036666666,16.9783333334
615.95,20.2385916667,45.6378333334,30.701,47.622,19.6399285714,15.0708333333,20.738,18.256,26.0575,16.9828333334
616.28,20.1066583333,45.5248333333,30.5261666666,47.5398333334,19.3927619047,14.8243333334,20.4985,18.1241666667,25.8925,16.8093333334
616.61,20.121525,45.5285,30.5241666667,47.5888333333,19.3330714286,14.7903333333,20.3818333334,18.0895,25.8923333333,16.8346666667
616.95,20.1430583333,45.5208333333,30.5768333334,47.678,19.3118571429,14.7715,20.3376666667,18.1623333333,25.9786666666,16.941
617.28,20.2221833333,45.7088333334,30.6835,47.7941666666,19.4584285714,14.9458333333,20.4286666666,18.2856666667,26.178,17.0821666667
617.62,20.16885,45.7476666667,30.7346666666,47.7243333333,19.3763095238,14.8551666666,20.4033333333,18.2916666667,26.0863333333,17.1055
617.95,20.1427583333,45.8825,30.8011666666,47.866,19.4166190476,14.929,20.4326666667,18.2903333333,26.0876666667,17.0396666666
618.28,20.1300833334,45.888,30.734,47.9011666667,19.4703333333,14.8941666667,20.3905833334,18.3346666667,26.1501666666,17.066
618.62,20.0657166666,45.8241666667,30.8086666666,47.843,19.4419761904,14.8713333333,20.3175833334,18.2813333333,26.1791666667,16.9838333333
618.95,20.05285,45.8066666667,30.8226666667,47.8661666667,19.4757380952,14.9221666666,20.3665833334,18.3271666667,26.253,17.0336666666
619.28,20.019425,45.8425,30.7806666666,47.8638333334,19.456547619,14.8193333333,20.38625,18.3515,26.325,17.0718333333
619.62,20.08605,45.9651666666,30.7693333333,47.9568333334,19.5096904761,14.8881666667,20.4620833334,18.402,26.347,17.035
619.95,20.0762083333,45.9958333333,30.8078333333,48.043,19.5010238095,14.8548333334,20.466,18.387,26.369,17.0966666667
620.28,20.1032833333,45.9658333334,30.8103333333,48.07,19.5728571428,14.8516666667,20.5615833334,18.4041666667,26.4156666667,17.182
620.62,20.1538416667,46.1123333333,30.8753333333,48.0926666667,19.5893333333,14.8891666667,20.5859166667,18.3758333334,26.44,17.1783333334
620.95,20.1628833333,46.055,30.824,48.0943333334,19.5749761905,14.7918333333,20.6265,18.2966666666,26.329,17.1218333333
621.28,20.2559833333,46.1803333333,30.9348333333,48.3066666667,19.6702857143,14.8863333333,20.74725,18.3615,26.4145,17.2116666667
621.62,20.3121333333,46.0938333334,31.0026666667,48.3553333334,19.6383333333,14.7933333334,20.7025833333,18.4231666666,26.443,17.3318333333
621.95,20.4432083334,46.2081666667,31.0348333334,48.4301666667,19.7851666666,14.97,20.9246666667,18.5536666667,26.4898333333,17.4496666666
622.28,20.535875,46.2818333334,31.0635,48.5751666667,19.8404047619,15.081,21.0193333333,18.6516666667,26.5981666666,17.52
622.62,20.5668666667,46.4108333333,31.1225,48.6615,19.8415,15.1008333333,21.0765833334,18.6716666667,26.7338333333,17.5075
622.95,20.6736833333,46.4891666667,31.1816666667,48.6456666667,19.9173809524,15.2793333333,21.1251666667,18.7868333333,26.8176666666,17.586
623.28,20.808475,46.5145,31.2918333333,48.691,20.0552380952,15.389,21.19825,18.9056666667,26.8958333333,17.847
623.62,20.9052916667,46.702,31.4066666667,48.862,20.2150714286,15.6151666666,21.3371666666,18.9866666666,26.9723333334,17.8668333334
623.95,20.9757583334,46.8963333334,31.6343333333,48.9278333334,20.2722142857,15.7346666666,21.40275,19.0743333333,27.0276666666,17.9763333333
624.28,20.93045,46.8448333333,31.6443333333,48.9121666667,20.1985238095,15.6505,21.3853333334,19.0745,26.9691666667,17.9706666666
624.62,20.9157833333,46.9666666667,31.8168333334,49.0558333333,20.1887619048,15.683,21.35875,19.132,27.1195,17.9698333334
624.95,20.85825,46.9385,31.7825,48.9836666667,20.1263571428,15.5271666667,21.2290833334,19.006,27.059,17.7816666667
625.28,20.9101333334,47.0155,31.8078333334,48.978,20.132047619,15.5468333333,21.2381666667,18.9565,27.0561666667,17.7836666666
625.61,20.7245416667,46.8365,31.7603333333,48.8941666666,19.9001904762,15.2946666667,21.0424166666,18.7968333333,26.916,17.6408333333
625.95,20.7886583333,46.9051666667,31.7386666667,48.9143333334,19.9168571428,15.3215,21.1083333334,18.8368333333,26.8546666667,17.6768333334
626.28,20.8638666667,46.938,31.7501666666,48.8325,19.9305,15.3191666667,21.0834166667,18.8443333334,26.7806666666,17.6281666667
626.61,20.7636,46.8915,31.7115,48.7456666667,19.8610238095,15.264,21.0118333333,18.7186666667,26.5761666666,17.4841666667
626.94,20.6747416667,46.8941666667,31.6676666666,48.717,19.7599047619,15.1853333334,20.9124166666,18.6358333333,26.5298333333,17.3558333333
627.28,20.7276083333,46.9495,31.7638333334,48.679,19.7978571428,15.2136666666,20.943,18.722,26.682,17.4261666666
627.61,20.6980583333,46.8543333333,31.6773333333,48.6266666666,19.8134047619,15.209,20.9065833333,18.6751666667,26.6133333333,17.3398333334
627.94,20.6246,46.8713333333,31.6533333334,48.6503333333,19.8365952381,15.2348333333,20.8655833334,18.6243333334,26.6336666667,17.289
628.27,20.7184083333,46.8428333334,31.64,48.6448333333,19.8532380952,15.2455,20.8696666666,18.5873333333,26.5793333334,17.3695
628.61,20.7456916666,46.8578333334,31.6588333333,48.6413333333,19.9181666667,15.3851666667,20.9335833334,18.7445,26.652,17.5093333333
628.94,20.762025,46.9828333334,31.752,48.768,19.9778571428,15.4008333333,20.9965833334,18.8061666667,26.7063333333,17.4896666666
629.27,20.7423583334,46.9833333334,31.7666666667,48.7086666667,19.9500952381,15.4418333334,20.9285,18.7095,26.6723333334,17.444
629.60,20.60235,46.8678333333,31.815,48.6101666667,19.8679761905,15.3245,20.8285833334,18.6248333334,26.7375,17.3881666667
629.94,20.5129,46.8956666667,31.8845,48.698,19.9273571428,15.3853333333,20.9065,18.6805,26.77,17.4491666667
630.27,20.5089166667,46.8445,31.8928333334,48.675,19.9157857143,15.3338333334,20.9361666666,18.7175,26.7888333333,17.489
630.60,20.4932833333,46.984,31.96,48.7246666667,19.9438571428,15.3391666667,20.9795833333,18.7323333333,26.8256666667,17.4963333334
630.93,20.4065333333,46.8906666667,31.8936666666,48.648,19.8121904762,15.1925,20.87075,18.6506666667,26.7045,17.4823333333
631.26,20.4569916667,47.04,32.0403333333,48.7656666666,19.8655238095,15.231,20.95475,18.716,26.9033333333,17.5371666667
631.60,20.4642416667,46.9535,31.9863333333,48.6545,19.8765476191,15.242,20.97675,18.7588333333,26.8291666666,17.6071666667
631.93,20.4749666666,47.1141666667,32.0665,48.733,20.0013571428,15.3116666667,21.0904166667,18.8938333333,27.0061666666,17.6251666667
632.26,20.4646083334,47.1461666667,32.1581666667,48.7498333333,19.9672142857,15.2991666666,21.0424166666,18.7805,27.0356666667,17.5473333334
632.59,20.4529083333,47.0318333333,32.0838333333,48.6196666667,19.9460238095,15.3643333333,21.0480833334,18.7398333333,27.1141666667,17.5853333334
632.92,20.7759083333,47.3501666667,32.3691666667,48.9355,20.2290714286,15.5733333333,21.3026666666,19.0923333333,27.4903333333,17.9143333334
633.26,20.8870583333,47.512,32.4626666667,49.0665,20.3696190476,15.7111666667,21.3344166667,19.2463333333,27.5295,17.9921666667
633.59,20.8585416667,47.4776666666,32.4393333333,49.0603333333,20.2645238095,15.6301666667,21.2698333334,19.1756666667,27.5081666666,17.8255
633.92,20.9724666666,47.673,32.6213333334,49.2416666667,20.3846428571,15.7028333333,21.3520833334,19.2215,27.6866666667,17.8891666666
634.25,21.1155166667,47.7216666666,32.7383333333,49.3115,20.5025952381,15.8235,21.4411666666,19.3971666667,27.848,18.0491666666
634.58,21.2496333333,47.8111666666,32.8416666666,49.4331666666,20.6352142857,16.001,21.5606666667,19.4888333333,27.8273333334,18.142
634.91,21.3311,47.8056666667,32.8378333334,49.4035,20.615,16.0116666667,21.531,19.4713333333,27.743,18.206
635.25,21.6029166666,48.0813333333,33.1981666666,49.7621666667,20.8314285714,16.2036666667,21.7371666666,19.6746666667,28.013,18.3511666667
635.58,21.5747,47.9056666667,33.1775,49.6165,20.7330952381,16.1166666666,21.5919166667,19.6596666666,27.8326666666,18.2848333334
635.91,21.5973,47.9446666667,33.1606666667,49.6711666667,20.7585,16.1063333333,21.5873333333,19.6943333334,27.7848333334,18.2115
636.24,21.60745,48.0263333333,33.2953333334,49.7501666667,20.7502380952,16.0453333334,21.50975,19.6486666667,27.706,18.1243333334
636.57,21.5969583333,47.9958333333,33.2835,49.6838333334,20.7700238095,16.0193333333,21.5926666667,19.6123333333,27.6476666667,18.0843333334
636.90,21.553275,47.9335,33.2101666666,49.5798333333,20.7501666666,15.9216666667,21.6259166666,19.4706666667,27.4453333333,17.9813333334
637.23,21.7777916667,47.9998333333,33.4013333334,49.7276666666,20.965952381,16.1576666667,21.8339166667,19.6943333333,27.6551666666,18.2673333333
637.56,21.8392583333,47.9065,33.3601666667,49.7145,21.0306428571,16.2163333334,21.8975833333,19.782,27.7085,18.3135
637.90,21.7923666667,47.7688333333,33.382,49.6498333333,20.9841904762,16.1846666667,21.8870833333,19.7181666667,27.6265,18.2335
638.23,21.7801416667,47.7576666667,33.4713333334,49.7518333333,20.9901428571,16.1581666667,21.89525,19.7268333334,27.7508333334,18.1368333334
638.56,21.6254,47.6455,33.3495,49.541,20.8981428571,15.9643333333,21.7656666666,19.7275,27.707,17.9776666667
638.89,21.4649833333,47.3746666667,33.0788333334,49.271,20.7007857143,15.7378333334,21.5225,19.476,27.5271666667,17.8156666666
639.22,21.4034833333,47.4376666667,32.9083333334,49.3656666667,20.6095952381,15.6768333334,21.43675,19.3251666666,27.5623333333,17.7711666667
639.55,21.3910416667,47.4368333333,32.995,49.4083333333,20.6767619048,15.7805,21.5381666666,19.4063333333,27.696,17.945
639.88,21.387425,47.3686666667,32.8491666666,49.371,20.7476190476,15.7841666667,21.664,19.4448333334,27.6595,17.969
640.21,21.2025166666,47.2615,32.7275,49.2436666667,20.5411190476,15.6458333333,21.3815833334,19.3313333334,27.4938333334,17.7808333333
640.54,21.20665,47.2036666667,32.6443333333,49.2213333333,20.4876190476,15.6633333333,21.2838333333,19.401,27.501,17.8201666667
640.87,21.132725,47.1668333333,32.5271666667,49.0858333333,20.3507619048,15.5218333333,21.0369166667,19.241,27.3973333333,17.7535
641.20,21.0798333334,47.3378333334,32.64,49.1626666667,20.3465714286,15.3976666667,20.9476666667,19.2741666667,27.3985,17.8266666666
641.53,21.0072416667,47.3595,32.4613333333,49.1631666666,20.3187857143,15.288,20.9248333334,19.1355,27.2706666667,17.792
641.87,20.9440166667,47.2815,32.325,49.0626666667,20.259452381,15.2341666667,20.9011666666,19.07,27.1166666667,17.7838333334
642.20,21.002075,47.3016666667,32.3553333333,49.3165,20.2896190476,15.394,21.0581666666,19.1265,27.1495,17.7845
642.53,20.9657416666,47.441,32.3716666667,49.3823333333,20.3137380952,15.3205,21.0653333333,19.106,27.1651666666,17.798
642.86,21.1070833333,47.4995,32.6765,49.4568333333,20.5554047619,15.4506666667,21.3141666666,19.267,27.221,17.9213333333
643.19,21.1089833333,47.4616666667,32.5108333333,49.3898333333,20.5339761905,15.3961666667,21.3249166666,19.2301666666,27.2446666667,17.8205
643.52,21.259725,47.642,32.7781666667,49.5345,20.6318571429,15.5931666667,21.40775,19.4443333334,27.4633333334,17.9261666666
643.85,21.4219833333,47.6575,32.9288333333,49.692,20.8787380953,15.8828333333,21.6334166666,19.5885,27.6596666667,18.2186666667
644.18,21.3875333333,47.7986666667,33.066,49.654,20.82,15.9428333334,21.7046666666,19.5875,27.7131666666,18.2526666667
644.51,21.3383416667,47.9283333333,33.0596666667,49.6381666667,20.7784761905,15.8456666667,21.7130833333,19.6033333334,27.7545,18.2373333334
644.84,21.4437333333,47.8915,33.1473333334,49.7075,20.7681666667,15.947,21.7445833334,19.5463333333,27.8133333333,18.1576666667
645.17,21.377875,47.7883333333,33.1541666666,49.6023333334,20.6945714285,15.9365,21.7006666667,19.5785,27.9026666666,18.1155
645.50,21.39835,47.8016666667,33.2425,49.5485,20.7308571428,15.9198333334,21.7024166667,19.5908333333,27.9268333334,18.1255
645.83,21.4262333333,47.9153333333,33.3308333333,49.4816666667,20.7508809524,15.8603333333,21.5301666667,19.5046666666,27.953,18.2263333333
646.16,21.4347666666,47.8253333334,33.41,49.4418333334,20.7885476191,16.0525,21.6381666667,19.5598333333,27.9676666666,18.2625
646.49,21.4204916667,47.8678333333,33.3543333333,49.429,20.7236190477,16.0911666666,21.6095,19.5095,27.9825,18.3493333333
646.82,21.5196666667,47.9825,33.5733333333,49.471,20.8681428571,16.133,21.6159166667,19.5975,27.9075,18.5211666667
647.15,21.4686166667,47.981,33.527,49.5166666666,20.8095952381,16.0551666667,21.6039166667,19.5466666666,27.8535,18.5758333334
647.48,21.4040666667,47.976,33.5085,49.4118333334,20.7020714286,15.8541666667,21.6070833333,19.4491666667,27.745,18.4105
647.81,21.429525,47.9671666667,33.605,49.5455,20.7492142857,15.7696666667,21.6004166666,19.4493333333,27.792,18.3761666667
648.14,21.469925,48.0133333334,33.7965,49.6515,20.8786666667,15.9341666667,21.7288333333,19.5071666667,27.7271666666,18.4008333334
648.47,21.5586666667,48.1205,33.8851666667,49.7336666666,20.9892142857,16.0636666667,21.93775,19.591,27.7861666667,18.504
648.80,21.6672583333,48.3275,34.1916666667,49.9136666667,21.0697857143,16.1698333333,21.9455833334,19.664,27.9798333334,18.6868333334
649.13,21.6764416666,48.4315,34.2508333334,49.9813333333,21.1672857142,16.2535,22.0055,19.6913333334,28.0635,18.7486666667
649.46,21.7320833334,48.3986666667,34.4176666667,50.0045,21.2589047619,16.2571666667,22.1396666667,19.8483333333,28.0943333334,18.8081666666
649.79,21.6847416667,48.3933333334,34.4711666666,50.0,21.206547619,16.149,21.9815833334,19.8756666666,28.0763333334,18.7403333334
650.11,21.5806166666,48.3236666666,34.4726666666,49.9513333333,21.2030714285,16.1155,21.94025,19.8505,28.1953333333,18.6116666667
650.44,21.554225,48.2473333333,34.4501666666,49.9051666667,21.0102857143,16.0031666667,21.9238333334,19.7628333334,28.154,18.4493333333
650.77,21.5816,48.2365,34.4683333333,49.8433333334,21.0458571429,16.022,21.9104166667,19.7588333333,28.2195,18.4898333333
651.10,21.5378833333,48.2846666667,34.5566666667,49.9076666667,20.9653095238,16.0273333334,21.7966666666,19.7671666666,28.1271666667,18.4051666667
651.43,21.6310833333,48.2518333333,34.59,50.0436666666,21.0575714285,16.134,21.8429166666,19.7801666667,28.2526666667,18.5046666666
651.76,21.6585,48.139,34.5635,50.037,21.0332142857,16.0448333333,21.7249166666,19.7485,28.2608333333,18.6086666666
652.09,21.463125,47.8998333333,34.3963333334,49.8255,20.8170238095,15.79,21.5023333334,19.5505,27.9631666667,18.576
652.42,21.4891166666,47.7611666666,34.229,49.7005,20.8293809524,15.7543333333,21.4685833334,19.4905,27.8801666666,18.4213333333
652.75,21.5203833333,47.6473333333,34.25,49.6426666667,20.8475238095,15.7641666667,21.4826666666,19.5201666666,27.8403333334,18.4508333333
653.08,21.542825,47.7336666667,34.1603333333,49.6893333333,20.7942857143,15.8418333333,21.5969166666,19.4901666667,27.871,18.44
653.41,21.71015,47.7853333333,34.1741666666,49.675,20.8739285714,15.9595,21.8628333334,19.5695,27.9075,18.449
653.74,22.0326166667,47.9916666667,34.446,49.8888333333,21.0487857143,16.0703333333,21.9876666667,19.7633333333,28.093,18.605
654.06,22.1468833333,48.1123333333,34.5291666666,50.005,21.168452381,16.1891666666,22.01525,19.84,28.104,18.7541666667
654.39,22.130825,48.1705,34.5411666667,49.9925,21.2025,16.2438333333,22.0278333333,19.8686666667,28.1025,18.7003333333
654.72,22.2746583333,48.1746666667,34.467,50.005,21.3530476191,16.2765,22.1559166667,19.8626666667,28.2181666666,18.8498333333
655.05,22.1922833333,48.1293333334,34.446,49.7621666667,21.1921190476,16.1388333334,22.0104166667,19.6623333333,28.0231666666,18.8916666666
655.38,22.2839416667,48.2053333333,34.6248333333,49.9133333333,21.3637142857,16.2921666667,22.1613333334,19.7333333334,28.2091666666,19.0541666666
655.71,22.4678333334,48.5175,34.9098333334,50.2146666667,21.6161666667,16.5261666666,22.2981666666,20.042,28.5918333334,19.0756666667
656.04,22.4156333334,48.6241666666,35.011,50.309,21.654047619,16.5366666666,22.3990833333,20.1201666667,28.5628333333,19.1098333334
656.37,22.3553,48.6958333334,34.9766666667,50.429,21.5550952381,16.497,22.3475833334,20.1516666667,28.6221666666,19.0223333333
656.69,22.3792333333,48.7155,35.1246666667,50.6111666667,21.6187380952,16.5763333333,22.3701666667,20.1303333333,28.735,19.0596666666
657.02,22.2898666666,48.6618333334,35.2108333334,50.7086666667,21.5895952381,16.5528333334,22.31525,20.1006666666,28.8583333333,18.9623333334
657.35,22.0227333333,48.5808333334,34.9945,50.5808333334,21.4666428571,16.4338333334,22.227,19.9096666667,28.642,18.7868333333
657.68,21.9930083333,48.6526666667,35.213,50.7035,21.4933095239,16.4973333333,22.2256666666,19.911,28.6971666667,18.8078333334
658.01,21.8860166667,48.4303333333,35.1381666667,50.532,21.4681904762,16.3976666667,22.1603333333,19.781,28.7156666667,18.7066666667
658.34,21.799375,48.447,35.212,50.5116666667,21.4449285714,16.4203333334,22.0995,19.8106666667,28.6991666667,18.6561666667
658.66,21.745425,48.4211666666,35.2505,50.6211666666,21.497452381,16.404,22.1609166667,19.933,28.771,18.5265
658.99,21.6956916666,48.3285,35.1403333334,50.495,21.3739047619,16.313,22.0753333334,19.8278333334,28.7858333333,18.3158333333
659.32,21.7683416666,48.3733333334,35.1181666666,50.4806666666,21.3706904762,16.362,22.13525,19.8476666666,28.8683333334,18.4316666667
