wavelength,Back_TanRuff,Belly_TanRuff,Breast_TanRuff,Crissum_TanRuff,Crown_TanRuff,DorTail_TanRuff,Patch10_TanRuff,Patch11_TanRuff,Patch12_TanRuff,Patch13_TanRuff,Patch14_TanRuff,Rump_TanRuff,Throat_TanRuff,WingTip_TanRuff
604.56,14.3188666667,51.7474,25.6294666667,32.6837666667,14.3674666667,8.95530000001,16.1256,16.1712,6.39973333333,8.39546666667,27.7064,28.6673333333,19.1016,9.6356
604.90,14.2796666667,51.7903333333,25.5014,32.7276333333,14.3946666667,8.91776666667,16.0666,16.0688,6.3796,8.343,27.6432666666,28.5496,19.0355333333,9.61126666667
605.23,14.2152222222,51.6934,25.3479333333,32.7197,14.4012666667,8.88780000001,16.0008,15.9442666667,6.38346666667,8.32386666667,27.5141333333,28.3502,18.9694666667,9.61606666666
605.57,14.1517555555,51.5733333333,25.1902666667,32.6893,14.3751333334,8.86336666667,15.9020666667,15.83,6.3592,8.31753333333,27.3721333333,28.1638666667,18.8478,9.59053333333
605.90,14.0496444444,51.4327333334,25.0131333333,32.6432,14.3494,8.80066666667,15.7980666667,15.7068,6.32846666667,8.27166666667,27.2040666667,27.9497333333,18.7194666667,9.54293333333
606.24,14.0593111111,51.4099333333,24.9518666667,32.7196666667,14.439,8.87800000001,15.7883333333,15.7078,6.41266666667,8.34346666667,27.166,27.8766666667,18.7388666667,9.62793333334
606.58,14.0045777778,51.3811333333,24.8352666667,32.7832666667,14.4583333333,8.88986666667,15.718,15.6303333333,6.42373333333,8.349,27.0771333333,27.7462666667,18.6783333333,9.65479999999
606.91,13.9552222222,51.2900666667,24.6804,32.8294666667,14.467,8.88446666667,15.64,15.5545333333,6.4454,8.34506666667,26.9984,27.5434,18.5574666667,9.6852
607.25,13.8994666667,51.1680666667,24.5342,32.8132,14.4908,8.87900000001,15.5542,15.4828666667,6.46,8.3556,26.8908,27.3801333333,18.4716666667,9.71333333333
607.58,13.8970666667,51.1544,24.4517333334,32.9122333333,14.5605333333,8.91133333334,15.5388,15.4488,6.4948,8.3992,26.8382666667,27.2684,18.4434666667,9.76766666668
607.92,13.8972222222,51.0536,24.348,32.9519,14.5932,8.92056666666,15.4893333333,15.4162666667,6.5444,8.43540000001,26.7767333333,27.1288,18.3802666667,9.82639999999
608.25,13.9478888889,50.9997333333,24.2778,33.0065,14.6695333333,9.00873333334,15.512,15.4387333333,6.6364,8.49513333333,26.7392,27.0261333333,18.3875333333,9.92053333333
608.59,13.9595777778,50.8928,24.234,33.0410666667,14.706,9.05466666667,15.4786,15.4504,6.69,8.55473333333,26.6842666667,26.9397333333,18.3840666667,9.98506666667
608.92,13.9508888889,50.8373333333,24.1362666667,33.0715333333,14.7502,9.07186666666,15.4345333333,15.4348666666,6.7148,8.58039999999,26.633,26.858,18.3363333333,10.0130666667
609.26,13.9419555556,50.867,24.0779333333,33.1391,14.8094666667,9.10173333333,15.4279333333,15.4068666667,6.7448,8.57980000001,26.5868,26.7930666667,18.3454666667,10.0608
609.59,13.9076222222,50.8004,23.9754,33.1462666667,14.8095333333,9.095,15.3721333333,15.3368,6.7374,8.58366666666,26.5260666667,26.681,18.2764,10.0562
609.93,13.8576444445,50.7375333333,23.8591333333,33.1453333333,14.8192,9.04776666667,15.3218,15.2697333333,6.7186,8.54886666666,26.4284666667,26.5332666667,18.1852666667,10.0381333333
610.26,13.8129555555,50.6598666667,23.7204,33.1116333333,14.8132,8.99209999999,15.2372666667,15.1702,6.686,8.51953333333,26.3325333333,26.3696666667,18.0852,9.99646666669
610.60,13.7603111111,50.5690666667,23.5905333333,33.0925333333,14.8415333333,8.9674,15.1824,15.1061333333,6.66413333333,8.49313333333,26.2210666667,26.2328666667,18.0266,9.96659999999
610.93,13.6984,50.4946666667,23.4602,33.1113,14.8352666667,8.95036666667,15.1233333333,15.0164,6.6524,8.48233333333,26.1145333333,26.0816666667,17.9619333333,9.95046666666
611.27,13.6442888889,50.3995333333,23.3324666666,33.0823666667,14.8464,8.92503333333,15.0404,14.9368666667,6.6398,8.45366666667,26.0254666667,25.9042666667,17.8746,9.93373333333
611.60,13.4962222222,50.2978,23.1364666667,33.0058,14.7940666667,8.81413333333,14.8872,14.7442,6.53326666667,8.35773333333,25.8358666667,25.6863333333,17.7302,9.83713333333
611.93,13.3850666667,50.2158,22.9966666667,32.9765666667,14.7932,8.74396666666,14.7745333333,14.6147333333,6.4898,8.3182,25.7116,25.507,17.6237333333,9.80593333333
612.27,13.2782888889,50.2000666667,22.8346,32.9983666667,14.8046,8.70876666667,14.6959333333,14.4898666667,6.45453333333,8.2768,25.62,25.3266,17.498,9.76866666668
612.60,13.1862888889,50.1478,22.7176,32.9686333333,14.8024666667,8.68326666667,14.5694,14.4144666667,6.4276,8.25353333333,25.4852,25.1344666667,17.3933333333,9.72746666667
612.94,13.0936222222,50.0728666666,22.5617333333,32.9292,14.7830666667,8.6339,14.4518,14.311,6.4178,8.23613333333,25.3987333333,24.9434666667,17.2780666667,9.69240000001
613.27,13.0528666667,50.0460666667,22.4453333333,32.9247333333,14.8058,8.6076,14.3444,14.2411333333,6.43513333333,8.24106666667,25.3097333333,24.7926,17.2233333333,9.70453333332
613.61,12.9983333333,50.0826666667,22.3682,32.9223333333,14.797,8.62113333333,14.2618,14.1444666667,6.44166666667,8.23926666667,25.2141333333,24.6614666667,17.1628,9.71219999999
613.94,12.9397555555,50.065,22.2677333333,32.9172666667,14.8486666666,8.63630000001,14.2302,14.1154,6.46973333333,8.25426666667,25.1153333333,24.5221333333,17.1150666667,9.71779999999
614.28,12.9078444445,50.0930666667,22.1848666667,32.9791,14.8761333334,8.66120000001,14.1788,14.0860666667,6.49026666667,8.26026666667,25.0582,24.4376,17.0616666667,9.75366666667
614.61,12.8830888889,50.1683333333,22.1660666667,33.0275,14.9224,8.63926666666,14.1447333333,14.0441333333,6.49046666667,8.27033333333,24.9881333333,24.3235333333,17.0232666667,9.79100000001
614.94,12.8153111111,50.1977333333,22.0728,33.0721,14.9376666667,8.63543333333,14.0898666667,14.0054666667,6.4984,8.28186666666,24.9033333333,24.1993333334,16.989,9.80813333334
615.28,12.8097333333,50.2184,22.0027333333,33.1124666667,15.0009333333,8.72553333333,14.0882666667,13.9754666667,6.55046666667,8.32593333334,24.8800666667,24.113,16.9878666667,9.86013333332
615.61,12.7682444444,50.2586,21.9348,33.1636333333,15.0212,8.75816666667,14.0304,13.9370666667,6.54453333333,8.31773333333,24.8593333333,24.002,16.9336666667,9.85299999999
615.95,12.6706444445,50.1701333333,21.7970666667,33.081,14.9883333333,8.70253333333,13.9225333333,13.8246666667,6.48966666667,8.25493333333,24.7202666667,23.8255333333,16.8462,9.78066666667
616.28,12.6264,50.1516666667,21.6977333333,33.1243666667,15.0404666667,8.70003333333,13.8904666667,13.7780666666,6.49993333333,8.2512,24.6609333334,23.7229333334,16.7881333333,9.8026
616.61,12.6274888889,50.0670666667,21.6183333333,33.1316666667,15.1262,8.74000000001,13.8939333333,13.783,6.53413333333,8.28986666667,24.5823333333,23.6472,16.7522666667,9.85726666667
616.95,12.5804222222,50.0652666667,21.5424666667,33.2174,15.1662,8.76780000001,13.9022666667,13.7603333333,6.52913333333,8.2752,24.5179333333,23.5429333333,16.7217333334,9.87540000001
617.28,12.5021333333,49.9631333333,21.3854666667,33.2201,15.1694666667,8.73763333334,13.7974666667,13.6698,6.51053333333,8.23686666667,24.4274,23.3936,16.6319333333,9.84666666666
617.62,12.4480444445,49.8433333333,21.2627333333,33.2136,15.1500666667,8.6969,13.6879333334,13.5808666667,6.47913333333,8.1906,24.317,23.2446,16.5542666667,9.82366666666
617.95,12.3859333333,49.7752666666,21.1516,33.2143,15.1485333333,8.70756666667,13.6320666667,13.5215333333,6.4718,8.20306666667,24.2337333333,23.1151333333,16.4937333333,9.80253333334
618.28,12.3605111111,49.7324,21.0302666667,33.2682,15.1649333333,8.76456666666,13.5754,13.4922,6.47886666667,8.2004,24.1805333333,23.0141333333,16.4428,9.81986666666
618.62,12.3194888889,49.6632666667,20.9310666667,33.2678333333,15.1768,8.773,13.5050666667,13.4074666667,6.44413333333,8.18346666667,24.1206666667,22.9384,16.3622666667,9.81513333333
618.95,12.2547555555,49.6009333333,20.8114,33.2848333333,15.1767333333,8.73276666666,13.4135333333,13.3718666667,6.4188,8.14986666667,24.0414666667,22.8219333333,16.2581333333,9.80666666666
619.28,12.2341777778,49.5509333333,20.7365333333,33.3315,15.1881333334,8.73696666667,13.3799333333,13.3602666667,6.4468,8.19186666667,23.9204,22.7453333333,16.2509333333,9.87966666666
619.62,12.2788,49.5902,20.7390666667,33.4669,15.316,8.85906666667,13.3894666667,13.4473333333,6.57126666667,8.29526666667,23.9176,22.7626666667,16.2979333333,10.0351333333
619.95,12.3318222222,49.6352,20.7247333333,33.5538333333,15.3748,8.91903333334,13.4176666667,13.4618666667,6.67093333333,8.36173333333,23.9318666666,22.7425333333,16.2907333333,10.115
620.28,12.2891777778,49.6165333333,20.6392,33.6403666667,15.3997333333,8.93100000001,13.3682666667,13.4042,6.65893333333,8.35946666667,23.8811333333,22.6362666667,16.2412,10.1332
620.62,12.2883111111,49.6340666666,20.5757333333,33.6517333333,15.4728666667,8.95873333333,13.315,13.375,6.67966666667,8.3826,23.8591333333,22.5817333333,16.2017333333,10.1888666667
620.95,12.2444,49.5802,20.4987333333,33.6589666667,15.4667333333,8.96919999999,13.2632666667,13.3271333333,6.6654,8.39800000001,23.7535333333,22.4792,16.1505333333,10.1918
621.28,12.2330888889,49.5842666667,20.4620666667,33.7432666667,15.5192,9.0428,13.2454666667,13.3320666667,6.7186,8.44319999999,23.7268,22.4646,16.1231333333,10.2666
621.62,12.2172444444,49.6222,20.4260666667,33.7648666667,15.5536,9.00776666667,13.1682,13.2797333333,6.7166,8.45440000001,23.666,22.3394,16.0556666667,10.2884
621.95,12.1012888889,49.5263333333,20.2661333334,33.6916333333,15.5177333333,8.90156666667,13.0453333333,13.2120666667,6.65126666667,8.39533333334,23.5303333333,22.1884666667,15.9110666667,10.2134
622.28,12.0132444444,49.451,20.1522666667,33.6584666667,15.4869333333,8.86093333333,12.9373333333,13.1136666667,6.61506666667,8.34466666667,23.4098,22.0256,15.8269333333,10.1554
622.62,12.0326444445,49.4474,20.1374666667,33.7139,15.5180666667,8.90173333333,12.9532666667,13.1049333333,6.69306666667,8.40233333334,23.3811333333,21.9647333333,15.8589333333,10.2078666667
622.95,11.9914222222,49.3851333333,20.0325333333,33.6881666667,15.536,8.8682,12.8672,13.0572,6.66,8.39306666666,23.336,21.8306,15.7589333334,10.1632666667
623.28,11.9567111111,49.3746,19.9399333333,33.7059,15.5421333333,8.81743333333,12.7932666667,12.9557333333,6.62786666667,8.37699999999,23.2614666667,21.6686666667,15.6662,10.1348666667
623.62,11.8968222222,49.2632666667,19.8502666667,33.7113,15.5372,8.78616666667,12.7182666667,12.8823333333,6.5974,8.36846666667,23.1568,21.5102666667,15.6440666667,10.1280666667
623.95,11.8786888889,49.2847333333,19.7785333333,33.7605333333,15.5271333333,8.7958,12.6740666667,12.8629333334,6.60493333333,8.37313333333,23.1051333333,21.4489333333,15.5998,10.1232
624.28,11.7682444444,49.1972,19.6774,33.7582333333,15.4836,8.71116666667,12.5794666667,12.7836,6.56446666667,8.32599999999,22.9652666667,21.3145333333,15.5136,10.0726666667
624.62,11.7461777778,49.2306,19.6352666667,33.8019666667,15.492,8.6852,12.5377333333,12.7632,6.56786666667,8.29813333333,22.9583333333,21.2336,15.508,10.1084666667
624.95,11.7423555556,49.2872,19.6070666666,33.8316,15.5602,8.68623333334,12.5348666667,12.7710666667,6.57433333333,8.30853333333,22.9620666667,21.1788,15.5314666667,10.1461333333
625.28,11.7235333333,49.1861333333,19.5115333333,33.8381333333,15.5860666667,8.6931,12.5188666667,12.7326666667,6.5906,8.29866666667,22.8973333333,21.1149333334,15.5066666667,10.16
625.61,11.8088222222,49.2224,19.5641333333,33.9283333333,15.6822666667,8.84006666667,12.6034,12.7987333333,6.72613333333,8.4158,22.9728,21.1534666667,15.5966666667,10.3257333333
625.95,11.8343555555,49.2291333333,19.5135333333,33.9791666667,15.7376,8.86383333334,12.6208,12.8036666667,6.7626,8.47573333334,22.9599333333,21.1135333333,15.6047333333,10.3834
626.28,11.7908222222,49.1706666667,19.4093333333,33.9669333333,15.7332666667,8.86353333334,12.5481333333,12.7604666667,6.73753333333,8.43866666666,22.8744,21.0135333333,15.5632666667,10.3908666667
626.61,11.7778888889,49.2057333333,19.3835333333,34.0314,15.7993333333,8.90566666667,12.567,12.7217333333,6.79013333333,8.42900000001,22.8482666667,20.9788666667,15.5435333333,10.4390666667
626.94,11.7269555555,49.0891333333,19.2812666667,33.9759666667,15.7674,8.90143333333,12.5322666667,12.6986,6.7828,8.39379999999,22.7622666666,20.9034666667,15.504,10.4316666667
627.28,11.7194666667,49.0833333333,19.2404666667,33.9960666667,15.8124666667,8.94999999999,12.5096,12.7025333333,6.7962,8.3926,22.7177333333,20.8537333333,15.4786,10.4514666667
627.61,11.6723777778,49.057,19.1926,33.9692333333,15.8355333333,8.92490000001,12.4538666667,12.6598,6.79733333334,8.37526666666,22.6845333333,20.7547333333,15.4402666666,10.4566666667
627.94,11.6615111111,48.9909333333,19.0847333333,33.965,15.8413333333,8.93746666667,12.435,12.6214,6.8256,8.37726666666,22.6306666667,20.6530666667,15.4148,10.4625333333
628.27,11.6523333333,48.9933333333,19.0245333333,34.0137333333,15.8984666667,8.95310000001,12.4211333333,12.6373333333,6.86133333334,8.42926666667,22.619,20.6024,15.3925333333,10.5052666667
628.61,11.6188444445,48.9454,18.9538666667,34.0432666667,15.8742,8.93663333334,12.3774666667,12.6152666667,6.87546666667,8.42586666667,22.5256666667,20.4608,15.3300666667,10.4922
628.94,11.6216444444,48.981,18.9175333333,34.1079666667,15.8867333333,8.99533333333,12.3789333333,12.6255333333,6.9196,8.46553333333,22.5132666667,20.3966,15.342,10.5374666667
629.27,11.5877333333,48.974,18.8414666667,34.1701333333,15.9066666667,8.94549999999,12.3025333333,12.5611333333,6.90233333333,8.42626666667,22.397,20.2548666667,15.2870666667,10.5068
629.60,11.5186666667,48.9469333333,18.7641333333,34.2144666667,15.9138666667,8.9061,12.2249333333,12.5407333333,6.89693333333,8.37866666666,22.3064,20.1380666667,15.2096666667,10.4989333333
629.94,11.4457333333,48.9310666667,18.7097333333,34.2279333333,15.9357333333,8.85843333333,12.1336666667,12.4802,6.87386666667,8.35266666667,22.2255333333,20.0351333333,15.1040666667,10.4563333333
630.27,11.3579555555,48.8111333333,18.5799333333,34.2041,15.8744,8.79823333333,12.0298666667,12.3930666667,6.80953333333,8.30126666667,22.1084666667,19.8890666667,15.0226666667,10.4110666667
630.60,11.3215333333,48.8398666667,18.5240666667,34.2757666667,15.9017333333,8.75676666667,12.0060666667,12.3493333333,6.80946666667,8.3168,22.0382666667,19.8074,14.9681333333,10.4058
630.93,11.213,48.7984666667,18.3854,34.2372666667,15.8421333333,8.66936666666,11.8892666667,12.2337333333,6.76086666667,8.2654,21.9212666667,19.6468666667,14.8308,10.3641333333
631.26,11.1586222222,48.7285333333,18.2883333333,34.2175,15.8091333333,8.67493333333,11.8168666667,12.1681333333,6.722,8.2254,21.8242,19.5322,14.7739333333,10.3254666667
631.60,11.1361777778,48.6808,18.2709333333,34.2105666667,15.8561333333,8.70199999999,11.7704666667,12.1466,6.73446666667,8.24693333333,21.7752,19.4658,14.7338666667,10.3673333333
631.93,11.0776222222,48.5946666667,18.1931333333,34.2061,15.8440666667,8.65399999999,11.6789333333,12.07,6.67393333334,8.1688,21.6499333333,19.3436,14.6480666667,10.2786666666
632.26,11.0447111111,48.5284666667,18.1025333333,34.1814666667,15.8317333333,8.63520000001,11.6282666667,11.9592666667,6.65313333334,8.14373333333,21.5712666667,19.2410666667,14.5730666667,10.298
632.59,10.9522444445,48.4650666666,18.0091333333,34.1522,15.7932,8.53526666667,11.4948666667,11.8542,6.58906666667,8.06946666667,21.4254,19.1206,14.4456666667,10.2552
632.92,10.8875333333,48.4173333333,17.9044666667,34.1178,15.7702,8.5268,11.4164666667,11.7863333333,6.55473333334,8.05346666667,21.3728666667,19.0301333333,14.3563333333,10.2169333333
633.26,10.8042444444,48.3552,17.7908666667,34.0466333333,15.6998666667,8.45476666667,11.3128,11.6724,6.4696,7.9686,21.2858,18.9217333334,14.2909333333,10.1665333333
633.59,10.7985333333,48.3835333333,17.7444,34.0946,15.728,8.4762,11.3032666667,11.6539333333,6.46026666667,7.97853333333,21.2734,18.8432,14.2784666667,10.1837333333
633.92,10.8241555556,48.3432,17.7081333333,34.0625,15.7712666667,8.5188,11.317,11.6738,6.52,8.05966666667,21.2347333333,18.8153333333,14.2955333333,10.2448666667
634.25,10.7795333333,48.2782,17.6472,34.0384666667,15.7506,8.5544,11.2481333333,11.6163333333,6.53313333333,8.04346666667,21.1993333333,18.7153333333,14.2758666667,10.2624666667
634.58,10.7162888889,48.1856,17.5374,34.0599,15.7164,8.53743333333,11.1948666667,11.5542,6.49033333333,8.0212,21.1301333333,18.6167333333,14.2402666667,10.2343333333
634.91,10.7676666667,48.2502,17.5413333333,34.1509666667,15.7943333333,8.5923,11.2212,11.6017333333,6.58986666667,8.1094,21.0954,18.6382,14.2867333333,10.3551333333
635.25,10.7587333333,48.3338,17.4814,34.2523666667,15.7972,8.57256666667,11.1948666667,11.5676666667,6.5546,8.0926,21.0740666667,18.6124666667,14.2689333333,10.3735333333
635.58,10.7111777778,48.3564666667,17.3915333333,34.2637666667,15.8064,8.57513333333,11.1890666667,11.5307333333,6.55313333333,8.09913333333,21.0574,18.5409333333,14.2336666667,10.4118
635.91,10.6667777778,48.3718666667,17.3249333333,34.2641666667,15.8649333333,8.5591,11.1548666667,11.5125333333,6.54586666667,8.0964,21.0122,18.5040666667,14.208,10.4342666667
636.24,10.6455555556,48.3821333333,17.3004666667,34.2973,15.9384,8.5859,11.1792,11.5122,6.58853333333,8.12913333333,21.0266,18.4486666667,14.2524666667,10.4613333333
636.57,10.5851777778,48.3218,17.2304666667,34.3010333333,15.9378,8.53963333334,11.1394,11.4578,6.55013333333,8.05746666667,20.9673333333,18.3893333334,14.2386,10.4404
636.90,10.6161555556,48.2744,17.2295333333,34.3720333333,16.0249333334,8.64270000001,11.1942666666,11.4742,6.63093333333,8.13026666666,20.9340666667,18.3626666667,14.2504666667,10.5256
637.23,10.6297111111,48.233,17.2040666667,34.4055333333,16.0544,8.68346666667,11.224,11.4964,6.69933333333,8.1798,20.8993333333,18.3265333333,14.2563333333,10.5484666667
637.56,10.6233111111,48.2913333333,17.1771333333,34.4994333333,16.1154,8.67176666667,11.2042666667,11.4935333333,6.71006666667,8.1494,20.9065333333,18.2679333333,14.25,10.5538666667
637.90,10.6830666667,48.4218,17.1747333333,34.6042,16.2088666667,8.66313333333,11.2137333333,11.5496666667,6.74293333333,8.17193333333,20.9008666667,18.2314666667,14.2737333333,10.5968
638.23,10.7322444445,48.5568666667,17.2259333333,34.6612,16.328,8.71980000001,11.2672,11.5916,6.802,8.21306666666,20.9302,18.2772666667,14.3251333333,10.6689333333
638.56,10.6697333333,48.5189333334,17.1187333333,34.6911333333,16.3156,8.66066666666,11.2154,11.5324666667,6.72706666667,8.14586666667,20.8809333333,18.1505333333,14.2624,10.6080666667
638.89,10.6895333333,48.5636,17.1441333333,34.7412,16.3735333334,8.68753333333,11.2562,11.5808666667,6.80033333333,8.16386666667,20.8849333333,18.1014666667,14.2794666667,10.6467333333
639.22,10.7682222222,48.5442,17.153,34.8040333333,16.4288,8.75956666667,11.2438,11.5952666667,6.87193333333,8.23153333333,20.8524,18.084,14.3131333333,10.6982666667
639.55,10.7690444444,48.5487333333,17.1217333333,34.9322666667,16.4506666667,8.79913333333,11.2283333333,11.5884666667,6.9158,8.25813333333,20.8590666667,18.0369333333,14.3255333333,10.6897333333
