wavelength,Back_PooErym,Belly_PooErym,Breast_PooErym,Crissum_PooErym,Crown_PooErym,DorTail_PooErym,Patch10_PooErym,Rump_PooErym,Throat_PooErym,WingTip_PooErym
253.91,7.95929333333,7.10873333333,7.66139999999,9.49593333333,8.64713333333,9.67144074074,17.6481333333,10.2564,6.73739999999,12.8734666667
254.28,7.78212,6.68486666667,7.39023333333,9.4414,8.44306666667,9.84991481481,18.3332,9.94046666666,6.71246666667,12.3076666667
254.66,7.10982666667,5.425,6.84346666667,8.59600000001,7.46893333334,9.50758518519,17.2396666667,9.10696666665,6.0076,11.7096666667
255.03,7.17853333334,5.3236,7.14363333333,8.63246666665,7.33826666666,9.85017407409,17.6739333333,9.93676666667,6.32613333333,12.0680666667
255.41,7.04668,4.6342,6.50906666667,7.08340000001,6.12819999999,9.13785925925,17.1240666667,9.62393333333,4.9086,11.2501333333
255.78,6.35509333333,3.8652,5.7296,5.82420000001,5.0974,8.20421111111,16.8615333333,9.32593333334,4.16,9.94206666666
256.15,5.8164,2.30173333334,5.464,4.55146666666,4.12653333333,7.45487407407,15.6660666667,8.26333333333,3.494,8.99953333333
256.53,6.72392,3.58513333334,6.47403333333,5.30366666667,5.48146666667,8.11367037037,15.8222,8.45933333333,4.42466666667,9.82713333334
256.90,7.06712,3.92206666667,6.38863333333,6.09180000001,5.91566666666,8.47316296298,15.9296,8.59533333332,5.02553333333,10.3754666667
257.28,8.13473333333,4.50333333333,7.02003333333,7.2224,7.11293333333,10.1767407407,16.9613333333,9.43593333334,6.04373333333,11.4394
257.65,8.28957333334,4.91,7.32446666667,7.5928,7.72499999999,10.3108222222,16.8395333333,9.45626666666,6.32853333333,11.9293333333
258.02,8.37065333333,5.4308,8.1649,8.00886666667,8.10233333333,10.7399851852,17.0036666667,9.68780000001,6.6542,12.1224
258.40,7.08536,4.6966,6.79003333333,6.7472,6.96706666666,9.4879925926,15.7274,8.61516666666,5.4374,11.0734666666
258.77,6.7044,4.7148,6.0916,6.22813333333,6.82233333333,9.08178888889,15.5444666667,8.07173333334,5.2806,10.8628
259.15,6.68428,4.87366666667,5.80596666667,6.32146666667,6.97826666667,9.06700370371,15.5934666667,7.77146666667,5.29873333333,10.6271333333
259.52,6.10373333333,4.67893333333,5.64596666667,6.35513333333,6.87040000001,8.85222222222,15.39,7.40483333333,5.30953333333,10.5420666667
259.89,6.20302666667,4.87973333333,5.5776,6.55193333333,7.25499999999,9.08383333333,15.6585333333,7.55293333333,5.53273333333,10.8791333333
260.27,6.35529333333,5.12373333333,5.6048,6.75666666667,7.56266666667,9.29459259259,15.9834,7.81866666667,5.81206666666,11.1330666667
260.64,6.37273333333,5.05373333333,5.29243333333,6.6734,7.65566666667,9.42659259259,16.1022,7.87373333333,5.7562,11.1644666667
261.01,5.84696,4.3966,4.7458,6.05693333333,7.35153333334,8.70680000001,15.9047333333,7.39076666667,5.3758,10.6248
261.39,4.64388,3.31413333333,3.51976666667,4.9556,6.24493333334,7.44976666667,14.8666,6.35296666667,4.2376,9.45106666666
261.76,4.30392,3.04633333333,3.29366666667,4.60933333333,5.92326666668,7.32305925926,14.5751333333,6.1433,4.08233333334,9.16080000001
262.13,4.17118666667,2.99086666667,3.04996666667,4.44453333333,5.82186666667,7.20388148148,14.4634666667,5.9246,4.06026666667,9.0602
262.51,4.57834666667,3.42266666667,3.77113333333,5.05293333333,6.54226666667,7.78766296296,15.026,6.33273333333,4.7292,9.53746666666
262.88,5.0294,3.78273333333,4.3393,5.77226666667,7.13206666666,8.10084074074,15.2452,6.81283333333,5.30226666667,9.86533333334
263.25,4.62806666667,3.389,4.2276,5.4458,6.97573333335,7.52968518519,14.5642666667,6.57796666666,4.99486666667,9.61006666666
263.63,4.57953333333,3.11873333333,4.00856666667,5.1242,7.0226,7.16741851852,14.2484666667,6.51123333333,4.87006666667,9.71753333333
264.00,4.72050666667,3.355,4.47013333333,5.18386666667,6.61726666668,7.44697777778,13.9882,6.57703333334,4.80686666667,9.74353333334
264.37,4.74777333333,3.44013333333,4.63323333333,5.36706666667,6.34346666667,7.67318888889,13.8960666667,6.61836666667,4.23546666667,9.73153333333
264.75,3.9388,2.845,4.57993333333,4.88926666667,5.74206666666,6.74119259259,13.4700666667,5.87253333333,3.6328,8.79566666665
265.12,3.75566666667,2.76386666667,4.46253333333,4.75993333333,5.32959999999,6.60618888889,12.8983333333,5.74556666667,3.40373333333,8.66280000001
265.49,6.00489333333,4.65566666667,6.09863333333,6.62926666667,7.18806666667,8.51087037036,14.1837333333,7.50783333333,5.32593333333,10.5213333333
265.87,6.16129333333,5.03566666667,6.1773,7.06986666667,7.61573333335,8.63392962962,14.6026666667,7.72556666666,5.61086666667,10.5101333333
266.24,6.19726666667,5.08106666667,6.232,6.97353333333,7.91133333332,8.60567037036,14.8111333333,7.75219999999,5.78566666667,10.6393333333
266.61,6.09836,5.1216,5.82116666667,6.69366666667,7.76873333333,8.49592222222,14.6999333333,7.56063333333,5.67253333333,10.6753333333
266.98,6.07242666667,4.92133333333,5.6891,6.20026666667,7.43186666667,8.49473333333,14.5544666667,7.27723333333,5.19386666667,10.7338666667
267.36,5.54446666667,4.3192,5.18156666667,5.6474,6.7748,8.22152592592,14.3938666667,6.7311,4.55093333333,10.3577333333
267.73,6.08026666666,4.61726666667,5.84143333333,6.2478,7.34473333333,8.93273333333,14.9487333333,7.18036666667,4.86666666667,10.5859333333
268.10,5.57602666667,4.14666666667,5.38946666667,5.87026666666,7.1132,8.23510740741,14.5617333333,6.79756666667,4.53013333333,10.1625333333
268.48,4.39849333333,3.35506666667,4.03603333333,4.7894,6.14199999999,7.04785185185,13.574,5.6775,3.5668,8.90493333332
268.85,5.21972,3.8704,4.31506666667,5.46973333333,6.47746666666,7.59403333333,13.9675333333,6.2835,4.0218,9.45826666666
269.22,6.32133333333,5.12073333333,5.65466666667,6.64813333333,7.54413333333,9.03304444444,15.1995333333,7.3631,5.00466666667,10.5292666667
269.59,5.48906666667,4.87973333333,5.1798,6.2404,6.97813333333,8.25791481481,14.8498,6.81556666667,4.5362,9.961
269.97,5.07033333333,4.68493333333,5.12713333333,6.05433333334,6.61233333333,8.15124074075,14.5623333333,6.458,4.22226666667,9.84586666666
270.34,5.09366666667,4.3002,4.42646666667,5.78306666667,6.24293333333,8.00834814815,14.2168,6.2497,3.83586666667,9.3126
270.71,4.84076,3.95806666667,4.25826666667,5.7988,5.98286666667,7.60036666667,13.7455333334,6.1275,3.59833333333,8.85813333334
271.09,4.67213333333,3.98993333333,4.1011,5.85706666667,6.11286666666,7.51125925926,14.0424666667,6.26813333333,3.79686666667,8.94913333333
271.46,5.15522666667,4.692,4.6399,6.41366666667,6.70693333334,8.16477777778,14.3889333333,6.73693333333,4.411,9.40006666667
271.83,4.49844,4.52346666667,3.79156666667,5.88226666667,6.23953333333,7.4279962963,13.9001333333,6.11523333333,4.0846,8.93433333333
272.20,4.639,4.59253333333,3.7474,6.059,6.57173333333,7.61253333334,14.0133333333,6.13483333333,4.4632,9.09779999999
272.58,5.22374666666,4.97026666667,4.22413333333,6.41466666667,6.9926,8.12104074074,14.1294666667,6.46856666666,5.0668,9.67406666667
272.95,4.86873333333,4.8512,4.06636666667,6.11173333333,6.86146666667,7.8059962963,13.7668666667,6.22566666667,4.95413333333,9.65826666667
273.32,3.89033333333,3.8984,2.9017,4.86566666667,5.94766666667,6.84905555556,12.8700666667,5.16956666667,4.0874,8.6604
273.69,4.81828,4.46046666667,3.8341,5.49153333333,6.81079999999,7.65393333333,13.6400666667,6.00333333333,4.96673333333,9.59706666667
274.06,4.70002666667,4.01573333333,3.1636,5.12053333333,6.38759999999,7.15863703704,13.2390666667,5.68626666667,4.7058,9.22686666668
274.44,4.70432,4.25,3.4076,5.34406666667,6.56746666667,7.18642222222,13.2228666667,5.77093333333,4.82573333333,9.39586666667
274.81,4.87849333333,4.48593333333,3.5435,5.3854,6.70566666665,7.3942962963,13.4854,5.82943333333,4.87933333333,9.68453333332
275.18,4.74749333333,4.44706666667,3.44606666667,5.2326,6.42486666665,7.24161481481,13.1319333333,5.50456666667,4.5036,9.51866666665
275.55,4.35241333333,4.088,2.97066666667,4.76773333333,5.90386666667,6.79234814815,12.7944,5.10776666667,4.1914,9.29933333333
275.93,4.97861333333,4.7096,3.54403333333,5.1606,6.60286666667,7.61901481482,13.4438,5.71796666667,4.81166666667,9.92133333333
276.30,5.12390666667,5.0468,3.84793333333,5.42893333333,6.96186666666,7.89397777778,13.8154666667,6.2129,4.95106666667,10.1238
276.67,5.43448,5.24526666667,4.27946666667,5.87453333333,7.51146666665,8.3108,14.3807333333,6.79446666667,5.46966666667,10.6535333333
277.04,5.45050666667,5.08546666667,4.4527,5.8804,7.37720000001,8.43841111112,14.5726,6.77770000001,5.58733333333,10.5439333333
277.41,5.12902666667,4.81193333333,4.1823,5.77066666667,6.9624,7.87889259259,14.1398666666,6.69579999999,5.15673333333,10.3048
277.79,4.08288,3.65966666667,3.19376666667,4.794,5.93746666667,6.94068148148,13.2388666667,5.65153333333,4.10086666667,9.18313333334
278.16,4.42574666667,3.97886666667,3.47666666667,4.87326666667,6.2172,7.00455185185,13.5050666667,6.0078,4.2168,9.3852
278.53,4.01937333333,3.2738,3.09326666667,4.4592,5.83386666667,6.59705925926,13.4037333333,5.73463333333,3.86866666667,9.32366666667
278.90,3.49642666667,2.6906,2.5465,3.72346666667,5.39446666667,6.01482592593,12.8902,5.2793,3.53273333333,8.84313333333
279.27,3.43809333333,2.6332,2.39983333333,3.74726666667,5.53946666667,6.11723703704,12.8578,5.31926666667,3.82213333333,8.8242
279.64,3.46524,2.4502,2.44133333333,3.92706666667,5.82946666667,6.08647037037,13.0527333333,5.19843333333,3.62913333333,8.73553333334
280.02,3.09357333333,2.08666666667,2.20346666667,3.72306666667,5.48046666667,5.59742592593,12.7663333333,5.0109,3.1732,8.50653333332
280.39,3.40064,2.2138,2.25996666667,3.83426666667,5.35353333334,5.81068888889,12.9672,5.16,3.22826666666,8.65746666667
280.76,3.28992,2.21413333333,2.2202,3.68613333333,5.17859999999,5.65984074074,12.7881333333,5.0106,3.04653333333,8.47073333335
281.13,3.29857333333,2.133,2.03316666667,3.60306666667,5.25246666667,5.74303333333,12.802,5.00686666667,2.92786666667,8.44033333334
281.50,4.06545333333,2.63233333333,2.81536666667,4.3186,6.05153333333,6.53219259259,13.602,5.5354,3.67613333333,9.10039999999
281.87,4.73414666667,3.51613333333,3.45776666667,5.08013333333,6.72706666667,7.39857037037,14.2188,6.2466,4.364,9.65513333334
282.25,5.02814666667,3.93453333333,3.951,5.58926666667,7.17433333333,7.90871481482,14.6278666667,6.57656666667,4.7398,9.93560000001
282.62,5.25317333333,4.36266666667,4.1855,5.6736,7.25893333334,8.18195555555,14.7056666667,6.71176666667,4.83213333333,9.92793333334
282.99,5.69106666667,4.91986666667,4.7682,6.1296,7.7616,8.70497037037,15.0767333333,7.0571,5.1256,10.3243333333
283.36,5.61906666667,4.7518,4.61003333333,6.12626666667,7.68653333334,8.46242592592,15.0353333333,7.00953333333,4.91053333333,10.0676
283.73,5.77470666667,4.81613333333,4.5021,6.11746666667,7.51019999999,8.49213703704,14.8210666667,7.16206666667,4.97293333333,10.0702
284.10,5.9352,4.78406666667,4.67303333333,6.381,7.4698,8.54484814814,14.7493333333,7.20469999999,5.07606666666,10.0950666667
284.47,5.63242666667,4.52713333333,4.428,6.0226,7.32313333332,8.16464074074,14.3210666667,6.84,4.87066666667,9.8838
284.85,5.6366,4.66846666667,4.5977,6.07893333333,7.39006666666,8.15658148148,14.5779333334,6.8806,4.80406666667,9.92459999999
285.22,5.93506666667,5.059,4.79226666667,6.36386666667,7.52886666667,8.38032592592,14.6558,7.00883333333,4.98613333333,10.1207333333
285.59,6.14153333333,5.35266666667,4.89196666667,6.67793333333,7.6388,8.61862592592,14.8056666667,7.17673333333,5.19713333334,10.4082666667
285.96,6.13413333333,5.16786666667,4.7744,6.72,7.46239999999,8.51181481482,14.7868666667,7.11936666667,5.14553333333,10.4484666667
286.33,5.65081333333,4.6264,4.26463333333,6.20786666667,6.98733333332,8.07271851852,14.3547333333,6.7905,4.58986666667,10.1251333333
286.70,5.53610666667,4.5964,4.3262,6.22173333333,7.04126666665,8.06894814815,14.4460666666,6.77223333333,4.60786666667,10.1281333333
287.07,6.03725333333,5.08466666667,4.73073333333,6.86966666667,7.49860000001,8.5243037037,15.034,7.19116666667,5.19746666667,10.6345333333
287.44,6.37572,5.36486666667,5.07966666667,7.1128,7.62386666666,8.85810740741,15.2704,7.32176666667,5.48913333333,10.8767333333
287.82,6.19434666667,5.19946666666,5.01916666667,7.0442,7.589,8.74782222222,15.1951333333,7.26973333333,5.52013333333,10.8017333333
288.19,6.37873333333,5.51146666667,5.11733333333,7.0508,7.69673333334,8.95552592592,15.3391333333,7.46616666667,5.725,10.7726
288.56,6.63194666667,5.65513333333,5.34376666667,7.40246666667,7.81460000001,9.42147407408,15.5667333333,7.66550000001,5.9904,10.8894
288.93,6.20828,5.22753333333,4.7306,7.0222,7.31406666665,8.94385555556,15.1279333333,7.19696666666,5.68126666667,10.5188666667
289.30,5.57242666667,4.71006666667,4.257,6.46,6.86146666667,8.43783703703,14.7321333333,6.70783333333,5.22946666667,9.93066666665
289.67,5.24102666667,4.60313333333,3.9652,6.28906666667,6.65473333333,8.25727407407,14.4663333333,6.62953333333,5.0818,9.68773333333
290.04,4.63972,4.32806666667,3.3245,5.5286,6.21853333333,7.6986888889,13.9187333333,6.0782,4.42346666667,8.99946666667
290.41,4.98565333333,4.59306666667,3.58346666667,5.8038,6.46599999999,8.09805185185,14.2294,6.27433333333,4.74306666667,9.11453333333
290.78,4.99889333333,4.549,3.4559,5.90393333333,6.38546666666,8.0271037037,14.3142,6.35423333333,4.77946666667,9.13406666668
291.15,4.37244,3.75826666667,2.74366666667,5.24866666667,5.6478,7.4601962963,13.7355333333,5.95156666667,4.02406666667,8.62886666666
291.52,3.96273333333,3.4776,2.29693333333,4.89433333333,5.31126666666,7.2501037037,13.5264666667,5.80973333333,3.65846666667,8.372
291.89,3.65194666667,3.17106666667,1.8993,4.49086666667,4.98533333333,6.98423333333,13.1912666667,5.3701,3.24526666667,7.93386666668
292.26,3.35732,2.739,1.53296666667,4.3082,4.8616,6.75345185185,13.198,5.11316666667,2.92453333333,7.84913333333
292.64,3.24785333333,2.71186666667,1.45476666667,4.22566666667,4.78006666667,6.45468888889,13.1068666667,5.01276666667,2.747,7.75326666667
293.01,3.93958666667,3.413,2.1139,5.03353333333,5.65733333334,7.16373703704,13.7918666667,5.71806666667,3.4224,8.28726666665
293.38,4.43,3.91073333333,2.50733333333,5.7162,6.32226666667,7.55387037037,14.4976,6.20573333333,3.80853333333,8.74946666667
293.75,4.41041333333,3.66046666667,2.3982,5.46366666667,6.09866666667,7.21180740741,14.3419333333,5.90236666667,3.5008,8.46973333333
294.12,4.84154666667,4.1388,2.9284,6.1876,6.74560000001,7.65918888888,14.8904666666,6.27113333333,3.95913333333,9.08746666666
294.49,4.62934666667,4.10313333333,2.82423333333,6.11446666667,6.69746666665,7.52581481481,14.8081333333,6.04193333333,3.87166666667,9.06066666667
294.86,4.78134666667,4.38306666667,2.97056666667,6.13146666667,6.8956,7.57496296296,14.8378666667,6.15836666667,4.02013333333,8.99200000001
295.23,5.11666666667,4.80653333333,3.29496666667,6.51313333333,7.2412,7.88462592592,15.2133333333,6.358,4.4938,9.10699999999
295.60,5.61737333333,5.336,3.89033333333,7.18586666666,7.75926666667,8.20387777778,15.6942666667,6.76533333334,5.03046666667,9.41999999999
295.97,6.18030666667,5.98993333333,4.67666666667,7.94033333333,8.3238,8.78759629629,16.5702,7.59423333334,5.761,10.2586666667
296.34,6.3224,6.10933333333,4.78426666667,8.04246666665,8.44920000001,8.94478148148,16.7652666667,7.64539999999,5.82106666667,10.3106666667
296.71,6.45161333333,6.16833333333,4.93483333333,8.10873333333,8.62133333332,9.04314444445,17.1326666667,7.74239999999,5.90713333333,10.4371333333
297.08,6.293,5.85686666667,4.8017,7.85913333333,8.36866666667,8.87144814815,16.9813333333,7.4883,5.66893333333,10.2604
297.45,6.66488,6.26426666667,5.42873333333,8.22526666666,8.64586666667,9.32878518519,17.2344666667,7.99426666667,6.13553333333,10.6828666667
297.82,6.69345333333,6.312,5.6354,8.3148,8.80059999999,9.51407777778,17.4400666666,8.05476666666,6.2408,10.6998
298.19,6.26373333333,5.7658,5.25893333333,7.74546666667,8.2166,9.06141481482,17.0248,7.59189999999,5.7034,10.2402
298.56,6.36581333333,5.79046666667,5.329,7.93306666667,8.26959999999,8.97511481482,17.3150666667,7.66546666667,5.88153333333,10.2768
298.93,6.16445333333,5.4974,5.22593333333,7.83113333332,8.12046666667,8.77361111112,17.3122,7.46640000001,5.71486666667,10.2007333333
299.30,6.28674666667,5.54453333333,5.36653333333,7.74446666667,8.19639999999,8.85458148148,17.402,7.56546666666,5.77293333334,10.3033333333
299.67,5.80622666667,5.20046666667,4.84423333333,7.09933333333,7.77393333335,8.54137407408,17.0674666667,7.23316666667,5.28706666667,9.9556
300.04,5.78366666667,5.14273333333,4.55053333333,6.89233333333,7.70460000001,8.3663,16.9654,7.11536666667,5.07366666667,9.59526666668
300.41,5.70285333333,5.2032,4.46453333333,6.94666666667,7.6468,8.18417407407,17.0839333333,7.18686666667,5.13186666666,9.65126666667
300.78,5.47029333333,5.03406666666,4.06706666667,6.81726666667,7.49146666665,7.70832222222,17.0790666666,7.03216666667,4.78666666667,9.4596
301.15,5.64084,5.2252,4.16883333333,6.96593333334,7.68960000001,7.76846296296,17.4280666667,7.37723333333,4.86193333333,9.71506666666
301.52,5.16708,4.52193333333,3.32733333333,6.32413333333,7.08366666667,7.13536666667,17.1314,6.6919,4.26846666667,9.12406666666
301.89,5.74161333333,5.04386666667,3.65273333333,6.96086666667,7.58793333332,7.58117037037,17.6996,7.26993333334,4.77633333333,9.57339999999
302.26,6.17613333333,5.41773333333,3.99493333333,7.54393333334,7.90666666665,7.97862592593,18.1625333333,7.73126666666,5.24533333333,9.76506666667
302.63,6.39505333333,5.654,4.11426666667,7.65273333333,7.99526666667,8.15805555556,18.1724666667,8.04413333333,5.3794,10.0560666667
303.00,6.45108,5.62993333333,3.8281,7.58526666668,7.94546666668,8.08723333334,18.0917333334,7.98843333334,5.35813333333,10.1492
303.37,6.07618666667,5.265,3.36096666667,7.33833333335,7.69760000001,7.63916296297,17.7165333333,7.55726666666,4.9642,9.82339999999
303.74,6.87109333333,5.89613333333,4.2295,8.03753333334,8.47906666667,8.2911074074,18.3722,8.15580000001,5.7576,10.3809333333
304.10,6.722,5.76873333333,4.06816666667,8.00926666668,8.45106666667,8.21904814815,18.4264666666,7.97593333333,5.82066666667,10.2381333333
304.47,6.70886666667,5.6722,4.06046666667,7.99073333333,8.38686666667,8.24671481481,18.3926,7.92710000001,5.85713333333,10.0836666667
304.84,6.95808,5.94413333333,4.20406666667,8.14686666667,8.51840000001,8.86918518518,18.5111333333,8.12653333334,6.19673333333,10.0944
