wavelength,Back_PhrDorf,Belly_PhrDorf,Breast_PhrDorf,Crissum_PhrDorf,Crown_PhrDorf,DorTail_PhrDorf,Patch10_PhrDorf,Rump_PhrDorf,Throat_PhrDorf,WingTip_PhrDorf
424.37,8.59888888889,30.4136111111,13.3262222222,27.8666111111,9.7316111111,9.23155555555,8.315,11.6677666666,28.4452222222,9.8871111111
424.73,8.59111111111,30.4735555555,13.3421666667,27.923,9.72561111112,9.24355555555,8.30816666667,11.672137037,28.4868888889,9.89
425.08,8.589,30.4986111111,13.3168888889,27.9348888889,9.74494444446,9.21866666667,8.322,11.6745148148,28.4938888889,9.8803888889
425.44,8.58688888889,30.5376111111,13.3213333333,27.9730555555,9.75450000001,9.19644444444,8.3275,11.6821148148,28.504,9.87094444443
425.80,8.58988888889,30.5973333333,13.3211666667,28.0086666667,9.74055555556,9.17177777778,8.28,11.6632740741,28.5432222222,9.8538888889
426.16,8.57766666666,30.6677222222,13.3341666667,28.0860555555,9.75149999999,9.15344444444,8.2715,11.6681888889,28.5845555556,9.84922222223
426.51,8.58055555555,30.7140555555,13.3390555555,28.1225,9.75044444444,9.13255555556,8.28133333334,11.6697333333,28.5996666667,9.8343888889
426.87,8.616,30.7894444444,13.3846111111,28.2023333333,9.78683333334,9.157,8.32133333333,11.7051592593,28.6791111111,9.8561111111
427.23,8.65133333333,30.8709444445,13.4133888889,28.2798333333,9.82388888888,9.17344444445,8.37583333333,11.7579925926,28.7122222222,9.87727777777
427.58,8.67522222222,30.9541111111,13.4420555556,28.3477222222,9.85922222221,9.218,8.38433333334,11.7785333333,28.7803333333,9.93922222223
427.94,8.69466666667,31.0025555556,13.4608888889,28.4031111111,9.88877777778,9.223,8.38916666667,11.8042740741,28.8346666667,9.96333333333
428.30,8.75855555556,31.1231666667,13.5383333333,28.5556666667,9.95805555556,9.26844444444,8.44783333333,11.8804037037,28.9725555556,10.0396111111
428.65,8.74722222222,31.1302222222,13.5029444444,28.5615555555,9.94216666667,9.246,8.4315,11.8645666667,28.9905555556,10.0125
429.01,8.731,31.1976666667,13.5088888889,28.609,9.91811111112,9.26911111111,8.40433333333,11.8479925926,29.0027777778,10.0256666667
429.37,8.76655555556,31.2440555556,13.5254444444,28.7025,9.93377777777,9.32333333333,8.41683333333,11.8774,29.0562222222,10.0630555556
429.72,8.73388888889,31.2745,13.5033888889,28.6934444445,9.92288888889,9.30088888889,8.422,11.8703555555,29.0631111111,10.0416111111
430.08,8.74866666667,31.2942222222,13.5102222222,28.6945,9.90883333334,9.30966666667,8.44316666667,11.8660333333,29.104,10.0443333333
430.44,8.72533333334,31.3412222222,13.4786111111,28.7181666667,9.89111111112,9.31777777778,8.43066666666,11.853237037,29.134,10.0465555556
430.79,8.70633333333,31.4127222222,13.4734444445,28.6839444445,9.87194444445,9.32677777778,8.41883333333,11.8455814815,29.126,10.0567222222
431.15,8.67711111111,31.5038333333,13.4559444445,28.6836111111,9.87055555554,9.31066666666,8.386,11.8286888889,29.161,10.0535
431.50,8.684,31.5550555555,13.4718888889,28.7287222222,9.86077777779,9.29822222222,8.37616666667,11.8282666667,29.1721111111,10.0471111111
431.86,8.71822222222,31.6140555556,13.5146666667,28.7733333333,9.88933333333,9.32655555556,8.38716666666,11.821162963,29.1927777778,10.075
432.22,8.68055555555,31.5637222222,13.467,28.7377777778,9.8388888889,9.27955555555,8.36983333333,11.7874,29.0987777778,10.0174444444
432.57,8.67133333333,31.5977222222,13.4592222222,28.7675555556,9.83688888889,9.27,8.36333333333,11.763037037,29.1151111111,10.0216111111
432.93,8.69355555556,31.6178888889,13.4838888889,28.7976111111,9.84633333333,9.26155555556,8.37433333334,11.7824962963,29.1252222222,10.0385
433.29,8.70877777778,31.6496666667,13.4937777778,28.8172777778,9.84377777778,9.27122222222,8.3725,11.775837037,29.1472222222,10.0424444444
433.64,8.76844444444,31.6747222222,13.55,28.8483888889,9.87438888889,9.31244444444,8.40683333333,11.8034555556,29.1654444444,10.0920555556
434.00,8.80433333333,31.7396111111,13.5986111111,28.9254444444,9.9075,9.36211111111,8.44466666667,11.8427444444,29.2153333334,10.1241666667
434.35,8.85522222222,31.7848333333,13.6541666667,28.9803888889,9.96566666668,9.39944444445,8.47783333333,11.9010296296,29.2764444444,10.1610555556
434.71,8.85266666667,31.8003333333,13.6572222222,29.0552222222,9.96922222223,9.39544444444,8.44966666667,11.9096148148,29.3083333333,10.1272777778
435.07,8.886,31.8503888889,13.7050555556,29.1195,10.0182222222,9.43922222222,8.49166666667,11.9425407408,29.3685555556,10.1621111111
435.42,8.88077777778,31.8651666667,13.7116111111,29.1328888889,10.0251111111,9.44766666667,8.51,11.9449185185,29.3975555555,10.1547777778
435.78,8.89944444444,31.9277222222,13.7353888889,29.1732222222,10.0682777778,9.45655555555,8.56633333333,11.9714925926,29.4165555556,10.2039444444
436.13,8.94522222222,32.0355555556,13.7789444444,29.2795555556,10.1307222222,9.48755555556,8.5915,12.0189222222,29.5347777778,10.2397777778
436.49,8.99955555555,32.1066666667,13.8491111111,29.3218333333,10.1793333333,9.50288888889,8.6495,12.0676592592,29.563,10.2635
436.84,9.01744444445,32.1722222222,13.8811666667,29.3848888889,10.2252222222,9.545,8.693,12.1122222222,29.6463333333,10.2715555556
437.20,9.02133333333,32.2557222222,13.914,29.4485555555,10.2384444445,9.55755555555,8.70683333334,12.1362666666,29.6916666667,10.2815
437.56,9.02988888889,32.3212777778,13.9273888889,29.5097777778,10.246,9.55622222222,8.72183333334,12.161637037,29.7461111111,10.2940555556
437.91,8.98011111111,32.2963333333,13.8633333333,29.4982222222,10.2023888889,9.50122222222,8.66333333333,12.1158333333,29.709,10.2330555556
438.27,8.97433333333,32.3111111111,13.8410555556,29.5107222222,10.1807777778,9.48566666666,8.6745,12.0746,29.7001111111,10.2314444444
438.62,9.00388888889,32.3798888889,13.8675,29.55,10.2090555555,9.50322222222,8.729,12.0937518518,29.764,10.2825555556
438.98,8.97777777778,32.3575,13.8282222222,29.5522777778,10.1715,9.48433333333,8.68266666666,12.0463296296,29.7176666667,10.2556111111
439.33,8.99255555556,32.4466666667,13.8308333333,29.5957222222,10.1808333333,9.48622222222,8.6915,12.0536481481,29.7724444444,10.2857777778
439.69,8.97022222222,32.4608333333,13.7953333333,29.6061111111,10.1272222222,9.46822222222,8.63316666666,12.0156888889,29.7864444444,10.2601111111
440.04,8.97077777778,32.5191111111,13.8064444444,29.6306111111,10.1194444445,9.46466666666,8.631,12.0214666667,29.7963333333,10.2553888889
440.40,8.96922222222,32.5532777778,13.8100555556,29.6761111111,10.1207222222,9.48288888889,8.62433333333,12.0349592593,29.8425555556,10.2758333333
440.75,8.98711111111,32.6028888889,13.8343333333,29.7050555556,10.1227777778,9.47955555556,8.62233333333,12.0389111111,29.9025555555,10.2726111111
441.11,9.00933333333,32.6129444445,13.8462222222,29.6937222222,10.1302777778,9.49133333333,8.6305,12.0570185185,29.9146666667,10.2911666667
441.47,8.98511111111,32.6296666667,13.8277777778,29.7164444445,10.1140555556,9.47733333334,8.591,12.0411074074,29.9355555555,10.2825
441.82,8.99911111111,32.6810555556,13.8494444445,29.7494444445,10.1149444444,9.47744444445,8.6035,12.0698777778,29.9646666667,10.3275555556
442.18,9.01533333333,32.7581666667,13.8712222222,29.7898888889,10.1385,9.50066666667,8.6165,12.1052555556,29.9956666667,10.3688888889
442.53,9.00555555556,32.7959444444,13.8672222222,29.8084444445,10.1280555556,9.49888888889,8.58183333334,12.0911888889,30.011,10.3643333333
442.89,9.03011111111,32.8805,13.8918888889,29.8736111111,10.17,9.52622222222,8.60566666666,12.1184740741,30.0972222222,10.3992222222
443.24,9.06744444444,32.9463888889,13.9489444445,29.9677777778,10.2063888889,9.572,8.633,12.1547518519,30.1595555555,10.4332222222
443.60,9.083,32.9898888889,13.9958888889,30.0421111111,10.2405555556,9.61388888889,8.6505,12.2025481481,30.225,10.4437777778
443.95,9.08211111111,33.0082777778,13.9987777778,30.0671666667,10.2465555556,9.63055555555,8.63833333333,12.1941333333,30.2594444444,10.4672777778
444.31,9.08733333334,33.0624444444,14.0255555556,30.1063888889,10.2559444444,9.65077777778,8.66116666667,12.2000259259,30.2746666667,10.4739444444
444.66,9.12944444444,33.1411111111,14.0583888889,30.1983888889,10.2779444444,9.68211111111,8.699,12.2107666667,30.2893333333,10.5191666667
445.02,9.10188888889,33.1703888889,14.0426111111,30.2308888889,10.2825,9.67022222222,8.6645,12.1846037037,30.3046666667,10.5158333333
445.37,9.16022222222,33.2633888889,14.0761666667,30.2945,10.3344444444,9.71688888889,8.72416666667,12.2148518519,30.3503333333,10.5690555556
445.72,9.17533333333,33.3032777778,14.0781666667,30.3116666667,10.3594444445,9.73744444444,8.73816666667,12.2252518519,30.3915555556,10.5644444444
446.08,9.16911111111,33.3255555555,14.0800555556,30.3196111111,10.3525,9.72588888889,8.71183333334,12.2087,30.4122222222,10.525
446.43,9.17088888889,33.3356666667,14.0791666667,30.3398888889,10.3439444444,9.71766666667,8.69366666666,12.2080481482,30.4105555556,10.5098888889
446.79,9.183,33.3602222222,14.0808888889,30.3440555555,10.3196111111,9.702,8.70216666667,12.208737037,30.3832222222,10.4957222222
447.14,9.174,33.3777222222,14.0626666667,30.3289444444,10.3162777778,9.69277777778,8.69,12.1979148148,30.3795555556,10.4832777778
447.50,9.18222222222,33.3988333333,14.0534444445,30.3435,10.3278888889,9.67733333334,8.69983333334,12.1922518519,30.3684444444,10.4842777778
447.85,9.18888888889,33.4248333333,14.0447777778,30.3777777778,10.3398888889,9.68111111111,8.71716666667,12.1924296296,30.3686666667,10.4914444444
448.21,9.178,33.4332777778,14.0138333333,30.3950555555,10.3330555555,9.66077777778,8.662,12.176537037,30.373,10.4829444444
448.56,9.15822222222,33.4367222222,13.9954444444,30.3801111111,10.3292222222,9.64766666666,8.62666666666,12.1737703704,30.3501111111,10.484
448.92,9.17855555556,33.4883888889,14.0053333333,30.4459444445,10.3418888889,9.66,8.6455,12.2002518519,30.3935555556,10.5028888889
449.27,9.17722222222,33.5286666667,14.0080555555,30.5121666667,10.3620555556,9.65711111111,8.64333333334,12.2170111111,30.4285555555,10.4933333333
449.62,9.18311111111,33.5707777778,14.0131666667,30.5484444444,10.3652222222,9.63911111111,8.6485,12.2004,30.445,10.5076111111
449.98,9.17922222222,33.6136111111,14.0194444444,30.6232222222,10.3636666667,9.64055555555,8.64566666667,12.2256444444,30.475,10.5305
450.33,9.21988888889,33.7271666667,14.0783888889,30.7082222222,10.417,9.68544444444,8.70416666667,12.2837037037,30.5311111111,10.6021111111
450.69,9.22466666667,33.7529444444,14.0974444445,30.7588333333,10.473,9.715,8.71366666667,12.3289703704,30.5815555556,10.6262777778
451.04,9.19288888889,33.7588888889,14.0778333333,30.7862777778,10.4387222222,9.67688888889,8.66783333334,12.3160185185,30.5703333333,10.5842777778
451.40,9.16666666667,33.8223888889,14.0675,30.8081111111,10.4120555556,9.66977777778,8.66066666667,12.3035444444,30.5773333333,10.5782777778
451.75,9.16977777778,33.9052777778,14.1028333333,30.8467222222,10.4185,9.68922222222,8.6625,12.3036185185,30.6421111111,10.5938888889
452.10,9.186,33.9965555555,14.1165,30.8905,10.4347222222,9.69844444444,8.71483333334,12.3049518519,30.7006666667,10.6182222222
452.46,9.18244444444,34.0266111111,14.1173333333,30.9372222222,10.4563888889,9.71111111111,8.6935,12.3083296296,30.7414444444,10.6217777778
452.81,9.18922222222,34.0561111111,14.1222222222,30.9496666667,10.4568888889,9.71388888889,8.6935,12.3003481482,30.7301111111,10.6335555556
453.17,9.17133333333,34.0665555555,14.1251666667,30.9355555555,10.4166666667,9.70911111111,8.65933333333,12.2783481482,30.746,10.6281666667
453.52,9.17755555556,34.0988888889,14.1302222222,30.9653888889,10.4101111111,9.71611111111,8.63566666666,12.2781777778,30.7542222222,10.6369444444
453.87,9.21677777778,34.1584444445,14.1636111111,31.0255,10.4596111111,9.74277777778,8.67466666667,12.295862963,30.7953333333,10.6767222222
454.23,9.18388888889,34.1488888889,14.1247777778,31.0248333333,10.4449444444,9.69911111111,8.643,12.2532481481,30.7957777778,10.6508333333
454.58,9.17144444445,34.1968333333,14.1320555555,31.0511666667,10.4229444445,9.68477777778,8.614,12.2038111111,30.8183333333,10.6600555556
454.93,9.18988888889,34.2237777778,14.1407222222,31.0656666667,10.4293333334,9.69455555556,8.6225,12.1989407407,30.8211111111,10.7032222222
455.29,9.19611111111,34.279,14.1562222222,31.1372222222,10.4676111111,9.723,8.615,12.2169740741,30.8594444444,10.7154444444
455.64,9.21455555555,34.2887222222,14.1583333333,31.1305555556,10.4668333333,9.73677777778,8.61116666666,12.2318333333,30.8461111111,10.7070555556
456.00,9.24188888889,34.3198888889,14.1963333333,31.1615,10.5002777778,9.77155555555,8.6125,12.2746037037,30.8731111111,10.7209444444
456.35,9.22877777778,34.3476111111,14.1897777778,31.1788333333,10.4849444445,9.76311111111,8.617,12.2624851852,30.8985555556,10.6993888889
456.70,9.269,34.4542777778,14.2347777778,31.2505,10.5461111111,9.80544444444,8.6535,12.2926296296,30.9724444444,10.7402222222
457.06,9.28522222222,34.4641666667,14.2486666667,31.2388333333,10.5608888889,9.82455555555,8.667,12.2963777778,30.9756666667,10.7421111111
457.41,9.311,34.5121666667,14.2855,31.2982777778,10.6024444445,9.84566666668,8.69616666667,12.3227037037,31.047,10.7501666667
457.76,9.30233333333,34.5208888889,14.2619444445,31.2721111111,10.5691111111,9.85300000001,8.67083333333,12.2944296296,31.0488888889,10.7235
458.12,9.32755555556,34.5528888889,14.2985,31.2947222222,10.5719444445,9.88666666668,8.698,12.2915,31.0708888889,10.7333333333
458.47,9.35811111111,34.6187222222,14.3082222222,31.3477777778,10.5853333333,9.9218888889,8.73133333333,12.3363851852,31.1198888889,10.7463888889
458.82,9.37333333334,34.6651666667,14.3130555556,31.3869444444,10.5955555556,9.92533333333,8.7465,12.3588,31.1531111111,10.7349444444
459.18,9.40433333334,34.6436666667,14.3034444444,31.373,10.582,9.93644444445,8.75833333333,12.3569703704,31.1487777778,10.7453888889
459.53,9.38855555555,34.6643333333,14.2797777778,31.4102777778,10.5719444445,9.91400000001,8.74933333333,12.3442555556,31.1718888889,10.7367222222
459.88,9.39666666667,34.6970555556,14.2703333333,31.4386111111,10.5628333333,9.89899999999,8.75733333333,12.3553444445,31.1853333333,10.7448333333
460.24,9.41544444444,34.742,14.2743888889,31.4587222222,10.5608333333,9.91311111111,8.77466666667,12.3621444444,31.214,10.7641666667
460.59,9.392,34.7169444444,14.2425,31.4401111111,10.5203333333,9.88233333332,8.75566666667,12.3252296297,31.1998888889,10.7353888889
460.94,9.39066666666,34.7498888889,14.2567777778,31.4877222222,10.5231111111,9.88155555557,8.756,12.3256592593,31.2226666667,10.7458333333
461.29,9.41922222222,34.7846666667,14.2625,31.4998888889,10.5431666667,9.91655555554,8.77016666667,12.3604777778,31.2227777778,10.7662777778
461.65,9.45466666666,34.8668333333,14.3141111111,31.5869444444,10.5943888889,9.92811111112,8.80833333333,12.4098777778,31.2817777778,10.825
462.00,9.47722222222,34.8979444444,14.3124444444,31.6461111111,10.6148333333,9.94133333335,8.815,12.4549888889,31.3112222222,10.8422222222
462.35,9.457,34.8913888889,14.2941666667,31.6572777778,10.5989444444,9.8991111111,8.7785,12.436337037,31.2832222222,10.8492222222
462.71,9.46433333333,34.9321111111,14.3139444445,31.7051111111,10.6113333333,9.92422222221,8.788,12.4439555555,31.313,10.8960555556
463.06,9.46877777778,35.0052222222,14.3467777778,31.7538333333,10.6306666666,9.92377777777,8.77783333333,12.4556148148,31.3791111111,10.8966666667
463.41,9.49955555555,35.0775555555,14.4097222222,31.7963888889,10.6809444445,9.95755555554,8.8225,12.5021962963,31.4325555555,10.9204444444
463.76,9.50477777778,35.1143888889,14.4446111111,31.8431111111,10.6977777778,10.0048888889,8.82216666667,12.4916962963,31.4453333333,10.9553333333
464.12,9.57244444444,35.2043333333,14.513,31.9274444445,10.7621666667,10.0495555556,8.8445,12.538537037,31.4867777778,11.0265555556
464.47,9.61244444444,35.2314444445,14.5476666667,31.9745,10.8066666667,10.0897777778,8.87066666667,12.589362963,31.5208888889,11.0423333333
464.82,9.62988888889,35.253,14.5356666667,32.0283333333,10.8187777778,10.101,8.87716666667,12.6086444445,31.5231111111,11.0521111111
465.17,9.59655555556,35.3131111111,14.538,32.0926111111,10.8012222222,10.093,8.86066666667,12.5817333333,31.5313333333,11.0727222222
465.53,9.575,35.2968888889,14.4774444444,32.0768333333,10.7551666667,10.0776666667,8.83683333334,12.5474259259,31.4706666667,11.0200555556
465.88,9.58155555556,35.3636666667,14.4972222222,32.0929444444,10.7723333333,10.0843333333,8.8505,12.5364074074,31.4998888889,11.0300555556
466.23,9.64666666667,35.4310555555,14.5869444444,32.1770555556,10.8326111111,10.1608888889,8.9255,12.5727074074,31.5432222222,11.0684444444
466.58,9.67744444445,35.5025,14.6181666667,32.2283888889,10.8478333333,10.1553333333,8.91466666666,12.5707074074,31.5753333333,11.0752222222
466.94,9.68566666667,35.5935,14.6555555556,32.3094444444,10.8868333333,10.1984444444,8.95266666667,12.5953148148,31.6452222222,11.1395
467.29,9.71211111111,35.6168888889,14.6835555556,32.3862777778,10.9010555555,10.2192222222,8.94166666667,12.6109666667,31.6727777778,11.1836666667
467.64,9.72188888889,35.6532777778,14.6821666667,32.4111666667,10.9072222222,10.2084444445,8.92483333334,12.6253185185,31.7382222222,11.1915555556
467.99,9.708,35.6708333333,14.6589444444,32.4276111111,10.9128333333,10.2321111111,8.94783333333,12.6353518519,31.7341111111,11.1752777778
468.35,9.67788888889,35.7065,14.6570555555,32.448,10.9031111111,10.2366666667,8.9385,12.6159259259,31.7462222222,11.1700555556
468.70,9.71111111111,35.8051666667,14.7168333333,32.5171111111,10.9500555556,10.268,8.96733333334,12.6596259259,31.8443333333,11.2002222222
469.05,9.684,35.8266111111,14.7060555556,32.5148888889,10.9066666667,10.235,8.92083333334,12.616,31.8587777778,11.1325555556
469.40,9.67622222222,35.8547222222,14.7357777778,32.5327777778,10.9080555556,10.2491111111,8.893,12.6197222222,31.9255555555,11.1547222222
469.75,9.66355555556,35.8338888889,14.7053333333,32.5342777778,10.8878333333,10.2225555556,8.87183333333,12.6290037037,31.923,11.1536111111
470.11,9.62977777778,35.8632777778,14.6510555556,32.5166111111,10.8538888889,10.1886666667,8.84566666667,12.6274592593,31.9445555555,11.1406111111
470.46,9.62655555556,35.8572222222,14.6562777778,32.5363888889,10.8724444445,10.2106666667,8.88516666667,12.6451333333,31.9493333333,11.1305
