wavelength,Back_PooNigm,Belly_PooNigm,Breast_PooNigm,Crissum_PooNigm,Crown_PooNigm,DorTail_PooNigm,Patch10_PooNigm,Rump_PooNigm,Throat_PooNigm,WingTip_PooNigm
608.59,10.1453333333,51.1244666667,21.436,28.985,10.2788666667,9.3896,31.0174166667,10.588,26.4194666667,12.6835833334
608.92,10.1412,51.1342666667,21.4714666667,29.0273333333,10.3184,9.47776666667,31.1213333333,10.619,26.4058,12.7050833334
609.26,10.1694,51.0212,21.5536666667,29.0124666667,10.3709333333,9.54036666665,31.1036666666,10.6640666667,26.4456666667,12.75475
609.59,10.1291333333,51.0179333334,21.5777333333,29.0722666667,10.3462,9.56333333333,31.1823333334,10.6526,26.4596,12.7533333333
609.93,10.0907333333,50.9518,21.5647666667,29.0545333333,10.3125333333,9.57776666665,31.22025,10.6313333333,26.4479333334,12.74075
610.26,10.0072666667,50.7222666667,21.4244333333,28.9462,10.2342,9.56213333333,31.1444166667,10.5353333333,26.3355333333,12.6674166667
610.60,9.9428,50.6645333333,21.3795,28.9108,10.1741333333,9.52003333333,31.1535,10.4574666667,26.3002,12.61575
610.93,9.92093333333,50.5992,21.3484666667,28.9113333333,10.1584666667,9.5882,31.1615,10.4517333333,26.2824666667,12.6125833333
611.27,10.0596,50.6288666667,21.4443666667,29.0428,10.2611333333,9.73853333333,31.3285,10.6009333333,26.3805333333,12.7646666667
611.60,10.1238666667,50.7492,21.5819,29.1576,10.3825333333,9.88499999999,31.451,10.6840666667,26.5089333333,12.8424166667
611.93,10.1750666667,50.811,21.6209666667,29.2444,10.3773333333,9.89676666666,31.4833333333,10.6875333333,26.6092666667,12.87125
612.27,10.2455333333,50.9372666667,21.6862,29.3343333334,10.4226,9.97106666666,31.5523333333,10.7686,26.7178,12.9645833333
612.60,10.3108,50.9953333333,21.7850666667,29.4342666667,10.4582,9.99999999999,31.6168333334,10.8029333333,26.8718666667,12.9990833333
612.94,10.3214666667,51.164,21.8109333333,29.5358,10.4411333333,9.99203333333,31.7480833333,10.8423333333,26.9397333333,13.0185
613.27,10.3703333333,51.2288,21.9071,29.5804,10.5112,10.0009666667,31.7075833333,10.9058666667,27.0193333333,13.0769166667
613.61,10.4158,51.3375333333,22.0426333333,29.6716666667,10.5901333333,10.0182,31.69475,10.9632666667,27.1432,13.1276666667
613.94,10.4852,51.5852666667,22.2418,29.8391333334,10.6808666667,10.0774333333,31.8413333333,11.0640666667,27.3358666667,13.2489166667
614.28,10.6382666667,51.6679333333,22.3909333333,29.9580666666,10.8246,10.2245,31.8994166666,11.2100666667,27.4542,13.39225
614.61,10.7184,51.7252666667,22.5394,30.0554666667,10.8846666667,10.2294666667,31.9640833333,11.2282666667,27.5382,13.4635
614.94,10.7070666667,51.7144666667,22.5912,30.058,10.8468666667,10.1546333333,31.8646666667,11.1371333333,27.5244666666,13.4375
615.28,10.7713333333,51.7683333333,22.7023666667,30.1412666667,10.8818666667,10.1421666667,31.86975,11.1988666667,27.6348666667,13.4788333333
615.61,10.7388,51.6808666667,22.6872333333,30.0899333333,10.8616666667,10.0922333333,31.8478333333,11.1894,27.5737333333,13.4364166667
615.95,10.7774,51.7156,22.7857666667,30.1227333333,10.9142,10.1036333333,31.8301666667,11.1730666667,27.6318,13.45775
616.28,10.7201333333,51.7464666667,22.8111333333,30.1448666667,10.8692,10.0506,31.7775,11.1623333333,27.6677333333,13.42675
616.61,10.7723333333,51.8055333333,22.8585666667,30.1854,10.9278,10.0482666667,31.7746666667,11.1464,27.7670666667,13.42575
616.95,10.7309333333,51.8325333333,22.9059333333,30.1882,10.8719333333,9.98639999999,31.71025,11.1021333333,27.7862666667,13.4234166667
617.28,10.6544,51.7263333333,22.8158,30.1359333333,10.7729333333,9.83373333333,31.5980833334,10.9878666667,27.6734,13.28425
617.62,10.6476666667,51.6146,22.7724666667,30.0682666667,10.7464,9.82239999999,31.4900833334,10.9523333333,27.63,13.211
617.95,10.5540666667,51.6782666667,22.7649,30.0928,10.6496,9.73419999999,31.50325,10.9012666667,27.6700666667,13.12325
618.28,10.5262,51.7276666667,22.7903666667,30.0832,10.6192666667,9.70693333332,31.45475,10.906,27.673,13.1039166667
618.62,10.5144,51.7393333333,22.8759666667,30.0729333333,10.6207333333,9.69733333333,31.439,10.9296,27.7269333333,13.04575
618.95,10.4448666667,51.6226666667,22.7829,29.9915333333,10.5254666667,9.65279999999,31.36425,10.8603333333,27.6340666667,12.9619166667
619.28,10.4622666667,51.734,22.9402666667,30.0751333333,10.5812,9.72856666667,31.3586666666,10.8897333333,27.7306,13.0116666667
619.62,10.401,51.6572666667,22.8833,30.0448,10.5154666667,9.68793333332,31.29475,10.8694666667,27.7022,12.9560833333
619.95,10.4787333333,51.6956,22.9488333333,30.0818,10.6066666667,9.75389999999,31.3429166667,10.953,27.7592666667,13.0485833333
620.28,10.3321333333,51.5852,22.8509666667,29.9662666667,10.4548,9.67799999999,31.2146666667,10.8394666667,27.6637333333,13.0085833333
620.62,10.3162666667,51.6166,22.8093333333,30.0026666667,10.4635333333,9.6815,31.2813333333,10.8050666667,27.665,12.9434166667
620.95,10.3134,51.6694,22.8556333333,30.0010666667,10.4835333333,9.74526666667,31.3130833334,10.8564666667,27.7560666667,13.0220833334
621.28,10.4024666667,51.8157333334,23.0377666667,30.1056,10.5908666667,9.83540000001,31.4180833333,10.9703333333,27.8764,13.15975
621.62,10.5930666667,51.849,23.2104333333,30.2144,10.7851333333,10.0456666667,31.5303333333,11.1486,28.0220666667,13.3731666667
621.95,10.6428666667,51.8807333333,23.2802,30.2739333333,10.8782,10.1478333333,31.5736666667,11.2017333333,28.1158,13.42875
622.28,10.6184,51.8135333333,23.2364333333,30.2832666667,10.8983333333,10.1570333333,31.5231666667,11.1880666667,28.0998,13.522
622.62,10.6548,51.9408,23.3891,30.3804666667,10.9712,10.1947333333,31.5470833333,11.2,28.2192666667,13.6396666667
622.95,10.6938666667,51.9844666667,23.4296,30.4464666667,10.9620666667,10.2271666667,31.5826666667,11.2512,28.2983333333,13.6486666667
623.28,10.7624666667,52.0686,23.5405,30.5114666667,11.0194,10.2779666667,31.6483333333,11.2938666667,28.3886,13.694
623.62,10.7402666667,52.1060666667,23.6108,30.5356,10.9666666667,10.2383666667,31.5984166667,11.2544666667,28.4146,13.6541666667
623.95,10.8198666667,52.1137333333,23.7631333333,30.6321333333,11.0599333333,10.2551666667,31.6699166667,11.3139333333,28.4990666667,13.67575
624.28,10.7382666667,52.0368666667,23.8063666667,30.5984666667,11.0142,10.2469,31.6499166667,11.2832,28.5342666667,13.6860833333
624.62,10.7828666667,52.0147333333,23.8759333333,30.6074666667,11.0429333333,10.2722333333,31.6895,11.3048,28.5938,13.7370833333
624.95,10.669,51.8409333333,23.8171,30.5026,10.9485333333,10.1347333333,31.6133333333,11.1955333333,28.5384666667,13.6533333333
625.28,10.5416666667,51.7254666667,23.7289,30.4124666667,10.8096666667,9.95613333332,31.47725,11.0548,28.4279333333,13.50875
625.61,10.5210666667,51.7768,23.7592333333,30.4466,10.7805333333,9.90510000001,31.4738333334,11.0316666667,28.4950666667,13.5315
625.95,10.5397333333,51.8906666667,23.8264333333,30.5072666667,10.7858,9.94890000001,31.5755833333,11.0436,28.5772,13.4965833333
626.28,10.5462666667,51.8431333333,23.8648,30.5172666667,10.7818,9.99436666667,31.5593333333,11.0537333333,28.591,13.4556666666
626.61,10.5319333333,51.8201333333,23.843,30.4329333333,10.797,9.95653333333,31.53425,11.0123333333,28.5795333333,13.4350833334
626.94,10.4598,51.7804666667,23.8377333333,30.4188,10.7691333333,9.88536666666,31.4931666667,10.9777333333,28.5734666667,13.38675
627.28,10.4698666667,51.7239333333,23.8662666667,30.4146666667,10.7897333333,9.90043333333,31.5378333334,10.9745333333,28.5841333333,13.3886666667
627.61,10.4942666667,51.8748666667,23.9386666667,30.5378,10.8460666667,9.95913333333,31.6479166667,11.031,28.6645333333,13.4675
627.94,10.6284,51.9952,24.0625666667,30.6443333333,10.9126,10.027,31.6806666667,11.1263333333,28.7720666667,13.55775
628.27,10.6683333333,52.1468,24.1363333333,30.7604,10.9572,10.0747333333,31.7444166667,11.1557333333,28.8589333333,13.5678333333
628.61,10.7166,52.1710666667,24.1705,30.8428,10.9884,10.1282333333,31.7506666667,11.2264,28.882,13.5635833333
628.94,10.7239333333,52.2605333333,24.2582333333,30.8739333333,10.9891333333,10.1646,31.7714166667,11.2078,28.9589333333,13.55875
629.27,10.7267333333,52.1557333333,24.2934333333,30.8762,10.9826666667,10.1921,31.727,11.2496666667,28.9152,13.573
629.60,10.7842666667,52.2424666667,24.4321666667,30.9696666667,11.0221333333,10.2413,31.8080833333,11.3392,29.0286666667,13.6844166666
629.94,10.7900666667,52.2596666667,24.4521333333,30.9714666667,11.0214666667,10.1503666667,31.8703333333,11.3524666667,29.0939333333,13.7201666667
630.27,10.749,52.2082666667,24.4368,31.0014,10.9469333333,10.1042333333,31.83725,11.2818,29.0704666667,13.6885833333
630.60,10.7554666667,52.2356,24.4936666667,31.0299333333,10.969,10.1393666667,31.8684166667,11.3048666667,29.1113333333,13.7225
630.93,10.7345333333,52.2721333333,24.5183,31.0778,10.9708666667,10.1578666667,31.84025,11.3543333333,29.1396,13.7678333333
631.26,10.7552666667,52.1582,24.5663333333,31.0219333333,10.9572666667,10.1181,31.7214166667,11.3542666667,29.1203333333,13.7325833333
631.60,10.7144,52.1173333333,24.5723,30.9944,10.9374,10.0686,31.7165,11.36,29.129,13.7298333333
631.93,10.7467333333,52.1439333333,24.6614333333,30.9827333333,10.9703333333,10.0904333333,31.73525,11.4201333334,29.1828666667,13.8030833333
632.26,10.7802666667,52.3438666667,24.8156333333,31.0886,11.0029333333,10.1707666667,31.8375833334,11.4570666667,29.3142,13.8685833333
632.59,10.8926666667,52.4881333333,24.9538,31.2371333333,11.1165333333,10.3024333333,31.9821666667,11.5928,29.4778666667,13.99975
632.92,10.8900666667,52.5530666667,24.9881666667,31.269,11.1492,10.292,32.0231666666,11.5862666667,29.5506666667,13.9888333333
633.26,10.8337333333,52.5525333333,24.9674,31.3030666667,11.109,10.2178666667,31.9775,11.5203333333,29.5613333333,13.9153333333
633.59,10.7388666667,52.557,24.9453,31.2593333333,10.9946,10.1500333333,31.9258333333,11.4716,29.4492666667,13.8204166667
633.92,10.7473333333,52.5554,24.9788666667,31.2916666667,10.9946,10.1679,31.9028333333,11.5039333333,29.4975333333,13.8759166667
634.25,10.7927333333,52.6008,25.0565333333,31.3246666667,10.9786,10.1707333333,31.94175,11.497,29.5404666666,13.9525
634.58,10.7296666667,52.5357333333,25.0232,31.247,10.9139333333,10.1101333333,31.8701666667,11.4042,29.5046666667,13.889
634.91,10.6913333333,52.5612666666,25.0014,31.2704666667,10.9281333333,10.0992666667,31.8684166666,11.3936,29.5813333333,13.87125
635.25,10.7801333333,52.5914666667,25.0773333333,31.3512666667,11.0364666667,10.2214,31.9526666666,11.4544,29.6588666667,13.9396666667
635.58,10.7740666667,52.5566666667,25.1069333333,31.4198666667,11.0102666667,10.1893666667,31.8946666667,11.4256666666,29.6845333333,13.9378333333
635.91,10.7348666667,52.5468,25.124,31.4316666667,10.9586,10.1598333333,31.8699166666,11.3806,29.7010666667,13.9460833333
636.24,10.6048,52.366,25.0050666667,31.3402666667,10.8266,10.051,31.7151666666,11.2520666667,29.6169333333,13.84025
636.57,10.5931333333,52.4406666667,25.0812666667,31.4005333333,10.8083333333,10.0206666667,31.756,11.224,29.6524666667,13.8364166667
636.90,10.6210666667,52.4257333333,25.0870333333,31.3442,10.8468666667,10.0133333333,31.7864166667,11.2487333333,29.6669333333,13.8913333333
637.23,10.6645333333,52.4287333333,25.1545333333,31.4324,10.9340666667,10.0473666667,31.74625,11.2512,29.7564,13.9709166667
637.56,10.6272666667,52.4553333333,25.2599666667,31.4076666667,10.9224666667,10.0148,31.7445,11.2210666667,29.7461333333,13.8811666667
637.90,10.6869333333,52.5193333333,25.3840666667,31.5253333333,11.038,10.1378,31.781,11.3649333333,29.8562,13.9131666666
638.23,10.7706666667,52.6189333333,25.4909666667,31.6028666667,11.1213333333,10.2365,31.843,11.4422,30.0075333333,14.0006666666
638.56,10.7335333333,52.5321333333,25.4415666667,31.5038,11.0028666667,10.143,31.8098333333,11.3909333333,29.9634666667,13.9591666666
638.89,10.598,52.4813333333,25.4198666667,31.3636,10.8555333333,9.97646666667,31.6468333333,11.2152666667,29.8328666667,13.83725
639.22,10.4281333333,52.4322666667,25.2974666667,31.2744666667,10.7438,9.85083333333,31.5038333333,11.0772666667,29.7798666667,13.6964166667
639.55,10.3724,52.3492,25.2293,31.1487333333,10.6791333333,9.76216666667,31.3915,11.0298666667,29.7088,13.6329166667
639.88,10.4274666667,52.4962,25.3249333333,31.2506,10.7596666667,9.76266666667,31.4944166667,11.0911333333,29.7878666667,13.7405
640.21,10.5288,52.4887333333,25.4126,31.2913333333,10.8578666667,9.89103333333,31.54975,11.1949333333,29.8268666666,13.8125
640.54,10.5996,52.5819333333,25.5301666667,31.4374,10.9292666667,10.0092,31.56375,11.2233333333,29.8846666667,13.8519166667
640.87,10.6521333333,52.6112,25.6267666667,31.474,10.9688,10.0834666667,31.667,11.3189333333,29.9526,13.8865
641.20,10.6764,52.6155333333,25.7153333333,31.5238666667,10.9938,10.1132,31.6838333333,11.3055333333,30.0156666667,13.9749166666
641.53,10.6566,52.6174,25.6736666667,31.5027333333,10.9478666667,10.0614333333,31.6259166667,11.2155333333,29.9748,13.9351666667
641.87,10.7666,52.7182,25.8444666667,31.6464666666,11.0459333333,10.1091666667,31.7870833333,11.3285333333,30.0488,14.0188333333
642.20,10.8658666667,53.0022,26.1323,31.8883333333,11.2244666667,10.3344333333,31.9495,11.5117333333,30.1946666666,14.205
642.53,11.0522,53.2612666667,26.3527666667,32.1698,11.413,10.5477333333,32.25125,11.7218666667,30.4618666667,14.4505833333
642.86,11.2,53.2998,26.5356666667,32.2440666667,11.5210666667,10.6986333333,32.4415833333,11.8312,30.5456,14.5708333333
643.19,11.3757333333,53.3705333333,26.7048,32.4765333333,11.7468666667,10.8850333333,32.5875,11.9478666667,30.7122,14.7123333334
643.52,11.3700666667,53.485,26.8757,32.4832,11.7677333333,10.9336666667,32.57525,12.0003333333,30.7619333333,14.7055
643.85,11.3431333333,53.4970666667,26.8094,32.435,11.7194,10.8733,32.53075,11.9311333333,30.7886,14.6653333333
644.18,11.1828666667,53.2312666667,26.6057666667,32.1963333333,11.5660666667,10.6961666667,32.3128333333,11.7864,30.6504,14.4629166667
644.51,11.1022,53.1808,26.6155,32.1595333333,11.5162666667,10.7055666667,32.3156666667,11.7024,30.6916666667,14.3896666667
644.84,10.9927333333,53.1156666666,26.5142333333,32.1557333334,11.3996666667,10.6187,32.19625,11.6147333333,30.6219333333,14.25925
645.17,11.026,53.2569333333,26.6258333333,32.2802666667,11.4349333333,10.6421333333,32.2905833333,11.6788666667,30.7351333333,14.2695833333
645.50,10.8071333333,53.1766666667,26.4914333333,32.1229333333,11.2182,10.3970666667,32.10025,11.4421333333,30.6016666667,14.0401666667
645.83,10.8279333333,53.03,26.4453333333,32.0354666667,11.147,10.3491,32.05425,11.3252666667,30.5594666667,13.97625
646.16,10.5842666667,52.8424,26.2777,31.9058,10.9637333333,10.1484666667,31.8205833333,11.1500666667,30.4126,13.7568333333
646.49,10.6548666667,52.9204,26.3646,32.0359333333,11.0866666667,10.2384333333,31.8585,11.2609333333,30.4822666666,13.87475
646.82,10.5432,52.8459333333,26.3288,31.9592666667,11.0349333333,10.1668,31.7920833333,11.1884,30.4447333333,13.8211666667
647.15,10.5354666667,52.6628,26.1947333333,31.9235333333,11.0319333333,10.1214,31.717,11.1164,30.4170666667,13.7615
647.48,10.4698,52.6971333333,26.2436666667,31.9686,11.0362,10.1182,31.7418333334,11.1232666667,30.4678666667,13.73425
647.81,10.5733333333,52.7634,26.4915666667,32.1072,11.1494,10.2544,31.8594166666,11.2270666667,30.5918,13.928
648.14,10.6864666667,52.8824,26.5499666667,32.1927333333,11.2358666667,10.2877333333,31.8413333333,11.2716,30.6100666667,14.0188333333
648.47,10.7663333333,53.0416,26.6673333333,32.3054666667,11.3518,10.3610333333,32.0105833333,11.4354666667,30.7744,14.1504166667
648.80,10.6764666667,52.9292666667,26.6062,32.1604,11.2602666667,10.2511333333,31.9758333333,11.2932666667,30.6998666667,14.0395
649.13,10.6520666667,52.8316,26.5598666667,32.0868666667,11.2335333333,10.2405666667,31.9440833333,11.2696,30.6669333333,14.045
649.46,10.5801333333,52.6936666667,26.5120666667,32.0560666667,11.2023333333,10.2336666667,31.8089166666,11.2368666667,30.6110666667,14.0104166667
649.79,10.7528666667,52.7191333333,26.5623,32.1064,11.303,10.367,31.9290833333,11.3278666667,30.729,14.0380833334
650.11,10.7376666667,52.7613333333,26.6506666667,32.1304,11.2748,10.3924,31.9404166666,11.3184,30.7864,13.9761666667
650.44,10.9863333333,52.9487333333,26.8478333333,32.3695333333,11.4771333333,10.6283,32.1095,11.5808,30.9778666667,14.2030833334
650.77,11.1152,53.0412666667,27.0302666667,32.5248,11.6120666667,10.7649333333,32.22825,11.7678,31.1090666667,14.3616666667
651.10,11.1375333333,52.9438666667,26.9952666667,32.5045333333,11.5929333333,10.7088333333,32.1969166667,11.7812,31.0573333333,14.3805
651.43,11.0654666667,53.0163333333,26.8904666667,32.4092666667,11.4920666667,10.5611,32.1793333333,11.7056666667,31.0343333333,14.2770833333
651.76,11.0617333333,53.0164666667,26.9709333333,32.5034,11.5039333333,10.5389666667,32.2480833333,11.7493333333,31.158,14.2755
652.09,11.1219333333,52.9226666667,27.0218,32.5264666667,11.6179333333,10.6028,32.1988333333,11.787,31.1935333333,14.3049166666
652.42,11.1627333333,52.8308,27.0522,32.5813333333,11.6687333333,10.6557,32.1863333333,11.8694666667,31.2083333333,14.40275
652.75,11.2738666667,52.8772,27.1541666667,32.7261333333,11.7757333333,10.7869666667,32.2910833334,11.9856666667,31.3369333333,14.4649166666
653.08,11.2776666667,53.1414,27.212,32.8792,11.7527333333,10.7404666667,32.4261666667,12.0184666667,31.5302,14.4641666666
653.41,11.1888666667,53.0908,27.2922333333,32.9128,11.7386,10.6773333333,32.2751666667,11.9574,31.5084,14.485
653.74,11.1408,53.0136,27.2600333333,32.8012,11.6910666667,10.5878333333,32.1935833333,11.8605333334,31.482,14.4261666667
654.06,10.9012666667,52.9783333333,27.1605666667,32.6098,11.5053333333,10.2765,32.1280833333,11.5688,31.4346,14.2150833333
654.39,10.7852,52.9782666667,27.1216333333,32.5284666667,11.3512666667,10.1910333333,32.1065833333,11.3586,31.3094,14.08625
654.72,10.9233333333,53.1572666667,27.4043666667,32.6906666667,11.4424,10.3549333333,32.1923333333,11.4432,31.4516666667,14.2340833334
655.05,10.9658,53.1583333333,27.5402666667,32.8531333333,11.5303333333,10.4863666667,32.2365,11.5174,31.5007333333,14.2996666667
655.38,11.0102,53.2434666667,27.6003,32.9024666667,11.5884666667,10.5635666667,32.24925,11.4856,31.5347333333,14.4031666667
655.71,11.1349333333,53.4258666667,27.7820666667,33.0092,11.6710666667,10.7205333333,32.46625,11.6116666667,31.6923333333,14.5853333334
656.04,11.1105333333,53.4067333333,27.8628333333,32.9453333333,11.6415333333,10.7308666667,32.3613333333,11.5608666667,31.6947333333,14.62625
656.37,11.1548666667,53.5058666666,28.0573333333,33.065,11.7023333333,10.8172333333,32.4094166667,11.6679333333,31.7829333333,14.7894166667
