wavelength,Back_SpoNicm,Belly_SpoNicm,Breast_SpoNicm,Crissum_SpoNicm,Crown_SpoNicm,DorTail_SpoNicm,Rump_SpoNicm,Throat_SpoNicm,WingTip_SpoNicm
434.35,8.17206666667,28.7190666667,24.2132666667,27.4855333333,4.02606666667,7.6082,7.98826666667,5.13773333333,8.59300000001
434.71,8.18386666667,28.7620666667,24.244,27.5374666667,4.044,7.6192,7.99013333333,5.14306666667,8.59546666666
435.07,8.19346666667,28.8121333333,24.2844666667,27.5766,4.0612,7.65406666667,8.01433333333,5.18066666667,8.61766666667
435.42,8.1716,28.8157333333,24.3097333333,27.5742666666,4.03486666667,7.6288,7.99906666666,5.1428,8.59266666666
435.78,8.1538,28.8383333333,24.3277333333,27.5891333334,4.0286,7.61886666667,7.98726666667,5.14273333333,8.57699999999
436.13,8.1548,28.8611333333,24.3683333333,27.6612666667,4.02993333333,7.61813333333,7.98013333333,5.1362,8.58233333333
436.49,8.17313333333,28.9142,24.4177333333,27.7053333333,4.0338,7.63006666667,7.99073333333,5.15,8.61213333333
436.84,8.1554,28.9499333333,24.4289333333,27.718,4.013,7.62446666667,7.97733333333,5.1336,8.60326666667
437.20,8.15726666667,28.9642666667,24.4624666667,27.7226666667,4.02333333333,7.61986666667,7.97473333333,5.1522,8.60919999999
437.56,8.15326666666,29.0041333333,24.4845333333,27.7364666667,4.02366666666,7.60846666667,7.96673333333,5.151,8.60679999999
437.91,8.13,28.9868666667,24.4704,27.7181333333,4.01246666667,7.6074,7.96173333334,5.13013333333,8.59613333334
438.27,8.07713333334,28.9476,24.4219333333,27.6507333333,3.983,7.56813333333,7.92366666667,5.07813333333,8.53133333333
438.62,8.04393333334,28.9001333333,24.3766666667,27.6096,3.9632,7.5344,7.89333333333,5.05433333333,8.50546666667
438.98,8.04333333333,28.8917333333,24.3751333333,27.6054,3.96213333333,7.52086666667,7.8826,5.02926666667,8.51113333334
439.33,8.05833333333,28.9142,24.3639333333,27.6178,3.99113333333,7.5498,7.90093333333,5.05113333333,8.5382
439.69,8.0786,28.9502666667,24.4048,27.6512666667,4.0202,7.58426666667,7.93293333333,5.074,8.58160000001
440.04,8.04846666667,28.9153333334,24.3861333333,27.5856666667,4.00166666667,7.571,7.92013333333,5.06806666667,8.55626666667
440.40,8.034,28.8798666666,24.3602666667,27.5680666667,4.01233333334,7.5576,7.9152,5.06433333333,8.53853333333
440.75,7.9854,28.8181333333,24.3172666667,27.5286666667,3.9914,7.51933333333,7.88513333333,5.0386,8.51593333333
441.11,7.95646666667,28.7867333333,24.2874666667,27.5051333333,3.95833333333,7.48906666667,7.86006666666,5.0114,8.49106666667
441.47,7.93673333333,28.7497333333,24.2444666667,27.4622666667,3.95193333333,7.48853333333,7.85166666667,4.997,8.48133333334
441.82,7.97586666667,28.7492666667,24.2284,27.4529333333,4.0054,7.5266,7.8882,5.0538,8.53739999999
442.18,7.9876,28.7278666667,24.2099333333,27.4623333333,4.01686666667,7.5432,7.8872,5.06793333333,8.57439999999
442.53,7.97766666667,28.6893333333,24.1744666667,27.4136,4.00906666667,7.53513333333,7.874,5.059,8.5742
442.89,7.9466,28.5803333333,24.071,27.3307333333,3.99473333333,7.52013333333,7.83426666667,5.03986666667,8.55439999999
443.24,7.90033333333,28.4616666667,23.9628666667,27.2498666667,3.95853333333,7.48433333333,7.7712,5.00813333333,8.5184
443.60,7.86213333333,28.3338,23.8504666667,27.1324,3.92206666667,7.4548,7.7196,4.97546666667,8.49440000001
443.95,7.84266666667,28.2906,23.7757333333,27.0869333333,3.91026666667,7.44513333333,7.6956,4.96133333333,8.50820000001
444.31,7.8158,28.1742666667,23.6666666667,26.9625333333,3.89153333334,7.4498,7.66806666667,4.9502,8.51533333333
444.66,7.83573333333,28.1014,23.6004666667,26.8851333333,3.92133333334,7.47446666667,7.67066666667,4.97073333333,8.54493333334
445.02,7.84246666667,28.0355333333,23.5219333333,26.8321333333,3.93573333333,7.50233333333,7.66986666667,4.97906666666,8.5772
445.37,7.84173333333,27.9483333334,23.4466666667,26.7586666667,3.94793333334,7.52073333333,7.67206666667,4.99046666667,8.5956
445.72,7.80186666667,27.8455333333,23.3449333333,26.6647333333,3.91513333334,7.48666666667,7.6162,4.95333333334,8.55560000001
446.08,7.765,27.7184,23.2322666667,26.5281333333,3.90406666667,7.47166666667,7.5756,4.93526666667,8.537
446.43,7.7668,27.653,23.1677333333,26.4758666667,3.9158,7.48306666667,7.56806666667,4.94853333333,8.55340000001
446.79,7.73613333334,27.5668,23.0968666667,26.3946666667,3.8958,7.4626,7.53733333333,4.937,8.53286666667
447.14,7.74406666667,27.5118,23.0579333333,26.3362666667,3.91513333333,7.48333333333,7.53973333333,4.94753333333,8.55193333334
447.50,7.72886666667,27.4519333333,22.9986,26.2914666667,3.91606666667,7.47933333333,7.52326666667,4.9408,8.55220000001
447.85,7.74073333333,27.3516,22.9323333333,26.2222666667,3.9338,7.49926666667,7.51606666667,4.95626666667,8.55719999999
448.21,7.74493333333,27.3144666667,22.9052666667,26.1761333334,3.95453333333,7.50006666667,7.50813333333,4.97466666667,8.56360000001
448.56,7.7604,27.2681333333,22.86,26.1257333333,3.96786666667,7.51566666667,7.5044,4.99686666667,8.57133333333
448.92,7.76146666667,27.2073333333,22.8096666667,26.0501333333,3.99353333333,7.52306666667,7.5028,5.00986666667,8.57566666666
449.27,7.7798,27.1656666667,22.7974666667,26.0122666667,4.027,7.5394,7.486,5.02153333333,8.61446666667
449.62,7.78666666667,27.1109333334,22.7837333333,25.9740666667,4.0626,7.56553333333,7.50286666666,5.04793333333,8.63906666667
449.98,7.8044,27.0778,22.7518,25.9746666667,4.07573333333,7.5852,7.51393333333,5.07426666667,8.66426666666
450.33,7.8116,27.0114,22.7012666667,25.9362666667,4.0842,7.6024,7.51033333333,5.09093333333,8.67460000001
450.69,7.8536,26.9976666667,22.6724666667,25.8958,4.1272,7.63866666667,7.52906666667,5.12586666667,8.71599999999
451.04,7.85446666667,26.9538666667,22.6178,25.8362666667,4.1278,7.6278,7.52446666667,5.14133333333,8.73133333333
451.40,7.8716,26.9369333333,22.5861333333,25.7986666667,4.12633333333,7.62786666667,7.53053333333,5.16613333333,8.73473333333
451.75,7.84566666667,26.9026666667,22.5228,25.7562,4.10473333333,7.603,7.51306666667,5.15126666667,8.72986666667
452.10,7.86706666667,26.8959333333,22.5086,25.7653333333,4.11106666667,7.6254,7.53113333333,5.17213333333,8.77793333334
452.46,7.8726,26.8892,22.4945333333,25.7695333333,4.1286,7.6338,7.56093333333,5.18593333333,8.79386666667
452.81,7.87813333333,26.8896666667,22.4926,25.7652,4.1206,7.64293333333,7.56353333333,5.18953333333,8.80766666666
453.17,7.86586666667,26.8588,22.4378666667,25.7788,4.10126666667,7.61373333333,7.5494,5.19173333333,8.78219999999
453.52,7.8688,26.8582666667,22.4068,25.7750666667,4.0878,7.61206666667,7.538,5.18226666667,8.7946
453.87,7.87246666667,26.8747333333,22.4157333333,25.7832,4.09813333333,7.6156,7.53466666667,5.17313333333,8.79539999999
454.23,7.8842,26.8952666666,22.4547333333,25.789,4.09093333333,7.62846666667,7.53773333333,5.17573333333,8.80833333333
454.58,7.88173333333,26.9113333333,22.4771333333,25.8371333333,4.10233333334,7.63086666667,7.5544,5.19266666667,8.81039999999
454.93,7.91733333333,26.9642666667,22.5440666666,25.9296666667,4.1458,7.68266666667,7.607,5.23366666667,8.85746666666
455.29,7.92353333333,26.9642,22.5574,25.9542,4.16266666667,7.69766666667,7.617,5.235,8.87239999999
455.64,7.94253333333,26.9912666667,22.5865333333,25.9976,4.175,7.7044,7.63646666667,5.23926666667,8.89013333333
456.00,7.95426666666,27.0159333333,22.5829333333,26.022,4.2008,7.72086666667,7.64753333333,5.2522,8.87520000001
456.35,7.92653333333,27.0314,22.5874,26.0516666667,4.16013333334,7.70706666667,7.61773333333,5.19926666667,8.84360000001
456.70,7.93493333333,27.1012666667,22.6251333333,26.1219333333,4.15733333333,7.70386666667,7.6296,5.1902,8.85706666667
457.06,7.954,27.1816666667,22.6925333333,26.1768,4.16926666667,7.74093333333,7.67,5.21786666667,8.88033333333
457.41,7.94893333333,27.2432666667,22.7567333333,26.2602666666,4.15126666667,7.72353333333,7.6774,5.202,8.86133333333
457.76,7.97093333333,27.3126666667,22.8289333333,26.3206,4.1498,7.73273333333,7.6994,5.21173333333,8.86633333334
458.12,7.968,27.3508666667,22.8436666667,26.3657333333,4.12913333333,7.6988,7.69193333333,5.18813333333,8.83566666667
458.47,7.96833333333,27.3967333333,22.8942666667,26.4243333333,4.12946666667,7.7088,7.69933333333,5.17913333333,8.84500000001
458.82,7.9588,27.4397333334,22.9278,26.4618,4.1118,7.69413333333,7.6952,5.1654,8.82293333334
459.18,7.99213333333,27.5182666667,23.0128,26.553,4.15053333333,7.7216,7.74193333333,5.19006666667,8.8426
459.53,8.01986666667,27.5999333333,23.1090666667,26.6438,4.1786,7.75746666667,7.7752,5.20966666667,8.85893333333
459.88,8.0334,27.6870666667,23.2028666667,26.7562666667,4.17673333333,7.75613333333,7.791,5.2082,8.8594
460.24,8.05933333333,27.7587333333,23.2968666667,26.8323333333,4.2028,7.76393333333,7.8232,5.238,8.87946666666
460.59,8.0914,27.8393333333,23.4085333333,26.9323333333,4.23273333333,7.78926666666,7.86006666667,5.27293333334,8.89586666667
460.94,8.09833333333,27.9260666667,23.5154666667,27.0354666667,4.23326666667,7.78446666667,7.87686666667,5.27073333333,8.88033333333
461.29,8.1518,28.0482666667,23.6510666667,27.1524,4.2866,7.832,7.94426666667,5.32253333333,8.92306666668
461.65,8.2082,28.1850666667,23.7968666667,27.3149333333,4.34113333334,7.87706666667,8.01086666667,5.3814,8.97133333334
462.00,8.27093333333,28.3612,23.976,27.484,4.41886666667,7.95166666667,8.09373333333,5.4468,9.03146666666
462.35,8.3426,28.5504666667,24.1509333333,27.6786666667,4.46226666667,7.99393333333,8.183,5.4904,9.0622
462.71,8.4134,28.7189333333,24.3334,27.8534666667,4.51913333333,8.03993333333,8.2584,5.54426666667,9.11553333334
463.06,8.45046666666,28.8851333333,24.4788,28.0113333333,4.5068,8.04686666667,8.2962,5.55986666667,9.12193333334
463.41,8.4928,29.0524666667,24.6298666667,28.1634,4.52953333334,8.06966666667,8.34893333333,5.58673333333,9.15006666666
463.76,8.53093333333,29.1852666667,24.7807333333,28.2665333333,4.5594,8.11226666667,8.39853333333,5.61,9.17213333333
464.12,8.56106666667,29.3390666667,24.9084,28.4256666667,4.5556,8.119,8.43166666667,5.61553333333,9.17306666666
464.47,8.54453333333,29.447,25.0054,28.5459333333,4.52333333333,8.10813333333,8.434,5.59,9.13579999999
464.82,8.5904,29.6231333333,25.1612666667,28.7029333333,4.5658,8.16126666667,8.49846666667,5.6294,9.18693333334
465.17,8.60313333333,29.7458,25.2860666667,28.8403333333,4.5696,8.159,8.50266666667,5.619,9.18226666667
465.53,8.5988,29.8397333333,25.3947333333,28.9382666667,4.542,8.133,8.51193333333,5.5874,9.15960000001
465.88,8.6118,29.9220666667,25.5004,29.0382666667,4.54913333333,8.13953333333,8.54913333333,5.58293333333,9.16586666667
466.23,8.6294,30.0196666667,25.6164666667,29.1364666667,4.5372,8.1388,8.5548,5.58166666667,9.16813333333
466.58,8.6058,30.1172,25.6960666667,29.2308,4.52573333333,8.1342,8.55933333333,5.565,9.14153333334
466.94,8.61553333333,30.2257333333,25.818,29.3418,4.54886666667,8.1582,8.58753333333,5.5722,9.16213333334
467.29,8.62493333333,30.3154666667,25.9135333333,29.4559333333,4.54,8.13846666667,8.59626666667,5.56073333333,9.14606666666
467.64,8.60133333333,30.4034666667,25.9925333333,29.551,4.49393333333,8.09486666667,8.5692,5.50933333333,9.11939999999
467.99,8.63233333333,30.5272666667,26.1506666667,29.6652,4.51173333333,8.11373333333,8.6036,5.5182,9.14366666667
468.35,8.67926666667,30.6535333333,26.2775333333,29.7752666667,4.5232,8.1118,8.6392,5.52406666667,9.15953333333
468.70,8.7328,30.7517333333,26.3800666667,29.8819333333,4.55433333333,8.1278,8.69246666667,5.5374,9.16606666667
469.05,8.71913333334,30.8347333333,26.4575333334,29.9504666667,4.516,8.09346666667,8.67886666667,5.50106666667,9.12733333333
469.40,8.73673333333,30.9812,26.5922,30.0889333333,4.53226666667,8.1086,8.72799999999,5.52133333333,9.13573333333
469.75,8.70386666667,31.0364,26.6178666667,30.1144666667,4.4762,8.05393333333,8.68913333333,5.4878,9.08426666667
470.11,8.7194,31.1427333333,26.7057333333,30.1954666667,4.49666666667,8.05906666667,8.69673333333,5.50153333333,9.0936
470.46,8.75486666666,31.2412,26.8168,30.2758,4.51753333333,8.0818,8.73753333333,5.52746666667,9.10640000001
470.81,8.79193333333,31.3600666667,26.9304,30.3784,4.54873333333,8.11333333333,8.78500000001,5.5558,9.13066666667
471.16,8.7818,31.3856666667,26.9676666667,30.3738666667,4.52306666667,8.0872,8.76520000001,5.52006666667,9.08946666667
471.51,8.836,31.4838,27.0499333334,30.4710666667,4.5912,8.15606666667,8.85666666667,5.60653333333,9.14726666667
471.87,8.8516,31.5231333333,27.0806,30.519,4.62286666667,8.1882,8.88286666667,5.64353333333,9.16653333333
472.22,8.86353333333,31.5574,27.1140666667,30.5498666667,4.6706,8.2278,8.9044,5.67693333333,9.20026666667
472.57,8.87153333333,31.5563333333,27.1329333333,30.5471333333,4.6686,8.22933333333,8.89706666668,5.69026666667,9.23626666667
472.92,8.89746666667,31.5354,27.0973333333,30.5175333333,4.70286666667,8.2652,8.91993333333,5.70886666667,9.24680000001
473.27,8.90093333333,31.4739333334,27.0524,30.4809333333,4.7006,8.28006666667,8.89239999999,5.7082,9.2402
473.62,8.94486666667,31.5202666667,27.1254666667,30.5420666666,4.76746666667,8.34986666667,8.93993333334,5.75266666667,9.29526666667
473.98,8.94686666667,31.4631333333,27.0875333333,30.4944666666,4.76773333333,8.35473333334,8.94513333333,5.77453333333,9.30573333333
474.33,8.95193333333,31.4036,27.0145333333,30.4202,4.7502,8.34086666667,8.92893333334,5.75886666667,9.31500000001
474.68,8.95026666667,31.3230666667,26.9273333333,30.3191333333,4.75146666667,8.33513333333,8.90819999999,5.7708,9.32353333333
475.03,8.95406666667,31.2877333333,26.8882666666,30.2857333333,4.7738,8.38406666667,8.92379999999,5.82266666667,9.36893333333
475.38,8.92253333333,31.1924,26.7953333333,30.1676,4.72786666667,8.3446,8.85906666667,5.76813333333,9.32233333334
475.73,8.88626666667,31.0902666667,26.6632666666,30.0453333333,4.6856,8.31333333333,8.79926666667,5.74593333333,9.29480000001
476.08,8.84773333333,30.9444,26.5529333333,29.9146,4.64646666666,8.27453333333,8.75533333334,5.7194,9.26166666667
476.44,8.79146666667,30.8350666667,26.4305333333,29.7946666667,4.6046,8.2424,8.69353333333,5.6776,9.21000000001
476.79,8.7544,30.7057333333,26.3322,29.6572,4.57506666667,8.20886666666,8.65606666667,5.6714,9.20233333332
477.14,8.69906666667,30.5614666667,26.1824,29.5068,4.53153333333,8.15366666667,8.58146666667,5.62306666667,9.15706666667
477.49,8.6728,30.4341333333,26.0566,29.3632,4.50693333333,8.1266,8.53773333333,5.60586666667,9.13846666667
477.84,8.64146666667,30.3737333333,25.9727333334,29.2846666666,4.49086666667,8.11913333333,8.5042,5.56513333333,9.13359999999
478.19,8.61666666667,30.2418666667,25.8596666667,29.1861333333,4.4842,8.10973333333,8.44766666666,5.56533333333,9.12253333333
478.54,8.595,30.1094666667,25.7606,29.0899333334,4.4736,8.10053333333,8.40846666667,5.5442,9.11786666666
478.89,8.575,29.9996,25.6250666667,28.9676,4.46513333333,8.08173333333,8.36733333333,5.51233333333,9.09873333334
479.24,8.53193333334,29.8124,25.4385333333,28.7905333333,4.44613333333,8.05233333333,8.318,5.49313333333,9.09273333333
479.60,8.49773333333,29.6791333333,25.3212,28.6717333333,4.41006666667,8.0408,8.2878,5.45613333333,9.08039999999
479.95,8.48226666667,29.5842,25.1932,28.5590666667,4.4076,8.05393333333,8.27073333334,5.46853333333,9.09920000001
480.30,8.42526666667,29.3902666667,24.9962666667,28.3596,4.36866666667,8.0122,8.20686666667,5.4292,9.07633333334
480.65,8.3926,29.2582666667,24.8415333333,28.2596,4.34713333333,8.00813333333,8.17266666667,5.40333333333,9.07400000001
481.00,8.32933333333,29.1378,24.6464,28.0954666667,4.30126666667,7.96686666667,8.11373333333,5.3452,9.04986666667
481.35,8.26453333333,28.9816,24.5006666667,27.9569333333,4.2484,7.93673333333,8.05973333333,5.2976,9.03033333333
481.70,8.21566666667,28.8468,24.3530666667,27.8213333333,4.21313333334,7.90026666666,8.00993333333,5.2644,9.00466666667
482.05,8.15273333333,28.7795333333,24.2470666667,27.7296666667,4.16626666667,7.87293333333,7.95886666667,5.21173333333,8.97879999999
482.40,8.10686666667,28.7164,24.1580666667,27.6492666667,4.1296,7.84953333333,7.918,5.1634,8.95406666667
482.75,8.0844,28.6528666667,24.1024666667,27.6028,4.11173333333,7.8358,7.89773333333,5.1488,8.9556
483.10,8.07593333333,28.6291333333,24.0795333333,27.5769333333,4.11046666667,7.83886666667,7.895,5.13786666667,8.96626666667
483.45,8.04426666667,28.5863333334,24.0262666667,27.5328666667,4.09313333333,7.8164,7.86226666667,5.1114,8.94593333333
483.80,8.0378,28.5602666667,24.0074666667,27.5088666667,4.09466666667,7.8132,7.8524,5.0954,8.94200000001
484.15,8.02693333333,28.5592,24.0031333333,27.51,4.0902,7.81213333333,7.85073333333,5.08233333333,8.93633333333
484.50,8.017,28.5752,24.0097333333,27.5148,4.0884,7.8056,7.84226666667,5.07113333333,8.93406666667
484.85,8.0158,28.5776,24.0363333333,27.5204666667,4.0954,7.81786666667,7.8426,5.07753333333,8.944
485.20,8.01473333333,28.5921333333,24.0338,27.5240666667,4.09586666667,7.81206666667,7.84006666667,5.07206666667,8.94259999999
485.55,8.01366666667,28.6042666667,24.0587333333,27.5375333333,4.10193333333,7.82033333333,7.842,5.06666666667,8.94906666666
485.90,8.02526666667,28.6159333333,24.0899333333,27.5582,4.11213333333,7.822,7.86146666666,5.06853333333,8.95813333334
486.25,8.0384,28.6536666667,24.1255333333,27.6,4.1274,7.8324,7.878,5.08593333333,8.97413333332
486.60,8.0504,28.7072666667,24.1736666667,27.6411333333,4.1418,7.8498,7.90166666667,5.099,8.98733333333
486.95,8.05753333333,28.7608,24.2214,27.7019333333,4.146,7.8554,7.9116,5.1048,8.98213333334
487.30,8.08113333333,28.8148,24.2768666667,27.7548,4.16073333333,7.86906666667,7.94,5.11866666667,8.99
487.65,8.08113333333,28.8632666667,24.3131333333,27.7945333333,4.15033333333,7.86,7.94353333333,5.11273333333,8.98193333334
488.00,8.11353333333,28.9573333333,24.4064666667,27.8804666667,4.17153333333,7.88773333333,7.97893333333,5.14073333333,9.011
488.35,8.14606666667,29.0395333333,24.4953333333,27.9542,4.1912,7.91466666667,8.02386666667,5.17066666667,9.04019999999
488.70,8.1704,29.1282666667,24.5860666667,28.0546666667,4.2006,7.92273333333,8.06666666667,5.1862,9.05759999999
489.05,8.22406666667,29.2736666667,24.7382666667,28.2031333333,4.23306666667,7.9572,8.12426666667,5.21186666667,9.09086666667
489.40,8.261,29.4509333333,24.8962,28.3588666667,4.25466666667,7.99186666667,8.1844,5.244,9.1186
489.75,8.28586666667,29.5798666667,25.0333333333,28.4822666666,4.25593333333,8.0066,8.21506666667,5.2524,9.12193333334
490.10,8.31106666667,29.7160666666,25.1844,28.612,4.2644,8.018,8.25906666667,5.25966666667,9.12246666667
490.45,8.3166,29.8368666667,25.3078666667,28.7268666667,4.2554,8.0086,8.27266666667,5.25133333333,9.11406666667
490.80,8.3576,29.9874,25.4589333333,28.8622,4.28466666667,8.0358,8.33,5.28113333333,9.14946666667
491.15,8.4106,30.1694666667,25.6432666667,29.0376,4.32713333334,8.08106666667,8.40206666667,5.33033333333,9.21020000001
491.50,8.44953333333,30.324,25.7942,29.1811333333,4.34733333333,8.11193333333,8.45333333334,5.35373333333,9.24066666667
491.85,8.46246666667,30.4322,25.9024666667,29.2925333333,4.3462,8.10706666667,8.47506666667,5.34813333333,9.2394
492.20,8.48646666667,30.5734666667,26.0517333333,29.4363333333,4.36846666667,8.12726666667,8.51493333333,5.36706666667,9.26253333333
492.55,8.5398,30.7674,26.2445333333,29.6192666667,4.41386666667,8.176,8.58099999999,5.39306666666,9.29793333333
