wavelength,Back_TanSchm,Belly_TanSchm,Breast_TanSchm,Crissum_TanSchm,Crown_TanSchm,DorTail_TanSchm,Patch10_TanSchm,Patch11_TanSchm,Patch12_TanSchm,Patch13_TanSchm,Patch14_TanSchm,Patch15_TanSchm,Rump_TanSchm,Throat_TanSchm,WingTip_TanSchm
393.88,4.3546,11.5073,7.00426666667,11.9900666667,3.55993333333,5.89626666667,8.89166666667,13.2871333333,3.62826666667,3.49463333333,3.58106666667,5.39553333333,5.67986666667,6.37186666667,6.6898
394.24,4.30702857143,11.4163666667,6.93113333333,11.9079333334,3.49506666666,5.8415,8.84673333334,13.2237333333,3.58566666667,3.42363333333,3.5292,5.3888,5.62846666667,6.28,6.65696666667
394.60,4.29255238095,11.3502333333,6.86779999999,11.8596666667,3.48286666667,5.81756666667,8.82173333333,13.172,3.5518,3.4014,3.51566666667,5.40026666666,5.60893333333,6.24273333333,6.6554
394.96,4.29508571429,11.2729,6.84386666666,11.805,3.4952,5.8337,8.83853333334,13.1784666667,3.55846666667,3.41213333333,3.53466666667,5.4364,5.60586666667,6.221,6.67526666667
395.32,4.2704,11.1437666667,6.77366666668,11.7224666667,3.4666,5.7988,8.79060000001,13.1036,3.5256,3.37993333333,3.51113333333,5.4344,5.55953333333,6.16933333333,6.6506
395.68,4.34429523809,11.1273,6.81406666667,11.7324666667,3.54633333333,5.8663,8.85879999999,13.1528666667,3.60733333333,3.44083333333,3.5892,5.52206666667,5.59626666667,6.20206666667,6.73446666667
396.04,4.36087619048,11.0691333333,6.79606666667,11.6634,3.55386666667,5.87846666667,8.85866666667,13.1464,3.61773333333,3.49153333333,3.60973333333,5.56273333333,5.5962,6.18773333333,6.7267
396.40,4.32612380952,10.9708333333,6.73006666666,11.5674666667,3.5182,5.86843333333,8.82366666667,13.0978666667,3.59386666667,3.4905,3.59686666667,5.57373333334,5.5606,6.09846666667,6.70423333333
396.76,4.33520952381,10.9074333333,6.73426666666,11.5144,3.51826666667,5.88653333333,8.84173333334,13.0963333333,3.5992,3.51346666667,3.62533333333,5.62006666667,5.56806666667,6.07013333333,6.71073333333
397.12,4.29484761905,10.7816333333,6.6304,11.3836,3.44453333333,5.82373333333,8.77206666667,13.0551333333,3.55833333333,3.44016666667,3.58286666667,5.591,5.49146666667,5.958,6.66783333333
397.48,4.20734285714,10.6263666667,6.49773333333,11.2504,3.35886666667,5.7458,8.67373333334,12.9691333333,3.47446666667,3.36486666667,3.49413333333,5.54586666667,5.4018,5.80746666667,6.5894
397.84,4.2654,10.6005666667,6.50040000001,11.2138666667,3.39506666667,5.8048,8.72680000001,13.0083333333,3.5276,3.40316666667,3.55733333333,5.60706666667,5.44926666667,5.8008,6.6623
398.20,4.31151428571,10.5661333333,6.51679999999,11.1998666667,3.43166666667,5.83473333333,8.7738,13.0472,3.56746666667,3.45303333333,3.622,5.6826,5.4946,5.778,6.68846666667
398.56,4.27397142857,10.4884333333,6.44066666667,11.0943333333,3.3992,5.8179,8.7368,13.0006,3.52453333333,3.42043333333,3.62513333333,5.6862,5.41946666667,5.6782,6.63743333333
398.92,4.21531428571,10.3704333333,6.35800000001,11.013,3.362,5.77773333333,8.7064,12.9433333333,3.49073333333,3.37803333333,3.596,5.69093333333,5.36426666667,5.5686,6.5995
399.28,4.19499047619,10.3075,6.31533333334,10.9288666667,3.34146666667,5.7567,8.67513333333,12.9189333333,3.467,3.36436666667,3.60746666667,5.70713333333,5.3284,5.47706666667,6.59306666667
399.64,4.16348571429,10.2234666667,6.24519999999,10.8588,3.3262,5.7608,8.64313333333,12.8653333333,3.45546666667,3.32776666667,3.6252,5.7308,5.29653333333,5.41293333333,6.5788
400.00,4.08788571429,10.1089666667,6.14493333334,10.7518,3.24886666667,5.68796666667,8.5556,12.7779333333,3.3772,3.2266,3.54633333333,5.6738,5.19213333333,5.28133333333,6.50933333333
400.36,4.05325714286,10.0226,6.09586666667,10.6862666667,3.2094,5.65666666667,8.5202,12.743,3.3462,3.19973333333,3.53813333333,5.68853333333,5.16026666667,5.1918,6.4752
400.72,4.0285047619,9.95953333332,6.03773333334,10.6332,3.19153333333,5.63733333333,8.51806666667,12.7164666667,3.33213333333,3.16466666667,3.54426666667,5.6984,5.12733333333,5.1198,6.45973333333
401.08,4.02383809524,9.90170000001,6.00406666666,10.5838666667,3.20066666666,5.6605,8.5168,12.6735333333,3.33166666667,3.15076666667,3.56453333333,5.72066666666,5.12106666667,5.09173333333,6.44763333333
401.44,4.10166666667,9.89206666667,6.055,10.5668,3.27713333334,5.7259,8.6096,12.7082666667,3.40333333333,3.2254,3.6586,5.8088,5.18973333333,5.14133333333,6.50946666667
401.80,4.07954285714,9.8348,6.02546666667,10.5114666667,3.25753333333,5.71143333333,8.5916,12.6625333333,3.40433333333,3.19953333333,3.6498,5.83233333333,5.14126666667,5.10113333333,6.45986666667
402.16,4.09898095238,9.8274,6.00933333333,10.4919333333,3.2922,5.73673333333,8.60726666667,12.6483333334,3.43233333333,3.2204,3.70386666667,5.87913333333,5.14093333333,5.106,6.487
402.52,4.16057142857,9.82576666667,6.04713333334,10.5005333333,3.3376,5.7854,8.65986666667,12.6797333333,3.50306666667,3.2627,3.78906666667,5.95426666666,5.19013333333,5.14006666667,6.54253333333
402.88,4.22764761905,9.86103333333,6.08699999999,10.5117333333,3.37533333333,5.83163333333,8.69739999999,12.7064666667,3.55266666667,3.30543333333,3.8792,6.03726666667,5.2208,5.1704,6.57796666667
403.24,4.25615238095,9.88673333333,6.11479999999,10.5407333333,3.4234,5.88936666667,8.74566666667,12.7388666667,3.5906,3.34443333333,3.94266666667,6.11006666667,5.2656,5.2014,6.61446666667
403.60,4.26435238095,9.91560000001,6.12166666667,10.5316,3.42973333333,5.89363333333,8.76960000001,12.7563333334,3.6008,3.3907,3.97193333333,6.1746,5.30073333333,5.21293333333,6.62906666667
403.95,4.3036952381,9.95,6.16513333333,10.5824,3.4756,5.96066666667,8.82833333332,12.781,3.6618,3.45,4.0542,6.271,5.3626,5.25866666667,6.69456666667
404.31,4.32108571429,9.93183333332,6.17773333333,10.5731333333,3.4948,5.98176666667,8.83906666667,12.7772,3.66966666667,3.46276666667,4.09346666667,6.30846666667,5.3838,5.27793333333,6.70693333333
404.67,4.34300952381,9.92373333334,6.18273333333,10.5608666667,3.52486666667,5.9847,8.84073333335,12.7538,3.68733333333,3.4737,4.1216,6.34406666667,5.3952,5.28826666667,6.7324
405.03,4.38864761905,9.94983333333,6.22400000001,10.5922,3.56713333333,6.0142,8.87473333334,12.7726,3.73133333333,3.5179,4.17366666666,6.40713333333,5.42966666666,5.3212,6.7701
405.39,4.4068952381,9.99023333334,6.24653333334,10.6185333333,3.58586666667,6.0305,8.87606666666,12.7831333333,3.7612,3.54376666667,4.21293333333,6.44826666667,5.45406666667,5.32326666667,6.79396666667
405.75,4.41164761905,9.96989999999,6.24626666667,10.6208666667,3.59533333333,6.02933333333,8.87393333332,12.7442666666,3.7598,3.551,4.25666666667,6.4776,5.46526666667,5.3206,6.81046666667
406.11,4.40315238095,9.95306666667,6.24553333333,10.6042,3.58593333333,6.03703333333,8.86773333333,12.701,3.75626666667,3.53426666667,4.273,6.4966,5.45826666667,5.30366666667,6.7842
406.47,4.3836952381,9.9557,6.24846666667,10.6249333333,3.5906,6.0194,8.86259999999,12.6975333333,3.75313333333,3.5385,4.27853333333,6.5366,5.46433333333,5.29706666667,6.7887
406.83,4.34073333333,9.9423,6.20360000001,10.6029333333,3.56893333333,5.98376666667,8.83419999999,12.6567333333,3.7268,3.52073333333,4.2708,6.52846666667,5.43173333334,5.27026666667,6.7771
407.19,4.3459047619,9.93423333334,6.19653333333,10.588,3.57133333333,5.9656,8.80646666665,12.6284,3.72653333333,3.51003333333,4.27533333333,6.5502,5.4272,5.25846666667,6.77866666667
407.55,4.29874285714,9.88470000001,6.14266666666,10.5358666667,3.5322,5.89626666667,8.74419999999,12.5601333333,3.66826666667,3.44343333333,4.2476,6.5072,5.375,5.1996,6.73353333333
407.90,4.1970952381,9.78349999999,6.04733333334,10.4228,3.4486,5.77806666667,8.64166666667,12.452,3.54486666667,3.3249,4.17426666667,6.4296,5.26386666667,5.0784,6.6262
408.26,4.16880952381,9.80293333333,6.032,10.411,3.41926666667,5.75606666667,8.64113333333,12.4257333333,3.53346666666,3.28443333333,4.17326666667,6.43313333334,5.22166666667,5.0584,6.60183333333
408.62,4.15771428571,9.81326666668,6.02266666666,10.4192666667,3.39106666667,5.73643333333,8.62553333333,12.3988666666,3.51473333333,3.28463333333,4.19386666667,6.45593333333,5.21806666667,5.04386666667,6.5781
408.98,4.13658095238,9.82616666667,6.011,10.4186,3.37193333333,5.70913333333,8.61953333333,12.3809333333,3.491,3.27853333333,4.2078,6.49653333333,5.22293333333,5.03113333333,6.57686666667
409.34,4.08927619048,9.79023333333,5.98186666667,10.4262666667,3.3232,5.66076666667,8.58973333333,12.3330666667,3.44193333333,3.23606666667,4.20113333333,6.48626666666,5.17306666667,5.0074,6.53263333333
409.70,4.07592380952,9.80583333333,5.98266666667,10.4288,3.3164,5.6547,8.58666666667,12.338,3.41766666667,3.22706666667,4.20006666667,6.52893333333,5.17826666667,4.99913333333,6.51406666667
410.06,4.02964761905,9.80283333332,5.95326666667,10.4284666667,3.27033333334,5.6049,8.54406666667,12.3202,3.36033333333,3.18586666667,4.1904,6.5394,5.151,4.97313333333,6.48103333333
410.42,3.98713333333,9.77249999999,5.9232,10.3780666667,3.2278,5.58003333333,8.49026666667,12.2573333333,3.3004,3.15386666667,4.16913333334,6.51193333333,5.1336,4.93886666667,6.42063333333
410.77,4.00391428571,9.78996666667,5.96766666667,10.4032,3.2516,5.5923,8.51506666667,12.2552,3.31806666667,3.1675,4.2096,6.563,5.16913333333,4.96353333333,6.43413333333
411.13,4.02100952381,9.84113333333,6.00259999999,10.4494666667,3.2772,5.60933333333,8.55313333333,12.2708,3.3416,3.19706666667,4.26093333333,6.63653333334,5.2078,5.00733333333,6.442
411.49,4.10330476191,9.91926666667,6.09113333333,10.5402666667,3.356,5.70813333333,8.63779999999,12.3210666667,3.4116,3.27333333333,4.36353333333,6.7756,5.26826666667,5.09873333333,6.51553333333
411.85,4.19156190476,10.0115,6.16386666666,10.6128666667,3.42866666667,5.78863333333,8.7138,12.3744666667,3.5096,3.3601,4.4626,6.89573333334,5.35546666667,5.19333333333,6.58253333333
412.21,4.20765714286,10.0399666667,6.18086666666,10.6412666667,3.45053333334,5.7946,8.72613333333,12.3757333333,3.52646666667,3.3866,4.51046666667,6.955,5.38266666667,5.2298,6.61833333333
412.57,4.21686666667,10.0619666667,6.19440000001,10.6662,3.46553333333,5.80903333333,8.73653333334,12.3956,3.52373333334,3.3883,4.5508,7.0058,5.38426666667,5.25153333334,6.63283333333
412.92,4.22178095238,10.1062,6.20666666667,10.7080666667,3.4614,5.8216,8.7396,12.3781333333,3.53193333333,3.37043333333,4.58353333333,7.02906666667,5.3656,5.25653333334,6.62143333333
413.28,4.25601904762,10.1381333333,6.22379999999,10.6960666667,3.4876,5.84643333333,8.76946666667,12.3631333333,3.55153333333,3.38693333333,4.6262,7.0968,5.40113333333,5.2706,6.62646666667
413.64,4.28575238095,10.1709,6.22460000001,10.7246,3.484,5.84186666667,8.7676,12.3603333333,3.56426666667,3.3898,4.66306666667,7.13006666667,5.39,5.2938,6.63053333333
414.00,4.32661904762,10.1833333333,6.26833333334,10.7361333333,3.516,5.87096666667,8.80586666668,12.364,3.6066,3.4245,4.7046,7.1932,5.42493333333,5.32053333333,6.66033333333
414.36,4.33620952381,10.2135,6.27060000001,10.7423333333,3.51066666667,5.86666666667,8.82933333334,12.3813333333,3.60453333333,3.4,4.72853333333,7.24226666667,5.42186666667,5.31026666667,6.68033333333
414.72,4.34565714286,10.2232333333,6.25333333334,10.7387333333,3.50366666667,5.87686666667,8.83239999999,12.3725333333,3.6072,3.384,4.75033333333,7.2726,5.42293333333,5.30073333333,6.67316666667
415.07,4.35252380952,10.2057666667,6.23793333333,10.7236666667,3.4914,5.86776666667,8.82320000001,12.3565333333,3.59453333333,3.3819,4.7716,7.26826666667,5.41313333333,5.27733333333,6.68493333333
415.43,4.32235238095,10.1767333333,6.20953333334,10.6966,3.4688,5.84296666667,8.78880000001,12.3408,3.56046666667,3.35143333333,4.76546666667,7.2584,5.40066666667,5.22833333333,6.65026666667
415.79,4.3232952381,10.1688,6.2184,10.701,3.46133333333,5.82923333333,8.78279999999,12.3316666667,3.54793333333,3.34476666667,4.797,7.28173333333,5.397,5.2014,6.6629
416.15,4.31956190476,10.1314333333,6.19480000001,10.6956666667,3.44793333334,5.8181,8.76946666667,12.3166666667,3.5156,3.3182,4.80946666667,7.30786666667,5.38093333333,5.14653333333,6.63823333333
416.51,4.31543809524,10.1332666667,6.20813333333,10.6828666667,3.45833333333,5.8412,8.78826666667,12.3093333333,3.53686666667,3.32666666667,4.84346666667,7.3686,5.4042,5.15466666667,6.65773333333
416.86,4.31566666666,10.1065333333,6.209,10.6518666667,3.46473333333,5.8426,8.80686666667,12.3258,3.53746666667,3.34486666667,4.87946666667,7.4004,5.41306666667,5.13413333333,6.6573
417.22,4.29381904762,10.0781333333,6.1668,10.6291333333,3.45746666667,5.8302,8.78333333333,12.3267333333,3.52486666667,3.32613333333,4.88153333333,7.433,5.3916,5.0928,6.66136666667
417.58,4.27102857143,10.0235666667,6.13953333333,10.5868666667,3.44046666667,5.8235,8.78453333334,12.3057333333,3.5004,3.3117,4.88713333333,7.44513333333,5.38053333333,5.0538,6.65023333333
417.94,4.2378,9.94673333332,6.07279999999,10.5248,3.4012,5.78593333333,8.748,12.2553333333,3.4616,3.2839,4.8876,7.446,5.34466666667,4.9798,6.6303
418.29,4.23614285714,9.90876666667,6.05453333334,10.5046666667,3.3988,5.78456666667,8.7554,12.2294666667,3.46826666667,3.2967,4.9198,7.48806666667,5.33613333333,4.95806666667,6.63243333333
418.65,4.22633333333,9.8696,6.0526,10.462,3.38933333333,5.78566666667,8.74226666666,12.2188,3.46706666667,3.3082,4.95666666667,7.52146666667,5.31753333333,4.93166666667,6.6269
419.01,4.20243809524,9.81473333333,6.0192,10.404,3.37246666667,5.7731,8.73259999999,12.2030666667,3.45626666667,3.28603333333,4.96593333333,7.54473333333,5.28866666667,4.88926666667,6.62306666667
419.37,4.19793333333,9.77040000001,6.00099999999,10.3551333333,3.35753333333,5.75613333333,8.73380000001,12.1727333333,3.4568,3.28446666667,4.99146666667,7.56593333333,5.26893333333,4.8574,6.6185
419.73,4.20420952381,9.73026666668,5.9764,10.309,3.36526666667,5.77306666667,8.7502,12.1798,3.4754,3.30216666667,5.02773333333,7.61746666667,5.27453333333,4.84606666667,6.63553333333
420.08,4.2108,9.6951,5.96426666667,10.2719333333,3.3766,5.7884,8.77013333333,12.1786,3.49606666667,3.3176,5.07433333333,7.66013333333,5.2812,4.84266666667,6.65366666667
420.44,4.21420952381,9.6276,5.93373333333,10.2284,3.36773333333,5.78086666667,8.7678,12.1649333333,3.49726666667,3.31813333333,5.09913333333,7.675,5.266,4.79066666667,6.65126666667
420.80,4.2052952381,9.56036666668,5.89159999999,10.1750666667,3.35786666667,5.77763333333,8.75206666668,12.1378,3.49273333333,3.30833333333,5.11846666667,7.7004,5.25306666667,4.757,6.65493333333
421.16,4.19551428571,9.49379999999,5.87293333333,10.12,3.34646666667,5.77443333333,8.76426666667,12.1182666667,3.48273333333,3.29963333333,5.15186666667,7.7162,5.24126666667,4.72186666667,6.6406
421.51,4.18861904762,9.4436,5.851,10.0654666667,3.34313333333,5.7786,8.76193333333,12.1042,3.48786666667,3.29836666667,5.18533333333,7.74806666667,5.23053333333,4.69126666667,6.6419
421.87,4.20774285714,9.42203333333,5.84646666667,10.0352666667,3.36553333333,5.80016666667,8.78733333334,12.1209333333,3.50773333333,3.31946666667,5.23086666667,7.80273333333,5.2308,4.68813333333,6.65416666667
422.23,4.19919047619,9.35146666667,5.80106666667,9.96859999999,3.35553333333,5.78503333333,8.7812,12.1089333333,3.4942,3.31596666667,5.2482,7.81186666667,5.21046666667,4.65286666667,6.65246666667
422.58,4.20339047619,9.29450000001,5.76146666667,9.92153333333,3.35526666667,5.78576666667,8.79233333335,12.1037333333,3.48606666667,3.31243333333,5.26486666667,7.85066666667,5.20366666667,4.61753333333,6.65876666667
422.94,4.19620952381,9.22489999999,5.72366666667,9.86933333334,3.34833333333,5.77903333333,8.79646666665,12.0803333333,3.482,3.3019,5.28813333333,7.88273333333,5.18793333334,4.58793333333,6.64626666667
423.30,4.16334285714,9.13663333334,5.66293333333,9.79560000001,3.32053333333,5.75816666667,8.77813333334,12.0469333333,3.45906666667,3.27226666667,5.28293333333,7.89513333333,5.15673333333,4.53333333333,6.6135
423.66,4.14659047619,9.08713333332,5.63326666667,9.74733333333,3.31126666666,5.7517,8.78586666668,12.0272666667,3.44753333333,3.25703333333,5.29686666667,7.90806666667,5.13966666667,4.50753333333,6.5993
424.01,4.16242857143,9.05476666667,5.6262,9.71586666667,3.3348,5.76203333333,8.81733333333,12.0318,3.4668,3.28006666667,5.33066666667,7.9508,5.1434,4.4966,6.6077
424.37,4.14818095238,9.0015,5.59353333333,9.66006666668,3.3286,5.74143333334,8.81000000001,12.0189333333,3.44166666667,3.26836666667,5.34833333333,7.96626666666,5.11273333333,4.46833333333,6.59366666667
424.73,4.15036190476,8.96723333332,5.5836,9.631,3.3378,5.73986666667,8.82653333333,12.0126666667,3.44393333333,3.27606666667,5.3746,8.00513333333,5.10526666667,4.45273333333,6.59593333333
425.08,4.17180952381,8.94739999999,5.57866666667,9.61780000001,3.35506666667,5.762,8.84633333333,12.0282666667,3.463,3.29066666667,5.4138,8.05613333333,5.1032,4.4488,6.61666666667
425.44,4.18786666667,8.93033333335,5.57446666667,9.60586666667,3.37426666667,5.76123333333,8.87593333333,12.0361333333,3.47333333333,3.30763333333,5.44933333333,8.1096,5.11293333333,4.4448,6.62956666667
425.80,4.18037142857,8.89843333333,5.55673333333,9.57753333334,3.37786666667,5.76003333333,8.88933333334,12.0396,3.47306666667,3.3022,5.47446666667,8.13713333333,5.10886666667,4.43466666667,6.63203333333
426.16,4.20438095238,8.897,5.57093333333,9.57533333334,3.4038,5.78346666667,8.92033333335,12.0613333333,3.49946666667,3.31106666667,5.5294,8.20026666667,5.1198,4.43766666667,6.63576666667
426.51,4.20058095238,8.86906666667,5.5588,9.54360000001,3.40373333333,5.77,8.92719999999,12.0484,3.50546666667,3.31023333333,5.5654,8.22046666667,5.10873333333,4.4218,6.62923333333
426.87,4.20574285715,8.86020000001,5.5454,9.52726666667,3.40526666667,5.7744,8.9498,12.0601333333,3.4958,3.32193333333,5.60106666667,8.26313333333,5.11233333333,4.41633333333,6.62333333333
427.23,4.24947619048,8.88533333335,5.57486666667,9.55253333334,3.44513333333,5.81066666667,8.99460000001,12.1086666667,3.53206666667,3.3632,5.689,8.33173333334,5.15006666667,4.44386666667,6.66196666667
427.58,4.25713333333,8.86716666667,5.57206666667,9.55493333332,3.44886666667,5.8084,9.00553333332,12.1229333333,3.52573333334,3.36176666667,5.73366666667,8.37453333333,5.1464,4.43593333333,6.67056666667
427.94,4.21070476191,8.80606666667,5.52086666667,9.51099999999,3.40006666667,5.7693,8.97346666667,12.1022,3.46933333333,3.3088,5.7298,8.36793333334,5.09906666667,4.38313333333,6.6354
428.30,4.21586666667,8.80916666667,5.5188,9.5236,3.39406666667,5.78386666667,8.9996,12.1002,3.48126666667,3.31096666667,5.7628,8.42226666667,5.11453333333,4.38566666667,6.6347
428.65,4.22193333333,8.81706666667,5.51526666667,9.52473333332,3.3882,5.80263333333,9.03513333335,12.1185333333,3.4808,3.3157,5.80233333333,8.46139999999,5.1262,4.39686666667,6.6376
429.01,4.19615238095,8.79653333335,5.49066666666,9.49946666668,3.35406666667,5.7587,9.02040000001,12.0962,3.45846666666,3.30556666667,5.81073333333,8.47533333333,5.10313333333,4.37506666667,6.61556666667
429.37,4.18432380952,8.79463333333,5.49086666667,9.49760000001,3.34846666667,5.76313333333,9.0184,12.1086666667,3.45546666667,3.29606666667,5.84253333333,8.49493333333,5.10073333334,4.36446666667,6.61346666667
429.72,4.19960952381,8.81526666666,5.51006666667,9.52259999999,3.3478,5.77713333333,9.03873333334,12.1219333333,3.4646,3.3083,5.88986666667,8.54433333334,5.10206666667,4.37873333333,6.62053333333
430.08,4.18307619048,8.81870000001,5.5106,9.52546666667,3.33893333333,5.7654,9.04220000001,12.1135333333,3.4524,3.30126666667,5.90366666667,8.5622,5.09733333333,4.36706666667,6.62486666667
430.44,4.18960952381,8.85849999999,5.53306666667,9.57093333333,3.35613333333,5.77486666667,9.07860000001,12.1560666667,3.4538,3.3119,5.9526,8.62680000001,5.1166,4.399,6.6521
