wavelength,Back_TacLucm,Belly_TacLucm,Breast_TacLucm,Crissum_TacLucm,Crown_TacLucm,DorTail_TacLucm,Patch10_TacLucm,Rump_TacLucm,Throat_TacLucm,WingTip_TacLucm
619.62,4.15266666667,4.17206666667,3.60806666666,3.5268,2.6798,5.9608,53.4297333333,6.98436666667,4.71666666667,5.74076666667
619.95,4.15286666667,4.186,3.5672,3.52426666667,2.6694,5.97206666667,53.4386,6.98000000001,4.71173333334,5.7372
620.28,4.23446666667,4.2488,3.64993333333,3.60893333333,2.73993333333,6.03526666667,53.5385333333,7.05473333333,4.7834,5.8619
620.62,4.2836,4.27833333334,3.66926666667,3.64046666666,2.77846666667,6.06586666667,53.4764,7.0584,4.7988,5.90043333333
620.95,4.3122,4.2762,3.69106666667,3.66593333333,2.81006666667,6.08133333334,53.4383333333,7.07226666667,4.81973333333,5.92816666667
621.28,4.33766666667,4.27166666667,3.70313333333,3.6754,2.81873333333,6.0872,53.4428666667,7.05823333334,4.80353333333,5.92786666667
621.62,4.46926666666,4.40453333333,3.84006666667,3.8088,2.96706666667,6.2104,53.4941333333,7.16220000001,4.91153333333,6.04273333333
621.95,4.45606666667,4.40793333333,3.84653333333,3.79413333333,2.9556,6.20706666667,53.4764,7.12886666666,4.88586666667,6.02933333333
622.28,4.56846666667,4.53326666667,3.96246666667,3.90466666667,3.0752,6.28966666667,53.6092,7.21239999999,4.9986,6.14113333333
622.62,4.67273333334,4.645,4.09473333333,4.0284,3.156,6.39953333333,53.6358666667,7.29623333333,5.085,6.2386
622.95,4.73326666667,4.68126666667,4.15446666667,4.0716,3.19926666667,6.45753333333,53.7034,7.35783333334,5.13133333333,6.30803333333
623.28,4.7432,4.68033333334,4.19266666667,4.071,3.1892,6.4608,53.7657333333,7.37433333332,5.1258,6.31726666667
623.62,4.73633333333,4.66313333333,4.21033333333,4.07093333333,3.18426666667,6.43373333333,53.8147333333,7.36033333333,5.12213333333,6.3455
623.95,4.697,4.6144,4.1372,4.01873333333,3.1264,6.391,53.7790666666,7.30930000001,5.07366666666,6.28016666667
624.28,4.61,4.54846666667,4.05226666667,3.93833333333,3.03206666667,6.30926666667,53.811,7.24053333334,5.01646666666,6.2135
624.62,4.5306,4.4662,3.99973333333,3.85593333333,2.95753333333,6.2492,53.8163333333,7.17343333333,4.93106666667,6.14246666667
624.95,4.54366666667,4.46153333333,3.99213333333,3.8666,2.9502,6.27693333334,53.9093333333,7.19863333333,4.9322,6.135
625.28,4.508,4.40773333333,3.9534,3.82406666667,2.90746666667,6.25986666667,54.0144666667,7.17780000001,4.899,6.11543333333
625.61,4.56453333333,4.441,3.9968,3.87926666667,2.95993333333,6.334,54.0800666667,7.25469999999,4.9718,6.18206666667
625.95,4.4782,4.36606666667,3.91246666667,3.77566666667,2.86826666667,6.24813333333,54.0194,7.18043333334,4.88006666666,6.10153333333
626.28,4.4272,4.29753333333,3.85266666667,3.71273333333,2.83493333333,6.19266666667,53.9916666666,7.13973333333,4.8492,6.06123333333
626.61,4.31953333333,4.21413333333,3.751,3.59266666667,2.74593333333,6.0912,53.9214,7.03263333333,4.75113333333,5.97243333333
626.94,4.28433333333,4.19853333333,3.702,3.54613333333,2.7208,6.04266666667,53.8952666667,7.00023333333,4.71666666667,5.9348
627.28,4.3056,4.2116,3.72853333333,3.56906666667,2.73366666667,6.07973333333,53.8722,7.01676666666,4.7426,5.943
627.61,4.27093333333,4.1964,3.73493333333,3.55046666666,2.7114,6.071,53.874,6.99463333333,4.7234,5.91846666667
627.94,4.31273333333,4.21473333334,3.77813333333,3.5812,2.7508,6.10993333333,53.7937333333,7.01523333333,4.74866666667,5.9534
628.27,4.34653333333,4.25793333333,3.79406666667,3.63886666666,2.77633333333,6.14453333333,53.7927333333,7.05843333333,4.80813333333,6.00153333333
628.61,4.3182,4.25073333333,3.77833333333,3.63046666667,2.76433333333,6.12933333333,53.7658,7.06073333334,4.79773333333,6.01536666667
628.94,4.3134,4.26173333333,3.7552,3.62686666666,2.76353333333,6.11133333333,53.6802,7.04443333333,4.7946,5.99503333333
629.27,4.22913333333,4.18646666667,3.7006,3.54813333333,2.70206666667,5.9806,53.5355333333,6.95229999999,4.7108,5.909
629.60,4.22546666667,4.14853333333,3.6892,3.543,2.72426666667,5.97226666667,53.5283333333,6.93619999999,4.71186666667,5.91536666667
629.94,4.22013333333,4.13913333333,3.6612,3.50973333333,2.712,5.97653333333,53.5887333333,6.92033333333,4.6822,5.90306666667
630.27,4.23573333333,4.10453333333,3.6436,3.50953333333,2.71886666667,5.9816,53.6746666667,6.93616666667,4.67973333333,5.89726666667
630.60,4.231,4.0922,3.62433333333,3.5282,2.71566666667,5.99833333333,53.6994,6.92056666667,4.68893333334,5.8759
630.93,4.16813333333,4.04166666667,3.564,3.46733333333,2.669,5.963,53.7118,6.87246666667,4.65693333333,5.8333
631.26,4.15226666667,4.04913333333,3.5392,3.45146666667,2.663,5.95526666667,53.7123333333,6.86450000001,4.65166666667,5.8594
631.60,4.17473333333,4.09133333333,3.56993333333,3.503,2.7044,5.9888,53.7648666667,6.91026666667,4.69413333333,5.9093
631.93,4.21793333333,4.15106666667,3.6338,3.5534,2.74873333334,6.039,53.858,6.94933333333,4.72806666667,5.98376666667
632.26,4.30773333333,4.24673333333,3.7382,3.61593333333,2.81786666667,6.11546666667,53.9089333333,6.9923,4.80373333333,6.0466
632.59,4.3734,4.30346666667,3.8374,3.66506666667,2.8962,6.19486666667,53.9040666667,7.04463333334,4.86986666667,6.11523333333
632.92,4.40693333333,4.32486666667,3.8614,3.681,2.9354,6.25253333333,53.98,7.06343333333,4.89846666667,6.15093333333
633.26,4.29306666667,4.21513333333,3.77113333333,3.56266666667,2.79646666667,6.1542,53.9552,6.95363333334,4.77966666667,6.01966666667
633.59,4.3412,4.2704,3.8394,3.63586666667,2.84586666667,6.2316,53.9575333333,7.00336666666,4.83686666667,6.07356666667
633.92,4.4976,4.42946666667,4.01773333334,3.82553333333,2.99366666667,6.3792,54.0114,7.13476666666,4.99033333333,6.25026666667
634.25,4.54206666667,4.45826666667,4.11246666667,3.86006666667,3.03673333333,6.45633333333,54.0474666667,7.1812,5.03506666667,6.33886666667
634.58,4.58286666667,4.50393333334,4.17453333333,3.90273333333,3.10293333333,6.5014,53.9895333333,7.24693333333,5.0772,6.37
634.91,4.61733333333,4.50593333333,4.21873333333,3.9426,3.14413333333,6.55606666667,53.9452666667,7.28993333333,5.13506666667,6.37283333334
635.25,4.57746666667,4.45406666667,4.1786,3.88533333333,3.0944,6.51246666667,53.9432,7.23723333333,5.09193333333,6.3311
635.58,4.601,4.43273333333,4.17866666667,3.88226666667,3.1356,6.50706666667,53.8116666667,7.23906666667,5.12653333333,6.33843333333
635.91,4.53506666667,4.37646666667,4.12026666667,3.839,3.10713333333,6.46873333333,53.7098666667,7.20383333333,5.0908,6.32133333333
636.24,4.44453333333,4.2944,4.0086,3.76166666667,2.99326666667,6.38573333333,53.7194,7.10733333333,5.00926666667,6.23866666667
636.57,4.46326666667,4.3316,4.0362,3.79926666667,2.98746666667,6.41753333333,53.7552666667,7.13466666667,5.0462,6.29106666667
636.90,4.59793333333,4.46353333333,4.1502,3.95133333333,3.13126666667,6.5614,53.7221333333,7.27183333334,5.18466666667,6.4319
637.23,4.5014,4.34813333333,4.02206666667,3.83193333333,3.0166,6.45206666667,53.6703333333,7.18189999999,5.0746,6.3319
637.56,4.34426666667,4.21026666667,3.86393333333,3.64946666667,2.86273333333,6.3006,53.6288,7.06506666667,4.9468,6.17453333333
637.90,4.33166666667,4.18293333333,3.80386666667,3.59673333333,2.8258,6.19913333333,53.5871333333,7.01523333333,4.88826666667,6.10846666667
638.23,4.3746,4.19646666667,3.7962,3.6188,2.83286666667,6.1956,53.6122,6.98956666667,4.892,6.11996666667
638.56,4.3802,4.19306666667,3.78293333333,3.61033333333,2.85566666666,6.17293333333,53.6623333333,6.97886666666,4.8628,6.1332
638.89,4.3624,4.1932,3.79513333333,3.60986666667,2.86593333333,6.17293333333,53.6104,6.97816666667,4.87393333333,6.1037
639.22,4.32386666667,4.1742,3.78093333333,3.53786666667,2.79406666667,6.18313333333,53.7878,6.9511,4.82733333333,6.07176666667
639.55,4.29466666667,4.1438,3.7798,3.53053333333,2.76906666667,6.16673333333,53.9124,6.9298,4.80766666667,6.05713333333
639.88,4.33753333333,4.1518,3.8212,3.5786,2.79513333333,6.23606666667,54.0203333333,6.98893333334,4.858,6.13913333333
640.21,4.32946666667,4.12993333333,3.8068,3.58486666666,2.77753333333,6.25526666667,53.9612666667,6.99406666666,4.83426666667,6.15306666667
640.54,4.36146666667,4.16413333333,3.83893333333,3.61913333333,2.80393333333,6.2814,54.0602,7.05566666666,4.8866,6.21836666667
640.87,4.4802,4.27526666667,3.98633333333,3.75393333334,2.94433333333,6.37806666667,54.0838666667,7.17956666667,5.03366666667,6.34983333333
641.20,4.5336,4.30566666667,4.03326666667,3.8004,2.98626666667,6.43386666667,53.9687333333,7.18793333334,5.05913333333,6.37713333333
641.53,4.5234,4.31226666667,4.02293333333,3.818,2.99766666667,6.50773333333,53.9621333333,7.23370000001,5.08113333333,6.40466666667
641.87,4.5668,4.35173333334,4.04126666667,3.84853333333,3.02253333333,6.56226666667,54.0916,7.28470000001,5.1222,6.4733
642.20,4.5842,4.38246666667,4.0556,3.85213333333,2.9924,6.58946666667,54.1119333333,7.27690000001,5.1318,6.50996666667
642.53,4.6756,4.47006666667,4.12366666667,3.93753333333,3.0386,6.65913333333,54.1909333333,7.34639999999,5.19073333333,6.62156666667
642.86,4.70513333333,4.52153333333,4.13353333333,4.00726666667,3.0592,6.64706666666,54.1008666667,7.34933333333,5.1962,6.64963333333
643.19,4.7964,4.56433333333,4.17493333333,4.0448,3.1106,6.7174,54.1265333333,7.42839999999,5.24126666667,6.70083333334
643.52,4.79033333333,4.57366666667,4.16893333333,4.0276,3.13566666666,6.6856,53.9604666667,7.43656666666,5.223,6.68153333333
643.85,4.82466666667,4.623,4.17533333333,4.04013333333,3.1896,6.67933333333,54.1542,7.47946666666,5.23593333333,6.66853333333
644.18,4.7972,4.63486666667,4.13066666667,4.00246666667,3.14733333334,6.60306666667,54.1962666667,7.41086666666,5.16473333333,6.61153333333
644.51,4.74193333333,4.60006666667,4.0668,3.96613333333,3.06386666667,6.59193333333,54.2931333333,7.33983333334,5.12733333333,6.51853333333
644.84,4.67173333334,4.55926666667,3.96106666667,3.92406666667,3.00086666666,6.54406666667,54.3622,7.30133333334,5.05013333333,6.4937
645.17,4.64966666667,4.50753333333,3.91566666667,3.89353333333,2.94833333333,6.47246666667,54.3408666667,7.26006666667,5.03873333333,6.4221
645.50,4.54466666667,4.42906666667,3.8234,3.78966666667,2.86473333333,6.34426666666,54.1932,7.16246666666,4.91713333333,6.30856666667
645.83,4.59573333333,4.46173333333,3.83313333333,3.84393333333,2.91953333333,6.38593333333,54.2274,7.20236666667,4.96886666667,6.3367
646.16,4.53953333333,4.38646666667,3.7664,3.75973333333,2.85606666667,6.32506666667,54.1884,7.14233333333,4.91033333333,6.23836666667
646.49,4.47753333334,4.31793333333,3.71866666667,3.7084,2.8326,6.30066666667,54.1517333333,7.1231,4.88053333333,6.20843333333
646.82,4.42986666666,4.24426666667,3.63266666667,3.66386666667,2.7514,6.24653333333,54.0778,7.04993333334,4.83513333333,6.1702
647.15,4.40426666666,4.22066666667,3.6032,3.62026666667,2.70193333333,6.21866666667,54.0498,6.99393333333,4.79433333333,6.15233333333
647.48,4.40506666667,4.19313333333,3.61173333333,3.58913333333,2.64633333333,6.1932,53.9265333333,6.9669,4.77406666667,6.11606666667
647.81,4.36586666667,4.11186666667,3.57273333333,3.53306666667,2.59366666667,6.17226666667,53.7886666667,6.93483333333,4.7458,6.04946666667
648.14,4.33873333333,4.0778,3.56,3.49333333333,2.58746666667,6.10853333333,53.7174666667,6.90443333333,4.6982,6.06073333333
648.47,4.41653333333,4.16673333333,3.6666,3.5948,2.67266666667,6.19173333333,53.7002666667,6.97143333333,4.814,6.12703333333
648.80,4.38853333333,4.1816,3.66233333333,3.57413333333,2.67533333333,6.18613333333,53.6325333333,6.93326666667,4.78506666666,6.1529
649.13,4.38966666667,4.17506666667,3.67726666667,3.59953333334,2.6662,6.24466666667,53.5466,6.93356666667,4.7956,6.1833
649.46,4.40573333333,4.21153333333,3.67786666667,3.60066666667,2.63606666667,6.28433333333,53.5964,6.94063333334,4.79333333333,6.17313333333
649.79,4.38206666667,4.1792,3.62606666667,3.56266666667,2.63013333334,6.26406666667,53.5772666667,6.89726666667,4.7726,6.18276666667
650.11,4.37546666667,4.1444,3.61373333333,3.53006666667,2.5932,6.24253333333,53.6194666667,6.8764,4.76433333333,6.12196666667
650.44,4.4088,4.21873333333,3.70693333333,3.60433333333,2.69453333333,6.29773333333,53.6738,6.8884,4.82126666667,6.1606
650.77,4.46526666667,4.31086666667,3.7538,3.67186666667,2.7462,6.36666666667,53.6195333333,6.96710000001,4.89113333333,6.20936666667
651.10,4.5078,4.38013333333,3.79126666666,3.75493333333,2.80173333333,6.45453333333,53.621,7.00236666666,4.95553333333,6.31796666667
651.43,4.56566666667,4.46706666667,3.85646666667,3.83686666667,2.8502,6.54073333333,53.6786,7.066,5.01353333333,6.387
651.76,4.663,4.59046666667,3.97333333333,3.92866666667,2.93226666667,6.62013333333,53.7304666667,7.15786666666,5.1368,6.48026666667
652.09,4.66446666667,4.56986666667,3.9784,3.90393333333,2.9122,6.60966666666,53.7747333333,7.16266666666,5.10006666667,6.45503333333
652.42,4.642,4.5216,3.96593333333,3.89026666667,2.86766666666,6.618,53.8916,7.15946666667,5.101,6.43816666667
652.75,4.60293333333,4.48726666666,3.96606666667,3.8536,2.83666666667,6.55606666667,53.9762666667,7.14046666667,5.0764,6.40173333333
653.08,4.57566666667,4.47393333333,3.99146666667,3.8712,2.86193333333,6.51553333333,53.8386666667,7.13553333333,5.0758,6.4053
653.41,4.59353333333,4.528,4.06526666667,3.9508,2.91953333333,6.5772,53.9322,7.19036666666,5.1036,6.4326
653.74,4.54753333333,4.50266666667,4.02053333333,3.92053333333,2.8688,6.50106666667,53.8394666667,7.1367,5.0026,6.35586666667
654.06,4.47213333333,4.44986666667,3.9846,3.8486,2.76113333334,6.4266,53.7912666667,7.10903333334,4.90366666667,6.28163333333
654.39,4.4184,4.3932,3.96113333333,3.81886666667,2.72606666667,6.39593333333,53.9315333333,7.08093333333,4.83066666667,6.2604
654.72,4.35933333334,4.33246666667,3.92906666666,3.77693333333,2.70373333333,6.34873333333,53.9688,7.057,4.77706666667,6.19903333333
655.05,4.2828,4.2766,3.881,3.71946666667,2.6858,6.27433333333,53.9209333333,6.9698,4.72753333333,6.17683333333
655.38,4.20066666667,4.18826666667,3.72686666667,3.63913333333,2.59133333333,6.21666666667,53.8582,6.88546666666,4.6266,6.10823333333
655.71,4.19086666667,4.14613333333,3.7014,3.59973333333,2.57133333333,6.16493333333,53.69,6.81646666667,4.5976,6.0992
656.04,4.2432,4.15126666666,3.6904,3.6278,2.59153333333,6.16566666667,53.735,6.81303333333,4.58226666667,6.09283333334
656.37,4.3044,4.1566,3.6914,3.68873333333,2.63293333333,6.24466666667,53.7252,6.8457,4.65006666667,6.12623333333
656.69,4.303,4.16866666667,3.70506666667,3.6782,2.63306666666,6.26606666667,53.8264,6.83683333333,4.66166666667,6.1684
657.02,4.2694,4.13333333333,3.65113333333,3.60826666667,2.56393333333,6.2368,53.6973333333,6.78926666666,4.63086666667,6.13363333333
657.35,4.3392,4.24053333333,3.7408,3.69293333333,2.6658,6.34326666667,53.6946666667,6.84046666666,4.74193333333,6.2598
657.68,4.333,4.25933333334,3.7166,3.69433333333,2.66586666667,6.3114,53.7128,6.84313333333,4.7602,6.2867
658.01,4.30106666667,4.223,3.65513333333,3.65153333333,2.6224,6.24306666667,53.7049333333,6.78199999999,4.7598,6.24133333333
658.34,4.2192,4.1448,3.53573333333,3.55146666667,2.51866666667,6.1578,53.6273333333,6.68393333334,4.67606666667,6.15946666667
658.66,4.19693333333,4.10506666667,3.47393333333,3.4964,2.46566666667,6.16546666667,53.5416,6.67036666667,4.63113333333,6.1305
658.99,4.19593333333,4.094,3.5224,3.52006666667,2.48073333333,6.18733333333,53.5098,6.679,4.6256,6.16326666667
659.32,4.2072,4.14606666667,3.5558,3.55626666667,2.51573333333,6.22506666667,53.5302,6.73953333333,4.66246666667,6.22183333333
659.65,4.233,4.22353333333,3.6072,3.5932,2.5676,6.28746666667,53.4856,6.79210000001,4.7,6.29483333333
659.98,4.30946666667,4.32746666667,3.7024,3.66553333333,2.64726666667,6.3648,53.5584666667,6.91703333333,4.76366666667,6.41393333333
660.31,4.31453333333,4.32066666667,3.69333333333,3.66553333333,2.65553333333,6.37553333333,53.5822666667,6.93963333333,4.74933333333,6.4046
660.63,4.39793333333,4.39513333333,3.76653333333,3.7364,2.73366666667,6.4436,53.5878666667,7.02133333333,4.79813333334,6.48846666667
660.96,4.44933333333,4.3978,3.79106666666,3.76193333333,2.7534,6.48006666667,53.6254666667,7.07463333333,4.837,6.52556666667
661.29,4.58233333333,4.4724,3.90806666667,3.86366666667,2.88493333333,6.61386666667,53.6335333333,7.17413333333,4.95713333333,6.61786666667
661.62,4.7118,4.56793333333,4.04373333333,3.98153333333,3.04593333333,6.76013333333,53.5581333333,7.27576666666,5.07326666667,6.7402
661.94,4.9228,4.737,4.25986666667,4.16093333333,3.24926666667,6.93753333333,53.5287333333,7.45296666666,5.28373333333,6.9232
662.27,5.04793333333,4.82986666667,4.40853333333,4.27986666667,3.34646666667,7.0342,53.6766666667,7.5444,5.39253333333,6.9981
662.60,5.14893333333,4.93373333333,4.48813333333,4.35666666667,3.4158,7.11293333333,53.8938666667,7.62450000001,5.46366666666,7.0359
662.93,5.1782,4.9408,4.49513333333,4.38866666667,3.40046666667,7.15453333333,54.1326,7.62163333333,5.4688,7.02466666667
663.26,5.17166666667,4.92913333334,4.50293333333,4.364,3.39466666667,7.11746666667,54.0627333333,7.60426666666,5.46466666667,7.03953333334
663.58,5.1128,4.9038,4.4536,4.3052,3.36433333333,7.0608,54.1769333333,7.52326666666,5.42766666667,6.99416666667
663.91,5.09066666667,4.8636,4.469,4.2844,3.33073333334,7.04453333333,54.2063333333,7.49310000001,5.4048,6.98203333333
664.24,5.0844,4.82106666666,4.44246666667,4.2702,3.31953333333,7.076,54.419,7.48503333334,5.4058,6.95883333333
664.57,5.01493333333,4.76653333333,4.39986666667,4.2188,3.24833333333,7.02053333333,54.4086,7.44090000001,5.35373333333,6.933
664.89,4.90166666667,4.68026666666,4.2692,4.07246666667,3.11506666667,6.91906666667,54.312,7.28249999999,5.24106666667,6.83873333333
665.22,4.77446666667,4.58893333334,4.16073333333,3.9422,2.9714,6.80586666666,54.3371333333,7.17333333333,5.11366666667,6.7555
665.55,4.6264,4.4956,4.01873333333,3.82433333333,2.829,6.69366666666,54.379,7.02426666666,4.97073333333,6.65773333333
665.87,4.54913333333,4.46793333333,3.99093333333,3.7982,2.825,6.64506666667,54.2971333333,6.98983333333,4.93706666667,6.62373333333
666.20,4.4196,4.29693333333,3.80633333333,3.6444,2.6738,6.46006666667,53.9898666667,6.84646666667,4.81766666667,6.5336
666.53,4.43626666667,4.3002,3.80086666667,3.63953333333,2.68153333333,6.4354,53.8450666667,6.84156666667,4.84193333333,6.5783
666.86,4.40846666667,4.23433333333,3.7552,3.62366666667,2.6074,6.4222,53.7766,6.78703333333,4.80133333333,6.49176666667
667.18,4.38926666667,4.1708,3.7354,3.61933333333,2.60366666667,6.39133333333,53.6012666667,6.79706666666,4.75893333333,6.45726666667
667.51,4.40926666667,4.20913333333,3.74913333333,3.63286666667,2.6314,6.39546666667,53.5666,6.82040000001,4.79426666667,6.4722
667.84,4.39313333333,4.21953333334,3.76106666667,3.64413333333,2.60046666667,6.34806666667,53.5414666667,6.78319999999,4.81013333333,6.45973333333
668.16,4.4142,4.23966666667,3.7714,3.66573333333,2.63346666667,6.36953333333,53.62,6.79813333333,4.81233333333,6.4519
668.49,4.41133333333,4.22793333333,3.765,3.7002,2.6526,6.40126666667,53.5786666667,6.85793333334,4.81546666667,6.46163333333
668.82,4.4524,4.28206666667,3.83346666667,3.7956,2.70446666667,6.44286666667,53.5952666667,6.90619999999,4.8758,6.4707
669.14,4.46006666667,4.2522,3.85,3.82386666667,2.73033333333,6.46333333333,53.6404,6.90166666666,4.86393333333,6.47216666667
669.47,4.47013333333,4.22293333333,3.818,3.79573333333,2.694,6.47026666667,53.6246,6.87056666667,4.86293333333,6.50236666667
669.80,4.54313333333,4.30106666667,3.9288,3.8486,2.8068,6.56546666667,53.6688666667,6.92913333334,4.91833333333,6.53383333333
