wavelength,Back_PhrPlem,Belly_PhrPlem,Breast_PhrPlem,Crissum_PhrPlem,Crown_PhrPlem,DorTail_PhrPlem,Rump_PhrPlem,Throat_PhrPlem,WingTip_PhrPlem
448.92,7.81206666667,29.4308333333,24.9752,29.4158666667,8.06193333333,7.50481249999,9.62113333334,28.7524666667,6.38626666667
449.27,7.78513333333,29.4189333333,24.9664666667,29.4368,8.04526666667,7.48217083334,9.59919999999,28.7256,6.3653
449.62,7.7912,29.4191,24.9681333333,29.4443333333,8.06126666667,7.47374583333,9.60506666667,28.7227333333,6.36856666667
449.98,7.82366666667,29.4508,24.9944,29.5021333333,8.0856,7.49073333333,9.63673333333,28.7514,6.39466666667
450.33,7.85506666667,29.4992333333,25.0542,29.5735333333,8.12213333333,7.51453333334,9.68433333334,28.7974,6.42433333333
450.69,7.86506666667,29.5162,25.0824666667,29.6298,8.12586666667,7.50809999999,9.68480000001,28.8158,6.421
451.04,7.8992,29.5709,25.1326666667,29.6938,8.1436,7.5317125,9.70766666666,28.8735333333,6.44126666667
451.40,7.90973333333,29.6074666667,25.1451333333,29.7299333333,8.14746666667,7.53474999999,9.72720000001,28.8945333333,6.45323333333
451.75,7.94953333333,29.6736333333,25.2237333333,29.831,8.18913333333,7.57672083334,9.7678,28.9566,6.49826666667
452.10,7.97693333333,29.7236333333,25.2784666667,29.8998,8.23306666666,7.601,9.80546666666,28.9964,6.54793333333
452.46,7.99266666667,29.7491,25.3109333333,29.9403333333,8.24513333333,7.61090416667,9.82333333333,29.0352666667,6.56703333333
452.81,8.00493333333,29.7878666667,25.3322666666,29.9824,8.2528,7.61858750001,9.83806666666,29.0664666667,6.56463333333
453.17,8.03666666667,29.8278,25.3799333333,30.0692,8.27586666667,7.64980416666,9.86759999999,29.1238,6.5929
453.52,8.05526666667,29.8613666667,25.4116,30.1371333333,8.2904,7.66687083333,9.88446666667,29.1594666667,6.6133
453.87,8.03973333333,29.8561333333,25.4190666667,30.1796,8.27726666667,7.63923333334,9.86440000001,29.1555333333,6.58926666667
454.23,8.01766666667,29.8602666667,25.406,30.1926666666,8.2724,7.61846666666,9.83846666667,29.1576666667,6.56816666667
454.58,8.01473333333,29.8916,25.4276,30.2093333333,8.2826,7.62692499999,9.84813333333,29.1661333333,6.57733333333
454.93,8.01193333333,29.8892,25.416,30.2182666667,8.27426666667,7.61669166667,9.83013333333,29.1338,6.5635
455.29,7.9982,29.8592666667,25.3958666667,30.2112,8.25933333333,7.60037083334,9.79966666665,29.1006,6.54386666667
455.64,8.0002,29.8767666667,25.4121333333,30.2496,8.25653333333,7.59515416666,9.80306666667,29.1182,6.536
456.00,7.985,29.8616666667,25.3887333333,30.2470666667,8.2256,7.5862,9.77440000001,29.0925333333,6.5138
456.35,7.9554,29.8805666667,25.3860666667,30.272,8.1948,7.53575416667,9.72646666667,29.0973333333,6.46303333333
456.70,7.95246666667,29.8950666667,25.4143333333,30.2816666667,8.21373333333,7.53535416666,9.72286666667,29.1026666667,6.47496666667
457.06,7.9642,29.9156,25.4347333333,30.2744666667,8.22366666666,7.53145833334,9.72039999999,29.0939333333,6.4684
457.41,7.97773333333,29.9263333333,25.4468,30.293,8.23066666667,7.5422625,9.72486666667,29.1139333333,6.46546666667
457.76,7.98173333333,29.9615333333,25.4567333333,30.3102,8.242,7.56417083333,9.73466666666,29.1343333333,6.484
458.12,7.98126666667,29.9673666666,25.4762666667,30.3439333333,8.22406666666,7.56938333333,9.73926666668,29.1486666667,6.48523333333
458.47,7.98793333333,29.9867666667,25.483,30.3779333333,8.22186666667,7.57470416666,9.73800000001,29.1593333333,6.4935
458.82,7.9826,30.0125333333,25.5058666667,30.4119333334,8.224,7.57925416666,9.74600000001,29.1732,6.50063333333
459.18,8.00006666667,30.0494666667,25.5398,30.4627333333,8.2398,7.59257916667,9.76960000001,29.2140666667,6.52213333333
459.53,7.9948,30.0576333333,25.543,30.4823333333,8.24386666667,7.58683333333,9.76426666668,29.2168,6.51886666667
459.88,8.0152,30.0845666666,25.5816,30.5184,8.26873333333,7.60066666667,9.78473333334,29.2319333333,6.5377
460.24,8.02133333333,30.0901,25.5996666667,30.5334,8.286,7.616625,9.80233333333,29.2366,6.56303333333
460.59,8.03086666667,30.0949,25.5975333333,30.5623333333,8.2868,7.61960416667,9.80053333333,29.235,6.56153333333
460.94,8.03766666667,30.1169333333,25.6129333333,30.6104666667,8.29406666667,7.61742916667,9.81420000001,29.2588666667,6.5756
461.29,8.04106666667,30.1569333333,25.6466,30.6548666667,8.31153333333,7.62160833333,9.83280000001,29.2825333333,6.59106666667
461.65,8.03906666667,30.1762,25.6755333333,30.6923333333,8.3168,7.6103375,9.82806666666,29.2950666667,6.57646666667
462.00,8.05406666667,30.2274333333,25.6979333333,30.7324666667,8.33346666667,7.615375,9.8354,29.3018,6.5764
462.35,8.0582,30.2473333333,25.7281333333,30.778,8.357,7.60982500001,9.84120000001,29.3189333333,6.57123333334
462.71,8.07246666667,30.2675333333,25.7386666667,30.8248,8.3696,7.60452500001,9.84946666666,29.3585333333,6.5818
463.06,8.07346666667,30.3145666667,25.7757333333,30.8809333333,8.38153333333,7.60088333334,9.84786666668,29.3810666667,6.5745
463.41,8.104,30.3721,25.8264666667,30.9557333333,8.40926666667,7.62810416667,9.87406666667,29.4264666667,6.60703333333
463.76,8.1106,30.4091666667,25.8523333333,31.0034,8.40853333333,7.62279999999,9.88339999999,29.4714666667,6.60513333333
464.12,8.13773333333,30.4563666667,25.8875333333,31.0678666667,8.43146666667,7.64531666667,9.90293333333,29.4953333333,6.61756666667
464.47,8.143,30.4931333333,25.9261333333,31.1286666667,8.4336,7.645,9.92019999999,29.5298,6.61476666667
464.82,8.15,30.5094666667,25.9486666667,31.1611333333,8.442,7.65373333333,9.91166666666,29.5508666667,6.61296666667
465.17,8.1596,30.5272,25.9610666667,31.2014,8.45713333333,7.66671666668,9.91559999999,29.5648,6.61893333333
465.53,8.1928,30.5575333333,26.0033333333,31.2434,8.4766,7.68632500001,9.93853333333,29.609,6.64843333333
465.88,8.18533333333,30.5671666667,26.0275333333,31.2957333333,8.483,7.67847083333,9.94013333335,29.6464,6.64876666667
466.23,8.1794,30.5584333334,26.0305333333,31.3118,8.467,7.67189166667,9.93140000001,29.6598,6.6452
466.58,8.20626666667,30.5797666667,26.0705333333,31.3490666667,8.4964,7.70230416667,9.94699999999,29.6714,6.66326666667
466.94,8.21606666667,30.5799,26.0722,31.3704,8.49986666667,7.70363333333,9.94600000001,29.6729333333,6.6753
467.29,8.21473333333,30.5787333333,26.0811333333,31.378,8.4916,7.69379999999,9.93173333333,29.6904666667,6.65846666667
467.64,8.2062,30.5914,26.0907333333,31.3974666667,8.49166666667,7.68550416667,9.92146666668,29.6854,6.6493
467.99,8.1992,30.6128333333,26.1078666667,31.4282,8.48393333333,7.6872375,9.92726666667,29.7052,6.63956666667
468.35,8.19633333333,30.6284333334,26.1188,31.4582,8.48133333333,7.68267916667,9.92626666665,29.7096,6.6442
468.70,8.18413333333,30.6382333333,26.1386666667,31.4949333334,8.48693333333,7.68787083333,9.93740000001,29.7303333333,6.63433333333
469.05,8.19433333333,30.6431666667,26.1556666667,31.5143333333,8.46953333333,7.674875,9.93246666667,29.7455333333,6.62756666667
469.40,8.21,30.6702666667,26.1501333333,31.563,8.48286666667,7.69474999999,9.94400000001,29.7484666667,6.6429
469.75,8.24533333333,30.7036333333,26.1835333333,31.5991333333,8.52326666667,7.74247500001,9.97853333335,29.7659333333,6.6956
470.11,8.2694,30.7483666667,26.2167333333,31.642,8.545,7.74985000001,9.99279999999,29.8003333333,6.70413333333
470.46,8.264,30.8053333333,26.2342,31.7083333333,8.55833333333,7.73859166667,10.0013333333,29.8277333333,6.69893333333
470.81,8.2674,30.8659,26.2788666667,31.7693333333,8.566,7.75944166666,10.0120666667,29.8694666667,6.70683333333
471.16,8.27673333333,30.8971333333,26.3082666667,31.8240666667,8.584,7.77599583334,10.0203333333,29.8806666667,6.72186666667
471.51,8.2994,30.9274333333,26.3412,31.8760666667,8.6102,7.78846249999,10.0462666667,29.9118,6.75
471.87,8.30586666667,30.9379,26.3603333333,31.9011333333,8.628,7.77051666667,10.0313333333,29.9112666667,6.7559
472.22,8.32593333333,30.9767,26.3816,31.9433333334,8.64193333333,7.76972500001,10.0396,29.9328666667,6.77003333333
472.57,8.3512,31.0056,26.3797333334,31.9550666667,8.654,7.7829,10.0565333333,29.9148,6.7948
472.92,8.3408,30.9930666667,26.3550666667,31.9479333333,8.6556,7.77975416667,10.0512,29.8888,6.80123333333
473.27,8.31846666667,31.0152333333,26.3891333333,31.9827333333,8.6418,7.76058749999,10.0324,29.9108,6.7802
473.62,8.31826666666,31.0163,26.3818666666,32.0093333333,8.63926666667,7.73352500001,10.0202666667,29.8946,6.76483333333
473.98,8.2936,31.0050333333,26.3682666667,32.0303333333,8.61606666666,7.718375,9.99799999999,29.8766,6.74646666667
474.33,8.29433333333,30.9708333333,26.3678,31.9876,8.60013333333,7.70716666667,9.98506666665,29.8541333333,6.7496
474.68,8.30753333333,30.9675666667,26.353,31.9936,8.601,7.70407500001,9.98553333334,29.8371333333,6.7496
475.03,8.26173333333,30.9477333333,26.3188666667,31.9796666667,8.56346666667,7.66055416667,9.96213333333,29.8085333333,6.70723333333
475.38,8.24433333333,30.9340666667,26.3025333333,31.9721333333,8.54206666667,7.64410416667,9.92833333333,29.7879333333,6.678
475.73,8.29806666667,30.9725666666,26.3304666667,32.0297333333,8.578,7.70272499999,9.99279999999,29.843,6.72876666667
476.08,8.301,30.9908333333,26.3568,32.0656,8.59006666667,7.72540833333,10.0012666667,29.8803333333,6.7501
476.44,8.2934,30.9979,26.3718666667,32.1054,8.5882,7.71949583333,9.98246666667,29.8942,6.74073333333
476.79,8.28946666667,31.0101666667,26.3804,32.1420666667,8.5948,7.72717916667,9.99000000001,29.9024,6.741
477.14,8.29266666667,31.0079,26.3685333333,32.1463333333,8.59233333333,7.72619583333,9.991,29.9,6.74396666667
477.49,8.29393333333,31.0255333333,26.3732,32.172,8.5936,7.73314583333,9.99333333333,29.9198,6.73846666667
477.84,8.31853333334,31.0383,26.372,32.1603333333,8.61193333333,7.74870833333,10.0154666667,29.9218,6.7772
478.19,8.3042,31.051,26.3573333333,32.1765333333,8.606,7.75050416667,9.99786666666,29.9101333333,6.7669
478.54,8.3082,31.0526,26.3939333333,32.207,8.61793333333,7.75160416667,10.0110666667,29.9368666667,6.76733333333
478.89,8.343,31.0976,26.4171333333,32.2602666667,8.64933333333,7.76197500001,10.0318,29.967,6.8026
479.24,8.34733333333,31.1199666667,26.4338,32.2904666667,8.6546,7.76389583333,10.0473333333,29.9772,6.80343333333
479.60,8.32706666666,31.1163666667,26.4332,32.2957333333,8.63813333333,7.74736249999,10.0223333333,29.9661333333,6.7956
479.95,8.32986666667,31.1064333333,26.4340666667,32.3032,8.64086666667,7.74115833333,10.0242,29.9382,6.78453333333
480.30,8.3328,31.1112333333,26.4470666667,32.3196666667,8.6412,7.73404166666,10.0226,29.9389333333,6.78963333333
480.65,8.3346,31.1396333333,26.4790666667,32.343,8.63226666667,7.72925000001,10.0127333333,29.96,6.79116666667
481.00,8.32453333333,31.1774,26.5195333333,32.3981333333,8.63006666667,7.71842083333,10.0032,29.9876666667,6.7849
481.35,8.31893333333,31.2539666667,26.5801333333,32.4854666667,8.61746666667,7.72078333333,10.0072,30.0518666667,6.78096666667
481.70,8.35893333333,31.4027,26.7042,32.6473333333,8.65433333333,7.75070416667,10.0528,30.1708,6.8074
482.05,8.39166666667,31.5541666667,26.8228666667,32.8278666667,8.6808,7.77783333333,10.1000666667,30.3056666667,6.83433333333
482.40,8.41006666667,31.6699666667,26.9096666667,32.9504666667,8.69286666667,7.79521666666,10.1189333333,30.4158,6.85936666667
482.75,8.43693333333,31.7609333333,26.998,33.0502,8.711,7.82063333333,10.151,30.4976,6.88003333333
483.10,8.44306666667,31.8100333333,27.0361333333,33.1043333333,8.71546666667,7.8279625,10.1541333333,30.5461333333,6.8898
483.45,8.45333333333,31.8412333333,27.0607333333,33.1431333333,8.7204,7.83179583333,10.1642666667,30.5712666667,6.89353333333
483.80,8.456,31.8604333333,27.0743333334,33.1640666666,8.72266666666,7.83634583333,10.1690666667,30.5922,6.89893333333
484.15,8.46933333333,31.8921666667,27.0945333333,33.1891333333,8.732,7.84914583333,10.1772666667,30.6132,6.9096
484.50,8.47553333333,31.8981333333,27.1014666667,33.2148666667,8.73466666667,7.85017916667,10.1842666667,30.6088,6.91376666667
484.85,8.4902,31.9235333333,27.1157333333,33.2442,8.7512,7.86593749999,10.2046666667,30.625,6.933
485.20,8.50346666667,31.9375333333,27.1304666667,33.2752666667,8.75953333333,7.87180416667,10.2134666667,30.6373333333,6.94516666667
485.55,8.49453333333,31.9181,27.1209333333,33.2780666667,8.75206666667,7.87030416667,10.2042666667,30.625,6.9419
485.90,8.48853333333,31.8812,27.0974,33.2451333333,8.74253333333,7.86414166666,10.1968,30.5931333333,6.94333333333
486.25,8.4894,31.8504333333,27.0686666667,33.2256,8.74853333333,7.86405833333,10.195,30.5528666666,6.94343333333
486.60,8.48466666667,31.8116666667,27.0387333333,33.2072666667,8.74526666667,7.86374583333,10.1824666667,30.5193333333,6.9419
486.95,8.489,31.7907666667,27.0182666667,33.2031333333,8.74766666667,7.86590416667,10.1804,30.4934666667,6.94753333333
487.30,8.49553333333,31.7834,27.0196666667,33.2044666667,8.7506,7.87047083333,10.1804666667,30.4888666666,6.95063333333
487.65,8.49693333333,31.7692666667,27.007,33.1994,8.75533333333,7.87255000001,10.1759333333,30.4683333333,6.95343333333
488.00,8.4918,31.7591666667,27.0026666667,33.2069333333,8.7536,7.86762916667,10.1764666667,30.46,6.95106666667
488.35,8.4916,31.7683,27.011,33.2226,8.75893333333,7.86650833333,10.1754666667,30.4704666667,6.95076666667
488.70,8.48866666667,31.7539,27.0010666667,33.225,8.7538,7.85729999999,10.1587333333,30.4525333333,6.939
489.05,8.48906666667,31.7310333333,26.9904,33.2183333334,8.76,7.85686666666,10.1554666667,30.4257333333,6.94173333333
489.40,8.4994,31.7412333333,26.981,33.2382,8.7732,7.85831666666,10.1636666667,30.4236666667,6.94946666667
489.75,8.50406666667,31.7280666667,26.9773333333,33.2505333333,8.7806,7.85894583334,10.158,30.41,6.94726666667
490.10,8.50953333333,31.7316333333,26.9852666667,33.2667333333,8.78513333334,7.85873750001,10.1618666667,30.4066,6.95466666667
490.45,8.5014,31.7128333333,26.9628666667,33.2520666667,8.77873333333,7.84423333333,10.1518,30.3816,6.9464
490.80,8.5048,31.7117333333,26.9796,33.2794666667,8.7874,7.8502125,10.1661333333,30.3843333333,6.94916666667
491.15,8.4904,31.6985666667,26.9563333333,33.2909333333,8.78113333334,7.83765416667,10.1508666667,30.3532666667,6.9402
491.50,8.49486666667,31.7088666667,26.9678666667,33.3228,8.7788,7.83330000001,10.1542666667,30.3652,6.9375
491.85,8.5004,31.723,26.9764,33.3463333333,8.78706666667,7.83192083333,10.1538,30.3640666667,6.94106666667
492.20,8.51933333333,31.7526,26.9983333333,33.3814666667,8.80553333333,7.8487875,10.1694,30.3892666667,6.95666666667
492.55,8.53046666666,31.7832666667,27.0398,33.4241333334,8.8206,7.85880833334,10.189,30.4205333333,6.96763333333
492.90,8.5372,31.8131,27.0584,33.4444,8.82806666667,7.85912500001,10.1996666667,30.441,6.9705
493.25,8.5304,31.7956,27.0534666667,33.4297333333,8.81766666667,7.84356666667,10.1770666667,30.42,6.95226666667
493.60,8.54313333333,31.8269,27.0743333333,33.4596666667,8.83393333334,7.84460416666,10.1894666667,30.4354,6.9593
493.95,8.54993333333,31.8113666667,27.0778,33.4665333333,8.834,7.84343333333,10.1898666667,30.4111333333,6.9516
494.30,8.55253333333,31.8123666667,27.0768,33.4729333333,8.84293333333,7.83783750001,10.1920666667,30.4006,6.9561
494.65,8.5606,31.8168666667,27.0763333333,33.4761333333,8.8408,7.82694166666,10.1818666667,30.4028666667,6.9472
495.00,8.55646666667,31.8448333333,27.0977333333,33.5266,8.845,7.81962083334,10.1862666667,30.4395333333,6.9472
495.34,8.55946666667,31.8722333333,27.1238,33.5737333333,8.8448,7.82188333334,10.1977333333,30.4614666667,6.9568
495.69,8.57826666667,31.8878666667,27.154,33.6338,8.8542,7.83446249999,10.2188666667,30.5093333333,6.96843333333
496.04,8.5954,31.9482333333,27.1985333333,33.7199333333,8.8674,7.84537083334,10.2337333333,30.5517333333,6.9904
496.39,8.60246666667,31.9582333333,27.1984,33.7475333333,8.85966666666,7.84115833334,10.2363333333,30.5490666667,6.9995
496.74,8.62193333333,31.9758666667,27.2218,33.8036666667,8.8726,7.85356249999,10.2471333333,30.5841333333,7.0139
497.09,8.6384,32.0131333333,27.2658666667,33.8580666667,8.90006666667,7.88030833333,10.283,30.6276,7.04666666667
497.44,8.64633333333,31.9961666667,27.2663333334,33.8880666667,8.90366666667,7.89035416667,10.2762666667,30.6356,7.0471
497.79,8.648,32.0282333333,27.2773333333,33.9298,8.90693333333,7.89717083333,10.2810666667,30.6671333333,7.05326666667
498.14,8.68953333333,32.0994333333,27.3526666667,34.0198666667,8.9514,7.93813750001,10.3222666667,30.7363333333,7.08553333333
498.48,8.7028,32.1209333333,27.3705333333,34.0610666667,8.9696,7.96089583333,10.3244,30.7431333333,7.10656666667
498.83,8.7344,32.1639333333,27.4314,34.1053333333,9.00473333333,7.99192916667,10.357,30.7738666667,7.13433333333
499.18,8.76806666667,32.2226,27.4816666667,34.1756666667,9.03766666667,8.02455833333,10.3758666667,30.8262,7.1538
499.53,8.77593333333,32.2523666667,27.5042,34.2022666667,9.05313333333,8.03120416667,10.3851333333,30.8348666667,7.166
499.88,8.7926,32.2462333333,27.5006,34.2135333334,9.06866666667,8.03732499999,10.3907333333,30.8468,7.16486666667
500.23,8.81993333333,32.2737666667,27.5376666667,34.2708,9.09553333333,8.04996666667,10.4085333333,30.8966,7.18053333333
500.58,8.83993333333,32.3225333333,27.5714666667,34.3022666667,9.11453333334,8.0586625,10.4256666667,30.9161333333,7.19926666667
500.92,8.84893333333,32.3436333333,27.6012666667,34.3679333333,9.12173333333,8.05492916666,10.4245333333,30.9193333333,7.18733333333
501.27,8.86533333333,32.3846333333,27.6388666667,34.3883333333,9.13353333334,8.05407916667,10.443,30.9133333333,7.19973333333
501.62,8.87906666667,32.3792666667,27.6344,34.4104,9.14879999999,8.04340000001,10.4473333333,30.9199333333,7.1953
501.97,8.89286666667,32.3619333333,27.6244,34.4322,9.14486666666,8.0459875,10.4558666667,30.9106666667,7.1975
502.32,8.91906666667,32.4063,27.6688666667,34.5063333333,9.17260000001,8.05025416666,10.4946,30.9554666667,7.22126666667
502.67,8.92266666667,32.4120333333,27.6556666667,34.5327333333,9.17293333333,8.04183750001,10.5000666667,30.9644,7.21876666667
503.01,8.93826666667,32.4398,27.6851333333,34.5622,9.20373333333,8.0450375,10.5274666667,30.9622,7.2329
503.36,8.9472,32.4648,27.7187333333,34.6129333333,9.21859999999,8.04742916667,10.5376666667,30.9872,7.23243333333
503.71,8.92733333333,32.4741,27.7232666666,34.6185333333,9.20939999999,8.03205,10.5406666667,30.9643333333,7.21943333333
504.06,8.93146666666,32.4887333333,27.7184666667,34.6517333333,9.22433333332,8.05452916667,10.5546,30.9628666667,7.2302
504.41,8.93093333333,32.5067333333,27.7333333333,34.7040666667,9.23653333335,8.06173333333,10.5533333333,30.9945333333,7.23153333333
504.75,8.9352,32.5024,27.7266666667,34.6986666667,9.2258,8.06252083333,10.5466,31.0018,7.23603333333
505.10,8.9108,32.4962333333,27.7,34.7093333333,9.22179999999,8.06337083334,10.5477333333,31.0210666666,7.2457
505.45,8.90046666667,32.5541333333,27.7473333333,34.7627333333,9.23420000001,8.06940833333,10.5515333333,31.0668,7.25306666667
505.80,8.86,32.5435,27.7345333333,34.7519333333,9.20920000001,8.033625,10.5106666667,31.0425333333,7.21116666667
506.15,8.83766666667,32.5447333333,27.7212666667,34.7388666667,9.20326666667,8.02138333333,10.4986,31.0174666667,7.20146666667
