wavelength,Back_TanChim,Belly_TanChim,Breast_TanChim,Crissum_TanChim,Crown_TanChim,DorTail_TanChim,Patch10_TanChim,Patch11_TanChim,Rump_TanChim,Throat_TanChim,WingTip_TanChim
761.94,6.61569166667,7.17766666667,16.936,6.91678245614,15.4104666667,8.50999999999,11.4084,11.9823333333,77.1589333333,14.8498666667,12.3025333333
762.26,6.78845833333,7.42346666667,17.0933333333,6.99905263157,15.6240666667,8.75833333333,11.5188666667,12.2684,77.4066,15.0121333334,12.4061333333
762.57,6.70824166667,7.30346666667,17.0953333333,6.99940701755,15.5868666667,8.64453333334,11.5452666667,12.1984666667,77.3340666667,14.9785333333,12.2679333333
762.88,6.70646666667,7.3494,17.1874,7.10236491227,15.6747333333,8.7656,11.6776666667,12.2858,77.6683333334,15.1282,12.4011333333
763.20,6.848975,7.64093333333,17.2863333333,7.32443157895,15.8199333333,9.04813333334,11.8959333333,12.3932,77.5776,15.2254,12.6651333334
763.51,6.9795,7.85203333333,17.3836,7.33265263158,16.0938,9.26186666667,12.0970666667,12.6096,77.6506,15.4198666667,12.9572
763.82,6.873925,7.81563333333,17.2255333333,7.26211578947,15.9801333333,9.33453333333,12.0576,12.6621333333,77.3226666667,15.2840666667,12.8776
764.14,6.71456666667,7.67176666667,17.1755333333,7.23406666666,15.9972666667,9.27260000001,12.0603333333,12.5944,77.5799333333,15.0803333334,12.6948666667
764.45,6.51861666667,7.42873333333,16.8757333334,7.03758596491,15.7702,9.04473333333,11.8034,12.3692,77.1212666667,14.818,12.5243333333
764.76,6.46395833333,7.3369,16.7588,6.93004561403,15.7404,8.91786666666,11.7703333333,12.3433333333,77.1535333333,14.7888666667,12.4749333333
765.07,6.1107,6.9854,16.3207333333,6.66564912281,15.4092,8.56699999999,11.3578,11.9389333333,76.536,14.4579333333,12.0789333333
765.39,5.958375,6.93693333333,16.1456666667,6.68974736842,15.3534666667,8.54233333333,11.2628,11.8274666667,76.4959333333,14.4560666667,12.0112666667
765.70,5.85035,6.78893333333,15.9214666667,6.62758947369,15.255,8.33226666667,11.2572,11.624,76.2146,14.3898,11.9446666667
766.01,5.952625,6.7683,15.7782666667,6.4908,15.1924666667,8.35880000001,11.1787333333,11.7042,75.7420666667,14.275,12.0723333333
766.32,5.86199166667,6.81403333334,15.658,6.37829824561,15.1804,8.25453333333,11.0214,11.6438666667,75.2872,14.0574,11.9740666667
766.64,5.48311666667,6.48016666667,15.4982666667,5.9632631579,15.0528666667,7.89006666666,10.5781333333,11.3802666667,75.3856,13.9155333333,11.5116666667
766.95,5.39325833333,6.43026666667,15.5256,5.88183508772,14.9964,7.72766666667,10.4318666667,11.2959333333,75.8238666667,13.7949333333,11.3014
767.26,5.3748,6.42736666667,15.8149333333,5.86199649123,15.069,7.44206666667,10.3582,11.2981333333,76.185,13.9118,11.2392
767.57,5.80873333333,6.82833333333,16.136,6.02417543859,15.2712666667,7.622,10.5064,11.6009333333,76.1724,14.2797333333,11.6401333333
767.88,6.23023333333,7.19613333333,16.4918,6.20417894737,15.5856666667,7.89433333333,10.8622666667,11.8150666667,76.4667333333,14.6610666667,11.837
768.20,6.24101666667,7.29403333333,16.6456666667,6.31489473685,15.6298,7.91160000001,11.0143333333,11.8238666667,76.7748,14.8297333333,11.7368
768.51,6.51745,7.59276666667,16.9543333333,6.61478245614,15.8372,8.31586666667,11.4212666667,12.1163333333,77.1072,15.1587333333,12.2062
768.82,6.880475,7.98586666666,17.5906,6.80709122807,16.1738666667,8.614,11.8377333333,12.6419333333,77.7105333333,15.5134666667,12.707
769.13,7.17633333333,8.23266666667,18.0135333333,7.08754385965,16.6439333333,9.126,12.1844,13.0916666667,78.1468,15.9082,12.9970666667
769.44,7.141325,8.30076666667,18.2353333333,7.16885614035,16.8769333333,9.163,12.3224666667,13.1232666667,78.8478666666,16.1885333333,13.0977333333
769.76,6.70895833333,7.74226666667,17.9576666667,6.61173333334,16.3274,8.71666666667,11.8606,12.7412666667,79.4418,16.0989333334,12.7563333333
770.07,6.792425,7.76636666667,17.9308666667,6.63998245614,16.286,8.72046666667,11.8569333333,12.8897333333,79.5869333333,16.0222,12.8972666667
770.38,6.04441666667,6.7652,17.1422666667,5.83092280702,15.2976,7.81140000001,10.9359333334,12.2506,78.2869333333,15.2589333333,12.1036
770.69,6.17675833333,6.88556666667,17.0066,5.97738596491,15.3536666667,8.06966666666,11.0432666667,12.2312666667,78.0188,15.4748,12.2586666666
771.00,6.59593333333,7.54916666667,17.2414,6.46672982457,15.8386666667,8.61486666667,11.5020666667,12.7916666666,77.2763333333,16.0608,12.5774
771.32,6.096575,7.29653333333,17.0092666667,6.19391929825,15.5753333333,8.16786666667,11.1745333333,12.5568,77.0251333333,15.4804,12.3034
771.63,6.52725833333,7.8932,17.3197333333,6.42416842106,15.8662666667,8.75753333334,11.5333333333,12.8396666667,76.9056,15.6470666667,12.7797333333
771.94,6.596075,7.851,17.2930666667,6.36651929824,15.6857333333,8.61620000001,11.2386666667,12.7452,76.6726666667,15.6092,12.5921333333
772.25,6.618375,7.54663333333,17.2277333333,6.33571578947,15.6219333333,8.63026666667,11.2154,12.7601333333,76.2358,15.5610666667,12.4917333333
772.56,6.53155833333,7.59913333333,17.3455333333,6.5195122807,15.4807333334,8.72393333334,11.1002,12.7687333333,75.5950666667,15.5951333333,12.4335333333
772.87,6.86919166667,7.95686666667,17.8256,6.85943859649,15.721,9.21046666666,11.2697333333,13.161,75.3846,15.9015333333,12.7549333333
773.18,7.65975,8.8909,18.5294,7.68462807017,16.4502666667,10.2695333333,11.9036,13.8969333333,75.2328666667,16.6258,13.5130666667
773.50,7.69380833333,8.82206666667,18.4172666667,7.60775087719,16.2618,10.2781333333,11.8732666667,13.8404666667,74.5030666667,16.5195333333,13.3416
773.81,8.40391666667,9.79616666667,19.2336666667,8.52040350878,16.9922,11.2361333333,12.6411333333,14.3632666667,75.0927333333,17.2188,14.1903333333
774.12,7.87638333333,9.1964,18.5878,7.91562105264,16.3779333333,10.7040666667,11.9417333333,13.786,74.4174666667,16.4445333333,13.6116
774.43,7.27665833333,8.5451,17.9882666667,7.51370526316,15.8238666667,10.0550666667,11.4274,13.0878,74.5744,15.6925333333,13.2488
774.74,7.363475,8.47873333333,17.9673333333,7.63660701755,15.9643333333,10.3331333333,11.4872666667,13.1339333333,74.6276666667,15.9346,13.1720666667
775.05,7.290725,8.2003,17.8445333333,7.6230245614,16.0298,10.3301333333,11.3567333333,13.0776666667,74.1086666667,15.902,13.2609333333
775.36,7.66010833334,8.60846666667,18.2402666667,8.04929473684,16.4846666667,10.6059333333,11.8434666667,13.4318666667,74.4938,16.0866,13.83
775.67,7.70245,8.811,18.2519333333,8.28244561403,16.6367333333,10.5441333333,11.9966,13.1961333333,74.1731333333,16.0582666666,13.9116666667
775.98,7.69736666667,8.7666,18.0278666667,8.24428771929,16.528,10.1819333333,11.8379333333,13.1122,74.9024,16.0165333333,14.0659333333
776.30,6.9839,8.10903333333,17.3736666667,7.64807719297,16.1652666667,9.32806666666,11.3548666667,12.2652,74.9134,15.4650666667,13.4164
776.61,6.992825,8.17683333333,17.3342,7.66385263157,16.2879333333,9.23179999999,11.4818,12.2652666667,74.629,15.4082666667,13.2194
776.92,7.0142,8.28483333333,17.6746,7.65296842105,16.2554666667,9.41213333333,11.6135333333,12.3121333333,75.2077333333,15.4994666667,13.4262
777.23,7.48565833333,8.50443333333,17.7644,7.88754736843,16.5318666667,9.84753333333,11.9504,12.7854,75.392,15.8074,13.8856
777.54,8.72578333333,9.51370000001,18.965,8.87156140351,17.7480666667,10.8994,12.9602,13.7995333333,76.5267333333,16.8954,15.0654
777.85,8.38386666667,8.93136666667,18.8776,8.43939999999,17.4546,10.5724,12.5342666667,13.5398,76.5476666667,16.5341333333,14.7967333333
778.16,8.23368333333,8.73623333333,18.7707333334,8.21103508772,17.3342666667,10.1795333334,12.2696,13.3424666667,77.2973333333,16.4503333333,14.7099333333
778.47,8.17930833333,8.5608,18.6424,8.00939298245,17.1635333333,9.74106666667,12.2461333333,13.1608,77.9192666667,16.4077333333,14.481
778.78,7.69440833333,8.29556666667,18.4682,7.44120701754,16.6336,9.3854,11.9196666667,12.8746,78.0566,16.2175333333,14.1985333333
779.09,7.78134166667,8.5417,18.6446666667,7.45271929824,16.7479333333,9.52113333334,12.045,13.3140666667,78.5824666667,16.3122666667,14.4636
779.40,8.031525,8.78576666667,19.0972,7.37294035087,16.8187333333,9.9058,12.3243333333,13.4781333333,78.6386666667,16.2202,14.5354
779.71,8.435375,9.27816666667,19.5896666667,7.83718245613,16.8092,10.6590666667,12.9086666667,14.1251333333,78.5662,16.5917333333,15.0808
780.02,7.96375833333,8.70283333333,18.9868,7.22087368422,16.0940666667,10.1174,12.55,13.6367333333,78.4679333333,15.8590666667,14.5522
780.33,8.12695,8.9542,18.8831333333,7.53359999999,16.5222,10.3206666667,12.8826666667,13.8966666667,78.1532,16.0960666667,14.5872666667
780.64,7.55759166667,8.5096,18.7347333333,6.95693333332,16.2590666667,9.74746666667,12.4081333333,13.2232666667,78.0744666667,15.5988666667,14.0284666667
780.95,6.217,7.68903333333,17.6137333333,5.93348421052,15.0464,8.78173333333,11.4794666667,12.2230666667,77.0308666667,14.5692666667,13.1624
781.26,7.01815833333,8.7629,18.2967333333,6.88656140351,15.7218666667,9.71026666667,12.5572666667,13.1368,77.4653333333,15.5101333334,13.9734
781.57,7.41345,9.35776666667,18.6905333333,7.39507017545,16.2459333333,10.4056666667,13.2438,13.8461333333,76.9180666666,15.997,14.5828666667
781.88,7.06490833333,9.08456666667,18.2944,7.22408771929,16.1124666667,10.233,12.8468,13.7195333333,76.3932666667,15.7160666667,14.6224
782.19,7.35656666667,9.2808,18.2456666667,7.54429122807,16.4410666667,10.426,13.0576,13.7292,75.6642666667,15.6091333333,14.4962
782.50,7.23650833334,8.90126666667,17.9126,7.58599649123,16.0699333333,10.2072666667,12.8838666667,13.1085333333,74.6768,15.4456666667,13.9874666667
782.81,6.97344166667,8.78786666667,17.4068,7.75135438596,15.8917333333,9.84100000001,12.7571333333,12.6677333333,73.7208,15.3502,13.8599333333
783.12,7.717825,9.52300000001,17.8314,8.29925964912,16.7068666666,10.2610666667,13.2732,13.248,74.2771333333,15.7278,14.2771333333
783.43,7.72415000001,9.4968,18.1506,8.65580350878,17.134,10.3500666667,13.4714,13.4559333333,74.6615333333,16.194,14.5388666667
783.74,7.62539166666,9.21056666667,18.085,8.67967368421,16.9596,10.1350666667,13.3588666667,12.987,73.7661333333,15.9460666667,14.3926
784.05,7.72121666667,9.04643333334,17.8439333334,8.82169473683,16.893,10.0229333333,13.2113333333,13.0892666667,73.3078666667,15.8505333333,14.1876
784.36,8.56523333333,9.74333333334,18.5848666667,9.8507122807,17.662,10.3216,14.0954,13.722,74.6708666667,16.5059333333,14.5984
784.67,8.21478333333,9.35203333333,18.2530666667,9.41265614035,17.4806666667,9.93260000001,13.6342,13.0533333333,74.1109333333,16.1379333333,14.2715333333
784.98,8.07541666667,9.37266666667,18.1942666667,9.39108070175,17.2966,9.70093333335,13.4488,12.7348,74.5250666667,16.1417333333,14.252
785.29,8.59725833333,9.92866666667,18.9496,9.88715438597,17.5137333333,10.1348,14.125,13.0535333334,75.3336666667,16.5637333333,14.5421333333
785.60,8.18203333333,9.22166666668,18.6689333333,9.58585614035,17.1909333333,9.99486666668,13.7368,13.0713333333,75.0208666667,16.4466,14.3395333334
785.91,8.19170833333,9.4097,18.6562,9.50728771929,17.1172,10.2028666667,13.8234666666,13.4650666667,76.0948,16.5797333333,14.5242
786.22,7.82345833333,8.7303,18.7038,9.12752631579,16.9668,10.2364,13.7422666667,13.4396,77.0252,16.5311333334,14.3427333333
786.53,6.82818333333,7.94903333333,18.124,8.26547719298,16.0890666667,9.60793333334,12.9942,12.5861333333,76.762,15.9672666667,13.4604
786.84,6.64706666667,7.94403333333,17.7743333333,7.85117894736,15.8359333333,9.28933333333,12.7690666667,12.1106,76.7138,15.418,13.1294666667
787.14,6.89196666667,8.48966666667,18.0156666667,8.23284210527,16.25,9.46353333333,13.1458666667,12.5988666667,77.9895333333,15.7292666667,13.6926666667
787.45,6.47281666667,8.4703,17.9902666667,7.75364210525,16.1315333333,9.34480000001,13.1611333333,12.3204666667,78.9297333333,15.5937333333,13.4483333333
787.76,5.98868333333,8.02283333333,17.5983333333,6.96691578948,15.6832,9.07866666667,12.4069333333,11.8788,78.6904666667,15.2328666667,13.1883333333
788.07,6.07419166667,8.05403333333,17.7604666667,6.79527368422,15.4326,8.93746666667,12.1849333333,12.0966,79.4647333333,15.1883333333,13.0685333333
788.38,6.16400833333,7.83973333333,17.8448,6.66064912281,15.2927333333,8.99726666667,12.266,12.1216666667,79.2677333333,15.0347333333,12.7197333333
788.69,5.826925,7.48846666667,17.4322666667,6.25155789474,14.9666,8.76453333334,11.8632,11.9193333333,78.3564,14.7421333333,12.2204666667
789.00,6.26195833333,8.1056,17.8584,6.57734035088,15.4440666667,8.98326666667,12.1442666667,12.0617333334,79.0218666667,15.0784,12.5713333333
789.31,6.13089166667,8.02616666667,17.9478666667,6.34934736843,15.5988666667,8.76553333333,11.797,11.8906,79.3124666667,15.099,12.6458
789.62,5.951625,8.038,17.2682,5.7707508772,15.0198666667,7.97473333334,11.2635333333,11.2582,78.5028,14.5310666667,12.4612666667
789.92,6.40701666667,8.3334,17.5677333333,6.27441754385,15.5113333333,8.18226666667,11.5262666667,11.6692,78.5268,14.8384666667,12.7981333333
790.23,5.99154166667,7.79246666667,17.3268666667,5.75770175439,15.3601333333,8.15113333333,10.912,11.2845333333,79.1454,14.4837333333,12.4514
790.54,5.49321666667,7.0579,17.0464,4.75567017544,14.7449333333,7.70399999999,10.0453333333,10.737,79.3821333333,14.0022666667,11.9784666667
790.85,5.94898333333,7.01823333333,17.2956,5.12601052631,14.8084,8.0102,10.2916666667,11.0176666667,78.6908666667,14.2882,12.6414
791.16,6.04029166667,6.92896666667,17.6341333334,5.06681052631,15.0408666667,8.2226,10.5187333333,11.1421333333,78.7588,14.3124,12.7154666667
791.47,5.99103333333,6.8674,17.6932,5.37973684211,15.4808,8.54853333333,11.1091333333,10.9498,78.3480666667,14.3421333333,12.7079333333
791.78,6.11059166666,7.14246666667,17.9006666667,5.39874035088,15.7122666667,8.64713333334,11.3767333333,11.121,77.7104666667,14.3384,13.0714666666
792.08,6.54285833334,7.7537,18.2282666667,6.07549473683,16.4622666667,9.18306666666,12.0360666667,11.5314666667,78.1022,14.955,13.5555333333
792.39,5.95953333333,7.22316666667,17.6146666667,5.64939649123,16.2322666667,9.00906666665,11.8347333333,11.3395333333,78.4527333333,14.8073333333,13.2048666667
792.70,5.83276666667,7.05113333333,17.3246666667,5.55401052632,16.236,8.97299999999,11.9188,11.1684666667,77.9151333333,14.6185333333,13.0381333333
793.01,5.98708333333,7.48986666667,17.6825333333,5.93264561403,16.8002666667,9.15806666667,11.954,11.8608,78.4778,15.0232666667,12.7617333333
793.32,6.096125,7.5368,17.5962666667,6.10954736842,16.9702666667,9.22686666665,12.0626,11.9061333333,79.0233333333,15.3678666667,12.9889333333
793.62,7.35540833333,8.61636666667,18.3044,7.55875789474,17.8201333333,9.86380000001,13.0427333333,13.1213333333,77.7778,16.4698666667,13.9509333333
793.93,7.44380833333,8.79803333333,18.3480666667,8.02030175438,17.8922,10.2605333333,13.138,13.286,76.8680666667,16.7909333333,13.8542666667
794.24,6.970175,8.5145,17.996,7.64558245614,17.3828666667,9.53140000001,12.6908666667,12.9326,76.6283333333,16.3042,13.2036
794.55,7.13925,8.6033,17.921,7.77084912281,17.4448666667,9.52379999999,12.9210666667,13.0429333333,76.2195333333,16.6841333333,13.1882
794.86,6.76448333333,8.08863333333,17.4456666667,7.02490877193,16.7854,8.76906666667,12.0011333333,12.6498666667,76.1715333333,16.2351333333,12.6904
795.16,5.647825,6.8039,16.0912,5.83205614035,15.6763333333,7.56066666667,10.4352666667,11.4111333333,76.1379333333,15.5302666667,11.4694666667
795.47,5.42825,6.49916666667,16.0254,5.44607368421,15.1994666667,7.27333333333,9.80366666667,10.8896666667,75.6383333333,15.0722666667,11.1324
795.78,5.90684166667,6.82943333333,16.7009333333,5.68522456141,15.6678666667,7.54566666667,10.0285333333,11.2270666667,75.6106666667,15.4795333333,11.3355333333
796.09,5.28643333333,6.0115,16.3406666667,4.87208421053,15.0764666667,6.8744,9.29873333334,10.6608666667,75.9363333333,14.8283333333,10.6666666667
796.40,5.48071666667,5.74173333333,17.0040666667,5.0358385965,15.5496666667,7.2426,9.79639999999,10.7737333333,77.0798,15.0728666667,11.1518
796.70,5.70978333333,5.9132,17.4985333333,5.1706877193,15.701,7.42873333334,10.1164,10.8784666667,77.4112666667,15.2065333333,11.2974
797.01,5.31165833333,6.12196666667,17.6316666667,4.75244912281,15.5772666667,7.2764,10.2428,10.4499333333,78.5968,15.0385333333,11.267
797.32,4.82471666667,5.6422,17.3043333334,4.00981754386,15.0257333333,6.39453333333,9.87593333333,9.84579999999,79.0572,14.3609333334,10.7707333333
797.63,4.69379166667,5.7647,17.1846666667,3.92221754386,15.0762,6.5752,9.6284,9.70133333334,78.9336,14.3692666667,10.4264
797.93,4.93726666667,6.07996666667,17.5006666667,4.15116140351,15.0932666667,6.7338,9.89913333335,10.0764,78.8268,14.1888,10.6874
798.24,5.42318333333,7.06306666667,18.47,5.11936491228,15.7234666667,7.57613333333,10.9308666667,10.8695333333,79.0290666667,14.7649333333,11.4838
798.55,6.82356666667,8.65636666667,19.8536666667,6.9912,17.2455333333,9.26259999999,12.5715333333,12.3765333333,79.3722666667,16.0327333333,12.9250666667
798.85,6.36675833333,8.2598,19.5313333333,6.62483859649,16.9446666667,8.60973333334,12.2898666667,12.4086666667,79.5814666667,15.7950666667,12.5960666666
799.16,6.44726666667,8.2672,19.6539333333,6.88974736842,16.6227333333,8.75473333334,12.5786666667,12.3206666667,79.1132,15.6478666666,12.7106666667
799.47,7.42695,9.1068,20.3484666667,7.57484912281,16.9996666667,9.40546666666,13.3270666667,12.7919333333,78.5808,16.0411333333,13.3582
799.78,7.493075,9.10876666667,20.2157333333,7.56547368421,16.5896666667,9.52213333332,13.0065333333,12.3281333333,76.7623333333,16.1085333333,12.8769333333
800.08,6.56345,8.2308,19.3606,6.77155087719,15.6734,8.64686666666,12.2098,11.4029333333,75.3632666667,14.9784,11.8126
800.39,6.05265833333,7.45876666667,18.9606,6.44585614035,15.0127333333,8.37773333334,11.6858,11.0964,74.9176666667,14.3979333333,11.6158
800.70,6.268125,7.47986666667,18.9740666666,6.67478245614,15.3209333333,8.693,12.0747333333,11.1583333333,75.3983333333,14.553,11.6811333333
801.00,7.84965,8.63006666667,20.0705333333,7.81590877193,16.6185333333,9.91993333332,13.4551333333,12.48,75.9062666666,16.0218666667,13.5515333333
801.31,6.90454166667,7.9602,19.2634666667,7.05700701755,16.0182666667,9.1822,12.6164,11.6195333333,75.3274666667,15.2231333333,12.7859333333
801.62,6.49681666667,7.69173333333,18.7460666667,6.54477192983,15.7412,8.61026666667,12.4178666667,11.0646666667,75.4957333333,14.8854666667,12.2054666667
801.92,6.44099166667,7.56933333333,18.6024,6.31396491228,15.6804,8.67259999999,12.404,10.7856,75.2924666667,14.7642666667,12.2834666667
802.23,7.12785,8.06296666667,19.1442666667,6.88907368421,16.2785333333,9.82406666668,12.9817333333,11.1972666667,74.9718,15.3497333334,13.1144
802.54,7.00295833333,8.03903333333,18.9506666667,6.68051228071,16.1721333333,9.83533333333,12.5934,11.0460666667,74.921,15.2033333333,13.0508
802.84,6.99578333333,8.2245,19.0067333333,6.71670877193,16.3810666667,10.1020666667,12.9592,11.6871333333,75.177,15.7075333333,13.1564
803.15,7.82534166667,8.96726666667,19.1616,7.21688070175,16.8574,10.5929333333,14.09,12.7537333333,75.7532,16.1213333333,13.9808
