wavelength,Back_SalNigf,Belly_SalNigf,Breast_SalNigf,Crissum_SalNigf,Crown_SalNigf,DorTail_SalNigf,Patch10_SalNigf,Rump_SalNigf,Throat_SalNigf,WingTip_SalNigf
454.58,10.1213333333,22.412,16.5478333333,15.1181666666,10.9633333334,5.94233333334,24.1868333334,12.0173333333,5.34916666667,11.6175
454.93,10.113,22.4435,16.538,15.138,10.9468333333,5.90933333333,24.1883333334,12.027,5.3355,11.6255
455.29,10.0828333333,22.4531666667,16.5321666666,15.1721666666,10.9381666666,5.89708333333,24.1746666666,12.00875,5.3335,11.5928333334
455.64,10.0845,22.465,16.5595,15.2043333333,10.9551666667,5.88441666667,24.196,12.0115833333,5.351,11.6001666667
456.00,10.081,22.4726666666,16.5813333334,15.2561666666,10.941,5.858,24.1948333333,11.99925,5.33266666667,11.5881666667
456.35,10.0491666667,22.4576666667,16.539,15.284,10.9045,5.83958333333,24.1333333334,11.9705833333,5.312,11.5581666666
456.70,10.076,22.4966666667,16.5681666667,15.3233333333,10.9003333333,5.83841666667,24.154,11.9949166667,5.308,11.5736666666
457.06,10.0841666667,22.5221666667,16.5753333333,15.3681666667,10.9103333333,5.84666666666,24.1658333334,11.9929166667,5.29583333334,11.5643333333
457.41,10.075,22.5523333333,16.5861666667,15.4378333333,10.8975,5.85933333333,24.1471666667,12.02625,5.30533333333,11.5775
457.76,10.0936666666,22.5825,16.5825,15.4935,10.8975,5.855,24.1383333334,12.0225,5.31266666667,11.6033333334
458.12,10.092,22.5821666667,16.5888333333,15.5418333333,10.92,5.86508333333,24.138,12.044,5.32716666667,11.601
458.47,10.1031666667,22.611,16.5801666667,15.582,10.922,5.86491666666,24.1263333334,12.04725,5.32833333333,11.6028333333
458.82,10.103,22.645,16.6066666666,15.6276666667,10.9228333333,5.88016666666,24.1525,12.05275,5.3285,11.6133333333
459.18,10.1416666667,22.6546666667,16.6268333333,15.6685,10.9313333334,5.89741666667,24.1823333334,12.0654166667,5.3365,11.635
459.53,10.132,22.658,16.618,15.694,10.9208333333,5.9175,24.1641666666,12.063,5.3235,11.6253333333
459.88,10.1518333333,22.6958333334,16.6178333333,15.7375,10.9323333333,5.94466666667,24.176,12.0815833333,5.32783333334,11.6243333334
460.24,10.1486666667,22.6935,16.6226666666,15.7533333333,10.9365,5.94633333333,24.183,12.0853333334,5.33333333333,11.6248333333
460.59,10.1481666667,22.725,16.6273333333,15.789,10.9433333334,5.94658333333,24.1905,12.082,5.33233333333,11.619
460.94,10.1478333334,22.7655,16.6463333333,15.846,10.967,5.95208333334,24.2191666667,12.0958333334,5.33833333333,11.63
461.29,10.16,22.7831666667,16.6351666667,15.8663333333,10.9706666667,5.939,24.2296666666,12.0905,5.32433333333,11.6288333334
461.65,10.1525,22.8118333333,16.6416666667,15.9085,10.9836666667,5.93316666667,24.2525,12.1035833333,5.30583333334,11.616
462.00,10.148,22.8425,16.6415,15.9183333333,10.9636666666,5.91433333333,24.2478333334,12.08475,5.284,11.6073333333
462.35,10.1593333334,22.8646666667,16.6748333333,15.9816666667,10.9656666667,5.908,24.2685,12.103,5.27966666667,11.619
462.71,10.1803333333,22.881,16.6796666667,16.046,10.9848333333,5.94033333333,24.2611666666,12.1164166667,5.29883333333,11.6293333334
463.06,10.1806666667,22.9255,16.7056666667,16.0881666667,11.0113333333,5.94516666667,24.2608333333,12.1448333334,5.31816666667,11.6295
463.41,10.221,22.9728333333,16.7201666667,16.1498333333,11.0358333334,5.937,24.3248333333,12.1616666666,5.35666666666,11.655
463.76,10.2138333333,23.0186666666,16.7421666667,16.1998333333,11.0435,5.93191666666,24.3435,12.1685833333,5.365,11.6675
464.12,10.2421666667,23.0633333334,16.7701666667,16.2523333333,11.0616666666,5.93908333334,24.354,12.1908333333,5.376,11.691
464.47,10.249,23.092,16.7823333333,16.3036666666,11.0731666666,5.94458333334,24.3746666667,12.1985,5.41283333333,11.7201666667
464.82,10.2526666667,23.103,16.8041666666,16.3408333333,11.0736666667,5.94683333334,24.3928333334,12.2284166667,5.43583333334,11.7086666667
465.17,10.2701666666,23.1105,16.8505,16.419,11.0961666667,5.97341666666,24.4261666666,12.2538333333,5.46066666667,11.7115
465.53,10.286,23.1345,16.8856666666,16.4706666667,11.1056666667,6.01991666667,24.4408333333,12.2743333333,5.478,11.7458333333
465.88,10.285,23.1616666666,16.8861666666,16.5288333333,11.0941666667,6.02575,24.4221666666,12.2848333334,5.48366666667,11.745
466.23,10.2976666667,23.1991666667,16.893,16.5503333333,11.1173333334,6.06341666666,24.4653333333,12.2826666667,5.49383333334,11.756
466.58,10.3223333333,23.2346666667,16.9405,16.5991666667,11.1475,6.07266666667,24.4953333334,12.3241666667,5.5195,11.7508333333
466.94,10.3233333333,23.2548333333,16.9383333334,16.6481666666,11.1488333333,6.07525,24.5221666667,12.3163333333,5.50166666667,11.7665
467.29,10.297,23.2543333333,16.9648333333,16.7026666666,11.1578333333,6.07816666667,24.5253333333,12.32625,5.479,11.7615
467.64,10.314,23.2753333333,16.9758333333,16.7481666667,11.172,6.07575,24.5126666666,12.3424166666,5.491,11.7831666667
467.99,10.327,23.3113333333,17.0036666667,16.8078333334,11.178,6.0975,24.5526666667,12.3510833334,5.491,11.7846666667
468.35,10.2825,23.2981666667,16.9565,16.8171666667,11.1455,6.08008333334,24.5003333333,12.3183333334,5.43483333333,11.7435
468.70,10.3158333333,23.338,16.9638333333,16.8903333333,11.1625,6.09933333334,24.5311666667,12.3261666666,5.445,11.7871666667
469.05,10.3196666667,23.4001666667,16.9806666667,16.8966666666,11.1588333333,6.08116666667,24.5333333334,12.3125,5.44283333333,11.7868333333
469.40,10.3391666667,23.4466666666,16.986,16.9618333333,11.149,6.06566666667,24.538,12.3205833333,5.45816666667,11.7791666667
469.75,10.3338333334,23.4675,16.991,16.9975,11.1388333334,6.067,24.5683333334,12.3055833334,5.44816666667,11.7901666666
470.11,10.354,23.5168333334,17.0293333333,17.0841666666,11.1295,6.07258333334,24.5423333334,12.2971666666,5.45083333333,11.7986666667
470.46,10.3365,23.5408333334,17.0116666667,17.1375,11.1233333334,6.05591666667,24.563,12.2670833333,5.422,11.8006666667
470.81,10.3336666667,23.5791666667,17.0131666667,17.165,11.1205,6.04983333334,24.5706666666,12.2635,5.4215,11.7611666667
471.16,10.3786666667,23.6253333333,17.0108333333,17.197,11.1061666667,6.0735,24.5416666667,12.278,5.428,11.7778333333
471.51,10.3608333333,23.6198333334,16.974,17.2168333333,11.0761666666,6.037,24.536,12.2651666667,5.3895,11.7425
471.87,10.3461666667,23.6133333333,16.9405,17.2268333334,11.0485,6.01766666667,24.5011666667,12.24975,5.37183333333,11.7345
472.22,10.4078333334,23.6626666666,16.9983333333,17.306,11.0701666666,6.02525,24.539,12.3016666667,5.419,11.7745
472.57,10.3948333333,23.6626666667,17.0001666667,17.3385,11.0523333333,6.01841666667,24.5068333334,12.3061666667,5.38683333333,11.7833333333
472.92,10.388,23.6795,16.998,17.4065,11.0541666667,6.038,24.5131666667,12.3043333333,5.384,11.8068333333
473.27,10.3696666666,23.6628333333,17.001,17.419,11.0723333333,6.03033333334,24.5221666667,12.30175,5.34866666667,11.8116666666
473.62,10.384,23.7205,17.0131666667,17.4843333334,11.1151666666,6.04858333334,24.5723333334,12.33925,5.36333333333,11.8371666667
473.98,10.3663333333,23.7356666667,16.9918333334,17.525,11.1341666666,6.02266666666,24.603,12.3734166667,5.3765,11.853
474.33,10.393,23.755,17.0016666666,17.5723333333,11.1376666667,6.04483333334,24.597,12.40275,5.38633333334,11.8788333333
474.68,10.3821666667,23.7378333334,16.9823333333,17.6245,11.143,6.05108333333,24.6121666666,12.3906666667,5.3885,11.9063333334
475.03,10.372,23.7563333333,16.9945,17.6581666667,11.1428333333,6.0305,24.6363333334,12.386,5.38,11.8971666667
475.38,10.3731666667,23.7638333333,17.0053333333,17.7028333334,11.1518333333,6.06675,24.6526666666,12.3814166667,5.38966666667,11.9405
475.73,10.4226666667,23.8316666667,17.0513333333,17.7593333333,11.1646666666,6.09333333333,24.672,12.3853333333,5.41416666667,11.9968333334
476.08,10.3881666667,23.822,17.0391666666,17.7971666667,11.1401666666,6.101,24.6661666666,12.36475,5.3885,11.9796666667
476.44,10.3888333333,23.818,17.0553333333,17.8273333333,11.147,6.09641666667,24.6583333334,12.35825,5.38416666667,11.9476666667
476.79,10.3886666666,23.8301666667,17.054,17.8658333334,11.1556666667,6.10258333333,24.6615,12.38775,5.379,11.944
477.14,10.4146666667,23.9085,17.0663333333,17.9316666666,11.1706666666,6.11816666667,24.6816666666,12.4080833333,5.4205,11.9558333334
477.49,10.4513333334,23.9073333333,17.0893333333,17.9823333333,11.19,6.14375,24.6895,12.422,5.45133333333,11.9863333334
477.84,10.465,23.918,17.1016666667,18.0436666666,11.2105,6.16858333334,24.7228333333,12.4298333333,5.4605,11.9755
478.19,10.4466666666,23.918,17.102,18.0831666667,11.2236666667,6.162,24.7305,12.4178333333,5.47116666667,11.9643333333
478.54,10.4231666666,23.9258333333,17.1125,18.1051666666,11.2053333333,6.16033333334,24.6848333333,12.42025,5.44666666667,11.9466666666
478.89,10.4176666666,23.9445,17.1043333333,18.1483333333,11.2103333333,6.16525,24.7141666667,12.41175,5.45816666667,11.9373333333
479.24,10.405,23.97,17.0736666667,18.1705,11.204,6.14516666667,24.7111666667,12.42175,5.44066666667,11.9156666667
479.60,10.3591666667,23.9216666667,17.0548333333,18.202,11.1888333333,6.12208333334,24.6863333333,12.40575,5.428,11.8856666667
479.95,10.3786666667,23.9345,17.0583333333,18.2363333334,11.2066666667,6.11191666666,24.6888333333,12.414,5.43316666667,11.8756666667
480.30,10.3653333333,23.9463333333,17.027,18.2711666667,11.1898333333,6.0925,24.6925,12.4013333333,5.4295,11.8593333333
480.65,10.3695,23.943,17.0328333333,18.3161666667,11.1796666667,6.08791666667,24.6826666667,12.3795,5.43783333333,11.8505
481.00,10.337,23.9341666667,17.0058333333,18.3535,11.1558333333,6.0935,24.6341666666,12.35625,5.4215,11.8301666667
481.35,10.3223333333,23.9991666666,17.0213333334,18.4203333333,11.14,6.08175,24.6383333333,12.3354166667,5.41983333333,11.832
481.70,10.3305,24.0268333333,17.033,18.4696666666,11.1351666667,6.08691666666,24.6381666667,12.323,5.40366666667,11.834
482.05,10.3325,24.1081666666,17.0641666666,18.5188333333,11.1398333334,6.08233333334,24.6945,12.341,5.40016666667,11.8461666666
482.40,10.3498333333,24.1838333334,17.1031666666,18.5898333333,11.164,6.08691666667,24.744,12.37125,5.40416666667,11.8813333333
482.75,10.3545,24.2301666666,17.12,18.6506666667,11.1911666667,6.10016666667,24.7936666667,12.3884166666,5.4055,11.9026666666
483.10,10.3511666667,24.2615,17.1411666667,18.697,11.198,6.10475,24.8146666666,12.39925,5.41066666666,11.9136666667
483.45,10.333,24.2736666667,17.1295,18.7123333333,11.1901666667,6.08191666667,24.8103333334,12.3944166666,5.39716666667,11.9
483.80,10.3278333334,24.3015,17.1215,18.734,11.1853333333,6.09466666667,24.8205,12.3973333334,5.39633333333,11.9133333333
484.15,10.3353333334,24.33,17.1371666666,18.7563333333,11.2006666667,6.10975,24.8378333334,12.4089166667,5.40116666667,11.92
484.50,10.3325,24.3613333333,17.1438333333,18.7781666667,11.2073333334,6.116,24.8623333334,12.41275,5.397,11.9138333333
484.85,10.333,24.3788333334,17.1575,18.8036666667,11.2063333333,6.1155,24.885,12.4143333334,5.38816666667,11.92
485.20,10.3263333334,24.3743333333,17.1541666666,18.8218333333,11.2035,6.11033333334,24.874,12.4185833333,5.376,11.9075
485.55,10.3238333333,24.4078333333,17.1626666667,18.8563333334,11.2155,6.11441666666,24.9055,12.4368333334,5.38616666667,11.9281666667
485.90,10.3335,24.4081666667,17.1576666667,18.8943333334,11.2238333334,6.12191666666,24.8918333334,12.44025,5.39166666667,11.9423333333
486.25,10.3365,24.4158333333,17.1493333333,18.927,11.2326666667,6.12666666666,24.9011666666,12.4501666667,5.408,11.9371666667
486.60,10.3371666666,24.4103333333,17.1353333333,18.9463333333,11.2186666666,6.12191666666,24.8665,12.4441666667,5.40483333334,11.9318333333
486.95,10.3498333333,24.414,17.1418333334,18.9848333334,11.2295,6.12675,24.8616666667,12.4463333333,5.41133333333,11.935
487.30,10.3658333334,24.4536666667,17.1611666666,19.0283333333,11.2546666666,6.153,24.9058333333,12.46575,5.432,11.9516666666
487.65,10.3655,24.4615,17.1758333333,19.0743333333,11.268,6.14491666666,24.9088333333,12.4724166667,5.43533333334,11.9516666667
488.00,10.3626666667,24.4588333334,17.1771666666,19.115,11.2653333334,6.14183333334,24.908,12.4734166666,5.44016666667,11.9611666667
488.35,10.3698333333,24.4656666667,17.1745,19.161,11.2665,6.13875,24.892,12.4876666667,5.45766666667,11.9788333333
488.70,10.3905,24.4815,17.1905,19.2133333334,11.2946666667,6.14391666666,24.9073333333,12.5133333334,5.47966666667,11.9946666666
489.05,10.3976666667,24.4983333334,17.1926666667,19.2615,11.3126666666,6.148,24.9288333333,12.5238333334,5.48666666667,12.0088333334
489.40,10.3801666666,24.4836666667,17.1716666666,19.2816666667,11.2926666666,6.13325,24.8896666667,12.5065,5.469,11.9728333333
489.75,10.358,24.4858333334,17.1613333333,19.303,11.2811666667,6.12458333333,24.8735,12.5046666666,5.45533333334,11.9591666666
490.10,10.3521666666,24.4783333334,17.152,19.3471666667,11.2706666667,6.11833333334,24.8566666666,12.4831666667,5.45383333333,11.9405
490.45,10.3518333334,24.488,17.1608333333,19.3928333333,11.2798333333,6.11833333334,24.8645,12.4895833333,5.4635,11.9496666666
490.80,10.3523333333,24.4956666666,17.1533333333,19.4261666666,11.274,6.11558333333,24.8776666667,12.4891666667,5.47416666666,11.9516666667
491.15,10.3685,24.498,17.154,19.4768333334,11.2818333334,6.12483333334,24.8723333333,12.4868333333,5.47716666667,11.9626666666
491.50,10.377,24.5,17.1465,19.4955,11.2886666667,6.13625,24.886,12.4848333334,5.476,11.9576666666
491.85,10.3886666666,24.5491666666,17.1488333333,19.5228333333,11.2985,6.14466666666,24.9026666666,12.4773333333,5.4775,11.9553333333
492.20,10.3841666666,24.5668333334,17.1431666667,19.5471666666,11.3036666667,6.13683333333,24.9226666667,12.4696666667,5.458,11.94
492.55,10.3691666666,24.579,17.123,19.5591666667,11.2836666666,6.12066666667,24.9163333333,12.4464166666,5.43966666667,11.931
492.90,10.3618333333,24.5981666667,17.1148333333,19.5681666667,11.281,6.112,24.9198333333,12.4421666666,5.438,11.9303333333
493.25,10.3671666667,24.6138333334,17.1401666666,19.6075,11.2945,6.09908333333,24.9481666667,12.4529166667,5.441,11.946
493.60,10.3918333334,24.6423333333,17.164,19.6716666667,11.3165,6.11133333334,24.9826666667,12.453,5.45783333333,11.9566666667
493.95,10.3871666666,24.6491666666,17.1541666667,19.6943333333,11.3276666666,6.10741666667,25.0018333333,12.4621666667,5.4425,11.9661666667
494.30,10.4085,24.7125,17.1996666667,19.7563333333,11.3586666667,6.14133333333,25.0378333334,12.499,5.46,11.9898333333
494.65,10.3888333334,24.7463333334,17.2021666667,19.7956666666,11.3558333334,6.13975,25.0295,12.4913333333,5.43266666666,11.9688333333
495.00,10.3826666666,24.7908333334,17.2406666667,19.8421666667,11.3493333333,6.12875,25.0466666667,12.5170833334,5.42416666667,11.9701666666
495.34,10.3821666667,24.834,17.2638333334,19.9111666666,11.3453333334,6.10575,25.0856666666,12.52975,5.43533333334,11.9875
495.69,10.386,24.8505,17.2853333333,19.992,11.358,6.12333333334,25.0911666667,12.5630833333,5.45083333333,12.0253333333
496.04,10.4193333333,24.8965,17.326,20.0686666667,11.3775,6.15316666666,25.0928333334,12.601,5.477,12.0648333334
496.39,10.4446666667,24.9318333333,17.361,20.1346666666,11.416,6.19483333333,25.1276666667,12.64,5.5085,12.0888333333
496.74,10.4426666667,24.9495,17.3983333333,20.1846666667,11.42,6.209,25.1436666666,12.6518333333,5.50716666667,12.0818333333
497.09,10.4631666667,24.9773333333,17.4168333333,20.233,11.4301666667,6.23458333334,25.1431666666,12.6635,5.512,12.095
497.44,10.463,25.0041666667,17.4216666667,20.2908333333,11.433,6.24066666666,25.1628333334,12.68175,5.52116666667,12.0993333333
497.79,10.487,25.0613333333,17.4701666667,20.3555,11.4383333333,6.25466666667,25.1798333334,12.7136666666,5.54183333334,12.1233333333
498.14,10.4741666667,25.0615,17.452,20.3996666666,11.418,6.23866666666,25.1781666667,12.6899166666,5.53316666667,12.0966666667
498.48,10.5116666667,25.0648333334,17.471,20.4471666667,11.4551666667,6.25183333334,25.2345,12.7023333333,5.56666666667,12.1136666666
498.83,10.5275,25.0768333333,17.4893333333,20.5243333334,11.4771666666,6.284,25.2375,12.726,5.59366666667,12.1336666667
499.18,10.565,25.1336666667,17.516,20.5871666667,11.5033333333,6.31133333333,25.2248333333,12.747,5.60816666667,12.1455
499.53,10.5446666667,25.1418333333,17.5135,20.6243333333,11.4973333333,6.29325,25.2348333334,12.7398333333,5.60016666667,12.1431666666
499.88,10.5531666667,25.1678333333,17.5323333333,20.6983333333,11.5018333333,6.30366666667,25.2826666667,12.7328333334,5.60533333333,12.1486666667
500.23,10.5568333333,25.1993333333,17.5475,20.7873333333,11.5011666667,6.29166666666,25.3145,12.7424166666,5.616,12.1545
500.58,10.6021666667,25.2401666666,17.5553333333,20.8685,11.5186666667,6.30291666667,25.3266666666,12.7624166667,5.62416666667,12.1918333334
500.92,10.6185,25.2778333333,17.5588333333,20.96,11.5445,6.32441666666,25.3621666666,12.8045,5.66116666667,12.2261666667
501.27,10.607,25.2888333333,17.5271666667,20.9693333333,11.5158333333,6.30666666667,25.3335,12.7905833333,5.626,12.2041666666
501.62,10.6091666667,25.299,17.5238333333,21.0398333333,11.5191666667,6.31783333333,25.3496666666,12.7735833333,5.61866666666,12.1978333333
501.97,10.6146666666,25.3226666667,17.5291666666,21.0786666667,11.5373333333,6.31141666667,25.3598333334,12.7836666666,5.611,12.2085
502.32,10.6135,25.3673333333,17.548,21.15,11.5301666667,6.33416666667,25.354,12.8050833333,5.62116666666,12.2645
502.67,10.6128333334,25.3925,17.5353333333,21.177,11.527,6.3435,25.3756666666,12.79075,5.61666666666,12.2508333333
503.01,10.6136666667,25.3538333333,17.5336666666,21.2015,11.5213333333,6.34666666666,25.3693333333,12.7904166666,5.619,12.2493333333
503.36,10.6701666667,25.3826666667,17.5401666667,21.2535,11.5498333333,6.351,25.4213333333,12.8059166667,5.62183333334,12.2496666667
503.71,10.6578333334,25.3715,17.4895,21.2845,11.5581666666,6.336,25.4163333333,12.8154166667,5.607,12.2653333334
504.06,10.6448333334,25.366,17.4948333334,21.3086666666,11.5618333334,6.32733333333,25.4001666667,12.7850833333,5.578,12.2458333333
504.41,10.6658333333,25.402,17.5125,21.378,11.5795,6.3705,25.4235,12.8035,5.61966666667,12.2605
504.75,10.6766666667,25.4158333334,17.501,21.4046666667,11.5711666667,6.35916666667,25.4186666666,12.76525,5.62,12.2491666667
505.10,10.7261666667,25.4396666666,17.5746666666,21.4683333333,11.6203333333,6.40466666666,25.5,12.8156666667,5.657,12.2923333333
505.45,10.7591666666,25.4751666667,17.5883333334,21.4946666666,11.6306666667,6.41116666667,25.5111666666,12.8275833334,5.67466666667,12.3328333333
505.80,10.7545,25.4736666667,17.5896666667,21.5236666667,11.625,6.4055,25.5258333334,12.8324166667,5.67083333334,12.3358333333
506.15,10.745,25.4965,17.5948333333,21.5338333334,11.6188333334,6.35691666667,25.5191666667,12.8099166667,5.654,12.2883333333
506.49,10.735,25.4993333334,17.5826666667,21.5688333333,11.5926666667,6.33008333333,25.4688333333,12.817,5.64433333333,12.2781666667
506.84,10.7311666667,25.5851666667,17.6438333333,21.6583333333,11.6063333333,6.34983333334,25.4913333333,12.8469166667,5.66683333333,12.3108333334
