wavelength,Back_SpoBoef,Belly_SpoBoef,Breast_SpoBoef,Crissum_SpoBoef,Crown_SpoBoef,DorTail_SpoBoef,Patch10_SpoBoef,Rump_SpoBoef,Throat_SpoBoef,WingTip_SpoBoef
610.93,15.8476666667,45.7776666667,28.8036666667,33.5996666667,13.4906666667,8.22633333333,31.1536666667,15.197,35.7106666667,13.3176666667
611.27,15.8776666667,45.947,28.967,33.6943333333,13.6146666667,8.35066666667,31.2253333333,15.3356666667,35.8026666667,13.394
611.60,15.8543333333,46.1446666667,29.0643333333,33.8386666667,13.6336666667,8.41666666667,31.3016666667,15.305,35.8996666667,13.4186666667
611.93,15.747,46.2066666667,29.1496666667,33.9723333333,13.756,8.42166666667,31.305,15.3166666667,35.846,13.5146666667
612.27,15.714,46.2746666667,29.158,33.9686666667,13.7756666667,8.49333333333,31.267,15.2523333333,35.856,13.5896666667
612.60,15.7476666667,46.4656666667,29.386,34.0266666667,13.868,8.56233333333,31.219,15.3016666667,35.9796666667,13.6283333333
612.94,15.79,46.475,29.4253333333,34.0863333333,13.9023333333,8.52866666667,31.1366666667,15.3093333333,36.107,13.6143333333
613.27,15.8193333333,46.4876666667,29.5533333333,34.2553333333,13.9946666667,8.539,31.2856666667,15.311,36.181,13.6736666667
613.61,15.7286666667,46.478,29.5706666667,34.18,13.9083333333,8.48,31.2556666667,15.2946666667,36.2546666667,13.5623333333
613.94,15.6603333333,46.498,29.583,34.2146666667,13.8356666667,8.58633333333,31.4246666667,15.2536666667,36.3226666667,13.4963333333
614.28,15.7533333333,46.6336666667,29.712,34.3006666667,13.8956666667,8.709,31.507,15.3166666667,36.3876666667,13.5356666667
614.61,15.8113333333,46.816,29.74,34.389,13.9603333333,8.77366666667,31.717,15.3793333333,36.449,13.571
614.94,15.928,46.9343333333,29.782,34.494,14.029,8.90366666667,31.7676666667,15.4313333333,36.548,13.7393333333
615.28,16.1063333333,46.997,29.851,34.4563333333,14.1373333333,8.91933333333,31.7826666667,15.5983333333,36.541,13.8426666667
615.61,16.377,47.2193333333,30.0926666667,34.5323333333,14.1963333333,9.11966666667,31.9373333333,15.7576666667,36.8806666667,13.956
615.95,16.292,47.1396666667,30.0783333333,34.4773333333,14.161,9.05333333333,31.9543333333,15.7463333333,36.8783333333,13.9253333333
616.28,16.371,47.2983333333,29.986,34.6293333333,14.2036666667,9.05066666667,32.107,15.7476666667,37.0503333333,13.9503333333
616.61,16.492,47.4323333333,30.0846666667,34.5006666667,14.201,9.03066666667,32.1426666667,15.7726666667,37.0393333333,13.9476666667
616.95,16.467,47.51,30.097,34.3086666667,14.174,8.89133333333,31.974,15.702,36.9713333333,13.903
617.28,16.5196666667,47.6116666667,30.214,34.3276666667,14.2756666667,9.00733333333,31.984,15.7583333333,37.0346666667,14.0483333333
617.62,16.6246666667,47.7186666667,30.338,34.3336666667,14.3356666667,8.91,31.9753333333,15.8453333333,37.0526666667,14.141
617.95,16.5676666667,47.8206666667,30.339,34.25,14.2983333333,8.828,31.9163333333,15.8026666667,36.9763333333,14.0533333333
618.28,16.61,47.884,30.4473333333,34.2916666667,14.3816666667,8.813,31.8653333333,15.8873333333,37.0146666667,14.0993333333
618.62,16.5426666667,47.938,30.428,34.213,14.3793333333,8.68366666667,31.8806666667,15.8876666667,36.972,13.982
618.95,16.3686666667,47.9413333333,30.393,34.1666666667,14.3146666667,8.59533333333,31.7983333333,15.8376666667,37.0103333333,13.898
619.28,16.2893333333,47.9593333333,30.3136666667,34.1706666667,14.3253333333,8.48666666667,31.7673333333,15.7286666667,36.8926666667,13.7443333333
619.62,16.3376666667,48.1916666667,30.3663333333,34.3143333333,14.3606666667,8.52733333333,31.7713333333,15.7806666667,36.9316666667,13.7943333333
619.95,16.1836666667,48.131,30.4406666667,34.1896666667,14.138,8.48866666667,31.707,15.791,36.803,13.7156666667
620.28,16.046,48.2123333333,30.343,34.1896666667,14.1746666667,8.43633333333,31.695,15.7656666667,36.8156666667,13.6736666667
620.62,15.9973333333,48.2586666667,30.334,34.3843333333,14.1833333333,8.53266666667,31.775,15.811,36.9546666667,13.6403333333
620.95,15.894,48.3316666667,30.139,34.334,14.0886666667,8.408,31.709,15.7403333333,36.9253333333,13.4676666667
621.28,15.6623333333,48.2553333333,30.0923333333,34.285,14.031,8.54866666667,31.7473333333,15.6836666667,36.934,13.418
621.62,15.5986666667,48.316,30.044,34.298,13.9176666667,8.44733333333,31.7463333333,15.656,36.9773333333,13.4443333333
621.95,15.364,48.3466666667,29.8746666667,34.299,13.7426666667,8.28833333333,31.636,15.446,36.9076666667,13.225
622.28,15.4316666667,48.3893333333,29.9376666667,34.3203333333,13.5983333333,8.26433333333,31.579,15.426,37.001,13.1273333333
622.62,15.446,48.4286666667,29.902,34.2623333333,13.6006666667,8.33333333333,31.5493333333,15.47,36.9413333333,13.0826666667
622.95,15.3943333333,48.413,29.8746666667,34.2176666667,13.426,8.32,31.4583333333,15.5156666667,36.9436666667,13.1173333333
623.28,15.38,48.4223333333,29.91,34.1473333333,13.4523333333,8.29666666667,31.5406666667,15.566,36.9663333333,13.089
623.62,15.4773333333,48.3506666667,29.8093333333,34.1756666667,13.591,8.34066666667,31.5446666667,15.584,36.9666666667,13.078
623.95,15.5403333333,48.4223333333,29.9,34.3233333333,13.607,8.36333333333,31.6403333333,15.6926666667,37.0183333333,13.0706666667
624.28,15.4543333333,48.46,29.8226666667,34.1723333333,13.498,8.292,31.6123333333,15.716,36.9506666667,12.9086666667
624.62,15.5693333333,48.48,29.9776666667,34.1676666667,13.5156666667,8.39566666667,31.8066666667,15.8033333333,36.94,12.881
624.95,15.6603333333,48.5736666667,30.0823333333,34.1846666667,13.579,8.39533333333,31.907,15.8733333333,37.0323333333,12.827
625.28,15.727,48.467,30.0476666667,34.157,13.6873333333,8.47033333333,31.9003333333,15.9106666667,36.971,12.7743333333
625.61,15.816,48.518,30.2523333333,34.1106666667,13.7756666667,8.62033333333,32.0363333333,16.0556666667,37.0403333333,12.825
625.95,15.749,48.5133333333,30.226,34.183,13.7693333333,8.648,32.017,15.9456666667,37.028,12.8093333333
626.28,15.682,48.4386666667,30.2343333333,34.1646666667,13.7443333333,8.63233333333,32.05,15.934,36.957,12.765
626.61,15.6243333333,48.4056666667,30.1156666667,34.0793333333,13.844,8.56433333333,31.999,15.8976666667,36.938,12.6876666667
626.94,15.6973333333,48.525,30.2263333333,34.1203333333,13.8886666667,8.60366666667,31.9606666667,15.9686666667,36.998,12.6473333333
627.28,15.6346666667,48.611,30.2216666667,34.0086666667,13.899,8.592,31.877,15.909,37.0393333333,12.5776666667
627.61,15.5173333333,48.621,30.13,33.9773333333,13.8126666667,8.633,31.8786666667,15.8483333333,37.006,12.5063333333
627.94,15.5013333333,48.6526666667,30.2043333333,34.039,13.8996666667,8.66766666667,31.962,15.8473333333,36.9933333333,12.5653333333
628.27,15.406,48.718,30.2663333333,34.13,13.87,8.58566666667,31.9853333333,15.8473333333,37.057,12.5726666667
628.61,15.394,48.7136666667,30.1683333333,34.049,13.8283333333,8.51833333333,31.844,15.7916666667,36.885,12.5143333333
628.94,15.2983333333,48.9093333333,30.162,33.97,13.6996666667,8.493,31.8053333333,15.7583333333,36.998,12.475
629.27,15.2793333333,48.7096666667,30.054,33.8923333333,13.6966666667,8.46933333333,31.6166666667,15.7783333333,36.952,12.496
629.60,15.2053333333,48.789,30.059,33.8103333333,13.8243333333,8.494,31.693,15.9236666667,36.9683333333,12.475
629.94,15.0816666667,48.786,29.9176666667,33.7543333333,13.6823333333,8.364,31.5723333333,15.838,37.0126666667,12.3783333333
630.27,15.1793333333,48.8536666667,30.0813333333,33.798,13.659,8.45233333333,31.614,15.84,36.9956666667,12.3286666667
630.60,15.092,48.678,29.8673333333,33.6496666667,13.5706666667,8.31,31.4863333333,15.743,36.9056666667,12.232
630.93,15.0013333333,48.6673333333,29.9133333333,33.6566666667,13.4836666667,8.29666666667,31.4923333333,15.8663333333,36.8426666667,12.249
631.26,15.182,48.6396666667,30.154,33.5963333333,13.6436666667,8.37733333333,31.4636666667,16.0303333333,37.0016666667,12.306
631.60,15.246,48.6226666667,30.1756666667,33.5813333333,13.636,8.37533333333,31.379,16.0743333333,37.0433333333,12.3146666667
631.93,15.2766666667,48.6383333333,30.0413333333,33.526,13.7053333333,8.41633333333,31.2336666667,16.072,37.0196666667,12.255
632.26,15.229,48.6183333333,30.036,33.4573333333,13.667,8.38266666667,31.16,16.0856666667,37.174,12.2483333333
632.59,15.349,48.478,30.0853333333,33.547,13.7046666667,8.41033333333,31.228,16.1326666667,37.08,12.2556666667
632.92,15.2703333333,48.7056666667,29.9973333333,33.5346666667,13.6253333333,8.344,31.3383333333,16.0863333333,37.0756666667,12.2076666667
633.26,15.2333333333,48.6626666667,30.0036666667,33.597,13.483,8.32233333333,31.2576666667,16.0616666667,37.0633333333,12.1983333333
633.59,15.359,48.792,30.1976666667,33.578,13.548,8.40533333333,31.4973333333,16.1503333333,37.1203333333,12.267
633.92,15.222,48.7293333333,30.0686666667,33.569,13.4963333333,8.27666666667,31.4556666667,16.178,37.1073333333,12.2893333333
634.25,15.2176666667,48.7823333333,30.1073333333,33.6523333333,13.486,8.34666666667,31.4763333333,16.262,37.144,12.3513333333
634.58,15.2466666667,48.7846666667,30.1,33.6323333333,13.449,8.302,31.5136666667,16.1533333333,37.1553333333,12.322
634.91,15.0923333333,48.7466666667,29.841,33.6006666667,13.1903333333,8.098,31.457,15.989,36.994,12.179
635.25,14.95,48.735,29.7523333333,33.517,13.026,8.02633333333,31.3736666667,15.872,36.9886666667,12.1103333333
635.58,14.9746666667,48.6083333333,29.8776666667,33.4576666667,12.971,7.96866666667,31.3816666667,15.8853333333,36.949,12.0963333333
635.91,14.9076666667,48.675,29.795,33.496,12.9926666667,7.911,31.3656666667,15.9443333333,36.8613333333,12.0323333333
636.24,14.8006666667,48.7606666667,29.8646666667,33.532,13.006,7.87,31.2723333333,16.047,36.9636666667,11.9686666667
636.57,14.881,48.737,29.8816666667,33.5823333333,13.0816666667,7.95066666667,31.1656666667,16.0896666667,36.969,11.962
636.90,14.9493333333,48.8206666667,29.8396666667,33.4686666667,13.1733333333,7.98633333333,31.179,16.1463333333,36.9866666667,11.9446666667
637.23,14.9746666667,48.6913333333,29.858,33.5546666667,13.279,8.00266666667,30.994,16.1146666667,36.9423333333,11.8543333333
637.56,15.0383333333,48.7186666667,29.948,33.5833333333,13.387,8.00333333333,31.0276666667,16.218,36.9326666667,11.907
637.90,15.1136666667,48.7186666667,30.0496666667,33.6776666667,13.457,8.14766666667,31.05,16.248,37.023,11.982
638.23,15.2896666667,48.9066666667,30.2666666667,34.0326666667,13.5703333333,8.258,31.1943333333,16.4603333333,37.199,12.028
638.56,15.309,48.9373333333,30.3643333333,34.0903333333,13.627,8.32066666667,31.1666666667,16.387,37.249,12.1053333333
638.89,15.43,48.9026666667,30.3506666667,34.261,13.7406666667,8.42733333333,31.3276666667,16.4556666667,37.2096666667,12.221
639.22,15.349,49.0453333333,30.2673333333,34.3756666667,13.7573333333,8.48433333333,31.3366666667,16.3803333333,37.2703333333,12.272
639.55,15.545,48.8976666667,30.4963333333,34.5976666667,13.8336666667,8.738,31.441,16.57,37.2456666667,12.4613333333
639.88,15.6223333333,48.9713333333,30.5856666667,34.6036666667,13.896,8.81466666667,31.5293333333,16.628,37.2693333333,12.5633333333
640.21,15.6413333333,48.837,30.6133333333,34.7106666667,13.807,8.80866666667,31.5113333333,16.6413333333,37.2533333333,12.6026666667
640.54,15.713,48.7136666667,30.622,34.701,13.7906666667,8.80033333333,31.4466666667,16.53,37.1663333333,12.5933333333
640.87,15.8603333333,48.87,30.678,34.7506666667,13.7996666667,8.90433333333,31.5563333333,16.639,37.2143333333,12.8453333333
641.20,16.0436666667,48.8946666667,30.817,34.8323333333,13.8413333333,9.21533333333,31.7216666667,16.7066666667,37.2596666667,13.066
641.53,16.073,48.724,30.8333333333,34.7266666667,13.8676666667,9.08233333333,31.625,16.59,37.0933333333,13.101
641.87,15.844,48.5326666667,30.578,34.472,13.818,9.03266666667,31.4653333333,16.4516666667,36.8223333333,13.1736666667
642.20,15.996,48.481,30.6333333333,34.4953333333,13.8626666667,9.062,31.486,16.624,36.8203333333,13.259
642.53,16.2683333333,48.5953333333,30.853,34.4753333333,13.9846666667,9.10966666667,31.4936666667,16.8636666667,36.8856666667,13.2783333333
642.86,16.332,48.5283333333,30.8856666667,34.5653333333,13.9836666667,9.04233333333,31.489,16.956,36.831,13.3013333333
643.19,16.3146666667,48.6523333333,30.8253333333,34.5416666667,13.986,8.86966666667,31.667,16.8186666667,36.8746666667,13.29
643.52,16.3463333333,48.5743333333,30.884,34.6186666667,13.9763333333,8.77166666667,31.759,16.7443333333,36.7833333333,13.3943333333
643.85,16.3736666667,48.7453333333,31.0986666667,34.6406666667,14.126,8.84666666667,31.908,16.846,36.943,13.3583333333
644.18,16.4723333333,48.7983333333,31.2303333333,35.0216666667,14.2253333333,8.89,32.0723333333,17.1026666667,37.103,13.5736666667
644.51,16.4886666667,48.8413333333,31.4063333333,35.099,14.32,9.02766666667,32.1193333333,17.1506666667,37.1953333333,13.598
644.84,16.5496666667,48.9896666667,31.4783333333,35.316,14.4606666667,8.9,32.1676666667,17.26,37.3026666667,13.5586666667
645.17,16.507,49.1466666667,31.503,35.4146666667,14.383,9.01966666667,32.303,17.401,37.3643333333,13.604
645.50,16.806,49.3856666667,31.835,35.744,14.5833333333,9.176,32.5543333333,17.5076666667,37.6533333333,13.783
645.83,16.7286666667,49.4333333333,31.9133333333,35.797,14.6626666667,9.25166666667,32.6316666667,17.52,37.7003333333,13.7816666667
646.16,16.752,49.4146666667,31.9496666667,35.8446666667,14.689,9.32433333333,32.7653333333,17.6153333333,37.707,13.8686666667
646.49,17.132,49.663,32.1423333333,35.899,14.8946666667,9.529,32.881,17.8323333333,37.995,14.1776666667
646.82,17.3113333333,49.859,32.3133333333,36.0996666667,15.006,9.59666666667,32.9446666667,17.9986666667,38.1786666667,14.259
647.15,17.3916666667,50.0343333333,32.3273333333,36.1943333333,15.1446666667,9.88333333333,33.0053333333,18.1036666667,38.2666666667,14.3813333333
647.48,17.3763333333,50.034,32.1903333333,36.2306666667,15.0013333333,9.869,32.9553333333,18.0136666667,38.164,14.487
647.81,17.35,50.1526666667,32.192,36.2236666667,14.9943333333,9.804,32.9343333333,18.0123333333,38.1713333333,14.4893333333
648.14,17.2936666667,50.2273333333,32.0706666667,36.4153333333,14.943,9.663,32.8913333333,18.0246666667,38.1923333333,14.437
648.47,17.3733333333,50.3246666667,32.0433333333,36.3633333333,14.9546666667,9.72633333333,32.994,17.8993333333,38.3956666667,14.585
648.80,17.4156666667,50.346,32.0516666667,36.4183333333,15.001,9.74333333333,33.049,17.84,38.3876666667,14.564
649.13,17.2226666667,50.256,31.866,36.1203333333,14.7526666667,9.52933333333,32.8513333333,17.7596666667,38.172,14.3296666667
649.46,17.365,50.39,31.92,36.219,14.846,9.58933333333,32.806,17.9426666667,38.2353333333,14.5973333333
649.79,17.352,50.428,32.039,36.382,14.8893333333,9.606,32.798,17.841,38.2796666667,14.5773333333
650.11,17.185,50.4383333333,32.141,36.3623333333,14.813,9.572,32.8236666667,17.8126666667,38.0896666667,14.5183333333
650.44,17.1996666667,50.415,32.1073333333,36.38,14.7266666667,9.75033333333,32.693,17.6716666667,38.1536666667,14.5453333333
650.77,17.1986666667,50.3503333333,32.101,36.4606666667,14.7593333333,9.52166666667,32.5486666667,17.574,38.1783333333,14.51
651.10,17.2903333333,50.2983333333,32.2846666667,36.4963333333,14.8966666667,9.50133333333,32.6483333333,17.5736666667,38.2426666667,14.6093333333
651.43,17.3703333333,50.326,32.397,36.3126666667,15.0013333333,9.65766666667,32.5406666667,17.5396666667,38.253,14.7173333333
651.76,17.5606666667,50.2313333333,32.403,36.2043333333,15.038,9.72933333333,32.607,17.497,38.366,14.8466666667
652.09,17.4293333333,50.199,32.44,36.167,15.019,9.796,32.4783333333,17.515,38.15,14.8393333333
652.42,17.579,50.4766666667,32.6863333333,36.241,15.146,9.745,32.544,17.5576666667,38.454,14.965
652.75,17.8736666667,50.556,32.895,36.494,15.503,10.059,32.617,17.7176666667,38.699,15.3383333333
653.08,18.0436666667,50.7313333333,33.219,36.6053333333,15.593,10.199,32.894,17.565,38.8896666667,15.395
653.41,17.9113333333,50.6906666667,33.1826666667,36.602,15.4796666667,10.1606666667,32.7353333333,17.4636666667,38.8743333333,15.546
653.74,17.9773333333,50.659,33.2126666667,36.6913333333,15.4186666667,10.2566666667,32.6726666667,17.361,38.9906666667,15.53
654.06,17.923,50.61,33.3466666667,36.559,15.469,10.0403333333,32.6513333333,17.3623333333,38.802,15.6123333333
654.39,17.958,50.916,33.4013333333,36.595,15.511,10.0916666667,32.7543333333,17.4966666667,38.938,15.6603333333
654.72,18.0996666667,51.174,33.465,36.617,15.7196666667,10.315,32.843,17.5773333333,39.0423333333,15.856
655.05,18.114,51.2063333333,33.4016666667,36.76,15.733,10.2933333333,33.047,17.537,39.0093333333,15.9146666667
655.38,18.093,51.39,33.5196666667,36.831,15.7306666667,10.2796666667,33.088,17.5296666667,39.0613333333,15.8533333333
655.71,18.1253333333,51.4676666667,33.5683333333,36.973,15.6373333333,10.2276666667,33.225,17.4566666667,39.118,15.7726666667
656.04,18.0713333333,51.298,33.4846666667,36.9823333333,15.6356666667,10.2933333333,33.222,17.5246666667,38.9023333333,15.7913333333
656.37,17.7196666667,51.3766666667,33.3506666667,36.8773333333,15.3383333333,9.981,33.316,17.2393333333,38.8873333333,15.4956666667
656.69,17.7176666667,51.3273333333,33.1376666667,36.9543333333,15.2963333333,10.029,33.3676666667,17.326,38.9246666667,15.403
657.02,17.8453333333,51.49,33.1753333333,36.9686666667,15.4633333333,10.0553333333,33.574,17.4383333333,39.098,15.4173333333
657.35,17.6203333333,51.483,33.0666666667,36.905,15.406,9.88666666667,33.6083333333,17.3373333333,38.9536666667,15.325
657.68,17.705,51.5823333333,33.006,37.0806666667,15.396,9.98966666667,33.7746666667,17.311,39.1063333333,15.242
658.01,17.53,51.36,33.0526666667,36.8916666667,15.1836666667,9.96333333333,33.691,17.134,39.0193333333,15.2336666667
658.34,17.4876666667,51.275,33.0306666667,36.9003333333,14.9946666667,9.81966666667,33.621,17.0413333333,39.0036666667,15.078
658.66,17.5753333333,51.3323333333,33.1346666667,36.9636666667,14.874,9.73,33.6783333333,17.073,39.0806666667,15.039
658.99,17.5536666667,51.309,33.163,36.8883333333,14.939,9.82833333333,33.6183333333,17.0756666667,38.9623333333,15.065
659.32,17.5153333333,51.4146666667,33.3186666667,36.8426666667,14.96,9.786,33.603,17.153,39.036,15.1596666667
659.65,17.5083333333,51.5606666667,33.3816666667,36.8083333333,14.9086666667,9.769,33.6536666667,17.1693333333,39.1283333333,15.1883333333
659.98,17.7956666667,51.732,33.5706666667,36.8766666667,15.0666666667,9.89466666667,33.6313333333,17.2866666667,39.274,15.353
660.31,17.6573333333,51.846,33.58,36.7513333333,14.979,9.76866666667,33.4683333333,17.1636666667,39.1406666667,15.3216666667
660.63,17.5126666667,51.872,33.4676666667,36.5566666667,14.905,9.65433333333,33.3213333333,17.02,38.9316666667,15.126
660.96,17.598,52.0576666667,33.5813333333,36.627,15.02,9.78666666667,33.309,17.065,39.0786666667,15.1866666667
